Accum_y-0,T-1,T-2,T-3,T-4,Accum_y-1,Accum_y-2
930,260,757,525,720,749,1747
1024,259,731,539,733,716,1843
991,293,712,543,743,485,1843
1016,293,619,636,696,477,1871
1053,316,619,636,611,514,1911
1053,316,619,636,565,410,1921
1053,250,685,636,494,410,1989
1018,285,685,584,546,354,2059
907,396,678,533,604,354,2314
858,443,661,473,683,354,2317
1022,487,663,413,744,354,2322
1062,488,668,396,761,410,2331
1003,517,693,402,761,301,2139
980,540,626,462,745,314,2003
980,540,626,433,744,339,2003
980,491,675,419,707,356,2003
1190,485,681,381,694,360,1868
1177,492,673,395,692,424,1868
809,822,595,511,691,421,1766
824,822,551,555,691,391,1727
824,822,332,774,690,454,1727
824,822,319,787,690,543,1821
824,814,327,787,690,540,1628
824,773,368,787,690,539,1679
824,770,369,767,710,539,1701
826,779,367,762,710,539,1659
792,813,343,784,708,539,1578
792,812,311,789,705,552,1496
792,812,286,773,692,552,1283
792,812,260,773,648,552,1189
792,812,260,773,589,544,1099
674,930,260,757,525,544,959
580,1024,259,731,539,526,863
579,991,293,712,543,587,863
554,1016,293,619,636,587,848
494,1053,316,619,636,549,866
494,1053,316,619,636,560,866
494,1053,250,685,636,603,870
510,1018,285,685,584,604,801
523,907,396,678,533,605,546
561,858,443,661,473,605,543
354,1022,487,663,413,605,538
323,1062,488,668,396,545,529
332,1003,517,693,402,544,529
392,980,540,626,462,531,529
400,980,540,626,433,498,529
400,980,491,675,419,481,529
190,1190,485,681,381,461,524
190,1177,492,673,395,365,524
265,809,822,595,511,364,419
254,824,822,551,555,342,419
326,824,822,332,774,255,419
326,824,822,319,787,151,292
384,824,814,327,787,150,288
384,824,773,368,787,150,237
384,824,770,369,767,150,206
373,826,779,367,762,228,206
373,792,813,343,784,258,206
373,792,812,311,789,246,207
373,792,812,286,773,326,190
406,792,812,260,773,326,178
730,792,812,260,773,326,236
731,674,930,260,757,326,263
731,580,1024,259,731,326,401
731,579,991,293,712,263,416
731,554,1016,293,619,263,473
731,494,1053,316,619,263,416
731,494,1053,316,619,236,656
731,494,1053,250,685,376,584
715,510,1018,285,685,486,583
702,523,907,396,678,491,583
664,561,858,443,661,534,583
660,354,1022,487,663,534,583
645,323,1062,488,668,598,586
635,332,1003,517,693,603,586
575,392,980,540,626,626,586
567,400,980,540,626,654,586
567,400,980,491,675,655,586
567,190,1190,485,681,1015,651
567,190,1177,492,673,1042,679
492,265,809,822,595,1138,679
567,254,824,822,551,1149,679
495,326,824,822,332,1164,679
546,326,824,822,319,1164,678
488,384,824,814,327,1164,657
489,384,824,773,368,1164,657
532,384,824,770,369,1164,657
579,373,826,779,367,1086,657
621,373,792,813,343,1056,657
647,373,792,812,311,1055,656
648,373,792,812,286,975,656
630,406,792,812,260,975,656
368,730,792,812,260,991,598
380,731,674,930,260,1045,570
411,731,580,1024,259,1107,432
554,731,579,991,293,1109,417
688,731,554,1016,293,1140,347
705,731,494,1053,316,1140,346
813,731,494,1053,316,1200,96
838,731,494,1053,250,1041,96
898,715,510,1018,285,930,96
899,702,523,907,396,924,96
899,664,561,858,443,968,96
899,660,354,1022,487,968,276
933,645,323,1062,488,918,355
946,635,332,1003,517,913,372
948,575,392,980,540,958,443
952,567,400,980,540,976,558
952,567,400,980,491,981,646
952,567,190,1190,485,621,601
952,567,190,1177,492,665,597
952,492,265,809,822,573,684
873,567,254,824,822,562,689
873,495,326,824,822,578,689
822,546,326,824,822,594,689
822,488,384,824,814,594,689
834,489,384,824,773,594,689
791,532,384,824,770,595,689
829,579,373,826,779,651,689
796,621,373,792,813,873,689
936,647,373,792,812,1187,689
944,648,373,792,812,1353,689
929,630,406,792,812,1417,689
867,368,730,792,812,1445,689
854,380,731,674,930,1765,689
823,411,731,580,1024,1795,689
748,554,731,579,991,1853,689
618,688,731,554,1016,2031,689
613,705,731,494,1053,2130,689
720,813,731,494,1053,2088,689
696,838,731,494,1053,2086,689
636,898,715,510,1018,2089,718
663,899,702,523,907,2089,822
667,899,664,561,858,2008,1028
667,899,660,354,1022,2008,849
636,933,645,323,1062,2038,779
657,946,635,332,1003,2069,899
677,948,575,392,980,2017,844
691,952,567,400,980,1971,750
691,952,567,400,980,1965,735
691,952,567,190,1190,1966,717
693,952,567,190,1177,1940,693
693,952,492,265,809,1956,611
698,873,567,254,824,1986,615
700,873,495,326,824,1955,615
700,822,546,326,824,1939,615
705,822,488,384,824,1940,630
696,834,489,384,824,1940,673
696,791,532,384,824,1939,675
614,829,579,373,826,1883,675
614,796,621,373,792,1661,675
470,936,647,373,792,1347,675
469,944,648,373,792,1181,675
469,929,630,406,792,1182,675
481,867,368,730,792,1139,694
481,854,380,731,674,765,743
481,823,411,731,580,683,847
413,748,554,731,579,624,877
415,618,688,731,554,415,878
414,613,705,731,494,316,977
221,720,813,731,494,296,982
226,696,838,731,494,274,982
226,636,898,715,510,293,953
200,663,899,702,523,293,849
246,667,899,664,561,291,645
259,667,899,660,354,291,644
312,636,933,645,323,281,641
291,657,946,635,332,255,571
420,677,948,575,392,279,686
695,691,952,567,400,330,714
816,691,952,567,400,343,642
847,691,952,567,190,355,644
850,693,952,567,190,311,644
850,693,952,492,265,295,639
864,698,873,567,254,265,753
980,700,873,495,326,290,806
1141,700,822,546,326,382,833
1136,705,822,488,384,384,915
1132,696,834,489,384,384,990
1132,696,791,532,384,385,988
1139,614,829,579,373,385,990
1158,614,796,621,373,390,1051
1317,470,936,647,373,393,1148
1478,469,944,648,373,482,1192
1559,469,929,630,406,516,1200
1617,481,867,368,730,523,1182
1620,481,854,380,731,523,1162
1625,481,823,411,731,513,1058
1632,413,748,554,731,512,1041
1633,415,618,688,731,512,1049
1622,414,613,705,731,543,1091
1600,221,720,813,731,590,1168
1671,226,696,838,731,633,1240
1671,226,636,898,715,611,1339
1691,200,663,899,702,611,1360
1641,246,667,899,664,628,1391
1668,259,667,899,660,665,1391
1615,312,636,933,645,680,1382
1602,291,657,946,635,675,1315
1451,420,677,948,575,635,1184
1158,695,691,952,567,589,1135
1037,816,691,952,567,582,1141
1006,847,691,952,567,588,1142
1001,850,693,952,567,592,1169
1001,850,693,952,492,590,1242
982,864,698,873,567,607,1123
865,980,700,873,495,582,1160
705,1141,700,822,546,490,1229
705,1136,705,822,488,487,1139
719,1132,696,834,489,487,1021
727,1132,696,791,532,486,1021
719,1139,614,829,579,486,1019
691,1158,614,796,621,486,962
510,1317,470,936,647,530,867
341,1478,469,944,648,526,823
260,1559,469,929,630,473,815
199,1617,481,867,368,536,814
284,1620,481,854,380,536,785
293,1625,481,823,411,536,785
286,1632,413,748,554,536,772
279,1633,415,618,688,536,763
295,1622,414,613,705,505,622
295,1600,221,720,813,458,540
219,1671,226,696,838,438,468
219,1671,226,636,898,468,369
220,1691,200,663,899,519,348
248,1641,246,667,899,549,320
301,1668,259,667,899,514,320
302,1615,312,636,933,466,320
389,1602,291,657,946,466,320
389,1451,420,677,948,467,320
411,1158,695,691,952,462,320
433,1037,816,691,952,456,313
443,1006,847,691,952,437,308
511,1001,850,693,952,434,281
582,1001,850,693,952,439,208
584,982,864,698,873,426,204
700,865,980,700,873,457,114
710,705,1141,700,822,511,18
710,705,1136,705,822,581,11
696,719,1132,696,834,640,20
688,727,1132,696,791,720,44
686,719,1139,614,829,733,44
726,691,1158,614,796,743,40
754,510,1317,470,936,696,38
754,341,1478,469,944,611,38
754,260,1559,469,929,565,38
844,199,1617,481,867,494,59
807,284,1620,481,854,546,60
794,293,1625,481,823,604,61
934,286,1632,413,748,683,80
937,279,1633,415,618,744,281
921,295,1622,414,613,761,322
921,295,1600,221,720,761,364
920,219,1671,226,696,745,496
938,219,1671,226,636,744,625
916,220,1691,200,663,707,625
890,248,1641,246,667,694,620
797,301,1668,259,667,692,625
793,302,1615,312,636,691,626
706,389,1602,291,657,691,628
728,389,1451,420,677,690,629
706,411,1158,695,691,690,631
684,433,1037,816,691,690,631
675,443,1006,847,691,690,631
610,511,1001,850,693,710,631
539,582,1001,850,693,710,631
537,584,982,864,698,708,632
420,700,865,980,700,705,635
409,710,705,1141,700,692,635
410,710,705,1136,705,648,655
485,696,719,1132,696,589,646
563,688,727,1132,696,525,622
572,686,719,1139,614,539,627
555,726,691,1158,614,543,629
527,754,510,1317,470,636,629
655,754,341,1478,469,636,629
719,754,260,1559,469,636,629
645,844,199,1617,481,636,608
598,807,284,1620,481,584,607
597,794,293,1625,481,533,650
493,934,286,1632,413,473,895
503,937,279,1633,415,413,809
525,921,295,1622,414,396,800
525,921,295,1600,221,402,892
525,920,219,1671,226,462,856
507,938,219,1671,226,433,729
506,916,220,1691,200,419,782
504,890,248,1641,246,381,813
565,797,301,1668,259,395,813
595,793,302,1615,312,511,815
651,706,389,1602,291,555,813
673,728,389,1451,420,774,815
710,706,411,1158,695,787,926
780,684,433,1037,816,787,927
781,675,443,1006,847,787,975
778,610,511,1001,850,767,1042
781,539,582,1001,850,762,1042
781,537,584,982,864,784,1119
782,420,700,865,980,789,1123
782,409,710,705,1141,773,1123
860,410,710,705,1136,773,1103
785,485,696,719,1132,773,1105
707,563,688,727,1132,757,1114
698,572,686,719,1139,731,1245
675,555,726,691,1158,712,1385
675,527,754,510,1317,619,1423
561,655,754,341,1478,619,1423
497,719,754,260,1559,619,1423
472,645,844,199,1617,685,1450
468,598,807,284,1620,685,1519
518,597,794,293,1625,678,1475
482,493,934,286,1632,661,1211
506,503,937,279,1633,663,1097
542,525,921,295,1622,668,1069
546,525,921,295,1600,693,937
551,525,920,219,1671,626,841
551,507,938,219,1671,626,839
551,506,916,220,1691,675,786
554,504,890,248,1641,681,755
579,565,797,301,1668,673,750
550,595,793,302,1615,595,747
494,651,706,389,1602,551,747
450,673,728,389,1451,332,744
438,710,706,411,1158,319,631
389,780,684,433,1037,327,630
409,781,675,443,1006,368,582
473,778,610,511,1001,369,515
470,781,539,582,1001,367,515
591,781,537,584,982,343,437
594,782,420,700,865,311,430
594,782,409,710,705,286,430
523,860,410,710,705,260,430
557,785,485,696,719,260,448
590,707,563,688,727,260,454
591,698,572,686,719,259,369
607,675,555,726,691,293,460
624,675,527,754,510,293,430
756,561,655,754,341,316,431
756,497,719,754,260,316,553
756,472,645,844,199,250,526
756,468,598,807,284,285,513
769,518,597,794,293,396,513
809,482,493,934,286,443,513
997,506,503,937,279,487,512
940,542,525,921,295,488,512
936,546,525,921,295,517,620
931,551,525,920,219,540,620
938,551,507,938,219,540,628
947,551,506,916,220,491,628
944,554,504,890,248,485,644
858,579,565,797,301,492,676
857,550,595,793,302,822,680
857,494,651,706,389,822,732
857,450,673,728,389,822,756
832,438,710,706,411,822,771
811,389,780,684,433,814,775
789,409,781,675,443,773,776
725,473,778,610,511,770,776
725,470,781,539,582,779,776
607,591,781,537,584,813,776
603,594,782,420,700,812,776
609,594,782,409,710,812,776
610,523,860,410,710,812,776
618,557,785,485,696,812,764
585,590,707,563,688,930,749
584,591,698,572,686,1024,716
568,607,675,555,726,991,485
551,624,675,527,754,1016,477
405,756,561,655,754,1053,514
486,756,497,719,754,1053,410
717,756,472,645,844,1053,410
717,756,468,598,807,1018,354
896,769,518,597,794,907,354
883,809,482,493,934,858,354
667,997,506,503,937,1022,354
887,940,542,525,921,1062,410
920,936,546,525,921,1003,301
1176,931,551,525,920,980,314
1208,938,551,507,938,980,339
1211,947,551,506,916,980,356
1219,944,554,504,890,1190,360
1328,858,579,565,797,1177,424
1364,857,550,595,793,809,421
1402,857,494,651,706,824,391
1415,857,450,673,728,824,454
1415,832,438,710,706,824,543
1415,811,389,780,684,824,540
1415,789,409,781,675,824,539
1415,725,473,778,610,824,539
1415,725,470,781,539,826,539
1412,607,591,781,537,792,539
1562,603,594,782,420,792,552
1588,609,594,782,409,792,552
1596,610,523,860,410,792,552
1758,618,557,785,485,792,544
1816,585,590,707,563,674,544
1837,584,591,698,572,580,526
1971,568,607,675,555,579,587
1971,551,624,675,527,554,587
1971,405,756,561,655,494,549
1934,486,756,497,719,494,560
1703,717,756,472,645,494,603
1703,717,756,468,598,510,604
1461,896,769,518,597,523,605
1434,883,809,482,493,561,605
1425,667,997,506,503,354,605
1209,887,940,542,525,323,545
1205,920,936,546,525,332,544
949,1176,931,551,525,392,531
910,1208,938,551,507,400,498
898,1211,947,551,506,400,481
890,1219,944,554,504,190,461
781,1328,858,579,565,190,365
745,1364,857,550,595,265,364
707,1402,857,494,651,254,342
694,1415,857,450,673,326,255
694,1415,832,438,710,326,151
807,1415,811,389,780,384,150
967,1415,789,409,781,384,150
1123,1415,725,473,778,384,150
1123,1415,725,470,781,373,228
1123,1412,607,591,781,373,258
973,1562,603,594,782,373,246
941,1588,609,594,782,373,326
924,1596,610,523,860,406,326
820,1758,618,557,785,730,326
774,1816,585,590,707,731,326
754,1837,584,591,698,731,326
620,1971,568,607,675,731,263
620,1971,551,624,675,731,263
620,1971,405,756,561,731,263
678,1934,486,756,497,731,236
793,1703,717,756,472,731,376
794,1703,717,756,468,715,486
799,1461,896,769,518,702,491
799,1434,883,809,482,664,534
987,1425,667,997,506,660,534
982,1209,887,940,542,645,598
953,1205,920,936,546,635,603
953,949,1176,931,551,575,626
953,910,1208,938,551,567,654
953,898,1211,947,551,567,655
963,890,1219,944,554,567,1015
963,781,1328,858,579,567,1042
963,745,1364,857,550,492,1138
966,707,1402,857,494,567,1149
1150,694,1415,857,450,495,1164
1162,694,1415,832,438,546,1164
1050,807,1415,811,389,488,1164
917,967,1415,789,409,489,1164
800,1123,1415,725,473,532,1164
800,1123,1415,725,470,579,1086
802,1123,1412,607,591,621,1056
802,973,1562,603,594,647,1055
805,941,1588,609,594,648,975
805,924,1596,610,523,630,975
723,820,1758,618,557,368,991
713,774,1816,585,590,380,1045
910,754,1837,584,591,411,1107
912,620,1971,568,607,554,1109
1092,620,1971,551,624,688,1140
1102,620,1971,405,756,705,1140
1062,678,1934,486,756,813,1200
947,793,1703,717,756,838,1041
946,794,1703,717,756,898,930
993,799,1461,896,769,899,924
993,799,1434,883,809,899,968
805,987,1425,667,997,899,968
979,982,1209,887,940,933,918
1110,953,1205,920,936,946,913
1216,953,949,1176,931,948,958
1221,953,910,1208,938,952,976
1221,953,898,1211,947,952,981
1211,963,890,1219,944,952,621
1211,963,781,1328,858,952,665
1259,963,745,1364,857,952,573
1263,966,707,1402,857,873,562
1079,1150,694,1415,857,873,578
1160,1162,694,1415,832,822,594
1174,1050,807,1415,811,822,594
1147,917,967,1415,789,834,594
1108,800,1123,1415,725,791,595
1108,800,1123,1415,725,829,651
1137,802,1123,1412,607,796,873
1137,802,973,1562,603,936,1187
1147,805,941,1588,609,944,1353
1147,805,924,1596,610,929,1417
1133,723,820,1758,618,867,1445
1138,713,774,1816,585,854,1765
941,910,754,1837,584,823,1795
1098,912,620,1971,568,748,1853
952,1092,620,1971,551,618,2031
1081,1102,620,1971,405,613,2130
1073,1062,678,1934,486,720,2088
1128,947,793,1703,717,696,2086
1134,946,794,1703,717,636,2089
1205,993,799,1461,896,663,2089
1292,993,799,1434,883,667,2008
1391,805,987,1425,667,667,2008
1271,979,982,1209,887,636,2038
1161,1110,953,1205,920,657,2069
1055,1216,953,949,1176,677,2017
1050,1221,953,910,1208,691,1971
1195,1221,953,898,1211,691,1965
1247,1211,963,890,1219,691,1966
1252,1211,963,781,1328,693,1940
1231,1259,963,745,1364,693,1956
1226,1263,966,707,1402,698,1986
1235,1079,1150,694,1415,700,1955
1142,1160,1162,694,1415,700,1939
1159,1174,1050,807,1415,705,1940
1172,1147,917,967,1415,696,1940
1242,1108,800,1123,1415,696,1939
1354,1108,800,1123,1415,614,1883
1467,1137,802,1123,1412,614,1661
1467,1137,802,973,1562,470,1347
1550,1147,805,941,1588,469,1181
1616,1147,805,924,1596,469,1182
1650,1133,723,820,1758,481,1139
1643,1138,713,774,1816,481,765
1642,941,910,754,1837,481,683
1483,1098,912,620,1971,413,624
1503,952,1092,620,1971,415,415
1409,1081,1102,620,1971,414,316
1355,1073,1062,678,1934,221,296
1303,1128,947,793,1703,226,274
1297,1134,946,794,1703,226,293
1228,1205,993,799,1461,200,293
1244,1292,993,799,1434,246,291
1164,1391,805,987,1425,259,291
1110,1271,979,982,1209,312,281
1242,1161,1110,953,1205,291,255
1276,1055,1216,953,949,420,279
1290,1050,1221,953,910,695,330
1181,1195,1221,953,898,816,343
1251,1247,1211,963,890,847,355
1263,1252,1211,963,781,850,311
1249,1231,1259,963,745,850,295
1247,1226,1263,966,707,864,265
1271,1235,1079,1150,694,980,290
1272,1142,1160,1162,694,1141,382
1240,1159,1174,1050,807,1136,384
1227,1172,1147,917,967,1132,384
1157,1242,1108,800,1123,1132,385
1046,1354,1108,800,1123,1139,385
903,1467,1137,802,1123,1158,390
962,1467,1137,802,973,1317,393
918,1550,1147,805,941,1478,482
884,1616,1147,805,924,1559,516
854,1650,1133,723,820,1617,523
869,1643,1138,713,774,1620,523
869,1642,941,910,754,1625,513
870,1483,1098,912,620,1632,512
946,1503,952,1092,620,1633,512
939,1409,1081,1102,620,1622,543
948,1355,1073,1062,678,1600,590
1147,1303,1128,947,793,1671,633
1391,1297,1134,946,794,1671,611
1343,1228,1205,993,799,1691,611
1240,1244,1292,993,799,1641,628
1221,1164,1391,805,987,1668,665
1222,1110,1271,979,982,1615,680
1104,1242,1161,1110,953,1602,675
1070,1276,1055,1216,953,1451,635
1056,1290,1050,1221,953,1158,589
1020,1181,1195,1221,953,1037,582
898,1251,1247,1211,963,1006,588
881,1263,1252,1211,963,1001,592
868,1249,1231,1259,963,1001,590
871,1247,1226,1263,966,982,607
851,1271,1235,1079,1150,865,582
863,1272,1142,1160,1162,705,490
868,1240,1159,1174,1050,705,487
954,1227,1172,1147,917,719,487
1036,1157,1242,1108,800,727,486
1124,1046,1354,1108,800,719,486
1188,903,1467,1137,802,691,486
1172,962,1467,1137,802,510,530
1200,918,1550,1147,805,341,526
1205,884,1616,1147,805,260,473
1197,854,1650,1133,723,199,536
1182,869,1643,1138,713,284,536
1182,869,1642,941,910,293,536
1181,870,1483,1098,912,286,536
1051,946,1503,952,1092,279,536
1036,939,1409,1081,1102,295,505
1092,948,1355,1073,1062,295,458
999,1147,1303,1128,947,219,438
839,1391,1297,1134,946,219,468
907,1343,1228,1205,993,220,519
956,1240,1244,1292,993,248,549
985,1221,1164,1391,805,301,514
987,1222,1110,1271,979,302,466
952,1104,1242,1161,1110,389,466
952,1070,1276,1055,1216,389,467
1144,1056,1290,1050,1221,411,462
1147,1020,1181,1195,1221,433,456
1147,898,1251,1247,1211,443,437
1147,881,1263,1252,1211,511,434
1157,868,1249,1231,1259,582,439
1154,871,1247,1226,1263,584,426
1141,851,1271,1235,1079,700,457
1128,863,1272,1142,1160,710,511
1123,868,1240,1159,1174,710,581
1051,954,1227,1172,1147,696,640
980,1036,1157,1242,1108,688,720
924,1124,1046,1354,1108,686,733
859,1188,903,1467,1137,726,743
817,1172,962,1467,1137,754,696
744,1200,918,1550,1147,754,611
707,1205,884,1616,1147,754,565
729,1197,854,1650,1133,844,494
769,1182,869,1643,1138,807,546
769,1182,869,1642,941,794,604
820,1181,870,1483,1098,934,683
897,1051,946,1503,952,937,744
874,1036,939,1409,1081,921,761
823,1092,948,1355,1073,921,761
753,999,1147,1303,1128,920,745
727,839,1391,1297,1134,938,744
670,907,1343,1228,1205,916,707
668,956,1240,1244,1292,890,694
708,985,1221,1164,1391,797,692
758,987,1222,1110,1271,793,691
780,952,1104,1242,1161,706,691
851,952,1070,1276,1055,728,690
717,1144,1056,1290,1050,706,690
723,1147,1020,1181,1195,684,690
794,1147,898,1251,1247,675,690
819,1147,881,1263,1252,610,710
815,1157,868,1249,1231,539,710
923,1154,871,1247,1226,537,708
1135,1141,851,1271,1235,420,705
1167,1128,863,1272,1142,409,692
1219,1123,868,1240,1159,410,648
1280,1051,954,1227,1172,485,589
1305,980,1036,1157,1242,563,525
1272,924,1124,1046,1354,572,539
1285,859,1188,903,1467,555,543
1404,817,1172,962,1467,527,636
1400,744,1200,918,1550,655,636
1400,707,1205,884,1616,719,636
1378,729,1197,854,1650,645,636
1338,769,1182,869,1643,598,584
1355,769,1182,869,1642,597,533
1322,820,1181,870,1483,493,473
1341,897,1051,946,1503,503,413
1375,874,1036,939,1409,525,396
1426,823,1092,948,1355,525,402
1424,753,999,1147,1303,525,462
1374,727,839,1391,1297,507,433
1441,670,907,1343,1228,506,419
1452,668,956,1240,1244,504,381
1384,708,985,1221,1164,565,395
1331,758,987,1222,1110,595,511
1309,780,952,1104,1242,651,555
1336,851,952,1070,1276,673,774
1330,717,1144,1056,1290,710,787
1334,723,1147,1020,1181,780,787
1263,794,1147,898,1251,781,787
1263,819,1147,881,1263,778,767
1267,815,1157,868,1249,781,762
1161,923,1154,871,1247,781,784
952,1135,1141,851,1271,782,789
920,1167,1128,863,1272,782,773
868,1219,1123,868,1240,860,773
1064,1280,1051,954,1227,785,773
1087,1305,980,1036,1157,707,757
1117,1272,924,1124,1046,698,731
1123,1285,859,1188,903,675,712
1057,1404,817,1172,962,675,619
1209,1400,744,1200,918,561,619
1209,1400,707,1205,884,497,619
1209,1378,729,1197,854,472,685
1288,1338,769,1182,869,468,685
1271,1355,769,1182,869,518,678
1253,1322,820,1181,870,482,661
1157,1341,897,1051,946,506,663
1123,1375,874,1036,939,542,668
1058,1426,823,1092,948,546,693
1021,1424,753,999,1147,551,626
1013,1374,727,839,1391,551,626
929,1441,670,907,1343,551,675
871,1452,668,956,1240,554,681
870,1384,708,985,1221,579,673
870,1331,758,987,1222,550,595
881,1309,780,952,1104,494,551
787,1336,851,952,1070,450,332
779,1330,717,1144,1056,438,319
769,1334,723,1147,1020,389,327
785,1263,794,1147,898,409,368
760,1263,819,1147,881,473,369
750,1267,815,1157,868,470,367
748,1161,923,1154,871,591,343
745,952,1135,1141,851,594,311
745,920,1167,1128,863,594,286
745,868,1219,1123,868,523,260
474,1064,1280,1051,954,557,260
415,1087,1305,980,1036,590,260
385,1117,1272,924,1124,591,259
366,1123,1285,859,1188,607,293
312,1057,1404,817,1172,624,293
157,1209,1400,744,1200,756,316
157,1209,1400,707,1205,756,316
159,1209,1378,729,1197,756,250
90,1288,1338,769,1182,756,285
117,1271,1355,769,1182,769,396
117,1253,1322,820,1181,809,443
117,1157,1341,897,1051,997,487
117,1123,1375,874,1036,940,488
208,1058,1426,823,1092,936,517
222,1021,1424,753,999,931,540
222,1013,1374,727,839,938,540
356,929,1441,670,907,947,491
364,871,1452,668,956,944,485
364,870,1384,708,985,858,492
364,870,1331,758,987,857,822
353,881,1309,780,952,857,822
666,787,1336,851,952,857,822
678,779,1330,717,1144,832,822
748,769,1334,723,1147,811,814
733,785,1263,794,1147,789,773
733,760,1263,819,1147,725,770
733,750,1267,815,1157,725,779
733,748,1161,923,1154,607,813
733,745,952,1135,1141,603,812
733,745,920,1167,1128,609,812
733,745,868,1219,1123,610,812
733,474,1064,1280,1051,618,812
757,415,1087,1305,980,585,930
791,385,1117,1272,924,584,1024
791,366,1123,1285,859,568,991
791,312,1057,1404,817,551,1016
793,157,1209,1400,744,405,1053
793,157,1209,1400,707,486,1053
791,159,1209,1378,729,717,1053
781,90,1288,1338,769,717,1018
754,117,1271,1355,769,896,907
772,117,1253,1322,820,883,858
929,117,1157,1341,897,667,1022
937,117,1123,1375,874,887,1062
846,208,1058,1426,823,920,1003
832,222,1021,1424,753,1176,980
854,222,1013,1374,727,1208,980
721,356,929,1441,670,1211,980
759,364,871,1452,668,1219,1190
1039,364,870,1384,708,1328,1177
1156,364,870,1331,758,1364,809
1165,353,881,1309,780,1402,824
848,666,787,1336,851,1415,824
834,678,779,1330,717,1415,824
820,748,769,1334,723,1415,824
890,733,785,1263,794,1415,824
893,733,760,1263,819,1415,824
893,733,750,1267,815,1415,826
893,733,748,1161,923,1412,792
909,733,745,952,1135,1562,792
909,733,745,920,1167,1588,792
909,733,745,868,1219,1596,792
909,733,474,1064,1280,1758,792
885,757,415,1087,1305,1816,674
851,791,385,1117,1272,1837,580
851,791,366,1123,1285,1971,579
851,791,312,1057,1404,1971,554
849,793,157,1209,1400,1971,494
849,793,157,1209,1400,1934,494
853,791,159,1209,1378,1703,494
902,781,90,1288,1338,1703,510
930,754,117,1271,1355,1461,523
947,772,117,1253,1322,1434,561
856,929,117,1157,1341,1425,354
1001,937,117,1123,1375,1209,323
1002,846,208,1058,1426,1205,332
1003,832,222,1021,1424,949,392
993,854,222,1013,1374,910,400
992,721,356,929,1441,898,400
946,759,364,871,1452,890,190
666,1039,364,870,1384,781,190
549,1156,364,870,1331,745,265
540,1165,353,881,1309,707,254
589,848,666,787,1336,694,326
551,834,678,779,1330,694,326
525,820,748,769,1334,807,384
458,890,733,785,1263,967,384
455,893,733,760,1263,1123,384
455,893,733,750,1267,1123,373
455,893,733,748,1161,1123,373
439,909,733,745,952,973,373
439,909,733,745,920,941,373
439,909,733,745,868,924,406
439,909,733,474,1064,820,730
439,885,757,415,1087,774,731
439,851,791,385,1117,754,731
439,851,791,366,1123,620,731
454,851,791,312,1057,620,731
469,849,793,157,1209,620,731
469,849,793,157,1209,678,731
465,853,791,159,1209,793,731
527,902,781,90,1288,794,715
569,930,754,117,1271,799,702
535,947,772,117,1253,799,664
647,856,929,117,1157,987,660
519,1001,937,117,1123,982,645
545,1002,846,208,1058,953,635
574,1003,832,222,1021,953,575
568,993,854,222,1013,953,567
575,992,721,356,929,953,567
577,946,759,364,871,963,567
709,666,1039,364,870,963,567
711,549,1156,364,870,963,492
794,540,1165,353,881,966,567
782,589,848,666,787,1150,495
778,551,834,678,779,1162,546
745,525,820,748,769,1050,488
1020,458,890,733,785,917,489
1022,455,893,733,760,800,532
1024,455,893,733,750,800,579
1024,455,893,733,748,802,621
1024,439,909,733,745,802,647
1024,439,909,733,745,805,648
1024,439,909,733,745,805,630
1123,439,909,733,474,723,368
1123,439,885,757,415,713,380
1123,439,851,791,385,910,411
1158,439,851,791,366,912,554
1143,454,851,791,312,1092,688
1203,469,849,793,157,1102,705
1372,469,849,793,157,1062,813
1419,465,853,791,159,947,838
1309,527,902,781,90,946,898
1241,569,930,754,117,993,899
1272,535,947,772,117,993,899
1114,647,856,929,117,805,899
1096,519,1001,937,117,979,933
1069,545,1002,846,208,1110,946
1039,574,1003,832,222,1216,948
1034,568,993,854,222,1221,952
1027,575,992,721,356,1221,952
1025,577,946,759,364,1211,952
901,709,666,1039,364,1211,952
904,711,549,1156,364,1259,952
821,794,540,1165,353,1263,873
784,782,589,848,666,1079,873
819,778,551,834,678,1160,822
819,745,525,820,748,1174,822
541,1020,458,890,733,1147,834
553,1022,455,893,733,1108,791
552,1024,455,893,733,1108,829
598,1024,455,893,733,1137,796
616,1024,439,909,733,1137,936
616,1024,439,909,733,1147,944
616,1024,439,909,733,1147,929
529,1123,439,909,733,1133,867
530,1123,439,885,757,1138,854
530,1123,439,851,791,941,823
495,1158,439,851,791,1098,748
519,1143,454,851,791,952,618
444,1203,469,849,793,1081,613
275,1372,469,849,793,1073,720
228,1419,465,853,791,1128,696
227,1309,527,902,781,1134,636
225,1241,569,930,754,1205,663
247,1272,535,947,772,1292,667
356,1114,647,856,929,1391,667
502,1096,519,1001,937,1271,636
505,1069,545,1002,846,1161,657
505,1039,574,1003,832,1055,677
504,1034,568,993,854,1050,691
527,1027,575,992,721,1195,691
527,1025,577,946,759,1247,691
520,901,709,666,1039,1252,693
515,904,711,549,1156,1231,693
515,821,794,540,1165,1226,698
515,784,782,589,848,1235,700
480,819,778,551,834,1142,700
480,819,745,525,820,1159,705
479,541,1020,458,890,1172,696
465,553,1022,455,893,1242,696
535,552,1024,455,893,1354,614
494,598,1024,455,893,1467,614
512,616,1024,439,909,1467,470
551,616,1024,439,909,1550,469
611,616,1024,439,909,1616,469
