Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6,Accum_y-7,Accum_y-8,Accum_y-9,Accum_y-10
581,1123,334,561,476,720,706,859,1212,472,536,819,1174,822,594,689,834,568,312,1310,205
596,1094,363,561,367,827,708,855,1216,472,536,541,1147,834,594,689,926,568,220,1310,235
703,1086,371,561,367,771,530,1089,1181,507,535,553,1108,791,595,689,884,568,169,1349,288
950,1033,424,561,367,711,433,1246,1171,517,535,552,1108,829,651,689,880,568,239,1310,289
871,1144,427,561,367,711,330,1349,1171,517,535,598,1137,796,873,689,880,568,333,1153,332
905,1112,464,564,351,727,271,1368,1211,517,535,616,1137,936,1187,689,874,568,416,1069,483
1257,1029,542,569,339,739,267,1260,1275,563,537,616,1147,944,1353,689,874,494,310,979,598
1400,1060,544,571,333,745,267,1130,1382,586,537,616,1147,929,1417,689,876,493,320,915,621
1421,1025,663,571,322,756,267,1130,1380,573,552,529,1133,867,1445,689,884,500,377,915,657
1411,742,956,571,311,767,267,1080,1419,572,564,530,1138,854,1765,689,744,414,387,915,768
1412,731,967,571,311,739,295,986,1435,650,493,530,941,823,1795,689,816,457,452,915,774
1413,492,1206,547,330,711,328,960,1402,701,496,495,1098,748,1853,689,816,457,580,915,774
1416,492,1196,557,330,646,393,857,1469,650,547,519,952,618,2031,689,831,457,637,900,774
1465,492,1155,598,330,634,405,718,1491,767,508,444,1081,613,2130,689,398,469,637,848,760
1651,492,1138,605,340,609,430,694,1457,777,496,275,1073,720,2088,689,402,468,637,848,822
1702,493,1075,600,408,574,465,693,1448,642,609,228,1128,696,2086,689,403,296,624,845,855
1720,474,1055,555,492,573,466,693,1448,487,763,227,1134,636,2089,718,502,280,617,820,855
1666,502,1043,593,474,559,498,693,1448,487,681,225,1205,663,2089,822,569,243,617,400,855
1716,515,1043,577,415,382,750,693,1445,490,598,247,1292,667,2008,1028,637,241,622,364,758
1739,515,1024,594,406,334,809,693,1444,491,582,356,1391,667,2008,849,671,239,681,384,751
1857,515,1024,594,270,461,818,693,1444,491,569,502,1271,636,2038,779,706,251,681,383,769
1886,515,1022,596,270,461,818,668,1469,491,558,505,1161,657,2069,899,706,251,716,311,770
2073,514,989,622,274,465,818,654,1479,495,514,505,1055,677,2017,844,713,251,790,319,861
2089,319,1126,466,465,488,818,654,1433,541,472,504,1050,691,1971,750,967,251,790,328,989
2072,337,1123,469,449,504,818,654,1428,546,472,527,1195,691,1965,735,1073,251,790,294,1016
2111,340,1123,467,436,517,820,654,1382,592,472,527,1247,691,1966,717,1124,251,803,231,1020
2138,340,1123,373,524,523,820,654,1367,607,472,520,1252,693,1940,693,1124,266,815,186,1020
2154,370,1123,359,538,510,833,653,1105,870,472,515,1231,693,1956,611,1115,336,885,219,1049
2127,496,1123,356,541,474,869,653,1050,925,472,515,1226,698,1986,615,1095,369,889,219,1116
2080,550,1123,356,539,476,841,585,1091,980,472,515,1235,700,1955,615,1051,404,892,219,1135
2049,581,1123,334,561,476,780,646,1059,1012,472,480,1142,700,1939,615,1176,385,931,219,1166
2049,581,1123,334,561,476,720,706,859,1212,472,480,1159,705,1940,630,1176,398,958,219,1183
2034,596,1094,363,561,367,827,708,855,1216,472,479,1172,696,1940,673,1194,411,963,219,1158
1984,703,1086,371,561,367,771,530,1089,1181,507,465,1242,696,1939,675,1170,411,963,181,1138
1742,950,1033,424,561,367,711,433,1246,1171,517,535,1354,614,1883,675,1170,411,1002,183,1174
1731,871,1144,427,561,367,711,330,1349,1171,517,494,1467,614,1661,675,1180,411,908,176,1123
1697,905,1112,464,564,351,727,271,1368,1211,517,512,1467,470,1347,675,1188,411,825,175,972
1406,1257,1029,542,569,339,739,267,1260,1275,563,551,1550,469,1181,675,1291,409,785,175,968
1228,1400,1060,544,571,333,745,267,1130,1382,586,611,1616,469,1182,675,1291,411,788,175,971
1123,1421,1025,663,571,322,756,267,1130,1380,573,631,1650,481,1139,694,1283,425,731,176,948
1132,1411,742,956,571,311,767,267,1080,1419,572,631,1643,481,765,743,1264,380,721,176,876
1141,1412,731,967,571,311,739,295,986,1435,650,713,1642,481,683,847,1259,337,656,176,1000
1144,1413,492,1206,547,330,711,328,960,1402,701,796,1483,413,624,877,1266,337,528,176,1003
1209,1416,492,1196,557,330,646,393,857,1469,650,788,1503,415,415,878,1254,337,471,191,1016
1188,1465,492,1155,598,330,634,405,718,1491,767,801,1409,414,316,977,1246,295,471,197,1226
1005,1651,492,1138,605,340,609,430,694,1457,777,812,1355,221,296,982,1303,296,492,201,1238
953,1702,493,1075,600,408,574,465,693,1448,642,856,1303,226,274,982,1349,238,553,243,1330
935,1720,474,1055,555,492,573,466,693,1448,487,898,1297,226,293,953,1252,238,587,243,1330
935,1666,502,1043,593,474,559,498,693,1448,487,898,1228,200,293,849,1170,238,631,243,1331
872,1716,515,1043,577,415,382,750,693,1445,490,844,1244,246,291,645,1102,247,651,299,1381
849,1739,515,1024,594,406,334,809,693,1444,491,715,1164,259,291,644,1068,247,622,406,1381
731,1857,515,1024,594,270,461,818,693,1444,491,562,1110,312,281,641,1033,235,681,456,1363
702,1886,515,1022,596,270,461,818,668,1469,491,559,1242,291,255,571,1033,235,648,649,1362
515,2073,514,989,622,274,465,818,654,1479,495,559,1276,420,279,686,1026,235,576,689,1291
504,2089,319,1126,466,465,488,818,654,1433,541,559,1290,695,330,714,772,235,576,750,1187
504,2072,337,1123,469,449,504,818,654,1428,546,536,1181,816,343,642,719,235,603,886,1168
469,2111,340,1123,467,436,517,820,654,1382,592,536,1251,847,355,644,668,235,609,916,1164
479,2138,340,1123,373,524,523,820,654,1367,607,535,1263,850,311,644,668,220,597,887,1164
437,2154,370,1123,359,538,510,833,653,1105,870,535,1249,850,295,639,668,150,530,926,1081
338,2127,496,1123,356,541,474,869,653,1050,925,535,1247,864,265,753,723,117,526,989,1014
331,2080,550,1123,356,539,476,841,585,1091,980,535,1271,980,290,806,729,86,529,995,995
331,2049,581,1123,334,561,476,780,646,1059,1012,537,1272,1141,382,833,613,86,491,1215,990
387,2049,581,1123,334,561,476,720,706,859,1212,537,1240,1136,384,915,657,191,471,1646,989
412,2034,596,1094,363,561,367,827,708,855,1216,552,1227,1132,384,990,549,249,466,1738,1025
511,1984,703,1086,371,561,367,771,530,1089,1181,564,1157,1132,385,988,561,331,466,1845,1024
509,1742,950,1033,424,561,367,711,433,1246,1171,493,1046,1139,385,990,665,530,356,1900,989
524,1731,871,1144,427,561,367,711,330,1349,1171,496,903,1158,390,1051,655,561,356,1975,989
530,1697,905,1112,464,564,351,727,271,1368,1211,547,962,1317,393,1148,647,561,357,1975,989
572,1406,1257,1029,542,569,339,739,267,1260,1275,508,918,1478,482,1192,544,561,366,1988,878
619,1228,1400,1060,544,571,333,745,267,1130,1382,496,884,1559,516,1200,542,559,546,1993,852
624,1123,1421,1025,663,571,322,756,267,1130,1380,609,854,1617,523,1182,542,537,618,2009,839
758,1132,1411,742,956,571,311,767,267,1080,1419,763,869,1620,523,1162,548,537,710,2080,800
841,1141,1412,731,967,571,311,739,295,986,1435,681,869,1625,513,1058,517,542,753,2144,663
875,1144,1413,492,1206,547,330,711,328,960,1402,598,870,1632,512,1041,512,547,801,2322,660
1048,1209,1416,492,1196,557,330,646,393,857,1469,582,946,1633,512,1049,509,547,809,2307,647
1354,1188,1465,492,1155,598,330,634,405,718,1491,569,939,1622,543,1091,488,525,820,2337,437
1398,1005,1651,492,1138,605,340,609,430,694,1457,558,948,1600,590,1168,457,524,800,2432,363
1532,953,1702,493,1075,600,408,574,465,693,1448,514,1147,1671,633,1240,410,524,739,2431,232
1532,935,1720,474,1055,555,492,573,466,693,1448,472,1391,1671,611,1339,403,524,705,2560,233
1532,935,1666,502,1043,593,474,559,498,693,1448,472,1343,1691,611,1360,403,525,665,2721,276
1532,872,1716,515,1043,577,415,382,750,693,1445,472,1240,1641,628,1391,403,522,640,2685,283
1532,849,1739,515,1024,594,406,334,809,693,1444,472,1221,1668,665,1391,403,522,657,2553,292
1532,731,1857,515,1024,594,270,461,818,693,1444,472,1222,1615,680,1382,403,531,614,2494,319
1532,702,1886,515,1022,596,270,461,818,668,1469,472,1104,1602,675,1315,403,549,682,2301,465
1532,515,2073,514,989,622,274,465,818,654,1479,472,1070,1451,635,1184,403,549,711,2250,756
1527,504,2089,319,1126,466,465,488,818,654,1433,472,1056,1158,589,1135,403,550,747,2230,941
1528,504,2072,337,1123,469,449,504,818,654,1428,472,1020,1037,582,1141,350,550,720,2134,1001
1521,469,2111,340,1123,467,436,517,820,654,1382,472,898,1006,588,1142,350,550,711,2158,1011
1493,479,2138,340,1123,373,524,523,820,654,1367,507,881,1001,592,1169,350,550,712,2120,1011
1489,437,2154,370,1123,359,538,510,833,653,1105,517,868,1001,590,1242,350,550,709,2038,1006
1489,338,2127,496,1123,356,541,474,869,653,1050,517,871,982,607,1123,295,550,709,1975,1010
1489,331,2080,550,1123,356,539,476,841,585,1091,517,851,865,582,1160,315,546,808,1969,1052
1517,331,2049,581,1123,334,561,476,780,646,1059,563,863,705,490,1229,389,546,807,1773,1038
1506,387,2049,581,1123,334,561,476,720,706,859,586,868,705,487,1139,321,428,823,1348,1022
1500,412,2034,596,1094,363,561,367,827,708,855,573,954,719,487,1021,319,357,853,1256,985
1372,511,1984,703,1086,371,561,367,771,530,1089,572,1036,727,486,1021,346,275,1387,1152,996
1371,509,1742,950,1033,424,561,367,711,433,1246,650,1124,719,486,1019,244,78,1509,1126,1000
1332,524,1731,871,1144,427,561,367,711,330,1349,701,1188,691,486,962,248,52,1525,1057,1061
1318,530,1697,905,1112,464,564,351,727,271,1368,650,1172,510,530,867,248,52,1816,1107,1068
1241,572,1406,1257,1029,542,569,339,739,267,1260,767,1200,341,526,823,250,73,1921,1153,1076
1213,619,1228,1400,1060,544,571,333,745,267,1130,777,1205,260,473,815,253,73,1762,1253,1085
1279,624,1123,1421,1025,663,571,322,756,267,1130,642,1197,199,536,814,253,73,1930,1253,1096
1151,758,1132,1411,742,956,571,311,767,267,1080,487,1182,284,536,785,247,73,2053,1185,1126
1058,841,1141,1412,731,967,571,311,739,295,986,487,1182,293,536,785,211,68,2024,1129,1126
1020,875,1144,1413,492,1206,547,330,711,328,960,490,1181,286,536,772,209,63,1976,951,1126
782,1048,1209,1416,492,1196,557,330,646,393,857,491,1051,279,536,763,209,63,1983,958,1126
550,1354,1188,1465,492,1155,598,330,634,405,718,491,1036,295,505,622,209,123,2023,994,1126
564,1398,1005,1651,492,1138,605,340,609,430,694,491,1092,295,458,540,179,124,2022,994,1126
437,1532,953,1702,493,1075,600,408,574,465,693,495,999,219,438,468,185,124,2035,968,1126
438,1532,935,1720,474,1055,555,492,573,466,693,541,839,219,468,369,228,124,2035,839,1125
438,1532,935,1666,502,1043,593,474,559,498,693,546,907,220,519,348,228,123,2036,695,1087
443,1532,872,1716,515,1043,577,415,382,750,693,592,956,248,549,320,228,117,2036,674,1031
445,1532,849,1739,515,1024,594,406,334,809,693,607,985,301,514,320,228,122,2008,677,1022
445,1532,731,1857,515,1024,594,270,461,818,693,870,987,302,466,320,228,113,1997,681,995
445,1532,702,1886,515,1022,596,270,461,818,668,925,952,389,466,320,246,121,1967,681,849
445,1532,515,2073,514,989,622,274,465,818,654,980,952,389,467,320,259,124,1992,681,538
445,1527,504,2089,319,1126,466,465,488,818,654,1012,1144,411,462,320,380,297,1991,626,325
443,1528,504,2072,337,1123,469,449,504,818,654,1212,1147,433,456,313,538,304,2022,586,257
443,1521,469,2111,340,1123,467,436,517,820,654,1216,1147,443,437,308,627,308,2019,531,247
434,1493,479,2138,340,1123,373,524,523,820,654,1181,1147,511,434,281,636,308,2226,531,247
434,1489,437,2154,370,1123,359,538,510,833,653,1171,1157,582,439,208,636,353,2271,531,244
434,1489,338,2127,496,1123,356,541,474,869,653,1171,1154,584,426,204,643,378,2320,531,256
434,1489,331,2080,550,1123,356,539,476,841,585,1211,1141,700,457,114,790,534,2221,531,214
406,1517,331,2049,581,1123,334,561,476,780,646,1275,1128,710,511,18,709,569,2298,507,223
361,1506,387,2049,581,1123,334,561,476,720,706,1382,1123,710,581,11,717,723,2325,501,236
342,1500,412,2034,596,1094,363,561,367,827,708,1380,1051,696,640,20,731,723,2312,501,274
314,1372,511,1984,703,1086,371,561,367,771,530,1419,980,688,720,44,692,723,1778,528,240
312,1371,509,1742,950,1033,424,561,367,711,433,1435,924,686,733,44,703,724,1715,513,240
312,1332,524,1731,871,1144,427,561,367,711,330,1402,859,726,743,40,847,719,1732,532,179
312,1318,530,1697,905,1112,464,564,351,727,271,1469,817,754,696,38,1129,719,1464,482,172
286,1241,572,1406,1257,1029,542,569,339,739,267,1491,744,754,611,38,1244,733,1356,423,174
267,1213,619,1228,1400,1060,544,571,333,745,267,1457,707,754,565,38,1244,733,1320,320,189
198,1279,624,1123,1421,1025,663,571,322,756,267,1448,729,844,494,59,1244,735,1080,351,178
324,1151,758,1132,1411,742,956,571,311,767,267,1448,769,807,546,60,1245,751,874,350,148
366,1058,841,1141,1412,731,967,571,311,739,295,1448,769,794,604,61,1245,751,935,390,148
367,1020,875,1144,1413,492,1206,547,330,711,328,1445,820,934,683,80,1299,751,978,441,148
364,782,1048,1209,1416,492,1196,557,330,646,393,1444,897,937,744,281,1321,751,963,434,148
262,550,1354,1188,1465,492,1155,598,330,634,405,1444,874,921,761,322,1334,691,970,362,148
329,564,1398,1005,1651,492,1138,605,340,609,430,1469,823,921,761,364,1334,690,994,266,149
322,437,1532,953,1702,493,1075,600,408,574,465,1479,753,920,745,496,1328,697,981,253,149
321,438,1532,935,1720,474,1055,555,492,573,466,1433,727,938,744,625,1268,697,1003,283,149
321,438,1532,935,1666,502,1043,593,474,559,498,1428,670,916,707,625,1268,697,998,266,143
316,443,1532,872,1716,515,1043,577,415,382,750,1382,668,890,694,620,1268,697,998,266,142
317,445,1532,849,1739,515,1024,594,406,334,809,1367,708,797,692,625,1268,692,979,263,142
317,445,1532,731,1857,515,1024,594,270,461,818,1105,758,793,691,626,1268,692,974,269,142
317,445,1532,702,1886,515,1022,596,270,461,818,1050,780,706,691,628,1250,666,934,298,142
317,445,1532,515,2073,514,989,622,274,465,818,1091,851,728,690,629,1253,663,878,298,142
317,445,1527,504,2089,319,1126,466,465,488,818,1059,717,706,690,631,1133,489,888,360,142
317,443,1528,504,2072,337,1123,469,449,504,818,859,723,684,690,631,975,482,884,366,142
317,443,1521,469,2111,340,1123,467,436,517,820,855,794,675,690,631,886,478,1047,383,152
317,434,1493,479,2138,340,1123,373,524,523,820,1089,819,610,710,631,882,478,952,426,152
317,434,1489,437,2154,370,1123,359,538,510,833,1246,815,539,710,631,925,433,1012,526,152
317,434,1489,338,2127,496,1123,356,541,474,869,1349,923,537,708,632,926,423,969,526,136
317,434,1489,331,2080,550,1123,356,539,476,841,1368,1135,420,705,635,753,339,967,582,147
317,406,1517,331,2049,581,1123,334,561,476,780,1260,1167,409,692,635,748,345,890,594,161
317,361,1506,387,2049,581,1123,334,561,476,720,1130,1219,410,648,655,759,205,840,599,155
317,342,1500,412,2034,596,1094,363,561,367,827,1130,1280,485,589,646,745,205,823,620,113
402,314,1372,511,1984,703,1086,371,561,367,771,1080,1305,563,525,622,757,205,854,638,104
438,312,1371,509,1742,950,1033,424,561,367,711,986,1272,572,539,627,744,239,806,626,107
438,312,1332,524,1731,871,1144,427,561,367,711,960,1285,555,543,629,596,240,834,601,107
440,312,1318,530,1697,905,1112,464,564,351,727,857,1404,527,636,629,347,240,834,614,107
440,286,1241,572,1406,1257,1029,542,569,339,739,718,1400,655,636,629,232,224,859,615,97
471,267,1213,619,1228,1400,1060,544,571,333,745,694,1400,719,636,629,229,236,859,613,73
469,198,1279,624,1123,1421,1025,663,571,322,756,693,1378,645,636,608,229,234,918,644,73
422,324,1151,758,1132,1411,742,956,571,311,767,693,1338,598,584,607,228,218,910,743,104
409,366,1058,841,1141,1412,731,967,571,311,739,693,1355,597,533,650,228,218,835,734,104
409,367,1020,875,1144,1413,492,1206,547,330,711,693,1322,493,473,895,177,218,792,683,104
409,364,782,1048,1209,1416,492,1196,557,330,646,693,1341,503,413,809,158,229,792,763,167
410,262,550,1354,1188,1465,492,1155,598,330,634,693,1375,525,396,800,155,229,734,785,212
282,329,564,1398,1005,1651,492,1138,605,340,609,668,1426,525,402,892,174,229,711,787,225
282,322,437,1532,953,1702,493,1075,600,408,574,654,1424,525,462,856,174,222,711,788,225
282,321,438,1532,935,1720,474,1055,555,492,573,654,1374,507,433,729,174,222,689,786,225
282,321,438,1532,935,1666,502,1043,593,474,559,654,1441,506,419,782,174,222,689,921,227
285,316,443,1532,872,1716,515,1043,577,415,382,654,1452,504,381,813,174,222,731,931,227
282,317,445,1532,849,1739,515,1024,594,406,334,654,1384,565,395,813,174,228,731,996,283
282,317,445,1532,731,1857,515,1024,594,270,461,653,1331,595,511,815,174,240,731,992,350
282,317,445,1532,702,1886,515,1022,596,270,461,653,1309,651,555,813,174,240,731,983,355
282,317,445,1532,515,2073,514,989,622,274,465,585,1336,673,774,815,159,240,731,983,366
282,317,445,1527,504,2089,319,1126,466,465,488,646,1330,710,787,926,158,240,724,921,366
282,317,443,1528,504,2072,337,1123,469,449,504,706,1334,780,787,927,158,240,700,914,366
282,317,443,1521,469,2111,340,1123,467,436,517,708,1263,781,787,975,158,240,609,897,356
282,317,434,1493,479,2138,340,1123,373,524,523,530,1263,778,767,1042,153,240,683,854,358
282,317,434,1489,437,2154,370,1123,359,538,510,433,1267,781,762,1042,110,240,679,754,358
282,317,434,1489,338,2127,496,1123,356,541,474,330,1161,781,784,1119,102,225,719,754,358
283,317,434,1489,331,2080,550,1123,356,539,476,271,952,782,789,1123,102,153,716,698,347
284,317,406,1517,331,2049,581,1123,334,561,476,267,920,782,773,1123,102,112,716,686,317
284,317,361,1506,387,2049,581,1123,334,561,476,267,868,860,773,1103,83,106,716,681,310
284,317,342,1500,412,2034,596,1094,363,561,367,267,1064,785,773,1105,83,110,716,723,310
202,402,314,1372,511,1984,703,1086,371,561,367,267,1087,707,757,1114,98,110,745,682,310
287,438,312,1371,509,1742,950,1033,424,561,367,295,1117,698,731,1245,195,73,772,679,301
299,438,312,1332,524,1731,871,1144,427,561,367,328,1123,675,712,1385,242,72,711,693,301
326,440,312,1318,530,1697,905,1112,464,564,351,393,1057,675,619,1423,220,80,687,680,301
370,440,286,1241,572,1406,1257,1029,542,569,339,405,1209,561,619,1423,229,61,708,679,301
518,471,267,1213,619,1228,1400,1060,544,571,333,430,1209,497,619,1423,229,49,726,679,315
525,469,198,1279,624,1123,1421,1025,663,571,322,465,1209,472,685,1450,229,53,667,600,319
432,422,324,1151,758,1132,1411,742,956,571,311,466,1288,468,685,1519,229,160,666,499,288
403,409,366,1058,841,1141,1412,731,967,571,311,498,1271,518,678,1475,229,183,666,460,288
402,409,367,1020,875,1144,1413,492,1206,547,330,750,1253,482,661,1211,227,183,666,523,288
402,409,364,782,1048,1209,1416,492,1196,557,330,809,1157,506,663,1097,427,172,666,453,225
401,410,262,550,1354,1188,1465,492,1155,598,330,818,1123,542,668,1069,517,177,666,482,197
401,282,329,564,1398,1005,1651,492,1138,605,340,818,1058,546,693,937,516,207,665,477,276
405,282,322,437,1532,953,1702,493,1075,600,408,818,1021,551,626,841,517,207,665,534,298
413,282,321,438,1532,935,1720,474,1055,555,492,818,1013,551,626,839,587,207,665,506,323
413,282,321,438,1532,935,1666,502,1043,593,474,818,929,551,675,786,617,207,665,371,321
410,285,316,443,1532,872,1716,515,1043,577,415,820,871,554,681,755,638,207,623,361,335
452,282,317,445,1532,849,1739,515,1024,594,406,820,870,579,673,750,653,201,623,297,601
464,282,317,445,1532,731,1857,515,1024,594,270,833,870,550,595,747,653,189,623,297,910
500,282,317,445,1532,702,1886,515,1022,596,270,869,881,494,551,747,653,189,623,329,921
500,282,317,445,1532,515,2073,514,989,622,274,841,787,450,332,744,678,190,623,329,917
506,282,317,445,1527,504,2089,319,1126,466,465,780,779,438,319,631,710,212,653,329,917
574,282,317,443,1528,504,2072,337,1123,469,449,720,769,389,327,630,710,329,757,329,917
821,282,317,443,1521,469,2111,340,1123,467,436,827,785,409,368,582,849,430,806,362,957
1091,282,317,434,1493,479,2138,340,1123,373,524,771,760,473,369,515,851,495,621,369,955
1091,282,317,434,1489,437,2154,370,1123,359,538,711,750,470,367,515,927,495,520,464,1044
1121,282,317,434,1489,338,2127,496,1123,356,541,711,748,591,343,437,1054,498,474,577,1046
