Accum_y-0,T-1,T-2,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4
733,748,1161,607,813,776,1098
733,745,952,603,812,776,1180
733,745,920,609,812,776,1410
733,745,868,610,812,776,1516
733,474,1064,618,812,764,1606
757,415,1087,585,930,749,1747
791,385,1117,584,1024,716,1843
791,366,1123,568,991,485,1843
791,312,1057,551,1016,477,1871
793,157,1209,405,1053,514,1911
793,157,1209,486,1053,410,1921
791,159,1209,717,1053,410,1989
781,90,1288,717,1018,354,2059
754,117,1271,896,907,354,2314
772,117,1253,883,858,354,2317
929,117,1157,667,1022,354,2322
937,117,1123,887,1062,410,2331
846,208,1058,920,1003,301,2139
832,222,1021,1176,980,314,2003
854,222,1013,1208,980,339,2003
721,356,929,1211,980,356,2003
759,364,871,1219,1190,360,1868
1039,364,870,1328,1177,424,1868
1156,364,870,1364,809,421,1766
1165,353,881,1402,824,391,1727
848,666,787,1415,824,454,1727
834,678,779,1415,824,543,1821
820,748,769,1415,824,540,1628
890,733,785,1415,824,539,1679
893,733,760,1415,824,539,1701
893,733,750,1415,826,539,1659
893,733,748,1412,792,539,1578
909,733,745,1562,792,552,1496
909,733,745,1588,792,552,1283
909,733,745,1596,792,552,1189
909,733,474,1758,792,544,1099
885,757,415,1816,674,544,959
851,791,385,1837,580,526,863
851,791,366,1971,579,587,863
851,791,312,1971,554,587,848
849,793,157,1971,494,549,866
849,793,157,1934,494,560,866
853,791,159,1703,494,603,870
902,781,90,1703,510,604,801
930,754,117,1461,523,605,546
947,772,117,1434,561,605,543
856,929,117,1425,354,605,538
1001,937,117,1209,323,545,529
1002,846,208,1205,332,544,529
1003,832,222,949,392,531,529
993,854,222,910,400,498,529
992,721,356,898,400,481,529
946,759,364,890,190,461,524
666,1039,364,781,190,365,524
549,1156,364,745,265,364,419
540,1165,353,707,254,342,419
589,848,666,694,326,255,419
551,834,678,694,326,151,292
525,820,748,807,384,150,288
458,890,733,967,384,150,237
455,893,733,1123,384,150,206
455,893,733,1123,373,228,206
455,893,733,1123,373,258,206
439,909,733,973,373,246,207
439,909,733,941,373,326,190
439,909,733,924,406,326,178
439,909,733,820,730,326,236
439,885,757,774,731,326,263
439,851,791,754,731,326,401
439,851,791,620,731,263,416
454,851,791,620,731,263,473
469,849,793,620,731,263,416
469,849,793,678,731,236,656
465,853,791,793,731,376,584
527,902,781,794,715,486,583
569,930,754,799,702,491,583
535,947,772,799,664,534,583
647,856,929,987,660,534,583
519,1001,937,982,645,598,586
545,1002,846,953,635,603,586
574,1003,832,953,575,626,586
568,993,854,953,567,654,586
575,992,721,953,567,655,586
577,946,759,963,567,1015,651
709,666,1039,963,567,1042,679
711,549,1156,963,492,1138,679
794,540,1165,966,567,1149,679
782,589,848,1150,495,1164,679
778,551,834,1162,546,1164,678
745,525,820,1050,488,1164,657
1020,458,890,917,489,1164,657
1022,455,893,800,532,1164,657
1024,455,893,800,579,1086,657
1024,455,893,802,621,1056,657
1024,439,909,802,647,1055,656
1024,439,909,805,648,975,656
1024,439,909,805,630,975,656
1123,439,909,723,368,991,598
1123,439,885,713,380,1045,570
1123,439,851,910,411,1107,432
1158,439,851,912,554,1109,417
1143,454,851,1092,688,1140,347
1203,469,849,1102,705,1140,346
1372,469,849,1062,813,1200,96
1419,465,853,947,838,1041,96
1309,527,902,946,898,930,96
1241,569,930,993,899,924,96
1272,535,947,993,899,968,96
1114,647,856,805,899,968,276
1096,519,1001,979,933,918,355
1069,545,1002,1110,946,913,372
1039,574,1003,1216,948,958,443
1034,568,993,1221,952,976,558
1027,575,992,1221,952,981,646
1025,577,946,1211,952,621,601
901,709,666,1211,952,665,597
904,711,549,1259,952,573,684
821,794,540,1263,873,562,689
784,782,589,1079,873,578,689
819,778,551,1160,822,594,689
819,745,525,1174,822,594,689
541,1020,458,1147,834,594,689
553,1022,455,1108,791,595,689
552,1024,455,1108,829,651,689
598,1024,455,1137,796,873,689
616,1024,439,1137,936,1187,689
616,1024,439,1147,944,1353,689
616,1024,439,1147,929,1417,689
529,1123,439,1133,867,1445,689
530,1123,439,1138,854,1765,689
530,1123,439,941,823,1795,689
495,1158,439,1098,748,1853,689
519,1143,454,952,618,2031,689
444,1203,469,1081,613,2130,689
275,1372,469,1073,720,2088,689
228,1419,465,1128,696,2086,689
227,1309,527,1134,636,2089,718
225,1241,569,1205,663,2089,822
247,1272,535,1292,667,2008,1028
356,1114,647,1391,667,2008,849
502,1096,519,1271,636,2038,779
505,1069,545,1161,657,2069,899
505,1039,574,1055,677,2017,844
504,1034,568,1050,691,1971,750
527,1027,575,1195,691,1965,735
527,1025,577,1247,691,1966,717
520,901,709,1252,693,1940,693
515,904,711,1231,693,1956,611
515,821,794,1226,698,1986,615
515,784,782,1235,700,1955,615
480,819,778,1142,700,1939,615
480,819,745,1159,705,1940,630
479,541,1020,1172,696,1940,673
465,553,1022,1242,696,1939,675
535,552,1024,1354,614,1883,675
494,598,1024,1467,614,1661,675
512,616,1024,1467,470,1347,675
551,616,1024,1550,469,1181,675
611,616,1024,1616,469,1182,675
631,529,1123,1650,481,1139,694
631,530,1123,1643,481,765,743
713,530,1123,1642,481,683,847
796,495,1158,1483,413,624,877
788,519,1143,1503,415,415,878
801,444,1203,1409,414,316,977
812,275,1372,1355,221,296,982
856,228,1419,1303,226,274,982
898,227,1309,1297,226,293,953
898,225,1241,1228,200,293,849
844,247,1272,1244,246,291,645
715,356,1114,1164,259,291,644
562,502,1096,1110,312,281,641
559,505,1069,1242,291,255,571
559,505,1039,1276,420,279,686
559,504,1034,1290,695,330,714
536,527,1027,1181,816,343,642
536,527,1025,1251,847,355,644
535,520,901,1263,850,311,644
535,515,904,1249,850,295,639
535,515,821,1247,864,265,753
535,515,784,1271,980,290,806
537,480,819,1272,1141,382,833
537,480,819,1240,1136,384,915
552,479,541,1227,1132,384,990
564,465,553,1157,1132,385,988
493,535,552,1046,1139,385,990
496,494,598,903,1158,390,1051
547,512,616,962,1317,393,1148
508,551,616,918,1478,482,1192
496,611,616,884,1559,516,1200
609,631,529,854,1617,523,1182
763,631,530,869,1620,523,1162
681,713,530,869,1625,513,1058
598,796,495,870,1632,512,1041
582,788,519,946,1633,512,1049
569,801,444,939,1622,543,1091
558,812,275,948,1600,590,1168
514,856,228,1147,1671,633,1240
472,898,227,1391,1671,611,1339
472,898,225,1343,1691,611,1360
472,844,247,1240,1641,628,1391
472,715,356,1221,1668,665,1391
472,562,502,1222,1615,680,1382
472,559,505,1104,1602,675,1315
472,559,505,1070,1451,635,1184
472,559,504,1056,1158,589,1135
472,536,527,1020,1037,582,1141
472,536,527,898,1006,588,1142
507,535,520,881,1001,592,1169
517,535,515,868,1001,590,1242
517,535,515,871,982,607,1123
517,535,515,851,865,582,1160
563,537,480,863,705,490,1229
586,537,480,868,705,487,1139
573,552,479,954,719,487,1021
572,564,465,1036,727,486,1021
650,493,535,1124,719,486,1019
701,496,494,1188,691,486,962
650,547,512,1172,510,530,867
767,508,551,1200,341,526,823
777,496,611,1205,260,473,815
642,609,631,1197,199,536,814
487,763,631,1182,284,536,785
487,681,713,1182,293,536,785
490,598,796,1181,286,536,772
491,582,788,1051,279,536,763
491,569,801,1036,295,505,622
491,558,812,1092,295,458,540
495,514,856,999,219,438,468
541,472,898,839,219,468,369
546,472,898,907,220,519,348
592,472,844,956,248,549,320
607,472,715,985,301,514,320
870,472,562,987,302,466,320
925,472,559,952,389,466,320
980,472,559,952,389,467,320
1012,472,559,1144,411,462,320
1212,472,536,1147,433,456,313
1216,472,536,1147,443,437,308
1181,507,535,1147,511,434,281
1171,517,535,1157,582,439,208
1171,517,535,1154,584,426,204
1211,517,535,1141,700,457,114
1275,563,537,1128,710,511,18
1382,586,537,1123,710,581,11
1380,573,552,1051,696,640,20
1419,572,564,980,688,720,44
1435,650,493,924,686,733,44
1402,701,496,859,726,743,40
1469,650,547,817,754,696,38
1491,767,508,744,754,611,38
1457,777,496,707,754,565,38
1448,642,609,729,844,494,59
1448,487,763,769,807,546,60
1448,487,681,769,794,604,61
1445,490,598,820,934,683,80
1444,491,582,897,937,744,281
1444,491,569,874,921,761,322
1469,491,558,823,921,761,364
1479,495,514,753,920,745,496
1433,541,472,727,938,744,625
1428,546,472,670,916,707,625
1382,592,472,668,890,694,620
1367,607,472,708,797,692,625
1105,870,472,758,793,691,626
1050,925,472,780,706,691,628
1091,980,472,851,728,690,629
1059,1012,472,717,706,690,631
859,1212,472,723,684,690,631
855,1216,472,794,675,690,631
1089,1181,507,819,610,710,631
1246,1171,517,815,539,710,631
1349,1171,517,923,537,708,632
1368,1211,517,1135,420,705,635
1260,1275,563,1167,409,692,635
1130,1382,586,1219,410,648,655
1130,1380,573,1280,485,589,646
1080,1419,572,1305,563,525,622
986,1435,650,1272,572,539,627
960,1402,701,1285,555,543,629
857,1469,650,1404,527,636,629
718,1491,767,1400,655,636,629
694,1457,777,1400,719,636,629
693,1448,642,1378,645,636,608
693,1448,487,1338,598,584,607
693,1448,487,1355,597,533,650
693,1445,490,1322,493,473,895
693,1444,491,1341,503,413,809
693,1444,491,1375,525,396,800
668,1469,491,1426,525,402,892
654,1479,495,1424,525,462,856
654,1433,541,1374,507,433,729
654,1428,546,1441,506,419,782
654,1382,592,1452,504,381,813
654,1367,607,1384,565,395,813
653,1105,870,1331,595,511,815
653,1050,925,1309,651,555,813
585,1091,980,1336,673,774,815
646,1059,1012,1330,710,787,926
706,859,1212,1334,780,787,927
708,855,1216,1263,781,787,975
530,1089,1181,1263,778,767,1042
433,1246,1171,1267,781,762,1042
330,1349,1171,1161,781,784,1119
271,1368,1211,952,782,789,1123
267,1260,1275,920,782,773,1123
267,1130,1382,868,860,773,1103
267,1130,1380,1064,785,773,1105
267,1080,1419,1087,707,757,1114
295,986,1435,1117,698,731,1245
328,960,1402,1123,675,712,1385
393,857,1469,1057,675,619,1423
405,718,1491,1209,561,619,1423
430,694,1457,1209,497,619,1423
465,693,1448,1209,472,685,1450
466,693,1448,1288,468,685,1519
498,693,1448,1271,518,678,1475
750,693,1445,1253,482,661,1211
809,693,1444,1157,506,663,1097
818,693,1444,1123,542,668,1069
818,668,1469,1058,546,693,937
818,654,1479,1021,551,626,841
818,654,1433,1013,551,626,839
818,654,1428,929,551,675,786
820,654,1382,871,554,681,755
820,654,1367,870,579,673,750
833,653,1105,870,550,595,747
869,653,1050,881,494,551,747
841,585,1091,787,450,332,744
780,646,1059,779,438,319,631
720,706,859,769,389,327,630
827,708,855,785,409,368,582
771,530,1089,760,473,369,515
711,433,1246,750,470,367,515
711,330,1349,748,591,343,437
727,271,1368,745,594,311,430
739,267,1260,745,594,286,430
745,267,1130,745,523,260,430
756,267,1130,474,557,260,448
767,267,1080,415,590,260,454
739,295,986,385,591,259,369
711,328,960,366,607,293,460
646,393,857,312,624,293,430
634,405,718,157,756,316,431
609,430,694,157,756,316,553
574,465,693,159,756,250,526
573,466,693,90,756,285,513
559,498,693,117,769,396,513
382,750,693,117,809,443,513
334,809,693,117,997,487,512
461,818,693,117,940,488,512
461,818,668,208,936,517,620
465,818,654,222,931,540,620
488,818,654,222,938,540,628
504,818,654,356,947,491,628
517,820,654,364,944,485,644
523,820,654,364,858,492,676
510,833,653,364,857,822,680
474,869,653,353,857,822,732
476,841,585,666,857,822,756
476,780,646,678,832,822,771
476,720,706,748,811,814,775
367,827,708,733,789,773,776
367,771,530,733,725,770,776
367,711,433,733,725,779,776
367,711,330,733,607,813,776
351,727,271,733,603,812,776
339,739,267,733,609,812,776
333,745,267,733,610,812,776
322,756,267,733,618,812,764
311,767,267,757,585,930,749
311,739,295,791,584,1024,716
330,711,328,791,568,991,485
330,646,393,791,551,1016,477
330,634,405,793,405,1053,514
340,609,430,793,486,1053,410
408,574,465,791,717,1053,410
492,573,466,781,717,1018,354
474,559,498,754,896,907,354
415,382,750,772,883,858,354
406,334,809,929,667,1022,354
270,461,818,937,887,1062,410
270,461,818,846,920,1003,301
274,465,818,832,1176,980,314
465,488,818,854,1208,980,339
449,504,818,721,1211,980,356
436,517,820,759,1219,1190,360
524,523,820,1039,1328,1177,424
538,510,833,1156,1364,809,421
541,474,869,1165,1402,824,391
539,476,841,848,1415,824,454
561,476,780,834,1415,824,543
561,476,720,820,1415,824,540
561,367,827,890,1415,824,539
561,367,771,893,1415,824,539
561,367,711,893,1415,826,539
561,367,711,893,1412,792,539
564,351,727,909,1562,792,552
569,339,739,909,1588,792,552
571,333,745,909,1596,792,552
571,322,756,909,1758,792,544
571,311,767,885,1816,674,544
571,311,739,851,1837,580,526
547,330,711,851,1971,579,587
557,330,646,851,1971,554,587
598,330,634,849,1971,494,549
605,340,609,849,1934,494,560
600,408,574,853,1703,494,603
555,492,573,902,1703,510,604
593,474,559,930,1461,523,605
577,415,382,947,1434,561,605
594,406,334,856,1425,354,605
594,270,461,1001,1209,323,545
596,270,461,1002,1205,332,544
622,274,465,1003,949,392,531
466,465,488,993,910,400,498
469,449,504,992,898,400,481
467,436,517,946,890,190,461
373,524,523,666,781,190,365
359,538,510,549,745,265,364
356,541,474,540,707,254,342
356,539,476,589,694,326,255
334,561,476,551,694,326,151
334,561,476,525,807,384,150
363,561,367,458,967,384,150
371,561,367,455,1123,384,150
424,561,367,455,1123,373,228
427,561,367,455,1123,373,258
464,564,351,439,973,373,246
542,569,339,439,941,373,326
544,571,333,439,924,406,326
663,571,322,439,820,730,326
956,571,311,439,774,731,326
967,571,311,439,754,731,326
1206,547,330,439,620,731,263
1196,557,330,454,620,731,263
1155,598,330,469,620,731,263
1138,605,340,469,678,731,236
1075,600,408,465,793,731,376
1055,555,492,527,794,715,486
1043,593,474,569,799,702,491
1043,577,415,535,799,664,534
1024,594,406,647,987,660,534
1024,594,270,519,982,645,598
1022,596,270,545,953,635,603
989,622,274,574,953,575,626
1126,466,465,568,953,567,654
1123,469,449,575,953,567,655
1123,467,436,577,963,567,1015
1123,373,524,709,963,567,1042
1123,359,538,711,963,492,1138
1123,356,541,794,966,567,1149
1123,356,539,782,1150,495,1164
1123,334,561,778,1162,546,1164
1123,334,561,745,1050,488,1164
1094,363,561,1020,917,489,1164
1086,371,561,1022,800,532,1164
1033,424,561,1024,800,579,1086
1144,427,561,1024,802,621,1056
1112,464,564,1024,802,647,1055
1029,542,569,1024,805,648,975
1060,544,571,1024,805,630,975
1025,663,571,1123,723,368,991
742,956,571,1123,713,380,1045
731,967,571,1123,910,411,1107
492,1206,547,1158,912,554,1109
492,1196,557,1143,1092,688,1140
492,1155,598,1203,1102,705,1140
492,1138,605,1372,1062,813,1200
493,1075,600,1419,947,838,1041
474,1055,555,1309,946,898,930
502,1043,593,1241,993,899,924
515,1043,577,1272,993,899,968
515,1024,594,1114,805,899,968
515,1024,594,1096,979,933,918
515,1022,596,1069,1110,946,913
514,989,622,1039,1216,948,958
319,1126,466,1034,1221,952,976
337,1123,469,1027,1221,952,981
340,1123,467,1025,1211,952,621
340,1123,373,901,1211,952,665
370,1123,359,904,1259,952,573
496,1123,356,821,1263,873,562
550,1123,356,784,1079,873,578
581,1123,334,819,1160,822,594
581,1123,334,819,1174,822,594
596,1094,363,541,1147,834,594
703,1086,371,553,1108,791,595
950,1033,424,552,1108,829,651
871,1144,427,598,1137,796,873
905,1112,464,616,1137,936,1187
1257,1029,542,616,1147,944,1353
1400,1060,544,616,1147,929,1417
1421,1025,663,529,1133,867,1445
1411,742,956,530,1138,854,1765
1412,731,967,530,941,823,1795
1413,492,1206,495,1098,748,1853
1416,492,1196,519,952,618,2031
1465,492,1155,444,1081,613,2130
1651,492,1138,275,1073,720,2088
1702,493,1075,228,1128,696,2086
1720,474,1055,227,1134,636,2089
1666,502,1043,225,1205,663,2089
1716,515,1043,247,1292,667,2008
1739,515,1024,356,1391,667,2008
1857,515,1024,502,1271,636,2038
1886,515,1022,505,1161,657,2069
2073,514,989,505,1055,677,2017
2089,319,1126,504,1050,691,1971
2072,337,1123,527,1195,691,1965
2111,340,1123,527,1247,691,1966
2138,340,1123,520,1252,693,1940
2154,370,1123,515,1231,693,1956
2127,496,1123,515,1226,698,1986
2080,550,1123,515,1235,700,1955
2049,581,1123,480,1142,700,1939
2049,581,1123,480,1159,705,1940
2034,596,1094,479,1172,696,1940
1984,703,1086,465,1242,696,1939
1742,950,1033,535,1354,614,1883
1731,871,1144,494,1467,614,1661
1697,905,1112,512,1467,470,1347
1406,1257,1029,551,1550,469,1181
1228,1400,1060,611,1616,469,1182
1123,1421,1025,631,1650,481,1139
1132,1411,742,631,1643,481,765
1141,1412,731,713,1642,481,683
1144,1413,492,796,1483,413,624
1209,1416,492,788,1503,415,415
1188,1465,492,801,1409,414,316
1005,1651,492,812,1355,221,296
953,1702,493,856,1303,226,274
935,1720,474,898,1297,226,293
935,1666,502,898,1228,200,293
872,1716,515,844,1244,246,291
849,1739,515,715,1164,259,291
731,1857,515,562,1110,312,281
702,1886,515,559,1242,291,255
515,2073,514,559,1276,420,279
504,2089,319,559,1290,695,330
504,2072,337,536,1181,816,343
469,2111,340,536,1251,847,355
479,2138,340,535,1263,850,311
437,2154,370,535,1249,850,295
338,2127,496,535,1247,864,265
331,2080,550,535,1271,980,290
331,2049,581,537,1272,1141,382
387,2049,581,537,1240,1136,384
412,2034,596,552,1227,1132,384
511,1984,703,564,1157,1132,385
509,1742,950,493,1046,1139,385
524,1731,871,496,903,1158,390
530,1697,905,547,962,1317,393
572,1406,1257,508,918,1478,482
619,1228,1400,496,884,1559,516
624,1123,1421,609,854,1617,523
758,1132,1411,763,869,1620,523
841,1141,1412,681,869,1625,513
875,1144,1413,598,870,1632,512
1048,1209,1416,582,946,1633,512
1354,1188,1465,569,939,1622,543
1398,1005,1651,558,948,1600,590
1532,953,1702,514,1147,1671,633
1532,935,1720,472,1391,1671,611
1532,935,1666,472,1343,1691,611
1532,872,1716,472,1240,1641,628
1532,849,1739,472,1221,1668,665
1532,731,1857,472,1222,1615,680
1532,702,1886,472,1104,1602,675
1532,515,2073,472,1070,1451,635
1527,504,2089,472,1056,1158,589
1528,504,2072,472,1020,1037,582
1521,469,2111,472,898,1006,588
1493,479,2138,507,881,1001,592
1489,437,2154,517,868,1001,590
1489,338,2127,517,871,982,607
1489,331,2080,517,851,865,582
1517,331,2049,563,863,705,490
1506,387,2049,586,868,705,487
1500,412,2034,573,954,719,487
1372,511,1984,572,1036,727,486
1371,509,1742,650,1124,719,486
1332,524,1731,701,1188,691,486
1318,530,1697,650,1172,510,530
1241,572,1406,767,1200,341,526
1213,619,1228,777,1205,260,473
1279,624,1123,642,1197,199,536
1151,758,1132,487,1182,284,536
1058,841,1141,487,1182,293,536
1020,875,1144,490,1181,286,536
782,1048,1209,491,1051,279,536
550,1354,1188,491,1036,295,505
564,1398,1005,491,1092,295,458
437,1532,953,495,999,219,438
438,1532,935,541,839,219,468
438,1532,935,546,907,220,519
443,1532,872,592,956,248,549
445,1532,849,607,985,301,514
445,1532,731,870,987,302,466
445,1532,702,925,952,389,466
445,1532,515,980,952,389,467
445,1527,504,1012,1144,411,462
443,1528,504,1212,1147,433,456
443,1521,469,1216,1147,443,437
434,1493,479,1181,1147,511,434
434,1489,437,1171,1157,582,439
434,1489,338,1171,1154,584,426
434,1489,331,1211,1141,700,457
406,1517,331,1275,1128,710,511
361,1506,387,1382,1123,710,581
342,1500,412,1380,1051,696,640
314,1372,511,1419,980,688,720
312,1371,509,1435,924,686,733
312,1332,524,1402,859,726,743
312,1318,530,1469,817,754,696
286,1241,572,1491,744,754,611
267,1213,619,1457,707,754,565
198,1279,624,1448,729,844,494
324,1151,758,1448,769,807,546
366,1058,841,1448,769,794,604
367,1020,875,1445,820,934,683
364,782,1048,1444,897,937,744
262,550,1354,1444,874,921,761
329,564,1398,1469,823,921,761
322,437,1532,1479,753,920,745
321,438,1532,1433,727,938,744
321,438,1532,1428,670,916,707
316,443,1532,1382,668,890,694
317,445,1532,1367,708,797,692
317,445,1532,1105,758,793,691
317,445,1532,1050,780,706,691
317,445,1532,1091,851,728,690
317,445,1527,1059,717,706,690
317,443,1528,859,723,684,690
317,443,1521,855,794,675,690
317,434,1493,1089,819,610,710
317,434,1489,1246,815,539,710
317,434,1489,1349,923,537,708
317,434,1489,1368,1135,420,705
317,406,1517,1260,1167,409,692
317,361,1506,1130,1219,410,648
317,342,1500,1130,1280,485,589
402,314,1372,1080,1305,563,525
438,312,1371,986,1272,572,539
438,312,1332,960,1285,555,543
440,312,1318,857,1404,527,636
440,286,1241,718,1400,655,636
471,267,1213,694,1400,719,636
469,198,1279,693,1378,645,636
422,324,1151,693,1338,598,584
409,366,1058,693,1355,597,533
409,367,1020,693,1322,493,473
409,364,782,693,1341,503,413
410,262,550,693,1375,525,396
282,329,564,668,1426,525,402
282,322,437,654,1424,525,462
282,321,438,654,1374,507,433
282,321,438,654,1441,506,419
285,316,443,654,1452,504,381
282,317,445,654,1384,565,395
282,317,445,653,1331,595,511
282,317,445,653,1309,651,555
282,317,445,585,1336,673,774
282,317,445,646,1330,710,787
282,317,443,706,1334,780,787
282,317,443,708,1263,781,787
282,317,434,530,1263,778,767
282,317,434,433,1267,781,762
282,317,434,330,1161,781,784
283,317,434,271,952,782,789
284,317,406,267,920,782,773
284,317,361,267,868,860,773
284,317,342,267,1064,785,773
202,402,314,267,1087,707,757
287,438,312,295,1117,698,731
299,438,312,328,1123,675,712
326,440,312,393,1057,675,619
370,440,286,405,1209,561,619
518,471,267,430,1209,497,619
525,469,198,465,1209,472,685
432,422,324,466,1288,468,685
403,409,366,498,1271,518,678
402,409,367,750,1253,482,661
402,409,364,809,1157,506,663
401,410,262,818,1123,542,668
401,282,329,818,1058,546,693
405,282,322,818,1021,551,626
413,282,321,818,1013,551,626
413,282,321,818,929,551,675
410,285,316,820,871,554,681
452,282,317,820,870,579,673
464,282,317,833,870,550,595
500,282,317,869,881,494,551
500,282,317,841,787,450,332
506,282,317,780,779,438,319
574,282,317,720,769,389,327
821,282,317,827,785,409,368
1091,282,317,771,760,473,369
1091,282,317,711,750,470,367
1121,282,317,711,748,591,343
1158,283,317,727,745,594,311
1157,284,317,739,745,594,286
1247,284,317,745,745,523,260
1247,284,317,756,474,557,260
1244,202,402,767,415,590,260
1123,287,438,739,385,591,259
1111,299,438,711,366,607,293
1179,326,440,646,312,624,293
1135,370,440,634,157,756,316
956,518,471,609,157,756,316
949,525,469,574,159,756,250
984,432,422,573,90,756,285
1005,403,409,559,117,769,396
1022,402,409,382,117,809,443
1046,402,409,334,117,997,487
1046,401,410,461,117,940,488
1046,401,282,461,208,936,517
1131,405,282,465,222,931,540
1123,413,282,488,222,938,540
1161,413,282,504,356,947,491
1161,410,285,517,364,944,485
1120,452,282,523,364,858,492
1108,464,282,510,364,857,822
1240,500,282,474,353,857,822
1240,500,282,476,666,857,822
1234,506,282,476,678,832,822
1230,574,282,476,748,811,814
983,821,282,367,733,789,773
713,1091,282,367,733,725,770
713,1091,282,367,733,725,779
683,1121,282,367,733,607,813
645,1158,283,351,733,603,812
645,1157,284,339,733,609,812
555,1247,284,333,733,610,812
555,1247,284,322,733,618,812
555,1244,202,311,757,585,930
555,1123,287,311,791,584,1024
555,1111,299,330,791,568,991
458,1179,326,330,791,551,1016
484,1135,370,330,793,405,1053
523,956,518,340,793,486,1053
549,949,525,408,791,717,1053
537,984,432,492,781,717,1018
611,1005,403,474,754,896,907
594,1022,402,415,772,883,858
570,1046,402,406,929,667,1022
570,1046,401,270,937,887,1062
570,1046,401,270,846,920,1003
481,1131,405,274,832,1176,980
481,1123,413,465,854,1208,980
443,1161,413,449,721,1211,980
443,1161,410,436,759,1219,1190
442,1120,452,524,1039,1328,1177
442,1108,464,538,1156,1364,809
274,1240,500,541,1165,1402,824
281,1240,500,539,848,1415,824
281,1234,506,561,834,1415,824
217,1230,574,561,820,1415,824
217,983,821,561,890,1415,824
232,713,1091,561,893,1415,824
392,713,1091,561,893,1415,826
392,683,1121,561,893,1412,792
392,645,1158,564,909,1562,792
396,645,1157,569,909,1588,792
398,555,1247,571,909,1596,792
471,555,1247,571,909,1758,792
493,555,1244,571,885,1816,674
493,555,1123,571,851,1837,580
493,555,1111,547,851,1971,579
532,458,1179,557,851,1971,554
506,484,1135,598,849,1971,494
467,523,956,605,849,1934,494
441,549,949,600,853,1703,494
417,537,984,555,902,1703,510
322,611,1005,593,930,1461,523
322,594,1022,577,947,1434,561
322,570,1046,594,856,1425,354
322,570,1046,594,1001,1209,323
322,570,1046,596,1002,1205,332
322,481,1131,622,1003,949,392
322,481,1123,466,993,910,400
322,443,1161,469,992,898,400
322,443,1161,467,946,890,190
322,442,1120,373,666,781,190
322,442,1108,359,549,745,265
322,274,1240,356,540,707,254
315,281,1240,356,589,694,326
494,281,1234,334,551,694,326
623,217,1230,334,525,807,384
623,217,983,363,458,967,384
608,232,713,371,455,1123,384
448,392,713,424,455,1123,373
448,392,683,427,455,1123,373
448,392,645,464,439,973,373
444,396,645,542,439,941,373
442,398,555,544,439,924,406
369,471,555,663,439,820,730
347,493,555,956,439,774,731
356,493,555,967,439,754,731
506,493,555,1206,439,620,731
473,532,458,1196,454,620,731
473,506,484,1155,469,620,731
473,467,523,1138,469,678,731
473,441,549,1075,465,793,731
473,417,537,1055,527,794,715
473,322,611,1043,569,799,702
473,322,594,1043,535,799,664
482,322,570,1024,647,987,660
629,322,570,1024,519,982,645
629,322,570,1022,545,953,635
629,322,481,989,574,953,575
658,322,481,1126,568,953,567
658,322,443,1123,575,953,567
658,322,443,1123,577,963,567
658,322,442,1123,709,963,567
658,322,442,1123,711,963,492
658,322,274,1123,794,966,567
658,315,281,1123,782,1150,495
479,494,281,1123,778,1162,546
350,623,217,1123,745,1050,488
350,623,217,1094,1020,917,489
350,608,232,1086,1022,800,532
350,448,392,1033,1024,800,579
382,448,392,1144,1024,802,621
388,448,392,1112,1024,802,647
388,444,396,1029,1024,805,648
388,442,398,1060,1024,805,630
388,369,471,1025,1123,723,368
390,347,493,742,1123,713,380
400,356,493,731,1123,910,411
250,506,493,492,1158,912,554
244,473,532,492,1143,1092,688
285,473,506,492,1203,1102,705
369,473,467,492,1372,1062,813
399,473,441,493,1419,947,838
399,473,417,474,1309,946,898
410,473,322,502,1241,993,899
481,473,322,515,1272,993,899
627,482,322,515,1114,805,899
517,629,322,515,1096,979,933
517,629,322,515,1069,1110,946
518,629,322,514,1039,1216,948
491,658,322,319,1034,1221,952
491,658,322,337,1027,1221,952
491,658,322,340,1025,1211,952
491,658,322,340,901,1211,952
491,658,322,370,904,1259,952
491,658,322,496,821,1263,873
491,658,315,550,784,1079,873
491,479,494,581,819,1160,822
491,350,623,581,819,1174,822
491,350,623,596,541,1147,834
491,350,608,703,553,1108,791
491,350,448,950,552,1108,829
459,382,448,871,598,1137,796
453,388,448,905,616,1137,936
453,388,444,1257,616,1147,944
453,388,442,1400,616,1147,929
453,388,369,1421,529,1133,867
473,390,347,1411,530,1138,854
471,400,356,1412,530,941,823
517,250,506,1413,495,1098,748
703,244,473,1416,519,952,618
671,285,473,1465,444,1081,613
647,369,473,1651,275,1073,720
640,399,473,1702,228,1128,696
640,399,473,1720,227,1134,636
629,410,473,1666,225,1205,663
558,481,473,1716,247,1292,667
403,627,482,1739,356,1391,667
366,517,629,1857,502,1271,636
366,517,629,1886,505,1161,657
365,518,629,2073,505,1055,677
363,491,658,2089,504,1050,691
381,491,658,2072,527,1195,691
381,491,658,2111,527,1247,691
418,491,658,2138,520,1252,693
418,491,658,2154,515,1231,693
496,491,658,2127,515,1226,698
555,491,658,2080,515,1235,700
561,491,479,2049,480,1142,700
563,491,350,2049,480,1159,705
563,491,350,2034,479,1172,696
563,491,350,1984,465,1242,696
565,491,350,1742,535,1354,614
592,459,382,1731,494,1467,614
592,453,388,1697,512,1467,470
