Accum_y-0,T-1,T-2,T-3,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6
563,491,350,608,1984,465,1242,696,1939,675
565,491,350,448,1742,535,1354,614,1883,675
592,459,382,448,1731,494,1467,614,1661,675
592,453,388,448,1697,512,1467,470,1347,675
624,453,388,444,1406,551,1550,469,1181,675
673,453,388,442,1228,611,1616,469,1182,675
717,453,388,369,1123,631,1650,481,1139,694
695,473,390,347,1132,631,1643,481,765,743
680,471,400,356,1141,713,1642,481,683,847
678,517,250,506,1144,796,1483,413,624,877
501,703,244,473,1209,788,1503,415,415,878
492,671,285,473,1188,801,1409,414,316,977
432,647,369,473,1005,812,1355,221,296,982
409,640,399,473,953,856,1303,226,274,982
409,640,399,473,935,898,1297,226,293,953
409,629,410,473,935,898,1228,200,293,849
409,558,481,473,872,844,1244,246,291,645
409,403,627,482,849,715,1164,259,291,644
409,366,517,629,731,562,1110,312,281,641
409,366,517,629,702,559,1242,291,255,571
415,365,518,629,515,559,1276,420,279,686
433,363,491,658,504,559,1290,695,330,714
549,381,491,658,504,536,1181,816,343,642
648,381,491,658,469,536,1251,847,355,644
612,418,491,658,479,535,1263,850,311,644
612,418,491,658,437,535,1249,850,295,639
534,496,491,658,338,535,1247,864,265,753
475,555,491,658,331,535,1271,980,290,806
477,561,491,479,331,537,1272,1141,382,833
574,563,491,350,387,537,1240,1136,384,915
587,563,491,350,412,552,1227,1132,384,990
587,563,491,350,511,564,1157,1132,385,988
608,565,491,350,509,493,1046,1139,385,990
581,592,459,382,524,496,903,1158,390,1051
585,592,453,388,530,547,962,1317,393,1148
553,624,453,388,572,508,918,1478,482,1192
588,673,453,388,619,496,884,1559,516,1200
567,717,453,388,624,609,854,1617,523,1182
567,695,473,390,758,763,869,1620,523,1162
565,680,471,400,841,681,869,1625,513,1058
521,678,517,250,875,598,870,1632,512,1041
521,501,703,244,1048,582,946,1633,512,1049
522,492,671,285,1354,569,939,1622,543,1091
522,432,647,369,1398,558,948,1600,590,1168
522,409,640,399,1532,514,1147,1671,633,1240
538,409,640,399,1532,472,1391,1671,611,1339
576,409,629,410,1532,472,1343,1691,611,1360
577,409,558,481,1532,472,1240,1641,628,1391
660,409,403,627,1532,472,1221,1668,665,1391
683,409,366,517,1532,472,1222,1615,680,1382
703,409,366,517,1532,472,1104,1602,675,1315
901,415,365,518,1532,472,1070,1451,635,1184
1050,433,363,491,1527,472,1056,1158,589,1135
1017,549,381,491,1528,472,1020,1037,582,1141
985,648,381,491,1521,472,898,1006,588,1142
1026,612,418,491,1493,507,881,1001,592,1169
1079,612,418,491,1489,517,868,1001,590,1242
1118,534,496,491,1489,517,871,982,607,1123
1127,475,555,491,1489,517,851,865,582,1160
1179,477,561,491,1517,563,863,705,490,1229
1086,574,563,491,1506,586,868,705,487,1139
1073,587,563,491,1500,573,954,719,487,1021
1073,587,563,491,1372,572,1036,727,486,1021
1050,608,565,491,1371,650,1124,719,486,1019
1072,581,592,459,1332,701,1188,691,486,962
1080,585,592,453,1318,650,1172,510,530,867
1102,553,624,453,1241,767,1200,341,526,823
1026,588,673,453,1213,777,1205,260,473,815
1016,567,717,453,1279,642,1197,199,536,814
1017,567,695,473,1151,487,1182,284,536,785
1017,565,680,471,1058,487,1182,293,536,785
1049,521,678,517,1020,490,1181,286,536,772
1091,521,501,703,782,491,1051,279,536,763
1091,522,492,671,550,491,1036,295,505,622
1091,522,432,647,564,491,1092,295,458,540
1091,522,409,640,437,495,999,219,438,468
1075,538,409,640,438,541,839,219,468,369
1042,576,409,629,438,546,907,220,519,348
1082,577,409,558,443,592,956,248,549,320
1059,660,409,403,445,607,985,301,514,320
1036,683,409,366,445,870,987,302,466,320
1021,703,409,366,445,925,952,389,466,320
817,901,415,365,445,980,952,389,467,320
650,1050,433,363,445,1012,1144,411,462,320
549,1017,549,381,443,1212,1147,433,456,313
482,985,648,381,443,1216,1147,443,437,308
440,1026,612,418,434,1181,1147,511,434,281
387,1079,612,418,434,1171,1157,582,439,208
348,1118,534,496,434,1171,1154,584,426,204
339,1127,475,555,434,1211,1141,700,457,114
279,1179,477,561,406,1275,1128,710,511,18
273,1086,574,563,361,1382,1123,710,581,11
273,1073,587,563,342,1380,1051,696,640,20
293,1073,587,563,314,1419,980,688,720,44
293,1050,608,565,312,1435,924,686,733,44
273,1072,581,592,312,1402,859,726,743,40
292,1080,585,592,312,1469,817,754,696,38
271,1102,553,624,286,1491,744,754,611,38
271,1026,588,673,267,1457,707,754,565,38
314,1016,567,717,198,1448,729,844,494,59
313,1017,567,695,324,1448,769,807,546,60
313,1017,565,680,366,1448,769,794,604,61
281,1049,521,678,367,1445,820,934,683,80
230,1091,521,501,364,1444,897,937,744,281
235,1091,522,492,262,1444,874,921,761,322
241,1091,522,432,329,1469,823,921,761,364
266,1091,522,409,322,1479,753,920,745,496
266,1075,538,409,321,1433,727,938,744,625
263,1042,576,409,321,1428,670,916,707,625
228,1082,577,409,316,1382,668,890,694,620
168,1059,660,409,317,1367,708,797,692,625
255,1036,683,409,317,1105,758,793,691,626
251,1021,703,409,317,1050,780,706,691,628
251,817,901,415,317,1091,851,728,690,629
251,650,1050,433,317,1059,717,706,690,631
251,549,1017,549,317,859,723,684,690,631
251,482,985,648,317,855,794,675,690,631
251,440,1026,612,317,1089,819,610,710,631
290,387,1079,612,317,1246,815,539,710,631
362,348,1118,534,317,1349,923,537,708,632
396,339,1127,475,317,1368,1135,420,705,635
443,279,1179,477,317,1260,1167,409,692,635
447,273,1086,574,317,1130,1219,410,648,655
447,273,1073,587,317,1130,1280,485,589,646
427,293,1073,587,402,1080,1305,563,525,622
427,293,1050,608,438,986,1272,572,539,627
425,273,1072,581,438,960,1285,555,543,629
394,292,1080,585,440,857,1404,527,636,629
393,271,1102,553,440,718,1400,655,636,629
385,271,1026,588,471,694,1400,719,636,629
329,314,1016,567,469,693,1378,645,636,608
329,313,1017,567,422,693,1338,598,584,607
415,313,1017,565,409,693,1355,597,533,650
417,281,1049,521,409,693,1322,493,473,895
453,230,1091,521,409,693,1341,503,413,809
517,235,1091,522,410,693,1375,525,396,800
526,241,1091,522,282,668,1426,525,402,892
512,266,1091,522,282,654,1424,525,462,856
529,266,1075,538,282,654,1374,507,433,729
527,263,1042,576,282,654,1441,506,419,782
523,228,1082,577,285,654,1452,504,381,813
523,168,1059,660,282,654,1384,565,395,813
436,255,1036,683,282,653,1331,595,511,815
435,251,1021,703,282,653,1309,651,555,813
435,251,817,901,282,585,1336,673,774,815
435,251,650,1050,282,646,1330,710,787,926
435,251,549,1017,282,706,1334,780,787,927
443,251,482,985,282,708,1263,781,787,975
472,251,440,1026,282,530,1263,778,767,1042
515,290,387,1079,282,433,1267,781,762,1042
446,362,348,1118,282,330,1161,781,784,1119
412,396,339,1127,283,271,952,782,789,1123
514,443,279,1179,284,267,920,782,773,1123
510,447,273,1086,284,267,868,860,773,1103
510,447,273,1073,284,267,1064,785,773,1105
510,427,293,1073,202,267,1087,707,757,1114
510,427,293,1050,287,295,1117,698,731,1245
542,425,273,1072,299,328,1123,675,712,1385
563,394,292,1080,326,393,1057,675,619,1423
569,393,271,1102,370,405,1209,561,619,1423
569,385,271,1026,518,430,1209,497,619,1423
571,329,314,1016,525,465,1209,472,685,1450
571,329,313,1017,432,466,1288,468,685,1519
523,415,313,1017,403,498,1271,518,678,1475
538,417,281,1049,402,750,1253,482,661,1211
503,453,230,1091,402,809,1157,506,663,1097
502,517,235,1091,401,818,1123,542,668,1069
694,526,241,1091,401,818,1058,546,693,937
892,512,266,1091,405,818,1021,551,626,841
877,529,266,1075,413,818,1013,551,626,839
877,527,263,1042,413,818,929,551,675,786
984,523,228,1082,410,820,871,554,681,755
984,523,168,1059,452,820,870,579,673,750
992,436,255,1036,464,833,870,550,595,747
992,435,251,1021,500,869,881,494,551,747
992,435,251,817,500,841,787,450,332,744
992,435,251,650,506,780,779,438,319,631
992,435,251,549,574,720,769,389,327,630
984,443,251,482,821,827,785,409,368,582
955,472,251,440,1091,771,760,473,369,515
873,515,290,387,1091,711,750,470,367,515
870,446,362,348,1121,711,748,591,343,437
870,412,396,339,1158,727,745,594,311,430
721,514,443,279,1157,739,745,594,286,430
721,510,447,273,1247,745,745,523,260,430
721,510,447,273,1247,756,474,557,260,448
721,510,427,293,1244,767,415,590,260,454
721,510,427,293,1123,739,385,591,259,369
689,542,425,273,1111,711,366,607,293,460
668,563,394,292,1179,646,312,624,293,430
675,569,393,271,1135,634,157,756,316,431
675,569,385,271,956,609,157,756,316,553
673,571,329,314,949,574,159,756,250,526
707,571,329,313,984,573,90,756,285,513
669,523,415,313,1005,559,117,769,396,513
710,538,417,281,1022,382,117,809,443,513
709,503,453,230,1046,334,117,997,487,512
640,502,517,235,1046,461,117,940,488,512
433,694,526,241,1046,461,208,936,517,620
224,892,512,266,1131,465,222,931,540,620
222,877,529,266,1123,488,222,938,540,628
295,877,527,263,1161,504,356,947,491,628
208,984,523,228,1161,517,364,944,485,644
299,984,523,168,1120,523,364,858,492,676
291,992,436,255,1108,510,364,857,822,680
291,992,435,251,1240,474,353,857,822,732
291,992,435,251,1240,476,666,857,822,756
291,992,435,251,1234,476,678,832,822,771
291,992,435,251,1230,476,748,811,814,775
305,984,443,251,983,367,733,789,773,776
326,955,472,251,713,367,733,725,770,776
326,873,515,290,713,367,733,725,779,776
327,870,446,362,683,367,733,607,813,776
423,870,412,396,645,351,733,603,812,776
423,721,514,443,645,339,733,609,812,776
444,721,510,447,555,333,733,610,812,776
444,721,510,447,555,322,733,618,812,764
444,721,510,427,555,311,757,585,930,749
444,721,510,427,555,311,791,584,1024,716
444,689,542,425,555,330,791,568,991,485
444,668,563,394,458,330,791,551,1016,477
431,675,569,393,484,330,793,405,1053,514
484,675,569,385,523,340,793,486,1053,410
587,673,571,329,549,408,791,717,1053,410
568,707,571,329,537,492,781,717,1018,354
606,669,523,415,611,474,754,896,907,354
548,710,538,417,594,415,772,883,858,354
548,709,503,453,570,406,929,667,1022,354
623,640,502,517,570,270,937,887,1062,410
671,433,694,526,570,270,846,920,1003,301
695,224,892,512,481,274,832,1176,980,314
705,222,877,529,481,465,854,1208,980,339
634,295,877,527,443,449,721,1211,980,356
614,208,984,523,443,436,759,1219,1190,360
523,299,984,523,442,524,1039,1328,1177,424
523,291,992,436,442,538,1156,1364,809,421
523,291,992,435,274,541,1165,1402,824,391
523,291,992,435,281,539,848,1415,824,454
525,291,992,435,281,561,834,1415,824,543
661,291,992,435,217,561,820,1415,824,540
715,305,984,443,217,561,890,1415,824,539
724,326,955,472,232,561,893,1415,824,539
776,326,873,515,392,561,893,1415,826,539
775,327,870,446,392,561,893,1412,792,539
679,423,870,412,392,564,909,1562,792,552
679,423,721,514,396,569,909,1588,792,552
681,444,721,510,398,571,909,1596,792,552
689,444,721,510,471,571,909,1758,792,544
689,444,721,510,493,571,885,1816,674,544
689,444,721,510,493,571,851,1837,580,526
689,444,689,542,493,547,851,1971,579,587
689,444,668,563,532,557,851,1971,554,587
689,431,675,569,506,598,849,1971,494,549
636,484,675,569,467,605,849,1934,494,560
533,587,673,571,441,600,853,1703,494,603
525,568,707,571,417,555,902,1703,510,604
506,606,669,523,322,593,930,1461,523,605
506,548,710,538,322,577,947,1434,561,605
506,548,709,503,322,594,856,1425,354,605
454,623,640,502,322,594,1001,1209,323,545
406,671,433,694,322,596,1002,1205,332,544
382,695,224,892,322,622,1003,949,392,531
499,705,222,877,322,466,993,910,400,498
497,634,295,877,322,469,992,898,400,481
567,614,208,984,322,467,946,890,190,461
654,523,299,984,322,373,666,781,190,365
682,523,291,992,322,359,549,745,265,364
682,523,291,992,322,356,540,707,254,342
863,523,291,992,315,356,589,694,326,255
900,525,291,992,494,334,551,694,326,151
995,661,291,992,623,334,525,807,384,150
927,715,305,984,623,363,458,967,384,150
1010,724,326,955,608,371,455,1123,384,150
982,776,326,873,448,424,455,1123,373,228
982,775,327,870,448,427,455,1123,373,258
983,679,423,870,448,464,439,973,373,246
1022,679,423,721,444,542,439,941,373,326
1097,681,444,721,442,544,439,924,406,326
1112,689,444,721,369,663,439,820,730,326
1124,689,444,721,347,956,439,774,731,326
1221,689,444,721,356,967,439,754,731,326
1249,689,444,689,506,1206,439,620,731,263
1278,689,444,668,473,1196,454,620,731,263
1278,689,431,675,473,1155,469,620,731,263
1278,636,484,675,473,1138,469,678,731,236
1278,533,587,673,473,1075,465,793,731,376
1271,525,568,707,473,1055,527,794,715,486
1252,506,606,669,473,1043,569,799,702,491
1252,506,548,710,473,1043,535,799,664,534
1252,506,548,709,482,1024,647,987,660,534
1229,454,623,640,629,1024,519,982,645,598
1229,406,671,433,629,1022,545,953,635,603
1229,382,695,224,629,989,574,953,575,626
1233,499,705,222,658,1126,568,953,567,654
1239,497,634,295,658,1123,575,953,567,655
1167,567,614,208,658,1123,577,963,567,1015
1081,654,523,299,658,1123,709,963,567,1042
1053,682,523,291,658,1123,711,963,492,1138
1056,682,523,291,658,1123,794,966,567,1149
875,863,523,291,658,1123,782,1150,495,1164
836,900,525,291,479,1123,778,1162,546,1164
641,995,661,291,350,1123,745,1050,488,1164
641,927,715,305,350,1094,1020,917,489,1164
539,1010,724,326,350,1086,1022,800,532,1164
518,982,776,326,350,1033,1024,800,579,1086
537,982,775,327,382,1144,1024,802,621,1056
654,983,679,423,388,1112,1024,802,647,1055
620,1022,679,423,388,1029,1024,805,648,975
562,1097,681,444,388,1060,1024,805,630,975
539,1112,689,444,388,1025,1123,723,368,991
549,1124,689,444,390,742,1123,713,380,1045
453,1221,689,444,400,731,1123,910,411,1107
427,1249,689,444,250,492,1158,912,554,1109
456,1278,689,444,244,492,1143,1092,688,1140
456,1278,689,431,285,492,1203,1102,705,1140
456,1278,636,484,369,492,1372,1062,813,1200
456,1278,533,587,399,493,1419,947,838,1041
456,1271,525,568,399,474,1309,946,898,930
509,1252,506,606,410,502,1241,993,899,924
512,1252,506,548,481,515,1272,993,899,968
518,1252,506,548,627,515,1114,805,899,968
537,1229,454,623,517,515,1096,979,933,918
551,1229,406,671,517,515,1069,1110,946,913
551,1229,382,695,518,514,1039,1216,948,958
420,1233,499,705,491,319,1034,1221,952,976
414,1239,497,634,491,337,1027,1221,952,981
425,1167,567,614,491,340,1025,1211,952,621
456,1081,654,523,491,340,901,1211,952,665
478,1053,682,523,491,370,904,1259,952,573
552,1056,682,523,491,496,821,1263,873,562
624,875,863,523,491,550,784,1079,873,578
645,836,900,525,491,581,819,1160,822,594
618,641,995,661,491,581,819,1174,822,594
757,641,927,715,491,596,541,1147,834,594
746,539,1010,724,491,703,553,1108,791,595
743,518,982,776,491,950,552,1108,829,651
724,537,982,775,459,871,598,1137,796,873
643,654,983,679,453,905,616,1137,936,1187
638,620,1022,679,453,1257,616,1147,944,1353
598,562,1097,681,453,1400,616,1147,929,1417
715,539,1112,689,453,1421,529,1133,867,1445
713,549,1124,689,473,1411,530,1138,854,1765
753,453,1221,689,471,1412,530,941,823,1795
753,427,1249,689,517,1413,495,1098,748,1853
695,456,1278,689,703,1416,519,952,618,2031
713,456,1278,689,671,1465,444,1081,613,2130
766,456,1278,636,647,1651,275,1073,720,2088
839,456,1278,533,640,1702,228,1128,696,2086
848,456,1271,525,640,1720,227,1134,636,2089
795,509,1252,506,629,1666,225,1205,663,2089
834,512,1252,506,558,1716,247,1292,667,2008
828,518,1252,506,403,1739,356,1391,667,2008
810,537,1229,454,366,1857,502,1271,636,2038
842,551,1229,406,366,1886,505,1161,657,2069
852,551,1229,382,365,2073,505,1055,677,2017
852,420,1233,499,363,2089,504,1050,691,1971
854,414,1239,497,381,2072,527,1195,691,1965
843,425,1167,567,381,2111,527,1247,691,1966
811,456,1081,654,418,2138,520,1252,693,1940
789,478,1053,682,418,2154,515,1231,693,1956
715,552,1056,682,496,2127,515,1226,698,1986
651,624,875,863,555,2080,515,1235,700,1955
742,645,836,900,561,2049,480,1142,700,1939
733,618,641,995,563,2049,480,1159,705,1940
594,757,641,927,563,2034,479,1172,696,1940
607,746,539,1010,563,1984,465,1242,696,1939
619,743,518,982,565,1742,535,1354,614,1883
629,724,537,982,592,1731,494,1467,614,1661
592,643,654,983,592,1697,512,1467,470,1347
592,638,620,1022,624,1406,551,1550,469,1181
616,598,562,1097,673,1228,611,1616,469,1182
499,715,539,1112,717,1123,631,1650,481,1139
481,713,549,1124,695,1132,631,1643,481,765
440,753,453,1221,680,1141,713,1642,481,683
438,753,427,1249,678,1144,796,1483,413,624
457,695,456,1278,501,1209,788,1503,415,415
452,713,456,1278,492,1188,801,1409,414,316
399,766,456,1278,432,1005,812,1355,221,296
326,839,456,1278,409,953,856,1303,226,274
317,848,456,1271,409,935,898,1297,226,293
317,795,509,1252,409,935,898,1228,200,293
275,834,512,1252,409,872,844,1244,246,291
275,828,518,1252,409,849,715,1164,259,291
274,810,537,1229,409,731,562,1110,312,281
228,842,551,1229,409,702,559,1242,291,255
218,852,551,1229,415,515,559,1276,420,279
218,852,420,1233,433,504,559,1290,695,330
216,854,414,1239,549,504,536,1181,816,343
216,843,425,1167,648,469,536,1251,847,355
216,811,456,1081,612,479,535,1263,850,311
272,789,478,1053,612,437,535,1249,850,295
356,715,552,1056,534,338,535,1247,864,265
440,651,624,875,475,331,535,1271,980,290
344,742,645,836,477,331,537,1272,1141,382
344,733,618,641,574,387,537,1240,1136,384
344,594,757,641,587,412,552,1227,1132,384
346,607,746,539,587,511,564,1157,1132,385
365,619,743,518,608,509,493,1046,1139,385
402,629,724,537,581,524,496,903,1158,390
419,592,643,654,585,530,547,962,1317,393
419,592,638,620,553,572,508,918,1478,482
395,616,598,562,588,619,496,884,1559,516
411,499,715,539,567,624,609,854,1617,523
411,481,713,549,567,758,763,869,1620,523
411,440,753,453,565,841,681,869,1625,513
433,438,753,427,521,875,598,870,1632,512
441,457,695,456,521,1048,582,946,1633,512
428,452,713,456,522,1354,569,939,1622,543
433,399,766,456,522,1398,558,948,1600,590
433,326,839,456,522,1532,514,1147,1671,633
485,317,848,456,538,1532,472,1391,1671,611
485,317,795,509,576,1532,472,1343,1691,611
486,275,834,512,577,1532,472,1240,1641,628
517,275,828,518,660,1532,472,1221,1668,665
517,274,810,537,683,1532,472,1222,1615,680
532,228,842,551,703,1532,472,1104,1602,675
538,218,852,551,901,1532,472,1070,1451,635
578,218,852,420,1050,1527,472,1056,1158,589
578,216,854,414,1017,1528,472,1020,1037,582
578,216,843,425,985,1521,472,898,1006,588
578,216,811,456,1026,1493,507,881,1001,592
522,272,789,478,1079,1489,517,868,1001,590
515,356,715,552,1118,1489,517,871,982,607
513,440,651,624,1127,1489,517,851,865,582
506,344,742,645,1179,1517,563,863,705,490
650,344,733,618,1086,1506,586,868,705,487
650,344,594,757,1073,1500,573,954,719,487
635,346,607,746,1073,1372,572,1036,727,486
608,365,619,743,1050,1371,650,1124,719,486
562,402,629,724,1072,1332,701,1188,691,486
545,419,592,643,1080,1318,650,1172,510,530
545,419,592,638,1102,1241,767,1200,341,526
545,395,616,598,1026,1213,777,1205,260,473
530,411,499,715,1016,1279,642,1197,199,536
528,411,481,713,1017,1151,487,1182,284,536
530,411,440,753,1017,1058,487,1182,293,536
525,433,438,753,1049,1020,490,1181,286,536
500,441,457,695,1091,782,491,1051,279,536
516,428,452,713,1091,550,491,1036,295,505
513,433,399,766,1091,564,491,1092,295,458
513,433,326,839,1091,437,495,999,219,438
461,485,317,848,1075,438,541,839,219,468
461,485,317,795,1042,438,546,907,220,519
460,486,275,834,1082,443,592,956,248,549
429,517,275,828,1059,445,607,985,301,514
429,517,274,810,1036,445,870,987,302,466
479,532,228,842,1021,445,925,952,389,466
518,538,218,852,817,445,980,952,389,467
593,578,218,852,650,445,1012,1144,411,462
726,578,216,854,549,443,1212,1147,433,456
745,578,216,843,482,443,1216,1147,443,437
746,578,216,811,440,434,1181,1147,511,434
746,522,272,789,387,434,1171,1157,582,439
666,515,356,715,348,434,1171,1154,584,426
605,513,440,651,339,434,1211,1141,700,457
609,506,344,742,279,406,1275,1128,710,511
526,650,344,733,273,361,1382,1123,710,581
558,650,344,594,273,342,1380,1051,696,640
558,635,346,607,293,314,1419,980,688,720
555,608,365,619,293,312,1435,924,686,733
555,562,402,629,273,312,1402,859,726,743
555,545,419,592,292,312,1469,817,754,696
568,545,419,592,271,286,1491,744,754,611
568,545,395,616,271,267,1457,707,754,565
567,530,411,499,314,198,1448,729,844,494
567,528,411,481,313,324,1448,769,807,546
565,530,411,440,313,366,1448,769,794,604
548,525,433,438,281,367,1445,820,934,683
553,500,441,457,230,364,1444,897,937,744
543,516,428,452,235,262,1444,874,921,761
544,513,433,399,241,329,1469,823,921,761
550,513,433,326,266,322,1479,753,920,745
554,461,485,317,266,321,1433,727,938,744
560,461,485,317,263,321,1428,670,916,707
560,460,486,275,228,316,1382,668,890,694
573,429,517,275,168,317,1367,708,797,692
594,429,517,274,255,317,1105,758,793,691
529,479,532,228,251,317,1050,780,706,691
484,518,538,218,251,317,1091,851,728,690
369,593,578,218,251,317,1059,717,706,690
236,726,578,216,251,317,859,723,684,690
217,745,578,216,251,317,855,794,675,690
216,746,578,216,251,317,1089,819,610,710
216,746,522,272,290,317,1246,815,539,710
216,666,515,356,362,317,1349,923,537,708
187,605,513,440,396,317,1368,1135,420,705
190,609,506,344,443,317,1260,1167,409,692
129,526,650,344,447,317,1130,1219,410,648
106,558,650,344,447,317,1130,1280,485,589
106,558,635,346,427,402,1080,1305,563,525
162,555,608,365,427,438,986,1272,572,539
184,555,562,402,425,438,960,1285,555,543
189,555,545,419,394,440,857,1404,527,636
227,568,545,419,393,440,718,1400,655,636
252,568,545,395,385,471,694,1400,719,636
252,567,530,411,329,469,693,1378,645,636
252,567,528,411,329,422,693,1338,598,584
252,565,530,411,415,409,693,1355,597,533
252,548,525,433,417,409,693,1322,493,473
263,553,500,441,453,409,693,1341,503,413
265,543,516,428,517,410,693,1375,525,396
318,544,513,433,526,282,668,1426,525,402
340,550,513,433,512,282,654,1424,525,462
342,554,461,485,529,282,654,1374,507,433
336,560,461,485,527,282,654,1441,506,419
336,560,460,486,523,285,654,1452,504,381
323,573,429,517,523,282,654,1384,565,395
302,594,429,517,436,282,653,1331,595,511
302,529,479,532,435,282,653,1309,651,555
302,484,518,538,435,282,585,1336,673,774
342,369,593,578,435,282,646,1330,710,787
383,236,726,578,435,282,706,1334,780,787
383,217,745,578,443,282,708,1263,781,787
406,216,746,578,472,282,530,1263,778,767
470,216,746,522,515,282,433,1267,781,762
476,216,666,515,446,282,330,1161,781,784
476,187,605,513,412,283,271,952,782,789
460,190,609,506,514,284,267,920,782,773
463,129,526,650,510,284,267,868,860,773
455,106,558,650,510,284,267,1064,785,773
564,106,558,635,510,202,267,1087,707,757
568,162,555,608,510,287,295,1117,698,731
545,184,555,562,542,299,328,1123,675,712
551,189,555,545,563,326,393,1057,675,619
500,227,568,545,569,370,405,1209,561,619
475,252,568,545,569,518,430,1209,497,619
475,252,567,530,571,525,465,1209,472,685
475,252,567,528,571,432,466,1288,468,685
545,252,565,530,523,403,498,1271,518,678
568,252,548,525,538,402,750,1253,482,661
559,263,553,500,503,402,809,1157,506,663
565,265,543,516,502,401,818,1123,542,668
607,318,544,513,694,401,818,1058,546,693
590,340,550,513,892,405,818,1021,551,626
584,342,554,461,877,413,818,1013,551,626
584,336,560,461,877,413,818,929,551,675
584,336,560,460,984,410,820,871,554,681
584,323,573,429,984,452,820,870,579,673
677,302,594,429,992,464,833,870,550,595
766,302,529,479,992,500,869,881,494,551
766,302,484,518,992,500,841,787,450,332
726,342,369,593,992,506,780,779,438,319
685,383,236,726,992,574,720,769,389,327
685,383,217,745,984,821,827,785,409,368
662,406,216,746,955,1091,771,760,473,369
723,470,216,746,873,1091,711,750,470,367
721,476,216,666,870,1121,711,748,591,343
722,476,187,605,870,1158,727,745,594,311
737,460,190,609,721,1157,739,745,594,286
734,463,129,526,721,1247,745,745,523,260
733,455,106,558,721,1247,756,474,557,260
624,564,106,558,721,1244,767,415,590,260
563,568,162,555,721,1123,739,385,591,259
563,545,184,555,689,1111,711,366,607,293
796,551,189,555,668,1179,646,312,624,293
796,500,227,568,675,1135,634,157,756,316
796,475,252,568,675,956,609,157,756,316
796,475,252,567,673,949,574,159,756,250
796,475,252,567,707,984,573,90,756,285
772,545,252,565,669,1005,559,117,769,396
749,568,252,548,710,1022,382,117,809,443
740,559,263,553,709,1046,334,117,997,487
758,565,265,543,640,1046,461,117,940,488
660,607,318,544,433,1046,461,208,936,517
649,590,340,550,224,1131,465,222,931,540
649,584,342,554,222,1123,488,222,938,540
649,584,336,560,295,1161,504,356,947,491
649,584,336,560,208,1161,517,364,944,485
649,584,323,573,299,1120,523,364,858,492
556,677,302,594,291,1108,510,364,857,822
468,766,302,529,291,1240,474,353,857,822
468,766,302,484,291,1240,476,666,857,822
468,726,342,369,291,1234,476,678,832,822
468,685,383,236,291,1230,476,748,811,814
468,685,383,217,305,983,367,733,789,773
468,662,406,216,326,713,367,733,725,770
343,723,470,216,326,713,367,733,725,779
339,721,476,216,327,683,367,733,607,813
338,722,476,187,423,645,351,733,603,812
323,737,460,190,423,645,339,733,609,812
323,734,463,129,444,555,333,733,610,812
325,733,455,106,444,555,322,733,618,812
326,624,564,106,444,555,311,757,585,930
326,563,568,162,444,555,311,791,584,1024
376,563,545,184,444,555,330,791,568,991
334,796,551,189,444,458,330,791,551,1016
392,796,500,227,431,484,330,793,405,1053
456,796,475,252,484,523,340,793,486,1053
505,796,475,252,587,549,408,791,717,1053
505,796,475,252,568,537,492,781,717,1018
493,772,545,252,606,611,474,754,896,907
507,749,568,252,548,594,415,772,883,858
759,740,559,263,548,570,406,929,667,1022
772,758,565,265,623,570,270,937,887,1062
848,660,607,318,671,570,270,846,920,1003
848,649,590,340,695,481,274,832,1176,980
848,649,584,342,705,481,465,854,1208,980
848,649,584,336,634,443,449,721,1211,980
848,649,584,336,614,443,436,759,1219,1190
848,649,584,323,523,442,524,1039,1328,1177
848,556,677,302,523,442,538,1156,1364,809
847,468,766,302,523,274,541,1165,1402,824
847,468,766,302,523,281,539,848,1415,824
847,468,726,342,525,281,561,834,1415,824
957,468,685,383,661,217,561,820,1415,824
957,468,685,383,715,217,561,890,1415,824
1024,468,662,406,724,232,561,893,1415,824
1024,343,723,470,776,392,561,893,1415,826
1024,339,721,476,775,392,561,893,1412,792
1027,338,722,476,679,392,564,909,1562,792
1076,323,737,460,679,396,569,909,1588,792
1093,323,734,463,681,398,571,909,1596,792
1091,325,733,455,689,471,571,909,1758,792
1134,326,624,564,689,493,571,885,1816,674
1273,326,563,568,689,493,571,851,1837,580
1657,376,563,545,689,493,547,851,1971,579
1456,334,796,551,689,532,557,851,1971,554
1398,392,796,500,689,506,598,849,1971,494
1334,456,796,475,636,467,605,849,1934,494
1285,505,796,475,533,441,600,853,1703,494
1286,505,796,475,525,417,555,902,1703,510
1252,493,772,545,506,322,593,930,1461,523
1297,507,749,568,506,322,577,947,1434,561
1045,759,740,559,506,322,594,856,1425,354
1055,772,758,565,454,322,594,1001,1209,323
1007,848,660,607,406,322,596,1002,1205,332
1007,848,649,590,382,322,622,1003,949,392
1007,848,649,584,499,322,466,993,910,400
1019,848,649,584,497,322,469,992,898,400
1032,848,649,584,567,322,467,946,890,190
1135,848,649,584,654,322,373,666,781,190
1249,848,556,677,682,322,359,549,745,265
1249,847,468,766,682,322,356,540,707,254
1249,847,468,766,863,315,356,589,694,326
1249,847,468,726,900,494,334,551,694,326
1139,957,468,685,995,623,334,525,807,384
1160,957,468,685,927,623,363,458,967,384
1093,1024,468,662,1010,608,371,455,1123,384
1093,1024,343,723,982,448,424,455,1123,373
1093,1024,339,721,982,448,427,455,1123,373
