Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,Accum_y-1,Accum_y-2,Accum_y-3
549,381,491,658,322,443,1161,413,504,536,1181
648,381,491,658,322,443,1161,410,469,536,1251
612,418,491,658,322,442,1120,452,479,535,1263
612,418,491,658,322,442,1108,464,437,535,1249
534,496,491,658,322,274,1240,500,338,535,1247
475,555,491,658,315,281,1240,500,331,535,1271
477,561,491,479,494,281,1234,506,331,537,1272
574,563,491,350,623,217,1230,574,387,537,1240
587,563,491,350,623,217,983,821,412,552,1227
587,563,491,350,608,232,713,1091,511,564,1157
608,565,491,350,448,392,713,1091,509,493,1046
581,592,459,382,448,392,683,1121,524,496,903
585,592,453,388,448,392,645,1158,530,547,962
553,624,453,388,444,396,645,1157,572,508,918
588,673,453,388,442,398,555,1247,619,496,884
567,717,453,388,369,471,555,1247,624,609,854
567,695,473,390,347,493,555,1244,758,763,869
565,680,471,400,356,493,555,1123,841,681,869
521,678,517,250,506,493,555,1111,875,598,870
521,501,703,244,473,532,458,1179,1048,582,946
522,492,671,285,473,506,484,1135,1354,569,939
522,432,647,369,473,467,523,956,1398,558,948
522,409,640,399,473,441,549,949,1532,514,1147
538,409,640,399,473,417,537,984,1532,472,1391
576,409,629,410,473,322,611,1005,1532,472,1343
577,409,558,481,473,322,594,1022,1532,472,1240
660,409,403,627,482,322,570,1046,1532,472,1221
683,409,366,517,629,322,570,1046,1532,472,1222
703,409,366,517,629,322,570,1046,1532,472,1104
901,415,365,518,629,322,481,1131,1532,472,1070
1050,433,363,491,658,322,481,1123,1527,472,1056
1017,549,381,491,658,322,443,1161,1528,472,1020
985,648,381,491,658,322,443,1161,1521,472,898
1026,612,418,491,658,322,442,1120,1493,507,881
1079,612,418,491,658,322,442,1108,1489,517,868
1118,534,496,491,658,322,274,1240,1489,517,871
1127,475,555,491,658,315,281,1240,1489,517,851
1179,477,561,491,479,494,281,1234,1517,563,863
1086,574,563,491,350,623,217,1230,1506,586,868
1073,587,563,491,350,623,217,983,1500,573,954
1073,587,563,491,350,608,232,713,1372,572,1036
1050,608,565,491,350,448,392,713,1371,650,1124
1072,581,592,459,382,448,392,683,1332,701,1188
1080,585,592,453,388,448,392,645,1318,650,1172
1102,553,624,453,388,444,396,645,1241,767,1200
1026,588,673,453,388,442,398,555,1213,777,1205
1016,567,717,453,388,369,471,555,1279,642,1197
1017,567,695,473,390,347,493,555,1151,487,1182
1017,565,680,471,400,356,493,555,1058,487,1182
1049,521,678,517,250,506,493,555,1020,490,1181
1091,521,501,703,244,473,532,458,782,491,1051
1091,522,492,671,285,473,506,484,550,491,1036
1091,522,432,647,369,473,467,523,564,491,1092
1091,522,409,640,399,473,441,549,437,495,999
1075,538,409,640,399,473,417,537,438,541,839
1042,576,409,629,410,473,322,611,438,546,907
1082,577,409,558,481,473,322,594,443,592,956
1059,660,409,403,627,482,322,570,445,607,985
1036,683,409,366,517,629,322,570,445,870,987
1021,703,409,366,517,629,322,570,445,925,952
817,901,415,365,518,629,322,481,445,980,952
650,1050,433,363,491,658,322,481,445,1012,1144
549,1017,549,381,491,658,322,443,443,1212,1147
482,985,648,381,491,658,322,443,443,1216,1147
440,1026,612,418,491,658,322,442,434,1181,1147
387,1079,612,418,491,658,322,442,434,1171,1157
348,1118,534,496,491,658,322,274,434,1171,1154
339,1127,475,555,491,658,315,281,434,1211,1141
279,1179,477,561,491,479,494,281,406,1275,1128
273,1086,574,563,491,350,623,217,361,1382,1123
273,1073,587,563,491,350,623,217,342,1380,1051
293,1073,587,563,491,350,608,232,314,1419,980
293,1050,608,565,491,350,448,392,312,1435,924
273,1072,581,592,459,382,448,392,312,1402,859
292,1080,585,592,453,388,448,392,312,1469,817
271,1102,553,624,453,388,444,396,286,1491,744
271,1026,588,673,453,388,442,398,267,1457,707
314,1016,567,717,453,388,369,471,198,1448,729
313,1017,567,695,473,390,347,493,324,1448,769
313,1017,565,680,471,400,356,493,366,1448,769
281,1049,521,678,517,250,506,493,367,1445,820
230,1091,521,501,703,244,473,532,364,1444,897
235,1091,522,492,671,285,473,506,262,1444,874
241,1091,522,432,647,369,473,467,329,1469,823
266,1091,522,409,640,399,473,441,322,1479,753
266,1075,538,409,640,399,473,417,321,1433,727
263,1042,576,409,629,410,473,322,321,1428,670
228,1082,577,409,558,481,473,322,316,1382,668
168,1059,660,409,403,627,482,322,317,1367,708
255,1036,683,409,366,517,629,322,317,1105,758
251,1021,703,409,366,517,629,322,317,1050,780
251,817,901,415,365,518,629,322,317,1091,851
251,650,1050,433,363,491,658,322,317,1059,717
251,549,1017,549,381,491,658,322,317,859,723
251,482,985,648,381,491,658,322,317,855,794
251,440,1026,612,418,491,658,322,317,1089,819
290,387,1079,612,418,491,658,322,317,1246,815
362,348,1118,534,496,491,658,322,317,1349,923
396,339,1127,475,555,491,658,315,317,1368,1135
443,279,1179,477,561,491,479,494,317,1260,1167
447,273,1086,574,563,491,350,623,317,1130,1219
447,273,1073,587,563,491,350,623,317,1130,1280
427,293,1073,587,563,491,350,608,402,1080,1305
427,293,1050,608,565,491,350,448,438,986,1272
425,273,1072,581,592,459,382,448,438,960,1285
394,292,1080,585,592,453,388,448,440,857,1404
393,271,1102,553,624,453,388,444,440,718,1400
385,271,1026,588,673,453,388,442,471,694,1400
329,314,1016,567,717,453,388,369,469,693,1378
329,313,1017,567,695,473,390,347,422,693,1338
415,313,1017,565,680,471,400,356,409,693,1355
417,281,1049,521,678,517,250,506,409,693,1322
453,230,1091,521,501,703,244,473,409,693,1341
517,235,1091,522,492,671,285,473,410,693,1375
526,241,1091,522,432,647,369,473,282,668,1426
512,266,1091,522,409,640,399,473,282,654,1424
529,266,1075,538,409,640,399,473,282,654,1374
527,263,1042,576,409,629,410,473,282,654,1441
523,228,1082,577,409,558,481,473,285,654,1452
523,168,1059,660,409,403,627,482,282,654,1384
436,255,1036,683,409,366,517,629,282,653,1331
435,251,1021,703,409,366,517,629,282,653,1309
435,251,817,901,415,365,518,629,282,585,1336
435,251,650,1050,433,363,491,658,282,646,1330
435,251,549,1017,549,381,491,658,282,706,1334
443,251,482,985,648,381,491,658,282,708,1263
472,251,440,1026,612,418,491,658,282,530,1263
515,290,387,1079,612,418,491,658,282,433,1267
446,362,348,1118,534,496,491,658,282,330,1161
412,396,339,1127,475,555,491,658,283,271,952
514,443,279,1179,477,561,491,479,284,267,920
510,447,273,1086,574,563,491,350,284,267,868
510,447,273,1073,587,563,491,350,284,267,1064
510,427,293,1073,587,563,491,350,202,267,1087
510,427,293,1050,608,565,491,350,287,295,1117
542,425,273,1072,581,592,459,382,299,328,1123
563,394,292,1080,585,592,453,388,326,393,1057
569,393,271,1102,553,624,453,388,370,405,1209
569,385,271,1026,588,673,453,388,518,430,1209
571,329,314,1016,567,717,453,388,525,465,1209
571,329,313,1017,567,695,473,390,432,466,1288
523,415,313,1017,565,680,471,400,403,498,1271
538,417,281,1049,521,678,517,250,402,750,1253
503,453,230,1091,521,501,703,244,402,809,1157
502,517,235,1091,522,492,671,285,401,818,1123
694,526,241,1091,522,432,647,369,401,818,1058
892,512,266,1091,522,409,640,399,405,818,1021
877,529,266,1075,538,409,640,399,413,818,1013
877,527,263,1042,576,409,629,410,413,818,929
984,523,228,1082,577,409,558,481,410,820,871
984,523,168,1059,660,409,403,627,452,820,870
992,436,255,1036,683,409,366,517,464,833,870
992,435,251,1021,703,409,366,517,500,869,881
992,435,251,817,901,415,365,518,500,841,787
992,435,251,650,1050,433,363,491,506,780,779
992,435,251,549,1017,549,381,491,574,720,769
984,443,251,482,985,648,381,491,821,827,785
955,472,251,440,1026,612,418,491,1091,771,760
873,515,290,387,1079,612,418,491,1091,711,750
870,446,362,348,1118,534,496,491,1121,711,748
870,412,396,339,1127,475,555,491,1158,727,745
721,514,443,279,1179,477,561,491,1157,739,745
721,510,447,273,1086,574,563,491,1247,745,745
721,510,447,273,1073,587,563,491,1247,756,474
721,510,427,293,1073,587,563,491,1244,767,415
721,510,427,293,1050,608,565,491,1123,739,385
689,542,425,273,1072,581,592,459,1111,711,366
668,563,394,292,1080,585,592,453,1179,646,312
675,569,393,271,1102,553,624,453,1135,634,157
675,569,385,271,1026,588,673,453,956,609,157
673,571,329,314,1016,567,717,453,949,574,159
707,571,329,313,1017,567,695,473,984,573,90
669,523,415,313,1017,565,680,471,1005,559,117
710,538,417,281,1049,521,678,517,1022,382,117
709,503,453,230,1091,521,501,703,1046,334,117
640,502,517,235,1091,522,492,671,1046,461,117
433,694,526,241,1091,522,432,647,1046,461,208
224,892,512,266,1091,522,409,640,1131,465,222
222,877,529,266,1075,538,409,640,1123,488,222
295,877,527,263,1042,576,409,629,1161,504,356
208,984,523,228,1082,577,409,558,1161,517,364
299,984,523,168,1059,660,409,403,1120,523,364
291,992,436,255,1036,683,409,366,1108,510,364
291,992,435,251,1021,703,409,366,1240,474,353
291,992,435,251,817,901,415,365,1240,476,666
291,992,435,251,650,1050,433,363,1234,476,678
291,992,435,251,549,1017,549,381,1230,476,748
305,984,443,251,482,985,648,381,983,367,733
326,955,472,251,440,1026,612,418,713,367,733
326,873,515,290,387,1079,612,418,713,367,733
327,870,446,362,348,1118,534,496,683,367,733
423,870,412,396,339,1127,475,555,645,351,733
423,721,514,443,279,1179,477,561,645,339,733
444,721,510,447,273,1086,574,563,555,333,733
444,721,510,447,273,1073,587,563,555,322,733
444,721,510,427,293,1073,587,563,555,311,757
444,721,510,427,293,1050,608,565,555,311,791
444,689,542,425,273,1072,581,592,555,330,791
444,668,563,394,292,1080,585,592,458,330,791
431,675,569,393,271,1102,553,624,484,330,793
484,675,569,385,271,1026,588,673,523,340,793
587,673,571,329,314,1016,567,717,549,408,791
568,707,571,329,313,1017,567,695,537,492,781
606,669,523,415,313,1017,565,680,611,474,754
548,710,538,417,281,1049,521,678,594,415,772
548,709,503,453,230,1091,521,501,570,406,929
623,640,502,517,235,1091,522,492,570,270,937
671,433,694,526,241,1091,522,432,570,270,846
695,224,892,512,266,1091,522,409,481,274,832
705,222,877,529,266,1075,538,409,481,465,854
634,295,877,527,263,1042,576,409,443,449,721
614,208,984,523,228,1082,577,409,443,436,759
523,299,984,523,168,1059,660,409,442,524,1039
523,291,992,436,255,1036,683,409,442,538,1156
523,291,992,435,251,1021,703,409,274,541,1165
523,291,992,435,251,817,901,415,281,539,848
525,291,992,435,251,650,1050,433,281,561,834
661,291,992,435,251,549,1017,549,217,561,820
715,305,984,443,251,482,985,648,217,561,890
724,326,955,472,251,440,1026,612,232,561,893
776,326,873,515,290,387,1079,612,392,561,893
775,327,870,446,362,348,1118,534,392,561,893
679,423,870,412,396,339,1127,475,392,564,909
679,423,721,514,443,279,1179,477,396,569,909
681,444,721,510,447,273,1086,574,398,571,909
689,444,721,510,447,273,1073,587,471,571,909
689,444,721,510,427,293,1073,587,493,571,885
689,444,721,510,427,293,1050,608,493,571,851
689,444,689,542,425,273,1072,581,493,547,851
689,444,668,563,394,292,1080,585,532,557,851
689,431,675,569,393,271,1102,553,506,598,849
636,484,675,569,385,271,1026,588,467,605,849
533,587,673,571,329,314,1016,567,441,600,853
525,568,707,571,329,313,1017,567,417,555,902
506,606,669,523,415,313,1017,565,322,593,930
506,548,710,538,417,281,1049,521,322,577,947
506,548,709,503,453,230,1091,521,322,594,856
454,623,640,502,517,235,1091,522,322,594,1001
406,671,433,694,526,241,1091,522,322,596,1002
382,695,224,892,512,266,1091,522,322,622,1003
499,705,222,877,529,266,1075,538,322,466,993
497,634,295,877,527,263,1042,576,322,469,992
567,614,208,984,523,228,1082,577,322,467,946
654,523,299,984,523,168,1059,660,322,373,666
682,523,291,992,436,255,1036,683,322,359,549
682,523,291,992,435,251,1021,703,322,356,540
863,523,291,992,435,251,817,901,315,356,589
900,525,291,992,435,251,650,1050,494,334,551
995,661,291,992,435,251,549,1017,623,334,525
927,715,305,984,443,251,482,985,623,363,458
1010,724,326,955,472,251,440,1026,608,371,455
982,776,326,873,515,290,387,1079,448,424,455
982,775,327,870,446,362,348,1118,448,427,455
983,679,423,870,412,396,339,1127,448,464,439
1022,679,423,721,514,443,279,1179,444,542,439
1097,681,444,721,510,447,273,1086,442,544,439
1112,689,444,721,510,447,273,1073,369,663,439
1124,689,444,721,510,427,293,1073,347,956,439
1221,689,444,721,510,427,293,1050,356,967,439
1249,689,444,689,542,425,273,1072,506,1206,439
1278,689,444,668,563,394,292,1080,473,1196,454
1278,689,431,675,569,393,271,1102,473,1155,469
1278,636,484,675,569,385,271,1026,473,1138,469
1278,533,587,673,571,329,314,1016,473,1075,465
1271,525,568,707,571,329,313,1017,473,1055,527
1252,506,606,669,523,415,313,1017,473,1043,569
1252,506,548,710,538,417,281,1049,473,1043,535
1252,506,548,709,503,453,230,1091,482,1024,647
1229,454,623,640,502,517,235,1091,629,1024,519
1229,406,671,433,694,526,241,1091,629,1022,545
1229,382,695,224,892,512,266,1091,629,989,574
1233,499,705,222,877,529,266,1075,658,1126,568
1239,497,634,295,877,527,263,1042,658,1123,575
1167,567,614,208,984,523,228,1082,658,1123,577
1081,654,523,299,984,523,168,1059,658,1123,709
1053,682,523,291,992,436,255,1036,658,1123,711
1056,682,523,291,992,435,251,1021,658,1123,794
875,863,523,291,992,435,251,817,658,1123,782
836,900,525,291,992,435,251,650,479,1123,778
641,995,661,291,992,435,251,549,350,1123,745
641,927,715,305,984,443,251,482,350,1094,1020
539,1010,724,326,955,472,251,440,350,1086,1022
518,982,776,326,873,515,290,387,350,1033,1024
537,982,775,327,870,446,362,348,382,1144,1024
654,983,679,423,870,412,396,339,388,1112,1024
620,1022,679,423,721,514,443,279,388,1029,1024
562,1097,681,444,721,510,447,273,388,1060,1024
539,1112,689,444,721,510,447,273,388,1025,1123
549,1124,689,444,721,510,427,293,390,742,1123
453,1221,689,444,721,510,427,293,400,731,1123
427,1249,689,444,689,542,425,273,250,492,1158
456,1278,689,444,668,563,394,292,244,492,1143
456,1278,689,431,675,569,393,271,285,492,1203
456,1278,636,484,675,569,385,271,369,492,1372
456,1278,533,587,673,571,329,314,399,493,1419
456,1271,525,568,707,571,329,313,399,474,1309
509,1252,506,606,669,523,415,313,410,502,1241
512,1252,506,548,710,538,417,281,481,515,1272
518,1252,506,548,709,503,453,230,627,515,1114
537,1229,454,623,640,502,517,235,517,515,1096
551,1229,406,671,433,694,526,241,517,515,1069
551,1229,382,695,224,892,512,266,518,514,1039
420,1233,499,705,222,877,529,266,491,319,1034
414,1239,497,634,295,877,527,263,491,337,1027
425,1167,567,614,208,984,523,228,491,340,1025
456,1081,654,523,299,984,523,168,491,340,901
478,1053,682,523,291,992,436,255,491,370,904
552,1056,682,523,291,992,435,251,491,496,821
624,875,863,523,291,992,435,251,491,550,784
645,836,900,525,291,992,435,251,491,581,819
618,641,995,661,291,992,435,251,491,581,819
757,641,927,715,305,984,443,251,491,596,541
746,539,1010,724,326,955,472,251,491,703,553
743,518,982,776,326,873,515,290,491,950,552
724,537,982,775,327,870,446,362,459,871,598
643,654,983,679,423,870,412,396,453,905,616
638,620,1022,679,423,721,514,443,453,1257,616
598,562,1097,681,444,721,510,447,453,1400,616
715,539,1112,689,444,721,510,447,453,1421,529
713,549,1124,689,444,721,510,427,473,1411,530
753,453,1221,689,444,721,510,427,471,1412,530
753,427,1249,689,444,689,542,425,517,1413,495
695,456,1278,689,444,668,563,394,703,1416,519
713,456,1278,689,431,675,569,393,671,1465,444
766,456,1278,636,484,675,569,385,647,1651,275
839,456,1278,533,587,673,571,329,640,1702,228
848,456,1271,525,568,707,571,329,640,1720,227
795,509,1252,506,606,669,523,415,629,1666,225
834,512,1252,506,548,710,538,417,558,1716,247
828,518,1252,506,548,709,503,453,403,1739,356
810,537,1229,454,623,640,502,517,366,1857,502
842,551,1229,406,671,433,694,526,366,1886,505
852,551,1229,382,695,224,892,512,365,2073,505
852,420,1233,499,705,222,877,529,363,2089,504
854,414,1239,497,634,295,877,527,381,2072,527
843,425,1167,567,614,208,984,523,381,2111,527
811,456,1081,654,523,299,984,523,418,2138,520
789,478,1053,682,523,291,992,436,418,2154,515
715,552,1056,682,523,291,992,435,496,2127,515
651,624,875,863,523,291,992,435,555,2080,515
742,645,836,900,525,291,992,435,561,2049,480
733,618,641,995,661,291,992,435,563,2049,480
594,757,641,927,715,305,984,443,563,2034,479
607,746,539,1010,724,326,955,472,563,1984,465
619,743,518,982,776,326,873,515,565,1742,535
629,724,537,982,775,327,870,446,592,1731,494
592,643,654,983,679,423,870,412,592,1697,512
592,638,620,1022,679,423,721,514,624,1406,551
616,598,562,1097,681,444,721,510,673,1228,611
499,715,539,1112,689,444,721,510,717,1123,631
481,713,549,1124,689,444,721,510,695,1132,631
440,753,453,1221,689,444,721,510,680,1141,713
438,753,427,1249,689,444,689,542,678,1144,796
457,695,456,1278,689,444,668,563,501,1209,788
452,713,456,1278,689,431,675,569,492,1188,801
399,766,456,1278,636,484,675,569,432,1005,812
326,839,456,1278,533,587,673,571,409,953,856
317,848,456,1271,525,568,707,571,409,935,898
317,795,509,1252,506,606,669,523,409,935,898
275,834,512,1252,506,548,710,538,409,872,844
275,828,518,1252,506,548,709,503,409,849,715
274,810,537,1229,454,623,640,502,409,731,562
228,842,551,1229,406,671,433,694,409,702,559
218,852,551,1229,382,695,224,892,415,515,559
218,852,420,1233,499,705,222,877,433,504,559
216,854,414,1239,497,634,295,877,549,504,536
216,843,425,1167,567,614,208,984,648,469,536
216,811,456,1081,654,523,299,984,612,479,535
272,789,478,1053,682,523,291,992,612,437,535
356,715,552,1056,682,523,291,992,534,338,535
440,651,624,875,863,523,291,992,475,331,535
344,742,645,836,900,525,291,992,477,331,537
344,733,618,641,995,661,291,992,574,387,537
344,594,757,641,927,715,305,984,587,412,552
346,607,746,539,1010,724,326,955,587,511,564
365,619,743,518,982,776,326,873,608,509,493
402,629,724,537,982,775,327,870,581,524,496
419,592,643,654,983,679,423,870,585,530,547
419,592,638,620,1022,679,423,721,553,572,508
395,616,598,562,1097,681,444,721,588,619,496
411,499,715,539,1112,689,444,721,567,624,609
411,481,713,549,1124,689,444,721,567,758,763
411,440,753,453,1221,689,444,721,565,841,681
433,438,753,427,1249,689,444,689,521,875,598
441,457,695,456,1278,689,444,668,521,1048,582
428,452,713,456,1278,689,431,675,522,1354,569
433,399,766,456,1278,636,484,675,522,1398,558
433,326,839,456,1278,533,587,673,522,1532,514
485,317,848,456,1271,525,568,707,538,1532,472
485,317,795,509,1252,506,606,669,576,1532,472
486,275,834,512,1252,506,548,710,577,1532,472
517,275,828,518,1252,506,548,709,660,1532,472
517,274,810,537,1229,454,623,640,683,1532,472
532,228,842,551,1229,406,671,433,703,1532,472
538,218,852,551,1229,382,695,224,901,1532,472
578,218,852,420,1233,499,705,222,1050,1527,472
578,216,854,414,1239,497,634,295,1017,1528,472
578,216,843,425,1167,567,614,208,985,1521,472
578,216,811,456,1081,654,523,299,1026,1493,507
522,272,789,478,1053,682,523,291,1079,1489,517
515,356,715,552,1056,682,523,291,1118,1489,517
513,440,651,624,875,863,523,291,1127,1489,517
506,344,742,645,836,900,525,291,1179,1517,563
650,344,733,618,641,995,661,291,1086,1506,586
650,344,594,757,641,927,715,305,1073,1500,573
635,346,607,746,539,1010,724,326,1073,1372,572
608,365,619,743,518,982,776,326,1050,1371,650
562,402,629,724,537,982,775,327,1072,1332,701
545,419,592,643,654,983,679,423,1080,1318,650
545,419,592,638,620,1022,679,423,1102,1241,767
545,395,616,598,562,1097,681,444,1026,1213,777
530,411,499,715,539,1112,689,444,1016,1279,642
528,411,481,713,549,1124,689,444,1017,1151,487
530,411,440,753,453,1221,689,444,1017,1058,487
525,433,438,753,427,1249,689,444,1049,1020,490
500,441,457,695,456,1278,689,444,1091,782,491
516,428,452,713,456,1278,689,431,1091,550,491
513,433,399,766,456,1278,636,484,1091,564,491
513,433,326,839,456,1278,533,587,1091,437,495
461,485,317,848,456,1271,525,568,1075,438,541
461,485,317,795,509,1252,506,606,1042,438,546
460,486,275,834,512,1252,506,548,1082,443,592
429,517,275,828,518,1252,506,548,1059,445,607
429,517,274,810,537,1229,454,623,1036,445,870
479,532,228,842,551,1229,406,671,1021,445,925
518,538,218,852,551,1229,382,695,817,445,980
593,578,218,852,420,1233,499,705,650,445,1012
726,578,216,854,414,1239,497,634,549,443,1212
745,578,216,843,425,1167,567,614,482,443,1216
746,578,216,811,456,1081,654,523,440,434,1181
746,522,272,789,478,1053,682,523,387,434,1171
666,515,356,715,552,1056,682,523,348,434,1171
605,513,440,651,624,875,863,523,339,434,1211
609,506,344,742,645,836,900,525,279,406,1275
526,650,344,733,618,641,995,661,273,361,1382
558,650,344,594,757,641,927,715,273,342,1380
558,635,346,607,746,539,1010,724,293,314,1419
555,608,365,619,743,518,982,776,293,312,1435
555,562,402,629,724,537,982,775,273,312,1402
555,545,419,592,643,654,983,679,292,312,1469
568,545,419,592,638,620,1022,679,271,286,1491
568,545,395,616,598,562,1097,681,271,267,1457
567,530,411,499,715,539,1112,689,314,198,1448
567,528,411,481,713,549,1124,689,313,324,1448
565,530,411,440,753,453,1221,689,313,366,1448
548,525,433,438,753,427,1249,689,281,367,1445
553,500,441,457,695,456,1278,689,230,364,1444
543,516,428,452,713,456,1278,689,235,262,1444
544,513,433,399,766,456,1278,636,241,329,1469
550,513,433,326,839,456,1278,533,266,322,1479
554,461,485,317,848,456,1271,525,266,321,1433
560,461,485,317,795,509,1252,506,263,321,1428
560,460,486,275,834,512,1252,506,228,316,1382
573,429,517,275,828,518,1252,506,168,317,1367
594,429,517,274,810,537,1229,454,255,317,1105
529,479,532,228,842,551,1229,406,251,317,1050
484,518,538,218,852,551,1229,382,251,317,1091
369,593,578,218,852,420,1233,499,251,317,1059
236,726,578,216,854,414,1239,497,251,317,859
217,745,578,216,843,425,1167,567,251,317,855
216,746,578,216,811,456,1081,654,251,317,1089
216,746,522,272,789,478,1053,682,290,317,1246
216,666,515,356,715,552,1056,682,362,317,1349
187,605,513,440,651,624,875,863,396,317,1368
190,609,506,344,742,645,836,900,443,317,1260
129,526,650,344,733,618,641,995,447,317,1130
106,558,650,344,594,757,641,927,447,317,1130
106,558,635,346,607,746,539,1010,427,402,1080
162,555,608,365,619,743,518,982,427,438,986
184,555,562,402,629,724,537,982,425,438,960
189,555,545,419,592,643,654,983,394,440,857
227,568,545,419,592,638,620,1022,393,440,718
252,568,545,395,616,598,562,1097,385,471,694
252,567,530,411,499,715,539,1112,329,469,693
252,567,528,411,481,713,549,1124,329,422,693
252,565,530,411,440,753,453,1221,415,409,693
252,548,525,433,438,753,427,1249,417,409,693
263,553,500,441,457,695,456,1278,453,409,693
265,543,516,428,452,713,456,1278,517,410,693
318,544,513,433,399,766,456,1278,526,282,668
340,550,513,433,326,839,456,1278,512,282,654
342,554,461,485,317,848,456,1271,529,282,654
336,560,461,485,317,795,509,1252,527,282,654
336,560,460,486,275,834,512,1252,523,285,654
323,573,429,517,275,828,518,1252,523,282,654
302,594,429,517,274,810,537,1229,436,282,653
302,529,479,532,228,842,551,1229,435,282,653
302,484,518,538,218,852,551,1229,435,282,585
342,369,593,578,218,852,420,1233,435,282,646
383,236,726,578,216,854,414,1239,435,282,706
383,217,745,578,216,843,425,1167,443,282,708
406,216,746,578,216,811,456,1081,472,282,530
470,216,746,522,272,789,478,1053,515,282,433
476,216,666,515,356,715,552,1056,446,282,330
476,187,605,513,440,651,624,875,412,283,271
460,190,609,506,344,742,645,836,514,284,267
463,129,526,650,344,733,618,641,510,284,267
455,106,558,650,344,594,757,641,510,284,267
564,106,558,635,346,607,746,539,510,202,267
568,162,555,608,365,619,743,518,510,287,295
545,184,555,562,402,629,724,537,542,299,328
551,189,555,545,419,592,643,654,563,326,393
500,227,568,545,419,592,638,620,569,370,405
475,252,568,545,395,616,598,562,569,518,430
475,252,567,530,411,499,715,539,571,525,465
475,252,567,528,411,481,713,549,571,432,466
545,252,565,530,411,440,753,453,523,403,498
568,252,548,525,433,438,753,427,538,402,750
559,263,553,500,441,457,695,456,503,402,809
565,265,543,516,428,452,713,456,502,401,818
607,318,544,513,433,399,766,456,694,401,818
590,340,550,513,433,326,839,456,892,405,818
584,342,554,461,485,317,848,456,877,413,818
584,336,560,461,485,317,795,509,877,413,818
584,336,560,460,486,275,834,512,984,410,820
584,323,573,429,517,275,828,518,984,452,820
677,302,594,429,517,274,810,537,992,464,833
766,302,529,479,532,228,842,551,992,500,869
766,302,484,518,538,218,852,551,992,500,841
726,342,369,593,578,218,852,420,992,506,780
685,383,236,726,578,216,854,414,992,574,720
685,383,217,745,578,216,843,425,984,821,827
662,406,216,746,578,216,811,456,955,1091,771
723,470,216,746,522,272,789,478,873,1091,711
721,476,216,666,515,356,715,552,870,1121,711
722,476,187,605,513,440,651,624,870,1158,727
737,460,190,609,506,344,742,645,721,1157,739
734,463,129,526,650,344,733,618,721,1247,745
733,455,106,558,650,344,594,757,721,1247,756
624,564,106,558,635,346,607,746,721,1244,767
563,568,162,555,608,365,619,743,721,1123,739
563,545,184,555,562,402,629,724,689,1111,711
796,551,189,555,545,419,592,643,668,1179,646
796,500,227,568,545,419,592,638,675,1135,634
796,475,252,568,545,395,616,598,675,956,609
796,475,252,567,530,411,499,715,673,949,574
796,475,252,567,528,411,481,713,707,984,573
772,545,252,565,530,411,440,753,669,1005,559
749,568,252,548,525,433,438,753,710,1022,382
740,559,263,553,500,441,457,695,709,1046,334
758,565,265,543,516,428,452,713,640,1046,461
660,607,318,544,513,433,399,766,433,1046,461
649,590,340,550,513,433,326,839,224,1131,465
649,584,342,554,461,485,317,848,222,1123,488
649,584,336,560,461,485,317,795,295,1161,504
649,584,336,560,460,486,275,834,208,1161,517
649,584,323,573,429,517,275,828,299,1120,523
556,677,302,594,429,517,274,810,291,1108,510
468,766,302,529,479,532,228,842,291,1240,474
468,766,302,484,518,538,218,852,291,1240,476
468,726,342,369,593,578,218,852,291,1234,476
468,685,383,236,726,578,216,854,291,1230,476
468,685,383,217,745,578,216,843,305,983,367
468,662,406,216,746,578,216,811,326,713,367
343,723,470,216,746,522,272,789,326,713,367
339,721,476,216,666,515,356,715,327,683,367
338,722,476,187,605,513,440,651,423,645,351
323,737,460,190,609,506,344,742,423,645,339
323,734,463,129,526,650,344,733,444,555,333
325,733,455,106,558,650,344,594,444,555,322
326,624,564,106,558,635,346,607,444,555,311
326,563,568,162,555,608,365,619,444,555,311
376,563,545,184,555,562,402,629,444,555,330
334,796,551,189,555,545,419,592,444,458,330
392,796,500,227,568,545,419,592,431,484,330
456,796,475,252,568,545,395,616,484,523,340
505,796,475,252,567,530,411,499,587,549,408
505,796,475,252,567,528,411,481,568,537,492
493,772,545,252,565,530,411,440,606,611,474
507,749,568,252,548,525,433,438,548,594,415
759,740,559,263,553,500,441,457,548,570,406
772,758,565,265,543,516,428,452,623,570,270
848,660,607,318,544,513,433,399,671,570,270
848,649,590,340,550,513,433,326,695,481,274
848,649,584,342,554,461,485,317,705,481,465
848,649,584,336,560,461,485,317,634,443,449
848,649,584,336,560,460,486,275,614,443,436
848,649,584,323,573,429,517,275,523,442,524
848,556,677,302,594,429,517,274,523,442,538
847,468,766,302,529,479,532,228,523,274,541
847,468,766,302,484,518,538,218,523,281,539
847,468,726,342,369,593,578,218,525,281,561
957,468,685,383,236,726,578,216,661,217,561
957,468,685,383,217,745,578,216,715,217,561
1024,468,662,406,216,746,578,216,724,232,561
1024,343,723,470,216,746,522,272,776,392,561
1024,339,721,476,216,666,515,356,775,392,561
1027,338,722,476,187,605,513,440,679,392,564
1076,323,737,460,190,609,506,344,679,396,569
1093,323,734,463,129,526,650,344,681,398,571
1091,325,733,455,106,558,650,344,689,471,571
1134,326,624,564,106,558,635,346,689,493,571
1273,326,563,568,162,555,608,365,689,493,571
