Accum_y-0,T-1,T-2,T-3,T-4,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6,Accum_y-7,Accum_y-8,Accum_y-9
707,828,967,658,532,772,1239,759,1239,658,1123,575,953,567
1057,877,971,658,532,767,1234,776,1167,658,1123,577,963,567
1283,880,883,746,521,767,1138,673,1081,658,1123,709,963,567
1283,880,883,746,515,767,1020,560,1053,658,1123,711,963,492
1275,888,805,824,453,716,1022,610,1056,658,1123,794,966,567
1274,869,808,841,360,659,1020,652,875,658,1123,782,1150,495
1268,865,765,836,392,710,867,652,836,479,1123,778,1162,546
1268,864,766,810,418,729,878,652,641,350,1123,745,1050,488
1227,839,832,805,423,679,860,631,641,350,1094,1020,917,489
1209,812,820,846,437,668,842,631,539,350,1086,1022,800,532
1209,809,821,848,379,590,772,631,518,350,1033,1024,800,579
1096,922,821,848,378,256,771,631,537,382,1144,1024,802,621
1100,922,793,876,331,255,771,629,654,388,1112,1024,802,647
1081,941,793,876,331,312,527,628,620,388,1029,1024,805,648
1079,943,793,869,326,312,434,575,562,388,1060,1024,805,630
1079,871,622,1109,321,312,358,575,539,388,1025,1123,723,368
1079,692,801,1100,330,479,358,586,549,390,742,1123,713,380
1079,639,854,1063,367,489,184,596,453,400,731,1123,910,411
1079,639,854,1044,386,530,118,613,427,250,492,1158,912,554
1155,639,854,977,291,530,174,652,456,244,492,1143,1092,688
1253,639,854,906,354,530,193,825,456,285,492,1203,1102,705
1302,627,869,906,341,544,381,842,456,369,492,1372,1062,813
1264,685,704,1077,318,549,630,842,456,399,493,1419,947,838
1190,687,690,1153,330,440,609,842,456,399,474,1309,946,898
1257,473,904,1138,345,434,613,842,509,410,502,1241,993,899
1091,683,904,1138,345,429,677,842,512,481,515,1272,993,899
1033,741,904,916,567,420,682,842,518,627,515,1114,805,899
1065,758,864,870,653,420,682,842,537,517,515,1096,979,933
1065,713,879,895,658,425,683,843,551,517,515,1069,1110,946
1065,713,879,895,658,476,683,842,551,518,514,1039,1216,948
1065,713,874,900,658,447,683,511,420,491,319,1034,1221,952
1052,707,828,967,658,446,683,398,414,491,337,1027,1221,952
649,1057,877,971,658,446,683,368,425,491,340,1025,1211,952
420,1283,880,883,746,446,683,368,456,491,340,901,1211,952
428,1283,880,883,746,446,683,367,478,491,370,904,1259,952
491,1275,888,805,824,446,680,317,552,491,496,821,1263,873
491,1274,869,808,841,456,680,275,624,491,550,784,1079,873
491,1268,865,765,836,379,655,280,645,491,581,819,1160,822
491,1268,864,766,810,360,715,323,618,491,581,819,1174,822
491,1227,839,832,805,360,747,383,757,491,596,541,1147,834
510,1209,812,820,846,374,752,424,746,491,703,553,1108,791
510,1209,809,821,848,375,784,477,743,491,950,552,1108,829
511,1096,922,821,848,375,934,481,724,459,871,598,1137,796
515,1100,922,793,876,375,995,481,643,453,905,616,1137,936
515,1081,941,793,876,318,990,483,638,453,1257,616,1147,944
515,1079,943,793,869,318,977,476,598,453,1400,616,1147,929
679,1079,871,622,1109,318,969,476,715,453,1421,529,1133,867
682,1079,692,801,1100,151,976,465,713,473,1411,530,1138,854
702,1079,639,854,1063,380,977,455,753,471,1412,530,941,823
760,1079,639,854,1044,352,961,438,753,517,1413,495,1098,748
734,1155,639,854,977,352,928,493,695,703,1416,519,952,618
689,1253,639,854,906,352,927,338,713,671,1465,444,1081,613
637,1302,627,869,906,338,739,402,766,647,1651,275,1073,720
611,1264,685,704,1077,333,490,471,839,640,1702,228,1128,696
609,1190,687,690,1153,333,489,522,848,640,1720,227,1134,636
542,1257,473,904,1138,333,485,547,795,629,1666,225,1205,663
505,1091,683,904,1138,406,421,547,834,558,1716,247,1292,667
506,1033,741,904,916,409,416,552,828,403,1739,356,1391,667
457,1065,758,864,870,509,423,552,810,366,1857,502,1271,636
569,1065,713,879,895,615,422,561,842,366,1886,505,1161,657
618,1065,713,879,895,592,422,561,852,365,2073,505,1055,677
668,1065,713,874,900,624,485,563,852,363,2089,504,1050,691
674,1052,707,828,967,624,485,573,854,381,2072,527,1195,691
674,649,1057,877,971,680,565,573,843,381,2111,527,1247,691
674,420,1283,880,883,690,580,573,811,418,2138,520,1252,693
670,428,1283,880,883,690,580,647,789,418,2154,515,1231,693
634,491,1275,888,805,690,628,665,715,496,2127,515,1226,698
634,491,1274,869,808,680,636,680,651,555,2080,515,1235,700
640,491,1268,865,765,680,695,675,742,561,2049,480,1142,700
642,491,1268,864,766,826,697,632,733,563,2049,480,1159,705
648,491,1227,839,832,832,758,572,594,563,2034,479,1172,696
657,510,1209,812,820,856,782,539,607,563,1984,465,1242,696
720,510,1209,809,821,855,776,486,619,565,1742,535,1354,614
729,511,1096,922,821,873,885,482,629,592,1731,494,1467,614
737,515,1100,922,793,873,851,520,592,592,1697,512,1467,470
737,515,1081,941,793,893,927,518,592,624,1406,551,1550,469
737,515,1079,943,793,937,929,542,616,673,1228,611,1616,469
573,679,1079,871,622,946,929,569,499,717,1123,631,1650,481
570,682,1079,692,801,946,947,593,481,695,1132,631,1643,481
550,702,1079,639,854,716,946,593,440,680,1141,713,1642,481
527,760,1079,639,854,707,947,593,438,678,1144,796,1483,413
553,734,1155,639,854,826,924,499,457,501,1209,788,1503,415
508,689,1253,639,854,1158,906,607,452,492,1188,801,1409,414
561,637,1302,627,869,1221,993,619,399,432,1005,812,1355,221
654,611,1264,685,704,1252,1105,666,326,409,953,856,1303,226
778,609,1190,687,690,1270,1122,671,317,409,935,898,1297,226
848,542,1257,473,904,1373,1128,668,317,409,935,898,1228,200
842,505,1091,683,904,1403,1196,668,275,409,872,844,1244,246
841,506,1033,741,904,1452,1279,699,275,409,849,715,1164,259
854,457,1065,758,864,1500,1278,699,274,409,731,562,1110,312
743,569,1065,713,879,1412,1278,689,228,409,702,559,1242,291
694,618,1065,713,879,1394,1320,689,218,415,515,559,1276,420
644,668,1065,713,874,1362,1292,687,218,433,504,559,1290,695
636,674,1052,707,828,1362,1293,677,216,549,504,536,1181,816
641,674,649,1057,877,1306,1213,677,216,648,469,536,1251,847
641,674,420,1283,880,1296,1198,689,216,612,479,535,1263,850
637,670,428,1283,880,1296,1242,680,272,612,437,535,1249,850
637,634,491,1275,888,1296,1194,667,356,534,338,535,1247,864
643,634,491,1274,869,1296,1186,660,440,475,331,535,1271,980
642,640,491,1268,865,1296,1127,680,344,477,331,537,1272,1141
661,642,491,1268,864,1150,1045,680,344,574,387,537,1240,1136
657,648,491,1227,839,1144,947,680,344,587,412,552,1227,1132
630,657,510,1209,812,1106,918,672,346,587,511,564,1157,1132
567,720,510,1209,809,1106,892,672,365,608,509,493,1046,1139
557,729,511,1096,922,1088,633,672,402,581,524,496,903,1158
541,737,515,1100,922,1088,606,634,419,585,530,547,962,1317
541,737,515,1081,941,1090,529,642,419,553,572,508,918,1478
541,737,515,1079,943,1047,527,645,395,588,619,496,884,1559
541,573,679,1079,871,1040,527,629,411,567,624,609,854,1617
541,570,682,1079,692,1108,502,606,411,567,758,763,869,1620
541,550,702,1079,639,1111,627,640,411,565,841,681,869,1625
520,527,760,1079,639,1108,705,704,433,521,875,598,870,1632
444,553,734,1155,639,989,803,721,441,521,1048,582,946,1633
436,508,689,1253,639,657,832,595,428,522,1354,569,939,1622
383,561,637,1302,627,610,757,502,433,522,1398,558,948,1600
290,654,611,1264,685,580,714,386,433,522,1532,514,1147,1671
169,778,609,1190,687,667,707,336,485,538,1532,472,1391,1671
99,848,542,1257,473,588,777,314,485,576,1532,472,1343,1691
98,842,505,1091,683,546,709,314,486,577,1532,472,1240,1641
98,841,506,1033,741,497,704,278,517,660,1532,472,1221,1668
85,854,457,1065,758,389,706,278,517,683,1532,472,1222,1615
84,743,569,1065,713,367,735,278,532,703,1532,472,1104,1602
84,694,618,1065,713,411,731,319,538,901,1532,472,1070,1451
84,644,668,1065,713,430,698,319,578,1050,1527,472,1056,1158
84,636,674,1052,707,430,704,319,578,1017,1528,472,1020,1037
88,641,674,649,1057,434,712,319,578,985,1521,472,898,1006
88,641,674,420,1283,448,712,307,578,1026,1493,507,881,1001
88,637,670,428,1283,534,668,247,522,1079,1489,517,868,1001
81,637,634,491,1275,654,746,374,515,1118,1489,517,871,982
263,643,634,491,1274,683,904,374,513,1127,1489,517,851,865
365,642,640,491,1268,690,959,354,506,1179,1517,563,863,705
356,661,642,491,1268,694,1014,380,650,1086,1506,586,868,705
354,657,648,491,1227,748,1015,387,650,1073,1500,573,954,719
381,630,657,510,1209,803,1015,387,635,1073,1372,572,1036,727
750,567,720,510,1209,803,1015,387,608,1050,1371,650,1124,719
750,557,729,511,1096,815,1015,387,562,1072,1332,701,1188,691
750,541,737,515,1100,815,1015,391,545,1080,1318,650,1172,510
750,541,737,515,1081,793,1015,384,545,1102,1241,767,1200,341
750,541,737,515,1079,792,1036,357,545,1026,1213,777,1205,260
750,541,573,679,1079,790,1036,346,530,1016,1279,642,1197,199
750,541,570,682,1079,722,1039,345,528,1017,1151,487,1182,284
750,541,550,702,1079,746,914,311,530,1017,1058,487,1182,293
736,520,527,760,1079,780,836,247,525,1049,1020,490,1181,286
736,444,553,734,1155,991,738,230,500,1091,782,491,1051,279
764,436,508,689,1253,994,709,230,516,1091,550,491,1036,295
771,383,561,637,1302,978,697,230,513,1091,564,491,1092,295
778,290,654,611,1264,1049,628,230,513,1091,437,495,999,219
775,169,778,609,1190,1086,622,224,461,1075,438,541,839,219
775,99,848,542,1257,1304,591,224,461,1042,438,546,907,220
786,98,842,505,1091,1243,601,225,460,1082,443,592,956,248
786,98,841,506,1033,1240,707,246,429,1059,445,607,985,301
888,85,854,457,1065,1200,706,258,429,1036,445,870,987,302
1042,84,743,569,1065,1199,704,270,479,1021,445,925,952,389
1063,84,694,618,1065,1145,801,229,518,817,445,980,952,389
1083,84,644,668,1065,1126,914,239,593,650,445,1012,1144,411
1086,84,636,674,1052,1126,930,239,726,549,443,1212,1147,433
1077,88,641,674,649,1122,1066,240,745,482,443,1216,1147,443
1080,88,641,674,420,1108,1066,431,746,440,434,1181,1147,511
1148,88,637,670,428,1022,1066,444,746,387,434,1171,1157,582
1139,81,637,634,491,902,988,339,666,348,434,1171,1154,584
951,263,643,634,491,873,830,427,605,339,434,1211,1141,700
848,365,642,640,491,866,775,433,609,279,406,1275,1128,710
837,356,661,642,491,884,720,417,526,273,361,1382,1123,710
837,354,657,648,491,830,732,446,558,273,342,1380,1051,696
835,381,630,657,510,775,732,446,558,293,314,1419,980,688
485,750,567,720,510,775,777,446,555,293,312,1435,924,686
485,750,557,729,511,763,880,446,555,273,312,1402,859,726
485,750,541,737,515,776,999,442,555,292,312,1469,817,754
485,750,541,737,515,835,1016,441,568,271,286,1491,744,754
489,750,541,737,515,835,1042,464,568,271,267,1457,707,754
489,750,541,573,679,914,1206,486,567,314,198,1448,729,844
508,750,541,570,682,1079,1294,515,567,313,324,1448,769,807
510,750,541,550,702,1071,1328,522,565,313,366,1448,769,794
510,736,520,527,760,1087,1412,674,548,281,367,1445,820,934
632,736,444,553,734,920,1412,674,553,230,364,1444,897,937
672,764,436,508,689,917,1429,675,543,235,262,1444,874,921
720,771,383,561,637,917,1499,687,544,241,329,1469,823,921
713,778,290,654,611,846,1523,691,550,266,322,1479,753,920
765,775,169,778,609,704,1519,762,554,266,321,1433,727,938
780,775,99,848,542,463,1509,822,560,263,321,1428,670,916
837,786,98,842,505,513,1499,832,560,228,316,1382,668,890
838,786,98,841,506,715,1315,817,573,168,317,1367,708,797
743,888,85,854,457,786,1308,805,594,255,317,1105,758,793
592,1042,84,743,569,812,1281,793,529,251,317,1050,780,706
571,1063,84,694,618,863,1146,793,484,251,317,1091,851,728
551,1083,84,644,668,892,1031,783,369,251,317,1059,717,706
548,1086,84,636,674,1008,1008,783,236,251,317,859,723,684
548,1077,88,641,674,1018,870,782,217,251,317,855,794,675
545,1080,88,641,674,1018,920,591,216,251,317,1089,819,610
477,1148,88,637,670,1022,955,573,216,290,317,1246,815,539
466,1139,81,637,634,1055,992,591,216,362,317,1349,923,537
466,951,263,643,634,1231,992,516,187,396,317,1368,1135,420
462,848,365,642,640,1254,1207,510,190,443,317,1260,1167,409
534,837,356,661,642,1232,1211,500,129,447,317,1130,1219,410
547,837,354,657,648,1251,1219,634,106,447,317,1130,1280,485
571,835,381,630,657,1251,1224,717,106,427,402,1080,1305,563
600,485,750,567,720,1256,1179,721,162,427,438,986,1272,572
622,485,750,557,729,1327,1076,768,184,425,438,960,1285,555
648,485,750,541,737,1358,976,805,189,394,440,857,1404,527
654,485,750,541,737,1299,972,875,227,393,440,718,1400,655
650,489,750,541,737,1306,954,958,252,385,471,694,1400,719
650,489,750,541,573,1233,831,950,252,329,469,693,1378,645
631,508,750,541,570,1068,740,1056,252,329,422,693,1338,598
629,510,750,541,550,1040,706,1104,252,415,409,693,1355,597
629,510,736,520,527,989,621,977,252,417,409,693,1322,493
507,632,736,444,553,945,621,977,263,453,409,693,1341,503
439,672,764,436,508,977,604,976,265,517,410,693,1375,525
384,720,771,383,561,1094,534,964,318,526,282,668,1426,525
388,713,778,290,654,1112,510,960,340,512,282,654,1424,525
340,765,775,169,778,1112,510,889,342,529,282,654,1374,507
326,780,775,99,848,1158,475,829,336,527,282,654,1441,506
258,837,786,98,842,1108,475,818,336,523,285,654,1452,504
257,838,786,98,841,917,475,815,323,523,282,654,1384,565
250,743,888,85,854,852,475,823,302,436,282,653,1331,595
247,592,1042,84,743,888,475,846,302,435,282,653,1309,651
247,571,1063,84,694,930,475,856,302,435,282,585,1336,673
247,551,1083,84,644,927,475,915,342,435,282,646,1330,710
290,548,1086,84,636,811,475,922,383,435,282,706,1334,780
492,548,1077,88,641,801,469,922,383,443,282,708,1263,781
578,545,1080,88,641,803,419,922,406,472,282,530,1263,778
578,477,1148,88,637,857,384,922,470,515,282,433,1267,781
578,466,1139,81,637,825,347,877,476,446,282,330,1161,781
578,466,951,263,643,696,347,906,476,412,283,271,952,782
578,462,848,365,642,673,132,906,460,514,284,267,920,782
505,534,837,356,661,685,128,906,463,510,284,267,868,860
492,547,837,354,657,674,107,736,455,510,284,267,1064,785
448,571,835,381,630,674,102,653,564,510,202,267,1087,707
471,600,485,750,567,669,102,682,568,510,287,295,1117,698
451,622,485,750,557,598,102,635,545,542,299,328,1123,675
479,648,485,750,541,716,83,598,551,563,326,393,1057,675
473,654,485,750,541,724,136,528,500,569,370,405,1209,561
473,650,489,750,541,730,107,520,475,569,518,430,1209,497
473,650,489,750,541,747,66,517,475,571,525,465,1209,472
473,631,508,750,541,747,66,382,475,571,432,466,1288,468
473,629,510,750,541,747,66,327,545,523,403,498,1271,518
473,629,510,736,520,747,90,302,568,538,402,750,1253,482
475,507,632,736,444,747,92,317,559,503,402,809,1157,506
475,439,672,764,436,715,92,317,565,502,401,818,1123,542
475,384,720,771,383,598,198,317,607,694,401,818,1058,546
476,388,713,778,290,579,279,427,590,892,405,818,1021,551
540,340,765,775,169,579,370,432,584,877,413,818,1013,551
683,326,780,775,99,532,370,432,584,877,413,818,929,551
721,258,837,786,98,532,398,432,584,984,410,820,871,554
776,257,838,786,98,521,413,557,584,984,452,820,870,579
776,250,743,888,85,515,433,571,677,992,464,833,870,550
935,247,592,1042,84,453,444,548,766,992,500,869,881,494
983,247,571,1063,84,360,479,538,766,992,500,841,787,450
983,247,551,1083,84,392,638,876,726,992,506,780,779,438
945,290,548,1086,84,418,724,869,685,992,574,720,769,389
743,492,548,1077,88,423,724,908,685,984,821,827,785,409
662,578,545,1080,88,437,762,959,662,955,1091,771,760,473
662,578,477,1148,88,379,902,1144,723,873,1091,711,750,470
703,578,466,1139,81,378,903,1191,721,870,1121,711,748,591
703,578,466,951,263,331,903,1160,722,870,1158,727,745,594
703,578,462,848,365,331,903,1173,737,721,1157,739,745,594
703,505,534,837,356,326,903,1197,734,721,1247,745,745,523
703,492,547,837,354,321,951,1247,733,721,1247,756,474,557
709,448,571,835,381,330,1112,1385,624,721,1244,767,415,590
639,471,600,485,750,367,1159,1384,563,721,1123,739,385,591
648,451,622,485,750,386,1177,1384,563,689,1111,711,366,607
594,479,648,485,750,291,1183,1487,796,668,1179,646,312,624
594,473,654,485,750,354,1123,1512,796,675,1135,634,157,756
594,473,650,489,750,341,1195,1428,796,675,956,609,157,756
594,473,650,489,750,318,1443,1468,796,673,949,574,159,756
594,473,631,508,750,330,1443,1468,796,707,984,573,90,756
594,473,629,510,750,345,1443,1468,772,669,1005,559,117,769
594,473,629,510,736,345,1419,1470,749,710,1022,382,117,809
592,475,507,632,736,567,1417,1456,740,709,1046,334,117,997
650,475,439,672,764,653,1417,1456,758,640,1046,461,117,940
685,475,384,720,771,658,1311,1456,660,433,1046,461,208,936
684,476,388,713,778,658,1261,1346,649,224,1131,465,222,931
661,540,340,765,775,658,1204,1341,649,222,1123,488,222,938
711,683,326,780,775,658,1278,1341,649,295,1161,504,356,947
757,721,258,837,786,658,1250,1341,649,208,1161,517,364,944
702,776,257,838,786,746,1235,1213,649,299,1120,523,364,858
702,776,250,743,888,746,1220,1191,556,291,1108,510,364,857
543,935,247,592,1042,824,1237,1288,468,291,1240,474,353,857
879,983,247,571,1063,841,1290,1338,468,291,1240,476,666,857
879,983,247,551,1083,836,1175,941,468,291,1234,476,678,832
874,945,290,548,1086,810,1213,941,468,291,1230,476,748,811
874,743,492,548,1077,805,1267,1017,468,305,983,367,733,789
869,662,578,545,1080,846,1230,1114,468,326,713,367,733,725
882,662,578,477,1148,848,1122,929,343,326,713,367,733,725
889,703,578,466,1139,848,1173,898,339,327,683,367,733,607
889,703,578,466,951,876,1266,879,338,423,645,351,733,603
889,703,578,462,848,876,1383,866,323,423,645,339,733,609
889,703,505,534,837,869,1425,842,323,444,555,333,733,610
905,703,492,547,837,1109,1448,933,325,444,555,322,733,618
893,709,448,571,835,1100,1409,803,326,444,555,311,757,585
892,639,471,600,485,1063,1376,782,326,444,555,311,791,584
881,648,451,622,485,1044,1399,782,376,444,555,330,791,568
888,594,479,648,485,977,1401,681,334,444,458,330,791,551
888,594,473,654,485,906,1398,656,392,431,484,330,793,405
888,594,473,650,489,906,1374,642,456,484,523,340,793,486
888,594,473,650,489,1077,1320,591,505,587,549,408,791,717
888,594,473,631,508,1153,1495,591,505,568,537,492,781,717
888,594,473,629,510,1138,1529,591,493,606,611,474,754,896
888,594,473,629,510,1138,1589,608,507,548,594,415,772,883
898,592,475,507,632,916,1618,624,759,548,570,406,929,667
892,650,475,439,672,870,1618,625,772,623,570,270,937,887
896,685,475,384,720,895,1713,629,848,671,570,270,846,920
933,684,476,388,713,895,1689,629,848,695,481,274,832,1176
888,661,540,340,765,900,1656,629,848,705,481,465,854,1208
694,711,683,326,780,967,1583,629,848,634,443,449,721,1211
655,757,721,258,837,971,1591,629,848,614,443,436,759,1219
750,702,776,257,838,883,1593,629,848,523,442,524,1039,1328
750,702,776,250,743,883,1588,629,848,523,442,538,1156,1364
750,543,935,247,592,805,1560,532,847,523,274,541,1165,1402
366,879,983,247,571,808,1472,482,847,523,281,539,848,1415
471,879,983,247,551,765,1428,482,847,525,281,561,834,1415
490,874,945,290,548,766,1304,482,957,661,217,561,820,1415
508,874,743,492,548,832,1307,367,957,715,217,561,890,1415
511,869,662,578,545,820,1382,219,1024,724,232,561,893,1415
498,882,662,578,477,821,1417,219,1024,776,392,561,893,1415
508,889,703,578,466,821,1369,223,1024,775,392,561,893,1412
705,889,703,578,466,793,1313,223,1027,679,392,564,909,1562
727,889,703,578,462,793,1197,223,1076,679,396,569,909,1588
727,889,703,505,534,793,1155,223,1093,681,398,571,909,1596
711,905,703,492,547,622,1084,82,1091,689,471,571,909,1758
749,893,709,448,571,801,962,88,1134,689,493,571,885,1816
749,892,639,471,600,854,992,124,1273,689,493,571,851,1837
754,881,648,451,622,854,995,124,1657,689,493,547,851,1971
747,888,594,479,648,854,987,122,1456,689,532,557,851,1971
747,888,594,473,654,854,984,122,1398,689,506,598,849,1971
