Accum_y-0,T-1,T-2,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5
5.953243e+00,6.300786e+00,7.179308e+00,5.669881e+00,6.291569e+00,7.413367e+00,6.708084e+00,6.526495e+00
5.843544e+00,6.450470e+00,7.179308e+00,5.659482e+00,6.361302e+00,7.436028e+00,6.708084e+00,6.608001e+00
6.416732e+00,6.450470e+00,7.179308e+00,5.659482e+00,6.086775e+00,7.537430e+00,6.684612e+00,6.630683e+00
6.582025e+00,6.450470e+00,7.156177e+00,5.638355e+00,5.993961e+00,7.560601e+00,6.684612e+00,6.569481e+00
6.594413e+00,6.450470e+00,7.128496e+00,5.638355e+00,5.996452e+00,7.561122e+00,6.684612e+00,6.569481e+00
6.811244e+00,6.450470e+00,7.128496e+00,5.638355e+00,6.486161e+00,7.561122e+00,6.447306e+00,6.569481e+00
6.766192e+00,6.514713e+00,7.128496e+00,5.834811e+00,6.464588e+00,7.540090e+00,6.410175e+00,6.561031e+00
6.771936e+00,6.514713e+00,7.127694e+00,5.948035e+00,6.478510e+00,7.355641e+00,6.410175e+00,6.963190e+00
6.797940e+00,6.514713e+00,6.983790e+00,5.948035e+00,6.450470e+00,7.355641e+00,5.963579e+00,7.156956e+00
6.807935e+00,6.514713e+00,6.983790e+00,5.966147e+00,6.450470e+00,7.281386e+00,6.177944e+00,7.156956e+00
6.869014e+00,6.514713e+00,6.983790e+00,6.016157e+00,6.450470e+00,7.229114e+00,6.177944e+00,7.150701e+00
6.982863e+00,6.514713e+00,6.983790e+00,6.118097e+00,6.516193e+00,7.226936e+00,6.177944e+00,7.149917e+00
6.993933e+00,6.552508e+00,6.983790e+00,6.118097e+00,6.598509e+00,7.139660e+00,6.177944e+00,7.145196e+00
6.815640e+00,6.788972e+00,6.983790e+00,6.118097e+00,6.624065e+00,7.130099e+00,6.177944e+00,7.145196e+00
6.824374e+00,6.788972e+00,6.859615e+00,6.100319e+00,6.624065e+00,7.130099e+00,6.177944e+00,7.112327e+00
6.824374e+00,6.788972e+00,5.755742e+00,5.752573e+00,6.583409e+00,7.130099e+00,6.356108e+00,7.097549e+00
6.824374e+00,6.375025e+00,6.408529e+00,5.814131e+00,6.583409e+00,7.130099e+00,6.350886e+00,7.097549e+00
6.824374e+00,6.375025e+00,6.403574e+00,5.777652e+00,6.583409e+00,7.128496e+00,6.350886e+00,6.999422e+00
6.790097e+00,6.352629e+00,6.470800e+00,5.774552e+00,6.548219e+00,7.095064e+00,6.350886e+00,7.003065e+00
6.782192e+00,6.350886e+00,6.476972e+00,5.855072e+00,6.496775e+00,7.234177e+00,6.350886e+00,6.985642e+00
6.792344e+00,6.259581e+00,6.553933e+00,6.035481e+00,6.395262e+00,7.234898e+00,6.320768e+00,6.983790e+00
6.792344e+00,6.259581e+00,6.553933e+00,6.502790e+00,6.126869e+00,7.100027e+00,6.320768e+00,6.983790e+00
6.792344e+00,6.177944e+00,6.606650e+00,6.590301e+00,6.126869e+00,6.754604e+00,6.320768e+00,6.983790e+00
6.792344e+00,6.171701e+00,6.584791e+00,6.637258e+00,6.126869e+00,6.732211e+00,6.320768e+00,6.983790e+00
6.792344e+00,6.139885e+00,6.469250e+00,6.637258e+00,6.126869e+00,6.637258e+00,6.320768e+00,6.983790e+00
6.790097e+00,6.142037e+00,6.470800e+00,6.549651e+00,6.126869e+00,6.699500e+00,6.320768e+00,7.051856e+00
6.790097e+00,6.142037e+00,6.470800e+00,6.559615e+00,6.126869e+00,6.715383e+00,6.320768e+00,7.133296e+00
6.790097e+00,6.142037e+00,6.448889e+00,6.642487e+00,6.126869e+00,6.865891e+00,6.120297e+00,7.171657e+00
6.892642e+00,6.042633e+00,6.232448e+00,6.869014e+00,6.126869e+00,6.865891e+00,6.120297e+00,7.142037e+00
6.986566e+00,6.042633e+00,6.232448e+00,6.857514e+00,6.093570e+00,6.865891e+00,5.942799e+00,7.081709e+00
6.993933e+00,6.042633e+00,6.232448e+00,6.893656e+00,6.216606e+00,6.895683e+00,5.981414e+00,7.136483e+00
6.993933e+00,5.953243e+00,6.300786e+00,6.921658e+00,6.224558e+00,6.896694e+00,6.068426e+00,6.994850e+00
6.948897e+00,5.843544e+00,6.450470e+00,6.941190e+00,6.169611e+00,6.857514e+00,6.126869e+00,6.940222e+00
6.659294e+00,6.416732e+00,6.450470e+00,6.946976e+00,6.214608e+00,6.646391e+00,6.165418e+00,6.970730e+00
6.573680e+00,6.582025e+00,6.450470e+00,6.946976e+00,6.194405e+00,6.576470e+00,6.165418e+00,6.970730e+00
6.565265e+00,6.594413e+00,6.450470e+00,6.971669e+00,6.194405e+00,6.575076e+00,6.342121e+00,6.970730e+00
6.278521e+00,6.811244e+00,6.450470e+00,7.076654e+00,5.468060e+00,6.575076e+00,6.542472e+00,6.970730e+00
6.274762e+00,6.766192e+00,6.514713e+00,7.064759e+00,5.476464e+00,6.575076e+00,6.606650e+00,6.958448e+00
6.732211e+00,6.771936e+00,6.514713e+00,7.224753e+00,5.433722e+00,6.535241e+00,6.606650e+00,6.475433e+00
6.732211e+00,6.797940e+00,6.514713e+00,7.245655e+00,5.433722e+00,6.535241e+00,6.605298e+00,6.040255e+00
6.760415e+00,6.807935e+00,6.514713e+00,7.242082e+00,5.433722e+00,6.579251e+00,6.470800e+00,6.059123e+00
6.762730e+00,6.869014e+00,6.514713e+00,7.229839e+00,5.433722e+00,6.582025e+00,6.473891e+00,6.196444e+00
6.618739e+00,6.982863e+00,6.514713e+00,7.197435e+00,5.501258e+00,6.452049e+00,6.476972e+00,6.196444e+00
6.572283e+00,6.993933e+00,6.552508e+00,7.197435e+00,5.598422e+00,6.452049e+00,6.476972e+00,6.196444e+00
6.569481e+00,6.815640e+00,6.788972e+00,7.197435e+00,5.525453e+00,6.588926e+00,6.476972e+00,6.196444e+00
6.563856e+00,6.824374e+00,6.788972e+00,7.197435e+00,5.525453e+00,6.635947e+00,6.476972e+00,6.196444e+00
6.791221e+00,6.824374e+00,6.788972e+00,7.197435e+00,5.525453e+00,6.635947e+00,6.320768e+00,6.234411e+00
7.035269e+00,6.824374e+00,6.375025e+00,7.182352e+00,5.525453e+00,6.635947e+00,6.320768e+00,6.234411e+00
7.042286e+00,6.824374e+00,6.375025e+00,7.150701e+00,5.541264e+00,6.683361e+00,6.324359e+00,6.236370e+00
7.101676e+00,6.790097e+00,6.352629e+00,7.150701e+00,5.631212e+00,6.593045e+00,6.396930e+00,6.244167e+00
7.209340e+00,6.782192e+00,6.350886e+00,7.129298e+00,5.631212e+00,6.265301e+00,6.405228e+00,6.244167e+00
7.293018e+00,6.792344e+00,6.259581e+00,7.073270e+00,5.631212e+00,6.263398e+00,6.405228e+00,6.244167e+00
7.317876e+00,6.792344e+00,6.259581e+00,6.836259e+00,5.631212e+00,6.238325e+00,6.405228e+00,6.520621e+00
7.317876e+00,6.792344e+00,6.177944e+00,6.782192e+00,5.645447e+00,6.236370e+00,6.405228e+00,6.525030e+00
7.317876e+00,6.792344e+00,6.171701e+00,6.797940e+00,5.686975e+00,6.228511e+00,6.405228e+00,6.553933e+00
7.317876e+00,6.792344e+00,6.139885e+00,6.797940e+00,5.686975e+00,6.259581e+00,6.405228e+00,6.633318e+00
7.317876e+00,6.790097e+00,6.142037e+00,6.797940e+00,5.686975e+00,6.274762e+00,6.405228e+00,6.598509e+00
7.413970e+00,6.790097e+00,6.142037e+00,6.949856e+00,5.700444e+00,6.249975e+00,6.459904e+00,6.535241e+00
7.471932e+00,6.790097e+00,6.142037e+00,7.021976e+00,5.736572e+00,5.953243e+00,6.527958e+00,6.456770e+00
7.498316e+00,6.892642e+00,6.042633e+00,6.853299e+00,5.817111e+00,6.006353e+00,6.634633e+00,6.415097e+00
7.477604e+00,6.986566e+00,6.042633e+00,6.884487e+00,5.910797e+00,6.047372e+00,6.848005e+00,6.411818e+00
7.502186e+00,6.993933e+00,6.042633e+00,6.848005e+00,5.739793e+00,5.976351e+00,6.647688e+00,6.295266e+00
7.510978e+00,6.993933e+00,5.953243e+00,6.831954e+00,5.723585e+00,6.251904e+00,6.606650e+00,6.224558e+00
7.600902e+00,6.948897e+00,5.843544e+00,6.810142e+00,5.680173e+00,6.440947e+00,6.692084e+00,6.226537e+00
7.605890e+00,6.659294e+00,6.416732e+00,6.803505e+00,5.602119e+00,6.562444e+00,6.669498e+00,6.124683e+00
7.628031e+00,6.573680e+00,6.582025e+00,6.897705e+00,5.598422e+00,6.689599e+00,6.739337e+00,6.343880e+00
7.626570e+00,6.565265e+00,6.594413e+00,6.871091e+00,5.594711e+00,6.754604e+00,6.680855e+00,6.426488e+00
7.630461e+00,6.278521e+00,6.811244e+00,6.740519e+00,5.590987e+00,6.920672e+00,6.508769e+00,6.504288e+00
7.632886e+00,6.274762e+00,6.766192e+00,6.683361e+00,5.583496e+00,6.952729e+00,6.442540e+00,6.513230e+00
7.489412e+00,6.732211e+00,6.771936e+00,6.318968e+00,5.583496e+00,7.033506e+00,6.444131e+00,6.513230e+00
7.477038e+00,6.732211e+00,6.797940e+00,6.265301e+00,5.583496e+00,7.037028e+00,6.459904e+00,6.513230e+00
7.458186e+00,6.760415e+00,6.807935e+00,6.249975e+00,5.583496e+00,7.010312e+00,6.464588e+00,6.507278e+00
7.423568e+00,6.762730e+00,6.869014e+00,6.244167e+00,5.583496e+00,6.941190e+00,6.687109e+00,6.452049e+00
7.423568e+00,6.618739e+00,6.982863e+00,6.269096e+00,5.332719e+00,6.941190e+00,6.861711e+00,6.452049e+00
7.428333e+00,6.572283e+00,6.993933e+00,6.269096e+00,4.836282e+00,6.942157e+00,6.861711e+00,6.461468e+00
7.430707e+00,6.569481e+00,6.815640e+00,6.269096e+00,4.820282e+00,6.850126e+00,6.861711e+00,6.464588e+00
7.449498e+00,6.563856e+00,6.824374e+00,6.298949e+00,4.820282e+00,6.812345e+00,6.861711e+00,6.473891e+00
7.338238e+00,6.791221e+00,6.824374e+00,6.300786e+00,4.820282e+00,6.812345e+00,6.861711e+00,6.487684e+00
7.163947e+00,7.035269e+00,6.824374e+00,6.300786e+00,4.820282e+00,6.828712e+00,6.865891e+00,6.579251e+00
7.159292e+00,7.042286e+00,6.824374e+00,6.300786e+00,4.787492e+00,6.788972e+00,7.041412e+00,6.591674e+00
7.104965e+00,7.101676e+00,6.790097e+00,6.300786e+00,4.564348e+00,6.788972e+00,7.051856e+00,6.602588e+00
6.984716e+00,7.209340e+00,6.782192e+00,6.504288e+00,4.574711e+00,6.791221e+00,7.079184e+00,6.602588e+00
6.857514e+00,7.293018e+00,6.792344e+00,6.507278e+00,4.574711e+00,6.792344e+00,7.080868e+00,6.602588e+00
6.817831e+00,7.317876e+00,6.792344e+00,6.507278e+00,4.574711e+00,6.794587e+00,7.207119e+00,6.350886e+00
6.833032e+00,7.317876e+00,6.792344e+00,6.489205e+00,4.532599e+00,6.794587e+00,7.281386e+00,6.345636e+00
6.833032e+00,7.317876e+00,6.792344e+00,6.410175e+00,4.465908e+00,6.835185e+00,7.344073e+00,6.309918e+00
6.904751e+00,7.317876e+00,6.792344e+00,6.536692e+00,4.553877e+00,6.818924e+00,7.344073e+00,6.267201e+00
6.904751e+00,7.317876e+00,6.790097e+00,6.541030e+00,4.753590e+00,6.742881e+00,7.351158e+00,6.315358e+00
6.739337e+00,7.413970e+00,6.790097e+00,6.331502e+00,5.117994e+00,6.745236e+00,7.338238e+00,6.230481e+00
6.614726e+00,7.471932e+00,6.790097e+00,6.222576e+00,6.361302e+00,6.744059e+00,7.345365e+00,6.329721e+00
6.424869e+00,7.498316e+00,6.892642e+00,6.236370e+00,6.378426e+00,6.723832e+00,7.295056e+00,6.483107e+00
6.322565e+00,7.477604e+00,6.986566e+00,6.169611e+00,6.335054e+00,6.709304e+00,7.220374e+00,6.656727e+00
6.236370e+00,7.502186e+00,6.993933e+00,6.196444e+00,6.548219e+00,6.710523e+00,7.235619e+00,6.742881e+00
6.208590e+00,7.510978e+00,6.993933e+00,6.169611e+00,6.562444e+00,6.582025e+00,7.255591e+00,6.735780e+00
5.783825e+00,7.600902e+00,6.948897e+00,6.208590e+00,6.664409e+00,6.625392e+00,7.249926e+00,6.734592e+00
5.736572e+00,7.605890e+00,6.659294e+00,6.240276e+00,6.664409e+00,6.553933e+00,7.261927e+00,6.749931e+00
5.389072e+00,7.628031e+00,6.573680e+00,6.049733e+00,6.669498e+00,6.416732e+00,7.290975e+00,6.610696e+00
5.389072e+00,7.626570e+00,6.565265e+00,6.049733e+00,6.756932e+00,6.326149e+00,7.270313e+00,6.542472e+00
5.351858e+00,7.630461e+00,6.278521e+00,6.052089e+00,6.961296e+00,6.016157e+00,7.271009e+00,6.467699e+00
5.455321e+00,7.632886e+00,6.274762e+00,6.350886e+00,7.096721e+00,5.961005e+00,7.271009e+00,6.455199e+00
5.283204e+00,7.489412e+00,6.732211e+00,6.541030e+00,7.171657e+00,5.723585e+00,7.270313e+00,6.463029e+00
5.278115e+00,7.477038e+00,6.732211e+00,6.656727e+00,7.382746e+00,5.710427e+00,7.263330e+00,6.463029e+00
5.278115e+00,7.458186e+00,6.760415e+00,6.841615e+00,7.413970e+00,5.805135e+00,7.261225e+00,6.456770e+00
5.278115e+00,7.423568e+00,6.762730e+00,6.842683e+00,7.421178e+00,5.849325e+00,7.140453e+00,6.456770e+00
5.631212e+00,7.423568e+00,6.618739e+00,6.829794e+00,7.419980e+00,5.932245e+00,7.009409e+00,6.466145e+00
5.587249e+00,7.428333e+00,6.572283e+00,6.896694e+00,7.432484e+00,6.173786e+00,7.013915e+00,6.464588e+00
5.545177e+00,7.430707e+00,6.569481e+00,6.939254e+00,7.449498e+00,6.204558e+00,7.020191e+00,6.493754e+00
5.793014e+00,7.449498e+00,6.563856e+00,7.044033e+00,7.459915e+00,6.357842e+00,7.041412e+00,6.487684e+00
5.793014e+00,7.338238e+00,6.791221e+00,7.057898e+00,7.471932e+00,6.575076e+00,7.182352e+00,6.445720e+00
5.880533e+00,7.163947e+00,7.035269e+00,7.057898e+00,7.482119e+00,6.695799e+00,7.187657e+00,6.340359e+00
6.089045e+00,7.159292e+00,7.042286e+00,7.161622e+00,7.483807e+00,6.783325e+00,7.101676e+00,6.322565e+00
6.086775e+00,7.104965e+00,7.101676e+00,7.209340e+00,7.483807e+00,6.784457e+00,7.104144e+00,6.293419e+00
6.093570e+00,6.984716e+00,7.209340e+00,7.286192e+00,7.483244e+00,6.782192e+00,7.073270e+00,6.293419e+00
6.419995e+00,6.857514e+00,7.293018e+00,7.307202e+00,7.486053e+00,6.783325e+00,7.097549e+00,6.293419e+00
6.439350e+00,6.817831e+00,7.317876e+00,7.308543e+00,7.509883e+00,6.787845e+00,6.955593e+00,6.293419e+00
6.416732e+00,6.833032e+00,7.317876e+00,7.334982e+00,7.518064e+00,6.790097e+00,6.983790e+00,6.293419e+00
6.418365e+00,6.833032e+00,7.317876e+00,7.334982e+00,7.534763e+00,6.747587e+00,6.946976e+00,6.293419e+00
6.298949e+00,6.904751e+00,7.317876e+00,7.280697e+00,7.540622e+00,6.746412e+00,7.027315e+00,6.253829e+00
6.436150e+00,6.904751e+00,7.317876e+00,7.278629e+00,7.629004e+00,6.803505e+00,7.020191e+00,6.095825e+00
6.461468e+00,6.739337e+00,7.413970e+00,7.268223e+00,7.629004e+00,6.917706e+00,7.008505e+00,6.077642e+00
6.533789e+00,6.614726e+00,7.471932e+00,7.211557e+00,7.432484e+00,6.995766e+00,6.956545e+00,5.948035e+00
6.553933e+00,6.424869e+00,7.498316e+00,7.192182e+00,7.534228e+00,6.994850e+00,6.955593e+00,5.669881e+00
6.704414e+00,6.322565e+00,7.477604e+00,7.192182e+00,7.550661e+00,6.990257e+00,6.881411e+00,5.129899e+00
6.710523e+00,6.236370e+00,7.502186e+00,7.182352e+00,7.488294e+00,7.180831e+00,6.823286e+00,4.595120e+00
6.720220e+00,6.208590e+00,7.510978e+00,7.182352e+00,7.491088e+00,7.196687e+00,6.786717e+00,4.584967e+00
6.809039e+00,5.783825e+00,7.600902e+00,7.175490e+00,7.449498e+00,7.092574e+00,6.687109e+00,4.584967e+00
6.821107e+00,5.736572e+00,7.605890e+00,7.163947e+00,7.449498e+00,7.164720e+00,6.682109e+00,4.442651e+00
6.848005e+00,5.389072e+00,7.628031e+00,7.170120e+00,7.447168e+00,7.160069e+00,6.559615e+00,4.430817e+00
6.848005e+00,5.389072e+00,7.626570e+00,7.181592e+00,7.410952e+00,7.174724e+00,6.539586e+00,4.430817e+00
6.851185e+00,5.351858e+00,7.630461e+00,7.180831e+00,7.288928e+00,7.189168e+00,6.538140e+00,4.430817e+00
6.843750e+00,5.455321e+00,7.632886e+00,7.061334e+00,7.178545e+00,7.218910e+00,6.563856e+00,4.430817e+00
6.897705e+00,5.283204e+00,7.489412e+00,7.003974e+00,7.104144e+00,7.218177e+00,6.563856e+00,4.477337e+00
6.919684e+00,5.278115e+00,7.477038e+00,6.923629e+00,6.814543e+00,7.254885e+00,6.563856e+00,4.477337e+00
6.920672e+00,5.278115e+00,7.458186e+00,6.754604e+00,6.756932e+00,7.232733e+00,6.651572e+00,4.477337e+00
6.920672e+00,5.278115e+00,7.423568e+00,6.753438e+00,6.747587e+00,7.221836e+00,6.739337e+00,4.394449e+00
6.835185e+00,5.631212e+00,7.423568e+00,6.754604e+00,6.799056e+00,7.214504e+00,6.739337e+00,5.572154e+00
6.894670e+00,5.587249e+00,7.428333e+00,6.719013e+00,6.854355e+00,7.134891e+00,6.733402e+00,5.899897e+00
6.910751e+00,5.545177e+00,7.430707e+00,6.683361e+00,6.922644e+00,7.129298e+00,6.725034e+00,5.874931e+00
6.796824e+00,5.793014e+00,7.449498e+00,6.519147e+00,6.913737e+00,7.061334e+00,6.703188e+00,5.869297e+00
6.866933e+00,5.793014e+00,7.338238e+00,6.493754e+00,6.892642e+00,6.933423e+00,6.469250e+00,5.942799e+00
6.840547e+00,5.880533e+00,7.163947e+00,6.493754e+00,6.874198e+00,6.823286e+00,6.452049e+00,6.620073e+00
6.758095e+00,6.089045e+00,7.159292e+00,6.280396e+00,6.871091e+00,6.738152e+00,6.400257e+00,6.620073e+00
6.813445e+00,6.086775e+00,7.104965e+00,6.154858e+00,6.880384e+00,6.766192e+00,6.308098e+00,6.620073e+00
6.849066e+00,6.093570e+00,6.984716e+00,5.513429e+00,6.880384e+00,6.800170e+00,6.308098e+00,6.620073e+00
6.648985e+00,6.419995e+00,6.857514e+00,5.384495e+00,6.875232e+00,6.797940e+00,6.251904e+00,6.620073e+00
6.633318e+00,6.439350e+00,6.817831e+00,5.746203e+00,6.829794e+00,6.802395e+00,6.282267e+00,6.620073e+00
6.633318e+00,6.416732e+00,6.833032e+00,5.823046e+00,6.846943e+00,6.833032e+00,6.148468e+00,6.620073e+00
6.632002e+00,6.418365e+00,6.833032e+00,5.846439e+00,6.806829e+00,6.833032e+00,6.033086e+00,6.620073e+00
