Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6,Accum_y-7,Accum_y-8
387,1064,833,132,391,672,682,638,528,1152,1845,181,915,768,705,975,234,1086,1896,1222
452,1058,829,142,388,674,679,626,513,1126,1900,183,915,774,658,1200,287,951,1926,1242
580,1058,829,142,388,660,693,601,532,1057,1975,176,915,774,530,1185,339,951,1956,1242
637,1058,786,185,388,660,680,614,482,1107,1975,175,900,774,503,1197,359,951,1959,1275
637,1058,695,276,388,660,679,615,423,1153,1988,175,848,760,490,1212,537,951,1974,1435
637,1058,619,352,388,660,679,613,320,1253,1993,175,848,822,585,1332,687,951,1974,1495
624,1071,619,352,388,660,600,644,351,1253,2009,176,845,855,614,1284,710,951,1974,1495
617,1078,619,352,254,794,499,743,350,1185,2080,176,820,855,660,1250,747,951,1974,1495
617,1078,619,352,223,825,460,734,390,1129,2144,176,400,855,583,1250,792,826,1929,1500
622,1067,630,352,59,926,523,683,441,951,2322,176,364,758,486,1250,756,533,1706,1500
681,988,709,352,37,938,453,763,434,958,2307,191,384,751,558,1247,726,468,1641,1503
681,915,689,406,65,898,482,785,362,994,2337,197,383,769,625,1247,737,426,1381,1513
716,789,793,395,96,900,477,787,266,994,2432,201,311,770,630,1247,724,369,1381,1513
790,757,825,394,97,840,534,788,253,968,2431,243,319,861,630,1260,724,359,1401,1513
790,591,877,508,97,840,506,786,283,839,2560,243,328,989,717,1450,721,349,1386,1513
790,591,816,569,78,859,371,921,266,695,2721,243,294,1016,635,1450,721,349,1261,1513
803,512,832,632,73,864,361,931,266,674,2685,299,231,1020,792,1463,721,354,1077,1548
815,512,832,632,73,863,297,996,263,677,2553,406,186,1020,869,1579,706,354,752,1571
885,391,953,630,75,857,297,992,269,681,2494,456,219,1049,914,1624,706,354,582,1558
889,380,964,630,75,805,329,983,298,681,2301,649,219,1116,912,1601,706,354,714,1560
892,376,968,630,75,805,329,983,298,681,2250,689,219,1135,819,1609,706,354,727,1573
931,362,965,647,75,805,329,921,360,626,2230,750,219,1166,806,1694,706,401,727,1566
958,312,1015,647,75,805,329,914,366,586,2134,886,219,1183,906,1719,706,403,790,1573
963,220,900,852,77,772,362,897,383,531,2158,916,219,1158,904,1976,676,311,813,1356
963,169,950,853,77,765,369,854,426,531,2120,887,181,1138,904,1976,676,311,893,1341
1002,239,951,853,77,670,464,754,526,531,2038,926,183,1174,904,1976,679,311,980,1041
908,333,951,853,77,557,577,754,526,531,1975,989,176,1123,904,1976,679,311,918,1021
825,416,940,864,77,551,583,698,582,531,1969,995,175,972,904,2036,679,313,918,1036
785,310,1086,809,132,436,698,686,594,507,1773,1215,175,968,904,2026,679,313,983,949
788,320,1067,830,132,416,718,681,599,501,1348,1646,175,971,904,2008,679,313,980,980
731,377,1065,832,132,416,655,723,620,501,1256,1738,176,948,904,1898,679,310,980,980
721,387,1064,833,132,391,672,682,638,528,1152,1845,176,876,904,1338,596,267,983,920
656,452,1058,829,142,388,674,679,626,513,1126,1900,176,1000,904,1161,543,340,953,900
528,580,1058,829,142,388,660,693,601,532,1057,1975,176,1003,890,1146,491,560,923,900
471,637,1058,786,185,388,660,680,614,482,1107,1975,191,1016,890,1094,471,583,920,867
471,637,1058,695,276,388,660,679,615,423,1153,1988,197,1226,890,1067,293,583,905,722
492,637,1058,619,352,388,660,679,613,320,1253,1993,201,1238,795,947,143,583,905,662
553,624,1071,619,352,388,660,600,644,351,1253,2009,243,1330,766,947,120,1196,905,662
587,617,1078,619,352,254,794,499,743,350,1185,2080,243,1330,720,941,83,1301,905,662
631,617,1078,619,352,223,825,460,734,390,1129,2144,243,1331,698,941,38,1304,905,765
651,622,1067,630,352,59,926,523,683,441,951,2322,299,1381,698,941,36,1304,905,785
622,681,988,709,352,37,938,453,763,434,958,2307,406,1381,626,941,36,1304,905,782
681,681,915,689,406,65,898,482,785,362,994,2337,456,1363,559,941,3,1357,905,772
648,716,789,793,395,96,900,477,787,266,994,2432,649,1362,554,1124,3,1359,905,772
576,790,757,825,394,97,840,534,788,253,968,2431,689,1291,554,1114,3,1354,885,772
576,790,591,877,508,97,840,506,786,283,839,2560,750,1187,467,977,73,1394,882,772
603,790,591,816,569,78,859,371,921,266,695,2721,886,1168,457,990,221,1394,709,814
609,803,512,832,632,73,864,361,931,266,674,2685,916,1164,300,977,386,1389,601,832
597,815,512,832,632,73,863,297,996,263,677,2553,887,1164,223,871,541,1392,599,922
530,885,391,953,630,75,857,297,992,269,681,2494,926,1081,199,826,618,1392,616,990
526,889,380,964,630,75,805,329,983,298,681,2301,989,1014,287,819,773,1392,513,1023
529,892,376,968,630,75,805,329,983,298,681,2250,995,995,397,791,800,1392,720,1370
491,931,362,965,647,75,805,329,921,360,626,2230,1215,990,464,706,818,1432,720,1412
471,958,312,1015,647,75,805,329,914,366,586,2134,1646,989,404,694,1108,1430,657,1342
466,963,220,900,852,77,772,362,897,383,531,2158,1738,1025,513,485,1118,1240,637,1154
466,963,169,950,853,77,765,369,854,426,531,2120,1845,1024,543,513,1241,1240,550,1097
356,1002,239,951,853,77,670,464,754,526,531,2038,1900,989,565,513,1353,1260,460,1010
356,908,333,951,853,77,557,577,754,526,531,1975,1975,989,565,513,1363,1270,410,981
357,825,416,940,864,77,551,583,698,582,531,1969,1975,989,565,513,1363,1260,412,1044
366,785,310,1086,809,132,436,698,686,594,507,1773,1988,878,566,673,1363,1260,347,1026
546,788,320,1067,830,132,416,718,681,599,501,1348,1993,852,575,741,1363,1263,347,988
618,731,377,1065,832,132,416,655,723,620,501,1256,2009,839,575,751,1363,1263,347,996
710,721,387,1064,833,132,391,672,682,638,528,1152,2080,800,575,1026,1363,1263,341,1069
753,656,452,1058,829,142,388,674,679,626,513,1126,2144,663,575,1091,1363,1190,361,1094
801,528,580,1058,829,142,388,660,693,601,532,1057,2322,660,575,1109,1363,970,364,1157
809,471,637,1058,786,185,388,660,680,614,482,1107,2307,647,575,1184,1363,947,389,1450
820,471,637,1058,695,276,388,660,679,615,423,1153,2337,437,575,1431,1363,947,564,1470
800,492,637,1058,619,352,388,660,679,613,320,1253,2432,363,575,1586,1363,947,600,1470
739,553,624,1071,619,352,388,660,600,644,351,1253,2431,232,595,1732,1363,339,695,1473
705,587,617,1078,619,352,254,794,499,743,350,1185,2560,233,620,1900,1363,284,770,1520
665,631,617,1078,619,352,223,825,460,734,390,1129,2721,276,620,1910,1363,318,820,1432
640,651,622,1067,630,352,59,926,523,683,441,951,2685,283,620,1955,1363,318,890,1420
657,622,681,988,709,352,37,938,453,763,434,958,2553,292,629,2013,1363,318,890,1420
614,681,681,915,689,406,65,898,482,785,362,994,2494,319,656,2096,1363,265,900,1420
682,648,716,789,793,395,96,900,477,787,266,994,2301,465,720,2086,1363,266,925,1420
711,576,790,757,825,394,97,840,534,788,253,968,2250,756,720,2177,1363,266,956,1420
747,576,790,591,877,508,97,840,506,786,283,839,2230,941,720,2124,1293,246,956,1420
720,603,790,591,816,569,78,859,371,921,266,695,2134,1001,720,2111,1150,246,958,1378
711,609,803,512,832,632,73,864,361,931,266,674,2158,1011,720,2111,993,254,1051,1325
712,597,815,512,832,632,73,863,297,996,263,677,2120,1011,720,2101,863,251,1043,1212
709,530,885,391,953,630,75,857,297,992,269,681,2038,1006,699,2101,786,251,1023,1139
709,526,889,380,964,630,75,805,329,983,298,681,1975,1010,611,2101,639,256,1049,1104
808,529,892,376,968,630,75,805,329,983,298,681,1969,1052,501,2101,612,259,829,744
807,491,931,362,965,647,75,805,329,921,360,626,1773,1038,378,2116,594,172,829,687
823,471,958,312,1015,647,75,805,329,914,366,586,1348,1022,339,2103,307,164,877,687
853,466,963,220,900,852,77,772,362,897,383,531,1256,985,224,2068,297,239,936,687
1387,466,963,169,950,853,77,765,369,854,426,531,1152,996,194,2068,174,239,1036,657
1509,356,1002,239,951,853,77,670,464,754,526,531,1126,1000,172,2068,264,219,1099,654
1525,356,908,333,951,853,77,557,577,754,526,531,1057,1061,172,2068,419,209,1244,653
1816,357,825,416,940,864,77,551,583,698,582,531,1107,1068,172,2008,647,209,1445,575
1921,366,785,310,1086,809,132,436,698,686,594,507,1153,1076,171,1840,657,209,1594,575
1762,546,788,320,1067,830,132,416,718,681,599,501,1253,1085,162,1747,670,206,1602,575
1930,618,731,377,1065,832,132,416,655,723,620,501,1253,1096,162,1737,715,206,1799,567
2053,710,721,387,1064,833,132,391,672,682,638,528,1185,1126,162,1462,715,206,1892,494
2024,753,656,452,1058,829,142,388,674,679,626,513,1129,1126,162,1349,715,206,1930,469
1976,801,528,580,1058,829,142,388,660,693,601,532,951,1126,162,1331,715,206,1945,406
1983,809,471,637,1058,786,185,388,660,680,614,482,958,1126,162,1248,715,206,2207,113
2023,820,471,637,1058,695,276,388,660,679,615,423,994,1126,162,993,800,206,2105,78
2022,800,492,637,1058,619,352,388,660,679,613,320,994,1126,163,838,855,206,2147,79
2035,739,553,624,1071,619,352,388,660,600,644,351,968,1126,178,692,855,201,2092,76
2035,705,587,617,1078,619,352,254,794,499,743,350,839,1125,172,524,855,166,2160,29
2036,665,631,617,1078,619,352,223,825,460,734,390,695,1087,172,527,855,129,2123,41
2036,640,651,622,1067,630,352,59,926,523,683,441,674,1031,172,482,858,129,2053,49
2008,657,622,681,988,709,352,37,938,453,763,434,677,1022,163,429,858,129,2233,52
1997,614,681,681,915,689,406,65,898,482,785,362,681,995,187,359,858,129,2343,52
1967,682,648,716,789,793,395,96,900,477,787,266,681,849,137,201,971,126,2348,145
1992,711,576,790,757,825,394,97,840,534,788,253,681,538,223,142,1018,126,2452,188
1991,747,576,790,591,877,508,97,840,506,786,283,626,325,242,142,1101,109,2515,243
2022,720,603,790,591,816,569,78,859,371,921,266,586,257,314,142,1148,132,2513,243
2019,711,609,803,512,832,632,73,864,361,931,266,531,247,314,150,1248,136,2420,339
2226,712,597,815,512,832,632,73,863,297,996,263,531,247,373,175,1453,144,2415,379
2271,709,530,885,391,953,630,75,857,297,992,269,531,244,397,175,1453,186,2380,394
2320,709,526,889,380,964,630,75,805,329,983,298,531,256,406,175,1460,181,2312,411
2221,808,529,892,376,968,630,75,805,329,983,298,531,214,406,175,1460,255,2312,414
2298,807,491,931,362,965,647,75,805,329,921,360,507,223,396,160,1460,288,2315,414
2325,823,471,958,312,1015,647,75,805,329,914,366,501,236,389,160,1457,298,2267,414
2312,853,466,963,220,900,852,77,772,362,897,383,501,274,389,147,1457,223,2205,417
1778,1387,466,963,169,950,853,77,765,369,854,426,528,240,389,124,1457,223,2102,417
1715,1509,356,1002,239,951,853,77,670,464,754,526,513,240,389,124,1252,241,2044,417
1732,1525,356,908,333,951,853,77,557,577,754,526,532,179,389,124,1087,251,1924,417
1464,1816,357,825,416,940,864,77,551,583,698,582,482,172,389,124,867,391,1721,417
1356,1921,366,785,310,1086,809,132,436,698,686,594,423,174,389,124,1080,439,1569,445
1320,1762,546,788,320,1067,830,132,416,718,681,599,320,189,389,124,1354,472,1561,603
1080,1930,618,731,377,1065,832,132,416,655,723,620,351,178,389,164,1427,492,1367,608
874,2053,710,721,387,1064,833,132,391,672,682,638,350,148,389,164,1452,577,1289,696
935,2024,753,656,452,1058,829,142,388,674,679,626,390,148,407,284,1485,769,1231,734
978,1976,801,528,580,1058,829,142,388,660,693,601,441,148,407,284,1485,831,1213,744
963,1983,809,471,637,1058,786,185,388,660,680,614,434,148,407,284,1485,831,994,744
970,2023,820,471,637,1058,695,276,388,660,679,615,362,148,413,284,1400,831,921,744
994,2022,800,492,637,1058,619,352,388,660,679,613,266,149,417,287,1345,831,896,743
981,2035,739,553,624,1071,619,352,388,660,600,644,253,149,382,287,1345,841,881,743
1003,2035,705,587,617,1078,619,352,254,794,499,743,283,149,363,282,1345,978,738,743
998,2036,665,631,617,1078,619,352,223,825,460,734,266,143,363,269,1345,978,725,711
998,2036,640,651,622,1067,630,352,59,926,523,683,266,142,378,279,1342,978,740,695
979,2008,657,622,681,988,709,352,37,938,453,763,263,142,383,274,1342,978,570,692
974,1997,614,681,681,915,689,406,65,898,482,785,269,142,430,261,1342,981,488,692
934,1967,682,648,716,789,793,395,96,900,477,787,298,142,527,246,1239,989,491,599
878,1992,711,576,790,757,825,394,97,840,534,788,298,142,445,211,1192,989,399,556
888,1991,747,576,790,591,877,508,97,840,506,786,360,142,522,211,1109,1046,456,506
884,2022,720,603,790,591,816,569,78,859,371,921,366,142,450,211,1057,1266,543,506
1047,2019,711,609,803,512,832,632,73,864,361,931,383,152,450,206,949,1269,546,425
952,2226,712,597,815,512,832,632,73,863,297,996,426,152,391,181,719,1261,546,470
1012,2271,709,530,885,391,953,630,75,857,297,992,526,152,367,456,719,1219,549,505
969,2320,709,526,889,380,964,630,75,805,329,983,526,136,360,475,734,1219,554,488
967,2221,808,529,892,376,968,630,75,805,329,983,582,147,361,720,734,1160,669,498
890,2298,807,491,931,362,965,647,75,805,329,921,594,161,455,753,772,1160,686,518
840,2325,823,471,958,312,1015,647,75,805,329,914,599,155,584,753,772,1150,764,606
823,2312,853,466,963,220,900,852,77,772,362,897,620,113,617,753,772,1170,814,651
854,1778,1387,466,963,169,950,853,77,765,369,854,638,104,617,748,772,1200,1102,733
806,1715,1509,356,1002,239,951,853,77,670,464,754,626,107,638,748,772,1182,1130,733
834,1732,1525,356,908,333,951,853,77,557,577,754,601,107,640,748,772,1172,1133,801
834,1464,1816,357,825,416,940,864,77,551,583,698,614,107,650,748,769,1032,1136,948
859,1356,1921,366,785,310,1086,809,132,436,698,686,615,97,662,748,546,984,1154,925
859,1320,1762,546,788,320,1067,830,132,416,718,681,613,73,671,748,259,951,1209,775
918,1080,1930,618,731,377,1065,832,132,416,655,723,644,73,671,708,141,931,1206,770
910,874,2053,710,721,387,1064,833,132,391,672,682,743,104,671,708,116,946,1201,682
835,935,2024,753,656,452,1058,829,142,388,674,679,734,104,687,588,83,947,1201,644
792,978,1976,801,528,580,1058,829,142,388,660,693,683,104,687,588,113,923,1201,637
792,963,1983,809,471,637,1058,786,185,388,660,680,763,167,687,623,118,945,1133,640
734,970,2023,820,471,637,1058,695,276,388,660,679,785,212,681,628,118,1063,1133,643
711,994,2022,800,492,637,1058,619,352,388,660,679,787,225,676,625,118,1128,1080,656
711,981,2035,739,553,624,1071,619,352,388,660,600,788,225,676,638,118,1118,1055,749
689,1003,2035,705,587,617,1078,619,352,254,794,499,786,225,676,638,118,966,1055,749
689,998,2036,665,631,617,1078,619,352,223,825,460,921,227,676,638,118,966,1058,757
731,998,2036,640,651,622,1067,630,352,59,926,523,931,227,661,628,118,999,1043,779
731,979,2008,657,622,681,988,709,352,37,938,453,996,283,656,628,143,1037,1033,852
731,974,1997,614,681,681,915,689,406,65,898,482,992,350,559,628,151,1347,1013,943
731,934,1967,682,648,716,789,793,395,96,900,477,983,355,456,628,141,1509,1000,948
731,878,1992,711,576,790,757,825,394,97,840,534,983,366,463,628,151,1564,957,948
724,888,1991,747,576,790,591,877,508,97,840,506,921,366,437,628,231,1504,837,943
700,884,2022,720,603,790,591,816,569,78,859,371,914,366,437,628,261,1261,758,943
609,1047,2019,711,609,803,512,832,632,73,864,361,897,356,465,630,264,1269,802,928
683,952,2226,712,597,815,512,832,632,73,863,297,854,358,491,658,317,1269,802,843
679,1012,2271,709,530,885,391,953,630,75,857,297,754,358,504,392,317,1302,799,806
719,969,2320,709,526,889,380,964,630,75,805,329,754,358,502,373,295,1302,909,846
716,967,2221,808,529,892,376,968,630,75,805,329,698,347,501,128,345,1394,794,833
716,890,2298,807,491,931,362,965,647,75,805,329,686,317,407,148,327,1559,774,813
716,840,2325,823,471,958,312,1015,647,75,805,329,681,310,296,158,330,1559,696,725
716,823,2312,853,466,963,220,900,852,77,772,362,723,310,263,158,330,1542,646,677
745,854,1778,1387,466,963,169,950,853,77,765,369,682,310,271,158,330,1572,358,603
772,806,1715,1509,356,1002,239,951,853,77,670,464,679,301,250,158,330,1755,325,636
711,834,1732,1525,356,908,333,951,853,77,557,577,693,301,268,158,340,1755,297,568
687,834,1464,1816,357,825,416,940,864,77,551,583,680,301,282,158,335,1755,294,421
708,859,1356,1921,366,785,310,1086,809,132,436,698,679,301,284,158,335,1755,276,416
726,859,1320,1762,546,788,320,1067,830,132,416,718,679,315,275,428,335,1755,226,408
667,918,1080,1930,618,731,377,1065,832,132,416,655,600,319,330,471,335,1755,244,408
666,910,874,2053,710,721,387,1064,833,132,391,672,499,288,330,471,335,1655,329,408
666,835,935,2024,753,656,452,1058,829,142,388,674,460,288,296,471,335,1462,386,503
666,792,978,1976,801,528,580,1058,829,142,388,660,523,288,296,476,305,1424,386,676
666,792,963,1983,809,471,637,1058,786,185,388,660,453,225,296,441,300,1402,386,673
666,734,970,2023,820,471,637,1058,695,276,388,660,482,197,296,436,300,1284,386,670
665,711,994,2022,800,492,637,1058,619,352,388,660,477,276,296,436,300,1219,386,657
665,711,981,2035,739,553,624,1071,619,352,388,660,534,298,296,423,305,1219,404,564
665,689,1003,2035,705,587,617,1078,619,352,254,794,506,323,315,423,365,1334,514,564
665,689,998,2036,665,631,617,1078,619,352,223,825,371,321,317,423,435,1399,674,556
623,731,998,2036,640,651,622,1067,630,352,59,926,361,335,561,423,435,1471,749,534
623,731,979,2008,657,622,681,988,709,352,37,938,297,601,561,423,415,1488,749,601
623,731,974,1997,614,681,681,915,689,406,65,898,297,910,560,423,407,1175,731,523
623,731,934,1967,682,648,716,789,793,395,96,900,329,921,552,433,407,1008,711,651
623,731,878,1992,711,576,790,757,825,394,97,840,329,917,541,463,397,953,711,663
653,724,888,1991,747,576,790,591,877,508,97,840,329,917,471,471,317,953,744,663
757,700,884,2022,720,603,790,591,816,569,78,859,329,917,471,474,287,953,826,663
806,609,1047,2019,711,609,803,512,832,632,73,864,362,957,443,469,284,930,810,710
621,683,952,2226,712,597,815,512,832,632,73,863,369,955,417,441,231,930,905,710
520,679,1012,2271,709,530,885,391,953,630,75,857,464,1044,404,432,231,897,905,697
474,719,969,2320,709,526,889,380,964,630,75,805,577,1046,404,432,231,897,790,722
473,716,967,2221,808,529,892,376,968,630,75,805,583,1046,404,432,181,787,790,722
473,716,890,2298,807,491,931,362,965,647,75,805,698,1041,404,379,161,589,820,722
473,716,840,2325,823,471,958,312,1015,647,75,805,718,1041,386,369,158,589,820,722
509,716,823,2312,853,466,963,220,900,852,77,772,655,1041,404,369,158,586,820,722
449,745,854,1778,1387,466,963,169,950,853,77,765,672,1130,557,369,158,526,1180,714
421,772,806,1715,1509,356,1002,239,951,853,77,670,674,1193,557,369,158,343,1338,774
438,711,834,1732,1525,356,908,333,951,853,77,557,660,1256,537,369,148,343,1591,774
470,687,834,1464,1816,357,825,416,940,864,77,551,660,1256,590,369,148,343,1629,822
448,708,859,1356,1921,366,785,310,1086,809,132,436,660,1294,576,369,148,348,1697,822
449,726,859,1320,1762,546,788,320,1067,830,132,416,660,1280,591,99,148,348,1897,907
472,667,918,1080,1930,618,731,377,1065,832,132,416,660,1276,540,56,148,348,2016,907
512,666,910,874,2053,710,721,387,1064,833,132,391,794,1365,542,56,313,348,1934,910
552,666,835,935,2024,753,656,452,1058,829,142,388,825,1391,561,56,458,491,1880,920
599,666,792,978,1976,801,528,580,1058,829,142,388,926,1391,592,51,506,496,1888,887
610,666,792,963,1983,809,471,637,1058,786,185,388,938,1391,677,51,521,542,1888,887
610,666,734,970,2023,820,471,637,1058,695,276,388,898,1374,684,142,551,590,1891,967
645,665,711,994,2022,800,492,637,1058,619,352,388,900,1281,684,208,721,642,1891,997
645,665,711,981,2035,739,553,624,1071,619,352,388,840,1259,697,228,789,667,1873,1000
645,665,689,1003,2035,705,587,617,1078,619,352,254,840,1234,712,245,766,567,1763,1013
646,665,689,998,2036,665,631,617,1078,619,352,223,859,1293,724,321,696,535,1600,1013
646,623,731,998,2036,640,651,622,1067,630,352,59,864,1282,480,321,696,430,1568,1056
658,623,731,979,2008,657,622,681,988,709,352,37,863,986,521,321,691,375,1593,1031
689,623,731,974,1997,614,681,681,915,689,406,65,857,620,521,336,691,375,1593,1323
689,623,731,934,1967,682,648,716,789,793,395,96,805,638,521,341,691,372,1593,1190
705,623,731,878,1992,711,576,790,757,825,394,97,805,646,521,315,691,372,1593,1458
649,653,724,888,1991,747,576,790,591,877,508,97,805,662,521,307,691,372,1560,1533
