Accum_y-0,T-1,T-2,T-3,T-4,T-5,Accum_y-1,Accum_y-2,Accum_y-3
352,530,1179,984,1398,1123,927,338,713
338,544,1179,936,1374,1195,739,402,766
333,549,1087,834,1320,1443,490,471,839
333,440,1196,659,1495,1443,489,522,848
333,434,1202,625,1529,1443,485,547,795
406,429,1207,565,1589,1419,421,547,834
409,420,912,840,1618,1417,416,552,828
509,420,871,881,1618,1417,423,552,810
615,425,847,810,1713,1311,422,561,842
592,476,751,899,1689,1261,422,561,852
624,447,771,907,1656,1204,485,563,852
624,446,772,906,1583,1278,485,573,854
680,446,767,903,1591,1250,565,573,843
690,446,767,901,1593,1235,580,573,811
690,446,767,901,1588,1220,580,647,789
690,446,716,952,1560,1237,628,665,715
680,456,659,1009,1472,1290,636,680,651
680,379,710,1035,1428,1175,695,675,742
826,360,729,1035,1304,1213,697,632,733
832,360,679,1028,1307,1267,758,572,594
856,374,668,963,1382,1230,782,539,607
855,375,590,974,1417,1122,776,486,619
873,375,256,1304,1369,1173,885,482,629
873,375,255,1268,1313,1266,851,520,592
893,318,312,1267,1197,1383,927,518,592
937,318,312,1267,1155,1425,929,542,616
946,318,312,1267,1084,1448,929,569,499
946,151,479,1267,962,1409,947,593,481
716,380,489,1223,992,1376,946,593,440
707,352,530,1179,995,1399,947,593,438
826,352,530,1179,987,1401,924,499,457
1158,352,530,1179,984,1398,906,607,452
1221,338,544,1179,936,1374,993,619,399
1252,333,549,1087,834,1320,1105,666,326
1270,333,440,1196,659,1495,1122,671,317
1373,333,434,1202,625,1529,1128,668,317
1403,406,429,1207,565,1589,1196,668,275
1452,409,420,912,840,1618,1279,699,275
1500,509,420,871,881,1618,1278,699,274
1412,615,425,847,810,1713,1278,689,228
1394,592,476,751,899,1689,1320,689,218
1362,624,447,771,907,1656,1292,687,218
1362,624,446,772,906,1583,1293,677,216
1306,680,446,767,903,1591,1213,677,216
1296,690,446,767,901,1593,1198,689,216
1296,690,446,767,901,1588,1242,680,272
1296,690,446,716,952,1560,1194,667,356
1296,680,456,659,1009,1472,1186,660,440
1296,680,379,710,1035,1428,1127,680,344
1150,826,360,729,1035,1304,1045,680,344
1144,832,360,679,1028,1307,947,680,344
1106,856,374,668,963,1382,918,672,346
1106,855,375,590,974,1417,892,672,365
1088,873,375,256,1304,1369,633,672,402
1088,873,375,255,1268,1313,606,634,419
1090,893,318,312,1267,1197,529,642,419
1047,937,318,312,1267,1155,527,645,395
1040,946,318,312,1267,1084,527,629,411
1108,946,151,479,1267,962,502,606,411
1111,716,380,489,1223,992,627,640,411
1108,707,352,530,1179,995,705,704,433
989,826,352,530,1179,987,803,721,441
657,1158,352,530,1179,984,832,595,428
610,1221,338,544,1179,936,757,502,433
580,1252,333,549,1087,834,714,386,433
667,1270,333,440,1196,659,707,336,485
588,1373,333,434,1202,625,777,314,485
546,1403,406,429,1207,565,709,314,486
497,1452,409,420,912,840,704,278,517
389,1500,509,420,871,881,706,278,517
367,1412,615,425,847,810,735,278,532
411,1394,592,476,751,899,731,319,538
430,1362,624,447,771,907,698,319,578
430,1362,624,446,772,906,704,319,578
434,1306,680,446,767,903,712,319,578
448,1296,690,446,767,901,712,307,578
534,1296,690,446,767,901,668,247,522
654,1296,690,446,716,952,746,374,515
683,1296,680,456,659,1009,904,374,513
690,1296,680,379,710,1035,959,354,506
694,1150,826,360,729,1035,1014,380,650
748,1144,832,360,679,1028,1015,387,650
803,1106,856,374,668,963,1015,387,635
803,1106,855,375,590,974,1015,387,608
815,1088,873,375,256,1304,1015,387,562
815,1088,873,375,255,1268,1015,391,545
793,1090,893,318,312,1267,1015,384,545
792,1047,937,318,312,1267,1036,357,545
790,1040,946,318,312,1267,1036,346,530
722,1108,946,151,479,1267,1039,345,528
746,1111,716,380,489,1223,914,311,530
780,1108,707,352,530,1179,836,247,525
991,989,826,352,530,1179,738,230,500
994,657,1158,352,530,1179,709,230,516
978,610,1221,338,544,1179,697,230,513
1049,580,1252,333,549,1087,628,230,513
1086,667,1270,333,440,1196,622,224,461
1304,588,1373,333,434,1202,591,224,461
1243,546,1403,406,429,1207,601,225,460
1240,497,1452,409,420,912,707,246,429
1200,389,1500,509,420,871,706,258,429
1199,367,1412,615,425,847,704,270,479
1145,411,1394,592,476,751,801,229,518
1126,430,1362,624,447,771,914,239,593
1126,430,1362,624,446,772,930,239,726
1122,434,1306,680,446,767,1066,240,745
1108,448,1296,690,446,767,1066,431,746
1022,534,1296,690,446,767,1066,444,746
902,654,1296,690,446,716,988,339,666
873,683,1296,680,456,659,830,427,605
866,690,1296,680,379,710,775,433,609
884,694,1150,826,360,729,720,417,526
830,748,1144,832,360,679,732,446,558
775,803,1106,856,374,668,732,446,558
775,803,1106,855,375,590,777,446,555
763,815,1088,873,375,256,880,446,555
776,815,1088,873,375,255,999,442,555
835,793,1090,893,318,312,1016,441,568
835,792,1047,937,318,312,1042,464,568
914,790,1040,946,318,312,1206,486,567
1079,722,1108,946,151,479,1294,515,567
1071,746,1111,716,380,489,1328,522,565
1087,780,1108,707,352,530,1412,674,548
920,991,989,826,352,530,1412,674,553
917,994,657,1158,352,530,1429,675,543
917,978,610,1221,338,544,1499,687,544
846,1049,580,1252,333,549,1523,691,550
704,1086,667,1270,333,440,1519,762,554
463,1304,588,1373,333,434,1509,822,560
513,1243,546,1403,406,429,1499,832,560
715,1240,497,1452,409,420,1315,817,573
786,1200,389,1500,509,420,1308,805,594
812,1199,367,1412,615,425,1281,793,529
863,1145,411,1394,592,476,1146,793,484
892,1126,430,1362,624,447,1031,783,369
1008,1126,430,1362,624,446,1008,783,236
1018,1122,434,1306,680,446,870,782,217
1018,1108,448,1296,690,446,920,591,216
1022,1022,534,1296,690,446,955,573,216
1055,902,654,1296,690,446,992,591,216
1231,873,683,1296,680,456,992,516,187
1254,866,690,1296,680,379,1207,510,190
1232,884,694,1150,826,360,1211,500,129
1251,830,748,1144,832,360,1219,634,106
1251,775,803,1106,856,374,1224,717,106
1256,775,803,1106,855,375,1179,721,162
1327,763,815,1088,873,375,1076,768,184
1358,776,815,1088,873,375,976,805,189
1299,835,793,1090,893,318,972,875,227
1306,835,792,1047,937,318,954,958,252
1233,914,790,1040,946,318,831,950,252
1068,1079,722,1108,946,151,740,1056,252
1040,1071,746,1111,716,380,706,1104,252
989,1087,780,1108,707,352,621,977,252
945,920,991,989,826,352,621,977,263
977,917,994,657,1158,352,604,976,265
1094,917,978,610,1221,338,534,964,318
1112,846,1049,580,1252,333,510,960,340
1112,704,1086,667,1270,333,510,889,342
1158,463,1304,588,1373,333,475,829,336
1108,513,1243,546,1403,406,475,818,336
917,715,1240,497,1452,409,475,815,323
852,786,1200,389,1500,509,475,823,302
888,812,1199,367,1412,615,475,846,302
930,863,1145,411,1394,592,475,856,302
927,892,1126,430,1362,624,475,915,342
811,1008,1126,430,1362,624,475,922,383
801,1018,1122,434,1306,680,469,922,383
803,1018,1108,448,1296,690,419,922,406
857,1022,1022,534,1296,690,384,922,470
825,1055,902,654,1296,690,347,877,476
696,1231,873,683,1296,680,347,906,476
673,1254,866,690,1296,680,132,906,460
685,1232,884,694,1150,826,128,906,463
674,1251,830,748,1144,832,107,736,455
674,1251,775,803,1106,856,102,653,564
669,1256,775,803,1106,855,102,682,568
598,1327,763,815,1088,873,102,635,545
716,1358,776,815,1088,873,83,598,551
724,1299,835,793,1090,893,136,528,500
730,1306,835,792,1047,937,107,520,475
747,1233,914,790,1040,946,66,517,475
747,1068,1079,722,1108,946,66,382,475
747,1040,1071,746,1111,716,66,327,545
747,989,1087,780,1108,707,90,302,568
747,945,920,991,989,826,92,317,559
715,977,917,994,657,1158,92,317,565
598,1094,917,978,610,1221,198,317,607
579,1112,846,1049,580,1252,279,427,590
579,1112,704,1086,667,1270,370,432,584
532,1158,463,1304,588,1373,370,432,584
532,1108,513,1243,546,1403,398,432,584
521,917,715,1240,497,1452,413,557,584
515,852,786,1200,389,1500,433,571,677
453,888,812,1199,367,1412,444,548,766
360,930,863,1145,411,1394,479,538,766
392,927,892,1126,430,1362,638,876,726
418,811,1008,1126,430,1362,724,869,685
423,801,1018,1122,434,1306,724,908,685
437,803,1018,1108,448,1296,762,959,662
379,857,1022,1022,534,1296,902,1144,723
378,825,1055,902,654,1296,903,1191,721
331,696,1231,873,683,1296,903,1160,722
331,673,1254,866,690,1296,903,1173,737
326,685,1232,884,694,1150,903,1197,734
321,674,1251,830,748,1144,951,1247,733
330,674,1251,775,803,1106,1112,1385,624
367,669,1256,775,803,1106,1159,1384,563
386,598,1327,763,815,1088,1177,1384,563
291,716,1358,776,815,1088,1183,1487,796
354,724,1299,835,793,1090,1123,1512,796
341,730,1306,835,792,1047,1195,1428,796
318,747,1233,914,790,1040,1443,1468,796
330,747,1068,1079,722,1108,1443,1468,796
345,747,1040,1071,746,1111,1443,1468,772
345,747,989,1087,780,1108,1419,1470,749
567,747,945,920,991,989,1417,1456,740
653,715,977,917,994,657,1417,1456,758
658,598,1094,917,978,610,1311,1456,660
658,579,1112,846,1049,580,1261,1346,649
658,579,1112,704,1086,667,1204,1341,649
658,532,1158,463,1304,588,1278,1341,649
658,532,1108,513,1243,546,1250,1341,649
746,521,917,715,1240,497,1235,1213,649
746,515,852,786,1200,389,1220,1191,556
824,453,888,812,1199,367,1237,1288,468
841,360,930,863,1145,411,1290,1338,468
836,392,927,892,1126,430,1175,941,468
810,418,811,1008,1126,430,1213,941,468
805,423,801,1018,1122,434,1267,1017,468
846,437,803,1018,1108,448,1230,1114,468
848,379,857,1022,1022,534,1122,929,343
848,378,825,1055,902,654,1173,898,339
876,331,696,1231,873,683,1266,879,338
876,331,673,1254,866,690,1383,866,323
869,326,685,1232,884,694,1425,842,323
1109,321,674,1251,830,748,1448,933,325
1100,330,674,1251,775,803,1409,803,326
1063,367,669,1256,775,803,1376,782,326
1044,386,598,1327,763,815,1399,782,376
977,291,716,1358,776,815,1401,681,334
906,354,724,1299,835,793,1398,656,392
906,341,730,1306,835,792,1374,642,456
1077,318,747,1233,914,790,1320,591,505
1153,330,747,1068,1079,722,1495,591,505
1138,345,747,1040,1071,746,1529,591,493
1138,345,747,989,1087,780,1589,608,507
916,567,747,945,920,991,1618,624,759
870,653,715,977,917,994,1618,625,772
895,658,598,1094,917,978,1713,629,848
895,658,579,1112,846,1049,1689,629,848
900,658,579,1112,704,1086,1656,629,848
967,658,532,1158,463,1304,1583,629,848
971,658,532,1108,513,1243,1591,629,848
883,746,521,917,715,1240,1593,629,848
883,746,515,852,786,1200,1588,629,848
805,824,453,888,812,1199,1560,532,847
808,841,360,930,863,1145,1472,482,847
765,836,392,927,892,1126,1428,482,847
766,810,418,811,1008,1126,1304,482,957
832,805,423,801,1018,1122,1307,367,957
820,846,437,803,1018,1108,1382,219,1024
821,848,379,857,1022,1022,1417,219,1024
821,848,378,825,1055,902,1369,223,1024
793,876,331,696,1231,873,1313,223,1027
793,876,331,673,1254,866,1197,223,1076
793,869,326,685,1232,884,1155,223,1093
622,1109,321,674,1251,830,1084,82,1091
801,1100,330,674,1251,775,962,88,1134
854,1063,367,669,1256,775,992,124,1273
854,1044,386,598,1327,763,995,124,1657
854,977,291,716,1358,776,987,122,1456
854,906,354,724,1299,835,984,122,1398
869,906,341,730,1306,835,936,134,1334
704,1077,318,747,1233,914,834,188,1285
690,1153,330,747,1068,1079,659,222,1286
904,1138,345,747,1040,1071,625,501,1252
904,1138,345,747,989,1087,565,482,1297
904,916,567,747,945,920,840,465,1045
864,870,653,715,977,917,881,465,1055
879,895,658,598,1094,917,810,461,1007
879,895,658,579,1112,846,899,475,1007
874,900,658,579,1112,704,907,531,1007
828,967,658,532,1158,463,906,612,1019
877,971,658,532,1108,513,903,617,1032
880,883,746,521,917,715,901,713,1135
880,883,746,515,852,786,901,831,1249
888,805,824,453,888,812,952,832,1249
869,808,841,360,930,863,1009,834,1249
865,765,836,392,927,892,1035,1012,1249
864,766,810,418,811,1008,1035,1021,1139
839,832,805,423,801,1018,1028,1044,1160
812,820,846,437,803,1018,963,1062,1093
809,821,848,379,857,1022,974,1132,1093
922,821,848,378,825,1055,1304,1113,1093
922,793,876,331,696,1231,1268,1113,1092
941,793,876,331,673,1254,1267,1363,1044
943,793,869,326,685,1232,1267,1469,1087
871,622,1109,321,674,1251,1267,1553,1087
692,801,1100,330,674,1251,1267,1539,1043
639,854,1063,367,669,1256,1223,1666,904
639,854,1044,386,598,1327,1179,1748,470
639,854,977,291,716,1358,1179,1748,469
639,854,906,354,724,1299,1179,1748,469
627,869,906,341,730,1306,1179,1736,469
685,704,1077,318,747,1233,1087,1682,469
687,690,1153,330,747,1068,1196,1670,468
473,904,1138,345,747,1040,1202,1391,468
683,904,1138,345,747,989,1207,1391,409
741,904,916,567,747,945,912,1391,409
758,864,870,653,715,977,871,1390,354
713,879,895,658,598,1094,847,1390,326
713,879,895,658,579,1112,751,1376,327
713,874,900,658,579,1112,771,1320,658
707,828,967,658,532,1158,772,1239,759
1057,877,971,658,532,1108,767,1234,776
1283,880,883,746,521,917,767,1138,673
1283,880,883,746,515,852,767,1020,560
1275,888,805,824,453,888,716,1022,610
1274,869,808,841,360,930,659,1020,652
1268,865,765,836,392,927,710,867,652
1268,864,766,810,418,811,729,878,652
1227,839,832,805,423,801,679,860,631
1209,812,820,846,437,803,668,842,631
1209,809,821,848,379,857,590,772,631
1096,922,821,848,378,825,256,771,631
1100,922,793,876,331,696,255,771,629
1081,941,793,876,331,673,312,527,628
1079,943,793,869,326,685,312,434,575
1079,871,622,1109,321,674,312,358,575
1079,692,801,1100,330,674,479,358,586
1079,639,854,1063,367,669,489,184,596
1079,639,854,1044,386,598,530,118,613
1155,639,854,977,291,716,530,174,652
1253,639,854,906,354,724,530,193,825
1302,627,869,906,341,730,544,381,842
1264,685,704,1077,318,747,549,630,842
1190,687,690,1153,330,747,440,609,842
1257,473,904,1138,345,747,434,613,842
1091,683,904,1138,345,747,429,677,842
1033,741,904,916,567,747,420,682,842
1065,758,864,870,653,715,420,682,842
1065,713,879,895,658,598,425,683,843
1065,713,879,895,658,579,476,683,842
1065,713,874,900,658,579,447,683,511
1052,707,828,967,658,532,446,683,398
649,1057,877,971,658,532,446,683,368
420,1283,880,883,746,521,446,683,368
428,1283,880,883,746,515,446,683,367
491,1275,888,805,824,453,446,680,317
491,1274,869,808,841,360,456,680,275
491,1268,865,765,836,392,379,655,280
491,1268,864,766,810,418,360,715,323
491,1227,839,832,805,423,360,747,383
510,1209,812,820,846,437,374,752,424
510,1209,809,821,848,379,375,784,477
511,1096,922,821,848,378,375,934,481
515,1100,922,793,876,331,375,995,481
515,1081,941,793,876,331,318,990,483
515,1079,943,793,869,326,318,977,476
679,1079,871,622,1109,321,318,969,476
682,1079,692,801,1100,330,151,976,465
702,1079,639,854,1063,367,380,977,455
760,1079,639,854,1044,386,352,961,438
734,1155,639,854,977,291,352,928,493
689,1253,639,854,906,354,352,927,338
637,1302,627,869,906,341,338,739,402
611,1264,685,704,1077,318,333,490,471
609,1190,687,690,1153,330,333,489,522
542,1257,473,904,1138,345,333,485,547
505,1091,683,904,1138,345,406,421,547
506,1033,741,904,916,567,409,416,552
457,1065,758,864,870,653,509,423,552
569,1065,713,879,895,658,615,422,561
618,1065,713,879,895,658,592,422,561
668,1065,713,874,900,658,624,485,563
674,1052,707,828,967,658,624,485,573
674,649,1057,877,971,658,680,565,573
674,420,1283,880,883,746,690,580,573
670,428,1283,880,883,746,690,580,647
634,491,1275,888,805,824,690,628,665
634,491,1274,869,808,841,680,636,680
640,491,1268,865,765,836,680,695,675
642,491,1268,864,766,810,826,697,632
648,491,1227,839,832,805,832,758,572
657,510,1209,812,820,846,856,782,539
720,510,1209,809,821,848,855,776,486
729,511,1096,922,821,848,873,885,482
737,515,1100,922,793,876,873,851,520
737,515,1081,941,793,876,893,927,518
737,515,1079,943,793,869,937,929,542
573,679,1079,871,622,1109,946,929,569
570,682,1079,692,801,1100,946,947,593
550,702,1079,639,854,1063,716,946,593
527,760,1079,639,854,1044,707,947,593
553,734,1155,639,854,977,826,924,499
508,689,1253,639,854,906,1158,906,607
561,637,1302,627,869,906,1221,993,619
654,611,1264,685,704,1077,1252,1105,666
778,609,1190,687,690,1153,1270,1122,671
848,542,1257,473,904,1138,1373,1128,668
842,505,1091,683,904,1138,1403,1196,668
841,506,1033,741,904,916,1452,1279,699
854,457,1065,758,864,870,1500,1278,699
743,569,1065,713,879,895,1412,1278,689
694,618,1065,713,879,895,1394,1320,689
644,668,1065,713,874,900,1362,1292,687
636,674,1052,707,828,967,1362,1293,677
641,674,649,1057,877,971,1306,1213,677
641,674,420,1283,880,883,1296,1198,689
637,670,428,1283,880,883,1296,1242,680
637,634,491,1275,888,805,1296,1194,667
643,634,491,1274,869,808,1296,1186,660
642,640,491,1268,865,765,1296,1127,680
661,642,491,1268,864,766,1150,1045,680
657,648,491,1227,839,832,1144,947,680
630,657,510,1209,812,820,1106,918,672
567,720,510,1209,809,821,1106,892,672
557,729,511,1096,922,821,1088,633,672
541,737,515,1100,922,793,1088,606,634
541,737,515,1081,941,793,1090,529,642
541,737,515,1079,943,793,1047,527,645
541,573,679,1079,871,622,1040,527,629
541,570,682,1079,692,801,1108,502,606
541,550,702,1079,639,854,1111,627,640
520,527,760,1079,639,854,1108,705,704
444,553,734,1155,639,854,989,803,721
436,508,689,1253,639,854,657,832,595
383,561,637,1302,627,869,610,757,502
290,654,611,1264,685,704,580,714,386
169,778,609,1190,687,690,667,707,336
99,848,542,1257,473,904,588,777,314
98,842,505,1091,683,904,546,709,314
98,841,506,1033,741,904,497,704,278
85,854,457,1065,758,864,389,706,278
84,743,569,1065,713,879,367,735,278
84,694,618,1065,713,879,411,731,319
84,644,668,1065,713,874,430,698,319
84,636,674,1052,707,828,430,704,319
88,641,674,649,1057,877,434,712,319
88,641,674,420,1283,880,448,712,307
88,637,670,428,1283,880,534,668,247
81,637,634,491,1275,888,654,746,374
263,643,634,491,1274,869,683,904,374
365,642,640,491,1268,865,690,959,354
356,661,642,491,1268,864,694,1014,380
354,657,648,491,1227,839,748,1015,387
381,630,657,510,1209,812,803,1015,387
750,567,720,510,1209,809,803,1015,387
750,557,729,511,1096,922,815,1015,387
750,541,737,515,1100,922,815,1015,391
750,541,737,515,1081,941,793,1015,384
750,541,737,515,1079,943,792,1036,357
750,541,573,679,1079,871,790,1036,346
750,541,570,682,1079,692,722,1039,345
750,541,550,702,1079,639,746,914,311
736,520,527,760,1079,639,780,836,247
736,444,553,734,1155,639,991,738,230
764,436,508,689,1253,639,994,709,230
771,383,561,637,1302,627,978,697,230
778,290,654,611,1264,685,1049,628,230
775,169,778,609,1190,687,1086,622,224
775,99,848,542,1257,473,1304,591,224
786,98,842,505,1091,683,1243,601,225
786,98,841,506,1033,741,1240,707,246
888,85,854,457,1065,758,1200,706,258
1042,84,743,569,1065,713,1199,704,270
1063,84,694,618,1065,713,1145,801,229
1083,84,644,668,1065,713,1126,914,239
1086,84,636,674,1052,707,1126,930,239
1077,88,641,674,649,1057,1122,1066,240
1080,88,641,674,420,1283,1108,1066,431
1148,88,637,670,428,1283,1022,1066,444
1139,81,637,634,491,1275,902,988,339
951,263,643,634,491,1274,873,830,427
848,365,642,640,491,1268,866,775,433
837,356,661,642,491,1268,884,720,417
837,354,657,648,491,1227,830,732,446
835,381,630,657,510,1209,775,732,446
485,750,567,720,510,1209,775,777,446
485,750,557,729,511,1096,763,880,446
485,750,541,737,515,1100,776,999,442
485,750,541,737,515,1081,835,1016,441
489,750,541,737,515,1079,835,1042,464
489,750,541,573,679,1079,914,1206,486
508,750,541,570,682,1079,1079,1294,515
510,750,541,550,702,1079,1071,1328,522
510,736,520,527,760,1079,1087,1412,674
632,736,444,553,734,1155,920,1412,674
672,764,436,508,689,1253,917,1429,675
720,771,383,561,637,1302,917,1499,687
713,778,290,654,611,1264,846,1523,691
765,775,169,778,609,1190,704,1519,762
780,775,99,848,542,1257,463,1509,822
837,786,98,842,505,1091,513,1499,832
838,786,98,841,506,1033,715,1315,817
743,888,85,854,457,1065,786,1308,805
592,1042,84,743,569,1065,812,1281,793
571,1063,84,694,618,1065,863,1146,793
551,1083,84,644,668,1065,892,1031,783
548,1086,84,636,674,1052,1008,1008,783
548,1077,88,641,674,649,1018,870,782
545,1080,88,641,674,420,1018,920,591
477,1148,88,637,670,428,1022,955,573
466,1139,81,637,634,491,1055,992,591
466,951,263,643,634,491,1231,992,516
462,848,365,642,640,491,1254,1207,510
534,837,356,661,642,491,1232,1211,500
547,837,354,657,648,491,1251,1219,634
571,835,381,630,657,510,1251,1224,717
600,485,750,567,720,510,1256,1179,721
622,485,750,557,729,511,1327,1076,768
648,485,750,541,737,515,1358,976,805
654,485,750,541,737,515,1299,972,875
650,489,750,541,737,515,1306,954,958
650,489,750,541,573,679,1233,831,950
631,508,750,541,570,682,1068,740,1056
629,510,750,541,550,702,1040,706,1104
629,510,736,520,527,760,989,621,977
507,632,736,444,553,734,945,621,977
439,672,764,436,508,689,977,604,976
384,720,771,383,561,637,1094,534,964
388,713,778,290,654,611,1112,510,960
340,765,775,169,778,609,1112,510,889
326,780,775,99,848,542,1158,475,829
258,837,786,98,842,505,1108,475,818
257,838,786,98,841,506,917,475,815
250,743,888,85,854,457,852,475,823
247,592,1042,84,743,569,888,475,846
247,571,1063,84,694,618,930,475,856
247,551,1083,84,644,668,927,475,915
290,548,1086,84,636,674,811,475,922
492,548,1077,88,641,674,801,469,922
578,545,1080,88,641,674,803,419,922
578,477,1148,88,637,670,857,384,922
578,466,1139,81,637,634,825,347,877
578,466,951,263,643,634,696,347,906
578,462,848,365,642,640,673,132,906
505,534,837,356,661,642,685,128,906
492,547,837,354,657,648,674,107,736
448,571,835,381,630,657,674,102,653
471,600,485,750,567,720,669,102,682
451,622,485,750,557,729,598,102,635
479,648,485,750,541,737,716,83,598
473,654,485,750,541,737,724,136,528
473,650,489,750,541,737,730,107,520
473,650,489,750,541,573,747,66,517
473,631,508,750,541,570,747,66,382
473,629,510,750,541,550,747,66,327
473,629,510,736,520,527,747,90,302
475,507,632,736,444,553,747,92,317
475,439,672,764,436,508,715,92,317
475,384,720,771,383,561,598,198,317
476,388,713,778,290,654,579,279,427
540,340,765,775,169,778,579,370,432
683,326,780,775,99,848,532,370,432
721,258,837,786,98,842,532,398,432
776,257,838,786,98,841,521,413,557
776,250,743,888,85,854,515,433,571
935,247,592,1042,84,743,453,444,548
983,247,571,1063,84,694,360,479,538
983,247,551,1083,84,644,392,638,876
945,290,548,1086,84,636,418,724,869
743,492,548,1077,88,641,423,724,908
662,578,545,1080,88,641,437,762,959
662,578,477,1148,88,637,379,902,1144
703,578,466,1139,81,637,378,903,1191
703,578,466,951,263,643,331,903,1160
703,578,462,848,365,642,331,903,1173
703,505,534,837,356,661,326,903,1197
703,492,547,837,354,657,321,951,1247
709,448,571,835,381,630,330,1112,1385
639,471,600,485,750,567,367,1159,1384
648,451,622,485,750,557,386,1177,1384
594,479,648,485,750,541,291,1183,1487
594,473,654,485,750,541,354,1123,1512
594,473,650,489,750,541,341,1195,1428
594,473,650,489,750,541,318,1443,1468
594,473,631,508,750,541,330,1443,1468
594,473,629,510,750,541,345,1443,1468
594,473,629,510,736,520,345,1419,1470
592,475,507,632,736,444,567,1417,1456
650,475,439,672,764,436,653,1417,1456
685,475,384,720,771,383,658,1311,1456
684,476,388,713,778,290,658,1261,1346
661,540,340,765,775,169,658,1204,1341
711,683,326,780,775,99,658,1278,1341
757,721,258,837,786,98,658,1250,1341
702,776,257,838,786,98,746,1235,1213
702,776,250,743,888,85,746,1220,1191
543,935,247,592,1042,84,824,1237,1288
879,983,247,571,1063,84,841,1290,1338
879,983,247,551,1083,84,836,1175,941
874,945,290,548,1086,84,810,1213,941
874,743,492,548,1077,88,805,1267,1017
869,662,578,545,1080,88,846,1230,1114
882,662,578,477,1148,88,848,1122,929
889,703,578,466,1139,81,848,1173,898
889,703,578,466,951,263,876,1266,879
889,703,578,462,848,365,876,1383,866
889,703,505,534,837,356,869,1425,842
905,703,492,547,837,354,1109,1448,933
893,709,448,571,835,381,1100,1409,803
892,639,471,600,485,750,1063,1376,782
881,648,451,622,485,750,1044,1399,782
888,594,479,648,485,750,977,1401,681
888,594,473,654,485,750,906,1398,656
888,594,473,650,489,750,906,1374,642
888,594,473,650,489,750,1077,1320,591
888,594,473,631,508,750,1153,1495,591
888,594,473,629,510,750,1138,1529,591
888,594,473,629,510,736,1138,1589,608
898,592,475,507,632,736,916,1618,624
892,650,475,439,672,764,870,1618,625
896,685,475,384,720,771,895,1713,629
933,684,476,388,713,778,895,1689,629
888,661,540,340,765,775,900,1656,629
694,711,683,326,780,775,967,1583,629
655,757,721,258,837,786,971,1591,629
750,702,776,257,838,786,883,1593,629
750,702,776,250,743,888,883,1588,629
750,543,935,247,592,1042,805,1560,532
366,879,983,247,571,1063,808,1472,482
471,879,983,247,551,1083,765,1428,482
490,874,945,290,548,1086,766,1304,482
508,874,743,492,548,1077,832,1307,367
511,869,662,578,545,1080,820,1382,219
498,882,662,578,477,1148,821,1417,219
508,889,703,578,466,1139,821,1369,223
705,889,703,578,466,951,793,1313,223
727,889,703,578,462,848,793,1197,223
727,889,703,505,534,837,793,1155,223
711,905,703,492,547,837,622,1084,82
749,893,709,448,571,835,801,962,88
749,892,639,471,600,485,854,992,124
754,881,648,451,622,485,854,995,124
747,888,594,479,648,485,854,987,122
747,888,594,473,654,485,854,984,122
747,888,594,473,650,489,869,936,134
786,888,594,473,650,489,704,834,188
786,888,594,473,631,508,690,659,222
786,888,594,473,629,510,904,625,501
786,888,594,473,629,510,904,565,482
776,898,592,475,507,632,904,840,465
743,892,650,475,439,672,864,881,465
704,896,685,475,384,720,879,810,461
663,933,684,476,388,713,879,899,475
832,888,661,540,340,765,874,907,531
855,694,711,683,326,780,828,906,612
810,655,757,721,258,837,877,903,617
935,750,702,776,257,838,880,901,713
935,750,702,776,250,743,880,901,831
935,750,543,935,247,592,888,952,832
935,366,879,983,247,571,869,1009,834
830,471,879,983,247,551,865,1035,1012
811,490,874,945,290,548,864,1035,1021
793,508,874,743,492,548,839,1028,1044
790,511,869,662,578,545,812,963,1062
793,498,882,662,578,477,809,974,1132
735,508,889,703,578,466,922,1304,1113
538,705,889,703,578,466,922,1268,1113
516,727,889,703,578,462,941,1267,1363
533,727,889,703,505,534,943,1267,1469
533,711,905,703,492,547,871,1267,1553
495,749,893,709,448,571,692,1267,1539
495,749,892,639,471,600,639,1223,1666
490,754,881,648,451,622,639,1179,1748
490,747,888,594,479,648,639,1179,1748
490,747,888,594,473,654,639,1179,1748
591,747,888,594,473,650,627,1179,1736
552,786,888,594,473,650,685,1087,1682
626,786,888,594,473,631,687,1196,1670
816,786,888,594,473,629,473,1202,1391
819,786,888,594,473,629,683,1207,1391
819,776,898,592,475,507,741,912,1391
800,743,892,650,475,439,758,871,1390
800,704,896,685,475,384,713,847,1390
800,663,933,684,476,388,713,751,1376
631,832,888,661,540,340,713,771,1320
608,855,694,711,683,326,707,772,1239
608,810,655,757,721,258,1057,767,1234
389,935,750,702,776,257,1283,767,1138
482,935,750,702,776,250,1283,767,1020
482,935,750,543,935,247,1275,716,1022
482,935,366,879,983,247,1274,659,1020
482,830,471,879,983,247,1268,710,867
482,811,490,874,945,290,1268,729,878
482,793,508,874,743,492,1227,679,860
576,790,511,869,662,578,1209,668,842
573,793,498,882,662,578,1209,590,772
573,735,508,889,703,578,1096,256,771
573,538,705,889,703,578,1100,255,771
573,516,727,889,703,578,1081,312,527
556,533,727,889,703,505,1079,312,434
556,533,711,905,703,492,1079,312,358
556,495,749,893,709,448,1079,479,358
556,495,749,892,639,471,1079,489,184
556,490,754,881,648,451,1079,530,118
