Accum_y-0,T-1,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6,Accum_y-7
776,1032,1167,658,1123,577,963,567,1015
673,1135,1081,658,1123,709,963,567,1042
560,1249,1053,658,1123,711,963,492,1138
610,1249,1056,658,1123,794,966,567,1149
652,1249,875,658,1123,782,1150,495,1164
652,1249,836,479,1123,778,1162,546,1164
652,1139,641,350,1123,745,1050,488,1164
631,1160,641,350,1094,1020,917,489,1164
631,1093,539,350,1086,1022,800,532,1164
631,1093,518,350,1033,1024,800,579,1086
631,1093,537,382,1144,1024,802,621,1056
629,1092,654,388,1112,1024,802,647,1055
628,1044,620,388,1029,1024,805,648,975
575,1087,562,388,1060,1024,805,630,975
575,1087,539,388,1025,1123,723,368,991
586,1043,549,390,742,1123,713,380,1045
596,904,453,400,731,1123,910,411,1107
613,470,427,250,492,1158,912,554,1109
652,469,456,244,492,1143,1092,688,1140
825,469,456,285,492,1203,1102,705,1140
842,469,456,369,492,1372,1062,813,1200
842,469,456,399,493,1419,947,838,1041
842,468,456,399,474,1309,946,898,930
842,468,509,410,502,1241,993,899,924
842,409,512,481,515,1272,993,899,968
842,409,518,627,515,1114,805,899,968
842,354,537,517,515,1096,979,933,918
843,326,551,517,515,1069,1110,946,913
842,327,551,518,514,1039,1216,948,958
511,658,420,491,319,1034,1221,952,976
398,759,414,491,337,1027,1221,952,981
368,776,425,491,340,1025,1211,952,621
368,673,456,491,340,901,1211,952,665
367,560,478,491,370,904,1259,952,573
317,610,552,491,496,821,1263,873,562
275,652,624,491,550,784,1079,873,578
280,652,645,491,581,819,1160,822,594
323,652,618,491,581,819,1174,822,594
383,631,757,491,596,541,1147,834,594
424,631,746,491,703,553,1108,791,595
477,631,743,491,950,552,1108,829,651
481,631,724,459,871,598,1137,796,873
481,629,643,453,905,616,1137,936,1187
483,628,638,453,1257,616,1147,944,1353
476,575,598,453,1400,616,1147,929,1417
476,575,715,453,1421,529,1133,867,1445
465,586,713,473,1411,530,1138,854,1765
455,596,753,471,1412,530,941,823,1795
438,613,753,517,1413,495,1098,748,1853
493,652,695,703,1416,519,952,618,2031
338,825,713,671,1465,444,1081,613,2130
402,842,766,647,1651,275,1073,720,2088
471,842,839,640,1702,228,1128,696,2086
522,842,848,640,1720,227,1134,636,2089
547,842,795,629,1666,225,1205,663,2089
547,842,834,558,1716,247,1292,667,2008
552,842,828,403,1739,356,1391,667,2008
552,842,810,366,1857,502,1271,636,2038
561,843,842,366,1886,505,1161,657,2069
561,842,852,365,2073,505,1055,677,2017
563,511,852,363,2089,504,1050,691,1971
573,398,854,381,2072,527,1195,691,1965
573,368,843,381,2111,527,1247,691,1966
573,368,811,418,2138,520,1252,693,1940
647,367,789,418,2154,515,1231,693,1956
665,317,715,496,2127,515,1226,698,1986
680,275,651,555,2080,515,1235,700,1955
675,280,742,561,2049,480,1142,700,1939
632,323,733,563,2049,480,1159,705,1940
572,383,594,563,2034,479,1172,696,1940
539,424,607,563,1984,465,1242,696,1939
486,477,619,565,1742,535,1354,614,1883
482,481,629,592,1731,494,1467,614,1661
520,481,592,592,1697,512,1467,470,1347
518,483,592,624,1406,551,1550,469,1181
542,476,616,673,1228,611,1616,469,1182
569,476,499,717,1123,631,1650,481,1139
593,465,481,695,1132,631,1643,481,765
593,455,440,680,1141,713,1642,481,683
593,438,438,678,1144,796,1483,413,624
499,493,457,501,1209,788,1503,415,415
607,338,452,492,1188,801,1409,414,316
619,402,399,432,1005,812,1355,221,296
666,471,326,409,953,856,1303,226,274
671,522,317,409,935,898,1297,226,293
668,547,317,409,935,898,1228,200,293
668,547,275,409,872,844,1244,246,291
699,552,275,409,849,715,1164,259,291
699,552,274,409,731,562,1110,312,281
689,561,228,409,702,559,1242,291,255
689,561,218,415,515,559,1276,420,279
687,563,218,433,504,559,1290,695,330
677,573,216,549,504,536,1181,816,343
677,573,216,648,469,536,1251,847,355
689,573,216,612,479,535,1263,850,311
680,647,272,612,437,535,1249,850,295
667,665,356,534,338,535,1247,864,265
660,680,440,475,331,535,1271,980,290
680,675,344,477,331,537,1272,1141,382
680,632,344,574,387,537,1240,1136,384
680,572,344,587,412,552,1227,1132,384
672,539,346,587,511,564,1157,1132,385
672,486,365,608,509,493,1046,1139,385
672,482,402,581,524,496,903,1158,390
634,520,419,585,530,547,962,1317,393
642,518,419,553,572,508,918,1478,482
645,542,395,588,619,496,884,1559,516
629,569,411,567,624,609,854,1617,523
606,593,411,567,758,763,869,1620,523
640,593,411,565,841,681,869,1625,513
704,593,433,521,875,598,870,1632,512
721,499,441,521,1048,582,946,1633,512
595,607,428,522,1354,569,939,1622,543
502,619,433,522,1398,558,948,1600,590
386,666,433,522,1532,514,1147,1671,633
336,671,485,538,1532,472,1391,1671,611
314,668,485,576,1532,472,1343,1691,611
314,668,486,577,1532,472,1240,1641,628
278,699,517,660,1532,472,1221,1668,665
278,699,517,683,1532,472,1222,1615,680
278,689,532,703,1532,472,1104,1602,675
319,689,538,901,1532,472,1070,1451,635
319,687,578,1050,1527,472,1056,1158,589
319,677,578,1017,1528,472,1020,1037,582
319,677,578,985,1521,472,898,1006,588
307,689,578,1026,1493,507,881,1001,592
247,680,522,1079,1489,517,868,1001,590
374,667,515,1118,1489,517,871,982,607
374,660,513,1127,1489,517,851,865,582
354,680,506,1179,1517,563,863,705,490
380,680,650,1086,1506,586,868,705,487
387,680,650,1073,1500,573,954,719,487
387,672,635,1073,1372,572,1036,727,486
387,672,608,1050,1371,650,1124,719,486
387,672,562,1072,1332,701,1188,691,486
391,634,545,1080,1318,650,1172,510,530
384,642,545,1102,1241,767,1200,341,526
357,645,545,1026,1213,777,1205,260,473
346,629,530,1016,1279,642,1197,199,536
345,606,528,1017,1151,487,1182,284,536
311,640,530,1017,1058,487,1182,293,536
247,704,525,1049,1020,490,1181,286,536
230,721,500,1091,782,491,1051,279,536
230,595,516,1091,550,491,1036,295,505
230,502,513,1091,564,491,1092,295,458
230,386,513,1091,437,495,999,219,438
224,336,461,1075,438,541,839,219,468
224,314,461,1042,438,546,907,220,519
225,314,460,1082,443,592,956,248,549
246,278,429,1059,445,607,985,301,514
258,278,429,1036,445,870,987,302,466
270,278,479,1021,445,925,952,389,466
229,319,518,817,445,980,952,389,467
239,319,593,650,445,1012,1144,411,462
239,319,726,549,443,1212,1147,433,456
240,319,745,482,443,1216,1147,443,437
431,307,746,440,434,1181,1147,511,434
444,247,746,387,434,1171,1157,582,439
339,374,666,348,434,1171,1154,584,426
427,374,605,339,434,1211,1141,700,457
433,354,609,279,406,1275,1128,710,511
417,380,526,273,361,1382,1123,710,581
446,387,558,273,342,1380,1051,696,640
446,387,558,293,314,1419,980,688,720
446,387,555,293,312,1435,924,686,733
446,387,555,273,312,1402,859,726,743
442,391,555,292,312,1469,817,754,696
441,384,568,271,286,1491,744,754,611
464,357,568,271,267,1457,707,754,565
486,346,567,314,198,1448,729,844,494
515,345,567,313,324,1448,769,807,546
522,311,565,313,366,1448,769,794,604
674,247,548,281,367,1445,820,934,683
674,230,553,230,364,1444,897,937,744
675,230,543,235,262,1444,874,921,761
687,230,544,241,329,1469,823,921,761
691,230,550,266,322,1479,753,920,745
762,224,554,266,321,1433,727,938,744
822,224,560,263,321,1428,670,916,707
832,225,560,228,316,1382,668,890,694
817,246,573,168,317,1367,708,797,692
805,258,594,255,317,1105,758,793,691
793,270,529,251,317,1050,780,706,691
793,229,484,251,317,1091,851,728,690
783,239,369,251,317,1059,717,706,690
783,239,236,251,317,859,723,684,690
782,240,217,251,317,855,794,675,690
591,431,216,251,317,1089,819,610,710
573,444,216,290,317,1246,815,539,710
591,339,216,362,317,1349,923,537,708
516,427,187,396,317,1368,1135,420,705
510,433,190,443,317,1260,1167,409,692
500,417,129,447,317,1130,1219,410,648
634,446,106,447,317,1130,1280,485,589
717,446,106,427,402,1080,1305,563,525
721,446,162,427,438,986,1272,572,539
768,446,184,425,438,960,1285,555,543
805,442,189,394,440,857,1404,527,636
875,441,227,393,440,718,1400,655,636
958,464,252,385,471,694,1400,719,636
950,486,252,329,469,693,1378,645,636
1056,515,252,329,422,693,1338,598,584
1104,522,252,415,409,693,1355,597,533
977,674,252,417,409,693,1322,493,473
977,674,263,453,409,693,1341,503,413
976,675,265,517,410,693,1375,525,396
964,687,318,526,282,668,1426,525,402
960,691,340,512,282,654,1424,525,462
889,762,342,529,282,654,1374,507,433
829,822,336,527,282,654,1441,506,419
818,832,336,523,285,654,1452,504,381
815,817,323,523,282,654,1384,565,395
823,805,302,436,282,653,1331,595,511
846,793,302,435,282,653,1309,651,555
856,793,302,435,282,585,1336,673,774
915,783,342,435,282,646,1330,710,787
922,783,383,435,282,706,1334,780,787
922,782,383,443,282,708,1263,781,787
922,591,406,472,282,530,1263,778,767
922,573,470,515,282,433,1267,781,762
877,591,476,446,282,330,1161,781,784
906,516,476,412,283,271,952,782,789
906,510,460,514,284,267,920,782,773
906,500,463,510,284,267,868,860,773
736,634,455,510,284,267,1064,785,773
653,717,564,510,202,267,1087,707,757
682,721,568,510,287,295,1117,698,731
635,768,545,542,299,328,1123,675,712
598,805,551,563,326,393,1057,675,619
528,875,500,569,370,405,1209,561,619
520,958,475,569,518,430,1209,497,619
517,950,475,571,525,465,1209,472,685
382,1056,475,571,432,466,1288,468,685
327,1104,545,523,403,498,1271,518,678
302,977,568,538,402,750,1253,482,661
317,977,559,503,402,809,1157,506,663
317,976,565,502,401,818,1123,542,668
317,964,607,694,401,818,1058,546,693
427,960,590,892,405,818,1021,551,626
432,889,584,877,413,818,1013,551,626
432,829,584,877,413,818,929,551,675
432,818,584,984,410,820,871,554,681
557,815,584,984,452,820,870,579,673
571,823,677,992,464,833,870,550,595
548,846,766,992,500,869,881,494,551
538,856,766,992,500,841,787,450,332
876,915,726,992,506,780,779,438,319
869,922,685,992,574,720,769,389,327
908,922,685,984,821,827,785,409,368
959,922,662,955,1091,771,760,473,369
1144,922,723,873,1091,711,750,470,367
1191,877,721,870,1121,711,748,591,343
1160,906,722,870,1158,727,745,594,311
1173,906,737,721,1157,739,745,594,286
1197,906,734,721,1247,745,745,523,260
1247,736,733,721,1247,756,474,557,260
1385,653,624,721,1244,767,415,590,260
1384,682,563,721,1123,739,385,591,259
1384,635,563,689,1111,711,366,607,293
1487,598,796,668,1179,646,312,624,293
1512,528,796,675,1135,634,157,756,316
1428,520,796,675,956,609,157,756,316
1468,517,796,673,949,574,159,756,250
1468,382,796,707,984,573,90,756,285
1468,327,772,669,1005,559,117,769,396
1470,302,749,710,1022,382,117,809,443
1456,317,740,709,1046,334,117,997,487
1456,317,758,640,1046,461,117,940,488
1456,317,660,433,1046,461,208,936,517
1346,427,649,224,1131,465,222,931,540
1341,432,649,222,1123,488,222,938,540
1341,432,649,295,1161,504,356,947,491
1341,432,649,208,1161,517,364,944,485
1213,557,649,299,1120,523,364,858,492
1191,571,556,291,1108,510,364,857,822
1288,548,468,291,1240,474,353,857,822
1338,538,468,291,1240,476,666,857,822
941,876,468,291,1234,476,678,832,822
941,869,468,291,1230,476,748,811,814
1017,908,468,305,983,367,733,789,773
1114,959,468,326,713,367,733,725,770
929,1144,343,326,713,367,733,725,779
898,1191,339,327,683,367,733,607,813
879,1160,338,423,645,351,733,603,812
866,1173,323,423,645,339,733,609,812
842,1197,323,444,555,333,733,610,812
933,1247,325,444,555,322,733,618,812
803,1385,326,444,555,311,757,585,930
782,1384,326,444,555,311,791,584,1024
782,1384,376,444,555,330,791,568,991
681,1487,334,444,458,330,791,551,1016
656,1512,392,431,484,330,793,405,1053
642,1428,456,484,523,340,793,486,1053
591,1468,505,587,549,408,791,717,1053
591,1468,505,568,537,492,781,717,1018
591,1468,493,606,611,474,754,896,907
608,1470,507,548,594,415,772,883,858
624,1456,759,548,570,406,929,667,1022
625,1456,772,623,570,270,937,887,1062
629,1456,848,671,570,270,846,920,1003
629,1346,848,695,481,274,832,1176,980
629,1341,848,705,481,465,854,1208,980
629,1341,848,634,443,449,721,1211,980
629,1341,848,614,443,436,759,1219,1190
629,1213,848,523,442,524,1039,1328,1177
629,1191,848,523,442,538,1156,1364,809
532,1288,847,523,274,541,1165,1402,824
482,1338,847,523,281,539,848,1415,824
482,941,847,525,281,561,834,1415,824
482,941,957,661,217,561,820,1415,824
367,1017,957,715,217,561,890,1415,824
219,1114,1024,724,232,561,893,1415,824
219,929,1024,776,392,561,893,1415,826
223,898,1024,775,392,561,893,1412,792
223,879,1027,679,392,564,909,1562,792
223,866,1076,679,396,569,909,1588,792
223,842,1093,681,398,571,909,1596,792
82,933,1091,689,471,571,909,1758,792
88,803,1134,689,493,571,885,1816,674
124,782,1273,689,493,571,851,1837,580
124,782,1657,689,493,547,851,1971,579
122,681,1456,689,532,557,851,1971,554
122,656,1398,689,506,598,849,1971,494
134,642,1334,636,467,605,849,1934,494
188,591,1285,533,441,600,853,1703,494
222,591,1286,525,417,555,902,1703,510
501,591,1252,506,322,593,930,1461,523
482,608,1297,506,322,577,947,1434,561
465,624,1045,506,322,594,856,1425,354
465,625,1055,454,322,594,1001,1209,323
461,629,1007,406,322,596,1002,1205,332
475,629,1007,382,322,622,1003,949,392
531,629,1007,499,322,466,993,910,400
612,629,1019,497,322,469,992,898,400
617,629,1032,567,322,467,946,890,190
713,629,1135,654,322,373,666,781,190
831,629,1249,682,322,359,549,745,265
832,532,1249,682,322,356,540,707,254
834,482,1249,863,315,356,589,694,326
1012,482,1249,900,494,334,551,694,326
1021,482,1139,995,623,334,525,807,384
1044,367,1160,927,623,363,458,967,384
1062,219,1093,1010,608,371,455,1123,384
1132,219,1093,982,448,424,455,1123,373
1113,223,1093,982,448,427,455,1123,373
1113,223,1092,983,448,464,439,973,373
1363,223,1044,1022,444,542,439,941,373
1469,223,1087,1097,442,544,439,924,406
1553,82,1087,1112,369,663,439,820,730
1539,88,1043,1124,347,956,439,774,731
1666,124,904,1221,356,967,439,754,731
1748,124,470,1249,506,1206,439,620,731
1748,122,469,1278,473,1196,454,620,731
1748,122,469,1278,473,1155,469,620,731
1736,134,469,1278,473,1138,469,678,731
1682,188,469,1278,473,1075,465,793,731
1670,222,468,1271,473,1055,527,794,715
1391,501,468,1252,473,1043,569,799,702
1391,482,409,1252,473,1043,535,799,664
1391,465,409,1252,482,1024,647,987,660
1390,465,354,1229,629,1024,519,982,645
1390,461,326,1229,629,1022,545,953,635
1376,475,327,1229,629,989,574,953,575
1320,531,658,1233,658,1126,568,953,567
1239,612,759,1239,658,1123,575,953,567
1234,617,776,1167,658,1123,577,963,567
1138,713,673,1081,658,1123,709,963,567
1020,831,560,1053,658,1123,711,963,492
1022,832,610,1056,658,1123,794,966,567
1020,834,652,875,658,1123,782,1150,495
867,1012,652,836,479,1123,778,1162,546
878,1021,652,641,350,1123,745,1050,488
860,1044,631,641,350,1094,1020,917,489
842,1062,631,539,350,1086,1022,800,532
772,1132,631,518,350,1033,1024,800,579
771,1113,631,537,382,1144,1024,802,621
771,1113,629,654,388,1112,1024,802,647
527,1363,628,620,388,1029,1024,805,648
434,1469,575,562,388,1060,1024,805,630
358,1553,575,539,388,1025,1123,723,368
358,1539,586,549,390,742,1123,713,380
184,1666,596,453,400,731,1123,910,411
118,1748,613,427,250,492,1158,912,554
174,1748,652,456,244,492,1143,1092,688
193,1748,825,456,285,492,1203,1102,705
381,1736,842,456,369,492,1372,1062,813
630,1682,842,456,399,493,1419,947,838
609,1670,842,456,399,474,1309,946,898
613,1391,842,509,410,502,1241,993,899
677,1391,842,512,481,515,1272,993,899
682,1391,842,518,627,515,1114,805,899
682,1390,842,537,517,515,1096,979,933
683,1390,843,551,517,515,1069,1110,946
683,1376,842,551,518,514,1039,1216,948
683,1320,511,420,491,319,1034,1221,952
683,1239,398,414,491,337,1027,1221,952
683,1234,368,425,491,340,1025,1211,952
683,1138,368,456,491,340,901,1211,952
683,1020,367,478,491,370,904,1259,952
680,1022,317,552,491,496,821,1263,873
680,1020,275,624,491,550,784,1079,873
655,867,280,645,491,581,819,1160,822
715,878,323,618,491,581,819,1174,822
747,860,383,757,491,596,541,1147,834
752,842,424,746,491,703,553,1108,791
784,772,477,743,491,950,552,1108,829
934,771,481,724,459,871,598,1137,796
995,771,481,643,453,905,616,1137,936
990,527,483,638,453,1257,616,1147,944
977,434,476,598,453,1400,616,1147,929
969,358,476,715,453,1421,529,1133,867
976,358,465,713,473,1411,530,1138,854
977,184,455,753,471,1412,530,941,823
961,118,438,753,517,1413,495,1098,748
928,174,493,695,703,1416,519,952,618
927,193,338,713,671,1465,444,1081,613
739,381,402,766,647,1651,275,1073,720
490,630,471,839,640,1702,228,1128,696
489,609,522,848,640,1720,227,1134,636
485,613,547,795,629,1666,225,1205,663
421,677,547,834,558,1716,247,1292,667
416,682,552,828,403,1739,356,1391,667
423,682,552,810,366,1857,502,1271,636
422,683,561,842,366,1886,505,1161,657
422,683,561,852,365,2073,505,1055,677
485,683,563,852,363,2089,504,1050,691
485,683,573,854,381,2072,527,1195,691
565,683,573,843,381,2111,527,1247,691
580,683,573,811,418,2138,520,1252,693
580,683,647,789,418,2154,515,1231,693
628,680,665,715,496,2127,515,1226,698
636,680,680,651,555,2080,515,1235,700
695,655,675,742,561,2049,480,1142,700
697,715,632,733,563,2049,480,1159,705
758,747,572,594,563,2034,479,1172,696
782,752,539,607,563,1984,465,1242,696
776,784,486,619,565,1742,535,1354,614
885,934,482,629,592,1731,494,1467,614
851,995,520,592,592,1697,512,1467,470
927,990,518,592,624,1406,551,1550,469
929,977,542,616,673,1228,611,1616,469
929,969,569,499,717,1123,631,1650,481
947,976,593,481,695,1132,631,1643,481
946,977,593,440,680,1141,713,1642,481
947,961,593,438,678,1144,796,1483,413
924,928,499,457,501,1209,788,1503,415
906,927,607,452,492,1188,801,1409,414
993,739,619,399,432,1005,812,1355,221
1105,490,666,326,409,953,856,1303,226
1122,489,671,317,409,935,898,1297,226
1128,485,668,317,409,935,898,1228,200
1196,421,668,275,409,872,844,1244,246
1279,416,699,275,409,849,715,1164,259
1278,423,699,274,409,731,562,1110,312
1278,422,689,228,409,702,559,1242,291
1320,422,689,218,415,515,559,1276,420
1292,485,687,218,433,504,559,1290,695
1293,485,677,216,549,504,536,1181,816
1213,565,677,216,648,469,536,1251,847
1198,580,689,216,612,479,535,1263,850
1242,580,680,272,612,437,535,1249,850
1194,628,667,356,534,338,535,1247,864
1186,636,660,440,475,331,535,1271,980
1127,695,680,344,477,331,537,1272,1141
1045,697,680,344,574,387,537,1240,1136
947,758,680,344,587,412,552,1227,1132
918,782,672,346,587,511,564,1157,1132
892,776,672,365,608,509,493,1046,1139
633,885,672,402,581,524,496,903,1158
606,851,634,419,585,530,547,962,1317
529,927,642,419,553,572,508,918,1478
527,929,645,395,588,619,496,884,1559
527,929,629,411,567,624,609,854,1617
502,947,606,411,567,758,763,869,1620
627,946,640,411,565,841,681,869,1625
705,947,704,433,521,875,598,870,1632
803,924,721,441,521,1048,582,946,1633
832,906,595,428,522,1354,569,939,1622
757,993,502,433,522,1398,558,948,1600
714,1105,386,433,522,1532,514,1147,1671
707,1122,336,485,538,1532,472,1391,1671
777,1128,314,485,576,1532,472,1343,1691
709,1196,314,486,577,1532,472,1240,1641
704,1279,278,517,660,1532,472,1221,1668
706,1278,278,517,683,1532,472,1222,1615
735,1278,278,532,703,1532,472,1104,1602
731,1320,319,538,901,1532,472,1070,1451
698,1292,319,578,1050,1527,472,1056,1158
704,1293,319,578,1017,1528,472,1020,1037
712,1213,319,578,985,1521,472,898,1006
712,1198,307,578,1026,1493,507,881,1001
668,1242,247,522,1079,1489,517,868,1001
746,1194,374,515,1118,1489,517,871,982
904,1186,374,513,1127,1489,517,851,865
959,1127,354,506,1179,1517,563,863,705
1014,1045,380,650,1086,1506,586,868,705
1015,947,387,650,1073,1500,573,954,719
1015,918,387,635,1073,1372,572,1036,727
1015,892,387,608,1050,1371,650,1124,719
1015,633,387,562,1072,1332,701,1188,691
1015,606,391,545,1080,1318,650,1172,510
1015,529,384,545,1102,1241,767,1200,341
1036,527,357,545,1026,1213,777,1205,260
1036,527,346,530,1016,1279,642,1197,199
1039,502,345,528,1017,1151,487,1182,284
914,627,311,530,1017,1058,487,1182,293
836,705,247,525,1049,1020,490,1181,286
738,803,230,500,1091,782,491,1051,279
709,832,230,516,1091,550,491,1036,295
697,757,230,513,1091,564,491,1092,295
628,714,230,513,1091,437,495,999,219
622,707,224,461,1075,438,541,839,219
591,777,224,461,1042,438,546,907,220
601,709,225,460,1082,443,592,956,248
707,704,246,429,1059,445,607,985,301
706,706,258,429,1036,445,870,987,302
704,735,270,479,1021,445,925,952,389
801,731,229,518,817,445,980,952,389
914,698,239,593,650,445,1012,1144,411
930,704,239,726,549,443,1212,1147,433
1066,712,240,745,482,443,1216,1147,443
1066,712,431,746,440,434,1181,1147,511
1066,668,444,746,387,434,1171,1157,582
988,746,339,666,348,434,1171,1154,584
830,904,427,605,339,434,1211,1141,700
775,959,433,609,279,406,1275,1128,710
720,1014,417,526,273,361,1382,1123,710
732,1015,446,558,273,342,1380,1051,696
732,1015,446,558,293,314,1419,980,688
777,1015,446,555,293,312,1435,924,686
880,1015,446,555,273,312,1402,859,726
999,1015,442,555,292,312,1469,817,754
1016,1015,441,568,271,286,1491,744,754
1042,1036,464,568,271,267,1457,707,754
1206,1036,486,567,314,198,1448,729,844
1294,1039,515,567,313,324,1448,769,807
1328,914,522,565,313,366,1448,769,794
1412,836,674,548,281,367,1445,820,934
1412,738,674,553,230,364,1444,897,937
1429,709,675,543,235,262,1444,874,921
1499,697,687,544,241,329,1469,823,921
1523,628,691,550,266,322,1479,753,920
1519,622,762,554,266,321,1433,727,938
1509,591,822,560,263,321,1428,670,916
1499,601,832,560,228,316,1382,668,890
1315,707,817,573,168,317,1367,708,797
1308,706,805,594,255,317,1105,758,793
1281,704,793,529,251,317,1050,780,706
1146,801,793,484,251,317,1091,851,728
1031,914,783,369,251,317,1059,717,706
1008,930,783,236,251,317,859,723,684
870,1066,782,217,251,317,855,794,675
920,1066,591,216,251,317,1089,819,610
955,1066,573,216,290,317,1246,815,539
992,988,591,216,362,317,1349,923,537
992,830,516,187,396,317,1368,1135,420
1207,775,510,190,443,317,1260,1167,409
1211,720,500,129,447,317,1130,1219,410
1219,732,634,106,447,317,1130,1280,485
1224,732,717,106,427,402,1080,1305,563
1179,777,721,162,427,438,986,1272,572
1076,880,768,184,425,438,960,1285,555
976,999,805,189,394,440,857,1404,527
972,1016,875,227,393,440,718,1400,655
954,1042,958,252,385,471,694,1400,719
831,1206,950,252,329,469,693,1378,645
740,1294,1056,252,329,422,693,1338,598
706,1328,1104,252,415,409,693,1355,597
621,1412,977,252,417,409,693,1322,493
621,1412,977,263,453,409,693,1341,503
604,1429,976,265,517,410,693,1375,525
534,1499,964,318,526,282,668,1426,525
510,1523,960,340,512,282,654,1424,525
510,1519,889,342,529,282,654,1374,507
475,1509,829,336,527,282,654,1441,506
475,1499,818,336,523,285,654,1452,504
475,1315,815,323,523,282,654,1384,565
475,1308,823,302,436,282,653,1331,595
475,1281,846,302,435,282,653,1309,651
475,1146,856,302,435,282,585,1336,673
475,1031,915,342,435,282,646,1330,710
475,1008,922,383,435,282,706,1334,780
469,870,922,383,443,282,708,1263,781
419,920,922,406,472,282,530,1263,778
384,955,922,470,515,282,433,1267,781
347,992,877,476,446,282,330,1161,781
347,992,906,476,412,283,271,952,782
132,1207,906,460,514,284,267,920,782
128,1211,906,463,510,284,267,868,860
107,1219,736,455,510,284,267,1064,785
102,1224,653,564,510,202,267,1087,707
102,1179,682,568,510,287,295,1117,698
102,1076,635,545,542,299,328,1123,675
83,976,598,551,563,326,393,1057,675
136,972,528,500,569,370,405,1209,561
107,954,520,475,569,518,430,1209,497
66,831,517,475,571,525,465,1209,472
66,740,382,475,571,432,466,1288,468
66,706,327,545,523,403,498,1271,518
90,621,302,568,538,402,750,1253,482
92,621,317,559,503,402,809,1157,506
92,604,317,565,502,401,818,1123,542
198,534,317,607,694,401,818,1058,546
279,510,427,590,892,405,818,1021,551
370,510,432,584,877,413,818,1013,551
370,475,432,584,877,413,818,929,551
398,475,432,584,984,410,820,871,554
413,475,557,584,984,452,820,870,579
433,475,571,677,992,464,833,870,550
444,475,548,766,992,500,869,881,494
479,475,538,766,992,500,841,787,450
638,475,876,726,992,506,780,779,438
724,475,869,685,992,574,720,769,389
724,469,908,685,984,821,827,785,409
762,419,959,662,955,1091,771,760,473
902,384,1144,723,873,1091,711,750,470
903,347,1191,721,870,1121,711,748,591
903,347,1160,722,870,1158,727,745,594
903,132,1173,737,721,1157,739,745,594
903,128,1197,734,721,1247,745,745,523
951,107,1247,733,721,1247,756,474,557
1112,102,1385,624,721,1244,767,415,590
1159,102,1384,563,721,1123,739,385,591
1177,102,1384,563,689,1111,711,366,607
1183,83,1487,796,668,1179,646,312,624
1123,136,1512,796,675,1135,634,157,756
1195,107,1428,796,675,956,609,157,756
1443,66,1468,796,673,949,574,159,756
1443,66,1468,796,707,984,573,90,756
1443,66,1468,772,669,1005,559,117,769
1419,90,1470,749,710,1022,382,117,809
1417,92,1456,740,709,1046,334,117,997
1417,92,1456,758,640,1046,461,117,940
1311,198,1456,660,433,1046,461,208,936
1261,279,1346,649,224,1131,465,222,931
1204,370,1341,649,222,1123,488,222,938
1278,370,1341,649,295,1161,504,356,947
1250,398,1341,649,208,1161,517,364,944
1235,413,1213,649,299,1120,523,364,858
1220,433,1191,556,291,1108,510,364,857
1237,444,1288,468,291,1240,474,353,857
1290,479,1338,468,291,1240,476,666,857
1175,638,941,468,291,1234,476,678,832
1213,724,941,468,291,1230,476,748,811
1267,724,1017,468,305,983,367,733,789
1230,762,1114,468,326,713,367,733,725
1122,902,929,343,326,713,367,733,725
1173,903,898,339,327,683,367,733,607
1266,903,879,338,423,645,351,733,603
1383,903,866,323,423,645,339,733,609
1425,903,842,323,444,555,333,733,610
1448,951,933,325,444,555,322,733,618
1409,1112,803,326,444,555,311,757,585
1376,1159,782,326,444,555,311,791,584
1399,1177,782,376,444,555,330,791,568
1401,1183,681,334,444,458,330,791,551
1398,1123,656,392,431,484,330,793,405
1374,1195,642,456,484,523,340,793,486
1320,1443,591,505,587,549,408,791,717
1495,1443,591,505,568,537,492,781,717
1529,1443,591,493,606,611,474,754,896
1589,1419,608,507,548,594,415,772,883
1618,1417,624,759,548,570,406,929,667
1618,1417,625,772,623,570,270,937,887
1713,1311,629,848,671,570,270,846,920
1689,1261,629,848,695,481,274,832,1176
1656,1204,629,848,705,481,465,854,1208
1583,1278,629,848,634,443,449,721,1211
1591,1250,629,848,614,443,436,759,1219
1593,1235,629,848,523,442,524,1039,1328
1588,1220,629,848,523,442,538,1156,1364
1560,1237,532,847,523,274,541,1165,1402
1472,1290,482,847,523,281,539,848,1415
1428,1175,482,847,525,281,561,834,1415
1304,1213,482,957,661,217,561,820,1415
1307,1267,367,957,715,217,561,890,1415
1382,1230,219,1024,724,232,561,893,1415
1417,1122,219,1024,776,392,561,893,1415
1369,1173,223,1024,775,392,561,893,1412
1313,1266,223,1027,679,392,564,909,1562
1197,1383,223,1076,679,396,569,909,1588
1155,1425,223,1093,681,398,571,909,1596
1084,1448,82,1091,689,471,571,909,1758
962,1409,88,1134,689,493,571,885,1816
992,1376,124,1273,689,493,571,851,1837
995,1399,124,1657,689,493,547,851,1971
987,1401,122,1456,689,532,557,851,1971
984,1398,122,1398,689,506,598,849,1971
936,1374,134,1334,636,467,605,849,1934
834,1320,188,1285,533,441,600,853,1703
659,1495,222,1286,525,417,555,902,1703
625,1529,501,1252,506,322,593,930,1461
565,1589,482,1297,506,322,577,947,1434
840,1618,465,1045,506,322,594,856,1425
881,1618,465,1055,454,322,594,1001,1209
