Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,Accum_y-1,Accum_y-2
766,302,529,479,532,228,842,551,1229,406,671,992,500
766,302,484,518,538,218,852,551,1229,382,695,992,500
726,342,369,593,578,218,852,420,1233,499,705,992,506
685,383,236,726,578,216,854,414,1239,497,634,992,574
685,383,217,745,578,216,843,425,1167,567,614,984,821
662,406,216,746,578,216,811,456,1081,654,523,955,1091
723,470,216,746,522,272,789,478,1053,682,523,873,1091
721,476,216,666,515,356,715,552,1056,682,523,870,1121
722,476,187,605,513,440,651,624,875,863,523,870,1158
737,460,190,609,506,344,742,645,836,900,525,721,1157
734,463,129,526,650,344,733,618,641,995,661,721,1247
733,455,106,558,650,344,594,757,641,927,715,721,1247
624,564,106,558,635,346,607,746,539,1010,724,721,1244
563,568,162,555,608,365,619,743,518,982,776,721,1123
563,545,184,555,562,402,629,724,537,982,775,689,1111
796,551,189,555,545,419,592,643,654,983,679,668,1179
796,500,227,568,545,419,592,638,620,1022,679,675,1135
796,475,252,568,545,395,616,598,562,1097,681,675,956
796,475,252,567,530,411,499,715,539,1112,689,673,949
796,475,252,567,528,411,481,713,549,1124,689,707,984
772,545,252,565,530,411,440,753,453,1221,689,669,1005
749,568,252,548,525,433,438,753,427,1249,689,710,1022
740,559,263,553,500,441,457,695,456,1278,689,709,1046
758,565,265,543,516,428,452,713,456,1278,689,640,1046
660,607,318,544,513,433,399,766,456,1278,636,433,1046
649,590,340,550,513,433,326,839,456,1278,533,224,1131
649,584,342,554,461,485,317,848,456,1271,525,222,1123
649,584,336,560,461,485,317,795,509,1252,506,295,1161
649,584,336,560,460,486,275,834,512,1252,506,208,1161
649,584,323,573,429,517,275,828,518,1252,506,299,1120
556,677,302,594,429,517,274,810,537,1229,454,291,1108
468,766,302,529,479,532,228,842,551,1229,406,291,1240
468,766,302,484,518,538,218,852,551,1229,382,291,1240
468,726,342,369,593,578,218,852,420,1233,499,291,1234
468,685,383,236,726,578,216,854,414,1239,497,291,1230
468,685,383,217,745,578,216,843,425,1167,567,305,983
468,662,406,216,746,578,216,811,456,1081,654,326,713
343,723,470,216,746,522,272,789,478,1053,682,326,713
339,721,476,216,666,515,356,715,552,1056,682,327,683
338,722,476,187,605,513,440,651,624,875,863,423,645
323,737,460,190,609,506,344,742,645,836,900,423,645
323,734,463,129,526,650,344,733,618,641,995,444,555
325,733,455,106,558,650,344,594,757,641,927,444,555
326,624,564,106,558,635,346,607,746,539,1010,444,555
326,563,568,162,555,608,365,619,743,518,982,444,555
376,563,545,184,555,562,402,629,724,537,982,444,555
334,796,551,189,555,545,419,592,643,654,983,444,458
392,796,500,227,568,545,419,592,638,620,1022,431,484
456,796,475,252,568,545,395,616,598,562,1097,484,523
505,796,475,252,567,530,411,499,715,539,1112,587,549
505,796,475,252,567,528,411,481,713,549,1124,568,537
493,772,545,252,565,530,411,440,753,453,1221,606,611
507,749,568,252,548,525,433,438,753,427,1249,548,594
759,740,559,263,553,500,441,457,695,456,1278,548,570
772,758,565,265,543,516,428,452,713,456,1278,623,570
848,660,607,318,544,513,433,399,766,456,1278,671,570
848,649,590,340,550,513,433,326,839,456,1278,695,481
848,649,584,342,554,461,485,317,848,456,1271,705,481
848,649,584,336,560,461,485,317,795,509,1252,634,443
848,649,584,336,560,460,486,275,834,512,1252,614,443
848,649,584,323,573,429,517,275,828,518,1252,523,442
848,556,677,302,594,429,517,274,810,537,1229,523,442
847,468,766,302,529,479,532,228,842,551,1229,523,274
847,468,766,302,484,518,538,218,852,551,1229,523,281
847,468,726,342,369,593,578,218,852,420,1233,525,281
957,468,685,383,236,726,578,216,854,414,1239,661,217
957,468,685,383,217,745,578,216,843,425,1167,715,217
1024,468,662,406,216,746,578,216,811,456,1081,724,232
1024,343,723,470,216,746,522,272,789,478,1053,776,392
1024,339,721,476,216,666,515,356,715,552,1056,775,392
1027,338,722,476,187,605,513,440,651,624,875,679,392
1076,323,737,460,190,609,506,344,742,645,836,679,396
1093,323,734,463,129,526,650,344,733,618,641,681,398
1091,325,733,455,106,558,650,344,594,757,641,689,471
1134,326,624,564,106,558,635,346,607,746,539,689,493
1273,326,563,568,162,555,608,365,619,743,518,689,493
1657,376,563,545,184,555,562,402,629,724,537,689,493
1456,334,796,551,189,555,545,419,592,643,654,689,532
1398,392,796,500,227,568,545,419,592,638,620,689,506
1334,456,796,475,252,568,545,395,616,598,562,636,467
1285,505,796,475,252,567,530,411,499,715,539,533,441
1286,505,796,475,252,567,528,411,481,713,549,525,417
1252,493,772,545,252,565,530,411,440,753,453,506,322
1297,507,749,568,252,548,525,433,438,753,427,506,322
1045,759,740,559,263,553,500,441,457,695,456,506,322
1055,772,758,565,265,543,516,428,452,713,456,454,322
1007,848,660,607,318,544,513,433,399,766,456,406,322
1007,848,649,590,340,550,513,433,326,839,456,382,322
1007,848,649,584,342,554,461,485,317,848,456,499,322
1019,848,649,584,336,560,461,485,317,795,509,497,322
1032,848,649,584,336,560,460,486,275,834,512,567,322
1135,848,649,584,323,573,429,517,275,828,518,654,322
1249,848,556,677,302,594,429,517,274,810,537,682,322
1249,847,468,766,302,529,479,532,228,842,551,682,322
1249,847,468,766,302,484,518,538,218,852,551,863,315
1249,847,468,726,342,369,593,578,218,852,420,900,494
1139,957,468,685,383,236,726,578,216,854,414,995,623
1160,957,468,685,383,217,745,578,216,843,425,927,623
1093,1024,468,662,406,216,746,578,216,811,456,1010,608
1093,1024,343,723,470,216,746,522,272,789,478,982,448
1093,1024,339,721,476,216,666,515,356,715,552,982,448
1092,1027,338,722,476,187,605,513,440,651,624,983,448
1044,1076,323,737,460,190,609,506,344,742,645,1022,444
1087,1093,323,734,463,129,526,650,344,733,618,1097,442
1087,1091,325,733,455,106,558,650,344,594,757,1112,369
1043,1134,326,624,564,106,558,635,346,607,746,1124,347
904,1273,326,563,568,162,555,608,365,619,743,1221,356
470,1657,376,563,545,184,555,562,402,629,724,1249,506
469,1456,334,796,551,189,555,545,419,592,643,1278,473
469,1398,392,796,500,227,568,545,419,592,638,1278,473
469,1334,456,796,475,252,568,545,395,616,598,1278,473
469,1285,505,796,475,252,567,530,411,499,715,1278,473
468,1286,505,796,475,252,567,528,411,481,713,1271,473
468,1252,493,772,545,252,565,530,411,440,753,1252,473
409,1297,507,749,568,252,548,525,433,438,753,1252,473
409,1045,759,740,559,263,553,500,441,457,695,1252,482
354,1055,772,758,565,265,543,516,428,452,713,1229,629
326,1007,848,660,607,318,544,513,433,399,766,1229,629
327,1007,848,649,590,340,550,513,433,326,839,1229,629
658,1007,848,649,584,342,554,461,485,317,848,1233,658
759,1019,848,649,584,336,560,461,485,317,795,1239,658
776,1032,848,649,584,336,560,460,486,275,834,1167,658
673,1135,848,649,584,323,573,429,517,275,828,1081,658
560,1249,848,556,677,302,594,429,517,274,810,1053,658
610,1249,847,468,766,302,529,479,532,228,842,1056,658
652,1249,847,468,766,302,484,518,538,218,852,875,658
652,1249,847,468,726,342,369,593,578,218,852,836,479
652,1139,957,468,685,383,236,726,578,216,854,641,350
631,1160,957,468,685,383,217,745,578,216,843,641,350
631,1093,1024,468,662,406,216,746,578,216,811,539,350
631,1093,1024,343,723,470,216,746,522,272,789,518,350
631,1093,1024,339,721,476,216,666,515,356,715,537,382
629,1092,1027,338,722,476,187,605,513,440,651,654,388
628,1044,1076,323,737,460,190,609,506,344,742,620,388
575,1087,1093,323,734,463,129,526,650,344,733,562,388
575,1087,1091,325,733,455,106,558,650,344,594,539,388
586,1043,1134,326,624,564,106,558,635,346,607,549,390
596,904,1273,326,563,568,162,555,608,365,619,453,400
613,470,1657,376,563,545,184,555,562,402,629,427,250
652,469,1456,334,796,551,189,555,545,419,592,456,244
825,469,1398,392,796,500,227,568,545,419,592,456,285
842,469,1334,456,796,475,252,568,545,395,616,456,369
842,469,1285,505,796,475,252,567,530,411,499,456,399
842,468,1286,505,796,475,252,567,528,411,481,456,399
842,468,1252,493,772,545,252,565,530,411,440,509,410
842,409,1297,507,749,568,252,548,525,433,438,512,481
842,409,1045,759,740,559,263,553,500,441,457,518,627
842,354,1055,772,758,565,265,543,516,428,452,537,517
843,326,1007,848,660,607,318,544,513,433,399,551,517
842,327,1007,848,649,590,340,550,513,433,326,551,518
511,658,1007,848,649,584,342,554,461,485,317,420,491
398,759,1019,848,649,584,336,560,461,485,317,414,491
368,776,1032,848,649,584,336,560,460,486,275,425,491
368,673,1135,848,649,584,323,573,429,517,275,456,491
367,560,1249,848,556,677,302,594,429,517,274,478,491
317,610,1249,847,468,766,302,529,479,532,228,552,491
275,652,1249,847,468,766,302,484,518,538,218,624,491
280,652,1249,847,468,726,342,369,593,578,218,645,491
323,652,1139,957,468,685,383,236,726,578,216,618,491
383,631,1160,957,468,685,383,217,745,578,216,757,491
424,631,1093,1024,468,662,406,216,746,578,216,746,491
477,631,1093,1024,343,723,470,216,746,522,272,743,491
481,631,1093,1024,339,721,476,216,666,515,356,724,459
481,629,1092,1027,338,722,476,187,605,513,440,643,453
483,628,1044,1076,323,737,460,190,609,506,344,638,453
476,575,1087,1093,323,734,463,129,526,650,344,598,453
476,575,1087,1091,325,733,455,106,558,650,344,715,453
465,586,1043,1134,326,624,564,106,558,635,346,713,473
455,596,904,1273,326,563,568,162,555,608,365,753,471
438,613,470,1657,376,563,545,184,555,562,402,753,517
493,652,469,1456,334,796,551,189,555,545,419,695,703
338,825,469,1398,392,796,500,227,568,545,419,713,671
402,842,469,1334,456,796,475,252,568,545,395,766,647
471,842,469,1285,505,796,475,252,567,530,411,839,640
522,842,468,1286,505,796,475,252,567,528,411,848,640
547,842,468,1252,493,772,545,252,565,530,411,795,629
547,842,409,1297,507,749,568,252,548,525,433,834,558
552,842,409,1045,759,740,559,263,553,500,441,828,403
552,842,354,1055,772,758,565,265,543,516,428,810,366
561,843,326,1007,848,660,607,318,544,513,433,842,366
561,842,327,1007,848,649,590,340,550,513,433,852,365
563,511,658,1007,848,649,584,342,554,461,485,852,363
573,398,759,1019,848,649,584,336,560,461,485,854,381
573,368,776,1032,848,649,584,336,560,460,486,843,381
573,368,673,1135,848,649,584,323,573,429,517,811,418
647,367,560,1249,848,556,677,302,594,429,517,789,418
665,317,610,1249,847,468,766,302,529,479,532,715,496
680,275,652,1249,847,468,766,302,484,518,538,651,555
675,280,652,1249,847,468,726,342,369,593,578,742,561
632,323,652,1139,957,468,685,383,236,726,578,733,563
572,383,631,1160,957,468,685,383,217,745,578,594,563
539,424,631,1093,1024,468,662,406,216,746,578,607,563
486,477,631,1093,1024,343,723,470,216,746,522,619,565
482,481,631,1093,1024,339,721,476,216,666,515,629,592
520,481,629,1092,1027,338,722,476,187,605,513,592,592
518,483,628,1044,1076,323,737,460,190,609,506,592,624
542,476,575,1087,1093,323,734,463,129,526,650,616,673
569,476,575,1087,1091,325,733,455,106,558,650,499,717
593,465,586,1043,1134,326,624,564,106,558,635,481,695
593,455,596,904,1273,326,563,568,162,555,608,440,680
593,438,613,470,1657,376,563,545,184,555,562,438,678
499,493,652,469,1456,334,796,551,189,555,545,457,501
607,338,825,469,1398,392,796,500,227,568,545,452,492
619,402,842,469,1334,456,796,475,252,568,545,399,432
666,471,842,469,1285,505,796,475,252,567,530,326,409
671,522,842,468,1286,505,796,475,252,567,528,317,409
668,547,842,468,1252,493,772,545,252,565,530,317,409
668,547,842,409,1297,507,749,568,252,548,525,275,409
699,552,842,409,1045,759,740,559,263,553,500,275,409
699,552,842,354,1055,772,758,565,265,543,516,274,409
689,561,843,326,1007,848,660,607,318,544,513,228,409
689,561,842,327,1007,848,649,590,340,550,513,218,415
687,563,511,658,1007,848,649,584,342,554,461,218,433
677,573,398,759,1019,848,649,584,336,560,461,216,549
677,573,368,776,1032,848,649,584,336,560,460,216,648
689,573,368,673,1135,848,649,584,323,573,429,216,612
680,647,367,560,1249,848,556,677,302,594,429,272,612
667,665,317,610,1249,847,468,766,302,529,479,356,534
660,680,275,652,1249,847,468,766,302,484,518,440,475
680,675,280,652,1249,847,468,726,342,369,593,344,477
680,632,323,652,1139,957,468,685,383,236,726,344,574
680,572,383,631,1160,957,468,685,383,217,745,344,587
672,539,424,631,1093,1024,468,662,406,216,746,346,587
672,486,477,631,1093,1024,343,723,470,216,746,365,608
672,482,481,631,1093,1024,339,721,476,216,666,402,581
634,520,481,629,1092,1027,338,722,476,187,605,419,585
642,518,483,628,1044,1076,323,737,460,190,609,419,553
645,542,476,575,1087,1093,323,734,463,129,526,395,588
629,569,476,575,1087,1091,325,733,455,106,558,411,567
606,593,465,586,1043,1134,326,624,564,106,558,411,567
640,593,455,596,904,1273,326,563,568,162,555,411,565
704,593,438,613,470,1657,376,563,545,184,555,433,521
721,499,493,652,469,1456,334,796,551,189,555,441,521
595,607,338,825,469,1398,392,796,500,227,568,428,522
502,619,402,842,469,1334,456,796,475,252,568,433,522
386,666,471,842,469,1285,505,796,475,252,567,433,522
336,671,522,842,468,1286,505,796,475,252,567,485,538
314,668,547,842,468,1252,493,772,545,252,565,485,576
314,668,547,842,409,1297,507,749,568,252,548,486,577
278,699,552,842,409,1045,759,740,559,263,553,517,660
278,699,552,842,354,1055,772,758,565,265,543,517,683
278,689,561,843,326,1007,848,660,607,318,544,532,703
319,689,561,842,327,1007,848,649,590,340,550,538,901
319,687,563,511,658,1007,848,649,584,342,554,578,1050
319,677,573,398,759,1019,848,649,584,336,560,578,1017
319,677,573,368,776,1032,848,649,584,336,560,578,985
307,689,573,368,673,1135,848,649,584,323,573,578,1026
247,680,647,367,560,1249,848,556,677,302,594,522,1079
374,667,665,317,610,1249,847,468,766,302,529,515,1118
374,660,680,275,652,1249,847,468,766,302,484,513,1127
354,680,675,280,652,1249,847,468,726,342,369,506,1179
380,680,632,323,652,1139,957,468,685,383,236,650,1086
387,680,572,383,631,1160,957,468,685,383,217,650,1073
387,672,539,424,631,1093,1024,468,662,406,216,635,1073
387,672,486,477,631,1093,1024,343,723,470,216,608,1050
387,672,482,481,631,1093,1024,339,721,476,216,562,1072
391,634,520,481,629,1092,1027,338,722,476,187,545,1080
384,642,518,483,628,1044,1076,323,737,460,190,545,1102
357,645,542,476,575,1087,1093,323,734,463,129,545,1026
346,629,569,476,575,1087,1091,325,733,455,106,530,1016
345,606,593,465,586,1043,1134,326,624,564,106,528,1017
311,640,593,455,596,904,1273,326,563,568,162,530,1017
247,704,593,438,613,470,1657,376,563,545,184,525,1049
230,721,499,493,652,469,1456,334,796,551,189,500,1091
230,595,607,338,825,469,1398,392,796,500,227,516,1091
230,502,619,402,842,469,1334,456,796,475,252,513,1091
230,386,666,471,842,469,1285,505,796,475,252,513,1091
224,336,671,522,842,468,1286,505,796,475,252,461,1075
224,314,668,547,842,468,1252,493,772,545,252,461,1042
225,314,668,547,842,409,1297,507,749,568,252,460,1082
246,278,699,552,842,409,1045,759,740,559,263,429,1059
258,278,699,552,842,354,1055,772,758,565,265,429,1036
270,278,689,561,843,326,1007,848,660,607,318,479,1021
229,319,689,561,842,327,1007,848,649,590,340,518,817
239,319,687,563,511,658,1007,848,649,584,342,593,650
239,319,677,573,398,759,1019,848,649,584,336,726,549
240,319,677,573,368,776,1032,848,649,584,336,745,482
431,307,689,573,368,673,1135,848,649,584,323,746,440
444,247,680,647,367,560,1249,848,556,677,302,746,387
339,374,667,665,317,610,1249,847,468,766,302,666,348
427,374,660,680,275,652,1249,847,468,766,302,605,339
433,354,680,675,280,652,1249,847,468,726,342,609,279
417,380,680,632,323,652,1139,957,468,685,383,526,273
446,387,680,572,383,631,1160,957,468,685,383,558,273
446,387,672,539,424,631,1093,1024,468,662,406,558,293
446,387,672,486,477,631,1093,1024,343,723,470,555,293
446,387,672,482,481,631,1093,1024,339,721,476,555,273
442,391,634,520,481,629,1092,1027,338,722,476,555,292
441,384,642,518,483,628,1044,1076,323,737,460,568,271
464,357,645,542,476,575,1087,1093,323,734,463,568,271
486,346,629,569,476,575,1087,1091,325,733,455,567,314
515,345,606,593,465,586,1043,1134,326,624,564,567,313
522,311,640,593,455,596,904,1273,326,563,568,565,313
674,247,704,593,438,613,470,1657,376,563,545,548,281
674,230,721,499,493,652,469,1456,334,796,551,553,230
675,230,595,607,338,825,469,1398,392,796,500,543,235
687,230,502,619,402,842,469,1334,456,796,475,544,241
691,230,386,666,471,842,469,1285,505,796,475,550,266
762,224,336,671,522,842,468,1286,505,796,475,554,266
822,224,314,668,547,842,468,1252,493,772,545,560,263
832,225,314,668,547,842,409,1297,507,749,568,560,228
817,246,278,699,552,842,409,1045,759,740,559,573,168
805,258,278,699,552,842,354,1055,772,758,565,594,255
793,270,278,689,561,843,326,1007,848,660,607,529,251
793,229,319,689,561,842,327,1007,848,649,590,484,251
783,239,319,687,563,511,658,1007,848,649,584,369,251
783,239,319,677,573,398,759,1019,848,649,584,236,251
782,240,319,677,573,368,776,1032,848,649,584,217,251
591,431,307,689,573,368,673,1135,848,649,584,216,251
573,444,247,680,647,367,560,1249,848,556,677,216,290
591,339,374,667,665,317,610,1249,847,468,766,216,362
516,427,374,660,680,275,652,1249,847,468,766,187,396
510,433,354,680,675,280,652,1249,847,468,726,190,443
500,417,380,680,632,323,652,1139,957,468,685,129,447
634,446,387,680,572,383,631,1160,957,468,685,106,447
717,446,387,672,539,424,631,1093,1024,468,662,106,427
721,446,387,672,486,477,631,1093,1024,343,723,162,427
768,446,387,672,482,481,631,1093,1024,339,721,184,425
805,442,391,634,520,481,629,1092,1027,338,722,189,394
875,441,384,642,518,483,628,1044,1076,323,737,227,393
958,464,357,645,542,476,575,1087,1093,323,734,252,385
950,486,346,629,569,476,575,1087,1091,325,733,252,329
1056,515,345,606,593,465,586,1043,1134,326,624,252,329
1104,522,311,640,593,455,596,904,1273,326,563,252,415
977,674,247,704,593,438,613,470,1657,376,563,252,417
977,674,230,721,499,493,652,469,1456,334,796,263,453
976,675,230,595,607,338,825,469,1398,392,796,265,517
964,687,230,502,619,402,842,469,1334,456,796,318,526
960,691,230,386,666,471,842,469,1285,505,796,340,512
889,762,224,336,671,522,842,468,1286,505,796,342,529
829,822,224,314,668,547,842,468,1252,493,772,336,527
818,832,225,314,668,547,842,409,1297,507,749,336,523
815,817,246,278,699,552,842,409,1045,759,740,323,523
823,805,258,278,699,552,842,354,1055,772,758,302,436
846,793,270,278,689,561,843,326,1007,848,660,302,435
856,793,229,319,689,561,842,327,1007,848,649,302,435
915,783,239,319,687,563,511,658,1007,848,649,342,435
922,783,239,319,677,573,398,759,1019,848,649,383,435
922,782,240,319,677,573,368,776,1032,848,649,383,443
922,591,431,307,689,573,368,673,1135,848,649,406,472
922,573,444,247,680,647,367,560,1249,848,556,470,515
877,591,339,374,667,665,317,610,1249,847,468,476,446
906,516,427,374,660,680,275,652,1249,847,468,476,412
906,510,433,354,680,675,280,652,1249,847,468,460,514
906,500,417,380,680,632,323,652,1139,957,468,463,510
736,634,446,387,680,572,383,631,1160,957,468,455,510
653,717,446,387,672,539,424,631,1093,1024,468,564,510
682,721,446,387,672,486,477,631,1093,1024,343,568,510
635,768,446,387,672,482,481,631,1093,1024,339,545,542
598,805,442,391,634,520,481,629,1092,1027,338,551,563
528,875,441,384,642,518,483,628,1044,1076,323,500,569
520,958,464,357,645,542,476,575,1087,1093,323,475,569
517,950,486,346,629,569,476,575,1087,1091,325,475,571
382,1056,515,345,606,593,465,586,1043,1134,326,475,571
327,1104,522,311,640,593,455,596,904,1273,326,545,523
302,977,674,247,704,593,438,613,470,1657,376,568,538
317,977,674,230,721,499,493,652,469,1456,334,559,503
317,976,675,230,595,607,338,825,469,1398,392,565,502
317,964,687,230,502,619,402,842,469,1334,456,607,694
427,960,691,230,386,666,471,842,469,1285,505,590,892
432,889,762,224,336,671,522,842,468,1286,505,584,877
432,829,822,224,314,668,547,842,468,1252,493,584,877
432,818,832,225,314,668,547,842,409,1297,507,584,984
557,815,817,246,278,699,552,842,409,1045,759,584,984
571,823,805,258,278,699,552,842,354,1055,772,677,992
548,846,793,270,278,689,561,843,326,1007,848,766,992
538,856,793,229,319,689,561,842,327,1007,848,766,992
876,915,783,239,319,687,563,511,658,1007,848,726,992
869,922,783,239,319,677,573,398,759,1019,848,685,992
908,922,782,240,319,677,573,368,776,1032,848,685,984
959,922,591,431,307,689,573,368,673,1135,848,662,955
1144,922,573,444,247,680,647,367,560,1249,848,723,873
1191,877,591,339,374,667,665,317,610,1249,847,721,870
1160,906,516,427,374,660,680,275,652,1249,847,722,870
1173,906,510,433,354,680,675,280,652,1249,847,737,721
1197,906,500,417,380,680,632,323,652,1139,957,734,721
1247,736,634,446,387,680,572,383,631,1160,957,733,721
1385,653,717,446,387,672,539,424,631,1093,1024,624,721
1384,682,721,446,387,672,486,477,631,1093,1024,563,721
1384,635,768,446,387,672,482,481,631,1093,1024,563,689
1487,598,805,442,391,634,520,481,629,1092,1027,796,668
1512,528,875,441,384,642,518,483,628,1044,1076,796,675
1428,520,958,464,357,645,542,476,575,1087,1093,796,675
1468,517,950,486,346,629,569,476,575,1087,1091,796,673
1468,382,1056,515,345,606,593,465,586,1043,1134,796,707
1468,327,1104,522,311,640,593,455,596,904,1273,772,669
1470,302,977,674,247,704,593,438,613,470,1657,749,710
1456,317,977,674,230,721,499,493,652,469,1456,740,709
1456,317,976,675,230,595,607,338,825,469,1398,758,640
1456,317,964,687,230,502,619,402,842,469,1334,660,433
1346,427,960,691,230,386,666,471,842,469,1285,649,224
1341,432,889,762,224,336,671,522,842,468,1286,649,222
1341,432,829,822,224,314,668,547,842,468,1252,649,295
1341,432,818,832,225,314,668,547,842,409,1297,649,208
1213,557,815,817,246,278,699,552,842,409,1045,649,299
1191,571,823,805,258,278,699,552,842,354,1055,556,291
1288,548,846,793,270,278,689,561,843,326,1007,468,291
1338,538,856,793,229,319,689,561,842,327,1007,468,291
941,876,915,783,239,319,687,563,511,658,1007,468,291
941,869,922,783,239,319,677,573,398,759,1019,468,291
1017,908,922,782,240,319,677,573,368,776,1032,468,305
1114,959,922,591,431,307,689,573,368,673,1135,468,326
929,1144,922,573,444,247,680,647,367,560,1249,343,326
898,1191,877,591,339,374,667,665,317,610,1249,339,327
879,1160,906,516,427,374,660,680,275,652,1249,338,423
866,1173,906,510,433,354,680,675,280,652,1249,323,423
842,1197,906,500,417,380,680,632,323,652,1139,323,444
933,1247,736,634,446,387,680,572,383,631,1160,325,444
803,1385,653,717,446,387,672,539,424,631,1093,326,444
782,1384,682,721,446,387,672,486,477,631,1093,326,444
782,1384,635,768,446,387,672,482,481,631,1093,376,444
681,1487,598,805,442,391,634,520,481,629,1092,334,444
656,1512,528,875,441,384,642,518,483,628,1044,392,431
642,1428,520,958,464,357,645,542,476,575,1087,456,484
591,1468,517,950,486,346,629,569,476,575,1087,505,587
591,1468,382,1056,515,345,606,593,465,586,1043,505,568
591,1468,327,1104,522,311,640,593,455,596,904,493,606
608,1470,302,977,674,247,704,593,438,613,470,507,548
624,1456,317,977,674,230,721,499,493,652,469,759,548
625,1456,317,976,675,230,595,607,338,825,469,772,623
629,1456,317,964,687,230,502,619,402,842,469,848,671
629,1346,427,960,691,230,386,666,471,842,469,848,695
629,1341,432,889,762,224,336,671,522,842,468,848,705
629,1341,432,829,822,224,314,668,547,842,468,848,634
629,1341,432,818,832,225,314,668,547,842,409,848,614
629,1213,557,815,817,246,278,699,552,842,409,848,523
629,1191,571,823,805,258,278,699,552,842,354,848,523
532,1288,548,846,793,270,278,689,561,843,326,847,523
482,1338,538,856,793,229,319,689,561,842,327,847,523
482,941,876,915,783,239,319,687,563,511,658,847,525
482,941,869,922,783,239,319,677,573,398,759,957,661
367,1017,908,922,782,240,319,677,573,368,776,957,715
219,1114,959,922,591,431,307,689,573,368,673,1024,724
219,929,1144,922,573,444,247,680,647,367,560,1024,776
223,898,1191,877,591,339,374,667,665,317,610,1024,775
223,879,1160,906,516,427,374,660,680,275,652,1027,679
223,866,1173,906,510,433,354,680,675,280,652,1076,679
223,842,1197,906,500,417,380,680,632,323,652,1093,681
82,933,1247,736,634,446,387,680,572,383,631,1091,689
88,803,1385,653,717,446,387,672,539,424,631,1134,689
124,782,1384,682,721,446,387,672,486,477,631,1273,689
124,782,1384,635,768,446,387,672,482,481,631,1657,689
122,681,1487,598,805,442,391,634,520,481,629,1456,689
122,656,1512,528,875,441,384,642,518,483,628,1398,689
134,642,1428,520,958,464,357,645,542,476,575,1334,636
188,591,1468,517,950,486,346,629,569,476,575,1285,533
222,591,1468,382,1056,515,345,606,593,465,586,1286,525
501,591,1468,327,1104,522,311,640,593,455,596,1252,506
482,608,1470,302,977,674,247,704,593,438,613,1297,506
465,624,1456,317,977,674,230,721,499,493,652,1045,506
465,625,1456,317,976,675,230,595,607,338,825,1055,454
461,629,1456,317,964,687,230,502,619,402,842,1007,406
475,629,1346,427,960,691,230,386,666,471,842,1007,382
531,629,1341,432,889,762,224,336,671,522,842,1007,499
612,629,1341,432,829,822,224,314,668,547,842,1019,497
617,629,1341,432,818,832,225,314,668,547,842,1032,567
713,629,1213,557,815,817,246,278,699,552,842,1135,654
831,629,1191,571,823,805,258,278,699,552,842,1249,682
832,532,1288,548,846,793,270,278,689,561,843,1249,682
834,482,1338,538,856,793,229,319,689,561,842,1249,863
1012,482,941,876,915,783,239,319,687,563,511,1249,900
1021,482,941,869,922,783,239,319,677,573,398,1139,995
1044,367,1017,908,922,782,240,319,677,573,368,1160,927
1062,219,1114,959,922,591,431,307,689,573,368,1093,1010
1132,219,929,1144,922,573,444,247,680,647,367,1093,982
1113,223,898,1191,877,591,339,374,667,665,317,1093,982
1113,223,879,1160,906,516,427,374,660,680,275,1092,983
1363,223,866,1173,906,510,433,354,680,675,280,1044,1022
1469,223,842,1197,906,500,417,380,680,632,323,1087,1097
1553,82,933,1247,736,634,446,387,680,572,383,1087,1112
1539,88,803,1385,653,717,446,387,672,539,424,1043,1124
1666,124,782,1384,682,721,446,387,672,486,477,904,1221
1748,124,782,1384,635,768,446,387,672,482,481,470,1249
1748,122,681,1487,598,805,442,391,634,520,481,469,1278
1748,122,656,1512,528,875,441,384,642,518,483,469,1278
1736,134,642,1428,520,958,464,357,645,542,476,469,1278
1682,188,591,1468,517,950,486,346,629,569,476,469,1278
1670,222,591,1468,382,1056,515,345,606,593,465,468,1271
1391,501,591,1468,327,1104,522,311,640,593,455,468,1252
1391,482,608,1470,302,977,674,247,704,593,438,409,1252
1391,465,624,1456,317,977,674,230,721,499,493,409,1252
1390,465,625,1456,317,976,675,230,595,607,338,354,1229
1390,461,629,1456,317,964,687,230,502,619,402,326,1229
1376,475,629,1346,427,960,691,230,386,666,471,327,1229
1320,531,629,1341,432,889,762,224,336,671,522,658,1233
1239,612,629,1341,432,829,822,224,314,668,547,759,1239
1234,617,629,1341,432,818,832,225,314,668,547,776,1167
1138,713,629,1213,557,815,817,246,278,699,552,673,1081
1020,831,629,1191,571,823,805,258,278,699,552,560,1053
1022,832,532,1288,548,846,793,270,278,689,561,610,1056
1020,834,482,1338,538,856,793,229,319,689,561,652,875
867,1012,482,941,876,915,783,239,319,687,563,652,836
878,1021,482,941,869,922,783,239,319,677,573,652,641
860,1044,367,1017,908,922,782,240,319,677,573,631,641
842,1062,219,1114,959,922,591,431,307,689,573,631,539
772,1132,219,929,1144,922,573,444,247,680,647,631,518
771,1113,223,898,1191,877,591,339,374,667,665,631,537
771,1113,223,879,1160,906,516,427,374,660,680,629,654
527,1363,223,866,1173,906,510,433,354,680,675,628,620
434,1469,223,842,1197,906,500,417,380,680,632,575,562
358,1553,82,933,1247,736,634,446,387,680,572,575,539
358,1539,88,803,1385,653,717,446,387,672,539,586,549
184,1666,124,782,1384,682,721,446,387,672,486,596,453
118,1748,124,782,1384,635,768,446,387,672,482,613,427
