Accum_y-0,T-1,T-2,Accum_y-1,Accum_y-2,Accum_y-3
614,829,579,1883,675,1170
614,796,621,1661,675,1180
470,936,647,1347,675,1188
469,944,648,1181,675,1291
469,929,630,1182,675,1291
481,867,368,1139,694,1283
481,854,380,765,743,1264
481,823,411,683,847,1259
413,748,554,624,877,1266
415,618,688,415,878,1254
414,613,705,316,977,1246
221,720,813,296,982,1303
226,696,838,274,982,1349
226,636,898,293,953,1252
200,663,899,293,849,1170
246,667,899,291,645,1102
259,667,899,291,644,1068
312,636,933,281,641,1033
291,657,946,255,571,1033
420,677,948,279,686,1026
695,691,952,330,714,772
816,691,952,343,642,719
847,691,952,355,644,668
850,693,952,311,644,668
850,693,952,295,639,668
864,698,873,265,753,723
980,700,873,290,806,729
1141,700,822,382,833,613
1136,705,822,384,915,657
1132,696,834,384,990,549
1132,696,791,385,988,561
1139,614,829,385,990,665
1158,614,796,390,1051,655
1317,470,936,393,1148,647
1478,469,944,482,1192,544
1559,469,929,516,1200,542
1617,481,867,523,1182,542
1620,481,854,523,1162,548
1625,481,823,513,1058,517
1632,413,748,512,1041,512
1633,415,618,512,1049,509
1622,414,613,543,1091,488
1600,221,720,590,1168,457
1671,226,696,633,1240,410
1671,226,636,611,1339,403
1691,200,663,611,1360,403
1641,246,667,628,1391,403
1668,259,667,665,1391,403
1615,312,636,680,1382,403
1602,291,657,675,1315,403
1451,420,677,635,1184,403
1158,695,691,589,1135,403
1037,816,691,582,1141,350
1006,847,691,588,1142,350
1001,850,693,592,1169,350
1001,850,693,590,1242,350
982,864,698,607,1123,295
865,980,700,582,1160,315
705,1141,700,490,1229,389
705,1136,705,487,1139,321
719,1132,696,487,1021,319
727,1132,696,486,1021,346
719,1139,614,486,1019,244
691,1158,614,486,962,248
510,1317,470,530,867,248
341,1478,469,526,823,250
260,1559,469,473,815,253
199,1617,481,536,814,253
284,1620,481,536,785,247
293,1625,481,536,785,211
286,1632,413,536,772,209
279,1633,415,536,763,209
295,1622,414,505,622,209
295,1600,221,458,540,179
219,1671,226,438,468,185
219,1671,226,468,369,228
220,1691,200,519,348,228
248,1641,246,549,320,228
301,1668,259,514,320,228
302,1615,312,466,320,228
389,1602,291,466,320,246
389,1451,420,467,320,259
411,1158,695,462,320,380
433,1037,816,456,313,538
443,1006,847,437,308,627
511,1001,850,434,281,636
582,1001,850,439,208,636
584,982,864,426,204,643
700,865,980,457,114,790
710,705,1141,511,18,709
710,705,1136,581,11,717
696,719,1132,640,20,731
688,727,1132,720,44,692
686,719,1139,733,44,703
726,691,1158,743,40,847
754,510,1317,696,38,1129
754,341,1478,611,38,1244
754,260,1559,565,38,1244
844,199,1617,494,59,1244
807,284,1620,546,60,1245
794,293,1625,604,61,1245
934,286,1632,683,80,1299
937,279,1633,744,281,1321
921,295,1622,761,322,1334
921,295,1600,761,364,1334
920,219,1671,745,496,1328
938,219,1671,744,625,1268
916,220,1691,707,625,1268
890,248,1641,694,620,1268
797,301,1668,692,625,1268
793,302,1615,691,626,1268
706,389,1602,691,628,1250
728,389,1451,690,629,1253
706,411,1158,690,631,1133
684,433,1037,690,631,975
675,443,1006,690,631,886
610,511,1001,710,631,882
539,582,1001,710,631,925
537,584,982,708,632,926
420,700,865,705,635,753
409,710,705,692,635,748
410,710,705,648,655,759
485,696,719,589,646,745
563,688,727,525,622,757
572,686,719,539,627,744
555,726,691,543,629,596
527,754,510,636,629,347
655,754,341,636,629,232
719,754,260,636,629,229
645,844,199,636,608,229
598,807,284,584,607,228
597,794,293,533,650,228
493,934,286,473,895,177
503,937,279,413,809,158
525,921,295,396,800,155
525,921,295,402,892,174
525,920,219,462,856,174
507,938,219,433,729,174
506,916,220,419,782,174
504,890,248,381,813,174
565,797,301,395,813,174
595,793,302,511,815,174
651,706,389,555,813,174
673,728,389,774,815,159
710,706,411,787,926,158
780,684,433,787,927,158
781,675,443,787,975,158
778,610,511,767,1042,153
781,539,582,762,1042,110
781,537,584,784,1119,102
782,420,700,789,1123,102
782,409,710,773,1123,102
860,410,710,773,1103,83
785,485,696,773,1105,83
707,563,688,757,1114,98
698,572,686,731,1245,195
675,555,726,712,1385,242
675,527,754,619,1423,220
561,655,754,619,1423,229
497,719,754,619,1423,229
472,645,844,685,1450,229
468,598,807,685,1519,229
518,597,794,678,1475,229
482,493,934,661,1211,227
506,503,937,663,1097,427
542,525,921,668,1069,517
546,525,921,693,937,516
551,525,920,626,841,517
551,507,938,626,839,587
551,506,916,675,786,617
554,504,890,681,755,638
579,565,797,673,750,653
550,595,793,595,747,653
494,651,706,551,747,653
450,673,728,332,744,678
438,710,706,319,631,710
389,780,684,327,630,710
409,781,675,368,582,849
473,778,610,369,515,851
470,781,539,367,515,927
591,781,537,343,437,1054
594,782,420,311,430,1054
594,782,409,286,430,1054
523,860,410,260,430,1054
557,785,485,260,448,1054
590,707,563,260,454,1027
591,698,572,259,369,930
607,675,555,293,460,883
624,675,527,293,430,872
756,561,655,316,431,861
756,497,719,316,553,861
756,472,645,250,526,861
756,468,598,285,513,861
769,518,597,396,513,861
809,482,493,443,513,860
997,506,503,487,512,657
940,542,525,488,512,557
936,546,525,517,620,731
931,551,525,540,620,866
938,551,507,540,628,796
947,551,506,491,628,766
944,554,504,485,644,885
858,579,565,492,676,870
857,550,595,822,680,1077
857,494,651,822,732,1116
857,450,673,822,756,1090
832,438,710,822,771,1092
811,389,780,814,775,1310
789,409,781,773,776,1171
725,473,778,770,776,1178
725,470,781,779,776,1144
607,591,781,813,776,1098
603,594,782,812,776,1180
609,594,782,812,776,1410
610,523,860,812,776,1516
618,557,785,812,764,1606
585,590,707,930,749,1747
584,591,698,1024,716,1843
568,607,675,991,485,1843
551,624,675,1016,477,1871
405,756,561,1053,514,1911
486,756,497,1053,410,1921
717,756,472,1053,410,1989
717,756,468,1018,354,2059
896,769,518,907,354,2314
883,809,482,858,354,2317
667,997,506,1022,354,2322
887,940,542,1062,410,2331
920,936,546,1003,301,2139
1176,931,551,980,314,2003
1208,938,551,980,339,2003
1211,947,551,980,356,2003
1219,944,554,1190,360,1868
1328,858,579,1177,424,1868
1364,857,550,809,421,1766
1402,857,494,824,391,1727
1415,857,450,824,454,1727
1415,832,438,824,543,1821
1415,811,389,824,540,1628
1415,789,409,824,539,1679
1415,725,473,824,539,1701
1415,725,470,826,539,1659
1412,607,591,792,539,1578
1562,603,594,792,552,1496
1588,609,594,792,552,1283
1596,610,523,792,552,1189
1758,618,557,792,544,1099
1816,585,590,674,544,959
1837,584,591,580,526,863
1971,568,607,579,587,863
1971,551,624,554,587,848
1971,405,756,494,549,866
1934,486,756,494,560,866
1703,717,756,494,603,870
1703,717,756,510,604,801
1461,896,769,523,605,546
1434,883,809,561,605,543
1425,667,997,354,605,538
1209,887,940,323,545,529
1205,920,936,332,544,529
949,1176,931,392,531,529
910,1208,938,400,498,529
898,1211,947,400,481,529
890,1219,944,190,461,524
781,1328,858,190,365,524
745,1364,857,265,364,419
707,1402,857,254,342,419
694,1415,857,326,255,419
694,1415,832,326,151,292
807,1415,811,384,150,288
967,1415,789,384,150,237
1123,1415,725,384,150,206
1123,1415,725,373,228,206
1123,1412,607,373,258,206
973,1562,603,373,246,207
941,1588,609,373,326,190
924,1596,610,406,326,178
820,1758,618,730,326,236
774,1816,585,731,326,263
754,1837,584,731,326,401
620,1971,568,731,263,416
620,1971,551,731,263,473
620,1971,405,731,263,416
678,1934,486,731,236,656
793,1703,717,731,376,584
794,1703,717,715,486,583
799,1461,896,702,491,583
799,1434,883,664,534,583
987,1425,667,660,534,583
982,1209,887,645,598,586
953,1205,920,635,603,586
953,949,1176,575,626,586
953,910,1208,567,654,586
953,898,1211,567,655,586
963,890,1219,567,1015,651
963,781,1328,567,1042,679
963,745,1364,492,1138,679
966,707,1402,567,1149,679
1150,694,1415,495,1164,679
1162,694,1415,546,1164,678
1050,807,1415,488,1164,657
917,967,1415,489,1164,657
800,1123,1415,532,1164,657
800,1123,1415,579,1086,657
802,1123,1412,621,1056,657
802,973,1562,647,1055,656
805,941,1588,648,975,656
805,924,1596,630,975,656
723,820,1758,368,991,598
713,774,1816,380,1045,570
910,754,1837,411,1107,432
912,620,1971,554,1109,417
1092,620,1971,688,1140,347
1102,620,1971,705,1140,346
1062,678,1934,813,1200,96
947,793,1703,838,1041,96
946,794,1703,898,930,96
993,799,1461,899,924,96
993,799,1434,899,968,96
805,987,1425,899,968,276
979,982,1209,933,918,355
1110,953,1205,946,913,372
1216,953,949,948,958,443
1221,953,910,952,976,558
1221,953,898,952,981,646
1211,963,890,952,621,601
1211,963,781,952,665,597
1259,963,745,952,573,684
1263,966,707,873,562,689
1079,1150,694,873,578,689
1160,1162,694,822,594,689
1174,1050,807,822,594,689
1147,917,967,834,594,689
1108,800,1123,791,595,689
1108,800,1123,829,651,689
1137,802,1123,796,873,689
1137,802,973,936,1187,689
1147,805,941,944,1353,689
1147,805,924,929,1417,689
1133,723,820,867,1445,689
1138,713,774,854,1765,689
941,910,754,823,1795,689
1098,912,620,748,1853,689
952,1092,620,618,2031,689
1081,1102,620,613,2130,689
1073,1062,678,720,2088,689
1128,947,793,696,2086,689
1134,946,794,636,2089,718
1205,993,799,663,2089,822
1292,993,799,667,2008,1028
1391,805,987,667,2008,849
1271,979,982,636,2038,779
1161,1110,953,657,2069,899
1055,1216,953,677,2017,844
1050,1221,953,691,1971,750
1195,1221,953,691,1965,735
1247,1211,963,691,1966,717
1252,1211,963,693,1940,693
1231,1259,963,693,1956,611
1226,1263,966,698,1986,615
1235,1079,1150,700,1955,615
1142,1160,1162,700,1939,615
1159,1174,1050,705,1940,630
1172,1147,917,696,1940,673
1242,1108,800,696,1939,675
1354,1108,800,614,1883,675
1467,1137,802,614,1661,675
1467,1137,802,470,1347,675
1550,1147,805,469,1181,675
1616,1147,805,469,1182,675
1650,1133,723,481,1139,694
1643,1138,713,481,765,743
1642,941,910,481,683,847
1483,1098,912,413,624,877
1503,952,1092,415,415,878
1409,1081,1102,414,316,977
1355,1073,1062,221,296,982
1303,1128,947,226,274,982
1297,1134,946,226,293,953
1228,1205,993,200,293,849
1244,1292,993,246,291,645
1164,1391,805,259,291,644
1110,1271,979,312,281,641
1242,1161,1110,291,255,571
1276,1055,1216,420,279,686
1290,1050,1221,695,330,714
1181,1195,1221,816,343,642
1251,1247,1211,847,355,644
1263,1252,1211,850,311,644
1249,1231,1259,850,295,639
1247,1226,1263,864,265,753
1271,1235,1079,980,290,806
1272,1142,1160,1141,382,833
1240,1159,1174,1136,384,915
1227,1172,1147,1132,384,990
1157,1242,1108,1132,385,988
1046,1354,1108,1139,385,990
903,1467,1137,1158,390,1051
962,1467,1137,1317,393,1148
918,1550,1147,1478,482,1192
884,1616,1147,1559,516,1200
854,1650,1133,1617,523,1182
869,1643,1138,1620,523,1162
869,1642,941,1625,513,1058
870,1483,1098,1632,512,1041
946,1503,952,1633,512,1049
939,1409,1081,1622,543,1091
948,1355,1073,1600,590,1168
1147,1303,1128,1671,633,1240
1391,1297,1134,1671,611,1339
1343,1228,1205,1691,611,1360
1240,1244,1292,1641,628,1391
1221,1164,1391,1668,665,1391
1222,1110,1271,1615,680,1382
1104,1242,1161,1602,675,1315
1070,1276,1055,1451,635,1184
1056,1290,1050,1158,589,1135
1020,1181,1195,1037,582,1141
898,1251,1247,1006,588,1142
881,1263,1252,1001,592,1169
868,1249,1231,1001,590,1242
871,1247,1226,982,607,1123
851,1271,1235,865,582,1160
863,1272,1142,705,490,1229
868,1240,1159,705,487,1139
954,1227,1172,719,487,1021
1036,1157,1242,727,486,1021
1124,1046,1354,719,486,1019
1188,903,1467,691,486,962
1172,962,1467,510,530,867
1200,918,1550,341,526,823
1205,884,1616,260,473,815
1197,854,1650,199,536,814
1182,869,1643,284,536,785
1182,869,1642,293,536,785
1181,870,1483,286,536,772
1051,946,1503,279,536,763
1036,939,1409,295,505,622
1092,948,1355,295,458,540
999,1147,1303,219,438,468
839,1391,1297,219,468,369
907,1343,1228,220,519,348
956,1240,1244,248,549,320
985,1221,1164,301,514,320
987,1222,1110,302,466,320
952,1104,1242,389,466,320
952,1070,1276,389,467,320
1144,1056,1290,411,462,320
1147,1020,1181,433,456,313
1147,898,1251,443,437,308
1147,881,1263,511,434,281
1157,868,1249,582,439,208
1154,871,1247,584,426,204
1141,851,1271,700,457,114
1128,863,1272,710,511,18
1123,868,1240,710,581,11
1051,954,1227,696,640,20
980,1036,1157,688,720,44
924,1124,1046,686,733,44
859,1188,903,726,743,40
817,1172,962,754,696,38
744,1200,918,754,611,38
707,1205,884,754,565,38
729,1197,854,844,494,59
769,1182,869,807,546,60
769,1182,869,794,604,61
820,1181,870,934,683,80
897,1051,946,937,744,281
874,1036,939,921,761,322
823,1092,948,921,761,364
753,999,1147,920,745,496
727,839,1391,938,744,625
670,907,1343,916,707,625
668,956,1240,890,694,620
708,985,1221,797,692,625
758,987,1222,793,691,626
780,952,1104,706,691,628
851,952,1070,728,690,629
717,1144,1056,706,690,631
723,1147,1020,684,690,631
794,1147,898,675,690,631
819,1147,881,610,710,631
815,1157,868,539,710,631
923,1154,871,537,708,632
1135,1141,851,420,705,635
1167,1128,863,409,692,635
1219,1123,868,410,648,655
1280,1051,954,485,589,646
1305,980,1036,563,525,622
1272,924,1124,572,539,627
1285,859,1188,555,543,629
1404,817,1172,527,636,629
1400,744,1200,655,636,629
1400,707,1205,719,636,629
1378,729,1197,645,636,608
1338,769,1182,598,584,607
1355,769,1182,597,533,650
1322,820,1181,493,473,895
1341,897,1051,503,413,809
1375,874,1036,525,396,800
1426,823,1092,525,402,892
1424,753,999,525,462,856
1374,727,839,507,433,729
1441,670,907,506,419,782
1452,668,956,504,381,813
1384,708,985,565,395,813
1331,758,987,595,511,815
1309,780,952,651,555,813
1336,851,952,673,774,815
1330,717,1144,710,787,926
1334,723,1147,780,787,927
1263,794,1147,781,787,975
1263,819,1147,778,767,1042
1267,815,1157,781,762,1042
1161,923,1154,781,784,1119
952,1135,1141,782,789,1123
920,1167,1128,782,773,1123
868,1219,1123,860,773,1103
1064,1280,1051,785,773,1105
1087,1305,980,707,757,1114
1117,1272,924,698,731,1245
1123,1285,859,675,712,1385
1057,1404,817,675,619,1423
1209,1400,744,561,619,1423
1209,1400,707,497,619,1423
1209,1378,729,472,685,1450
1288,1338,769,468,685,1519
1271,1355,769,518,678,1475
1253,1322,820,482,661,1211
1157,1341,897,506,663,1097
1123,1375,874,542,668,1069
1058,1426,823,546,693,937
1021,1424,753,551,626,841
1013,1374,727,551,626,839
929,1441,670,551,675,786
871,1452,668,554,681,755
870,1384,708,579,673,750
870,1331,758,550,595,747
881,1309,780,494,551,747
787,1336,851,450,332,744
779,1330,717,438,319,631
769,1334,723,389,327,630
785,1263,794,409,368,582
760,1263,819,473,369,515
750,1267,815,470,367,515
748,1161,923,591,343,437
745,952,1135,594,311,430
745,920,1167,594,286,430
745,868,1219,523,260,430
474,1064,1280,557,260,448
415,1087,1305,590,260,454
385,1117,1272,591,259,369
366,1123,1285,607,293,460
312,1057,1404,624,293,430
157,1209,1400,756,316,431
157,1209,1400,756,316,553
159,1209,1378,756,250,526
90,1288,1338,756,285,513
117,1271,1355,769,396,513
117,1253,1322,809,443,513
117,1157,1341,997,487,512
117,1123,1375,940,488,512
208,1058,1426,936,517,620
222,1021,1424,931,540,620
222,1013,1374,938,540,628
356,929,1441,947,491,628
364,871,1452,944,485,644
364,870,1384,858,492,676
364,870,1331,857,822,680
353,881,1309,857,822,732
666,787,1336,857,822,756
678,779,1330,832,822,771
748,769,1334,811,814,775
733,785,1263,789,773,776
733,760,1263,725,770,776
733,750,1267,725,779,776
733,748,1161,607,813,776
733,745,952,603,812,776
733,745,920,609,812,776
733,745,868,610,812,776
733,474,1064,618,812,764
757,415,1087,585,930,749
791,385,1117,584,1024,716
791,366,1123,568,991,485
791,312,1057,551,1016,477
793,157,1209,405,1053,514
793,157,1209,486,1053,410
791,159,1209,717,1053,410
781,90,1288,717,1018,354
754,117,1271,896,907,354
772,117,1253,883,858,354
929,117,1157,667,1022,354
937,117,1123,887,1062,410
846,208,1058,920,1003,301
832,222,1021,1176,980,314
854,222,1013,1208,980,339
721,356,929,1211,980,356
759,364,871,1219,1190,360
1039,364,870,1328,1177,424
1156,364,870,1364,809,421
1165,353,881,1402,824,391
848,666,787,1415,824,454
834,678,779,1415,824,543
820,748,769,1415,824,540
890,733,785,1415,824,539
893,733,760,1415,824,539
893,733,750,1415,826,539
893,733,748,1412,792,539
909,733,745,1562,792,552
909,733,745,1588,792,552
909,733,745,1596,792,552
909,733,474,1758,792,544
885,757,415,1816,674,544
851,791,385,1837,580,526
851,791,366,1971,579,587
851,791,312,1971,554,587
849,793,157,1971,494,549
849,793,157,1934,494,560
853,791,159,1703,494,603
902,781,90,1703,510,604
930,754,117,1461,523,605
947,772,117,1434,561,605
856,929,117,1425,354,605
1001,937,117,1209,323,545
1002,846,208,1205,332,544
1003,832,222,949,392,531
993,854,222,910,400,498
992,721,356,898,400,481
946,759,364,890,190,461
666,1039,364,781,190,365
549,1156,364,745,265,364
540,1165,353,707,254,342
589,848,666,694,326,255
551,834,678,694,326,151
525,820,748,807,384,150
458,890,733,967,384,150
455,893,733,1123,384,150
455,893,733,1123,373,228
455,893,733,1123,373,258
439,909,733,973,373,246
439,909,733,941,373,326
439,909,733,924,406,326
439,909,733,820,730,326
439,885,757,774,731,326
439,851,791,754,731,326
439,851,791,620,731,263
454,851,791,620,731,263
469,849,793,620,731,263
469,849,793,678,731,236
465,853,791,793,731,376
527,902,781,794,715,486
569,930,754,799,702,491
535,947,772,799,664,534
647,856,929,987,660,534
519,1001,937,982,645,598
545,1002,846,953,635,603
574,1003,832,953,575,626
568,993,854,953,567,654
575,992,721,953,567,655
577,946,759,963,567,1015
709,666,1039,963,567,1042
711,549,1156,963,492,1138
794,540,1165,966,567,1149
782,589,848,1150,495,1164
778,551,834,1162,546,1164
745,525,820,1050,488,1164
1020,458,890,917,489,1164
1022,455,893,800,532,1164
1024,455,893,800,579,1086
1024,455,893,802,621,1056
1024,439,909,802,647,1055
1024,439,909,805,648,975
1024,439,909,805,630,975
1123,439,909,723,368,991
1123,439,885,713,380,1045
1123,439,851,910,411,1107
1158,439,851,912,554,1109
1143,454,851,1092,688,1140
1203,469,849,1102,705,1140
1372,469,849,1062,813,1200
1419,465,853,947,838,1041
1309,527,902,946,898,930
1241,569,930,993,899,924
1272,535,947,993,899,968
1114,647,856,805,899,968
1096,519,1001,979,933,918
1069,545,1002,1110,946,913
1039,574,1003,1216,948,958
1034,568,993,1221,952,976
1027,575,992,1221,952,981
1025,577,946,1211,952,621
901,709,666,1211,952,665
904,711,549,1259,952,573
821,794,540,1263,873,562
784,782,589,1079,873,578
819,778,551,1160,822,594
819,745,525,1174,822,594
541,1020,458,1147,834,594
553,1022,455,1108,791,595
552,1024,455,1108,829,651
598,1024,455,1137,796,873
616,1024,439,1137,936,1187
616,1024,439,1147,944,1353
616,1024,439,1147,929,1417
529,1123,439,1133,867,1445
530,1123,439,1138,854,1765
530,1123,439,941,823,1795
495,1158,439,1098,748,1853
519,1143,454,952,618,2031
444,1203,469,1081,613,2130
275,1372,469,1073,720,2088
228,1419,465,1128,696,2086
227,1309,527,1134,636,2089
225,1241,569,1205,663,2089
247,1272,535,1292,667,2008
356,1114,647,1391,667,2008
502,1096,519,1271,636,2038
505,1069,545,1161,657,2069
505,1039,574,1055,677,2017
504,1034,568,1050,691,1971
527,1027,575,1195,691,1965
527,1025,577,1247,691,1966
520,901,709,1252,693,1940
515,904,711,1231,693,1956
515,821,794,1226,698,1986
515,784,782,1235,700,1955
480,819,778,1142,700,1939
480,819,745,1159,705,1940
479,541,1020,1172,696,1940
465,553,1022,1242,696,1939
535,552,1024,1354,614,1883
494,598,1024,1467,614,1661
512,616,1024,1467,470,1347
551,616,1024,1550,469,1181
611,616,1024,1616,469,1182
631,529,1123,1650,481,1139
631,530,1123,1643,481,765
713,530,1123,1642,481,683
796,495,1158,1483,413,624
788,519,1143,1503,415,415
801,444,1203,1409,414,316
812,275,1372,1355,221,296
856,228,1419,1303,226,274
898,227,1309,1297,226,293
898,225,1241,1228,200,293
844,247,1272,1244,246,291
715,356,1114,1164,259,291
562,502,1096,1110,312,281
559,505,1069,1242,291,255
559,505,1039,1276,420,279
559,504,1034,1290,695,330
536,527,1027,1181,816,343
536,527,1025,1251,847,355
535,520,901,1263,850,311
535,515,904,1249,850,295
535,515,821,1247,864,265
535,515,784,1271,980,290
537,480,819,1272,1141,382
537,480,819,1240,1136,384
552,479,541,1227,1132,384
564,465,553,1157,1132,385
493,535,552,1046,1139,385
496,494,598,903,1158,390
547,512,616,962,1317,393
508,551,616,918,1478,482
496,611,616,884,1559,516
609,631,529,854,1617,523
763,631,530,869,1620,523
681,713,530,869,1625,513
598,796,495,870,1632,512
582,788,519,946,1633,512
569,801,444,939,1622,543
558,812,275,948,1600,590
514,856,228,1147,1671,633
472,898,227,1391,1671,611
472,898,225,1343,1691,611
472,844,247,1240,1641,628
472,715,356,1221,1668,665
472,562,502,1222,1615,680
472,559,505,1104,1602,675
472,559,505,1070,1451,635
472,559,504,1056,1158,589
472,536,527,1020,1037,582
472,536,527,898,1006,588
507,535,520,881,1001,592
517,535,515,868,1001,590
517,535,515,871,982,607
517,535,515,851,865,582
563,537,480,863,705,490
586,537,480,868,705,487
573,552,479,954,719,487
572,564,465,1036,727,486
650,493,535,1124,719,486
701,496,494,1188,691,486
650,547,512,1172,510,530
767,508,551,1200,341,526
777,496,611,1205,260,473
642,609,631,1197,199,536
487,763,631,1182,284,536
487,681,713,1182,293,536
490,598,796,1181,286,536
491,582,788,1051,279,536
491,569,801,1036,295,505
491,558,812,1092,295,458
495,514,856,999,219,438
541,472,898,839,219,468
546,472,898,907,220,519
592,472,844,956,248,549
607,472,715,985,301,514
870,472,562,987,302,466
925,472,559,952,389,466
980,472,559,952,389,467
1012,472,559,1144,411,462
1212,472,536,1147,433,456
1216,472,536,1147,443,437
1181,507,535,1147,511,434
1171,517,535,1157,582,439
1171,517,535,1154,584,426
1211,517,535,1141,700,457
1275,563,537,1128,710,511
1382,586,537,1123,710,581
1380,573,552,1051,696,640
1419,572,564,980,688,720
1435,650,493,924,686,733
1402,701,496,859,726,743
1469,650,547,817,754,696
1491,767,508,744,754,611
1457,777,496,707,754,565
1448,642,609,729,844,494
1448,487,763,769,807,546
1448,487,681,769,794,604
1445,490,598,820,934,683
1444,491,582,897,937,744
1444,491,569,874,921,761
1469,491,558,823,921,761
1479,495,514,753,920,745
1433,541,472,727,938,744
1428,546,472,670,916,707
1382,592,472,668,890,694
1367,607,472,708,797,692
1105,870,472,758,793,691
1050,925,472,780,706,691
1091,980,472,851,728,690
1059,1012,472,717,706,690
859,1212,472,723,684,690
855,1216,472,794,675,690
1089,1181,507,819,610,710
1246,1171,517,815,539,710
1349,1171,517,923,537,708
1368,1211,517,1135,420,705
1260,1275,563,1167,409,692
1130,1382,586,1219,410,648
1130,1380,573,1280,485,589
1080,1419,572,1305,563,525
986,1435,650,1272,572,539
960,1402,701,1285,555,543
857,1469,650,1404,527,636
718,1491,767,1400,655,636
694,1457,777,1400,719,636
693,1448,642,1378,645,636
693,1448,487,1338,598,584
693,1448,487,1355,597,533
693,1445,490,1322,493,473
693,1444,491,1341,503,413
693,1444,491,1375,525,396
668,1469,491,1426,525,402
654,1479,495,1424,525,462
654,1433,541,1374,507,433
654,1428,546,1441,506,419
654,1382,592,1452,504,381
654,1367,607,1384,565,395
653,1105,870,1331,595,511
653,1050,925,1309,651,555
585,1091,980,1336,673,774
646,1059,1012,1330,710,787
706,859,1212,1334,780,787
708,855,1216,1263,781,787
530,1089,1181,1263,778,767
433,1246,1171,1267,781,762
330,1349,1171,1161,781,784
271,1368,1211,952,782,789
267,1260,1275,920,782,773
267,1130,1382,868,860,773
267,1130,1380,1064,785,773
267,1080,1419,1087,707,757
295,986,1435,1117,698,731
328,960,1402,1123,675,712
393,857,1469,1057,675,619
405,718,1491,1209,561,619
430,694,1457,1209,497,619
465,693,1448,1209,472,685
466,693,1448,1288,468,685
498,693,1448,1271,518,678
750,693,1445,1253,482,661
809,693,1444,1157,506,663
818,693,1444,1123,542,668
818,668,1469,1058,546,693
818,654,1479,1021,551,626
818,654,1433,1013,551,626
818,654,1428,929,551,675
820,654,1382,871,554,681
820,654,1367,870,579,673
833,653,1105,870,550,595
869,653,1050,881,494,551
841,585,1091,787,450,332
780,646,1059,779,438,319
720,706,859,769,389,327
827,708,855,785,409,368
771,530,1089,760,473,369
711,433,1246,750,470,367
711,330,1349,748,591,343
727,271,1368,745,594,311
739,267,1260,745,594,286
745,267,1130,745,523,260
756,267,1130,474,557,260
767,267,1080,415,590,260
739,295,986,385,591,259
711,328,960,366,607,293
646,393,857,312,624,293
634,405,718,157,756,316
609,430,694,157,756,316
574,465,693,159,756,250
573,466,693,90,756,285
559,498,693,117,769,396
382,750,693,117,809,443
334,809,693,117,997,487
461,818,693,117,940,488
461,818,668,208,936,517
465,818,654,222,931,540
488,818,654,222,938,540
504,818,654,356,947,491
517,820,654,364,944,485
523,820,654,364,858,492
510,833,653,364,857,822
474,869,653,353,857,822
476,841,585,666,857,822
476,780,646,678,832,822
476,720,706,748,811,814
367,827,708,733,789,773
367,771,530,733,725,770
367,711,433,733,725,779
367,711,330,733,607,813
351,727,271,733,603,812
339,739,267,733,609,812
333,745,267,733,610,812
322,756,267,733,618,812
311,767,267,757,585,930
311,739,295,791,584,1024
330,711,328,791,568,991
330,646,393,791,551,1016
330,634,405,793,405,1053
340,609,430,793,486,1053
408,574,465,791,717,1053
492,573,466,781,717,1018
474,559,498,754,896,907
415,382,750,772,883,858
406,334,809,929,667,1022
270,461,818,937,887,1062
270,461,818,846,920,1003
274,465,818,832,1176,980
465,488,818,854,1208,980
449,504,818,721,1211,980
436,517,820,759,1219,1190
524,523,820,1039,1328,1177
538,510,833,1156,1364,809
541,474,869,1165,1402,824
539,476,841,848,1415,824
561,476,780,834,1415,824
561,476,720,820,1415,824
561,367,827,890,1415,824
561,367,771,893,1415,824
561,367,711,893,1415,826
561,367,711,893,1412,792
564,351,727,909,1562,792
569,339,739,909,1588,792
571,333,745,909,1596,792
571,322,756,909,1758,792
571,311,767,885,1816,674
571,311,739,851,1837,580
547,330,711,851,1971,579
557,330,646,851,1971,554
598,330,634,849,1971,494
605,340,609,849,1934,494
600,408,574,853,1703,494
555,492,573,902,1703,510
593,474,559,930,1461,523
577,415,382,947,1434,561
594,406,334,856,1425,354
594,270,461,1001,1209,323
596,270,461,1002,1205,332
622,274,465,1003,949,392
466,465,488,993,910,400
469,449,504,992,898,400
467,436,517,946,890,190
373,524,523,666,781,190
359,538,510,549,745,265
356,541,474,540,707,254
356,539,476,589,694,326
334,561,476,551,694,326
334,561,476,525,807,384
363,561,367,458,967,384
371,561,367,455,1123,384
424,561,367,455,1123,373
427,561,367,455,1123,373
464,564,351,439,973,373
542,569,339,439,941,373
544,571,333,439,924,406
663,571,322,439,820,730
956,571,311,439,774,731
967,571,311,439,754,731
1206,547,330,439,620,731
1196,557,330,454,620,731
1155,598,330,469,620,731
1138,605,340,469,678,731
1075,600,408,465,793,731
1055,555,492,527,794,715
1043,593,474,569,799,702
1043,577,415,535,799,664
1024,594,406,647,987,660
1024,594,270,519,982,645
1022,596,270,545,953,635
989,622,274,574,953,575
1126,466,465,568,953,567
1123,469,449,575,953,567
1123,467,436,577,963,567
1123,373,524,709,963,567
1123,359,538,711,963,492
1123,356,541,794,966,567
1123,356,539,782,1150,495
1123,334,561,778,1162,546
1123,334,561,745,1050,488
1094,363,561,1020,917,489
1086,371,561,1022,800,532
1033,424,561,1024,800,579
