Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5
225,314,668,547,842,409,1297,507,749,568,252,460,1082,443,592,956
246,278,699,552,842,409,1045,759,740,559,263,429,1059,445,607,985
258,278,699,552,842,354,1055,772,758,565,265,429,1036,445,870,987
270,278,689,561,843,326,1007,848,660,607,318,479,1021,445,925,952
229,319,689,561,842,327,1007,848,649,590,340,518,817,445,980,952
239,319,687,563,511,658,1007,848,649,584,342,593,650,445,1012,1144
239,319,677,573,398,759,1019,848,649,584,336,726,549,443,1212,1147
240,319,677,573,368,776,1032,848,649,584,336,745,482,443,1216,1147
431,307,689,573,368,673,1135,848,649,584,323,746,440,434,1181,1147
444,247,680,647,367,560,1249,848,556,677,302,746,387,434,1171,1157
339,374,667,665,317,610,1249,847,468,766,302,666,348,434,1171,1154
427,374,660,680,275,652,1249,847,468,766,302,605,339,434,1211,1141
433,354,680,675,280,652,1249,847,468,726,342,609,279,406,1275,1128
417,380,680,632,323,652,1139,957,468,685,383,526,273,361,1382,1123
446,387,680,572,383,631,1160,957,468,685,383,558,273,342,1380,1051
446,387,672,539,424,631,1093,1024,468,662,406,558,293,314,1419,980
446,387,672,486,477,631,1093,1024,343,723,470,555,293,312,1435,924
446,387,672,482,481,631,1093,1024,339,721,476,555,273,312,1402,859
442,391,634,520,481,629,1092,1027,338,722,476,555,292,312,1469,817
441,384,642,518,483,628,1044,1076,323,737,460,568,271,286,1491,744
464,357,645,542,476,575,1087,1093,323,734,463,568,271,267,1457,707
486,346,629,569,476,575,1087,1091,325,733,455,567,314,198,1448,729
515,345,606,593,465,586,1043,1134,326,624,564,567,313,324,1448,769
522,311,640,593,455,596,904,1273,326,563,568,565,313,366,1448,769
674,247,704,593,438,613,470,1657,376,563,545,548,281,367,1445,820
674,230,721,499,493,652,469,1456,334,796,551,553,230,364,1444,897
675,230,595,607,338,825,469,1398,392,796,500,543,235,262,1444,874
687,230,502,619,402,842,469,1334,456,796,475,544,241,329,1469,823
691,230,386,666,471,842,469,1285,505,796,475,550,266,322,1479,753
762,224,336,671,522,842,468,1286,505,796,475,554,266,321,1433,727
822,224,314,668,547,842,468,1252,493,772,545,560,263,321,1428,670
832,225,314,668,547,842,409,1297,507,749,568,560,228,316,1382,668
817,246,278,699,552,842,409,1045,759,740,559,573,168,317,1367,708
805,258,278,699,552,842,354,1055,772,758,565,594,255,317,1105,758
793,270,278,689,561,843,326,1007,848,660,607,529,251,317,1050,780
793,229,319,689,561,842,327,1007,848,649,590,484,251,317,1091,851
783,239,319,687,563,511,658,1007,848,649,584,369,251,317,1059,717
783,239,319,677,573,398,759,1019,848,649,584,236,251,317,859,723
782,240,319,677,573,368,776,1032,848,649,584,217,251,317,855,794
591,431,307,689,573,368,673,1135,848,649,584,216,251,317,1089,819
573,444,247,680,647,367,560,1249,848,556,677,216,290,317,1246,815
591,339,374,667,665,317,610,1249,847,468,766,216,362,317,1349,923
516,427,374,660,680,275,652,1249,847,468,766,187,396,317,1368,1135
510,433,354,680,675,280,652,1249,847,468,726,190,443,317,1260,1167
500,417,380,680,632,323,652,1139,957,468,685,129,447,317,1130,1219
634,446,387,680,572,383,631,1160,957,468,685,106,447,317,1130,1280
717,446,387,672,539,424,631,1093,1024,468,662,106,427,402,1080,1305
721,446,387,672,486,477,631,1093,1024,343,723,162,427,438,986,1272
768,446,387,672,482,481,631,1093,1024,339,721,184,425,438,960,1285
805,442,391,634,520,481,629,1092,1027,338,722,189,394,440,857,1404
875,441,384,642,518,483,628,1044,1076,323,737,227,393,440,718,1400
958,464,357,645,542,476,575,1087,1093,323,734,252,385,471,694,1400
950,486,346,629,569,476,575,1087,1091,325,733,252,329,469,693,1378
1056,515,345,606,593,465,586,1043,1134,326,624,252,329,422,693,1338
1104,522,311,640,593,455,596,904,1273,326,563,252,415,409,693,1355
977,674,247,704,593,438,613,470,1657,376,563,252,417,409,693,1322
977,674,230,721,499,493,652,469,1456,334,796,263,453,409,693,1341
976,675,230,595,607,338,825,469,1398,392,796,265,517,410,693,1375
964,687,230,502,619,402,842,469,1334,456,796,318,526,282,668,1426
960,691,230,386,666,471,842,469,1285,505,796,340,512,282,654,1424
889,762,224,336,671,522,842,468,1286,505,796,342,529,282,654,1374
829,822,224,314,668,547,842,468,1252,493,772,336,527,282,654,1441
818,832,225,314,668,547,842,409,1297,507,749,336,523,285,654,1452
815,817,246,278,699,552,842,409,1045,759,740,323,523,282,654,1384
823,805,258,278,699,552,842,354,1055,772,758,302,436,282,653,1331
846,793,270,278,689,561,843,326,1007,848,660,302,435,282,653,1309
856,793,229,319,689,561,842,327,1007,848,649,302,435,282,585,1336
915,783,239,319,687,563,511,658,1007,848,649,342,435,282,646,1330
922,783,239,319,677,573,398,759,1019,848,649,383,435,282,706,1334
922,782,240,319,677,573,368,776,1032,848,649,383,443,282,708,1263
922,591,431,307,689,573,368,673,1135,848,649,406,472,282,530,1263
922,573,444,247,680,647,367,560,1249,848,556,470,515,282,433,1267
877,591,339,374,667,665,317,610,1249,847,468,476,446,282,330,1161
906,516,427,374,660,680,275,652,1249,847,468,476,412,283,271,952
906,510,433,354,680,675,280,652,1249,847,468,460,514,284,267,920
906,500,417,380,680,632,323,652,1139,957,468,463,510,284,267,868
736,634,446,387,680,572,383,631,1160,957,468,455,510,284,267,1064
653,717,446,387,672,539,424,631,1093,1024,468,564,510,202,267,1087
682,721,446,387,672,486,477,631,1093,1024,343,568,510,287,295,1117
635,768,446,387,672,482,481,631,1093,1024,339,545,542,299,328,1123
598,805,442,391,634,520,481,629,1092,1027,338,551,563,326,393,1057
528,875,441,384,642,518,483,628,1044,1076,323,500,569,370,405,1209
520,958,464,357,645,542,476,575,1087,1093,323,475,569,518,430,1209
517,950,486,346,629,569,476,575,1087,1091,325,475,571,525,465,1209
382,1056,515,345,606,593,465,586,1043,1134,326,475,571,432,466,1288
327,1104,522,311,640,593,455,596,904,1273,326,545,523,403,498,1271
302,977,674,247,704,593,438,613,470,1657,376,568,538,402,750,1253
317,977,674,230,721,499,493,652,469,1456,334,559,503,402,809,1157
317,976,675,230,595,607,338,825,469,1398,392,565,502,401,818,1123
317,964,687,230,502,619,402,842,469,1334,456,607,694,401,818,1058
427,960,691,230,386,666,471,842,469,1285,505,590,892,405,818,1021
432,889,762,224,336,671,522,842,468,1286,505,584,877,413,818,1013
432,829,822,224,314,668,547,842,468,1252,493,584,877,413,818,929
432,818,832,225,314,668,547,842,409,1297,507,584,984,410,820,871
557,815,817,246,278,699,552,842,409,1045,759,584,984,452,820,870
571,823,805,258,278,699,552,842,354,1055,772,677,992,464,833,870
548,846,793,270,278,689,561,843,326,1007,848,766,992,500,869,881
538,856,793,229,319,689,561,842,327,1007,848,766,992,500,841,787
876,915,783,239,319,687,563,511,658,1007,848,726,992,506,780,779
869,922,783,239,319,677,573,398,759,1019,848,685,992,574,720,769
908,922,782,240,319,677,573,368,776,1032,848,685,984,821,827,785
959,922,591,431,307,689,573,368,673,1135,848,662,955,1091,771,760
1144,922,573,444,247,680,647,367,560,1249,848,723,873,1091,711,750
1191,877,591,339,374,667,665,317,610,1249,847,721,870,1121,711,748
1160,906,516,427,374,660,680,275,652,1249,847,722,870,1158,727,745
1173,906,510,433,354,680,675,280,652,1249,847,737,721,1157,739,745
1197,906,500,417,380,680,632,323,652,1139,957,734,721,1247,745,745
1247,736,634,446,387,680,572,383,631,1160,957,733,721,1247,756,474
1385,653,717,446,387,672,539,424,631,1093,1024,624,721,1244,767,415
1384,682,721,446,387,672,486,477,631,1093,1024,563,721,1123,739,385
1384,635,768,446,387,672,482,481,631,1093,1024,563,689,1111,711,366
1487,598,805,442,391,634,520,481,629,1092,1027,796,668,1179,646,312
1512,528,875,441,384,642,518,483,628,1044,1076,796,675,1135,634,157
1428,520,958,464,357,645,542,476,575,1087,1093,796,675,956,609,157
1468,517,950,486,346,629,569,476,575,1087,1091,796,673,949,574,159
1468,382,1056,515,345,606,593,465,586,1043,1134,796,707,984,573,90
1468,327,1104,522,311,640,593,455,596,904,1273,772,669,1005,559,117
1470,302,977,674,247,704,593,438,613,470,1657,749,710,1022,382,117
1456,317,977,674,230,721,499,493,652,469,1456,740,709,1046,334,117
1456,317,976,675,230,595,607,338,825,469,1398,758,640,1046,461,117
1456,317,964,687,230,502,619,402,842,469,1334,660,433,1046,461,208
1346,427,960,691,230,386,666,471,842,469,1285,649,224,1131,465,222
1341,432,889,762,224,336,671,522,842,468,1286,649,222,1123,488,222
1341,432,829,822,224,314,668,547,842,468,1252,649,295,1161,504,356
1341,432,818,832,225,314,668,547,842,409,1297,649,208,1161,517,364
1213,557,815,817,246,278,699,552,842,409,1045,649,299,1120,523,364
1191,571,823,805,258,278,699,552,842,354,1055,556,291,1108,510,364
1288,548,846,793,270,278,689,561,843,326,1007,468,291,1240,474,353
1338,538,856,793,229,319,689,561,842,327,1007,468,291,1240,476,666
941,876,915,783,239,319,687,563,511,658,1007,468,291,1234,476,678
941,869,922,783,239,319,677,573,398,759,1019,468,291,1230,476,748
1017,908,922,782,240,319,677,573,368,776,1032,468,305,983,367,733
1114,959,922,591,431,307,689,573,368,673,1135,468,326,713,367,733
929,1144,922,573,444,247,680,647,367,560,1249,343,326,713,367,733
898,1191,877,591,339,374,667,665,317,610,1249,339,327,683,367,733
879,1160,906,516,427,374,660,680,275,652,1249,338,423,645,351,733
866,1173,906,510,433,354,680,675,280,652,1249,323,423,645,339,733
842,1197,906,500,417,380,680,632,323,652,1139,323,444,555,333,733
933,1247,736,634,446,387,680,572,383,631,1160,325,444,555,322,733
803,1385,653,717,446,387,672,539,424,631,1093,326,444,555,311,757
782,1384,682,721,446,387,672,486,477,631,1093,326,444,555,311,791
782,1384,635,768,446,387,672,482,481,631,1093,376,444,555,330,791
681,1487,598,805,442,391,634,520,481,629,1092,334,444,458,330,791
656,1512,528,875,441,384,642,518,483,628,1044,392,431,484,330,793
642,1428,520,958,464,357,645,542,476,575,1087,456,484,523,340,793
591,1468,517,950,486,346,629,569,476,575,1087,505,587,549,408,791
591,1468,382,1056,515,345,606,593,465,586,1043,505,568,537,492,781
591,1468,327,1104,522,311,640,593,455,596,904,493,606,611,474,754
608,1470,302,977,674,247,704,593,438,613,470,507,548,594,415,772
624,1456,317,977,674,230,721,499,493,652,469,759,548,570,406,929
625,1456,317,976,675,230,595,607,338,825,469,772,623,570,270,937
629,1456,317,964,687,230,502,619,402,842,469,848,671,570,270,846
629,1346,427,960,691,230,386,666,471,842,469,848,695,481,274,832
629,1341,432,889,762,224,336,671,522,842,468,848,705,481,465,854
629,1341,432,829,822,224,314,668,547,842,468,848,634,443,449,721
629,1341,432,818,832,225,314,668,547,842,409,848,614,443,436,759
629,1213,557,815,817,246,278,699,552,842,409,848,523,442,524,1039
629,1191,571,823,805,258,278,699,552,842,354,848,523,442,538,1156
532,1288,548,846,793,270,278,689,561,843,326,847,523,274,541,1165
482,1338,538,856,793,229,319,689,561,842,327,847,523,281,539,848
482,941,876,915,783,239,319,687,563,511,658,847,525,281,561,834
482,941,869,922,783,239,319,677,573,398,759,957,661,217,561,820
367,1017,908,922,782,240,319,677,573,368,776,957,715,217,561,890
219,1114,959,922,591,431,307,689,573,368,673,1024,724,232,561,893
219,929,1144,922,573,444,247,680,647,367,560,1024,776,392,561,893
223,898,1191,877,591,339,374,667,665,317,610,1024,775,392,561,893
223,879,1160,906,516,427,374,660,680,275,652,1027,679,392,564,909
223,866,1173,906,510,433,354,680,675,280,652,1076,679,396,569,909
223,842,1197,906,500,417,380,680,632,323,652,1093,681,398,571,909
82,933,1247,736,634,446,387,680,572,383,631,1091,689,471,571,909
88,803,1385,653,717,446,387,672,539,424,631,1134,689,493,571,885
124,782,1384,682,721,446,387,672,486,477,631,1273,689,493,571,851
124,782,1384,635,768,446,387,672,482,481,631,1657,689,493,547,851
122,681,1487,598,805,442,391,634,520,481,629,1456,689,532,557,851
122,656,1512,528,875,441,384,642,518,483,628,1398,689,506,598,849
134,642,1428,520,958,464,357,645,542,476,575,1334,636,467,605,849
188,591,1468,517,950,486,346,629,569,476,575,1285,533,441,600,853
222,591,1468,382,1056,515,345,606,593,465,586,1286,525,417,555,902
501,591,1468,327,1104,522,311,640,593,455,596,1252,506,322,593,930
482,608,1470,302,977,674,247,704,593,438,613,1297,506,322,577,947
465,624,1456,317,977,674,230,721,499,493,652,1045,506,322,594,856
465,625,1456,317,976,675,230,595,607,338,825,1055,454,322,594,1001
461,629,1456,317,964,687,230,502,619,402,842,1007,406,322,596,1002
475,629,1346,427,960,691,230,386,666,471,842,1007,382,322,622,1003
531,629,1341,432,889,762,224,336,671,522,842,1007,499,322,466,993
612,629,1341,432,829,822,224,314,668,547,842,1019,497,322,469,992
617,629,1341,432,818,832,225,314,668,547,842,1032,567,322,467,946
713,629,1213,557,815,817,246,278,699,552,842,1135,654,322,373,666
831,629,1191,571,823,805,258,278,699,552,842,1249,682,322,359,549
832,532,1288,548,846,793,270,278,689,561,843,1249,682,322,356,540
834,482,1338,538,856,793,229,319,689,561,842,1249,863,315,356,589
1012,482,941,876,915,783,239,319,687,563,511,1249,900,494,334,551
1021,482,941,869,922,783,239,319,677,573,398,1139,995,623,334,525
1044,367,1017,908,922,782,240,319,677,573,368,1160,927,623,363,458
1062,219,1114,959,922,591,431,307,689,573,368,1093,1010,608,371,455
1132,219,929,1144,922,573,444,247,680,647,367,1093,982,448,424,455
1113,223,898,1191,877,591,339,374,667,665,317,1093,982,448,427,455
1113,223,879,1160,906,516,427,374,660,680,275,1092,983,448,464,439
1363,223,866,1173,906,510,433,354,680,675,280,1044,1022,444,542,439
1469,223,842,1197,906,500,417,380,680,632,323,1087,1097,442,544,439
1553,82,933,1247,736,634,446,387,680,572,383,1087,1112,369,663,439
1539,88,803,1385,653,717,446,387,672,539,424,1043,1124,347,956,439
1666,124,782,1384,682,721,446,387,672,486,477,904,1221,356,967,439
1748,124,782,1384,635,768,446,387,672,482,481,470,1249,506,1206,439
1748,122,681,1487,598,805,442,391,634,520,481,469,1278,473,1196,454
1748,122,656,1512,528,875,441,384,642,518,483,469,1278,473,1155,469
1736,134,642,1428,520,958,464,357,645,542,476,469,1278,473,1138,469
1682,188,591,1468,517,950,486,346,629,569,476,469,1278,473,1075,465
1670,222,591,1468,382,1056,515,345,606,593,465,468,1271,473,1055,527
1391,501,591,1468,327,1104,522,311,640,593,455,468,1252,473,1043,569
1391,482,608,1470,302,977,674,247,704,593,438,409,1252,473,1043,535
1391,465,624,1456,317,977,674,230,721,499,493,409,1252,482,1024,647
1390,465,625,1456,317,976,675,230,595,607,338,354,1229,629,1024,519
1390,461,629,1456,317,964,687,230,502,619,402,326,1229,629,1022,545
1376,475,629,1346,427,960,691,230,386,666,471,327,1229,629,989,574
1320,531,629,1341,432,889,762,224,336,671,522,658,1233,658,1126,568
1239,612,629,1341,432,829,822,224,314,668,547,759,1239,658,1123,575
1234,617,629,1341,432,818,832,225,314,668,547,776,1167,658,1123,577
1138,713,629,1213,557,815,817,246,278,699,552,673,1081,658,1123,709
1020,831,629,1191,571,823,805,258,278,699,552,560,1053,658,1123,711
1022,832,532,1288,548,846,793,270,278,689,561,610,1056,658,1123,794
1020,834,482,1338,538,856,793,229,319,689,561,652,875,658,1123,782
867,1012,482,941,876,915,783,239,319,687,563,652,836,479,1123,778
878,1021,482,941,869,922,783,239,319,677,573,652,641,350,1123,745
860,1044,367,1017,908,922,782,240,319,677,573,631,641,350,1094,1020
842,1062,219,1114,959,922,591,431,307,689,573,631,539,350,1086,1022
772,1132,219,929,1144,922,573,444,247,680,647,631,518,350,1033,1024
771,1113,223,898,1191,877,591,339,374,667,665,631,537,382,1144,1024
771,1113,223,879,1160,906,516,427,374,660,680,629,654,388,1112,1024
527,1363,223,866,1173,906,510,433,354,680,675,628,620,388,1029,1024
434,1469,223,842,1197,906,500,417,380,680,632,575,562,388,1060,1024
358,1553,82,933,1247,736,634,446,387,680,572,575,539,388,1025,1123
358,1539,88,803,1385,653,717,446,387,672,539,586,549,390,742,1123
184,1666,124,782,1384,682,721,446,387,672,486,596,453,400,731,1123
118,1748,124,782,1384,635,768,446,387,672,482,613,427,250,492,1158
174,1748,122,681,1487,598,805,442,391,634,520,652,456,244,492,1143
193,1748,122,656,1512,528,875,441,384,642,518,825,456,285,492,1203
381,1736,134,642,1428,520,958,464,357,645,542,842,456,369,492,1372
630,1682,188,591,1468,517,950,486,346,629,569,842,456,399,493,1419
609,1670,222,591,1468,382,1056,515,345,606,593,842,456,399,474,1309
613,1391,501,591,1468,327,1104,522,311,640,593,842,509,410,502,1241
677,1391,482,608,1470,302,977,674,247,704,593,842,512,481,515,1272
682,1391,465,624,1456,317,977,674,230,721,499,842,518,627,515,1114
682,1390,465,625,1456,317,976,675,230,595,607,842,537,517,515,1096
683,1390,461,629,1456,317,964,687,230,502,619,843,551,517,515,1069
683,1376,475,629,1346,427,960,691,230,386,666,842,551,518,514,1039
683,1320,531,629,1341,432,889,762,224,336,671,511,420,491,319,1034
683,1239,612,629,1341,432,829,822,224,314,668,398,414,491,337,1027
683,1234,617,629,1341,432,818,832,225,314,668,368,425,491,340,1025
683,1138,713,629,1213,557,815,817,246,278,699,368,456,491,340,901
683,1020,831,629,1191,571,823,805,258,278,699,367,478,491,370,904
680,1022,832,532,1288,548,846,793,270,278,689,317,552,491,496,821
680,1020,834,482,1338,538,856,793,229,319,689,275,624,491,550,784
655,867,1012,482,941,876,915,783,239,319,687,280,645,491,581,819
715,878,1021,482,941,869,922,783,239,319,677,323,618,491,581,819
747,860,1044,367,1017,908,922,782,240,319,677,383,757,491,596,541
752,842,1062,219,1114,959,922,591,431,307,689,424,746,491,703,553
784,772,1132,219,929,1144,922,573,444,247,680,477,743,491,950,552
934,771,1113,223,898,1191,877,591,339,374,667,481,724,459,871,598
995,771,1113,223,879,1160,906,516,427,374,660,481,643,453,905,616
990,527,1363,223,866,1173,906,510,433,354,680,483,638,453,1257,616
977,434,1469,223,842,1197,906,500,417,380,680,476,598,453,1400,616
969,358,1553,82,933,1247,736,634,446,387,680,476,715,453,1421,529
976,358,1539,88,803,1385,653,717,446,387,672,465,713,473,1411,530
977,184,1666,124,782,1384,682,721,446,387,672,455,753,471,1412,530
961,118,1748,124,782,1384,635,768,446,387,672,438,753,517,1413,495
928,174,1748,122,681,1487,598,805,442,391,634,493,695,703,1416,519
927,193,1748,122,656,1512,528,875,441,384,642,338,713,671,1465,444
739,381,1736,134,642,1428,520,958,464,357,645,402,766,647,1651,275
490,630,1682,188,591,1468,517,950,486,346,629,471,839,640,1702,228
489,609,1670,222,591,1468,382,1056,515,345,606,522,848,640,1720,227
485,613,1391,501,591,1468,327,1104,522,311,640,547,795,629,1666,225
421,677,1391,482,608,1470,302,977,674,247,704,547,834,558,1716,247
416,682,1391,465,624,1456,317,977,674,230,721,552,828,403,1739,356
