Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6,Accum_y-7,Accum_y-8,Accum_y-9,Accum_y-10
388,444,396,645,1157,284,317,406,1517,331,2049,581,1029,1024,805,648,975,656,466,801,1086,1378
388,442,398,555,1247,284,317,361,1506,387,2049,581,1060,1024,805,630,975,656,466,802,1067,1442
388,369,471,555,1247,284,317,342,1500,412,2034,596,1025,1123,723,368,991,598,428,803,1065,1442
390,347,493,555,1244,202,402,314,1372,511,1984,703,742,1123,713,380,1045,570,484,892,1064,1442
400,356,493,555,1123,287,438,312,1371,509,1742,950,731,1123,910,411,1107,432,443,885,1058,1442
250,506,493,555,1111,299,438,312,1332,524,1731,871,492,1158,912,554,1109,417,395,850,1058,1442
244,473,532,458,1179,326,440,312,1318,530,1697,905,492,1143,1092,688,1140,347,341,850,1058,1457
285,473,506,484,1135,370,440,286,1241,572,1406,1257,492,1203,1102,705,1140,346,801,902,1058,1509
369,473,467,523,956,518,471,267,1213,619,1228,1400,492,1372,1062,813,1200,96,801,903,1058,1509
399,473,441,549,949,525,469,198,1279,624,1123,1421,493,1419,947,838,1041,96,801,1132,1071,1512
399,473,417,537,984,432,422,324,1151,758,1132,1411,474,1309,946,898,930,96,823,1042,1078,1513
410,473,322,611,1005,403,409,366,1058,841,1141,1412,502,1241,993,899,924,96,838,1079,1078,1933
481,473,322,594,1022,402,409,367,1020,875,1144,1413,515,1272,993,899,968,96,838,1006,1067,1967
627,482,322,570,1046,402,409,364,782,1048,1209,1416,515,1114,805,899,968,276,838,1008,988,1972
517,629,322,570,1046,401,410,262,550,1354,1188,1465,515,1096,979,933,918,355,838,947,915,1958
517,629,322,570,1046,401,282,329,564,1398,1005,1651,515,1069,1110,946,913,372,838,766,789,1923
518,629,322,481,1131,405,282,322,437,1532,953,1702,514,1039,1216,948,958,443,838,764,757,1917
491,658,322,481,1123,413,282,321,438,1532,935,1720,319,1034,1221,952,976,558,838,726,591,1823
491,658,322,443,1161,413,282,321,438,1532,935,1666,337,1027,1221,952,981,646,838,692,591,1741
491,658,322,443,1161,410,285,316,443,1532,872,1716,340,1025,1211,952,621,601,755,685,512,1793
491,658,322,442,1120,452,282,317,445,1532,849,1739,340,901,1211,952,665,597,744,642,512,1664
491,658,322,442,1108,464,282,317,445,1532,731,1857,370,904,1259,952,573,684,743,642,391,1588
491,658,322,274,1240,500,282,317,445,1532,702,1886,496,821,1263,873,562,689,763,640,380,1315
491,658,315,281,1240,500,282,317,445,1532,515,2073,550,784,1079,873,578,689,807,552,376,1310
491,479,494,281,1234,506,282,317,445,1527,504,2089,581,819,1160,822,594,689,810,569,362,1310
491,350,623,217,1230,574,282,317,443,1528,504,2072,581,819,1174,822,594,689,834,568,312,1310
491,350,623,217,983,821,282,317,443,1521,469,2111,596,541,1147,834,594,689,926,568,220,1310
491,350,608,232,713,1091,282,317,434,1493,479,2138,703,553,1108,791,595,689,884,568,169,1349
491,350,448,392,713,1091,282,317,434,1489,437,2154,950,552,1108,829,651,689,880,568,239,1310
459,382,448,392,683,1121,282,317,434,1489,338,2127,871,598,1137,796,873,689,880,568,333,1153
453,388,448,392,645,1158,283,317,434,1489,331,2080,905,616,1137,936,1187,689,874,568,416,1069
453,388,444,396,645,1157,284,317,406,1517,331,2049,1257,616,1147,944,1353,689,874,494,310,979
453,388,442,398,555,1247,284,317,361,1506,387,2049,1400,616,1147,929,1417,689,876,493,320,915
453,388,369,471,555,1247,284,317,342,1500,412,2034,1421,529,1133,867,1445,689,884,500,377,915
473,390,347,493,555,1244,202,402,314,1372,511,1984,1411,530,1138,854,1765,689,744,414,387,915
471,400,356,493,555,1123,287,438,312,1371,509,1742,1412,530,941,823,1795,689,816,457,452,915
517,250,506,493,555,1111,299,438,312,1332,524,1731,1413,495,1098,748,1853,689,816,457,580,915
703,244,473,532,458,1179,326,440,312,1318,530,1697,1416,519,952,618,2031,689,831,457,637,900
671,285,473,506,484,1135,370,440,286,1241,572,1406,1465,444,1081,613,2130,689,398,469,637,848
647,369,473,467,523,956,518,471,267,1213,619,1228,1651,275,1073,720,2088,689,402,468,637,848
640,399,473,441,549,949,525,469,198,1279,624,1123,1702,228,1128,696,2086,689,403,296,624,845
640,399,473,417,537,984,432,422,324,1151,758,1132,1720,227,1134,636,2089,718,502,280,617,820
629,410,473,322,611,1005,403,409,366,1058,841,1141,1666,225,1205,663,2089,822,569,243,617,400
558,481,473,322,594,1022,402,409,367,1020,875,1144,1716,247,1292,667,2008,1028,637,241,622,364
403,627,482,322,570,1046,402,409,364,782,1048,1209,1739,356,1391,667,2008,849,671,239,681,384
366,517,629,322,570,1046,401,410,262,550,1354,1188,1857,502,1271,636,2038,779,706,251,681,383
366,517,629,322,570,1046,401,282,329,564,1398,1005,1886,505,1161,657,2069,899,706,251,716,311
365,518,629,322,481,1131,405,282,322,437,1532,953,2073,505,1055,677,2017,844,713,251,790,319
363,491,658,322,481,1123,413,282,321,438,1532,935,2089,504,1050,691,1971,750,967,251,790,328
381,491,658,322,443,1161,413,282,321,438,1532,935,2072,527,1195,691,1965,735,1073,251,790,294
381,491,658,322,443,1161,410,285,316,443,1532,872,2111,527,1247,691,1966,717,1124,251,803,231
418,491,658,322,442,1120,452,282,317,445,1532,849,2138,520,1252,693,1940,693,1124,266,815,186
418,491,658,322,442,1108,464,282,317,445,1532,731,2154,515,1231,693,1956,611,1115,336,885,219
496,491,658,322,274,1240,500,282,317,445,1532,702,2127,515,1226,698,1986,615,1095,369,889,219
555,491,658,315,281,1240,500,282,317,445,1532,515,2080,515,1235,700,1955,615,1051,404,892,219
561,491,479,494,281,1234,506,282,317,445,1527,504,2049,480,1142,700,1939,615,1176,385,931,219
563,491,350,623,217,1230,574,282,317,443,1528,504,2049,480,1159,705,1940,630,1176,398,958,219
563,491,350,623,217,983,821,282,317,443,1521,469,2034,479,1172,696,1940,673,1194,411,963,219
563,491,350,608,232,713,1091,282,317,434,1493,479,1984,465,1242,696,1939,675,1170,411,963,181
565,491,350,448,392,713,1091,282,317,434,1489,437,1742,535,1354,614,1883,675,1170,411,1002,183
592,459,382,448,392,683,1121,282,317,434,1489,338,1731,494,1467,614,1661,675,1180,411,908,176
592,453,388,448,392,645,1158,283,317,434,1489,331,1697,512,1467,470,1347,675,1188,411,825,175
624,453,388,444,396,645,1157,284,317,406,1517,331,1406,551,1550,469,1181,675,1291,409,785,175
673,453,388,442,398,555,1247,284,317,361,1506,387,1228,611,1616,469,1182,675,1291,411,788,175
717,453,388,369,471,555,1247,284,317,342,1500,412,1123,631,1650,481,1139,694,1283,425,731,176
695,473,390,347,493,555,1244,202,402,314,1372,511,1132,631,1643,481,765,743,1264,380,721,176
680,471,400,356,493,555,1123,287,438,312,1371,509,1141,713,1642,481,683,847,1259,337,656,176
678,517,250,506,493,555,1111,299,438,312,1332,524,1144,796,1483,413,624,877,1266,337,528,176
501,703,244,473,532,458,1179,326,440,312,1318,530,1209,788,1503,415,415,878,1254,337,471,191
492,671,285,473,506,484,1135,370,440,286,1241,572,1188,801,1409,414,316,977,1246,295,471,197
432,647,369,473,467,523,956,518,471,267,1213,619,1005,812,1355,221,296,982,1303,296,492,201
409,640,399,473,441,549,949,525,469,198,1279,624,953,856,1303,226,274,982,1349,238,553,243
409,640,399,473,417,537,984,432,422,324,1151,758,935,898,1297,226,293,953,1252,238,587,243
409,629,410,473,322,611,1005,403,409,366,1058,841,935,898,1228,200,293,849,1170,238,631,243
409,558,481,473,322,594,1022,402,409,367,1020,875,872,844,1244,246,291,645,1102,247,651,299
409,403,627,482,322,570,1046,402,409,364,782,1048,849,715,1164,259,291,644,1068,247,622,406
409,366,517,629,322,570,1046,401,410,262,550,1354,731,562,1110,312,281,641,1033,235,681,456
409,366,517,629,322,570,1046,401,282,329,564,1398,702,559,1242,291,255,571,1033,235,648,649
415,365,518,629,322,481,1131,405,282,322,437,1532,515,559,1276,420,279,686,1026,235,576,689
433,363,491,658,322,481,1123,413,282,321,438,1532,504,559,1290,695,330,714,772,235,576,750
549,381,491,658,322,443,1161,413,282,321,438,1532,504,536,1181,816,343,642,719,235,603,886
648,381,491,658,322,443,1161,410,285,316,443,1532,469,536,1251,847,355,644,668,235,609,916
612,418,491,658,322,442,1120,452,282,317,445,1532,479,535,1263,850,311,644,668,220,597,887
612,418,491,658,322,442,1108,464,282,317,445,1532,437,535,1249,850,295,639,668,150,530,926
534,496,491,658,322,274,1240,500,282,317,445,1532,338,535,1247,864,265,753,723,117,526,989
475,555,491,658,315,281,1240,500,282,317,445,1532,331,535,1271,980,290,806,729,86,529,995
477,561,491,479,494,281,1234,506,282,317,445,1527,331,537,1272,1141,382,833,613,86,491,1215
574,563,491,350,623,217,1230,574,282,317,443,1528,387,537,1240,1136,384,915,657,191,471,1646
587,563,491,350,623,217,983,821,282,317,443,1521,412,552,1227,1132,384,990,549,249,466,1738
587,563,491,350,608,232,713,1091,282,317,434,1493,511,564,1157,1132,385,988,561,331,466,1845
608,565,491,350,448,392,713,1091,282,317,434,1489,509,493,1046,1139,385,990,665,530,356,1900
581,592,459,382,448,392,683,1121,282,317,434,1489,524,496,903,1158,390,1051,655,561,356,1975
585,592,453,388,448,392,645,1158,283,317,434,1489,530,547,962,1317,393,1148,647,561,357,1975
553,624,453,388,444,396,645,1157,284,317,406,1517,572,508,918,1478,482,1192,544,561,366,1988
588,673,453,388,442,398,555,1247,284,317,361,1506,619,496,884,1559,516,1200,542,559,546,1993
567,717,453,388,369,471,555,1247,284,317,342,1500,624,609,854,1617,523,1182,542,537,618,2009
567,695,473,390,347,493,555,1244,202,402,314,1372,758,763,869,1620,523,1162,548,537,710,2080
565,680,471,400,356,493,555,1123,287,438,312,1371,841,681,869,1625,513,1058,517,542,753,2144
521,678,517,250,506,493,555,1111,299,438,312,1332,875,598,870,1632,512,1041,512,547,801,2322
521,501,703,244,473,532,458,1179,326,440,312,1318,1048,582,946,1633,512,1049,509,547,809,2307
522,492,671,285,473,506,484,1135,370,440,286,1241,1354,569,939,1622,543,1091,488,525,820,2337
522,432,647,369,473,467,523,956,518,471,267,1213,1398,558,948,1600,590,1168,457,524,800,2432
522,409,640,399,473,441,549,949,525,469,198,1279,1532,514,1147,1671,633,1240,410,524,739,2431
538,409,640,399,473,417,537,984,432,422,324,1151,1532,472,1391,1671,611,1339,403,524,705,2560
576,409,629,410,473,322,611,1005,403,409,366,1058,1532,472,1343,1691,611,1360,403,525,665,2721
577,409,558,481,473,322,594,1022,402,409,367,1020,1532,472,1240,1641,628,1391,403,522,640,2685
660,409,403,627,482,322,570,1046,402,409,364,782,1532,472,1221,1668,665,1391,403,522,657,2553
683,409,366,517,629,322,570,1046,401,410,262,550,1532,472,1222,1615,680,1382,403,531,614,2494
703,409,366,517,629,322,570,1046,401,282,329,564,1532,472,1104,1602,675,1315,403,549,682,2301
901,415,365,518,629,322,481,1131,405,282,322,437,1532,472,1070,1451,635,1184,403,549,711,2250
1050,433,363,491,658,322,481,1123,413,282,321,438,1527,472,1056,1158,589,1135,403,550,747,2230
1017,549,381,491,658,322,443,1161,413,282,321,438,1528,472,1020,1037,582,1141,350,550,720,2134
985,648,381,491,658,322,443,1161,410,285,316,443,1521,472,898,1006,588,1142,350,550,711,2158
1026,612,418,491,658,322,442,1120,452,282,317,445,1493,507,881,1001,592,1169,350,550,712,2120
1079,612,418,491,658,322,442,1108,464,282,317,445,1489,517,868,1001,590,1242,350,550,709,2038
1118,534,496,491,658,322,274,1240,500,282,317,445,1489,517,871,982,607,1123,295,550,709,1975
1127,475,555,491,658,315,281,1240,500,282,317,445,1489,517,851,865,582,1160,315,546,808,1969
1179,477,561,491,479,494,281,1234,506,282,317,445,1517,563,863,705,490,1229,389,546,807,1773
1086,574,563,491,350,623,217,1230,574,282,317,443,1506,586,868,705,487,1139,321,428,823,1348
1073,587,563,491,350,623,217,983,821,282,317,443,1500,573,954,719,487,1021,319,357,853,1256
1073,587,563,491,350,608,232,713,1091,282,317,434,1372,572,1036,727,486,1021,346,275,1387,1152
1050,608,565,491,350,448,392,713,1091,282,317,434,1371,650,1124,719,486,1019,244,78,1509,1126
1072,581,592,459,382,448,392,683,1121,282,317,434,1332,701,1188,691,486,962,248,52,1525,1057
1080,585,592,453,388,448,392,645,1158,283,317,434,1318,650,1172,510,530,867,248,52,1816,1107
1102,553,624,453,388,444,396,645,1157,284,317,406,1241,767,1200,341,526,823,250,73,1921,1153
1026,588,673,453,388,442,398,555,1247,284,317,361,1213,777,1205,260,473,815,253,73,1762,1253
1016,567,717,453,388,369,471,555,1247,284,317,342,1279,642,1197,199,536,814,253,73,1930,1253
1017,567,695,473,390,347,493,555,1244,202,402,314,1151,487,1182,284,536,785,247,73,2053,1185
1017,565,680,471,400,356,493,555,1123,287,438,312,1058,487,1182,293,536,785,211,68,2024,1129
1049,521,678,517,250,506,493,555,1111,299,438,312,1020,490,1181,286,536,772,209,63,1976,951
1091,521,501,703,244,473,532,458,1179,326,440,312,782,491,1051,279,536,763,209,63,1983,958
1091,522,492,671,285,473,506,484,1135,370,440,286,550,491,1036,295,505,622,209,123,2023,994
1091,522,432,647,369,473,467,523,956,518,471,267,564,491,1092,295,458,540,179,124,2022,994
1091,522,409,640,399,473,441,549,949,525,469,198,437,495,999,219,438,468,185,124,2035,968
1075,538,409,640,399,473,417,537,984,432,422,324,438,541,839,219,468,369,228,124,2035,839
1042,576,409,629,410,473,322,611,1005,403,409,366,438,546,907,220,519,348,228,123,2036,695
1082,577,409,558,481,473,322,594,1022,402,409,367,443,592,956,248,549,320,228,117,2036,674
1059,660,409,403,627,482,322,570,1046,402,409,364,445,607,985,301,514,320,228,122,2008,677
1036,683,409,366,517,629,322,570,1046,401,410,262,445,870,987,302,466,320,228,113,1997,681
1021,703,409,366,517,629,322,570,1046,401,282,329,445,925,952,389,466,320,246,121,1967,681
817,901,415,365,518,629,322,481,1131,405,282,322,445,980,952,389,467,320,259,124,1992,681
650,1050,433,363,491,658,322,481,1123,413,282,321,445,1012,1144,411,462,320,380,297,1991,626
549,1017,549,381,491,658,322,443,1161,413,282,321,443,1212,1147,433,456,313,538,304,2022,586
482,985,648,381,491,658,322,443,1161,410,285,316,443,1216,1147,443,437,308,627,308,2019,531
440,1026,612,418,491,658,322,442,1120,452,282,317,434,1181,1147,511,434,281,636,308,2226,531
387,1079,612,418,491,658,322,442,1108,464,282,317,434,1171,1157,582,439,208,636,353,2271,531
348,1118,534,496,491,658,322,274,1240,500,282,317,434,1171,1154,584,426,204,643,378,2320,531
339,1127,475,555,491,658,315,281,1240,500,282,317,434,1211,1141,700,457,114,790,534,2221,531
279,1179,477,561,491,479,494,281,1234,506,282,317,406,1275,1128,710,511,18,709,569,2298,507
273,1086,574,563,491,350,623,217,1230,574,282,317,361,1382,1123,710,581,11,717,723,2325,501
273,1073,587,563,491,350,623,217,983,821,282,317,342,1380,1051,696,640,20,731,723,2312,501
293,1073,587,563,491,350,608,232,713,1091,282,317,314,1419,980,688,720,44,692,723,1778,528
293,1050,608,565,491,350,448,392,713,1091,282,317,312,1435,924,686,733,44,703,724,1715,513
273,1072,581,592,459,382,448,392,683,1121,282,317,312,1402,859,726,743,40,847,719,1732,532
292,1080,585,592,453,388,448,392,645,1158,283,317,312,1469,817,754,696,38,1129,719,1464,482
271,1102,553,624,453,388,444,396,645,1157,284,317,286,1491,744,754,611,38,1244,733,1356,423
271,1026,588,673,453,388,442,398,555,1247,284,317,267,1457,707,754,565,38,1244,733,1320,320
314,1016,567,717,453,388,369,471,555,1247,284,317,198,1448,729,844,494,59,1244,735,1080,351
313,1017,567,695,473,390,347,493,555,1244,202,402,324,1448,769,807,546,60,1245,751,874,350
313,1017,565,680,471,400,356,493,555,1123,287,438,366,1448,769,794,604,61,1245,751,935,390
281,1049,521,678,517,250,506,493,555,1111,299,438,367,1445,820,934,683,80,1299,751,978,441
230,1091,521,501,703,244,473,532,458,1179,326,440,364,1444,897,937,744,281,1321,751,963,434
235,1091,522,492,671,285,473,506,484,1135,370,440,262,1444,874,921,761,322,1334,691,970,362
241,1091,522,432,647,369,473,467,523,956,518,471,329,1469,823,921,761,364,1334,690,994,266
266,1091,522,409,640,399,473,441,549,949,525,469,322,1479,753,920,745,496,1328,697,981,253
266,1075,538,409,640,399,473,417,537,984,432,422,321,1433,727,938,744,625,1268,697,1003,283
263,1042,576,409,629,410,473,322,611,1005,403,409,321,1428,670,916,707,625,1268,697,998,266
228,1082,577,409,558,481,473,322,594,1022,402,409,316,1382,668,890,694,620,1268,697,998,266
168,1059,660,409,403,627,482,322,570,1046,402,409,317,1367,708,797,692,625,1268,692,979,263
255,1036,683,409,366,517,629,322,570,1046,401,410,317,1105,758,793,691,626,1268,692,974,269
251,1021,703,409,366,517,629,322,570,1046,401,282,317,1050,780,706,691,628,1250,666,934,298
251,817,901,415,365,518,629,322,481,1131,405,282,317,1091,851,728,690,629,1253,663,878,298
251,650,1050,433,363,491,658,322,481,1123,413,282,317,1059,717,706,690,631,1133,489,888,360
251,549,1017,549,381,491,658,322,443,1161,413,282,317,859,723,684,690,631,975,482,884,366
251,482,985,648,381,491,658,322,443,1161,410,285,317,855,794,675,690,631,886,478,1047,383
251,440,1026,612,418,491,658,322,442,1120,452,282,317,1089,819,610,710,631,882,478,952,426
290,387,1079,612,418,491,658,322,442,1108,464,282,317,1246,815,539,710,631,925,433,1012,526
362,348,1118,534,496,491,658,322,274,1240,500,282,317,1349,923,537,708,632,926,423,969,526
396,339,1127,475,555,491,658,315,281,1240,500,282,317,1368,1135,420,705,635,753,339,967,582
443,279,1179,477,561,491,479,494,281,1234,506,282,317,1260,1167,409,692,635,748,345,890,594
447,273,1086,574,563,491,350,623,217,1230,574,282,317,1130,1219,410,648,655,759,205,840,599
447,273,1073,587,563,491,350,623,217,983,821,282,317,1130,1280,485,589,646,745,205,823,620
427,293,1073,587,563,491,350,608,232,713,1091,282,402,1080,1305,563,525,622,757,205,854,638
427,293,1050,608,565,491,350,448,392,713,1091,282,438,986,1272,572,539,627,744,239,806,626
425,273,1072,581,592,459,382,448,392,683,1121,282,438,960,1285,555,543,629,596,240,834,601
394,292,1080,585,592,453,388,448,392,645,1158,283,440,857,1404,527,636,629,347,240,834,614
393,271,1102,553,624,453,388,444,396,645,1157,284,440,718,1400,655,636,629,232,224,859,615
385,271,1026,588,673,453,388,442,398,555,1247,284,471,694,1400,719,636,629,229,236,859,613
329,314,1016,567,717,453,388,369,471,555,1247,284,469,693,1378,645,636,608,229,234,918,644
329,313,1017,567,695,473,390,347,493,555,1244,202,422,693,1338,598,584,607,228,218,910,743
415,313,1017,565,680,471,400,356,493,555,1123,287,409,693,1355,597,533,650,228,218,835,734
417,281,1049,521,678,517,250,506,493,555,1111,299,409,693,1322,493,473,895,177,218,792,683
453,230,1091,521,501,703,244,473,532,458,1179,326,409,693,1341,503,413,809,158,229,792,763
517,235,1091,522,492,671,285,473,506,484,1135,370,410,693,1375,525,396,800,155,229,734,785
526,241,1091,522,432,647,369,473,467,523,956,518,282,668,1426,525,402,892,174,229,711,787
512,266,1091,522,409,640,399,473,441,549,949,525,282,654,1424,525,462,856,174,222,711,788
529,266,1075,538,409,640,399,473,417,537,984,432,282,654,1374,507,433,729,174,222,689,786
527,263,1042,576,409,629,410,473,322,611,1005,403,282,654,1441,506,419,782,174,222,689,921
523,228,1082,577,409,558,481,473,322,594,1022,402,285,654,1452,504,381,813,174,222,731,931
523,168,1059,660,409,403,627,482,322,570,1046,402,282,654,1384,565,395,813,174,228,731,996
436,255,1036,683,409,366,517,629,322,570,1046,401,282,653,1331,595,511,815,174,240,731,992
435,251,1021,703,409,366,517,629,322,570,1046,401,282,653,1309,651,555,813,174,240,731,983
435,251,817,901,415,365,518,629,322,481,1131,405,282,585,1336,673,774,815,159,240,731,983
435,251,650,1050,433,363,491,658,322,481,1123,413,282,646,1330,710,787,926,158,240,724,921
435,251,549,1017,549,381,491,658,322,443,1161,413,282,706,1334,780,787,927,158,240,700,914
443,251,482,985,648,381,491,658,322,443,1161,410,282,708,1263,781,787,975,158,240,609,897
472,251,440,1026,612,418,491,658,322,442,1120,452,282,530,1263,778,767,1042,153,240,683,854
515,290,387,1079,612,418,491,658,322,442,1108,464,282,433,1267,781,762,1042,110,240,679,754
446,362,348,1118,534,496,491,658,322,274,1240,500,282,330,1161,781,784,1119,102,225,719,754
412,396,339,1127,475,555,491,658,315,281,1240,500,283,271,952,782,789,1123,102,153,716,698
514,443,279,1179,477,561,491,479,494,281,1234,506,284,267,920,782,773,1123,102,112,716,686
510,447,273,1086,574,563,491,350,623,217,1230,574,284,267,868,860,773,1103,83,106,716,681
510,447,273,1073,587,563,491,350,623,217,983,821,284,267,1064,785,773,1105,83,110,716,723
510,427,293,1073,587,563,491,350,608,232,713,1091,202,267,1087,707,757,1114,98,110,745,682
510,427,293,1050,608,565,491,350,448,392,713,1091,287,295,1117,698,731,1245,195,73,772,679
542,425,273,1072,581,592,459,382,448,392,683,1121,299,328,1123,675,712,1385,242,72,711,693
