Accum_y-0,T-1,T-2,T-3,T-4,T-5,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4
629,1213,557,815,817,246,848,523,442,524
629,1191,571,823,805,258,848,523,442,538
532,1288,548,846,793,270,847,523,274,541
482,1338,538,856,793,229,847,523,281,539
482,941,876,915,783,239,847,525,281,561
482,941,869,922,783,239,957,661,217,561
367,1017,908,922,782,240,957,715,217,561
219,1114,959,922,591,431,1024,724,232,561
219,929,1144,922,573,444,1024,776,392,561
223,898,1191,877,591,339,1024,775,392,561
223,879,1160,906,516,427,1027,679,392,564
223,866,1173,906,510,433,1076,679,396,569
223,842,1197,906,500,417,1093,681,398,571
82,933,1247,736,634,446,1091,689,471,571
88,803,1385,653,717,446,1134,689,493,571
124,782,1384,682,721,446,1273,689,493,571
124,782,1384,635,768,446,1657,689,493,547
122,681,1487,598,805,442,1456,689,532,557
122,656,1512,528,875,441,1398,689,506,598
134,642,1428,520,958,464,1334,636,467,605
188,591,1468,517,950,486,1285,533,441,600
222,591,1468,382,1056,515,1286,525,417,555
501,591,1468,327,1104,522,1252,506,322,593
482,608,1470,302,977,674,1297,506,322,577
465,624,1456,317,977,674,1045,506,322,594
465,625,1456,317,976,675,1055,454,322,594
461,629,1456,317,964,687,1007,406,322,596
475,629,1346,427,960,691,1007,382,322,622
531,629,1341,432,889,762,1007,499,322,466
612,629,1341,432,829,822,1019,497,322,469
617,629,1341,432,818,832,1032,567,322,467
713,629,1213,557,815,817,1135,654,322,373
831,629,1191,571,823,805,1249,682,322,359
832,532,1288,548,846,793,1249,682,322,356
834,482,1338,538,856,793,1249,863,315,356
1012,482,941,876,915,783,1249,900,494,334
1021,482,941,869,922,783,1139,995,623,334
1044,367,1017,908,922,782,1160,927,623,363
1062,219,1114,959,922,591,1093,1010,608,371
1132,219,929,1144,922,573,1093,982,448,424
1113,223,898,1191,877,591,1093,982,448,427
1113,223,879,1160,906,516,1092,983,448,464
1363,223,866,1173,906,510,1044,1022,444,542
1469,223,842,1197,906,500,1087,1097,442,544
1553,82,933,1247,736,634,1087,1112,369,663
1539,88,803,1385,653,717,1043,1124,347,956
1666,124,782,1384,682,721,904,1221,356,967
1748,124,782,1384,635,768,470,1249,506,1206
1748,122,681,1487,598,805,469,1278,473,1196
1748,122,656,1512,528,875,469,1278,473,1155
1736,134,642,1428,520,958,469,1278,473,1138
1682,188,591,1468,517,950,469,1278,473,1075
1670,222,591,1468,382,1056,468,1271,473,1055
1391,501,591,1468,327,1104,468,1252,473,1043
1391,482,608,1470,302,977,409,1252,473,1043
1391,465,624,1456,317,977,409,1252,482,1024
1390,465,625,1456,317,976,354,1229,629,1024
1390,461,629,1456,317,964,326,1229,629,1022
1376,475,629,1346,427,960,327,1229,629,989
1320,531,629,1341,432,889,658,1233,658,1126
1239,612,629,1341,432,829,759,1239,658,1123
1234,617,629,1341,432,818,776,1167,658,1123
1138,713,629,1213,557,815,673,1081,658,1123
1020,831,629,1191,571,823,560,1053,658,1123
1022,832,532,1288,548,846,610,1056,658,1123
1020,834,482,1338,538,856,652,875,658,1123
867,1012,482,941,876,915,652,836,479,1123
878,1021,482,941,869,922,652,641,350,1123
860,1044,367,1017,908,922,631,641,350,1094
842,1062,219,1114,959,922,631,539,350,1086
772,1132,219,929,1144,922,631,518,350,1033
771,1113,223,898,1191,877,631,537,382,1144
771,1113,223,879,1160,906,629,654,388,1112
527,1363,223,866,1173,906,628,620,388,1029
434,1469,223,842,1197,906,575,562,388,1060
358,1553,82,933,1247,736,575,539,388,1025
358,1539,88,803,1385,653,586,549,390,742
184,1666,124,782,1384,682,596,453,400,731
118,1748,124,782,1384,635,613,427,250,492
174,1748,122,681,1487,598,652,456,244,492
193,1748,122,656,1512,528,825,456,285,492
381,1736,134,642,1428,520,842,456,369,492
630,1682,188,591,1468,517,842,456,399,493
609,1670,222,591,1468,382,842,456,399,474
613,1391,501,591,1468,327,842,509,410,502
677,1391,482,608,1470,302,842,512,481,515
682,1391,465,624,1456,317,842,518,627,515
682,1390,465,625,1456,317,842,537,517,515
683,1390,461,629,1456,317,843,551,517,515
683,1376,475,629,1346,427,842,551,518,514
683,1320,531,629,1341,432,511,420,491,319
683,1239,612,629,1341,432,398,414,491,337
683,1234,617,629,1341,432,368,425,491,340
683,1138,713,629,1213,557,368,456,491,340
683,1020,831,629,1191,571,367,478,491,370
680,1022,832,532,1288,548,317,552,491,496
680,1020,834,482,1338,538,275,624,491,550
655,867,1012,482,941,876,280,645,491,581
715,878,1021,482,941,869,323,618,491,581
747,860,1044,367,1017,908,383,757,491,596
752,842,1062,219,1114,959,424,746,491,703
784,772,1132,219,929,1144,477,743,491,950
934,771,1113,223,898,1191,481,724,459,871
995,771,1113,223,879,1160,481,643,453,905
990,527,1363,223,866,1173,483,638,453,1257
977,434,1469,223,842,1197,476,598,453,1400
969,358,1553,82,933,1247,476,715,453,1421
976,358,1539,88,803,1385,465,713,473,1411
977,184,1666,124,782,1384,455,753,471,1412
961,118,1748,124,782,1384,438,753,517,1413
928,174,1748,122,681,1487,493,695,703,1416
927,193,1748,122,656,1512,338,713,671,1465
739,381,1736,134,642,1428,402,766,647,1651
490,630,1682,188,591,1468,471,839,640,1702
489,609,1670,222,591,1468,522,848,640,1720
485,613,1391,501,591,1468,547,795,629,1666
421,677,1391,482,608,1470,547,834,558,1716
416,682,1391,465,624,1456,552,828,403,1739
423,682,1390,465,625,1456,552,810,366,1857
422,683,1390,461,629,1456,561,842,366,1886
422,683,1376,475,629,1346,561,852,365,2073
485,683,1320,531,629,1341,563,852,363,2089
485,683,1239,612,629,1341,573,854,381,2072
565,683,1234,617,629,1341,573,843,381,2111
580,683,1138,713,629,1213,573,811,418,2138
580,683,1020,831,629,1191,647,789,418,2154
628,680,1022,832,532,1288,665,715,496,2127
636,680,1020,834,482,1338,680,651,555,2080
695,655,867,1012,482,941,675,742,561,2049
697,715,878,1021,482,941,632,733,563,2049
758,747,860,1044,367,1017,572,594,563,2034
782,752,842,1062,219,1114,539,607,563,1984
776,784,772,1132,219,929,486,619,565,1742
885,934,771,1113,223,898,482,629,592,1731
851,995,771,1113,223,879,520,592,592,1697
927,990,527,1363,223,866,518,592,624,1406
929,977,434,1469,223,842,542,616,673,1228
929,969,358,1553,82,933,569,499,717,1123
947,976,358,1539,88,803,593,481,695,1132
946,977,184,1666,124,782,593,440,680,1141
947,961,118,1748,124,782,593,438,678,1144
924,928,174,1748,122,681,499,457,501,1209
906,927,193,1748,122,656,607,452,492,1188
993,739,381,1736,134,642,619,399,432,1005
1105,490,630,1682,188,591,666,326,409,953
1122,489,609,1670,222,591,671,317,409,935
1128,485,613,1391,501,591,668,317,409,935
1196,421,677,1391,482,608,668,275,409,872
1279,416,682,1391,465,624,699,275,409,849
1278,423,682,1390,465,625,699,274,409,731
1278,422,683,1390,461,629,689,228,409,702
1320,422,683,1376,475,629,689,218,415,515
1292,485,683,1320,531,629,687,218,433,504
1293,485,683,1239,612,629,677,216,549,504
1213,565,683,1234,617,629,677,216,648,469
1198,580,683,1138,713,629,689,216,612,479
1242,580,683,1020,831,629,680,272,612,437
1194,628,680,1022,832,532,667,356,534,338
1186,636,680,1020,834,482,660,440,475,331
1127,695,655,867,1012,482,680,344,477,331
1045,697,715,878,1021,482,680,344,574,387
947,758,747,860,1044,367,680,344,587,412
918,782,752,842,1062,219,672,346,587,511
892,776,784,772,1132,219,672,365,608,509
633,885,934,771,1113,223,672,402,581,524
606,851,995,771,1113,223,634,419,585,530
529,927,990,527,1363,223,642,419,553,572
527,929,977,434,1469,223,645,395,588,619
527,929,969,358,1553,82,629,411,567,624
502,947,976,358,1539,88,606,411,567,758
627,946,977,184,1666,124,640,411,565,841
705,947,961,118,1748,124,704,433,521,875
803,924,928,174,1748,122,721,441,521,1048
832,906,927,193,1748,122,595,428,522,1354
757,993,739,381,1736,134,502,433,522,1398
714,1105,490,630,1682,188,386,433,522,1532
707,1122,489,609,1670,222,336,485,538,1532
777,1128,485,613,1391,501,314,485,576,1532
709,1196,421,677,1391,482,314,486,577,1532
704,1279,416,682,1391,465,278,517,660,1532
706,1278,423,682,1390,465,278,517,683,1532
735,1278,422,683,1390,461,278,532,703,1532
731,1320,422,683,1376,475,319,538,901,1532
698,1292,485,683,1320,531,319,578,1050,1527
704,1293,485,683,1239,612,319,578,1017,1528
712,1213,565,683,1234,617,319,578,985,1521
712,1198,580,683,1138,713,307,578,1026,1493
668,1242,580,683,1020,831,247,522,1079,1489
746,1194,628,680,1022,832,374,515,1118,1489
904,1186,636,680,1020,834,374,513,1127,1489
959,1127,695,655,867,1012,354,506,1179,1517
1014,1045,697,715,878,1021,380,650,1086,1506
1015,947,758,747,860,1044,387,650,1073,1500
1015,918,782,752,842,1062,387,635,1073,1372
1015,892,776,784,772,1132,387,608,1050,1371
1015,633,885,934,771,1113,387,562,1072,1332
1015,606,851,995,771,1113,391,545,1080,1318
1015,529,927,990,527,1363,384,545,1102,1241
1036,527,929,977,434,1469,357,545,1026,1213
1036,527,929,969,358,1553,346,530,1016,1279
1039,502,947,976,358,1539,345,528,1017,1151
914,627,946,977,184,1666,311,530,1017,1058
836,705,947,961,118,1748,247,525,1049,1020
738,803,924,928,174,1748,230,500,1091,782
709,832,906,927,193,1748,230,516,1091,550
697,757,993,739,381,1736,230,513,1091,564
628,714,1105,490,630,1682,230,513,1091,437
622,707,1122,489,609,1670,224,461,1075,438
591,777,1128,485,613,1391,224,461,1042,438
601,709,1196,421,677,1391,225,460,1082,443
707,704,1279,416,682,1391,246,429,1059,445
706,706,1278,423,682,1390,258,429,1036,445
704,735,1278,422,683,1390,270,479,1021,445
801,731,1320,422,683,1376,229,518,817,445
914,698,1292,485,683,1320,239,593,650,445
930,704,1293,485,683,1239,239,726,549,443
1066,712,1213,565,683,1234,240,745,482,443
1066,712,1198,580,683,1138,431,746,440,434
1066,668,1242,580,683,1020,444,746,387,434
988,746,1194,628,680,1022,339,666,348,434
830,904,1186,636,680,1020,427,605,339,434
775,959,1127,695,655,867,433,609,279,406
720,1014,1045,697,715,878,417,526,273,361
732,1015,947,758,747,860,446,558,273,342
732,1015,918,782,752,842,446,558,293,314
777,1015,892,776,784,772,446,555,293,312
880,1015,633,885,934,771,446,555,273,312
999,1015,606,851,995,771,442,555,292,312
1016,1015,529,927,990,527,441,568,271,286
1042,1036,527,929,977,434,464,568,271,267
1206,1036,527,929,969,358,486,567,314,198
1294,1039,502,947,976,358,515,567,313,324
1328,914,627,946,977,184,522,565,313,366
1412,836,705,947,961,118,674,548,281,367
1412,738,803,924,928,174,674,553,230,364
1429,709,832,906,927,193,675,543,235,262
1499,697,757,993,739,381,687,544,241,329
1523,628,714,1105,490,630,691,550,266,322
1519,622,707,1122,489,609,762,554,266,321
1509,591,777,1128,485,613,822,560,263,321
1499,601,709,1196,421,677,832,560,228,316
1315,707,704,1279,416,682,817,573,168,317
1308,706,706,1278,423,682,805,594,255,317
1281,704,735,1278,422,683,793,529,251,317
1146,801,731,1320,422,683,793,484,251,317
1031,914,698,1292,485,683,783,369,251,317
1008,930,704,1293,485,683,783,236,251,317
870,1066,712,1213,565,683,782,217,251,317
920,1066,712,1198,580,683,591,216,251,317
955,1066,668,1242,580,683,573,216,290,317
992,988,746,1194,628,680,591,216,362,317
992,830,904,1186,636,680,516,187,396,317
1207,775,959,1127,695,655,510,190,443,317
1211,720,1014,1045,697,715,500,129,447,317
1219,732,1015,947,758,747,634,106,447,317
1224,732,1015,918,782,752,717,106,427,402
1179,777,1015,892,776,784,721,162,427,438
1076,880,1015,633,885,934,768,184,425,438
976,999,1015,606,851,995,805,189,394,440
972,1016,1015,529,927,990,875,227,393,440
954,1042,1036,527,929,977,958,252,385,471
831,1206,1036,527,929,969,950,252,329,469
740,1294,1039,502,947,976,1056,252,329,422
706,1328,914,627,946,977,1104,252,415,409
621,1412,836,705,947,961,977,252,417,409
621,1412,738,803,924,928,977,263,453,409
604,1429,709,832,906,927,976,265,517,410
534,1499,697,757,993,739,964,318,526,282
510,1523,628,714,1105,490,960,340,512,282
510,1519,622,707,1122,489,889,342,529,282
475,1509,591,777,1128,485,829,336,527,282
475,1499,601,709,1196,421,818,336,523,285
475,1315,707,704,1279,416,815,323,523,282
475,1308,706,706,1278,423,823,302,436,282
475,1281,704,735,1278,422,846,302,435,282
475,1146,801,731,1320,422,856,302,435,282
475,1031,914,698,1292,485,915,342,435,282
475,1008,930,704,1293,485,922,383,435,282
469,870,1066,712,1213,565,922,383,443,282
419,920,1066,712,1198,580,922,406,472,282
384,955,1066,668,1242,580,922,470,515,282
347,992,988,746,1194,628,877,476,446,282
347,992,830,904,1186,636,906,476,412,283
132,1207,775,959,1127,695,906,460,514,284
128,1211,720,1014,1045,697,906,463,510,284
107,1219,732,1015,947,758,736,455,510,284
102,1224,732,1015,918,782,653,564,510,202
102,1179,777,1015,892,776,682,568,510,287
102,1076,880,1015,633,885,635,545,542,299
83,976,999,1015,606,851,598,551,563,326
136,972,1016,1015,529,927,528,500,569,370
107,954,1042,1036,527,929,520,475,569,518
66,831,1206,1036,527,929,517,475,571,525
66,740,1294,1039,502,947,382,475,571,432
66,706,1328,914,627,946,327,545,523,403
90,621,1412,836,705,947,302,568,538,402
92,621,1412,738,803,924,317,559,503,402
92,604,1429,709,832,906,317,565,502,401
198,534,1499,697,757,993,317,607,694,401
279,510,1523,628,714,1105,427,590,892,405
370,510,1519,622,707,1122,432,584,877,413
370,475,1509,591,777,1128,432,584,877,413
398,475,1499,601,709,1196,432,584,984,410
413,475,1315,707,704,1279,557,584,984,452
433,475,1308,706,706,1278,571,677,992,464
444,475,1281,704,735,1278,548,766,992,500
479,475,1146,801,731,1320,538,766,992,500
638,475,1031,914,698,1292,876,726,992,506
724,475,1008,930,704,1293,869,685,992,574
724,469,870,1066,712,1213,908,685,984,821
762,419,920,1066,712,1198,959,662,955,1091
902,384,955,1066,668,1242,1144,723,873,1091
903,347,992,988,746,1194,1191,721,870,1121
903,347,992,830,904,1186,1160,722,870,1158
903,132,1207,775,959,1127,1173,737,721,1157
903,128,1211,720,1014,1045,1197,734,721,1247
951,107,1219,732,1015,947,1247,733,721,1247
1112,102,1224,732,1015,918,1385,624,721,1244
1159,102,1179,777,1015,892,1384,563,721,1123
1177,102,1076,880,1015,633,1384,563,689,1111
1183,83,976,999,1015,606,1487,796,668,1179
1123,136,972,1016,1015,529,1512,796,675,1135
1195,107,954,1042,1036,527,1428,796,675,956
1443,66,831,1206,1036,527,1468,796,673,949
1443,66,740,1294,1039,502,1468,796,707,984
1443,66,706,1328,914,627,1468,772,669,1005
1419,90,621,1412,836,705,1470,749,710,1022
1417,92,621,1412,738,803,1456,740,709,1046
1417,92,604,1429,709,832,1456,758,640,1046
1311,198,534,1499,697,757,1456,660,433,1046
1261,279,510,1523,628,714,1346,649,224,1131
1204,370,510,1519,622,707,1341,649,222,1123
1278,370,475,1509,591,777,1341,649,295,1161
1250,398,475,1499,601,709,1341,649,208,1161
1235,413,475,1315,707,704,1213,649,299,1120
1220,433,475,1308,706,706,1191,556,291,1108
1237,444,475,1281,704,735,1288,468,291,1240
1290,479,475,1146,801,731,1338,468,291,1240
1175,638,475,1031,914,698,941,468,291,1234
1213,724,475,1008,930,704,941,468,291,1230
1267,724,469,870,1066,712,1017,468,305,983
1230,762,419,920,1066,712,1114,468,326,713
1122,902,384,955,1066,668,929,343,326,713
1173,903,347,992,988,746,898,339,327,683
1266,903,347,992,830,904,879,338,423,645
1383,903,132,1207,775,959,866,323,423,645
1425,903,128,1211,720,1014,842,323,444,555
1448,951,107,1219,732,1015,933,325,444,555
1409,1112,102,1224,732,1015,803,326,444,555
1376,1159,102,1179,777,1015,782,326,444,555
1399,1177,102,1076,880,1015,782,376,444,555
1401,1183,83,976,999,1015,681,334,444,458
1398,1123,136,972,1016,1015,656,392,431,484
1374,1195,107,954,1042,1036,642,456,484,523
1320,1443,66,831,1206,1036,591,505,587,549
1495,1443,66,740,1294,1039,591,505,568,537
1529,1443,66,706,1328,914,591,493,606,611
1589,1419,90,621,1412,836,608,507,548,594
1618,1417,92,621,1412,738,624,759,548,570
1618,1417,92,604,1429,709,625,772,623,570
1713,1311,198,534,1499,697,629,848,671,570
1689,1261,279,510,1523,628,629,848,695,481
1656,1204,370,510,1519,622,629,848,705,481
1583,1278,370,475,1509,591,629,848,634,443
1591,1250,398,475,1499,601,629,848,614,443
1593,1235,413,475,1315,707,629,848,523,442
1588,1220,433,475,1308,706,629,848,523,442
1560,1237,444,475,1281,704,532,847,523,274
1472,1290,479,475,1146,801,482,847,523,281
1428,1175,638,475,1031,914,482,847,525,281
1304,1213,724,475,1008,930,482,957,661,217
1307,1267,724,469,870,1066,367,957,715,217
1382,1230,762,419,920,1066,219,1024,724,232
1417,1122,902,384,955,1066,219,1024,776,392
1369,1173,903,347,992,988,223,1024,775,392
1313,1266,903,347,992,830,223,1027,679,392
1197,1383,903,132,1207,775,223,1076,679,396
1155,1425,903,128,1211,720,223,1093,681,398
1084,1448,951,107,1219,732,82,1091,689,471
962,1409,1112,102,1224,732,88,1134,689,493
992,1376,1159,102,1179,777,124,1273,689,493
995,1399,1177,102,1076,880,124,1657,689,493
987,1401,1183,83,976,999,122,1456,689,532
984,1398,1123,136,972,1016,122,1398,689,506
936,1374,1195,107,954,1042,134,1334,636,467
834,1320,1443,66,831,1206,188,1285,533,441
659,1495,1443,66,740,1294,222,1286,525,417
625,1529,1443,66,706,1328,501,1252,506,322
565,1589,1419,90,621,1412,482,1297,506,322
840,1618,1417,92,621,1412,465,1045,506,322
881,1618,1417,92,604,1429,465,1055,454,322
810,1713,1311,198,534,1499,461,1007,406,322
899,1689,1261,279,510,1523,475,1007,382,322
907,1656,1204,370,510,1519,531,1007,499,322
906,1583,1278,370,475,1509,612,1019,497,322
903,1591,1250,398,475,1499,617,1032,567,322
901,1593,1235,413,475,1315,713,1135,654,322
901,1588,1220,433,475,1308,831,1249,682,322
952,1560,1237,444,475,1281,832,1249,682,322
1009,1472,1290,479,475,1146,834,1249,863,315
1035,1428,1175,638,475,1031,1012,1249,900,494
1035,1304,1213,724,475,1008,1021,1139,995,623
1028,1307,1267,724,469,870,1044,1160,927,623
963,1382,1230,762,419,920,1062,1093,1010,608
974,1417,1122,902,384,955,1132,1093,982,448
1304,1369,1173,903,347,992,1113,1093,982,448
1268,1313,1266,903,347,992,1113,1092,983,448
1267,1197,1383,903,132,1207,1363,1044,1022,444
1267,1155,1425,903,128,1211,1469,1087,1097,442
1267,1084,1448,951,107,1219,1553,1087,1112,369
1267,962,1409,1112,102,1224,1539,1043,1124,347
1223,992,1376,1159,102,1179,1666,904,1221,356
1179,995,1399,1177,102,1076,1748,470,1249,506
1179,987,1401,1183,83,976,1748,469,1278,473
1179,984,1398,1123,136,972,1748,469,1278,473
1179,936,1374,1195,107,954,1736,469,1278,473
1087,834,1320,1443,66,831,1682,469,1278,473
1196,659,1495,1443,66,740,1670,468,1271,473
1202,625,1529,1443,66,706,1391,468,1252,473
1207,565,1589,1419,90,621,1391,409,1252,473
912,840,1618,1417,92,621,1391,409,1252,482
871,881,1618,1417,92,604,1390,354,1229,629
847,810,1713,1311,198,534,1390,326,1229,629
751,899,1689,1261,279,510,1376,327,1229,629
771,907,1656,1204,370,510,1320,658,1233,658
772,906,1583,1278,370,475,1239,759,1239,658
767,903,1591,1250,398,475,1234,776,1167,658
767,901,1593,1235,413,475,1138,673,1081,658
767,901,1588,1220,433,475,1020,560,1053,658
716,952,1560,1237,444,475,1022,610,1056,658
659,1009,1472,1290,479,475,1020,652,875,658
710,1035,1428,1175,638,475,867,652,836,479
729,1035,1304,1213,724,475,878,652,641,350
679,1028,1307,1267,724,469,860,631,641,350
668,963,1382,1230,762,419,842,631,539,350
590,974,1417,1122,902,384,772,631,518,350
256,1304,1369,1173,903,347,771,631,537,382
255,1268,1313,1266,903,347,771,629,654,388
312,1267,1197,1383,903,132,527,628,620,388
312,1267,1155,1425,903,128,434,575,562,388
312,1267,1084,1448,951,107,358,575,539,388
479,1267,962,1409,1112,102,358,586,549,390
489,1223,992,1376,1159,102,184,596,453,400
530,1179,995,1399,1177,102,118,613,427,250
530,1179,987,1401,1183,83,174,652,456,244
530,1179,984,1398,1123,136,193,825,456,285
544,1179,936,1374,1195,107,381,842,456,369
549,1087,834,1320,1443,66,630,842,456,399
440,1196,659,1495,1443,66,609,842,456,399
434,1202,625,1529,1443,66,613,842,509,410
429,1207,565,1589,1419,90,677,842,512,481
420,912,840,1618,1417,92,682,842,518,627
420,871,881,1618,1417,92,682,842,537,517
425,847,810,1713,1311,198,683,843,551,517
476,751,899,1689,1261,279,683,842,551,518
447,771,907,1656,1204,370,683,511,420,491
446,772,906,1583,1278,370,683,398,414,491
446,767,903,1591,1250,398,683,368,425,491
446,767,901,1593,1235,413,683,368,456,491
446,767,901,1588,1220,433,683,367,478,491
446,716,952,1560,1237,444,680,317,552,491
456,659,1009,1472,1290,479,680,275,624,491
379,710,1035,1428,1175,638,655,280,645,491
360,729,1035,1304,1213,724,715,323,618,491
360,679,1028,1307,1267,724,747,383,757,491
374,668,963,1382,1230,762,752,424,746,491
375,590,974,1417,1122,902,784,477,743,491
375,256,1304,1369,1173,903,934,481,724,459
375,255,1268,1313,1266,903,995,481,643,453
318,312,1267,1197,1383,903,990,483,638,453
318,312,1267,1155,1425,903,977,476,598,453
318,312,1267,1084,1448,951,969,476,715,453
151,479,1267,962,1409,1112,976,465,713,473
380,489,1223,992,1376,1159,977,455,753,471
352,530,1179,995,1399,1177,961,438,753,517
352,530,1179,987,1401,1183,928,493,695,703
352,530,1179,984,1398,1123,927,338,713,671
338,544,1179,936,1374,1195,739,402,766,647
333,549,1087,834,1320,1443,490,471,839,640
333,440,1196,659,1495,1443,489,522,848,640
333,434,1202,625,1529,1443,485,547,795,629
406,429,1207,565,1589,1419,421,547,834,558
409,420,912,840,1618,1417,416,552,828,403
509,420,871,881,1618,1417,423,552,810,366
615,425,847,810,1713,1311,422,561,842,366
592,476,751,899,1689,1261,422,561,852,365
624,447,771,907,1656,1204,485,563,852,363
624,446,772,906,1583,1278,485,573,854,381
680,446,767,903,1591,1250,565,573,843,381
690,446,767,901,1593,1235,580,573,811,418
690,446,767,901,1588,1220,580,647,789,418
690,446,716,952,1560,1237,628,665,715,496
680,456,659,1009,1472,1290,636,680,651,555
680,379,710,1035,1428,1175,695,675,742,561
826,360,729,1035,1304,1213,697,632,733,563
832,360,679,1028,1307,1267,758,572,594,563
856,374,668,963,1382,1230,782,539,607,563
855,375,590,974,1417,1122,776,486,619,565
873,375,256,1304,1369,1173,885,482,629,592
873,375,255,1268,1313,1266,851,520,592,592
893,318,312,1267,1197,1383,927,518,592,624
937,318,312,1267,1155,1425,929,542,616,673
946,318,312,1267,1084,1448,929,569,499,717
946,151,479,1267,962,1409,947,593,481,695
716,380,489,1223,992,1376,946,593,440,680
707,352,530,1179,995,1399,947,593,438,678
826,352,530,1179,987,1401,924,499,457,501
1158,352,530,1179,984,1398,906,607,452,492
1221,338,544,1179,936,1374,993,619,399,432
1252,333,549,1087,834,1320,1105,666,326,409
1270,333,440,1196,659,1495,1122,671,317,409
1373,333,434,1202,625,1529,1128,668,317,409
1403,406,429,1207,565,1589,1196,668,275,409
1452,409,420,912,840,1618,1279,699,275,409
1500,509,420,871,881,1618,1278,699,274,409
1412,615,425,847,810,1713,1278,689,228,409
1394,592,476,751,899,1689,1320,689,218,415
1362,624,447,771,907,1656,1292,687,218,433
1362,624,446,772,906,1583,1293,677,216,549
1306,680,446,767,903,1591,1213,677,216,648
1296,690,446,767,901,1593,1198,689,216,612
1296,690,446,767,901,1588,1242,680,272,612
1296,690,446,716,952,1560,1194,667,356,534
1296,680,456,659,1009,1472,1186,660,440,475
1296,680,379,710,1035,1428,1127,680,344,477
1150,826,360,729,1035,1304,1045,680,344,574
1144,832,360,679,1028,1307,947,680,344,587
1106,856,374,668,963,1382,918,672,346,587
1106,855,375,590,974,1417,892,672,365,608
1088,873,375,256,1304,1369,633,672,402,581
1088,873,375,255,1268,1313,606,634,419,585
1090,893,318,312,1267,1197,529,642,419,553
1047,937,318,312,1267,1155,527,645,395,588
1040,946,318,312,1267,1084,527,629,411,567
1108,946,151,479,1267,962,502,606,411,567
1111,716,380,489,1223,992,627,640,411,565
1108,707,352,530,1179,995,705,704,433,521
989,826,352,530,1179,987,803,721,441,521
657,1158,352,530,1179,984,832,595,428,522
610,1221,338,544,1179,936,757,502,433,522
580,1252,333,549,1087,834,714,386,433,522
667,1270,333,440,1196,659,707,336,485,538
588,1373,333,434,1202,625,777,314,485,576
546,1403,406,429,1207,565,709,314,486,577
497,1452,409,420,912,840,704,278,517,660
389,1500,509,420,871,881,706,278,517,683
367,1412,615,425,847,810,735,278,532,703
411,1394,592,476,751,899,731,319,538,901
430,1362,624,447,771,907,698,319,578,1050
430,1362,624,446,772,906,704,319,578,1017
434,1306,680,446,767,903,712,319,578,985
448,1296,690,446,767,901,712,307,578,1026
534,1296,690,446,767,901,668,247,522,1079
654,1296,690,446,716,952,746,374,515,1118
683,1296,680,456,659,1009,904,374,513,1127
690,1296,680,379,710,1035,959,354,506,1179
694,1150,826,360,729,1035,1014,380,650,1086
748,1144,832,360,679,1028,1015,387,650,1073
803,1106,856,374,668,963,1015,387,635,1073
803,1106,855,375,590,974,1015,387,608,1050
815,1088,873,375,256,1304,1015,387,562,1072
815,1088,873,375,255,1268,1015,391,545,1080
793,1090,893,318,312,1267,1015,384,545,1102
792,1047,937,318,312,1267,1036,357,545,1026
790,1040,946,318,312,1267,1036,346,530,1016
722,1108,946,151,479,1267,1039,345,528,1017
746,1111,716,380,489,1223,914,311,530,1017
780,1108,707,352,530,1179,836,247,525,1049
991,989,826,352,530,1179,738,230,500,1091
994,657,1158,352,530,1179,709,230,516,1091
978,610,1221,338,544,1179,697,230,513,1091
1049,580,1252,333,549,1087,628,230,513,1091
1086,667,1270,333,440,1196,622,224,461,1075
1304,588,1373,333,434,1202,591,224,461,1042
1243,546,1403,406,429,1207,601,225,460,1082
1240,497,1452,409,420,912,707,246,429,1059
1200,389,1500,509,420,871,706,258,429,1036
1199,367,1412,615,425,847,704,270,479,1021
1145,411,1394,592,476,751,801,229,518,817
1126,430,1362,624,447,771,914,239,593,650
1126,430,1362,624,446,772,930,239,726,549
1122,434,1306,680,446,767,1066,240,745,482
1108,448,1296,690,446,767,1066,431,746,440
1022,534,1296,690,446,767,1066,444,746,387
902,654,1296,690,446,716,988,339,666,348
873,683,1296,680,456,659,830,427,605,339
866,690,1296,680,379,710,775,433,609,279
884,694,1150,826,360,729,720,417,526,273
830,748,1144,832,360,679,732,446,558,273
775,803,1106,856,374,668,732,446,558,293
775,803,1106,855,375,590,777,446,555,293
763,815,1088,873,375,256,880,446,555,273
776,815,1088,873,375,255,999,442,555,292
835,793,1090,893,318,312,1016,441,568,271
835,792,1047,937,318,312,1042,464,568,271
914,790,1040,946,318,312,1206,486,567,314
1079,722,1108,946,151,479,1294,515,567,313
1071,746,1111,716,380,489,1328,522,565,313
1087,780,1108,707,352,530,1412,674,548,281
920,991,989,826,352,530,1412,674,553,230
917,994,657,1158,352,530,1429,675,543,235
917,978,610,1221,338,544,1499,687,544,241
846,1049,580,1252,333,549,1523,691,550,266
704,1086,667,1270,333,440,1519,762,554,266
463,1304,588,1373,333,434,1509,822,560,263
513,1243,546,1403,406,429,1499,832,560,228
715,1240,497,1452,409,420,1315,817,573,168
786,1200,389,1500,509,420,1308,805,594,255
812,1199,367,1412,615,425,1281,793,529,251
863,1145,411,1394,592,476,1146,793,484,251
892,1126,430,1362,624,447,1031,783,369,251
1008,1126,430,1362,624,446,1008,783,236,251
