Accum_y-0,T-1,T-2,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5
438,1532,935,546,907,220,519,348
443,1532,872,592,956,248,549,320
445,1532,849,607,985,301,514,320
445,1532,731,870,987,302,466,320
445,1532,702,925,952,389,466,320
445,1532,515,980,952,389,467,320
445,1527,504,1012,1144,411,462,320
443,1528,504,1212,1147,433,456,313
443,1521,469,1216,1147,443,437,308
434,1493,479,1181,1147,511,434,281
434,1489,437,1171,1157,582,439,208
434,1489,338,1171,1154,584,426,204
434,1489,331,1211,1141,700,457,114
406,1517,331,1275,1128,710,511,18
361,1506,387,1382,1123,710,581,11
342,1500,412,1380,1051,696,640,20
314,1372,511,1419,980,688,720,44
312,1371,509,1435,924,686,733,44
312,1332,524,1402,859,726,743,40
312,1318,530,1469,817,754,696,38
286,1241,572,1491,744,754,611,38
267,1213,619,1457,707,754,565,38
198,1279,624,1448,729,844,494,59
324,1151,758,1448,769,807,546,60
366,1058,841,1448,769,794,604,61
367,1020,875,1445,820,934,683,80
364,782,1048,1444,897,937,744,281
262,550,1354,1444,874,921,761,322
329,564,1398,1469,823,921,761,364
322,437,1532,1479,753,920,745,496
321,438,1532,1433,727,938,744,625
321,438,1532,1428,670,916,707,625
316,443,1532,1382,668,890,694,620
317,445,1532,1367,708,797,692,625
317,445,1532,1105,758,793,691,626
317,445,1532,1050,780,706,691,628
317,445,1532,1091,851,728,690,629
317,445,1527,1059,717,706,690,631
317,443,1528,859,723,684,690,631
317,443,1521,855,794,675,690,631
317,434,1493,1089,819,610,710,631
317,434,1489,1246,815,539,710,631
317,434,1489,1349,923,537,708,632
317,434,1489,1368,1135,420,705,635
317,406,1517,1260,1167,409,692,635
317,361,1506,1130,1219,410,648,655
317,342,1500,1130,1280,485,589,646
402,314,1372,1080,1305,563,525,622
438,312,1371,986,1272,572,539,627
438,312,1332,960,1285,555,543,629
440,312,1318,857,1404,527,636,629
440,286,1241,718,1400,655,636,629
471,267,1213,694,1400,719,636,629
469,198,1279,693,1378,645,636,608
422,324,1151,693,1338,598,584,607
409,366,1058,693,1355,597,533,650
409,367,1020,693,1322,493,473,895
409,364,782,693,1341,503,413,809
410,262,550,693,1375,525,396,800
282,329,564,668,1426,525,402,892
282,322,437,654,1424,525,462,856
282,321,438,654,1374,507,433,729
282,321,438,654,1441,506,419,782
285,316,443,654,1452,504,381,813
282,317,445,654,1384,565,395,813
282,317,445,653,1331,595,511,815
282,317,445,653,1309,651,555,813
282,317,445,585,1336,673,774,815
282,317,445,646,1330,710,787,926
282,317,443,706,1334,780,787,927
282,317,443,708,1263,781,787,975
282,317,434,530,1263,778,767,1042
282,317,434,433,1267,781,762,1042
282,317,434,330,1161,781,784,1119
283,317,434,271,952,782,789,1123
284,317,406,267,920,782,773,1123
284,317,361,267,868,860,773,1103
284,317,342,267,1064,785,773,1105
202,402,314,267,1087,707,757,1114
287,438,312,295,1117,698,731,1245
299,438,312,328,1123,675,712,1385
326,440,312,393,1057,675,619,1423
370,440,286,405,1209,561,619,1423
518,471,267,430,1209,497,619,1423
525,469,198,465,1209,472,685,1450
432,422,324,466,1288,468,685,1519
403,409,366,498,1271,518,678,1475
402,409,367,750,1253,482,661,1211
402,409,364,809,1157,506,663,1097
401,410,262,818,1123,542,668,1069
401,282,329,818,1058,546,693,937
405,282,322,818,1021,551,626,841
413,282,321,818,1013,551,626,839
413,282,321,818,929,551,675,786
410,285,316,820,871,554,681,755
452,282,317,820,870,579,673,750
464,282,317,833,870,550,595,747
500,282,317,869,881,494,551,747
500,282,317,841,787,450,332,744
506,282,317,780,779,438,319,631
574,282,317,720,769,389,327,630
821,282,317,827,785,409,368,582
1091,282,317,771,760,473,369,515
1091,282,317,711,750,470,367,515
1121,282,317,711,748,591,343,437
1158,283,317,727,745,594,311,430
1157,284,317,739,745,594,286,430
1247,284,317,745,745,523,260,430
1247,284,317,756,474,557,260,448
1244,202,402,767,415,590,260,454
1123,287,438,739,385,591,259,369
1111,299,438,711,366,607,293,460
1179,326,440,646,312,624,293,430
1135,370,440,634,157,756,316,431
956,518,471,609,157,756,316,553
949,525,469,574,159,756,250,526
984,432,422,573,90,756,285,513
1005,403,409,559,117,769,396,513
1022,402,409,382,117,809,443,513
1046,402,409,334,117,997,487,512
1046,401,410,461,117,940,488,512
1046,401,282,461,208,936,517,620
1131,405,282,465,222,931,540,620
1123,413,282,488,222,938,540,628
1161,413,282,504,356,947,491,628
1161,410,285,517,364,944,485,644
1120,452,282,523,364,858,492,676
1108,464,282,510,364,857,822,680
1240,500,282,474,353,857,822,732
1240,500,282,476,666,857,822,756
1234,506,282,476,678,832,822,771
1230,574,282,476,748,811,814,775
983,821,282,367,733,789,773,776
713,1091,282,367,733,725,770,776
713,1091,282,367,733,725,779,776
683,1121,282,367,733,607,813,776
645,1158,283,351,733,603,812,776
645,1157,284,339,733,609,812,776
555,1247,284,333,733,610,812,776
555,1247,284,322,733,618,812,764
555,1244,202,311,757,585,930,749
555,1123,287,311,791,584,1024,716
555,1111,299,330,791,568,991,485
458,1179,326,330,791,551,1016,477
484,1135,370,330,793,405,1053,514
523,956,518,340,793,486,1053,410
549,949,525,408,791,717,1053,410
537,984,432,492,781,717,1018,354
611,1005,403,474,754,896,907,354
594,1022,402,415,772,883,858,354
570,1046,402,406,929,667,1022,354
570,1046,401,270,937,887,1062,410
570,1046,401,270,846,920,1003,301
481,1131,405,274,832,1176,980,314
481,1123,413,465,854,1208,980,339
443,1161,413,449,721,1211,980,356
443,1161,410,436,759,1219,1190,360
442,1120,452,524,1039,1328,1177,424
442,1108,464,538,1156,1364,809,421
274,1240,500,541,1165,1402,824,391
281,1240,500,539,848,1415,824,454
281,1234,506,561,834,1415,824,543
217,1230,574,561,820,1415,824,540
217,983,821,561,890,1415,824,539
232,713,1091,561,893,1415,824,539
392,713,1091,561,893,1415,826,539
392,683,1121,561,893,1412,792,539
392,645,1158,564,909,1562,792,552
396,645,1157,569,909,1588,792,552
398,555,1247,571,909,1596,792,552
471,555,1247,571,909,1758,792,544
493,555,1244,571,885,1816,674,544
493,555,1123,571,851,1837,580,526
493,555,1111,547,851,1971,579,587
532,458,1179,557,851,1971,554,587
506,484,1135,598,849,1971,494,549
467,523,956,605,849,1934,494,560
441,549,949,600,853,1703,494,603
417,537,984,555,902,1703,510,604
322,611,1005,593,930,1461,523,605
322,594,1022,577,947,1434,561,605
322,570,1046,594,856,1425,354,605
322,570,1046,594,1001,1209,323,545
322,570,1046,596,1002,1205,332,544
322,481,1131,622,1003,949,392,531
322,481,1123,466,993,910,400,498
322,443,1161,469,992,898,400,481
322,443,1161,467,946,890,190,461
322,442,1120,373,666,781,190,365
322,442,1108,359,549,745,265,364
322,274,1240,356,540,707,254,342
315,281,1240,356,589,694,326,255
494,281,1234,334,551,694,326,151
623,217,1230,334,525,807,384,150
623,217,983,363,458,967,384,150
608,232,713,371,455,1123,384,150
448,392,713,424,455,1123,373,228
448,392,683,427,455,1123,373,258
448,392,645,464,439,973,373,246
444,396,645,542,439,941,373,326
442,398,555,544,439,924,406,326
369,471,555,663,439,820,730,326
347,493,555,956,439,774,731,326
356,493,555,967,439,754,731,326
506,493,555,1206,439,620,731,263
473,532,458,1196,454,620,731,263
473,506,484,1155,469,620,731,263
473,467,523,1138,469,678,731,236
473,441,549,1075,465,793,731,376
473,417,537,1055,527,794,715,486
473,322,611,1043,569,799,702,491
473,322,594,1043,535,799,664,534
482,322,570,1024,647,987,660,534
629,322,570,1024,519,982,645,598
629,322,570,1022,545,953,635,603
629,322,481,989,574,953,575,626
658,322,481,1126,568,953,567,654
658,322,443,1123,575,953,567,655
658,322,443,1123,577,963,567,1015
658,322,442,1123,709,963,567,1042
658,322,442,1123,711,963,492,1138
658,322,274,1123,794,966,567,1149
658,315,281,1123,782,1150,495,1164
479,494,281,1123,778,1162,546,1164
350,623,217,1123,745,1050,488,1164
350,623,217,1094,1020,917,489,1164
350,608,232,1086,1022,800,532,1164
350,448,392,1033,1024,800,579,1086
382,448,392,1144,1024,802,621,1056
388,448,392,1112,1024,802,647,1055
388,444,396,1029,1024,805,648,975
388,442,398,1060,1024,805,630,975
388,369,471,1025,1123,723,368,991
390,347,493,742,1123,713,380,1045
400,356,493,731,1123,910,411,1107
250,506,493,492,1158,912,554,1109
244,473,532,492,1143,1092,688,1140
285,473,506,492,1203,1102,705,1140
369,473,467,492,1372,1062,813,1200
399,473,441,493,1419,947,838,1041
399,473,417,474,1309,946,898,930
410,473,322,502,1241,993,899,924
481,473,322,515,1272,993,899,968
627,482,322,515,1114,805,899,968
517,629,322,515,1096,979,933,918
517,629,322,515,1069,1110,946,913
518,629,322,514,1039,1216,948,958
491,658,322,319,1034,1221,952,976
491,658,322,337,1027,1221,952,981
491,658,322,340,1025,1211,952,621
491,658,322,340,901,1211,952,665
491,658,322,370,904,1259,952,573
491,658,322,496,821,1263,873,562
491,658,315,550,784,1079,873,578
491,479,494,581,819,1160,822,594
491,350,623,581,819,1174,822,594
491,350,623,596,541,1147,834,594
491,350,608,703,553,1108,791,595
491,350,448,950,552,1108,829,651
459,382,448,871,598,1137,796,873
453,388,448,905,616,1137,936,1187
453,388,444,1257,616,1147,944,1353
453,388,442,1400,616,1147,929,1417
453,388,369,1421,529,1133,867,1445
473,390,347,1411,530,1138,854,1765
471,400,356,1412,530,941,823,1795
517,250,506,1413,495,1098,748,1853
703,244,473,1416,519,952,618,2031
671,285,473,1465,444,1081,613,2130
647,369,473,1651,275,1073,720,2088
640,399,473,1702,228,1128,696,2086
640,399,473,1720,227,1134,636,2089
629,410,473,1666,225,1205,663,2089
558,481,473,1716,247,1292,667,2008
403,627,482,1739,356,1391,667,2008
366,517,629,1857,502,1271,636,2038
366,517,629,1886,505,1161,657,2069
365,518,629,2073,505,1055,677,2017
363,491,658,2089,504,1050,691,1971
381,491,658,2072,527,1195,691,1965
381,491,658,2111,527,1247,691,1966
418,491,658,2138,520,1252,693,1940
418,491,658,2154,515,1231,693,1956
496,491,658,2127,515,1226,698,1986
555,491,658,2080,515,1235,700,1955
561,491,479,2049,480,1142,700,1939
563,491,350,2049,480,1159,705,1940
563,491,350,2034,479,1172,696,1940
563,491,350,1984,465,1242,696,1939
565,491,350,1742,535,1354,614,1883
592,459,382,1731,494,1467,614,1661
592,453,388,1697,512,1467,470,1347
624,453,388,1406,551,1550,469,1181
673,453,388,1228,611,1616,469,1182
717,453,388,1123,631,1650,481,1139
695,473,390,1132,631,1643,481,765
680,471,400,1141,713,1642,481,683
678,517,250,1144,796,1483,413,624
501,703,244,1209,788,1503,415,415
492,671,285,1188,801,1409,414,316
432,647,369,1005,812,1355,221,296
409,640,399,953,856,1303,226,274
409,640,399,935,898,1297,226,293
409,629,410,935,898,1228,200,293
409,558,481,872,844,1244,246,291
409,403,627,849,715,1164,259,291
409,366,517,731,562,1110,312,281
409,366,517,702,559,1242,291,255
415,365,518,515,559,1276,420,279
433,363,491,504,559,1290,695,330
549,381,491,504,536,1181,816,343
648,381,491,469,536,1251,847,355
612,418,491,479,535,1263,850,311
612,418,491,437,535,1249,850,295
534,496,491,338,535,1247,864,265
475,555,491,331,535,1271,980,290
477,561,491,331,537,1272,1141,382
574,563,491,387,537,1240,1136,384
587,563,491,412,552,1227,1132,384
587,563,491,511,564,1157,1132,385
608,565,491,509,493,1046,1139,385
581,592,459,524,496,903,1158,390
585,592,453,530,547,962,1317,393
553,624,453,572,508,918,1478,482
588,673,453,619,496,884,1559,516
567,717,453,624,609,854,1617,523
567,695,473,758,763,869,1620,523
565,680,471,841,681,869,1625,513
521,678,517,875,598,870,1632,512
521,501,703,1048,582,946,1633,512
522,492,671,1354,569,939,1622,543
522,432,647,1398,558,948,1600,590
522,409,640,1532,514,1147,1671,633
538,409,640,1532,472,1391,1671,611
576,409,629,1532,472,1343,1691,611
577,409,558,1532,472,1240,1641,628
660,409,403,1532,472,1221,1668,665
683,409,366,1532,472,1222,1615,680
703,409,366,1532,472,1104,1602,675
901,415,365,1532,472,1070,1451,635
1050,433,363,1527,472,1056,1158,589
1017,549,381,1528,472,1020,1037,582
985,648,381,1521,472,898,1006,588
1026,612,418,1493,507,881,1001,592
1079,612,418,1489,517,868,1001,590
1118,534,496,1489,517,871,982,607
1127,475,555,1489,517,851,865,582
1179,477,561,1517,563,863,705,490
1086,574,563,1506,586,868,705,487
1073,587,563,1500,573,954,719,487
1073,587,563,1372,572,1036,727,486
1050,608,565,1371,650,1124,719,486
1072,581,592,1332,701,1188,691,486
1080,585,592,1318,650,1172,510,530
1102,553,624,1241,767,1200,341,526
1026,588,673,1213,777,1205,260,473
1016,567,717,1279,642,1197,199,536
1017,567,695,1151,487,1182,284,536
1017,565,680,1058,487,1182,293,536
1049,521,678,1020,490,1181,286,536
1091,521,501,782,491,1051,279,536
1091,522,492,550,491,1036,295,505
1091,522,432,564,491,1092,295,458
1091,522,409,437,495,999,219,438
1075,538,409,438,541,839,219,468
1042,576,409,438,546,907,220,519
1082,577,409,443,592,956,248,549
1059,660,409,445,607,985,301,514
1036,683,409,445,870,987,302,466
1021,703,409,445,925,952,389,466
817,901,415,445,980,952,389,467
650,1050,433,445,1012,1144,411,462
549,1017,549,443,1212,1147,433,456
482,985,648,443,1216,1147,443,437
440,1026,612,434,1181,1147,511,434
387,1079,612,434,1171,1157,582,439
348,1118,534,434,1171,1154,584,426
339,1127,475,434,1211,1141,700,457
279,1179,477,406,1275,1128,710,511
273,1086,574,361,1382,1123,710,581
273,1073,587,342,1380,1051,696,640
293,1073,587,314,1419,980,688,720
293,1050,608,312,1435,924,686,733
273,1072,581,312,1402,859,726,743
292,1080,585,312,1469,817,754,696
271,1102,553,286,1491,744,754,611
271,1026,588,267,1457,707,754,565
314,1016,567,198,1448,729,844,494
313,1017,567,324,1448,769,807,546
313,1017,565,366,1448,769,794,604
281,1049,521,367,1445,820,934,683
230,1091,521,364,1444,897,937,744
235,1091,522,262,1444,874,921,761
241,1091,522,329,1469,823,921,761
266,1091,522,322,1479,753,920,745
266,1075,538,321,1433,727,938,744
263,1042,576,321,1428,670,916,707
228,1082,577,316,1382,668,890,694
168,1059,660,317,1367,708,797,692
255,1036,683,317,1105,758,793,691
251,1021,703,317,1050,780,706,691
251,817,901,317,1091,851,728,690
251,650,1050,317,1059,717,706,690
251,549,1017,317,859,723,684,690
251,482,985,317,855,794,675,690
251,440,1026,317,1089,819,610,710
290,387,1079,317,1246,815,539,710
362,348,1118,317,1349,923,537,708
396,339,1127,317,1368,1135,420,705
443,279,1179,317,1260,1167,409,692
447,273,1086,317,1130,1219,410,648
447,273,1073,317,1130,1280,485,589
427,293,1073,402,1080,1305,563,525
427,293,1050,438,986,1272,572,539
425,273,1072,438,960,1285,555,543
394,292,1080,440,857,1404,527,636
393,271,1102,440,718,1400,655,636
385,271,1026,471,694,1400,719,636
329,314,1016,469,693,1378,645,636
329,313,1017,422,693,1338,598,584
415,313,1017,409,693,1355,597,533
417,281,1049,409,693,1322,493,473
453,230,1091,409,693,1341,503,413
517,235,1091,410,693,1375,525,396
526,241,1091,282,668,1426,525,402
512,266,1091,282,654,1424,525,462
529,266,1075,282,654,1374,507,433
527,263,1042,282,654,1441,506,419
523,228,1082,285,654,1452,504,381
523,168,1059,282,654,1384,565,395
436,255,1036,282,653,1331,595,511
435,251,1021,282,653,1309,651,555
435,251,817,282,585,1336,673,774
435,251,650,282,646,1330,710,787
435,251,549,282,706,1334,780,787
443,251,482,282,708,1263,781,787
472,251,440,282,530,1263,778,767
515,290,387,282,433,1267,781,762
446,362,348,282,330,1161,781,784
412,396,339,283,271,952,782,789
514,443,279,284,267,920,782,773
510,447,273,284,267,868,860,773
510,447,273,284,267,1064,785,773
510,427,293,202,267,1087,707,757
510,427,293,287,295,1117,698,731
542,425,273,299,328,1123,675,712
563,394,292,326,393,1057,675,619
569,393,271,370,405,1209,561,619
569,385,271,518,430,1209,497,619
571,329,314,525,465,1209,472,685
571,329,313,432,466,1288,468,685
523,415,313,403,498,1271,518,678
538,417,281,402,750,1253,482,661
503,453,230,402,809,1157,506,663
502,517,235,401,818,1123,542,668
694,526,241,401,818,1058,546,693
892,512,266,405,818,1021,551,626
877,529,266,413,818,1013,551,626
877,527,263,413,818,929,551,675
984,523,228,410,820,871,554,681
984,523,168,452,820,870,579,673
992,436,255,464,833,870,550,595
992,435,251,500,869,881,494,551
992,435,251,500,841,787,450,332
992,435,251,506,780,779,438,319
992,435,251,574,720,769,389,327
984,443,251,821,827,785,409,368
955,472,251,1091,771,760,473,369
873,515,290,1091,711,750,470,367
870,446,362,1121,711,748,591,343
870,412,396,1158,727,745,594,311
721,514,443,1157,739,745,594,286
721,510,447,1247,745,745,523,260
721,510,447,1247,756,474,557,260
721,510,427,1244,767,415,590,260
721,510,427,1123,739,385,591,259
689,542,425,1111,711,366,607,293
668,563,394,1179,646,312,624,293
675,569,393,1135,634,157,756,316
675,569,385,956,609,157,756,316
673,571,329,949,574,159,756,250
707,571,329,984,573,90,756,285
669,523,415,1005,559,117,769,396
710,538,417,1022,382,117,809,443
709,503,453,1046,334,117,997,487
640,502,517,1046,461,117,940,488
433,694,526,1046,461,208,936,517
224,892,512,1131,465,222,931,540
222,877,529,1123,488,222,938,540
295,877,527,1161,504,356,947,491
208,984,523,1161,517,364,944,485
299,984,523,1120,523,364,858,492
291,992,436,1108,510,364,857,822
291,992,435,1240,474,353,857,822
291,992,435,1240,476,666,857,822
291,992,435,1234,476,678,832,822
291,992,435,1230,476,748,811,814
305,984,443,983,367,733,789,773
326,955,472,713,367,733,725,770
326,873,515,713,367,733,725,779
327,870,446,683,367,733,607,813
423,870,412,645,351,733,603,812
423,721,514,645,339,733,609,812
444,721,510,555,333,733,610,812
444,721,510,555,322,733,618,812
444,721,510,555,311,757,585,930
444,721,510,555,311,791,584,1024
444,689,542,555,330,791,568,991
444,668,563,458,330,791,551,1016
431,675,569,484,330,793,405,1053
484,675,569,523,340,793,486,1053
587,673,571,549,408,791,717,1053
568,707,571,537,492,781,717,1018
606,669,523,611,474,754,896,907
548,710,538,594,415,772,883,858
548,709,503,570,406,929,667,1022
623,640,502,570,270,937,887,1062
671,433,694,570,270,846,920,1003
695,224,892,481,274,832,1176,980
705,222,877,481,465,854,1208,980
634,295,877,443,449,721,1211,980
614,208,984,443,436,759,1219,1190
523,299,984,442,524,1039,1328,1177
523,291,992,442,538,1156,1364,809
523,291,992,274,541,1165,1402,824
523,291,992,281,539,848,1415,824
525,291,992,281,561,834,1415,824
661,291,992,217,561,820,1415,824
715,305,984,217,561,890,1415,824
724,326,955,232,561,893,1415,824
776,326,873,392,561,893,1415,826
775,327,870,392,561,893,1412,792
679,423,870,392,564,909,1562,792
679,423,721,396,569,909,1588,792
681,444,721,398,571,909,1596,792
689,444,721,471,571,909,1758,792
689,444,721,493,571,885,1816,674
689,444,721,493,571,851,1837,580
689,444,689,493,547,851,1971,579
689,444,668,532,557,851,1971,554
689,431,675,506,598,849,1971,494
636,484,675,467,605,849,1934,494
533,587,673,441,600,853,1703,494
525,568,707,417,555,902,1703,510
506,606,669,322,593,930,1461,523
506,548,710,322,577,947,1434,561
506,548,709,322,594,856,1425,354
454,623,640,322,594,1001,1209,323
406,671,433,322,596,1002,1205,332
382,695,224,322,622,1003,949,392
499,705,222,322,466,993,910,400
497,634,295,322,469,992,898,400
567,614,208,322,467,946,890,190
654,523,299,322,373,666,781,190
682,523,291,322,359,549,745,265
682,523,291,322,356,540,707,254
863,523,291,315,356,589,694,326
900,525,291,494,334,551,694,326
995,661,291,623,334,525,807,384
927,715,305,623,363,458,967,384
1010,724,326,608,371,455,1123,384
982,776,326,448,424,455,1123,373
982,775,327,448,427,455,1123,373
983,679,423,448,464,439,973,373
1022,679,423,444,542,439,941,373
1097,681,444,442,544,439,924,406
1112,689,444,369,663,439,820,730
1124,689,444,347,956,439,774,731
1221,689,444,356,967,439,754,731
1249,689,444,506,1206,439,620,731
1278,689,444,473,1196,454,620,731
1278,689,431,473,1155,469,620,731
1278,636,484,473,1138,469,678,731
1278,533,587,473,1075,465,793,731
1271,525,568,473,1055,527,794,715
1252,506,606,473,1043,569,799,702
1252,506,548,473,1043,535,799,664
1252,506,548,482,1024,647,987,660
1229,454,623,629,1024,519,982,645
1229,406,671,629,1022,545,953,635
1229,382,695,629,989,574,953,575
1233,499,705,658,1126,568,953,567
1239,497,634,658,1123,575,953,567
1167,567,614,658,1123,577,963,567
1081,654,523,658,1123,709,963,567
1053,682,523,658,1123,711,963,492
1056,682,523,658,1123,794,966,567
875,863,523,658,1123,782,1150,495
836,900,525,479,1123,778,1162,546
641,995,661,350,1123,745,1050,488
641,927,715,350,1094,1020,917,489
539,1010,724,350,1086,1022,800,532
518,982,776,350,1033,1024,800,579
537,982,775,382,1144,1024,802,621
654,983,679,388,1112,1024,802,647
620,1022,679,388,1029,1024,805,648
562,1097,681,388,1060,1024,805,630
539,1112,689,388,1025,1123,723,368
549,1124,689,390,742,1123,713,380
453,1221,689,400,731,1123,910,411
427,1249,689,250,492,1158,912,554
456,1278,689,244,492,1143,1092,688
456,1278,689,285,492,1203,1102,705
456,1278,636,369,492,1372,1062,813
456,1278,533,399,493,1419,947,838
456,1271,525,399,474,1309,946,898
509,1252,506,410,502,1241,993,899
512,1252,506,481,515,1272,993,899
518,1252,506,627,515,1114,805,899
537,1229,454,517,515,1096,979,933
551,1229,406,517,515,1069,1110,946
551,1229,382,518,514,1039,1216,948
420,1233,499,491,319,1034,1221,952
414,1239,497,491,337,1027,1221,952
425,1167,567,491,340,1025,1211,952
456,1081,654,491,340,901,1211,952
478,1053,682,491,370,904,1259,952
552,1056,682,491,496,821,1263,873
624,875,863,491,550,784,1079,873
645,836,900,491,581,819,1160,822
618,641,995,491,581,819,1174,822
757,641,927,491,596,541,1147,834
746,539,1010,491,703,553,1108,791
743,518,982,491,950,552,1108,829
724,537,982,459,871,598,1137,796
643,654,983,453,905,616,1137,936
638,620,1022,453,1257,616,1147,944
598,562,1097,453,1400,616,1147,929
715,539,1112,453,1421,529,1133,867
713,549,1124,473,1411,530,1138,854
753,453,1221,471,1412,530,941,823
753,427,1249,517,1413,495,1098,748
695,456,1278,703,1416,519,952,618
713,456,1278,671,1465,444,1081,613
766,456,1278,647,1651,275,1073,720
839,456,1278,640,1702,228,1128,696
848,456,1271,640,1720,227,1134,636
795,509,1252,629,1666,225,1205,663
834,512,1252,558,1716,247,1292,667
828,518,1252,403,1739,356,1391,667
810,537,1229,366,1857,502,1271,636
842,551,1229,366,1886,505,1161,657
852,551,1229,365,2073,505,1055,677
852,420,1233,363,2089,504,1050,691
854,414,1239,381,2072,527,1195,691
843,425,1167,381,2111,527,1247,691
811,456,1081,418,2138,520,1252,693
789,478,1053,418,2154,515,1231,693
715,552,1056,496,2127,515,1226,698
651,624,875,555,2080,515,1235,700
742,645,836,561,2049,480,1142,700
733,618,641,563,2049,480,1159,705
594,757,641,563,2034,479,1172,696
607,746,539,563,1984,465,1242,696
619,743,518,565,1742,535,1354,614
629,724,537,592,1731,494,1467,614
592,643,654,592,1697,512,1467,470
592,638,620,624,1406,551,1550,469
616,598,562,673,1228,611,1616,469
499,715,539,717,1123,631,1650,481
481,713,549,695,1132,631,1643,481
440,753,453,680,1141,713,1642,481
438,753,427,678,1144,796,1483,413
457,695,456,501,1209,788,1503,415
452,713,456,492,1188,801,1409,414
399,766,456,432,1005,812,1355,221
326,839,456,409,953,856,1303,226
317,848,456,409,935,898,1297,226
317,795,509,409,935,898,1228,200
275,834,512,409,872,844,1244,246
275,828,518,409,849,715,1164,259
274,810,537,409,731,562,1110,312
228,842,551,409,702,559,1242,291
218,852,551,415,515,559,1276,420
218,852,420,433,504,559,1290,695
216,854,414,549,504,536,1181,816
216,843,425,648,469,536,1251,847
216,811,456,612,479,535,1263,850
272,789,478,612,437,535,1249,850
356,715,552,534,338,535,1247,864
440,651,624,475,331,535,1271,980
344,742,645,477,331,537,1272,1141
344,733,618,574,387,537,1240,1136
344,594,757,587,412,552,1227,1132
346,607,746,587,511,564,1157,1132
365,619,743,608,509,493,1046,1139
402,629,724,581,524,496,903,1158
419,592,643,585,530,547,962,1317
419,592,638,553,572,508,918,1478
395,616,598,588,619,496,884,1559
411,499,715,567,624,609,854,1617
411,481,713,567,758,763,869,1620
411,440,753,565,841,681,869,1625
433,438,753,521,875,598,870,1632
441,457,695,521,1048,582,946,1633
428,452,713,522,1354,569,939,1622
433,399,766,522,1398,558,948,1600
433,326,839,522,1532,514,1147,1671
485,317,848,538,1532,472,1391,1671
485,317,795,576,1532,472,1343,1691
486,275,834,577,1532,472,1240,1641
517,275,828,660,1532,472,1221,1668
517,274,810,683,1532,472,1222,1615
532,228,842,703,1532,472,1104,1602
538,218,852,901,1532,472,1070,1451
578,218,852,1050,1527,472,1056,1158
578,216,854,1017,1528,472,1020,1037
578,216,843,985,1521,472,898,1006
578,216,811,1026,1493,507,881,1001
522,272,789,1079,1489,517,868,1001
515,356,715,1118,1489,517,871,982
513,440,651,1127,1489,517,851,865
506,344,742,1179,1517,563,863,705
650,344,733,1086,1506,586,868,705
650,344,594,1073,1500,573,954,719
635,346,607,1073,1372,572,1036,727
608,365,619,1050,1371,650,1124,719
562,402,629,1072,1332,701,1188,691
545,419,592,1080,1318,650,1172,510
545,419,592,1102,1241,767,1200,341
545,395,616,1026,1213,777,1205,260
530,411,499,1016,1279,642,1197,199
528,411,481,1017,1151,487,1182,284
530,411,440,1017,1058,487,1182,293
525,433,438,1049,1020,490,1181,286
500,441,457,1091,782,491,1051,279
516,428,452,1091,550,491,1036,295
513,433,399,1091,564,491,1092,295
513,433,326,1091,437,495,999,219
461,485,317,1075,438,541,839,219
461,485,317,1042,438,546,907,220
460,486,275,1082,443,592,956,248
429,517,275,1059,445,607,985,301
429,517,274,1036,445,870,987,302
479,532,228,1021,445,925,952,389
518,538,218,817,445,980,952,389
593,578,218,650,445,1012,1144,411
726,578,216,549,443,1212,1147,433
745,578,216,482,443,1216,1147,443
746,578,216,440,434,1181,1147,511
746,522,272,387,434,1171,1157,582
666,515,356,348,434,1171,1154,584
605,513,440,339,434,1211,1141,700
609,506,344,279,406,1275,1128,710
526,650,344,273,361,1382,1123,710
558,650,344,273,342,1380,1051,696
558,635,346,293,314,1419,980,688
555,608,365,293,312,1435,924,686
555,562,402,273,312,1402,859,726
555,545,419,292,312,1469,817,754
568,545,419,271,286,1491,744,754
568,545,395,271,267,1457,707,754
567,530,411,314,198,1448,729,844
567,528,411,313,324,1448,769,807
565,530,411,313,366,1448,769,794
548,525,433,281,367,1445,820,934
553,500,441,230,364,1444,897,937
543,516,428,235,262,1444,874,921
544,513,433,241,329,1469,823,921
550,513,433,266,322,1479,753,920
554,461,485,266,321,1433,727,938
560,461,485,263,321,1428,670,916
560,460,486,228,316,1382,668,890
573,429,517,168,317,1367,708,797
594,429,517,255,317,1105,758,793
529,479,532,251,317,1050,780,706
484,518,538,251,317,1091,851,728
369,593,578,251,317,1059,717,706
236,726,578,251,317,859,723,684
217,745,578,251,317,855,794,675
216,746,578,251,317,1089,819,610
216,746,522,290,317,1246,815,539
216,666,515,362,317,1349,923,537
187,605,513,396,317,1368,1135,420
190,609,506,443,317,1260,1167,409
129,526,650,447,317,1130,1219,410
106,558,650,447,317,1130,1280,485
106,558,635,427,402,1080,1305,563
162,555,608,427,438,986,1272,572
184,555,562,425,438,960,1285,555
189,555,545,394,440,857,1404,527
227,568,545,393,440,718,1400,655
252,568,545,385,471,694,1400,719
252,567,530,329,469,693,1378,645
252,567,528,329,422,693,1338,598
252,565,530,415,409,693,1355,597
252,548,525,417,409,693,1322,493
263,553,500,453,409,693,1341,503
265,543,516,517,410,693,1375,525
318,544,513,526,282,668,1426,525
