Accum_y-0,T-1,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4
479,541,1172,696,1940,673
465,553,1242,696,1939,675
535,552,1354,614,1883,675
494,598,1467,614,1661,675
512,616,1467,470,1347,675
551,616,1550,469,1181,675
611,616,1616,469,1182,675
631,529,1650,481,1139,694
631,530,1643,481,765,743
713,530,1642,481,683,847
796,495,1483,413,624,877
788,519,1503,415,415,878
801,444,1409,414,316,977
812,275,1355,221,296,982
856,228,1303,226,274,982
898,227,1297,226,293,953
898,225,1228,200,293,849
844,247,1244,246,291,645
715,356,1164,259,291,644
562,502,1110,312,281,641
559,505,1242,291,255,571
559,505,1276,420,279,686
559,504,1290,695,330,714
536,527,1181,816,343,642
536,527,1251,847,355,644
535,520,1263,850,311,644
535,515,1249,850,295,639
535,515,1247,864,265,753
535,515,1271,980,290,806
537,480,1272,1141,382,833
537,480,1240,1136,384,915
552,479,1227,1132,384,990
564,465,1157,1132,385,988
493,535,1046,1139,385,990
496,494,903,1158,390,1051
547,512,962,1317,393,1148
508,551,918,1478,482,1192
496,611,884,1559,516,1200
609,631,854,1617,523,1182
763,631,869,1620,523,1162
681,713,869,1625,513,1058
598,796,870,1632,512,1041
582,788,946,1633,512,1049
569,801,939,1622,543,1091
558,812,948,1600,590,1168
514,856,1147,1671,633,1240
472,898,1391,1671,611,1339
472,898,1343,1691,611,1360
472,844,1240,1641,628,1391
472,715,1221,1668,665,1391
472,562,1222,1615,680,1382
472,559,1104,1602,675,1315
472,559,1070,1451,635,1184
472,559,1056,1158,589,1135
472,536,1020,1037,582,1141
472,536,898,1006,588,1142
507,535,881,1001,592,1169
517,535,868,1001,590,1242
517,535,871,982,607,1123
517,535,851,865,582,1160
563,537,863,705,490,1229
586,537,868,705,487,1139
573,552,954,719,487,1021
572,564,1036,727,486,1021
650,493,1124,719,486,1019
701,496,1188,691,486,962
650,547,1172,510,530,867
767,508,1200,341,526,823
777,496,1205,260,473,815
642,609,1197,199,536,814
487,763,1182,284,536,785
487,681,1182,293,536,785
490,598,1181,286,536,772
491,582,1051,279,536,763
491,569,1036,295,505,622
491,558,1092,295,458,540
495,514,999,219,438,468
541,472,839,219,468,369
546,472,907,220,519,348
592,472,956,248,549,320
607,472,985,301,514,320
870,472,987,302,466,320
925,472,952,389,466,320
980,472,952,389,467,320
1012,472,1144,411,462,320
1212,472,1147,433,456,313
1216,472,1147,443,437,308
1181,507,1147,511,434,281
1171,517,1157,582,439,208
1171,517,1154,584,426,204
1211,517,1141,700,457,114
1275,563,1128,710,511,18
1382,586,1123,710,581,11
1380,573,1051,696,640,20
1419,572,980,688,720,44
1435,650,924,686,733,44
1402,701,859,726,743,40
1469,650,817,754,696,38
1491,767,744,754,611,38
1457,777,707,754,565,38
1448,642,729,844,494,59
1448,487,769,807,546,60
1448,487,769,794,604,61
1445,490,820,934,683,80
1444,491,897,937,744,281
1444,491,874,921,761,322
1469,491,823,921,761,364
1479,495,753,920,745,496
1433,541,727,938,744,625
1428,546,670,916,707,625
1382,592,668,890,694,620
1367,607,708,797,692,625
1105,870,758,793,691,626
1050,925,780,706,691,628
1091,980,851,728,690,629
1059,1012,717,706,690,631
859,1212,723,684,690,631
855,1216,794,675,690,631
1089,1181,819,610,710,631
1246,1171,815,539,710,631
1349,1171,923,537,708,632
1368,1211,1135,420,705,635
1260,1275,1167,409,692,635
1130,1382,1219,410,648,655
1130,1380,1280,485,589,646
1080,1419,1305,563,525,622
986,1435,1272,572,539,627
960,1402,1285,555,543,629
857,1469,1404,527,636,629
718,1491,1400,655,636,629
694,1457,1400,719,636,629
693,1448,1378,645,636,608
693,1448,1338,598,584,607
693,1448,1355,597,533,650
693,1445,1322,493,473,895
693,1444,1341,503,413,809
693,1444,1375,525,396,800
668,1469,1426,525,402,892
654,1479,1424,525,462,856
654,1433,1374,507,433,729
654,1428,1441,506,419,782
654,1382,1452,504,381,813
654,1367,1384,565,395,813
653,1105,1331,595,511,815
653,1050,1309,651,555,813
585,1091,1336,673,774,815
646,1059,1330,710,787,926
706,859,1334,780,787,927
708,855,1263,781,787,975
530,1089,1263,778,767,1042
433,1246,1267,781,762,1042
330,1349,1161,781,784,1119
271,1368,952,782,789,1123
267,1260,920,782,773,1123
267,1130,868,860,773,1103
267,1130,1064,785,773,1105
267,1080,1087,707,757,1114
295,986,1117,698,731,1245
328,960,1123,675,712,1385
393,857,1057,675,619,1423
405,718,1209,561,619,1423
430,694,1209,497,619,1423
465,693,1209,472,685,1450
466,693,1288,468,685,1519
498,693,1271,518,678,1475
750,693,1253,482,661,1211
809,693,1157,506,663,1097
818,693,1123,542,668,1069
818,668,1058,546,693,937
818,654,1021,551,626,841
818,654,1013,551,626,839
818,654,929,551,675,786
820,654,871,554,681,755
820,654,870,579,673,750
833,653,870,550,595,747
869,653,881,494,551,747
841,585,787,450,332,744
780,646,779,438,319,631
720,706,769,389,327,630
827,708,785,409,368,582
771,530,760,473,369,515
711,433,750,470,367,515
711,330,748,591,343,437
727,271,745,594,311,430
739,267,745,594,286,430
745,267,745,523,260,430
756,267,474,557,260,448
767,267,415,590,260,454
739,295,385,591,259,369
711,328,366,607,293,460
646,393,312,624,293,430
634,405,157,756,316,431
609,430,157,756,316,553
574,465,159,756,250,526
573,466,90,756,285,513
559,498,117,769,396,513
382,750,117,809,443,513
334,809,117,997,487,512
461,818,117,940,488,512
461,818,208,936,517,620
465,818,222,931,540,620
488,818,222,938,540,628
504,818,356,947,491,628
517,820,364,944,485,644
523,820,364,858,492,676
510,833,364,857,822,680
474,869,353,857,822,732
476,841,666,857,822,756
476,780,678,832,822,771
476,720,748,811,814,775
367,827,733,789,773,776
367,771,733,725,770,776
367,711,733,725,779,776
367,711,733,607,813,776
351,727,733,603,812,776
339,739,733,609,812,776
333,745,733,610,812,776
322,756,733,618,812,764
311,767,757,585,930,749
311,739,791,584,1024,716
330,711,791,568,991,485
330,646,791,551,1016,477
330,634,793,405,1053,514
340,609,793,486,1053,410
408,574,791,717,1053,410
492,573,781,717,1018,354
474,559,754,896,907,354
415,382,772,883,858,354
406,334,929,667,1022,354
270,461,937,887,1062,410
270,461,846,920,1003,301
274,465,832,1176,980,314
465,488,854,1208,980,339
449,504,721,1211,980,356
436,517,759,1219,1190,360
524,523,1039,1328,1177,424
538,510,1156,1364,809,421
541,474,1165,1402,824,391
539,476,848,1415,824,454
561,476,834,1415,824,543
561,476,820,1415,824,540
561,367,890,1415,824,539
561,367,893,1415,824,539
561,367,893,1415,826,539
561,367,893,1412,792,539
564,351,909,1562,792,552
569,339,909,1588,792,552
571,333,909,1596,792,552
571,322,909,1758,792,544
571,311,885,1816,674,544
571,311,851,1837,580,526
547,330,851,1971,579,587
557,330,851,1971,554,587
598,330,849,1971,494,549
605,340,849,1934,494,560
600,408,853,1703,494,603
555,492,902,1703,510,604
593,474,930,1461,523,605
577,415,947,1434,561,605
594,406,856,1425,354,605
594,270,1001,1209,323,545
596,270,1002,1205,332,544
622,274,1003,949,392,531
466,465,993,910,400,498
469,449,992,898,400,481
467,436,946,890,190,461
373,524,666,781,190,365
359,538,549,745,265,364
356,541,540,707,254,342
356,539,589,694,326,255
334,561,551,694,326,151
334,561,525,807,384,150
363,561,458,967,384,150
371,561,455,1123,384,150
424,561,455,1123,373,228
427,561,455,1123,373,258
464,564,439,973,373,246
542,569,439,941,373,326
544,571,439,924,406,326
663,571,439,820,730,326
956,571,439,774,731,326
967,571,439,754,731,326
1206,547,439,620,731,263
1196,557,454,620,731,263
1155,598,469,620,731,263
1138,605,469,678,731,236
1075,600,465,793,731,376
1055,555,527,794,715,486
1043,593,569,799,702,491
1043,577,535,799,664,534
1024,594,647,987,660,534
1024,594,519,982,645,598
1022,596,545,953,635,603
989,622,574,953,575,626
1126,466,568,953,567,654
1123,469,575,953,567,655
1123,467,577,963,567,1015
1123,373,709,963,567,1042
1123,359,711,963,492,1138
1123,356,794,966,567,1149
1123,356,782,1150,495,1164
1123,334,778,1162,546,1164
1123,334,745,1050,488,1164
1094,363,1020,917,489,1164
1086,371,1022,800,532,1164
1033,424,1024,800,579,1086
1144,427,1024,802,621,1056
1112,464,1024,802,647,1055
1029,542,1024,805,648,975
1060,544,1024,805,630,975
1025,663,1123,723,368,991
742,956,1123,713,380,1045
731,967,1123,910,411,1107
492,1206,1158,912,554,1109
492,1196,1143,1092,688,1140
492,1155,1203,1102,705,1140
492,1138,1372,1062,813,1200
493,1075,1419,947,838,1041
474,1055,1309,946,898,930
502,1043,1241,993,899,924
515,1043,1272,993,899,968
515,1024,1114,805,899,968
515,1024,1096,979,933,918
515,1022,1069,1110,946,913
514,989,1039,1216,948,958
319,1126,1034,1221,952,976
337,1123,1027,1221,952,981
340,1123,1025,1211,952,621
340,1123,901,1211,952,665
370,1123,904,1259,952,573
496,1123,821,1263,873,562
550,1123,784,1079,873,578
581,1123,819,1160,822,594
581,1123,819,1174,822,594
596,1094,541,1147,834,594
703,1086,553,1108,791,595
950,1033,552,1108,829,651
871,1144,598,1137,796,873
905,1112,616,1137,936,1187
1257,1029,616,1147,944,1353
1400,1060,616,1147,929,1417
1421,1025,529,1133,867,1445
1411,742,530,1138,854,1765
1412,731,530,941,823,1795
1413,492,495,1098,748,1853
1416,492,519,952,618,2031
1465,492,444,1081,613,2130
1651,492,275,1073,720,2088
1702,493,228,1128,696,2086
1720,474,227,1134,636,2089
1666,502,225,1205,663,2089
1716,515,247,1292,667,2008
1739,515,356,1391,667,2008
1857,515,502,1271,636,2038
1886,515,505,1161,657,2069
2073,514,505,1055,677,2017
2089,319,504,1050,691,1971
2072,337,527,1195,691,1965
2111,340,527,1247,691,1966
2138,340,520,1252,693,1940
2154,370,515,1231,693,1956
2127,496,515,1226,698,1986
2080,550,515,1235,700,1955
2049,581,480,1142,700,1939
2049,581,480,1159,705,1940
2034,596,479,1172,696,1940
1984,703,465,1242,696,1939
1742,950,535,1354,614,1883
1731,871,494,1467,614,1661
1697,905,512,1467,470,1347
1406,1257,551,1550,469,1181
1228,1400,611,1616,469,1182
1123,1421,631,1650,481,1139
1132,1411,631,1643,481,765
1141,1412,713,1642,481,683
1144,1413,796,1483,413,624
1209,1416,788,1503,415,415
1188,1465,801,1409,414,316
1005,1651,812,1355,221,296
953,1702,856,1303,226,274
935,1720,898,1297,226,293
935,1666,898,1228,200,293
872,1716,844,1244,246,291
849,1739,715,1164,259,291
731,1857,562,1110,312,281
702,1886,559,1242,291,255
515,2073,559,1276,420,279
504,2089,559,1290,695,330
504,2072,536,1181,816,343
469,2111,536,1251,847,355
479,2138,535,1263,850,311
437,2154,535,1249,850,295
338,2127,535,1247,864,265
331,2080,535,1271,980,290
331,2049,537,1272,1141,382
387,2049,537,1240,1136,384
412,2034,552,1227,1132,384
511,1984,564,1157,1132,385
509,1742,493,1046,1139,385
524,1731,496,903,1158,390
530,1697,547,962,1317,393
572,1406,508,918,1478,482
619,1228,496,884,1559,516
624,1123,609,854,1617,523
758,1132,763,869,1620,523
841,1141,681,869,1625,513
875,1144,598,870,1632,512
1048,1209,582,946,1633,512
1354,1188,569,939,1622,543
1398,1005,558,948,1600,590
1532,953,514,1147,1671,633
1532,935,472,1391,1671,611
1532,935,472,1343,1691,611
1532,872,472,1240,1641,628
1532,849,472,1221,1668,665
1532,731,472,1222,1615,680
1532,702,472,1104,1602,675
1532,515,472,1070,1451,635
1527,504,472,1056,1158,589
1528,504,472,1020,1037,582
1521,469,472,898,1006,588
1493,479,507,881,1001,592
1489,437,517,868,1001,590
1489,338,517,871,982,607
1489,331,517,851,865,582
1517,331,563,863,705,490
1506,387,586,868,705,487
1500,412,573,954,719,487
1372,511,572,1036,727,486
1371,509,650,1124,719,486
1332,524,701,1188,691,486
1318,530,650,1172,510,530
1241,572,767,1200,341,526
1213,619,777,1205,260,473
1279,624,642,1197,199,536
1151,758,487,1182,284,536
1058,841,487,1182,293,536
1020,875,490,1181,286,536
782,1048,491,1051,279,536
550,1354,491,1036,295,505
564,1398,491,1092,295,458
437,1532,495,999,219,438
438,1532,541,839,219,468
438,1532,546,907,220,519
443,1532,592,956,248,549
445,1532,607,985,301,514
445,1532,870,987,302,466
445,1532,925,952,389,466
445,1532,980,952,389,467
445,1527,1012,1144,411,462
443,1528,1212,1147,433,456
443,1521,1216,1147,443,437
434,1493,1181,1147,511,434
434,1489,1171,1157,582,439
434,1489,1171,1154,584,426
434,1489,1211,1141,700,457
406,1517,1275,1128,710,511
361,1506,1382,1123,710,581
342,1500,1380,1051,696,640
314,1372,1419,980,688,720
312,1371,1435,924,686,733
312,1332,1402,859,726,743
312,1318,1469,817,754,696
286,1241,1491,744,754,611
267,1213,1457,707,754,565
198,1279,1448,729,844,494
324,1151,1448,769,807,546
366,1058,1448,769,794,604
367,1020,1445,820,934,683
364,782,1444,897,937,744
262,550,1444,874,921,761
329,564,1469,823,921,761
322,437,1479,753,920,745
321,438,1433,727,938,744
321,438,1428,670,916,707
316,443,1382,668,890,694
317,445,1367,708,797,692
317,445,1105,758,793,691
317,445,1050,780,706,691
317,445,1091,851,728,690
317,445,1059,717,706,690
317,443,859,723,684,690
317,443,855,794,675,690
317,434,1089,819,610,710
317,434,1246,815,539,710
317,434,1349,923,537,708
317,434,1368,1135,420,705
317,406,1260,1167,409,692
317,361,1130,1219,410,648
317,342,1130,1280,485,589
402,314,1080,1305,563,525
438,312,986,1272,572,539
438,312,960,1285,555,543
440,312,857,1404,527,636
440,286,718,1400,655,636
471,267,694,1400,719,636
469,198,693,1378,645,636
422,324,693,1338,598,584
409,366,693,1355,597,533
409,367,693,1322,493,473
409,364,693,1341,503,413
410,262,693,1375,525,396
282,329,668,1426,525,402
282,322,654,1424,525,462
282,321,654,1374,507,433
282,321,654,1441,506,419
285,316,654,1452,504,381
282,317,654,1384,565,395
282,317,653,1331,595,511
282,317,653,1309,651,555
282,317,585,1336,673,774
282,317,646,1330,710,787
282,317,706,1334,780,787
282,317,708,1263,781,787
282,317,530,1263,778,767
282,317,433,1267,781,762
282,317,330,1161,781,784
283,317,271,952,782,789
284,317,267,920,782,773
284,317,267,868,860,773
284,317,267,1064,785,773
202,402,267,1087,707,757
287,438,295,1117,698,731
299,438,328,1123,675,712
326,440,393,1057,675,619
370,440,405,1209,561,619
518,471,430,1209,497,619
525,469,465,1209,472,685
432,422,466,1288,468,685
403,409,498,1271,518,678
402,409,750,1253,482,661
402,409,809,1157,506,663
401,410,818,1123,542,668
401,282,818,1058,546,693
405,282,818,1021,551,626
413,282,818,1013,551,626
413,282,818,929,551,675
410,285,820,871,554,681
452,282,820,870,579,673
464,282,833,870,550,595
500,282,869,881,494,551
500,282,841,787,450,332
506,282,780,779,438,319
574,282,720,769,389,327
821,282,827,785,409,368
1091,282,771,760,473,369
1091,282,711,750,470,367
1121,282,711,748,591,343
1158,283,727,745,594,311
1157,284,739,745,594,286
1247,284,745,745,523,260
1247,284,756,474,557,260
1244,202,767,415,590,260
1123,287,739,385,591,259
1111,299,711,366,607,293
1179,326,646,312,624,293
1135,370,634,157,756,316
956,518,609,157,756,316
949,525,574,159,756,250
984,432,573,90,756,285
1005,403,559,117,769,396
1022,402,382,117,809,443
1046,402,334,117,997,487
1046,401,461,117,940,488
1046,401,461,208,936,517
1131,405,465,222,931,540
1123,413,488,222,938,540
1161,413,504,356,947,491
1161,410,517,364,944,485
1120,452,523,364,858,492
1108,464,510,364,857,822
1240,500,474,353,857,822
1240,500,476,666,857,822
1234,506,476,678,832,822
1230,574,476,748,811,814
983,821,367,733,789,773
713,1091,367,733,725,770
713,1091,367,733,725,779
683,1121,367,733,607,813
645,1158,351,733,603,812
645,1157,339,733,609,812
555,1247,333,733,610,812
555,1247,322,733,618,812
555,1244,311,757,585,930
555,1123,311,791,584,1024
555,1111,330,791,568,991
458,1179,330,791,551,1016
484,1135,330,793,405,1053
523,956,340,793,486,1053
549,949,408,791,717,1053
537,984,492,781,717,1018
611,1005,474,754,896,907
594,1022,415,772,883,858
570,1046,406,929,667,1022
570,1046,270,937,887,1062
570,1046,270,846,920,1003
481,1131,274,832,1176,980
481,1123,465,854,1208,980
443,1161,449,721,1211,980
443,1161,436,759,1219,1190
442,1120,524,1039,1328,1177
442,1108,538,1156,1364,809
274,1240,541,1165,1402,824
281,1240,539,848,1415,824
281,1234,561,834,1415,824
217,1230,561,820,1415,824
217,983,561,890,1415,824
232,713,561,893,1415,824
392,713,561,893,1415,826
392,683,561,893,1412,792
392,645,564,909,1562,792
396,645,569,909,1588,792
398,555,571,909,1596,792
471,555,571,909,1758,792
493,555,571,885,1816,674
493,555,571,851,1837,580
493,555,547,851,1971,579
532,458,557,851,1971,554
506,484,598,849,1971,494
467,523,605,849,1934,494
441,549,600,853,1703,494
417,537,555,902,1703,510
322,611,593,930,1461,523
322,594,577,947,1434,561
322,570,594,856,1425,354
322,570,594,1001,1209,323
322,570,596,1002,1205,332
322,481,622,1003,949,392
322,481,466,993,910,400
322,443,469,992,898,400
322,443,467,946,890,190
322,442,373,666,781,190
322,442,359,549,745,265
322,274,356,540,707,254
315,281,356,589,694,326
494,281,334,551,694,326
623,217,334,525,807,384
623,217,363,458,967,384
608,232,371,455,1123,384
448,392,424,455,1123,373
448,392,427,455,1123,373
448,392,464,439,973,373
444,396,542,439,941,373
442,398,544,439,924,406
369,471,663,439,820,730
347,493,956,439,774,731
356,493,967,439,754,731
506,493,1206,439,620,731
473,532,1196,454,620,731
473,506,1155,469,620,731
473,467,1138,469,678,731
473,441,1075,465,793,731
473,417,1055,527,794,715
473,322,1043,569,799,702
473,322,1043,535,799,664
482,322,1024,647,987,660
629,322,1024,519,982,645
629,322,1022,545,953,635
629,322,989,574,953,575
658,322,1126,568,953,567
658,322,1123,575,953,567
658,322,1123,577,963,567
658,322,1123,709,963,567
658,322,1123,711,963,492
658,322,1123,794,966,567
658,315,1123,782,1150,495
479,494,1123,778,1162,546
350,623,1123,745,1050,488
350,623,1094,1020,917,489
350,608,1086,1022,800,532
350,448,1033,1024,800,579
382,448,1144,1024,802,621
388,448,1112,1024,802,647
388,444,1029,1024,805,648
388,442,1060,1024,805,630
388,369,1025,1123,723,368
390,347,742,1123,713,380
400,356,731,1123,910,411
250,506,492,1158,912,554
244,473,492,1143,1092,688
285,473,492,1203,1102,705
369,473,492,1372,1062,813
399,473,493,1419,947,838
399,473,474,1309,946,898
410,473,502,1241,993,899
481,473,515,1272,993,899
627,482,515,1114,805,899
517,629,515,1096,979,933
517,629,515,1069,1110,946
518,629,514,1039,1216,948
491,658,319,1034,1221,952
491,658,337,1027,1221,952
491,658,340,1025,1211,952
491,658,340,901,1211,952
491,658,370,904,1259,952
491,658,496,821,1263,873
491,658,550,784,1079,873
491,479,581,819,1160,822
491,350,581,819,1174,822
491,350,596,541,1147,834
491,350,703,553,1108,791
491,350,950,552,1108,829
459,382,871,598,1137,796
453,388,905,616,1137,936
453,388,1257,616,1147,944
453,388,1400,616,1147,929
453,388,1421,529,1133,867
473,390,1411,530,1138,854
471,400,1412,530,941,823
517,250,1413,495,1098,748
703,244,1416,519,952,618
671,285,1465,444,1081,613
647,369,1651,275,1073,720
640,399,1702,228,1128,696
640,399,1720,227,1134,636
629,410,1666,225,1205,663
558,481,1716,247,1292,667
403,627,1739,356,1391,667
366,517,1857,502,1271,636
366,517,1886,505,1161,657
365,518,2073,505,1055,677
363,491,2089,504,1050,691
381,491,2072,527,1195,691
381,491,2111,527,1247,691
418,491,2138,520,1252,693
418,491,2154,515,1231,693
496,491,2127,515,1226,698
555,491,2080,515,1235,700
561,491,2049,480,1142,700
563,491,2049,480,1159,705
563,491,2034,479,1172,696
563,491,1984,465,1242,696
565,491,1742,535,1354,614
592,459,1731,494,1467,614
592,453,1697,512,1467,470
624,453,1406,551,1550,469
673,453,1228,611,1616,469
717,453,1123,631,1650,481
695,473,1132,631,1643,481
680,471,1141,713,1642,481
678,517,1144,796,1483,413
501,703,1209,788,1503,415
492,671,1188,801,1409,414
432,647,1005,812,1355,221
409,640,953,856,1303,226
409,640,935,898,1297,226
409,629,935,898,1228,200
409,558,872,844,1244,246
409,403,849,715,1164,259
409,366,731,562,1110,312
409,366,702,559,1242,291
415,365,515,559,1276,420
433,363,504,559,1290,695
549,381,504,536,1181,816
648,381,469,536,1251,847
612,418,479,535,1263,850
612,418,437,535,1249,850
534,496,338,535,1247,864
475,555,331,535,1271,980
477,561,331,537,1272,1141
574,563,387,537,1240,1136
587,563,412,552,1227,1132
587,563,511,564,1157,1132
608,565,509,493,1046,1139
581,592,524,496,903,1158
585,592,530,547,962,1317
553,624,572,508,918,1478
588,673,619,496,884,1559
567,717,624,609,854,1617
567,695,758,763,869,1620
565,680,841,681,869,1625
521,678,875,598,870,1632
521,501,1048,582,946,1633
522,492,1354,569,939,1622
522,432,1398,558,948,1600
522,409,1532,514,1147,1671
538,409,1532,472,1391,1671
576,409,1532,472,1343,1691
577,409,1532,472,1240,1641
660,409,1532,472,1221,1668
683,409,1532,472,1222,1615
703,409,1532,472,1104,1602
901,415,1532,472,1070,1451
1050,433,1527,472,1056,1158
1017,549,1528,472,1020,1037
985,648,1521,472,898,1006
1026,612,1493,507,881,1001
1079,612,1489,517,868,1001
1118,534,1489,517,871,982
1127,475,1489,517,851,865
1179,477,1517,563,863,705
1086,574,1506,586,868,705
1073,587,1500,573,954,719
1073,587,1372,572,1036,727
1050,608,1371,650,1124,719
1072,581,1332,701,1188,691
1080,585,1318,650,1172,510
1102,553,1241,767,1200,341
1026,588,1213,777,1205,260
1016,567,1279,642,1197,199
1017,567,1151,487,1182,284
1017,565,1058,487,1182,293
1049,521,1020,490,1181,286
1091,521,782,491,1051,279
1091,522,550,491,1036,295
1091,522,564,491,1092,295
1091,522,437,495,999,219
1075,538,438,541,839,219
1042,576,438,546,907,220
1082,577,443,592,956,248
1059,660,445,607,985,301
1036,683,445,870,987,302
1021,703,445,925,952,389
817,901,445,980,952,389
650,1050,445,1012,1144,411
549,1017,443,1212,1147,433
482,985,443,1216,1147,443
440,1026,434,1181,1147,511
387,1079,434,1171,1157,582
348,1118,434,1171,1154,584
339,1127,434,1211,1141,700
279,1179,406,1275,1128,710
273,1086,361,1382,1123,710
273,1073,342,1380,1051,696
293,1073,314,1419,980,688
293,1050,312,1435,924,686
273,1072,312,1402,859,726
292,1080,312,1469,817,754
271,1102,286,1491,744,754
271,1026,267,1457,707,754
314,1016,198,1448,729,844
313,1017,324,1448,769,807
313,1017,366,1448,769,794
281,1049,367,1445,820,934
230,1091,364,1444,897,937
235,1091,262,1444,874,921
241,1091,329,1469,823,921
266,1091,322,1479,753,920
266,1075,321,1433,727,938
263,1042,321,1428,670,916
228,1082,316,1382,668,890
168,1059,317,1367,708,797
255,1036,317,1105,758,793
251,1021,317,1050,780,706
251,817,317,1091,851,728
251,650,317,1059,717,706
251,549,317,859,723,684
251,482,317,855,794,675
251,440,317,1089,819,610
290,387,317,1246,815,539
362,348,317,1349,923,537
396,339,317,1368,1135,420
443,279,317,1260,1167,409
447,273,317,1130,1219,410
447,273,317,1130,1280,485
427,293,402,1080,1305,563
427,293,438,986,1272,572
425,273,438,960,1285,555
394,292,440,857,1404,527
393,271,440,718,1400,655
385,271,471,694,1400,719
329,314,469,693,1378,645
329,313,422,693,1338,598
415,313,409,693,1355,597
417,281,409,693,1322,493
453,230,409,693,1341,503
517,235,410,693,1375,525
526,241,282,668,1426,525
512,266,282,654,1424,525
529,266,282,654,1374,507
527,263,282,654,1441,506
523,228,285,654,1452,504
523,168,282,654,1384,565
436,255,282,653,1331,595
435,251,282,653,1309,651
435,251,282,585,1336,673
435,251,282,646,1330,710
435,251,282,706,1334,780
443,251,282,708,1263,781
472,251,282,530,1263,778
515,290,282,433,1267,781
446,362,282,330,1161,781
412,396,283,271,952,782
514,443,284,267,920,782
510,447,284,267,868,860
510,447,284,267,1064,785
510,427,202,267,1087,707
510,427,287,295,1117,698
542,425,299,328,1123,675
563,394,326,393,1057,675
569,393,370,405,1209,561
569,385,518,430,1209,497
571,329,525,465,1209,472
571,329,432,466,1288,468
523,415,403,498,1271,518
538,417,402,750,1253,482
503,453,402,809,1157,506
502,517,401,818,1123,542
694,526,401,818,1058,546
892,512,405,818,1021,551
877,529,413,818,1013,551
877,527,413,818,929,551
984,523,410,820,871,554
984,523,452,820,870,579
992,436,464,833,870,550
992,435,500,869,881,494
992,435,500,841,787,450
992,435,506,780,779,438
992,435,574,720,769,389
984,443,821,827,785,409
955,472,1091,771,760,473
873,515,1091,711,750,470
870,446,1121,711,748,591
870,412,1158,727,745,594
721,514,1157,739,745,594
721,510,1247,745,745,523
721,510,1247,756,474,557
721,510,1244,767,415,590
721,510,1123,739,385,591
689,542,1111,711,366,607
668,563,1179,646,312,624
675,569,1135,634,157,756
675,569,956,609,157,756
673,571,949,574,159,756
707,571,984,573,90,756
669,523,1005,559,117,769
710,538,1022,382,117,809
709,503,1046,334,117,997
640,502,1046,461,117,940
433,694,1046,461,208,936
224,892,1131,465,222,931
222,877,1123,488,222,938
295,877,1161,504,356,947
208,984,1161,517,364,944
299,984,1120,523,364,858
291,992,1108,510,364,857
291,992,1240,474,353,857
291,992,1240,476,666,857
291,992,1234,476,678,832
291,992,1230,476,748,811
305,984,983,367,733,789
326,955,713,367,733,725
326,873,713,367,733,725
327,870,683,367,733,607
423,870,645,351,733,603
423,721,645,339,733,609
444,721,555,333,733,610
444,721,555,322,733,618
444,721,555,311,757,585
444,721,555,311,791,584
444,689,555,330,791,568
444,668,458,330,791,551
431,675,484,330,793,405
484,675,523,340,793,486
587,673,549,408,791,717
568,707,537,492,781,717
606,669,611,474,754,896
548,710,594,415,772,883
548,709,570,406,929,667
623,640,570,270,937,887
671,433,570,270,846,920
695,224,481,274,832,1176
705,222,481,465,854,1208
634,295,443,449,721,1211
614,208,443,436,759,1219
523,299,442,524,1039,1328
523,291,442,538,1156,1364
523,291,274,541,1165,1402
523,291,281,539,848,1415
525,291,281,561,834,1415
661,291,217,561,820,1415
715,305,217,561,890,1415
724,326,232,561,893,1415
776,326,392,561,893,1415
775,327,392,561,893,1412
679,423,392,564,909,1562
679,423,396,569,909,1588
681,444,398,571,909,1596
689,444,471,571,909,1758
689,444,493,571,885,1816
689,444,493,571,851,1837
689,444,493,547,851,1971
689,444,532,557,851,1971
689,431,506,598,849,1971
636,484,467,605,849,1934
533,587,441,600,853,1703
525,568,417,555,902,1703
506,606,322,593,930,1461
506,548,322,577,947,1434
506,548,322,594,856,1425
454,623,322,594,1001,1209
406,671,322,596,1002,1205
382,695,322,622,1003,949
499,705,322,466,993,910
497,634,322,469,992,898
567,614,322,467,946,890
654,523,322,373,666,781
682,523,322,359,549,745
682,523,322,356,540,707
863,523,315,356,589,694
900,525,494,334,551,694
995,661,623,334,525,807
927,715,623,363,458,967
1010,724,608,371,455,1123
982,776,448,424,455,1123
982,775,448,427,455,1123
983,679,448,464,439,973
1022,679,444,542,439,941
1097,681,442,544,439,924
1112,689,369,663,439,820
1124,689,347,956,439,774
1221,689,356,967,439,754
1249,689,506,1206,439,620
1278,689,473,1196,454,620
1278,689,473,1155,469,620
1278,636,473,1138,469,678
1278,533,473,1075,465,793
1271,525,473,1055,527,794
1252,506,473,1043,569,799
1252,506,473,1043,535,799
1252,506,482,1024,647,987
1229,454,629,1024,519,982
1229,406,629,1022,545,953
1229,382,629,989,574,953
1233,499,658,1126,568,953
1239,497,658,1123,575,953
1167,567,658,1123,577,963
1081,654,658,1123,709,963
1053,682,658,1123,711,963
1056,682,658,1123,794,966
875,863,658,1123,782,1150
836,900,479,1123,778,1162
641,995,350,1123,745,1050
641,927,350,1094,1020,917
539,1010,350,1086,1022,800
518,982,350,1033,1024,800
537,982,382,1144,1024,802
654,983,388,1112,1024,802
620,1022,388,1029,1024,805
