Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,Accum_y-1,Accum_y-2
786,185,388,660,680,614,482,1107,245,921
695,276,388,660,679,615,423,1153,218,1049
619,352,388,660,679,613,320,1253,218,952
619,352,388,660,600,644,351,1253,218,1108
619,352,254,794,499,743,350,1185,242,1121
619,352,223,825,460,734,390,1129,242,1159
630,352,59,926,523,683,441,951,245,1159
709,352,37,938,453,763,434,958,245,1159
689,406,65,898,482,785,362,994,269,1161
793,395,96,900,477,787,266,994,376,1161
825,394,97,840,534,788,253,968,330,1159
877,508,97,840,506,786,283,839,418,1099
816,569,78,859,371,921,266,695,535,887
832,632,73,864,361,931,266,674,546,871
832,632,73,863,297,996,263,677,787,806
953,630,75,857,297,992,269,681,801,695
964,630,75,805,329,983,298,681,996,707
968,630,75,805,329,983,298,681,1001,707
965,647,75,805,329,921,360,626,1001,707
1015,647,75,805,329,914,366,586,1001,701
900,852,77,772,362,897,383,531,1001,641
950,853,77,765,369,854,426,531,1001,611
951,853,77,670,464,754,526,531,1040,611
951,853,77,557,577,754,526,531,1204,605
940,864,77,551,583,698,582,531,1288,565
1086,809,132,436,698,686,594,507,1378,561
1067,830,132,416,718,681,599,501,1442,561
1065,832,132,416,655,723,620,501,1442,561
1064,833,132,391,672,682,638,528,1442,561
1058,829,142,388,674,679,626,513,1442,568
1058,829,142,388,660,693,601,532,1442,498
1058,786,185,388,660,680,614,482,1457,493
1058,695,276,388,660,679,615,423,1509,369
1058,619,352,388,660,679,613,320,1509,311
1071,619,352,388,660,600,644,351,1512,161
1078,619,352,254,794,499,743,350,1513,148
1078,619,352,223,825,460,734,390,1933,110
1067,630,352,59,926,523,683,441,1967,207
988,709,352,37,938,453,763,434,1972,214
915,689,406,65,898,482,785,362,1958,212
789,793,395,96,900,477,787,266,1923,212
757,825,394,97,840,534,788,253,1917,212
591,877,508,97,840,506,786,283,1823,216
591,816,569,78,859,371,921,266,1741,201
512,832,632,73,864,361,931,266,1793,201
512,832,632,73,863,297,996,263,1664,201
391,953,630,75,857,297,992,269,1588,218
380,964,630,75,805,329,983,298,1315,206
376,968,630,75,805,329,983,298,1310,206
362,965,647,75,805,329,921,360,1310,206
312,1015,647,75,805,329,914,366,1310,205
220,900,852,77,772,362,897,383,1310,235
169,950,853,77,765,369,854,426,1349,288
239,951,853,77,670,464,754,526,1310,289
333,951,853,77,557,577,754,526,1153,332
416,940,864,77,551,583,698,582,1069,483
310,1086,809,132,436,698,686,594,979,598
320,1067,830,132,416,718,681,599,915,621
377,1065,832,132,416,655,723,620,915,657
387,1064,833,132,391,672,682,638,915,768
452,1058,829,142,388,674,679,626,915,774
580,1058,829,142,388,660,693,601,915,774
637,1058,786,185,388,660,680,614,900,774
637,1058,695,276,388,660,679,615,848,760
637,1058,619,352,388,660,679,613,848,822
624,1071,619,352,388,660,600,644,845,855
617,1078,619,352,254,794,499,743,820,855
617,1078,619,352,223,825,460,734,400,855
622,1067,630,352,59,926,523,683,364,758
681,988,709,352,37,938,453,763,384,751
681,915,689,406,65,898,482,785,383,769
716,789,793,395,96,900,477,787,311,770
790,757,825,394,97,840,534,788,319,861
790,591,877,508,97,840,506,786,328,989
790,591,816,569,78,859,371,921,294,1016
803,512,832,632,73,864,361,931,231,1020
815,512,832,632,73,863,297,996,186,1020
885,391,953,630,75,857,297,992,219,1049
889,380,964,630,75,805,329,983,219,1116
892,376,968,630,75,805,329,983,219,1135
931,362,965,647,75,805,329,921,219,1166
958,312,1015,647,75,805,329,914,219,1183
963,220,900,852,77,772,362,897,219,1158
963,169,950,853,77,765,369,854,181,1138
1002,239,951,853,77,670,464,754,183,1174
908,333,951,853,77,557,577,754,176,1123
825,416,940,864,77,551,583,698,175,972
785,310,1086,809,132,436,698,686,175,968
788,320,1067,830,132,416,718,681,175,971
731,377,1065,832,132,416,655,723,176,948
721,387,1064,833,132,391,672,682,176,876
656,452,1058,829,142,388,674,679,176,1000
528,580,1058,829,142,388,660,693,176,1003
471,637,1058,786,185,388,660,680,191,1016
471,637,1058,695,276,388,660,679,197,1226
492,637,1058,619,352,388,660,679,201,1238
553,624,1071,619,352,388,660,600,243,1330
587,617,1078,619,352,254,794,499,243,1330
631,617,1078,619,352,223,825,460,243,1331
651,622,1067,630,352,59,926,523,299,1381
622,681,988,709,352,37,938,453,406,1381
681,681,915,689,406,65,898,482,456,1363
648,716,789,793,395,96,900,477,649,1362
576,790,757,825,394,97,840,534,689,1291
576,790,591,877,508,97,840,506,750,1187
603,790,591,816,569,78,859,371,886,1168
609,803,512,832,632,73,864,361,916,1164
597,815,512,832,632,73,863,297,887,1164
530,885,391,953,630,75,857,297,926,1081
526,889,380,964,630,75,805,329,989,1014
529,892,376,968,630,75,805,329,995,995
491,931,362,965,647,75,805,329,1215,990
471,958,312,1015,647,75,805,329,1646,989
466,963,220,900,852,77,772,362,1738,1025
466,963,169,950,853,77,765,369,1845,1024
356,1002,239,951,853,77,670,464,1900,989
356,908,333,951,853,77,557,577,1975,989
357,825,416,940,864,77,551,583,1975,989
366,785,310,1086,809,132,436,698,1988,878
546,788,320,1067,830,132,416,718,1993,852
618,731,377,1065,832,132,416,655,2009,839
710,721,387,1064,833,132,391,672,2080,800
753,656,452,1058,829,142,388,674,2144,663
801,528,580,1058,829,142,388,660,2322,660
809,471,637,1058,786,185,388,660,2307,647
820,471,637,1058,695,276,388,660,2337,437
800,492,637,1058,619,352,388,660,2432,363
739,553,624,1071,619,352,388,660,2431,232
705,587,617,1078,619,352,254,794,2560,233
665,631,617,1078,619,352,223,825,2721,276
640,651,622,1067,630,352,59,926,2685,283
657,622,681,988,709,352,37,938,2553,292
614,681,681,915,689,406,65,898,2494,319
682,648,716,789,793,395,96,900,2301,465
711,576,790,757,825,394,97,840,2250,756
747,576,790,591,877,508,97,840,2230,941
720,603,790,591,816,569,78,859,2134,1001
711,609,803,512,832,632,73,864,2158,1011
712,597,815,512,832,632,73,863,2120,1011
709,530,885,391,953,630,75,857,2038,1006
709,526,889,380,964,630,75,805,1975,1010
808,529,892,376,968,630,75,805,1969,1052
807,491,931,362,965,647,75,805,1773,1038
823,471,958,312,1015,647,75,805,1348,1022
853,466,963,220,900,852,77,772,1256,985
1387,466,963,169,950,853,77,765,1152,996
1509,356,1002,239,951,853,77,670,1126,1000
1525,356,908,333,951,853,77,557,1057,1061
1816,357,825,416,940,864,77,551,1107,1068
1921,366,785,310,1086,809,132,436,1153,1076
1762,546,788,320,1067,830,132,416,1253,1085
1930,618,731,377,1065,832,132,416,1253,1096
2053,710,721,387,1064,833,132,391,1185,1126
2024,753,656,452,1058,829,142,388,1129,1126
1976,801,528,580,1058,829,142,388,951,1126
1983,809,471,637,1058,786,185,388,958,1126
2023,820,471,637,1058,695,276,388,994,1126
2022,800,492,637,1058,619,352,388,994,1126
2035,739,553,624,1071,619,352,388,968,1126
2035,705,587,617,1078,619,352,254,839,1125
2036,665,631,617,1078,619,352,223,695,1087
2036,640,651,622,1067,630,352,59,674,1031
2008,657,622,681,988,709,352,37,677,1022
1997,614,681,681,915,689,406,65,681,995
1967,682,648,716,789,793,395,96,681,849
1992,711,576,790,757,825,394,97,681,538
1991,747,576,790,591,877,508,97,626,325
2022,720,603,790,591,816,569,78,586,257
2019,711,609,803,512,832,632,73,531,247
2226,712,597,815,512,832,632,73,531,247
2271,709,530,885,391,953,630,75,531,244
2320,709,526,889,380,964,630,75,531,256
2221,808,529,892,376,968,630,75,531,214
2298,807,491,931,362,965,647,75,507,223
2325,823,471,958,312,1015,647,75,501,236
2312,853,466,963,220,900,852,77,501,274
1778,1387,466,963,169,950,853,77,528,240
1715,1509,356,1002,239,951,853,77,513,240
1732,1525,356,908,333,951,853,77,532,179
1464,1816,357,825,416,940,864,77,482,172
1356,1921,366,785,310,1086,809,132,423,174
1320,1762,546,788,320,1067,830,132,320,189
1080,1930,618,731,377,1065,832,132,351,178
874,2053,710,721,387,1064,833,132,350,148
935,2024,753,656,452,1058,829,142,390,148
978,1976,801,528,580,1058,829,142,441,148
963,1983,809,471,637,1058,786,185,434,148
970,2023,820,471,637,1058,695,276,362,148
994,2022,800,492,637,1058,619,352,266,149
981,2035,739,553,624,1071,619,352,253,149
1003,2035,705,587,617,1078,619,352,283,149
998,2036,665,631,617,1078,619,352,266,143
998,2036,640,651,622,1067,630,352,266,142
979,2008,657,622,681,988,709,352,263,142
974,1997,614,681,681,915,689,406,269,142
934,1967,682,648,716,789,793,395,298,142
878,1992,711,576,790,757,825,394,298,142
888,1991,747,576,790,591,877,508,360,142
884,2022,720,603,790,591,816,569,366,142
1047,2019,711,609,803,512,832,632,383,152
952,2226,712,597,815,512,832,632,426,152
1012,2271,709,530,885,391,953,630,526,152
969,2320,709,526,889,380,964,630,526,136
967,2221,808,529,892,376,968,630,582,147
890,2298,807,491,931,362,965,647,594,161
840,2325,823,471,958,312,1015,647,599,155
823,2312,853,466,963,220,900,852,620,113
854,1778,1387,466,963,169,950,853,638,104
806,1715,1509,356,1002,239,951,853,626,107
834,1732,1525,356,908,333,951,853,601,107
834,1464,1816,357,825,416,940,864,614,107
859,1356,1921,366,785,310,1086,809,615,97
859,1320,1762,546,788,320,1067,830,613,73
918,1080,1930,618,731,377,1065,832,644,73
910,874,2053,710,721,387,1064,833,743,104
835,935,2024,753,656,452,1058,829,734,104
792,978,1976,801,528,580,1058,829,683,104
792,963,1983,809,471,637,1058,786,763,167
734,970,2023,820,471,637,1058,695,785,212
711,994,2022,800,492,637,1058,619,787,225
711,981,2035,739,553,624,1071,619,788,225
689,1003,2035,705,587,617,1078,619,786,225
689,998,2036,665,631,617,1078,619,921,227
731,998,2036,640,651,622,1067,630,931,227
731,979,2008,657,622,681,988,709,996,283
731,974,1997,614,681,681,915,689,992,350
731,934,1967,682,648,716,789,793,983,355
731,878,1992,711,576,790,757,825,983,366
724,888,1991,747,576,790,591,877,921,366
700,884,2022,720,603,790,591,816,914,366
609,1047,2019,711,609,803,512,832,897,356
683,952,2226,712,597,815,512,832,854,358
679,1012,2271,709,530,885,391,953,754,358
719,969,2320,709,526,889,380,964,754,358
716,967,2221,808,529,892,376,968,698,347
716,890,2298,807,491,931,362,965,686,317
716,840,2325,823,471,958,312,1015,681,310
716,823,2312,853,466,963,220,900,723,310
745,854,1778,1387,466,963,169,950,682,310
772,806,1715,1509,356,1002,239,951,679,301
711,834,1732,1525,356,908,333,951,693,301
687,834,1464,1816,357,825,416,940,680,301
708,859,1356,1921,366,785,310,1086,679,301
726,859,1320,1762,546,788,320,1067,679,315
667,918,1080,1930,618,731,377,1065,600,319
666,910,874,2053,710,721,387,1064,499,288
666,835,935,2024,753,656,452,1058,460,288
666,792,978,1976,801,528,580,1058,523,288
666,792,963,1983,809,471,637,1058,453,225
666,734,970,2023,820,471,637,1058,482,197
665,711,994,2022,800,492,637,1058,477,276
665,711,981,2035,739,553,624,1071,534,298
665,689,1003,2035,705,587,617,1078,506,323
665,689,998,2036,665,631,617,1078,371,321
623,731,998,2036,640,651,622,1067,361,335
623,731,979,2008,657,622,681,988,297,601
623,731,974,1997,614,681,681,915,297,910
623,731,934,1967,682,648,716,789,329,921
623,731,878,1992,711,576,790,757,329,917
653,724,888,1991,747,576,790,591,329,917
757,700,884,2022,720,603,790,591,329,917
806,609,1047,2019,711,609,803,512,362,957
621,683,952,2226,712,597,815,512,369,955
520,679,1012,2271,709,530,885,391,464,1044
474,719,969,2320,709,526,889,380,577,1046
473,716,967,2221,808,529,892,376,583,1046
473,716,890,2298,807,491,931,362,698,1041
473,716,840,2325,823,471,958,312,718,1041
509,716,823,2312,853,466,963,220,655,1041
449,745,854,1778,1387,466,963,169,672,1130
421,772,806,1715,1509,356,1002,239,674,1193
438,711,834,1732,1525,356,908,333,660,1256
470,687,834,1464,1816,357,825,416,660,1256
448,708,859,1356,1921,366,785,310,660,1294
449,726,859,1320,1762,546,788,320,660,1280
472,667,918,1080,1930,618,731,377,660,1276
512,666,910,874,2053,710,721,387,794,1365
552,666,835,935,2024,753,656,452,825,1391
599,666,792,978,1976,801,528,580,926,1391
610,666,792,963,1983,809,471,637,938,1391
610,666,734,970,2023,820,471,637,898,1374
645,665,711,994,2022,800,492,637,900,1281
645,665,711,981,2035,739,553,624,840,1259
645,665,689,1003,2035,705,587,617,840,1234
646,665,689,998,2036,665,631,617,859,1293
646,623,731,998,2036,640,651,622,864,1282
658,623,731,979,2008,657,622,681,863,986
689,623,731,974,1997,614,681,681,857,620
689,623,731,934,1967,682,648,716,805,638
705,623,731,878,1992,711,576,790,805,646
649,653,724,888,1991,747,576,790,805,662
577,757,700,884,2022,720,603,790,805,669
508,806,609,1047,2019,711,609,803,772,629
506,621,683,952,2226,712,597,815,765,629
506,520,679,1012,2271,709,530,885,670,540
533,474,719,969,2320,709,526,889,557,677
533,473,716,967,2221,808,529,892,551,677
533,473,716,890,2298,807,491,931,436,677
533,473,716,840,2325,823,471,958,416,677
497,509,716,823,2312,853,466,963,416,677
497,449,745,854,1778,1387,466,963,391,588
487,421,772,806,1715,1509,356,1002,388,532
470,438,711,834,1732,1525,356,908,388,469
438,470,687,834,1464,1816,357,825,388,469
408,448,708,859,1356,1921,366,785,388,431
389,449,726,859,1320,1762,546,788,388,431
400,472,667,918,1080,1930,618,731,388,431
384,512,666,910,874,2053,710,721,254,342
359,552,666,835,935,2024,753,656,223,316
312,599,666,792,978,1976,801,528,59,320
301,610,666,792,963,1983,809,471,37,320
301,610,666,734,970,2023,820,471,65,320
266,645,665,711,994,2022,800,492,96,320
266,645,665,711,981,2035,739,553,97,320
266,645,665,689,1003,2035,705,587,97,381
272,646,665,689,998,2036,665,631,78,322
273,646,623,731,998,2036,640,651,73,374
261,658,623,731,979,2008,657,622,73,351
230,689,623,731,974,1997,614,681,75,541
268,689,623,731,934,1967,682,648,75,512
252,705,623,731,878,1992,711,576,75,510
252,649,653,724,888,1991,747,576,75,494
217,577,757,700,884,2022,720,603,75,488
158,508,806,609,1047,2019,711,609,77,640
158,506,621,683,952,2226,712,597,77,682
158,506,520,679,1012,2271,709,530,77,707
209,533,474,719,969,2320,709,526,77,568
209,533,473,716,967,2221,808,529,77,568
209,533,473,716,890,2298,807,491,132,568
209,533,473,716,840,2325,823,471,132,608
293,497,509,716,823,2312,853,466,132,626
350,497,449,745,854,1778,1387,466,132,763
358,487,421,772,806,1715,1509,356,142,900
358,470,438,711,834,1732,1525,356,142,900
358,438,470,687,834,1464,1816,357,185,1112
358,408,448,708,859,1356,1921,366,276,1139
358,389,449,726,859,1320,1762,546,352,1139
324,400,472,667,918,1080,1930,618,352,1139
300,384,512,666,910,874,2053,710,352,1139
285,359,552,666,835,935,2024,753,352,1139
285,312,599,666,792,978,1976,801,352,1135
285,301,610,666,792,963,1983,809,352,1135
382,301,610,666,734,970,2023,820,406,1135
443,266,645,665,711,994,2022,800,395,1135
443,266,645,665,711,981,2035,739,394,1190
443,266,645,665,689,1003,2035,705,508,1140
436,272,646,665,689,998,2036,665,569,1140
436,273,646,623,731,998,2036,640,632,1086
436,261,658,623,731,979,2008,657,632,1083
436,230,689,623,731,974,1997,614,630,955
398,268,689,623,731,934,1967,682,630,1028
398,252,705,623,731,878,1992,711,630,1015
386,252,649,653,724,888,1991,747,647,1015
386,217,577,757,700,884,2022,720,647,1014
386,158,508,806,609,1047,2019,711,852,862
386,158,506,621,683,952,2226,712,853,820
386,158,506,520,679,1012,2271,709,853,795
391,209,533,474,719,969,2320,709,853,795
472,209,533,473,716,967,2221,808,864,796
539,209,533,473,716,890,2298,807,809,796
539,209,533,473,716,840,2325,823,830,756
455,293,497,509,716,823,2312,853,832,738
440,350,497,449,745,854,1778,1387,833,601
439,358,487,421,772,806,1715,1509,829,457
474,358,470,438,711,834,1732,1525,829,457
474,358,438,470,687,834,1464,1816,786,245
474,358,408,448,708,859,1356,1921,695,218
474,358,389,449,726,859,1320,1762,619,218
475,324,400,472,667,918,1080,1930,619,218
581,300,384,512,666,910,874,2053,619,242
581,285,359,552,666,835,935,2024,619,242
656,285,312,599,666,792,978,1976,630,245
656,285,301,610,666,792,963,1983,709,245
620,382,301,610,666,734,970,2023,689,269
740,443,266,645,665,711,994,2022,793,376
742,443,266,645,665,711,981,2035,825,330
780,443,266,645,665,689,1003,2035,877,418
814,436,272,646,665,689,998,2036,816,535
820,436,273,646,623,731,998,2036,832,546
863,436,261,658,623,731,979,2008,832,787
863,436,230,689,623,731,974,1997,953,801
865,398,268,689,623,731,934,1967,964,996
953,398,252,705,623,731,878,1992,968,1001
955,386,252,649,653,724,888,1991,965,1001
956,386,217,577,757,700,884,2022,1015,1001
956,386,158,508,806,609,1047,2019,900,1001
956,386,158,506,621,683,952,2226,950,1001
956,386,158,506,520,679,1012,2271,951,1040
873,391,209,533,474,719,969,2320,951,1204
792,472,209,533,473,716,967,2221,940,1288
801,539,209,533,473,716,890,2298,1086,1378
802,539,209,533,473,716,840,2325,1067,1442
803,455,293,497,509,716,823,2312,1065,1442
892,440,350,497,449,745,854,1778,1064,1442
885,439,358,487,421,772,806,1715,1058,1442
850,474,358,470,438,711,834,1732,1058,1442
850,474,358,438,470,687,834,1464,1058,1457
902,474,358,408,448,708,859,1356,1058,1509
903,474,358,389,449,726,859,1320,1058,1509
1132,475,324,400,472,667,918,1080,1071,1512
1042,581,300,384,512,666,910,874,1078,1513
1079,581,285,359,552,666,835,935,1078,1933
1006,656,285,312,599,666,792,978,1067,1967
1008,656,285,301,610,666,792,963,988,1972
947,620,382,301,610,666,734,970,915,1958
766,740,443,266,645,665,711,994,789,1923
764,742,443,266,645,665,711,981,757,1917
726,780,443,266,645,665,689,1003,591,1823
692,814,436,272,646,665,689,998,591,1741
685,820,436,273,646,623,731,998,512,1793
642,863,436,261,658,623,731,979,512,1664
642,863,436,230,689,623,731,974,391,1588
640,865,398,268,689,623,731,934,380,1315
552,953,398,252,705,623,731,878,376,1310
569,955,386,252,649,653,724,888,362,1310
568,956,386,217,577,757,700,884,312,1310
568,956,386,158,508,806,609,1047,220,1310
568,956,386,158,506,621,683,952,169,1349
568,956,386,158,506,520,679,1012,239,1310
568,873,391,209,533,474,719,969,333,1153
568,792,472,209,533,473,716,967,416,1069
494,801,539,209,533,473,716,890,310,979
493,802,539,209,533,473,716,840,320,915
500,803,455,293,497,509,716,823,377,915
414,892,440,350,497,449,745,854,387,915
457,885,439,358,487,421,772,806,452,915
457,850,474,358,470,438,711,834,580,915
457,850,474,358,438,470,687,834,637,900
469,902,474,358,408,448,708,859,637,848
468,903,474,358,389,449,726,859,637,848
296,1132,475,324,400,472,667,918,624,845
280,1042,581,300,384,512,666,910,617,820
243,1079,581,285,359,552,666,835,617,400
241,1006,656,285,312,599,666,792,622,364
239,1008,656,285,301,610,666,792,681,384
251,947,620,382,301,610,666,734,681,383
251,766,740,443,266,645,665,711,716,311
251,764,742,443,266,645,665,711,790,319
251,726,780,443,266,645,665,689,790,328
251,692,814,436,272,646,665,689,790,294
251,685,820,436,273,646,623,731,803,231
266,642,863,436,261,658,623,731,815,186
336,642,863,436,230,689,623,731,885,219
369,640,865,398,268,689,623,731,889,219
404,552,953,398,252,705,623,731,892,219
385,569,955,386,252,649,653,724,931,219
398,568,956,386,217,577,757,700,958,219
411,568,956,386,158,508,806,609,963,219
411,568,956,386,158,506,621,683,963,181
411,568,956,386,158,506,520,679,1002,183
411,568,873,391,209,533,474,719,908,176
411,568,792,472,209,533,473,716,825,175
409,494,801,539,209,533,473,716,785,175
411,493,802,539,209,533,473,716,788,175
425,500,803,455,293,497,509,716,731,176
380,414,892,440,350,497,449,745,721,176
337,457,885,439,358,487,421,772,656,176
337,457,850,474,358,470,438,711,528,176
337,457,850,474,358,438,470,687,471,191
295,469,902,474,358,408,448,708,471,197
296,468,903,474,358,389,449,726,492,201
238,296,1132,475,324,400,472,667,553,243
238,280,1042,581,300,384,512,666,587,243
