Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,Accum_y-1,Accum_y-2
482,935,750,543,935,247,592,1042,1275,716
482,935,366,879,983,247,571,1063,1274,659
482,830,471,879,983,247,551,1083,1268,710
482,811,490,874,945,290,548,1086,1268,729
482,793,508,874,743,492,548,1077,1227,679
576,790,511,869,662,578,545,1080,1209,668
573,793,498,882,662,578,477,1148,1209,590
573,735,508,889,703,578,466,1139,1096,256
573,538,705,889,703,578,466,951,1100,255
573,516,727,889,703,578,462,848,1081,312
556,533,727,889,703,505,534,837,1079,312
556,533,711,905,703,492,547,837,1079,312
556,495,749,893,709,448,571,835,1079,479
556,495,749,892,639,471,600,485,1079,489
556,490,754,881,648,451,622,485,1079,530
556,490,747,888,594,479,648,485,1155,530
556,490,747,888,594,473,654,485,1253,530
455,591,747,888,594,473,650,489,1302,544
455,552,786,888,594,473,650,489,1264,549
381,626,786,888,594,473,631,508,1190,440
396,816,786,888,594,473,629,510,1257,434
432,819,786,888,594,473,629,510,1091,429
458,819,776,898,592,475,507,632,1033,420
476,800,743,892,650,475,439,672,1065,420
476,800,704,896,685,475,384,720,1065,425
568,800,663,933,684,476,388,713,1065,476
694,631,832,888,661,540,340,765,1065,447
740,608,855,694,711,683,326,780,1052,446
740,608,810,655,757,721,258,837,649,446
739,389,935,750,702,776,257,838,420,446
646,482,935,750,702,776,250,743,428,446
648,482,935,750,543,935,247,592,491,446
650,482,935,366,879,983,247,571,491,456
650,482,830,471,879,983,247,551,491,379
650,482,811,490,874,945,290,548,491,360
650,482,793,508,874,743,492,548,491,360
556,576,790,511,869,662,578,545,510,374
556,573,793,498,882,662,578,477,510,375
558,573,735,508,889,703,578,466,511,375
600,573,538,705,889,703,578,466,515,375
605,573,516,727,889,703,578,462,515,318
605,556,533,727,889,703,505,534,515,318
605,556,533,711,905,703,492,547,679,318
605,556,495,749,893,709,448,571,682,151
605,556,495,749,892,639,471,600,702,380
605,556,490,754,881,648,451,622,760,352
605,556,490,747,888,594,479,648,734,352
639,556,490,747,888,594,473,654,689,352
684,455,591,747,888,594,473,650,637,338
761,455,552,786,888,594,473,650,611,333
942,381,626,786,888,594,473,631,609,333
771,396,816,786,888,594,473,629,542,333
740,432,819,786,888,594,473,629,505,406
806,458,819,776,898,592,475,507,506,409
788,476,800,743,892,650,475,439,457,509
845,476,800,704,896,685,475,384,569,615
797,568,800,663,933,684,476,388,618,592
671,694,631,832,888,661,540,340,668,624
628,740,608,855,694,711,683,326,674,624
629,740,608,810,655,757,721,258,674,680
639,739,389,935,750,702,776,257,674,690
642,646,482,935,750,702,776,250,670,690
802,648,482,935,750,543,935,247,634,690
955,650,482,935,366,879,983,247,634,680
955,650,482,830,471,879,983,247,640,680
955,650,482,811,490,874,945,290,642,826
955,650,482,793,508,874,743,492,648,832
955,556,576,790,511,869,662,578,657,856
959,556,573,793,498,882,662,578,720,855
1143,558,573,735,508,889,703,578,729,873
1155,600,573,538,705,889,703,578,737,873
1187,605,573,516,727,889,703,578,737,893
1189,605,556,533,727,889,703,505,737,937
1349,605,556,533,711,905,703,492,573,946
1453,605,556,495,749,893,709,448,570,946
1547,605,556,495,749,892,639,471,550,716
1547,605,556,490,754,881,648,451,527,707
1558,605,556,490,747,888,594,479,553,826
1538,639,556,490,747,888,594,473,508,1158
1549,684,455,591,747,888,594,473,561,1221
1473,761,455,552,786,888,594,473,654,1252
1367,942,381,626,786,888,594,473,778,1270
1388,771,396,816,786,888,594,473,848,1373
1416,740,432,819,786,888,594,473,842,1403
1408,806,458,819,776,898,592,475,841,1452
1425,788,476,800,743,892,650,475,854,1500
1467,845,476,800,704,896,685,475,743,1412
1437,797,568,800,663,933,684,476,694,1394
1438,671,694,631,832,888,661,540,644,1362
1438,628,740,608,855,694,711,683,636,1362
1437,629,740,608,810,655,757,721,641,1306
1427,639,739,389,935,750,702,776,641,1296
1424,642,646,482,935,750,702,776,637,1296
1262,802,648,482,935,750,543,935,637,1296
1107,955,650,482,935,366,879,983,643,1296
1112,955,650,482,830,471,879,983,642,1296
1119,955,650,482,811,490,874,945,661,1150
1143,955,650,482,793,508,874,743,657,1144
1316,955,556,576,790,511,869,662,630,1106
1323,959,556,573,793,498,882,662,567,1106
1214,1143,558,573,735,508,889,703,557,1088
1217,1155,600,573,538,705,889,703,541,1088
1180,1187,605,573,516,727,889,703,541,1090
1209,1189,605,556,533,727,889,703,541,1047
1049,1349,605,556,533,711,905,703,541,1040
1079,1453,605,556,495,749,893,709,541,1108
1040,1547,605,556,495,749,892,639,541,1111
1127,1547,605,556,490,754,881,648,520,1108
1119,1558,605,556,490,747,888,594,444,989
1106,1538,639,556,490,747,888,594,436,657
1050,1549,684,455,591,747,888,594,383,610
1049,1473,761,455,552,786,888,594,290,580
974,1367,942,381,626,786,888,594,169,667
919,1388,771,396,816,786,888,594,99,588
886,1416,740,432,819,786,888,594,98,546
802,1408,806,458,819,776,898,592,98,497
798,1425,788,476,800,743,892,650,85,389
706,1467,845,476,800,704,896,685,84,367
692,1437,797,568,800,663,933,684,84,411
691,1438,671,694,631,832,888,661,84,430
709,1438,628,740,608,855,694,711,84,430
709,1437,629,740,608,810,655,757,88,434
709,1427,639,739,389,935,750,702,88,448
774,1424,642,646,482,935,750,702,88,534
845,1262,802,648,482,935,750,543,81,654
845,1107,955,650,482,935,366,879,263,683
840,1112,955,650,482,830,471,879,365,690
833,1119,955,650,482,811,490,874,356,694
815,1143,955,650,482,793,508,874,354,748
645,1316,955,556,576,790,511,869,381,803
634,1323,959,556,573,793,498,882,750,803
602,1214,1143,558,573,735,508,889,750,815
549,1217,1155,600,573,538,705,889,750,815
549,1180,1187,605,573,516,727,889,750,793
519,1209,1189,605,556,533,727,889,750,792
535,1049,1349,605,556,533,711,905,750,790
468,1079,1453,605,556,495,749,893,750,722
417,1040,1547,605,556,495,749,892,750,746
351,1127,1547,605,556,490,754,881,736,780
357,1119,1558,605,556,490,747,888,736,991
441,1106,1538,639,556,490,747,888,764,994
604,1050,1549,684,455,591,747,888,771,978
607,1049,1473,761,455,552,786,888,778,1049
644,974,1367,942,381,626,786,888,775,1086
644,919,1388,771,396,816,786,888,775,1304
641,886,1416,740,432,819,786,888,786,1243
641,802,1408,806,458,819,776,898,786,1240
628,798,1425,788,476,800,743,892,888,1200
621,706,1467,845,476,800,704,896,1042,1199
622,692,1437,797,568,800,663,933,1063,1145
622,691,1438,671,694,631,832,888,1083,1126
601,709,1438,628,740,608,855,694,1086,1126
620,709,1437,629,740,608,810,655,1077,1122
627,709,1427,639,739,389,935,750,1080,1108
562,774,1424,642,646,482,935,750,1148,1022
517,845,1262,802,648,482,935,750,1139,902
556,845,1107,955,650,482,935,366,951,873
556,840,1112,955,650,482,830,471,848,866
556,833,1119,955,650,482,811,490,837,884
570,815,1143,955,650,482,793,508,837,830
574,645,1316,955,556,576,790,511,835,775
708,634,1323,959,556,573,793,498,485,775
708,602,1214,1143,558,573,735,508,485,763
749,549,1217,1155,600,573,538,705,485,776
778,549,1180,1187,605,573,516,727,485,835
804,519,1209,1189,605,556,533,727,489,835
982,535,1049,1349,605,556,533,711,489,914
935,468,1079,1453,605,556,495,749,508,1079
931,417,1040,1547,605,556,495,749,510,1071
910,351,1127,1547,605,556,490,754,510,1087
901,357,1119,1558,605,556,490,747,632,920
816,441,1106,1538,639,556,490,747,672,917
692,604,1050,1549,684,455,591,747,720,917
689,607,1049,1473,761,455,552,786,713,846
652,644,974,1367,942,381,626,786,765,704
652,644,919,1388,771,396,816,786,780,463
652,641,886,1416,740,432,819,786,837,513
652,641,802,1408,806,458,819,776,838,715
652,628,798,1425,788,476,800,743,743,786
652,621,706,1467,845,476,800,704,592,812
651,622,692,1437,797,568,800,663,571,863
651,622,691,1438,671,694,631,832,551,892
651,601,709,1438,628,740,608,855,548,1008
632,620,709,1437,629,740,608,810,548,1018
625,627,709,1427,639,739,389,935,545,1018
628,562,774,1424,642,646,482,935,477,1022
782,517,845,1262,802,648,482,935,466,1055
820,556,845,1107,955,650,482,935,466,1231
824,556,840,1112,955,650,482,830,462,1254
824,556,833,1119,955,650,482,811,534,1232
804,570,815,1143,955,650,482,793,547,1251
797,574,645,1316,955,556,576,790,571,1251
790,708,634,1323,959,556,573,793,600,1256
807,708,602,1214,1143,558,573,735,622,1327
784,749,549,1217,1155,600,573,538,648,1358
816,778,549,1180,1187,605,573,516,654,1299
821,804,519,1209,1189,605,556,533,650,1306
645,982,535,1049,1349,605,556,533,650,1233
628,935,468,1079,1453,605,556,495,631,1068
688,931,417,1040,1547,605,556,495,629,1040
697,910,351,1127,1547,605,556,490,629,989
736,901,357,1119,1558,605,556,490,507,945
739,816,441,1106,1538,639,556,490,439,977
700,692,604,1050,1549,684,455,591,384,1094
700,689,607,1049,1473,761,455,552,388,1112
725,652,644,974,1367,942,381,626,340,1112
725,652,644,919,1388,771,396,816,326,1158
725,652,641,886,1416,740,432,819,258,1108
725,652,641,802,1408,806,458,819,257,917
731,652,628,798,1425,788,476,800,250,852
735,652,621,706,1467,845,476,800,247,888
735,651,622,692,1437,797,568,800,247,930
735,651,622,691,1438,671,694,631,247,927
735,651,601,709,1438,628,740,608,290,811
735,632,620,709,1437,629,740,608,492,801
735,625,627,709,1427,639,739,389,578,803
732,628,562,774,1424,642,646,482,578,857
552,782,517,845,1262,802,648,482,578,825
475,820,556,845,1107,955,650,482,578,696
471,824,556,840,1112,955,650,482,578,673
471,824,556,833,1119,955,650,482,505,685
471,804,570,815,1143,955,650,482,492,674
500,797,574,645,1316,955,556,576,448,674
373,790,708,634,1323,959,556,573,471,669
311,807,708,602,1214,1143,558,573,451,598
289,784,749,549,1217,1155,600,573,479,716
228,816,778,549,1180,1187,605,573,473,724
198,821,804,519,1209,1189,605,556,473,730
190,645,982,535,1049,1349,605,556,473,747
275,628,935,468,1079,1453,605,556,473,747
276,688,931,417,1040,1547,605,556,473,747
267,697,910,351,1127,1547,605,556,473,747
228,736,901,357,1119,1558,605,556,475,747
486,739,816,441,1106,1538,639,556,475,715
507,700,692,604,1050,1549,684,455,475,598
507,700,689,607,1049,1473,761,455,476,579
533,725,652,644,974,1367,942,381,540,579
533,725,652,644,919,1388,771,396,683,532
632,725,652,641,886,1416,740,432,721,532
632,725,652,641,802,1408,806,458,776,521
626,731,652,628,798,1425,788,476,776,515
627,735,652,621,706,1467,845,476,935,453
627,735,651,622,692,1437,797,568,983,360
627,735,651,622,691,1438,671,694,983,392
693,735,651,601,709,1438,628,740,945,418
693,735,632,620,709,1437,629,740,743,423
693,735,625,627,709,1427,639,739,662,437
693,732,628,562,774,1424,642,646,662,379
693,552,782,517,845,1262,802,648,703,378
693,475,820,556,845,1107,955,650,703,331
693,471,824,556,840,1112,955,650,703,331
693,471,824,556,833,1119,955,650,703,326
765,471,804,570,815,1143,955,650,703,321
866,500,797,574,645,1316,955,556,709,330
871,373,790,708,634,1323,959,556,639,367
893,311,807,708,602,1214,1143,558,648,386
972,289,784,749,549,1217,1155,600,594,291
1100,228,816,778,549,1180,1187,605,594,354
1106,198,821,804,519,1209,1189,605,594,341
1096,190,645,982,535,1049,1349,605,594,318
1008,275,628,935,468,1079,1453,605,594,330
947,276,688,931,417,1040,1547,605,594,345
947,267,697,910,351,1127,1547,605,594,345
947,228,736,901,357,1119,1558,605,592,567
940,486,739,816,441,1106,1538,639,650,653
919,507,700,692,604,1050,1549,684,685,658
1062,507,700,689,607,1049,1473,761,684,658
1073,533,725,652,644,974,1367,942,661,658
1164,533,725,652,644,919,1388,771,711,658
1100,632,725,652,641,886,1416,740,757,658
1129,632,725,652,641,802,1408,806,702,746
1129,626,731,652,628,798,1425,788,702,746
1151,627,735,652,621,706,1467,845,543,824
1151,627,735,651,622,692,1437,797,879,841
1151,627,735,651,622,691,1438,671,879,836
1151,693,735,651,601,709,1438,628,874,810
1151,693,735,632,620,709,1437,629,874,805
1158,693,735,625,627,709,1427,639,869,846
1160,693,732,628,562,774,1424,642,882,848
1160,693,552,782,517,845,1262,802,889,848
1160,693,475,820,556,845,1107,955,889,876
1160,693,471,824,556,840,1112,955,889,876
1160,693,471,824,556,833,1119,955,889,869
1088,765,471,804,570,815,1143,955,905,1109
958,866,500,797,574,645,1316,955,893,1100
953,871,373,790,708,634,1323,959,892,1063
931,893,311,807,708,602,1214,1143,881,1044
852,972,289,784,749,549,1217,1155,888,977
724,1100,228,816,778,549,1180,1187,888,906
716,1106,198,821,804,519,1209,1189,888,906
716,1096,190,645,982,535,1049,1349,888,1077
716,1008,275,628,935,468,1079,1453,888,1153
716,947,276,688,931,417,1040,1547,888,1138
716,947,267,697,910,351,1127,1547,888,1138
716,947,228,736,901,357,1119,1558,898,916
462,940,486,739,816,441,1106,1538,892,870
462,919,507,700,692,604,1050,1549,896,895
319,1062,507,700,689,607,1049,1473,933,895
340,1073,533,725,652,644,974,1367,888,900
378,1164,533,725,652,644,919,1388,694,967
344,1100,632,725,652,641,886,1416,655,971
315,1129,632,725,652,641,802,1408,750,883
319,1129,626,731,652,628,798,1425,750,883
299,1151,627,735,652,621,706,1467,750,805
304,1151,627,735,651,622,692,1437,366,808
304,1151,627,735,651,622,691,1438,471,765
238,1151,693,735,651,601,709,1438,490,766
238,1151,693,735,632,620,709,1437,508,832
231,1158,693,735,625,627,709,1427,511,820
267,1160,693,732,628,562,774,1424,498,821
272,1160,693,552,782,517,845,1262,508,821
276,1160,693,475,820,556,845,1107,705,793
276,1160,693,471,824,556,840,1112,727,793
276,1160,693,471,824,556,833,1119,727,793
317,1088,765,471,804,570,815,1143,711,622
317,958,866,500,797,574,645,1316,749,801
447,953,871,373,790,708,634,1323,749,854
468,931,893,311,807,708,602,1214,754,854
468,852,972,289,784,749,549,1217,747,854
471,724,1100,228,816,778,549,1180,747,854
471,716,1106,198,821,804,519,1209,747,869
494,716,1096,190,645,982,535,1049,786,704
494,716,1008,275,628,935,468,1079,786,690
536,716,947,276,688,931,417,1040,786,904
597,716,947,267,697,910,351,1127,786,904
597,716,947,228,736,901,357,1119,776,904
597,462,940,486,739,816,441,1106,743,864
605,462,919,507,700,692,604,1050,704,879
605,319,1062,507,700,689,607,1049,663,879
522,340,1073,533,725,652,644,974,832,874
433,378,1164,533,725,652,644,919,855,828
777,344,1100,632,725,652,641,886,810,877
777,315,1129,632,725,652,641,802,935,880
885,319,1129,626,731,652,628,798,935,880
1024,299,1151,627,735,652,621,706,935,888
1110,304,1151,627,735,651,622,692,935,869
1225,304,1151,627,735,651,622,691,830,865
1237,238,1151,693,735,651,601,709,811,864
1237,238,1151,693,735,632,620,709,793,839
1237,231,1158,693,735,625,627,709,790,812
1199,267,1160,693,732,628,562,774,793,809
1196,272,1160,693,552,782,517,845,735,922
1302,276,1160,693,475,820,556,845,538,922
1326,276,1160,693,471,824,556,840,516,941
1326,276,1160,693,471,824,556,833,533,943
1474,317,1088,765,471,804,570,815,533,871
1829,317,958,866,500,797,574,645,495,692
1722,447,953,871,373,790,708,634,495,639
1777,468,931,893,311,807,708,602,490,639
1787,468,852,972,289,784,749,549,490,639
1784,471,724,1100,228,816,778,549,490,639
1784,471,716,1106,198,821,804,519,591,627
1761,494,716,1096,190,645,982,535,552,685
1761,494,716,1008,275,628,935,468,626,687
1719,536,716,947,276,688,931,417,816,473
1658,597,716,947,267,697,910,351,819,683
1696,597,716,947,228,736,901,357,819,741
1877,597,462,940,486,739,816,441,800,758
1921,605,462,919,507,700,692,604,800,713
1922,605,319,1062,507,700,689,607,800,713
1922,522,340,1073,533,725,652,644,631,713
1882,433,378,1164,533,725,652,644,608,707
1565,777,344,1100,632,725,652,641,608,1057
1565,777,315,1129,632,725,652,641,389,1283
1453,885,319,1129,626,731,652,628,482,1283
1379,1024,299,1151,627,735,652,621,482,1275
1376,1110,304,1151,627,735,651,622,482,1274
1261,1225,304,1151,627,735,651,622,482,1268
1249,1237,238,1151,693,735,651,601,482,1268
1249,1237,238,1151,693,735,632,620,482,1227
1249,1237,231,1158,693,735,625,627,576,1209
1249,1199,267,1160,693,732,628,562,573,1209
1247,1196,272,1160,693,552,782,517,573,1096
1206,1302,276,1160,693,475,820,556,573,1100
1386,1326,276,1160,693,471,824,556,573,1081
1387,1326,276,1160,693,471,824,556,556,1079
1212,1474,317,1088,765,471,804,570,556,1079
858,1829,317,958,866,500,797,574,556,1079
839,1722,447,953,871,373,790,708,556,1079
763,1777,468,931,893,311,807,708,556,1079
812,1787,468,852,972,289,784,749,556,1155
825,1784,471,724,1100,228,816,778,556,1253
959,1784,471,716,1106,198,821,804,455,1302
959,1761,494,716,1096,190,645,982,455,1264
959,1761,494,716,1008,275,628,935,381,1190
988,1719,536,716,947,276,688,931,396,1257
989,1658,597,716,947,267,697,910,432,1091
951,1696,597,716,947,228,736,901,458,1033
770,1877,597,462,940,486,739,816,476,1065
718,1921,605,462,919,507,700,692,476,1065
717,1922,605,319,1062,507,700,689,568,1065
717,1922,522,340,1073,533,725,652,694,1065
717,1882,433,378,1164,533,725,652,740,1052
689,1565,777,344,1100,632,725,652,740,649
689,1565,777,315,1129,632,725,652,739,420
720,1453,885,319,1129,626,731,652,646,428
722,1379,1024,299,1151,627,735,652,648,491
634,1376,1110,304,1151,627,735,651,650,491
634,1261,1225,304,1151,627,735,651,650,491
727,1249,1237,238,1151,693,735,651,650,491
762,1249,1237,238,1151,693,735,632,650,491
762,1249,1237,231,1158,693,735,625,556,510
762,1249,1199,267,1160,693,732,628,556,510
799,1247,1196,272,1160,693,552,782,558,511
730,1206,1302,276,1160,693,475,820,600,515
526,1386,1326,276,1160,693,471,824,605,515
525,1387,1326,276,1160,693,471,824,605,515
512,1212,1474,317,1088,765,471,804,605,679
511,858,1829,317,958,866,500,797,605,682
507,839,1722,447,953,871,373,790,605,702
523,763,1777,468,931,893,311,807,605,760
531,812,1787,468,852,972,289,784,605,734
518,825,1784,471,724,1100,228,816,639,689
385,959,1784,471,716,1106,198,821,684,637
406,959,1761,494,716,1096,190,645,761,611
423,959,1761,494,716,1008,275,628,942,609
394,988,1719,536,716,947,276,688,771,542
519,989,1658,597,716,947,267,697,740,505
627,951,1696,597,716,947,228,736,806,506
708,770,1877,597,462,940,486,739,788,457
804,718,1921,605,462,919,507,700,845,569
858,717,1922,605,319,1062,507,700,797,618
1013,717,1922,522,340,1073,533,725,671,668
1046,717,1882,433,378,1164,533,725,628,674
1134,689,1565,777,344,1100,632,725,629,674
1138,689,1565,777,315,1129,632,725,639,674
1108,720,1453,885,319,1129,626,731,642,670
1034,722,1379,1024,299,1151,627,735,802,634
1034,634,1376,1110,304,1151,627,735,955,634
1035,634,1261,1225,304,1151,627,735,955,640
944,727,1249,1237,238,1151,693,735,955,642
909,762,1249,1237,238,1151,693,735,955,648
909,762,1249,1237,231,1158,693,735,955,657
924,762,1249,1199,267,1160,693,732,959,720
888,799,1247,1196,272,1160,693,552,1143,729
888,730,1206,1302,276,1160,693,475,1155,737
890,526,1386,1326,276,1160,693,471,1187,737
891,525,1387,1326,276,1160,693,471,1189,737
893,512,1212,1474,317,1088,765,471,1349,573
893,511,858,1829,317,958,866,500,1453,570
930,507,839,1722,447,953,871,373,1547,550
915,523,763,1777,468,931,893,311,1547,527
848,531,812,1787,468,852,972,289,1558,553
850,518,825,1784,471,724,1100,228,1538,508
849,385,959,1784,471,716,1106,198,1549,561
832,406,959,1761,494,716,1096,190,1473,654
820,423,959,1761,494,716,1008,275,1367,778
821,394,988,1719,536,716,947,276,1388,848
722,519,989,1658,597,716,947,267,1416,842
754,627,951,1696,597,716,947,228,1408,841
702,708,770,1877,597,462,940,486,1425,854
612,804,718,1921,605,462,919,507,1467,743
559,858,717,1922,605,319,1062,507,1437,694
410,1013,717,1922,522,340,1073,533,1438,644
388,1046,717,1882,433,378,1164,533,1438,636
306,1134,689,1565,777,344,1100,632,1437,641
302,1138,689,1565,777,315,1129,632,1427,641
332,1108,720,1453,885,319,1129,626,1424,637
347,1034,722,1379,1024,299,1151,627,1262,637
377,1034,634,1376,1110,304,1151,627,1107,643
480,1035,634,1261,1225,304,1151,627,1112,642
495,944,727,1249,1237,238,1151,693,1119,661
577,909,762,1249,1237,238,1151,693,1143,657
717,909,762,1249,1237,231,1158,693,1316,630
809,924,762,1249,1199,267,1160,693,1323,567
883,888,799,1247,1196,272,1160,693,1214,557
884,888,730,1206,1302,276,1160,693,1217,541
882,890,526,1386,1326,276,1160,693,1180,541
883,891,525,1387,1326,276,1160,693,1209,541
887,893,512,1212,1474,317,1088,765,1049,541
889,893,511,858,1829,317,958,866,1079,541
852,930,507,839,1722,447,953,871,1040,541
851,915,523,763,1777,468,931,893,1127,520
901,848,531,812,1787,468,852,972,1119,444
1010,850,518,825,1784,471,724,1100,1106,436
1092,849,385,959,1784,471,716,1106,1050,383
1091,832,406,959,1761,494,716,1096,1049,290
1086,820,423,959,1761,494,716,1008,974,169
1314,821,394,988,1719,536,716,947,919,99
1335,722,519,989,1658,597,716,947,886,98
1203,754,627,951,1696,597,716,947,802,98
1293,702,708,770,1877,597,462,940,798,85
1287,612,804,718,1921,605,462,919,706,84
1306,559,858,717,1922,605,319,1062,692,84
1325,410,1013,717,1922,522,340,1073,691,84
1365,388,1046,717,1882,433,378,1164,709,84
1364,306,1134,689,1565,777,344,1100,709,88
1415,302,1138,689,1565,777,315,1129,709,88
1384,332,1108,720,1453,885,319,1129,774,88
1369,347,1034,722,1379,1024,299,1151,845,81
1359,377,1034,634,1376,1110,304,1151,845,263
1255,480,1035,634,1261,1225,304,1151,840,365
1248,495,944,727,1249,1237,238,1151,833,356
1166,577,909,762,1249,1237,238,1151,815,354
1026,717,909,762,1249,1237,231,1158,645,381
919,809,924,762,1249,1199,267,1160,634,750
844,883,888,799,1247,1196,272,1160,602,750
868,884,888,730,1206,1302,276,1160,549,750
898,882,890,526,1386,1326,276,1160,549,750
896,883,891,525,1387,1326,276,1160,519,750
900,887,893,512,1212,1474,317,1088,535,750
928,889,893,511,858,1829,317,958,468,750
928,852,930,507,839,1722,447,953,417,750
928,851,915,523,763,1777,468,931,351,736
878,901,848,531,812,1787,468,852,357,736
770,1010,850,518,825,1784,471,724,441,764
708,1092,849,385,959,1784,471,716,604,771
705,1091,832,406,959,1761,494,716,607,778
705,1086,820,423,959,1761,494,716,644,775
476,1314,821,394,988,1719,536,716,644,775
428,1335,722,519,989,1658,597,716,641,786
428,1203,754,627,951,1696,597,716,641,786
309,1293,702,708,770,1877,597,462,628,888
311,1287,612,804,718,1921,605,462,621,1042
309,1306,559,858,717,1922,605,319,622,1063
347,1325,410,1013,717,1922,522,340,622,1083
316,1365,388,1046,717,1882,433,378,601,1086
321,1364,306,1134,689,1565,777,344,620,1077
351,1415,302,1138,689,1565,777,315,627,1080
359,1384,332,1108,720,1453,885,319,562,1148
359,1369,347,1034,722,1379,1024,299,517,1139
339,1359,377,1034,634,1376,1110,304,556,951
339,1255,480,1035,634,1261,1225,304,556,848
337,1248,495,944,727,1249,1237,238,556,837
337,1166,577,909,762,1249,1237,238,570,837
337,1026,717,909,762,1249,1237,231,574,835
337,919,809,924,762,1249,1199,267,708,485
367,844,883,888,799,1247,1196,272,708,485
342,868,884,888,730,1206,1302,276,749,485
391,898,882,890,526,1386,1326,276,778,485
399,896,883,891,525,1387,1326,276,804,489
388,900,887,893,512,1212,1474,317,982,489
358,928,889,893,511,858,1829,317,935,508
358,928,852,930,507,839,1722,447,931,510
358,928,851,915,523,763,1777,468,910,510
358,878,901,848,531,812,1787,468,901,632
355,770,1010,850,518,825,1784,471,816,672
378,708,1092,849,385,959,1784,471,692,720
378,705,1091,832,406,959,1761,494,689,713
378,705,1086,820,423,959,1761,494,652,765
378,476,1314,821,394,988,1719,536,652,780
378,428,1335,722,519,989,1658,597,652,837
370,428,1203,754,627,951,1696,597,652,838
370,309,1293,702,708,770,1877,597,652,743
388,311,1287,612,804,718,1921,605,652,592
375,309,1306,559,858,717,1922,605,651,571
312,347,1325,410,1013,717,1922,522,651,551
297,316,1365,388,1046,717,1882,433,651,548
296,321,1364,306,1134,689,1565,777,632,548
215,351,1415,302,1138,689,1565,777,625,545
219,359,1384,332,1108,720,1453,885,628,477
219,359,1369,347,1034,722,1379,1024,782,466
219,339,1359,377,1034,634,1376,1110,820,466
219,339,1255,480,1035,634,1261,1225,824,462
211,337,1248,495,944,727,1249,1237,824,534
211,337,1166,577,909,762,1249,1237,804,547
211,337,1026,717,909,762,1249,1237,797,571
211,337,919,809,924,762,1249,1199,790,600
181,367,844,883,888,799,1247,1196,807,622
181,342,868,884,888,730,1206,1302,784,648
102,391,898,882,890,526,1386,1326,816,654
94,399,896,883,891,525,1387,1326,821,650
124,388,900,887,893,512,1212,1474,645,650
154,358,928,889,893,511,858,1829,628,631
197,358,928,852,930,507,839,1722,688,629
259,358,928,851,915,523,763,1777,697,629
330,358,878,901,848,531,812,1787,736,507
330,355,770,1010,850,518,825,1784,739,439
297,378,708,1092,849,385,959,1784,700,384
297,378,705,1091,832,406,959,1761,700,388
297,378,705,1086,820,423,959,1761,725,340
297,378,476,1314,821,394,988,1719,725,326
297,378,428,1335,722,519,989,1658,725,258
297,370,428,1203,754,627,951,1696,725,257
317,370,309,1293,702,708,770,1877,731,250
297,388,311,1287,612,804,718,1921,735,247
292,375,309,1306,559,858,717,1922,735,247
292,312,347,1325,410,1013,717,1922,735,247
287,297,316,1365,388,1046,717,1882,735,290
295,296,321,1364,306,1134,689,1565,735,492
295,215,351,1415,302,1138,689,1565,735,578
283,219,359,1384,332,1108,720,1453,732,578
283,219,359,1369,347,1034,722,1379,552,578
283,219,339,1359,377,1034,634,1376,475,578
283,219,339,1255,480,1035,634,1261,471,578
288,211,337,1248,495,944,727,1249,471,505
314,211,337,1166,577,909,762,1249,471,492
314,211,337,1026,717,909,762,1249,500,448
314,211,337,919,809,924,762,1249,373,471
314,181,367,844,883,888,799,1247,311,451
352,181,342,868,884,888,730,1206,289,479
360,102,391,898,882,890,526,1386,228,473
390,94,399,896,883,891,525,1387,198,473
360,124,388,900,887,893,512,1212,190,473
330,154,358,928,889,893,511,858,275,473
287,197,358,928,852,930,507,839,276,473
225,259,358,928,851,915,523,763,267,473
154,330,358,878,901,848,531,812,228,475
154,330,355,770,1010,850,518,825,486,475
144,297,378,708,1092,849,385,959,507,475
144,297,378,705,1091,832,406,959,507,476
186,297,378,705,1086,820,423,959,533,540
186,297,378,476,1314,821,394,988,533,683
186,297,378,428,1335,722,519,989,632,721
186,297,370,428,1203,754,627,951,632,776
179,317,370,309,1293,702,708,770,626,776
187,297,388,311,1287,612,804,718,627,935
187,292,375,309,1306,559,858,717,627,983
187,292,312,347,1325,410,1013,717,627,983
218,287,297,316,1365,388,1046,717,693,945
255,295,296,321,1364,306,1134,689,693,743
364,295,215,351,1415,302,1138,689,693,662
425,283,219,359,1384,332,1108,720,693,662
425,283,219,359,1369,347,1034,722,693,703
433,283,219,339,1359,377,1034,634,693,703
433,283,219,339,1255,480,1035,634,693,703
428,288,211,337,1248,495,944,727,693,703
402,314,211,337,1166,577,909,762,765,703
402,314,211,337,1026,717,909,762,866,709
402,314,211,337,919,809,924,762,871,639
402,314,181,367,844,883,888,799,893,648
364,352,181,342,868,884,888,730,972,594
356,360,102,391,898,882,890,526,1100,594
435,390,94,399,896,883,891,525,1106,594
435,360,124,388,900,887,893,512,1096,594
435,330,154,358,928,889,893,511,1008,594
488,287,197,358,928,852,930,507,947,594
488,225,259,358,928,851,915,523,947,594
528,154,330,358,878,901,848,531,947,592
630,154,330,355,770,1010,850,518,940,650
633,144,297,378,708,1092,849,385,919,685
648,144,297,378,705,1091,832,406,1062,684
611,186,297,378,705,1086,820,423,1073,661
674,186,297,378,476,1314,821,394,1164,711
674,186,297,378,428,1335,722,519,1100,757
