Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,Accum_y-1
1330,717,1144,1056,1290,1050,1221,953,710
1334,723,1147,1020,1181,1195,1221,953,780
1263,794,1147,898,1251,1247,1211,963,781
1263,819,1147,881,1263,1252,1211,963,778
1267,815,1157,868,1249,1231,1259,963,781
1161,923,1154,871,1247,1226,1263,966,781
952,1135,1141,851,1271,1235,1079,1150,782
920,1167,1128,863,1272,1142,1160,1162,782
868,1219,1123,868,1240,1159,1174,1050,860
1064,1280,1051,954,1227,1172,1147,917,785
1087,1305,980,1036,1157,1242,1108,800,707
1117,1272,924,1124,1046,1354,1108,800,698
1123,1285,859,1188,903,1467,1137,802,675
1057,1404,817,1172,962,1467,1137,802,675
1209,1400,744,1200,918,1550,1147,805,561
1209,1400,707,1205,884,1616,1147,805,497
1209,1378,729,1197,854,1650,1133,723,472
1288,1338,769,1182,869,1643,1138,713,468
1271,1355,769,1182,869,1642,941,910,518
1253,1322,820,1181,870,1483,1098,912,482
1157,1341,897,1051,946,1503,952,1092,506
1123,1375,874,1036,939,1409,1081,1102,542
1058,1426,823,1092,948,1355,1073,1062,546
1021,1424,753,999,1147,1303,1128,947,551
1013,1374,727,839,1391,1297,1134,946,551
929,1441,670,907,1343,1228,1205,993,551
871,1452,668,956,1240,1244,1292,993,554
870,1384,708,985,1221,1164,1391,805,579
870,1331,758,987,1222,1110,1271,979,550
881,1309,780,952,1104,1242,1161,1110,494
787,1336,851,952,1070,1276,1055,1216,450
779,1330,717,1144,1056,1290,1050,1221,438
769,1334,723,1147,1020,1181,1195,1221,389
785,1263,794,1147,898,1251,1247,1211,409
760,1263,819,1147,881,1263,1252,1211,473
750,1267,815,1157,868,1249,1231,1259,470
748,1161,923,1154,871,1247,1226,1263,591
745,952,1135,1141,851,1271,1235,1079,594
745,920,1167,1128,863,1272,1142,1160,594
745,868,1219,1123,868,1240,1159,1174,523
474,1064,1280,1051,954,1227,1172,1147,557
415,1087,1305,980,1036,1157,1242,1108,590
385,1117,1272,924,1124,1046,1354,1108,591
366,1123,1285,859,1188,903,1467,1137,607
312,1057,1404,817,1172,962,1467,1137,624
157,1209,1400,744,1200,918,1550,1147,756
157,1209,1400,707,1205,884,1616,1147,756
159,1209,1378,729,1197,854,1650,1133,756
90,1288,1338,769,1182,869,1643,1138,756
117,1271,1355,769,1182,869,1642,941,769
117,1253,1322,820,1181,870,1483,1098,809
117,1157,1341,897,1051,946,1503,952,997
117,1123,1375,874,1036,939,1409,1081,940
208,1058,1426,823,1092,948,1355,1073,936
222,1021,1424,753,999,1147,1303,1128,931
222,1013,1374,727,839,1391,1297,1134,938
356,929,1441,670,907,1343,1228,1205,947
364,871,1452,668,956,1240,1244,1292,944
364,870,1384,708,985,1221,1164,1391,858
364,870,1331,758,987,1222,1110,1271,857
353,881,1309,780,952,1104,1242,1161,857
666,787,1336,851,952,1070,1276,1055,857
678,779,1330,717,1144,1056,1290,1050,832
748,769,1334,723,1147,1020,1181,1195,811
733,785,1263,794,1147,898,1251,1247,789
733,760,1263,819,1147,881,1263,1252,725
733,750,1267,815,1157,868,1249,1231,725
733,748,1161,923,1154,871,1247,1226,607
733,745,952,1135,1141,851,1271,1235,603
733,745,920,1167,1128,863,1272,1142,609
733,745,868,1219,1123,868,1240,1159,610
733,474,1064,1280,1051,954,1227,1172,618
757,415,1087,1305,980,1036,1157,1242,585
791,385,1117,1272,924,1124,1046,1354,584
791,366,1123,1285,859,1188,903,1467,568
791,312,1057,1404,817,1172,962,1467,551
793,157,1209,1400,744,1200,918,1550,405
793,157,1209,1400,707,1205,884,1616,486
791,159,1209,1378,729,1197,854,1650,717
781,90,1288,1338,769,1182,869,1643,717
754,117,1271,1355,769,1182,869,1642,896
772,117,1253,1322,820,1181,870,1483,883
929,117,1157,1341,897,1051,946,1503,667
937,117,1123,1375,874,1036,939,1409,887
846,208,1058,1426,823,1092,948,1355,920
832,222,1021,1424,753,999,1147,1303,1176
854,222,1013,1374,727,839,1391,1297,1208
721,356,929,1441,670,907,1343,1228,1211
759,364,871,1452,668,956,1240,1244,1219
1039,364,870,1384,708,985,1221,1164,1328
1156,364,870,1331,758,987,1222,1110,1364
1165,353,881,1309,780,952,1104,1242,1402
848,666,787,1336,851,952,1070,1276,1415
834,678,779,1330,717,1144,1056,1290,1415
820,748,769,1334,723,1147,1020,1181,1415
890,733,785,1263,794,1147,898,1251,1415
893,733,760,1263,819,1147,881,1263,1415
893,733,750,1267,815,1157,868,1249,1415
893,733,748,1161,923,1154,871,1247,1412
909,733,745,952,1135,1141,851,1271,1562
909,733,745,920,1167,1128,863,1272,1588
909,733,745,868,1219,1123,868,1240,1596
909,733,474,1064,1280,1051,954,1227,1758
885,757,415,1087,1305,980,1036,1157,1816
851,791,385,1117,1272,924,1124,1046,1837
851,791,366,1123,1285,859,1188,903,1971
851,791,312,1057,1404,817,1172,962,1971
849,793,157,1209,1400,744,1200,918,1971
849,793,157,1209,1400,707,1205,884,1934
853,791,159,1209,1378,729,1197,854,1703
902,781,90,1288,1338,769,1182,869,1703
930,754,117,1271,1355,769,1182,869,1461
947,772,117,1253,1322,820,1181,870,1434
856,929,117,1157,1341,897,1051,946,1425
1001,937,117,1123,1375,874,1036,939,1209
1002,846,208,1058,1426,823,1092,948,1205
1003,832,222,1021,1424,753,999,1147,949
993,854,222,1013,1374,727,839,1391,910
992,721,356,929,1441,670,907,1343,898
946,759,364,871,1452,668,956,1240,890
666,1039,364,870,1384,708,985,1221,781
549,1156,364,870,1331,758,987,1222,745
540,1165,353,881,1309,780,952,1104,707
589,848,666,787,1336,851,952,1070,694
551,834,678,779,1330,717,1144,1056,694
525,820,748,769,1334,723,1147,1020,807
458,890,733,785,1263,794,1147,898,967
455,893,733,760,1263,819,1147,881,1123
455,893,733,750,1267,815,1157,868,1123
455,893,733,748,1161,923,1154,871,1123
439,909,733,745,952,1135,1141,851,973
439,909,733,745,920,1167,1128,863,941
439,909,733,745,868,1219,1123,868,924
439,909,733,474,1064,1280,1051,954,820
439,885,757,415,1087,1305,980,1036,774
439,851,791,385,1117,1272,924,1124,754
439,851,791,366,1123,1285,859,1188,620
454,851,791,312,1057,1404,817,1172,620
469,849,793,157,1209,1400,744,1200,620
469,849,793,157,1209,1400,707,1205,678
465,853,791,159,1209,1378,729,1197,793
527,902,781,90,1288,1338,769,1182,794
569,930,754,117,1271,1355,769,1182,799
535,947,772,117,1253,1322,820,1181,799
647,856,929,117,1157,1341,897,1051,987
519,1001,937,117,1123,1375,874,1036,982
545,1002,846,208,1058,1426,823,1092,953
574,1003,832,222,1021,1424,753,999,953
568,993,854,222,1013,1374,727,839,953
575,992,721,356,929,1441,670,907,953
577,946,759,364,871,1452,668,956,963
709,666,1039,364,870,1384,708,985,963
711,549,1156,364,870,1331,758,987,963
794,540,1165,353,881,1309,780,952,966
782,589,848,666,787,1336,851,952,1150
778,551,834,678,779,1330,717,1144,1162
745,525,820,748,769,1334,723,1147,1050
1020,458,890,733,785,1263,794,1147,917
1022,455,893,733,760,1263,819,1147,800
1024,455,893,733,750,1267,815,1157,800
1024,455,893,733,748,1161,923,1154,802
1024,439,909,733,745,952,1135,1141,802
1024,439,909,733,745,920,1167,1128,805
1024,439,909,733,745,868,1219,1123,805
1123,439,909,733,474,1064,1280,1051,723
1123,439,885,757,415,1087,1305,980,713
1123,439,851,791,385,1117,1272,924,910
1158,439,851,791,366,1123,1285,859,912
1143,454,851,791,312,1057,1404,817,1092
1203,469,849,793,157,1209,1400,744,1102
1372,469,849,793,157,1209,1400,707,1062
1419,465,853,791,159,1209,1378,729,947
1309,527,902,781,90,1288,1338,769,946
1241,569,930,754,117,1271,1355,769,993
1272,535,947,772,117,1253,1322,820,993
1114,647,856,929,117,1157,1341,897,805
1096,519,1001,937,117,1123,1375,874,979
1069,545,1002,846,208,1058,1426,823,1110
1039,574,1003,832,222,1021,1424,753,1216
1034,568,993,854,222,1013,1374,727,1221
1027,575,992,721,356,929,1441,670,1221
1025,577,946,759,364,871,1452,668,1211
901,709,666,1039,364,870,1384,708,1211
904,711,549,1156,364,870,1331,758,1259
821,794,540,1165,353,881,1309,780,1263
784,782,589,848,666,787,1336,851,1079
819,778,551,834,678,779,1330,717,1160
819,745,525,820,748,769,1334,723,1174
541,1020,458,890,733,785,1263,794,1147
553,1022,455,893,733,760,1263,819,1108
552,1024,455,893,733,750,1267,815,1108
598,1024,455,893,733,748,1161,923,1137
616,1024,439,909,733,745,952,1135,1137
616,1024,439,909,733,745,920,1167,1147
616,1024,439,909,733,745,868,1219,1147
529,1123,439,909,733,474,1064,1280,1133
530,1123,439,885,757,415,1087,1305,1138
530,1123,439,851,791,385,1117,1272,941
495,1158,439,851,791,366,1123,1285,1098
519,1143,454,851,791,312,1057,1404,952
444,1203,469,849,793,157,1209,1400,1081
275,1372,469,849,793,157,1209,1400,1073
228,1419,465,853,791,159,1209,1378,1128
227,1309,527,902,781,90,1288,1338,1134
225,1241,569,930,754,117,1271,1355,1205
247,1272,535,947,772,117,1253,1322,1292
356,1114,647,856,929,117,1157,1341,1391
502,1096,519,1001,937,117,1123,1375,1271
505,1069,545,1002,846,208,1058,1426,1161
505,1039,574,1003,832,222,1021,1424,1055
504,1034,568,993,854,222,1013,1374,1050
527,1027,575,992,721,356,929,1441,1195
527,1025,577,946,759,364,871,1452,1247
520,901,709,666,1039,364,870,1384,1252
515,904,711,549,1156,364,870,1331,1231
515,821,794,540,1165,353,881,1309,1226
515,784,782,589,848,666,787,1336,1235
480,819,778,551,834,678,779,1330,1142
480,819,745,525,820,748,769,1334,1159
479,541,1020,458,890,733,785,1263,1172
465,553,1022,455,893,733,760,1263,1242
535,552,1024,455,893,733,750,1267,1354
494,598,1024,455,893,733,748,1161,1467
512,616,1024,439,909,733,745,952,1467
551,616,1024,439,909,733,745,920,1550
611,616,1024,439,909,733,745,868,1616
631,529,1123,439,909,733,474,1064,1650
631,530,1123,439,885,757,415,1087,1643
713,530,1123,439,851,791,385,1117,1642
796,495,1158,439,851,791,366,1123,1483
788,519,1143,454,851,791,312,1057,1503
801,444,1203,469,849,793,157,1209,1409
812,275,1372,469,849,793,157,1209,1355
856,228,1419,465,853,791,159,1209,1303
898,227,1309,527,902,781,90,1288,1297
898,225,1241,569,930,754,117,1271,1228
844,247,1272,535,947,772,117,1253,1244
715,356,1114,647,856,929,117,1157,1164
562,502,1096,519,1001,937,117,1123,1110
559,505,1069,545,1002,846,208,1058,1242
559,505,1039,574,1003,832,222,1021,1276
559,504,1034,568,993,854,222,1013,1290
536,527,1027,575,992,721,356,929,1181
536,527,1025,577,946,759,364,871,1251
535,520,901,709,666,1039,364,870,1263
535,515,904,711,549,1156,364,870,1249
535,515,821,794,540,1165,353,881,1247
535,515,784,782,589,848,666,787,1271
537,480,819,778,551,834,678,779,1272
537,480,819,745,525,820,748,769,1240
552,479,541,1020,458,890,733,785,1227
564,465,553,1022,455,893,733,760,1157
493,535,552,1024,455,893,733,750,1046
496,494,598,1024,455,893,733,748,903
547,512,616,1024,439,909,733,745,962
508,551,616,1024,439,909,733,745,918
496,611,616,1024,439,909,733,745,884
609,631,529,1123,439,909,733,474,854
763,631,530,1123,439,885,757,415,869
681,713,530,1123,439,851,791,385,869
598,796,495,1158,439,851,791,366,870
582,788,519,1143,454,851,791,312,946
569,801,444,1203,469,849,793,157,939
558,812,275,1372,469,849,793,157,948
514,856,228,1419,465,853,791,159,1147
472,898,227,1309,527,902,781,90,1391
472,898,225,1241,569,930,754,117,1343
472,844,247,1272,535,947,772,117,1240
472,715,356,1114,647,856,929,117,1221
472,562,502,1096,519,1001,937,117,1222
472,559,505,1069,545,1002,846,208,1104
472,559,505,1039,574,1003,832,222,1070
472,559,504,1034,568,993,854,222,1056
472,536,527,1027,575,992,721,356,1020
472,536,527,1025,577,946,759,364,898
507,535,520,901,709,666,1039,364,881
517,535,515,904,711,549,1156,364,868
517,535,515,821,794,540,1165,353,871
517,535,515,784,782,589,848,666,851
563,537,480,819,778,551,834,678,863
586,537,480,819,745,525,820,748,868
573,552,479,541,1020,458,890,733,954
572,564,465,553,1022,455,893,733,1036
650,493,535,552,1024,455,893,733,1124
701,496,494,598,1024,455,893,733,1188
650,547,512,616,1024,439,909,733,1172
767,508,551,616,1024,439,909,733,1200
777,496,611,616,1024,439,909,733,1205
642,609,631,529,1123,439,909,733,1197
487,763,631,530,1123,439,885,757,1182
487,681,713,530,1123,439,851,791,1182
490,598,796,495,1158,439,851,791,1181
491,582,788,519,1143,454,851,791,1051
491,569,801,444,1203,469,849,793,1036
491,558,812,275,1372,469,849,793,1092
495,514,856,228,1419,465,853,791,999
541,472,898,227,1309,527,902,781,839
546,472,898,225,1241,569,930,754,907
592,472,844,247,1272,535,947,772,956
607,472,715,356,1114,647,856,929,985
870,472,562,502,1096,519,1001,937,987
925,472,559,505,1069,545,1002,846,952
980,472,559,505,1039,574,1003,832,952
1012,472,559,504,1034,568,993,854,1144
1212,472,536,527,1027,575,992,721,1147
1216,472,536,527,1025,577,946,759,1147
1181,507,535,520,901,709,666,1039,1147
1171,517,535,515,904,711,549,1156,1157
1171,517,535,515,821,794,540,1165,1154
1211,517,535,515,784,782,589,848,1141
1275,563,537,480,819,778,551,834,1128
1382,586,537,480,819,745,525,820,1123
1380,573,552,479,541,1020,458,890,1051
1419,572,564,465,553,1022,455,893,980
1435,650,493,535,552,1024,455,893,924
1402,701,496,494,598,1024,455,893,859
1469,650,547,512,616,1024,439,909,817
1491,767,508,551,616,1024,439,909,744
1457,777,496,611,616,1024,439,909,707
1448,642,609,631,529,1123,439,909,729
1448,487,763,631,530,1123,439,885,769
1448,487,681,713,530,1123,439,851,769
1445,490,598,796,495,1158,439,851,820
1444,491,582,788,519,1143,454,851,897
1444,491,569,801,444,1203,469,849,874
1469,491,558,812,275,1372,469,849,823
1479,495,514,856,228,1419,465,853,753
1433,541,472,898,227,1309,527,902,727
1428,546,472,898,225,1241,569,930,670
1382,592,472,844,247,1272,535,947,668
1367,607,472,715,356,1114,647,856,708
1105,870,472,562,502,1096,519,1001,758
1050,925,472,559,505,1069,545,1002,780
1091,980,472,559,505,1039,574,1003,851
1059,1012,472,559,504,1034,568,993,717
859,1212,472,536,527,1027,575,992,723
855,1216,472,536,527,1025,577,946,794
1089,1181,507,535,520,901,709,666,819
1246,1171,517,535,515,904,711,549,815
1349,1171,517,535,515,821,794,540,923
1368,1211,517,535,515,784,782,589,1135
1260,1275,563,537,480,819,778,551,1167
1130,1382,586,537,480,819,745,525,1219
1130,1380,573,552,479,541,1020,458,1280
1080,1419,572,564,465,553,1022,455,1305
986,1435,650,493,535,552,1024,455,1272
960,1402,701,496,494,598,1024,455,1285
857,1469,650,547,512,616,1024,439,1404
718,1491,767,508,551,616,1024,439,1400
694,1457,777,496,611,616,1024,439,1400
693,1448,642,609,631,529,1123,439,1378
693,1448,487,763,631,530,1123,439,1338
693,1448,487,681,713,530,1123,439,1355
693,1445,490,598,796,495,1158,439,1322
693,1444,491,582,788,519,1143,454,1341
693,1444,491,569,801,444,1203,469,1375
668,1469,491,558,812,275,1372,469,1426
654,1479,495,514,856,228,1419,465,1424
654,1433,541,472,898,227,1309,527,1374
654,1428,546,472,898,225,1241,569,1441
654,1382,592,472,844,247,1272,535,1452
654,1367,607,472,715,356,1114,647,1384
653,1105,870,472,562,502,1096,519,1331
653,1050,925,472,559,505,1069,545,1309
585,1091,980,472,559,505,1039,574,1336
646,1059,1012,472,559,504,1034,568,1330
706,859,1212,472,536,527,1027,575,1334
708,855,1216,472,536,527,1025,577,1263
530,1089,1181,507,535,520,901,709,1263
433,1246,1171,517,535,515,904,711,1267
330,1349,1171,517,535,515,821,794,1161
271,1368,1211,517,535,515,784,782,952
267,1260,1275,563,537,480,819,778,920
267,1130,1382,586,537,480,819,745,868
267,1130,1380,573,552,479,541,1020,1064
267,1080,1419,572,564,465,553,1022,1087
295,986,1435,650,493,535,552,1024,1117
328,960,1402,701,496,494,598,1024,1123
393,857,1469,650,547,512,616,1024,1057
405,718,1491,767,508,551,616,1024,1209
430,694,1457,777,496,611,616,1024,1209
465,693,1448,642,609,631,529,1123,1209
466,693,1448,487,763,631,530,1123,1288
498,693,1448,487,681,713,530,1123,1271
750,693,1445,490,598,796,495,1158,1253
809,693,1444,491,582,788,519,1143,1157
818,693,1444,491,569,801,444,1203,1123
818,668,1469,491,558,812,275,1372,1058
818,654,1479,495,514,856,228,1419,1021
818,654,1433,541,472,898,227,1309,1013
818,654,1428,546,472,898,225,1241,929
820,654,1382,592,472,844,247,1272,871
820,654,1367,607,472,715,356,1114,870
833,653,1105,870,472,562,502,1096,870
869,653,1050,925,472,559,505,1069,881
841,585,1091,980,472,559,505,1039,787
780,646,1059,1012,472,559,504,1034,779
720,706,859,1212,472,536,527,1027,769
827,708,855,1216,472,536,527,1025,785
771,530,1089,1181,507,535,520,901,760
711,433,1246,1171,517,535,515,904,750
711,330,1349,1171,517,535,515,821,748
727,271,1368,1211,517,535,515,784,745
739,267,1260,1275,563,537,480,819,745
745,267,1130,1382,586,537,480,819,745
756,267,1130,1380,573,552,479,541,474
767,267,1080,1419,572,564,465,553,415
739,295,986,1435,650,493,535,552,385
711,328,960,1402,701,496,494,598,366
646,393,857,1469,650,547,512,616,312
634,405,718,1491,767,508,551,616,157
609,430,694,1457,777,496,611,616,157
574,465,693,1448,642,609,631,529,159
573,466,693,1448,487,763,631,530,90
559,498,693,1448,487,681,713,530,117
382,750,693,1445,490,598,796,495,117
334,809,693,1444,491,582,788,519,117
461,818,693,1444,491,569,801,444,117
461,818,668,1469,491,558,812,275,208
465,818,654,1479,495,514,856,228,222
488,818,654,1433,541,472,898,227,222
504,818,654,1428,546,472,898,225,356
517,820,654,1382,592,472,844,247,364
523,820,654,1367,607,472,715,356,364
510,833,653,1105,870,472,562,502,364
474,869,653,1050,925,472,559,505,353
476,841,585,1091,980,472,559,505,666
476,780,646,1059,1012,472,559,504,678
476,720,706,859,1212,472,536,527,748
367,827,708,855,1216,472,536,527,733
367,771,530,1089,1181,507,535,520,733
367,711,433,1246,1171,517,535,515,733
367,711,330,1349,1171,517,535,515,733
351,727,271,1368,1211,517,535,515,733
339,739,267,1260,1275,563,537,480,733
333,745,267,1130,1382,586,537,480,733
322,756,267,1130,1380,573,552,479,733
311,767,267,1080,1419,572,564,465,757
311,739,295,986,1435,650,493,535,791
330,711,328,960,1402,701,496,494,791
330,646,393,857,1469,650,547,512,791
330,634,405,718,1491,767,508,551,793
340,609,430,694,1457,777,496,611,793
408,574,465,693,1448,642,609,631,791
492,573,466,693,1448,487,763,631,781
474,559,498,693,1448,487,681,713,754
415,382,750,693,1445,490,598,796,772
406,334,809,693,1444,491,582,788,929
270,461,818,693,1444,491,569,801,937
270,461,818,668,1469,491,558,812,846
274,465,818,654,1479,495,514,856,832
465,488,818,654,1433,541,472,898,854
449,504,818,654,1428,546,472,898,721
436,517,820,654,1382,592,472,844,759
524,523,820,654,1367,607,472,715,1039
538,510,833,653,1105,870,472,562,1156
541,474,869,653,1050,925,472,559,1165
539,476,841,585,1091,980,472,559,848
561,476,780,646,1059,1012,472,559,834
561,476,720,706,859,1212,472,536,820
561,367,827,708,855,1216,472,536,890
561,367,771,530,1089,1181,507,535,893
561,367,711,433,1246,1171,517,535,893
561,367,711,330,1349,1171,517,535,893
564,351,727,271,1368,1211,517,535,909
569,339,739,267,1260,1275,563,537,909
571,333,745,267,1130,1382,586,537,909
571,322,756,267,1130,1380,573,552,909
571,311,767,267,1080,1419,572,564,885
571,311,739,295,986,1435,650,493,851
547,330,711,328,960,1402,701,496,851
557,330,646,393,857,1469,650,547,851
598,330,634,405,718,1491,767,508,849
605,340,609,430,694,1457,777,496,849
600,408,574,465,693,1448,642,609,853
555,492,573,466,693,1448,487,763,902
593,474,559,498,693,1448,487,681,930
577,415,382,750,693,1445,490,598,947
594,406,334,809,693,1444,491,582,856
594,270,461,818,693,1444,491,569,1001
596,270,461,818,668,1469,491,558,1002
622,274,465,818,654,1479,495,514,1003
466,465,488,818,654,1433,541,472,993
469,449,504,818,654,1428,546,472,992
467,436,517,820,654,1382,592,472,946
373,524,523,820,654,1367,607,472,666
359,538,510,833,653,1105,870,472,549
356,541,474,869,653,1050,925,472,540
356,539,476,841,585,1091,980,472,589
334,561,476,780,646,1059,1012,472,551
334,561,476,720,706,859,1212,472,525
363,561,367,827,708,855,1216,472,458
371,561,367,771,530,1089,1181,507,455
424,561,367,711,433,1246,1171,517,455
427,561,367,711,330,1349,1171,517,455
464,564,351,727,271,1368,1211,517,439
542,569,339,739,267,1260,1275,563,439
544,571,333,745,267,1130,1382,586,439
663,571,322,756,267,1130,1380,573,439
956,571,311,767,267,1080,1419,572,439
967,571,311,739,295,986,1435,650,439
1206,547,330,711,328,960,1402,701,439
1196,557,330,646,393,857,1469,650,454
1155,598,330,634,405,718,1491,767,469
1138,605,340,609,430,694,1457,777,469
1075,600,408,574,465,693,1448,642,465
1055,555,492,573,466,693,1448,487,527
1043,593,474,559,498,693,1448,487,569
1043,577,415,382,750,693,1445,490,535
1024,594,406,334,809,693,1444,491,647
1024,594,270,461,818,693,1444,491,519
1022,596,270,461,818,668,1469,491,545
989,622,274,465,818,654,1479,495,574
1126,466,465,488,818,654,1433,541,568
1123,469,449,504,818,654,1428,546,575
1123,467,436,517,820,654,1382,592,577
1123,373,524,523,820,654,1367,607,709
1123,359,538,510,833,653,1105,870,711
1123,356,541,474,869,653,1050,925,794
1123,356,539,476,841,585,1091,980,782
1123,334,561,476,780,646,1059,1012,778
1123,334,561,476,720,706,859,1212,745
1094,363,561,367,827,708,855,1216,1020
1086,371,561,367,771,530,1089,1181,1022
1033,424,561,367,711,433,1246,1171,1024
1144,427,561,367,711,330,1349,1171,1024
1112,464,564,351,727,271,1368,1211,1024
1029,542,569,339,739,267,1260,1275,1024
1060,544,571,333,745,267,1130,1382,1024
1025,663,571,322,756,267,1130,1380,1123
742,956,571,311,767,267,1080,1419,1123
731,967,571,311,739,295,986,1435,1123
492,1206,547,330,711,328,960,1402,1158
492,1196,557,330,646,393,857,1469,1143
492,1155,598,330,634,405,718,1491,1203
492,1138,605,340,609,430,694,1457,1372
493,1075,600,408,574,465,693,1448,1419
474,1055,555,492,573,466,693,1448,1309
502,1043,593,474,559,498,693,1448,1241
515,1043,577,415,382,750,693,1445,1272
515,1024,594,406,334,809,693,1444,1114
515,1024,594,270,461,818,693,1444,1096
515,1022,596,270,461,818,668,1469,1069
514,989,622,274,465,818,654,1479,1039
319,1126,466,465,488,818,654,1433,1034
337,1123,469,449,504,818,654,1428,1027
340,1123,467,436,517,820,654,1382,1025
340,1123,373,524,523,820,654,1367,901
370,1123,359,538,510,833,653,1105,904
496,1123,356,541,474,869,653,1050,821
550,1123,356,539,476,841,585,1091,784
581,1123,334,561,476,780,646,1059,819
581,1123,334,561,476,720,706,859,819
596,1094,363,561,367,827,708,855,541
703,1086,371,561,367,771,530,1089,553
950,1033,424,561,367,711,433,1246,552
871,1144,427,561,367,711,330,1349,598
905,1112,464,564,351,727,271,1368,616
1257,1029,542,569,339,739,267,1260,616
1400,1060,544,571,333,745,267,1130,616
1421,1025,663,571,322,756,267,1130,529
1411,742,956,571,311,767,267,1080,530
1412,731,967,571,311,739,295,986,530
1413,492,1206,547,330,711,328,960,495
1416,492,1196,557,330,646,393,857,519
1465,492,1155,598,330,634,405,718,444
1651,492,1138,605,340,609,430,694,275
1702,493,1075,600,408,574,465,693,228
1720,474,1055,555,492,573,466,693,227
1666,502,1043,593,474,559,498,693,225
1716,515,1043,577,415,382,750,693,247
1739,515,1024,594,406,334,809,693,356
1857,515,1024,594,270,461,818,693,502
1886,515,1022,596,270,461,818,668,505
2073,514,989,622,274,465,818,654,505
2089,319,1126,466,465,488,818,654,504
2072,337,1123,469,449,504,818,654,527
2111,340,1123,467,436,517,820,654,527
2138,340,1123,373,524,523,820,654,520
2154,370,1123,359,538,510,833,653,515
2127,496,1123,356,541,474,869,653,515
2080,550,1123,356,539,476,841,585,515
2049,581,1123,334,561,476,780,646,480
2049,581,1123,334,561,476,720,706,480
2034,596,1094,363,561,367,827,708,479
1984,703,1086,371,561,367,771,530,465
1742,950,1033,424,561,367,711,433,535
1731,871,1144,427,561,367,711,330,494
1697,905,1112,464,564,351,727,271,512
1406,1257,1029,542,569,339,739,267,551
1228,1400,1060,544,571,333,745,267,611
1123,1421,1025,663,571,322,756,267,631
1132,1411,742,956,571,311,767,267,631
1141,1412,731,967,571,311,739,295,713
1144,1413,492,1206,547,330,711,328,796
1209,1416,492,1196,557,330,646,393,788
1188,1465,492,1155,598,330,634,405,801
1005,1651,492,1138,605,340,609,430,812
953,1702,493,1075,600,408,574,465,856
935,1720,474,1055,555,492,573,466,898
935,1666,502,1043,593,474,559,498,898
872,1716,515,1043,577,415,382,750,844
849,1739,515,1024,594,406,334,809,715
731,1857,515,1024,594,270,461,818,562
702,1886,515,1022,596,270,461,818,559
515,2073,514,989,622,274,465,818,559
504,2089,319,1126,466,465,488,818,559
504,2072,337,1123,469,449,504,818,536
469,2111,340,1123,467,436,517,820,536
479,2138,340,1123,373,524,523,820,535
437,2154,370,1123,359,538,510,833,535
338,2127,496,1123,356,541,474,869,535
331,2080,550,1123,356,539,476,841,535
331,2049,581,1123,334,561,476,780,537
387,2049,581,1123,334,561,476,720,537
412,2034,596,1094,363,561,367,827,552
511,1984,703,1086,371,561,367,771,564
509,1742,950,1033,424,561,367,711,493
524,1731,871,1144,427,561,367,711,496
530,1697,905,1112,464,564,351,727,547
572,1406,1257,1029,542,569,339,739,508
619,1228,1400,1060,544,571,333,745,496
624,1123,1421,1025,663,571,322,756,609
758,1132,1411,742,956,571,311,767,763
841,1141,1412,731,967,571,311,739,681
875,1144,1413,492,1206,547,330,711,598
1048,1209,1416,492,1196,557,330,646,582
1354,1188,1465,492,1155,598,330,634,569
1398,1005,1651,492,1138,605,340,609,558
1532,953,1702,493,1075,600,408,574,514
1532,935,1720,474,1055,555,492,573,472
1532,935,1666,502,1043,593,474,559,472
1532,872,1716,515,1043,577,415,382,472
1532,849,1739,515,1024,594,406,334,472
1532,731,1857,515,1024,594,270,461,472
1532,702,1886,515,1022,596,270,461,472
1532,515,2073,514,989,622,274,465,472
1527,504,2089,319,1126,466,465,488,472
1528,504,2072,337,1123,469,449,504,472
1521,469,2111,340,1123,467,436,517,472
1493,479,2138,340,1123,373,524,523,507
1489,437,2154,370,1123,359,538,510,517
1489,338,2127,496,1123,356,541,474,517
1489,331,2080,550,1123,356,539,476,517
1517,331,2049,581,1123,334,561,476,563
1506,387,2049,581,1123,334,561,476,586
1500,412,2034,596,1094,363,561,367,573
1372,511,1984,703,1086,371,561,367,572
1371,509,1742,950,1033,424,561,367,650
1332,524,1731,871,1144,427,561,367,701
1318,530,1697,905,1112,464,564,351,650
1241,572,1406,1257,1029,542,569,339,767
1213,619,1228,1400,1060,544,571,333,777
1279,624,1123,1421,1025,663,571,322,642
1151,758,1132,1411,742,956,571,311,487
1058,841,1141,1412,731,967,571,311,487
1020,875,1144,1413,492,1206,547,330,490
782,1048,1209,1416,492,1196,557,330,491
550,1354,1188,1465,492,1155,598,330,491
564,1398,1005,1651,492,1138,605,340,491
437,1532,953,1702,493,1075,600,408,495
438,1532,935,1720,474,1055,555,492,541
438,1532,935,1666,502,1043,593,474,546
443,1532,872,1716,515,1043,577,415,592
445,1532,849,1739,515,1024,594,406,607
445,1532,731,1857,515,1024,594,270,870
445,1532,702,1886,515,1022,596,270,925
445,1532,515,2073,514,989,622,274,980
445,1527,504,2089,319,1126,466,465,1012
443,1528,504,2072,337,1123,469,449,1212
443,1521,469,2111,340,1123,467,436,1216
