Accum_y-0,T-1,Accum_y-1,Accum_y-2,Accum_y-3
523,820,364,858,492
510,833,364,857,822
474,869,353,857,822
476,841,666,857,822
476,780,678,832,822
476,720,748,811,814
367,827,733,789,773
367,771,733,725,770
367,711,733,725,779
367,711,733,607,813
351,727,733,603,812
339,739,733,609,812
333,745,733,610,812
322,756,733,618,812
311,767,757,585,930
311,739,791,584,1024
330,711,791,568,991
330,646,791,551,1016
330,634,793,405,1053
340,609,793,486,1053
408,574,791,717,1053
492,573,781,717,1018
474,559,754,896,907
415,382,772,883,858
406,334,929,667,1022
270,461,937,887,1062
270,461,846,920,1003
274,465,832,1176,980
465,488,854,1208,980
449,504,721,1211,980
436,517,759,1219,1190
524,523,1039,1328,1177
538,510,1156,1364,809
541,474,1165,1402,824
539,476,848,1415,824
561,476,834,1415,824
561,476,820,1415,824
561,367,890,1415,824
561,367,893,1415,824
561,367,893,1415,826
561,367,893,1412,792
564,351,909,1562,792
569,339,909,1588,792
571,333,909,1596,792
571,322,909,1758,792
571,311,885,1816,674
571,311,851,1837,580
547,330,851,1971,579
557,330,851,1971,554
598,330,849,1971,494
605,340,849,1934,494
600,408,853,1703,494
555,492,902,1703,510
593,474,930,1461,523
577,415,947,1434,561
594,406,856,1425,354
594,270,1001,1209,323
596,270,1002,1205,332
622,274,1003,949,392
466,465,993,910,400
469,449,992,898,400
467,436,946,890,190
373,524,666,781,190
359,538,549,745,265
356,541,540,707,254
356,539,589,694,326
334,561,551,694,326
334,561,525,807,384
363,561,458,967,384
371,561,455,1123,384
424,561,455,1123,373
427,561,455,1123,373
464,564,439,973,373
542,569,439,941,373
544,571,439,924,406
663,571,439,820,730
956,571,439,774,731
967,571,439,754,731
1206,547,439,620,731
1196,557,454,620,731
1155,598,469,620,731
1138,605,469,678,731
1075,600,465,793,731
1055,555,527,794,715
1043,593,569,799,702
1043,577,535,799,664
1024,594,647,987,660
1024,594,519,982,645
1022,596,545,953,635
989,622,574,953,575
1126,466,568,953,567
1123,469,575,953,567
1123,467,577,963,567
1123,373,709,963,567
1123,359,711,963,492
1123,356,794,966,567
1123,356,782,1150,495
1123,334,778,1162,546
1123,334,745,1050,488
1094,363,1020,917,489
1086,371,1022,800,532
1033,424,1024,800,579
1144,427,1024,802,621
1112,464,1024,802,647
1029,542,1024,805,648
1060,544,1024,805,630
1025,663,1123,723,368
742,956,1123,713,380
731,967,1123,910,411
492,1206,1158,912,554
492,1196,1143,1092,688
492,1155,1203,1102,705
492,1138,1372,1062,813
493,1075,1419,947,838
474,1055,1309,946,898
502,1043,1241,993,899
515,1043,1272,993,899
515,1024,1114,805,899
515,1024,1096,979,933
515,1022,1069,1110,946
514,989,1039,1216,948
319,1126,1034,1221,952
337,1123,1027,1221,952
340,1123,1025,1211,952
340,1123,901,1211,952
370,1123,904,1259,952
496,1123,821,1263,873
550,1123,784,1079,873
581,1123,819,1160,822
581,1123,819,1174,822
596,1094,541,1147,834
703,1086,553,1108,791
950,1033,552,1108,829
871,1144,598,1137,796
905,1112,616,1137,936
1257,1029,616,1147,944
1400,1060,616,1147,929
1421,1025,529,1133,867
1411,742,530,1138,854
1412,731,530,941,823
1413,492,495,1098,748
1416,492,519,952,618
1465,492,444,1081,613
1651,492,275,1073,720
1702,493,228,1128,696
1720,474,227,1134,636
1666,502,225,1205,663
1716,515,247,1292,667
1739,515,356,1391,667
1857,515,502,1271,636
1886,515,505,1161,657
2073,514,505,1055,677
2089,319,504,1050,691
2072,337,527,1195,691
2111,340,527,1247,691
2138,340,520,1252,693
2154,370,515,1231,693
2127,496,515,1226,698
2080,550,515,1235,700
2049,581,480,1142,700
2049,581,480,1159,705
2034,596,479,1172,696
1984,703,465,1242,696
1742,950,535,1354,614
1731,871,494,1467,614
1697,905,512,1467,470
1406,1257,551,1550,469
1228,1400,611,1616,469
1123,1421,631,1650,481
1132,1411,631,1643,481
1141,1412,713,1642,481
1144,1413,796,1483,413
1209,1416,788,1503,415
1188,1465,801,1409,414
1005,1651,812,1355,221
953,1702,856,1303,226
935,1720,898,1297,226
935,1666,898,1228,200
872,1716,844,1244,246
849,1739,715,1164,259
731,1857,562,1110,312
702,1886,559,1242,291
515,2073,559,1276,420
504,2089,559,1290,695
504,2072,536,1181,816
469,2111,536,1251,847
479,2138,535,1263,850
437,2154,535,1249,850
338,2127,535,1247,864
331,2080,535,1271,980
331,2049,537,1272,1141
387,2049,537,1240,1136
412,2034,552,1227,1132
511,1984,564,1157,1132
509,1742,493,1046,1139
524,1731,496,903,1158
530,1697,547,962,1317
572,1406,508,918,1478
619,1228,496,884,1559
624,1123,609,854,1617
758,1132,763,869,1620
841,1141,681,869,1625
875,1144,598,870,1632
1048,1209,582,946,1633
1354,1188,569,939,1622
1398,1005,558,948,1600
1532,953,514,1147,1671
1532,935,472,1391,1671
1532,935,472,1343,1691
1532,872,472,1240,1641
1532,849,472,1221,1668
1532,731,472,1222,1615
1532,702,472,1104,1602
1532,515,472,1070,1451
1527,504,472,1056,1158
1528,504,472,1020,1037
1521,469,472,898,1006
1493,479,507,881,1001
1489,437,517,868,1001
1489,338,517,871,982
1489,331,517,851,865
1517,331,563,863,705
1506,387,586,868,705
1500,412,573,954,719
1372,511,572,1036,727
1371,509,650,1124,719
1332,524,701,1188,691
1318,530,650,1172,510
1241,572,767,1200,341
1213,619,777,1205,260
1279,624,642,1197,199
1151,758,487,1182,284
1058,841,487,1182,293
1020,875,490,1181,286
782,1048,491,1051,279
550,1354,491,1036,295
564,1398,491,1092,295
437,1532,495,999,219
438,1532,541,839,219
438,1532,546,907,220
443,1532,592,956,248
445,1532,607,985,301
445,1532,870,987,302
445,1532,925,952,389
445,1532,980,952,389
445,1527,1012,1144,411
443,1528,1212,1147,433
443,1521,1216,1147,443
434,1493,1181,1147,511
434,1489,1171,1157,582
434,1489,1171,1154,584
434,1489,1211,1141,700
406,1517,1275,1128,710
361,1506,1382,1123,710
342,1500,1380,1051,696
314,1372,1419,980,688
312,1371,1435,924,686
312,1332,1402,859,726
312,1318,1469,817,754
286,1241,1491,744,754
267,1213,1457,707,754
198,1279,1448,729,844
324,1151,1448,769,807
366,1058,1448,769,794
367,1020,1445,820,934
364,782,1444,897,937
262,550,1444,874,921
329,564,1469,823,921
322,437,1479,753,920
321,438,1433,727,938
321,438,1428,670,916
316,443,1382,668,890
317,445,1367,708,797
317,445,1105,758,793
317,445,1050,780,706
317,445,1091,851,728
317,445,1059,717,706
317,443,859,723,684
317,443,855,794,675
317,434,1089,819,610
317,434,1246,815,539
317,434,1349,923,537
317,434,1368,1135,420
317,406,1260,1167,409
317,361,1130,1219,410
317,342,1130,1280,485
402,314,1080,1305,563
438,312,986,1272,572
438,312,960,1285,555
440,312,857,1404,527
440,286,718,1400,655
471,267,694,1400,719
469,198,693,1378,645
422,324,693,1338,598
409,366,693,1355,597
409,367,693,1322,493
409,364,693,1341,503
410,262,693,1375,525
282,329,668,1426,525
282,322,654,1424,525
282,321,654,1374,507
282,321,654,1441,506
285,316,654,1452,504
282,317,654,1384,565
282,317,653,1331,595
282,317,653,1309,651
282,317,585,1336,673
282,317,646,1330,710
282,317,706,1334,780
282,317,708,1263,781
282,317,530,1263,778
282,317,433,1267,781
282,317,330,1161,781
283,317,271,952,782
284,317,267,920,782
284,317,267,868,860
284,317,267,1064,785
202,402,267,1087,707
287,438,295,1117,698
299,438,328,1123,675
326,440,393,1057,675
370,440,405,1209,561
518,471,430,1209,497
525,469,465,1209,472
432,422,466,1288,468
403,409,498,1271,518
402,409,750,1253,482
402,409,809,1157,506
401,410,818,1123,542
401,282,818,1058,546
405,282,818,1021,551
413,282,818,1013,551
413,282,818,929,551
410,285,820,871,554
452,282,820,870,579
464,282,833,870,550
500,282,869,881,494
500,282,841,787,450
506,282,780,779,438
574,282,720,769,389
821,282,827,785,409
1091,282,771,760,473
1091,282,711,750,470
1121,282,711,748,591
1158,283,727,745,594
1157,284,739,745,594
1247,284,745,745,523
1247,284,756,474,557
1244,202,767,415,590
1123,287,739,385,591
1111,299,711,366,607
1179,326,646,312,624
1135,370,634,157,756
956,518,609,157,756
949,525,574,159,756
984,432,573,90,756
1005,403,559,117,769
1022,402,382,117,809
1046,402,334,117,997
1046,401,461,117,940
1046,401,461,208,936
1131,405,465,222,931
1123,413,488,222,938
1161,413,504,356,947
1161,410,517,364,944
1120,452,523,364,858
1108,464,510,364,857
1240,500,474,353,857
1240,500,476,666,857
1234,506,476,678,832
1230,574,476,748,811
983,821,367,733,789
713,1091,367,733,725
713,1091,367,733,725
683,1121,367,733,607
645,1158,351,733,603
645,1157,339,733,609
555,1247,333,733,610
555,1247,322,733,618
555,1244,311,757,585
555,1123,311,791,584
555,1111,330,791,568
458,1179,330,791,551
484,1135,330,793,405
523,956,340,793,486
549,949,408,791,717
537,984,492,781,717
611,1005,474,754,896
594,1022,415,772,883
570,1046,406,929,667
570,1046,270,937,887
570,1046,270,846,920
481,1131,274,832,1176
481,1123,465,854,1208
443,1161,449,721,1211
443,1161,436,759,1219
442,1120,524,1039,1328
442,1108,538,1156,1364
274,1240,541,1165,1402
281,1240,539,848,1415
281,1234,561,834,1415
217,1230,561,820,1415
217,983,561,890,1415
232,713,561,893,1415
392,713,561,893,1415
392,683,561,893,1412
392,645,564,909,1562
396,645,569,909,1588
398,555,571,909,1596
471,555,571,909,1758
493,555,571,885,1816
493,555,571,851,1837
493,555,547,851,1971
532,458,557,851,1971
506,484,598,849,1971
467,523,605,849,1934
441,549,600,853,1703
417,537,555,902,1703
322,611,593,930,1461
322,594,577,947,1434
322,570,594,856,1425
322,570,594,1001,1209
322,570,596,1002,1205
322,481,622,1003,949
322,481,466,993,910
322,443,469,992,898
322,443,467,946,890
322,442,373,666,781
322,442,359,549,745
322,274,356,540,707
315,281,356,589,694
494,281,334,551,694
623,217,334,525,807
623,217,363,458,967
608,232,371,455,1123
448,392,424,455,1123
448,392,427,455,1123
448,392,464,439,973
444,396,542,439,941
442,398,544,439,924
369,471,663,439,820
347,493,956,439,774
356,493,967,439,754
506,493,1206,439,620
473,532,1196,454,620
473,506,1155,469,620
473,467,1138,469,678
473,441,1075,465,793
473,417,1055,527,794
473,322,1043,569,799
473,322,1043,535,799
482,322,1024,647,987
629,322,1024,519,982
629,322,1022,545,953
629,322,989,574,953
658,322,1126,568,953
658,322,1123,575,953
658,322,1123,577,963
658,322,1123,709,963
658,322,1123,711,963
658,322,1123,794,966
658,315,1123,782,1150
479,494,1123,778,1162
350,623,1123,745,1050
350,623,1094,1020,917
350,608,1086,1022,800
350,448,1033,1024,800
382,448,1144,1024,802
388,448,1112,1024,802
388,444,1029,1024,805
388,442,1060,1024,805
388,369,1025,1123,723
390,347,742,1123,713
400,356,731,1123,910
250,506,492,1158,912
244,473,492,1143,1092
285,473,492,1203,1102
369,473,492,1372,1062
399,473,493,1419,947
399,473,474,1309,946
410,473,502,1241,993
481,473,515,1272,993
627,482,515,1114,805
517,629,515,1096,979
517,629,515,1069,1110
518,629,514,1039,1216
491,658,319,1034,1221
491,658,337,1027,1221
491,658,340,1025,1211
491,658,340,901,1211
491,658,370,904,1259
491,658,496,821,1263
491,658,550,784,1079
491,479,581,819,1160
491,350,581,819,1174
491,350,596,541,1147
491,350,703,553,1108
491,350,950,552,1108
459,382,871,598,1137
453,388,905,616,1137
453,388,1257,616,1147
453,388,1400,616,1147
453,388,1421,529,1133
473,390,1411,530,1138
471,400,1412,530,941
517,250,1413,495,1098
703,244,1416,519,952
671,285,1465,444,1081
647,369,1651,275,1073
640,399,1702,228,1128
640,399,1720,227,1134
629,410,1666,225,1205
558,481,1716,247,1292
403,627,1739,356,1391
366,517,1857,502,1271
366,517,1886,505,1161
365,518,2073,505,1055
363,491,2089,504,1050
381,491,2072,527,1195
381,491,2111,527,1247
418,491,2138,520,1252
418,491,2154,515,1231
496,491,2127,515,1226
555,491,2080,515,1235
561,491,2049,480,1142
563,491,2049,480,1159
563,491,2034,479,1172
563,491,1984,465,1242
565,491,1742,535,1354
592,459,1731,494,1467
592,453,1697,512,1467
624,453,1406,551,1550
673,453,1228,611,1616
717,453,1123,631,1650
695,473,1132,631,1643
680,471,1141,713,1642
678,517,1144,796,1483
501,703,1209,788,1503
492,671,1188,801,1409
432,647,1005,812,1355
409,640,953,856,1303
409,640,935,898,1297
409,629,935,898,1228
409,558,872,844,1244
409,403,849,715,1164
409,366,731,562,1110
409,366,702,559,1242
415,365,515,559,1276
433,363,504,559,1290
549,381,504,536,1181
648,381,469,536,1251
612,418,479,535,1263
612,418,437,535,1249
534,496,338,535,1247
475,555,331,535,1271
477,561,331,537,1272
574,563,387,537,1240
587,563,412,552,1227
587,563,511,564,1157
608,565,509,493,1046
581,592,524,496,903
585,592,530,547,962
553,624,572,508,918
588,673,619,496,884
567,717,624,609,854
567,695,758,763,869
565,680,841,681,869
521,678,875,598,870
521,501,1048,582,946
522,492,1354,569,939
522,432,1398,558,948
522,409,1532,514,1147
538,409,1532,472,1391
576,409,1532,472,1343
577,409,1532,472,1240
660,409,1532,472,1221
683,409,1532,472,1222
703,409,1532,472,1104
901,415,1532,472,1070
1050,433,1527,472,1056
1017,549,1528,472,1020
985,648,1521,472,898
1026,612,1493,507,881
1079,612,1489,517,868
1118,534,1489,517,871
1127,475,1489,517,851
1179,477,1517,563,863
1086,574,1506,586,868
1073,587,1500,573,954
1073,587,1372,572,1036
1050,608,1371,650,1124
1072,581,1332,701,1188
1080,585,1318,650,1172
1102,553,1241,767,1200
1026,588,1213,777,1205
1016,567,1279,642,1197
1017,567,1151,487,1182
1017,565,1058,487,1182
1049,521,1020,490,1181
1091,521,782,491,1051
1091,522,550,491,1036
1091,522,564,491,1092
1091,522,437,495,999
1075,538,438,541,839
1042,576,438,546,907
1082,577,443,592,956
1059,660,445,607,985
1036,683,445,870,987
1021,703,445,925,952
817,901,445,980,952
650,1050,445,1012,1144
549,1017,443,1212,1147
482,985,443,1216,1147
440,1026,434,1181,1147
387,1079,434,1171,1157
348,1118,434,1171,1154
339,1127,434,1211,1141
279,1179,406,1275,1128
273,1086,361,1382,1123
273,1073,342,1380,1051
293,1073,314,1419,980
293,1050,312,1435,924
273,1072,312,1402,859
292,1080,312,1469,817
271,1102,286,1491,744
271,1026,267,1457,707
314,1016,198,1448,729
313,1017,324,1448,769
313,1017,366,1448,769
281,1049,367,1445,820
230,1091,364,1444,897
235,1091,262,1444,874
241,1091,329,1469,823
266,1091,322,1479,753
266,1075,321,1433,727
263,1042,321,1428,670
228,1082,316,1382,668
168,1059,317,1367,708
255,1036,317,1105,758
251,1021,317,1050,780
251,817,317,1091,851
251,650,317,1059,717
251,549,317,859,723
251,482,317,855,794
251,440,317,1089,819
290,387,317,1246,815
362,348,317,1349,923
396,339,317,1368,1135
443,279,317,1260,1167
447,273,317,1130,1219
447,273,317,1130,1280
427,293,402,1080,1305
427,293,438,986,1272
425,273,438,960,1285
394,292,440,857,1404
393,271,440,718,1400
385,271,471,694,1400
329,314,469,693,1378
329,313,422,693,1338
415,313,409,693,1355
417,281,409,693,1322
453,230,409,693,1341
517,235,410,693,1375
526,241,282,668,1426
512,266,282,654,1424
529,266,282,654,1374
527,263,282,654,1441
523,228,285,654,1452
523,168,282,654,1384
436,255,282,653,1331
435,251,282,653,1309
435,251,282,585,1336
435,251,282,646,1330
435,251,282,706,1334
443,251,282,708,1263
472,251,282,530,1263
515,290,282,433,1267
446,362,282,330,1161
412,396,283,271,952
514,443,284,267,920
510,447,284,267,868
510,447,284,267,1064
510,427,202,267,1087
510,427,287,295,1117
542,425,299,328,1123
563,394,326,393,1057
569,393,370,405,1209
569,385,518,430,1209
571,329,525,465,1209
571,329,432,466,1288
523,415,403,498,1271
538,417,402,750,1253
503,453,402,809,1157
502,517,401,818,1123
694,526,401,818,1058
892,512,405,818,1021
877,529,413,818,1013
877,527,413,818,929
984,523,410,820,871
984,523,452,820,870
992,436,464,833,870
992,435,500,869,881
992,435,500,841,787
992,435,506,780,779
992,435,574,720,769
984,443,821,827,785
955,472,1091,771,760
873,515,1091,711,750
870,446,1121,711,748
870,412,1158,727,745
721,514,1157,739,745
721,510,1247,745,745
721,510,1247,756,474
721,510,1244,767,415
721,510,1123,739,385
689,542,1111,711,366
668,563,1179,646,312
675,569,1135,634,157
675,569,956,609,157
673,571,949,574,159
707,571,984,573,90
669,523,1005,559,117
710,538,1022,382,117
709,503,1046,334,117
640,502,1046,461,117
433,694,1046,461,208
224,892,1131,465,222
222,877,1123,488,222
295,877,1161,504,356
208,984,1161,517,364
299,984,1120,523,364
291,992,1108,510,364
291,992,1240,474,353
291,992,1240,476,666
291,992,1234,476,678
291,992,1230,476,748
305,984,983,367,733
326,955,713,367,733
326,873,713,367,733
327,870,683,367,733
423,870,645,351,733
423,721,645,339,733
444,721,555,333,733
444,721,555,322,733
444,721,555,311,757
444,721,555,311,791
444,689,555,330,791
444,668,458,330,791
431,675,484,330,793
484,675,523,340,793
587,673,549,408,791
568,707,537,492,781
606,669,611,474,754
548,710,594,415,772
548,709,570,406,929
623,640,570,270,937
671,433,570,270,846
695,224,481,274,832
705,222,481,465,854
634,295,443,449,721
614,208,443,436,759
523,299,442,524,1039
523,291,442,538,1156
523,291,274,541,1165
523,291,281,539,848
525,291,281,561,834
661,291,217,561,820
715,305,217,561,890
724,326,232,561,893
776,326,392,561,893
775,327,392,561,893
679,423,392,564,909
679,423,396,569,909
681,444,398,571,909
689,444,471,571,909
689,444,493,571,885
689,444,493,571,851
689,444,493,547,851
689,444,532,557,851
689,431,506,598,849
636,484,467,605,849
533,587,441,600,853
525,568,417,555,902
506,606,322,593,930
506,548,322,577,947
506,548,322,594,856
454,623,322,594,1001
406,671,322,596,1002
382,695,322,622,1003
499,705,322,466,993
497,634,322,469,992
567,614,322,467,946
654,523,322,373,666
682,523,322,359,549
682,523,322,356,540
863,523,315,356,589
900,525,494,334,551
995,661,623,334,525
927,715,623,363,458
1010,724,608,371,455
982,776,448,424,455
982,775,448,427,455
983,679,448,464,439
1022,679,444,542,439
1097,681,442,544,439
1112,689,369,663,439
1124,689,347,956,439
1221,689,356,967,439
1249,689,506,1206,439
1278,689,473,1196,454
1278,689,473,1155,469
1278,636,473,1138,469
1278,533,473,1075,465
1271,525,473,1055,527
1252,506,473,1043,569
1252,506,473,1043,535
1252,506,482,1024,647
1229,454,629,1024,519
1229,406,629,1022,545
1229,382,629,989,574
1233,499,658,1126,568
1239,497,658,1123,575
1167,567,658,1123,577
1081,654,658,1123,709
1053,682,658,1123,711
1056,682,658,1123,794
875,863,658,1123,782
836,900,479,1123,778
641,995,350,1123,745
641,927,350,1094,1020
539,1010,350,1086,1022
518,982,350,1033,1024
537,982,382,1144,1024
654,983,388,1112,1024
620,1022,388,1029,1024
562,1097,388,1060,1024
539,1112,388,1025,1123
549,1124,390,742,1123
453,1221,400,731,1123
427,1249,250,492,1158
456,1278,244,492,1143
456,1278,285,492,1203
456,1278,369,492,1372
456,1278,399,493,1419
456,1271,399,474,1309
509,1252,410,502,1241
512,1252,481,515,1272
518,1252,627,515,1114
537,1229,517,515,1096
551,1229,517,515,1069
551,1229,518,514,1039
420,1233,491,319,1034
414,1239,491,337,1027
425,1167,491,340,1025
456,1081,491,340,901
478,1053,491,370,904
552,1056,491,496,821
624,875,491,550,784
645,836,491,581,819
618,641,491,581,819
757,641,491,596,541
746,539,491,703,553
743,518,491,950,552
724,537,459,871,598
643,654,453,905,616
638,620,453,1257,616
598,562,453,1400,616
715,539,453,1421,529
713,549,473,1411,530
753,453,471,1412,530
753,427,517,1413,495
695,456,703,1416,519
713,456,671,1465,444
766,456,647,1651,275
839,456,640,1702,228
848,456,640,1720,227
795,509,629,1666,225
834,512,558,1716,247
828,518,403,1739,356
810,537,366,1857,502
842,551,366,1886,505
852,551,365,2073,505
852,420,363,2089,504
854,414,381,2072,527
843,425,381,2111,527
811,456,418,2138,520
789,478,418,2154,515
715,552,496,2127,515
651,624,555,2080,515
742,645,561,2049,480
733,618,563,2049,480
594,757,563,2034,479
607,746,563,1984,465
619,743,565,1742,535
629,724,592,1731,494
592,643,592,1697,512
592,638,624,1406,551
616,598,673,1228,611
499,715,717,1123,631
481,713,695,1132,631
440,753,680,1141,713
438,753,678,1144,796
457,695,501,1209,788
452,713,492,1188,801
399,766,432,1005,812
326,839,409,953,856
317,848,409,935,898
317,795,409,935,898
275,834,409,872,844
275,828,409,849,715
274,810,409,731,562
228,842,409,702,559
218,852,415,515,559
218,852,433,504,559
216,854,549,504,536
216,843,648,469,536
216,811,612,479,535
272,789,612,437,535
356,715,534,338,535
440,651,475,331,535
344,742,477,331,537
344,733,574,387,537
344,594,587,412,552
346,607,587,511,564
365,619,608,509,493
402,629,581,524,496
419,592,585,530,547
419,592,553,572,508
395,616,588,619,496
411,499,567,624,609
411,481,567,758,763
411,440,565,841,681
433,438,521,875,598
441,457,521,1048,582
428,452,522,1354,569
433,399,522,1398,558
433,326,522,1532,514
485,317,538,1532,472
485,317,576,1532,472
486,275,577,1532,472
517,275,660,1532,472
517,274,683,1532,472
532,228,703,1532,472
538,218,901,1532,472
578,218,1050,1527,472
578,216,1017,1528,472
578,216,985,1521,472
578,216,1026,1493,507
522,272,1079,1489,517
515,356,1118,1489,517
513,440,1127,1489,517
506,344,1179,1517,563
650,344,1086,1506,586
650,344,1073,1500,573
635,346,1073,1372,572
608,365,1050,1371,650
562,402,1072,1332,701
545,419,1080,1318,650
545,419,1102,1241,767
545,395,1026,1213,777
530,411,1016,1279,642
528,411,1017,1151,487
530,411,1017,1058,487
525,433,1049,1020,490
500,441,1091,782,491
516,428,1091,550,491
513,433,1091,564,491
513,433,1091,437,495
461,485,1075,438,541
461,485,1042,438,546
460,486,1082,443,592
429,517,1059,445,607
429,517,1036,445,870
479,532,1021,445,925
518,538,817,445,980
593,578,650,445,1012
726,578,549,443,1212
745,578,482,443,1216
746,578,440,434,1181
746,522,387,434,1171
666,515,348,434,1171
605,513,339,434,1211
609,506,279,406,1275
526,650,273,361,1382
558,650,273,342,1380
558,635,293,314,1419
555,608,293,312,1435
555,562,273,312,1402
555,545,292,312,1469
568,545,271,286,1491
568,545,271,267,1457
567,530,314,198,1448
567,528,313,324,1448
565,530,313,366,1448
548,525,281,367,1445
553,500,230,364,1444
543,516,235,262,1444
544,513,241,329,1469
550,513,266,322,1479
554,461,266,321,1433
560,461,263,321,1428
560,460,228,316,1382
573,429,168,317,1367
594,429,255,317,1105
529,479,251,317,1050
484,518,251,317,1091
369,593,251,317,1059
236,726,251,317,859
217,745,251,317,855
216,746,251,317,1089
216,746,290,317,1246
216,666,362,317,1349
187,605,396,317,1368
190,609,443,317,1260
129,526,447,317,1130
106,558,447,317,1130
106,558,427,402,1080
162,555,427,438,986
184,555,425,438,960
189,555,394,440,857
227,568,393,440,718
252,568,385,471,694
252,567,329,469,693
252,567,329,422,693
252,565,415,409,693
252,548,417,409,693
263,553,453,409,693
265,543,517,410,693
318,544,526,282,668
340,550,512,282,654
342,554,529,282,654
336,560,527,282,654
336,560,523,285,654
323,573,523,282,654
302,594,436,282,653
302,529,435,282,653
302,484,435,282,585
342,369,435,282,646
383,236,435,282,706
383,217,443,282,708
406,216,472,282,530
470,216,515,282,433
476,216,446,282,330
476,187,412,283,271
460,190,514,284,267
463,129,510,284,267
455,106,510,284,267
564,106,510,202,267
568,162,510,287,295
545,184,542,299,328
551,189,563,326,393
500,227,569,370,405
475,252,569,518,430
475,252,571,525,465
475,252,571,432,466
545,252,523,403,498
568,252,538,402,750
559,263,503,402,809
565,265,502,401,818
607,318,694,401,818
590,340,892,405,818
584,342,877,413,818
584,336,877,413,818
584,336,984,410,820
584,323,984,452,820
677,302,992,464,833
766,302,992,500,869
766,302,992,500,841
726,342,992,506,780
685,383,992,574,720
685,383,984,821,827
662,406,955,1091,771
723,470,873,1091,711
721,476,870,1121,711
722,476,870,1158,727
737,460,721,1157,739
734,463,721,1247,745
733,455,721,1247,756
624,564,721,1244,767
563,568,721,1123,739
563,545,689,1111,711
796,551,668,1179,646
796,500,675,1135,634
796,475,675,956,609
796,475,673,949,574
796,475,707,984,573
772,545,669,1005,559
749,568,710,1022,382
740,559,709,1046,334
758,565,640,1046,461
660,607,433,1046,461
649,590,224,1131,465
649,584,222,1123,488
649,584,295,1161,504
649,584,208,1161,517
649,584,299,1120,523
556,677,291,1108,510
468,766,291,1240,474
468,766,291,1240,476
468,726,291,1234,476
468,685,291,1230,476
468,685,305,983,367
468,662,326,713,367
343,723,326,713,367
339,721,327,683,367
338,722,423,645,351
323,737,423,645,339
323,734,444,555,333
325,733,444,555,322
326,624,444,555,311
326,563,444,555,311
376,563,444,555,330
334,796,444,458,330
392,796,431,484,330
456,796,484,523,340
505,796,587,549,408
505,796,568,537,492
493,772,606,611,474
507,749,548,594,415
759,740,548,570,406
772,758,623,570,270
848,660,671,570,270
848,649,695,481,274
848,649,705,481,465
848,649,634,443,449
848,649,614,443,436
848,649,523,442,524
848,556,523,442,538
847,468,523,274,541
847,468,523,281,539
847,468,525,281,561
957,468,661,217,561
957,468,715,217,561
1024,468,724,232,561
1024,343,776,392,561
1024,339,775,392,561
1027,338,679,392,564
1076,323,679,396,569
1093,323,681,398,571
1091,325,689,471,571
1134,326,689,493,571
1273,326,689,493,571
1657,376,689,493,547
1456,334,689,532,557
1398,392,689,506,598
1334,456,636,467,605
1285,505,533,441,600
1286,505,525,417,555
1252,493,506,322,593
1297,507,506,322,577
1045,759,506,322,594
1055,772,454,322,594
1007,848,406,322,596
1007,848,382,322,622
1007,848,499,322,466
1019,848,497,322,469
1032,848,567,322,467
1135,848,654,322,373
1249,848,682,322,359
1249,847,682,322,356
1249,847,863,315,356
1249,847,900,494,334
1139,957,995,623,334
1160,957,927,623,363
1093,1024,1010,608,371
1093,1024,982,448,424
1093,1024,982,448,427
1092,1027,983,448,464
1044,1076,1022,444,542
1087,1093,1097,442,544
1087,1091,1112,369,663
1043,1134,1124,347,956
904,1273,1221,356,967
470,1657,1249,506,1206
469,1456,1278,473,1196
469,1398,1278,473,1155
469,1334,1278,473,1138
469,1285,1278,473,1075
468,1286,1271,473,1055
468,1252,1252,473,1043
409,1297,1252,473,1043
409,1045,1252,482,1024
354,1055,1229,629,1024
326,1007,1229,629,1022
327,1007,1229,629,989
658,1007,1233,658,1126
759,1019,1239,658,1123
776,1032,1167,658,1123
673,1135,1081,658,1123
560,1249,1053,658,1123
610,1249,1056,658,1123
652,1249,875,658,1123
652,1249,836,479,1123
652,1139,641,350,1123
631,1160,641,350,1094
631,1093,539,350,1086
631,1093,518,350,1033
631,1093,537,382,1144
629,1092,654,388,1112
628,1044,620,388,1029
575,1087,562,388,1060
575,1087,539,388,1025
586,1043,549,390,742
596,904,453,400,731
613,470,427,250,492
652,469,456,244,492
825,469,456,285,492
842,469,456,369,492
842,469,456,399,493
842,468,456,399,474
842,468,509,410,502
842,409,512,481,515
842,409,518,627,515
842,354,537,517,515
843,326,551,517,515
842,327,551,518,514
511,658,420,491,319
398,759,414,491,337
368,776,425,491,340
368,673,456,491,340
367,560,478,491,370
317,610,552,491,496
275,652,624,491,550
280,652,645,491,581
323,652,618,491,581
383,631,757,491,596
424,631,746,491,703
477,631,743,491,950
481,631,724,459,871
481,629,643,453,905
483,628,638,453,1257
476,575,598,453,1400
476,575,715,453,1421
465,586,713,473,1411
455,596,753,471,1412
438,613,753,517,1413
493,652,695,703,1416
338,825,713,671,1465
402,842,766,647,1651
471,842,839,640,1702
522,842,848,640,1720
547,842,795,629,1666
547,842,834,558,1716
552,842,828,403,1739
552,842,810,366,1857
561,843,842,366,1886
561,842,852,365,2073
563,511,852,363,2089
573,398,854,381,2072
573,368,843,381,2111
573,368,811,418,2138
647,367,789,418,2154
665,317,715,496,2127
