Accum_y-0,T-1,T-2,T-3,T-4,T-5,Accum_y-1
409,366,1058,841,1141,1412,693
409,367,1020,875,1144,1413,693
409,364,782,1048,1209,1416,693
410,262,550,1354,1188,1465,693
282,329,564,1398,1005,1651,668
282,322,437,1532,953,1702,654
282,321,438,1532,935,1720,654
282,321,438,1532,935,1666,654
285,316,443,1532,872,1716,654
282,317,445,1532,849,1739,654
282,317,445,1532,731,1857,653
282,317,445,1532,702,1886,653
282,317,445,1532,515,2073,585
282,317,445,1527,504,2089,646
282,317,443,1528,504,2072,706
282,317,443,1521,469,2111,708
282,317,434,1493,479,2138,530
282,317,434,1489,437,2154,433
282,317,434,1489,338,2127,330
283,317,434,1489,331,2080,271
284,317,406,1517,331,2049,267
284,317,361,1506,387,2049,267
284,317,342,1500,412,2034,267
202,402,314,1372,511,1984,267
287,438,312,1371,509,1742,295
299,438,312,1332,524,1731,328
326,440,312,1318,530,1697,393
370,440,286,1241,572,1406,405
518,471,267,1213,619,1228,430
525,469,198,1279,624,1123,465
432,422,324,1151,758,1132,466
403,409,366,1058,841,1141,498
402,409,367,1020,875,1144,750
402,409,364,782,1048,1209,809
401,410,262,550,1354,1188,818
401,282,329,564,1398,1005,818
405,282,322,437,1532,953,818
413,282,321,438,1532,935,818
413,282,321,438,1532,935,818
410,285,316,443,1532,872,820
452,282,317,445,1532,849,820
464,282,317,445,1532,731,833
500,282,317,445,1532,702,869
500,282,317,445,1532,515,841
506,282,317,445,1527,504,780
574,282,317,443,1528,504,720
821,282,317,443,1521,469,827
1091,282,317,434,1493,479,771
1091,282,317,434,1489,437,711
1121,282,317,434,1489,338,711
1158,283,317,434,1489,331,727
1157,284,317,406,1517,331,739
1247,284,317,361,1506,387,745
1247,284,317,342,1500,412,756
1244,202,402,314,1372,511,767
1123,287,438,312,1371,509,739
1111,299,438,312,1332,524,711
1179,326,440,312,1318,530,646
1135,370,440,286,1241,572,634
956,518,471,267,1213,619,609
949,525,469,198,1279,624,574
984,432,422,324,1151,758,573
1005,403,409,366,1058,841,559
1022,402,409,367,1020,875,382
1046,402,409,364,782,1048,334
1046,401,410,262,550,1354,461
1046,401,282,329,564,1398,461
1131,405,282,322,437,1532,465
1123,413,282,321,438,1532,488
1161,413,282,321,438,1532,504
1161,410,285,316,443,1532,517
1120,452,282,317,445,1532,523
1108,464,282,317,445,1532,510
1240,500,282,317,445,1532,474
1240,500,282,317,445,1532,476
1234,506,282,317,445,1527,476
1230,574,282,317,443,1528,476
983,821,282,317,443,1521,367
713,1091,282,317,434,1493,367
713,1091,282,317,434,1489,367
683,1121,282,317,434,1489,367
645,1158,283,317,434,1489,351
645,1157,284,317,406,1517,339
555,1247,284,317,361,1506,333
555,1247,284,317,342,1500,322
555,1244,202,402,314,1372,311
555,1123,287,438,312,1371,311
555,1111,299,438,312,1332,330
458,1179,326,440,312,1318,330
484,1135,370,440,286,1241,330
523,956,518,471,267,1213,340
549,949,525,469,198,1279,408
537,984,432,422,324,1151,492
611,1005,403,409,366,1058,474
594,1022,402,409,367,1020,415
570,1046,402,409,364,782,406
570,1046,401,410,262,550,270
570,1046,401,282,329,564,270
481,1131,405,282,322,437,274
481,1123,413,282,321,438,465
443,1161,413,282,321,438,449
443,1161,410,285,316,443,436
442,1120,452,282,317,445,524
442,1108,464,282,317,445,538
274,1240,500,282,317,445,541
281,1240,500,282,317,445,539
281,1234,506,282,317,445,561
217,1230,574,282,317,443,561
217,983,821,282,317,443,561
232,713,1091,282,317,434,561
392,713,1091,282,317,434,561
392,683,1121,282,317,434,561
392,645,1158,283,317,434,564
396,645,1157,284,317,406,569
398,555,1247,284,317,361,571
471,555,1247,284,317,342,571
493,555,1244,202,402,314,571
493,555,1123,287,438,312,571
493,555,1111,299,438,312,547
532,458,1179,326,440,312,557
506,484,1135,370,440,286,598
467,523,956,518,471,267,605
441,549,949,525,469,198,600
417,537,984,432,422,324,555
322,611,1005,403,409,366,593
322,594,1022,402,409,367,577
322,570,1046,402,409,364,594
322,570,1046,401,410,262,594
322,570,1046,401,282,329,596
322,481,1131,405,282,322,622
322,481,1123,413,282,321,466
322,443,1161,413,282,321,469
322,443,1161,410,285,316,467
322,442,1120,452,282,317,373
322,442,1108,464,282,317,359
322,274,1240,500,282,317,356
315,281,1240,500,282,317,356
494,281,1234,506,282,317,334
623,217,1230,574,282,317,334
623,217,983,821,282,317,363
608,232,713,1091,282,317,371
448,392,713,1091,282,317,424
448,392,683,1121,282,317,427
448,392,645,1158,283,317,464
444,396,645,1157,284,317,542
442,398,555,1247,284,317,544
369,471,555,1247,284,317,663
347,493,555,1244,202,402,956
356,493,555,1123,287,438,967
506,493,555,1111,299,438,1206
473,532,458,1179,326,440,1196
473,506,484,1135,370,440,1155
473,467,523,956,518,471,1138
473,441,549,949,525,469,1075
473,417,537,984,432,422,1055
473,322,611,1005,403,409,1043
473,322,594,1022,402,409,1043
482,322,570,1046,402,409,1024
629,322,570,1046,401,410,1024
629,322,570,1046,401,282,1022
629,322,481,1131,405,282,989
658,322,481,1123,413,282,1126
658,322,443,1161,413,282,1123
658,322,443,1161,410,285,1123
658,322,442,1120,452,282,1123
658,322,442,1108,464,282,1123
658,322,274,1240,500,282,1123
658,315,281,1240,500,282,1123
479,494,281,1234,506,282,1123
350,623,217,1230,574,282,1123
350,623,217,983,821,282,1094
350,608,232,713,1091,282,1086
350,448,392,713,1091,282,1033
382,448,392,683,1121,282,1144
388,448,392,645,1158,283,1112
388,444,396,645,1157,284,1029
388,442,398,555,1247,284,1060
388,369,471,555,1247,284,1025
390,347,493,555,1244,202,742
400,356,493,555,1123,287,731
250,506,493,555,1111,299,492
244,473,532,458,1179,326,492
285,473,506,484,1135,370,492
369,473,467,523,956,518,492
399,473,441,549,949,525,493
399,473,417,537,984,432,474
410,473,322,611,1005,403,502
481,473,322,594,1022,402,515
627,482,322,570,1046,402,515
517,629,322,570,1046,401,515
517,629,322,570,1046,401,515
518,629,322,481,1131,405,514
491,658,322,481,1123,413,319
491,658,322,443,1161,413,337
491,658,322,443,1161,410,340
491,658,322,442,1120,452,340
491,658,322,442,1108,464,370
491,658,322,274,1240,500,496
491,658,315,281,1240,500,550
491,479,494,281,1234,506,581
491,350,623,217,1230,574,581
491,350,623,217,983,821,596
491,350,608,232,713,1091,703
491,350,448,392,713,1091,950
459,382,448,392,683,1121,871
453,388,448,392,645,1158,905
453,388,444,396,645,1157,1257
453,388,442,398,555,1247,1400
453,388,369,471,555,1247,1421
473,390,347,493,555,1244,1411
471,400,356,493,555,1123,1412
517,250,506,493,555,1111,1413
703,244,473,532,458,1179,1416
671,285,473,506,484,1135,1465
647,369,473,467,523,956,1651
640,399,473,441,549,949,1702
640,399,473,417,537,984,1720
629,410,473,322,611,1005,1666
558,481,473,322,594,1022,1716
403,627,482,322,570,1046,1739
366,517,629,322,570,1046,1857
366,517,629,322,570,1046,1886
365,518,629,322,481,1131,2073
363,491,658,322,481,1123,2089
381,491,658,322,443,1161,2072
381,491,658,322,443,1161,2111
418,491,658,322,442,1120,2138
418,491,658,322,442,1108,2154
496,491,658,322,274,1240,2127
555,491,658,315,281,1240,2080
561,491,479,494,281,1234,2049
563,491,350,623,217,1230,2049
563,491,350,623,217,983,2034
563,491,350,608,232,713,1984
565,491,350,448,392,713,1742
592,459,382,448,392,683,1731
592,453,388,448,392,645,1697
624,453,388,444,396,645,1406
673,453,388,442,398,555,1228
717,453,388,369,471,555,1123
695,473,390,347,493,555,1132
680,471,400,356,493,555,1141
678,517,250,506,493,555,1144
501,703,244,473,532,458,1209
492,671,285,473,506,484,1188
432,647,369,473,467,523,1005
409,640,399,473,441,549,953
409,640,399,473,417,537,935
409,629,410,473,322,611,935
409,558,481,473,322,594,872
409,403,627,482,322,570,849
409,366,517,629,322,570,731
409,366,517,629,322,570,702
415,365,518,629,322,481,515
433,363,491,658,322,481,504
549,381,491,658,322,443,504
648,381,491,658,322,443,469
612,418,491,658,322,442,479
612,418,491,658,322,442,437
534,496,491,658,322,274,338
475,555,491,658,315,281,331
477,561,491,479,494,281,331
574,563,491,350,623,217,387
587,563,491,350,623,217,412
587,563,491,350,608,232,511
608,565,491,350,448,392,509
581,592,459,382,448,392,524
585,592,453,388,448,392,530
553,624,453,388,444,396,572
588,673,453,388,442,398,619
567,717,453,388,369,471,624
567,695,473,390,347,493,758
565,680,471,400,356,493,841
521,678,517,250,506,493,875
521,501,703,244,473,532,1048
522,492,671,285,473,506,1354
522,432,647,369,473,467,1398
522,409,640,399,473,441,1532
538,409,640,399,473,417,1532
576,409,629,410,473,322,1532
577,409,558,481,473,322,1532
660,409,403,627,482,322,1532
683,409,366,517,629,322,1532
703,409,366,517,629,322,1532
901,415,365,518,629,322,1532
1050,433,363,491,658,322,1527
1017,549,381,491,658,322,1528
985,648,381,491,658,322,1521
1026,612,418,491,658,322,1493
1079,612,418,491,658,322,1489
1118,534,496,491,658,322,1489
1127,475,555,491,658,315,1489
1179,477,561,491,479,494,1517
1086,574,563,491,350,623,1506
1073,587,563,491,350,623,1500
1073,587,563,491,350,608,1372
1050,608,565,491,350,448,1371
1072,581,592,459,382,448,1332
1080,585,592,453,388,448,1318
1102,553,624,453,388,444,1241
1026,588,673,453,388,442,1213
1016,567,717,453,388,369,1279
1017,567,695,473,390,347,1151
1017,565,680,471,400,356,1058
1049,521,678,517,250,506,1020
1091,521,501,703,244,473,782
1091,522,492,671,285,473,550
1091,522,432,647,369,473,564
1091,522,409,640,399,473,437
1075,538,409,640,399,473,438
1042,576,409,629,410,473,438
1082,577,409,558,481,473,443
1059,660,409,403,627,482,445
1036,683,409,366,517,629,445
1021,703,409,366,517,629,445
817,901,415,365,518,629,445
650,1050,433,363,491,658,445
549,1017,549,381,491,658,443
482,985,648,381,491,658,443
440,1026,612,418,491,658,434
387,1079,612,418,491,658,434
348,1118,534,496,491,658,434
339,1127,475,555,491,658,434
279,1179,477,561,491,479,406
273,1086,574,563,491,350,361
273,1073,587,563,491,350,342
293,1073,587,563,491,350,314
293,1050,608,565,491,350,312
273,1072,581,592,459,382,312
292,1080,585,592,453,388,312
271,1102,553,624,453,388,286
271,1026,588,673,453,388,267
314,1016,567,717,453,388,198
313,1017,567,695,473,390,324
313,1017,565,680,471,400,366
281,1049,521,678,517,250,367
230,1091,521,501,703,244,364
235,1091,522,492,671,285,262
241,1091,522,432,647,369,329
266,1091,522,409,640,399,322
266,1075,538,409,640,399,321
263,1042,576,409,629,410,321
228,1082,577,409,558,481,316
168,1059,660,409,403,627,317
255,1036,683,409,366,517,317
251,1021,703,409,366,517,317
251,817,901,415,365,518,317
251,650,1050,433,363,491,317
251,549,1017,549,381,491,317
251,482,985,648,381,491,317
251,440,1026,612,418,491,317
290,387,1079,612,418,491,317
362,348,1118,534,496,491,317
396,339,1127,475,555,491,317
443,279,1179,477,561,491,317
447,273,1086,574,563,491,317
447,273,1073,587,563,491,317
427,293,1073,587,563,491,402
427,293,1050,608,565,491,438
425,273,1072,581,592,459,438
394,292,1080,585,592,453,440
393,271,1102,553,624,453,440
385,271,1026,588,673,453,471
329,314,1016,567,717,453,469
329,313,1017,567,695,473,422
415,313,1017,565,680,471,409
417,281,1049,521,678,517,409
453,230,1091,521,501,703,409
517,235,1091,522,492,671,410
526,241,1091,522,432,647,282
512,266,1091,522,409,640,282
529,266,1075,538,409,640,282
527,263,1042,576,409,629,282
523,228,1082,577,409,558,285
523,168,1059,660,409,403,282
436,255,1036,683,409,366,282
435,251,1021,703,409,366,282
435,251,817,901,415,365,282
435,251,650,1050,433,363,282
435,251,549,1017,549,381,282
443,251,482,985,648,381,282
472,251,440,1026,612,418,282
515,290,387,1079,612,418,282
446,362,348,1118,534,496,282
412,396,339,1127,475,555,283
514,443,279,1179,477,561,284
510,447,273,1086,574,563,284
510,447,273,1073,587,563,284
510,427,293,1073,587,563,202
510,427,293,1050,608,565,287
542,425,273,1072,581,592,299
563,394,292,1080,585,592,326
569,393,271,1102,553,624,370
569,385,271,1026,588,673,518
571,329,314,1016,567,717,525
571,329,313,1017,567,695,432
523,415,313,1017,565,680,403
538,417,281,1049,521,678,402
503,453,230,1091,521,501,402
502,517,235,1091,522,492,401
694,526,241,1091,522,432,401
892,512,266,1091,522,409,405
877,529,266,1075,538,409,413
877,527,263,1042,576,409,413
984,523,228,1082,577,409,410
984,523,168,1059,660,409,452
992,436,255,1036,683,409,464
992,435,251,1021,703,409,500
992,435,251,817,901,415,500
992,435,251,650,1050,433,506
992,435,251,549,1017,549,574
984,443,251,482,985,648,821
955,472,251,440,1026,612,1091
873,515,290,387,1079,612,1091
870,446,362,348,1118,534,1121
870,412,396,339,1127,475,1158
721,514,443,279,1179,477,1157
721,510,447,273,1086,574,1247
721,510,447,273,1073,587,1247
721,510,427,293,1073,587,1244
721,510,427,293,1050,608,1123
689,542,425,273,1072,581,1111
668,563,394,292,1080,585,1179
675,569,393,271,1102,553,1135
675,569,385,271,1026,588,956
673,571,329,314,1016,567,949
707,571,329,313,1017,567,984
669,523,415,313,1017,565,1005
710,538,417,281,1049,521,1022
709,503,453,230,1091,521,1046
640,502,517,235,1091,522,1046
433,694,526,241,1091,522,1046
224,892,512,266,1091,522,1131
222,877,529,266,1075,538,1123
295,877,527,263,1042,576,1161
208,984,523,228,1082,577,1161
299,984,523,168,1059,660,1120
291,992,436,255,1036,683,1108
291,992,435,251,1021,703,1240
291,992,435,251,817,901,1240
291,992,435,251,650,1050,1234
291,992,435,251,549,1017,1230
305,984,443,251,482,985,983
326,955,472,251,440,1026,713
326,873,515,290,387,1079,713
327,870,446,362,348,1118,683
423,870,412,396,339,1127,645
423,721,514,443,279,1179,645
444,721,510,447,273,1086,555
444,721,510,447,273,1073,555
444,721,510,427,293,1073,555
444,721,510,427,293,1050,555
444,689,542,425,273,1072,555
444,668,563,394,292,1080,458
431,675,569,393,271,1102,484
484,675,569,385,271,1026,523
587,673,571,329,314,1016,549
568,707,571,329,313,1017,537
606,669,523,415,313,1017,611
548,710,538,417,281,1049,594
548,709,503,453,230,1091,570
623,640,502,517,235,1091,570
671,433,694,526,241,1091,570
695,224,892,512,266,1091,481
705,222,877,529,266,1075,481
634,295,877,527,263,1042,443
614,208,984,523,228,1082,443
523,299,984,523,168,1059,442
523,291,992,436,255,1036,442
523,291,992,435,251,1021,274
523,291,992,435,251,817,281
525,291,992,435,251,650,281
661,291,992,435,251,549,217
715,305,984,443,251,482,217
724,326,955,472,251,440,232
776,326,873,515,290,387,392
775,327,870,446,362,348,392
679,423,870,412,396,339,392
679,423,721,514,443,279,396
681,444,721,510,447,273,398
689,444,721,510,447,273,471
689,444,721,510,427,293,493
689,444,721,510,427,293,493
689,444,689,542,425,273,493
689,444,668,563,394,292,532
689,431,675,569,393,271,506
636,484,675,569,385,271,467
533,587,673,571,329,314,441
525,568,707,571,329,313,417
506,606,669,523,415,313,322
506,548,710,538,417,281,322
506,548,709,503,453,230,322
454,623,640,502,517,235,322
406,671,433,694,526,241,322
382,695,224,892,512,266,322
499,705,222,877,529,266,322
497,634,295,877,527,263,322
567,614,208,984,523,228,322
654,523,299,984,523,168,322
682,523,291,992,436,255,322
682,523,291,992,435,251,322
863,523,291,992,435,251,315
900,525,291,992,435,251,494
995,661,291,992,435,251,623
927,715,305,984,443,251,623
1010,724,326,955,472,251,608
982,776,326,873,515,290,448
982,775,327,870,446,362,448
983,679,423,870,412,396,448
1022,679,423,721,514,443,444
1097,681,444,721,510,447,442
1112,689,444,721,510,447,369
1124,689,444,721,510,427,347
1221,689,444,721,510,427,356
1249,689,444,689,542,425,506
1278,689,444,668,563,394,473
1278,689,431,675,569,393,473
1278,636,484,675,569,385,473
1278,533,587,673,571,329,473
1271,525,568,707,571,329,473
1252,506,606,669,523,415,473
1252,506,548,710,538,417,473
1252,506,548,709,503,453,482
1229,454,623,640,502,517,629
1229,406,671,433,694,526,629
1229,382,695,224,892,512,629
1233,499,705,222,877,529,658
1239,497,634,295,877,527,658
1167,567,614,208,984,523,658
1081,654,523,299,984,523,658
1053,682,523,291,992,436,658
1056,682,523,291,992,435,658
875,863,523,291,992,435,658
836,900,525,291,992,435,479
641,995,661,291,992,435,350
641,927,715,305,984,443,350
539,1010,724,326,955,472,350
518,982,776,326,873,515,350
537,982,775,327,870,446,382
654,983,679,423,870,412,388
620,1022,679,423,721,514,388
562,1097,681,444,721,510,388
539,1112,689,444,721,510,388
549,1124,689,444,721,510,390
453,1221,689,444,721,510,400
427,1249,689,444,689,542,250
456,1278,689,444,668,563,244
456,1278,689,431,675,569,285
456,1278,636,484,675,569,369
456,1278,533,587,673,571,399
456,1271,525,568,707,571,399
509,1252,506,606,669,523,410
512,1252,506,548,710,538,481
518,1252,506,548,709,503,627
537,1229,454,623,640,502,517
551,1229,406,671,433,694,517
551,1229,382,695,224,892,518
420,1233,499,705,222,877,491
414,1239,497,634,295,877,491
425,1167,567,614,208,984,491
456,1081,654,523,299,984,491
478,1053,682,523,291,992,491
552,1056,682,523,291,992,491
624,875,863,523,291,992,491
645,836,900,525,291,992,491
618,641,995,661,291,992,491
757,641,927,715,305,984,491
746,539,1010,724,326,955,491
743,518,982,776,326,873,491
724,537,982,775,327,870,459
643,654,983,679,423,870,453
638,620,1022,679,423,721,453
598,562,1097,681,444,721,453
715,539,1112,689,444,721,453
713,549,1124,689,444,721,473
753,453,1221,689,444,721,471
753,427,1249,689,444,689,517
695,456,1278,689,444,668,703
713,456,1278,689,431,675,671
766,456,1278,636,484,675,647
839,456,1278,533,587,673,640
848,456,1271,525,568,707,640
795,509,1252,506,606,669,629
834,512,1252,506,548,710,558
828,518,1252,506,548,709,403
810,537,1229,454,623,640,366
842,551,1229,406,671,433,366
852,551,1229,382,695,224,365
852,420,1233,499,705,222,363
854,414,1239,497,634,295,381
843,425,1167,567,614,208,381
811,456,1081,654,523,299,418
789,478,1053,682,523,291,418
715,552,1056,682,523,291,496
651,624,875,863,523,291,555
742,645,836,900,525,291,561
733,618,641,995,661,291,563
594,757,641,927,715,305,563
607,746,539,1010,724,326,563
619,743,518,982,776,326,565
629,724,537,982,775,327,592
592,643,654,983,679,423,592
592,638,620,1022,679,423,624
616,598,562,1097,681,444,673
499,715,539,1112,689,444,717
481,713,549,1124,689,444,695
440,753,453,1221,689,444,680
438,753,427,1249,689,444,678
457,695,456,1278,689,444,501
452,713,456,1278,689,431,492
399,766,456,1278,636,484,432
326,839,456,1278,533,587,409
317,848,456,1271,525,568,409
317,795,509,1252,506,606,409
275,834,512,1252,506,548,409
275,828,518,1252,506,548,409
274,810,537,1229,454,623,409
228,842,551,1229,406,671,409
218,852,551,1229,382,695,415
218,852,420,1233,499,705,433
216,854,414,1239,497,634,549
216,843,425,1167,567,614,648
216,811,456,1081,654,523,612
272,789,478,1053,682,523,612
356,715,552,1056,682,523,534
440,651,624,875,863,523,475
344,742,645,836,900,525,477
344,733,618,641,995,661,574
344,594,757,641,927,715,587
346,607,746,539,1010,724,587
365,619,743,518,982,776,608
402,629,724,537,982,775,581
419,592,643,654,983,679,585
419,592,638,620,1022,679,553
395,616,598,562,1097,681,588
411,499,715,539,1112,689,567
411,481,713,549,1124,689,567
411,440,753,453,1221,689,565
433,438,753,427,1249,689,521
441,457,695,456,1278,689,521
428,452,713,456,1278,689,522
433,399,766,456,1278,636,522
433,326,839,456,1278,533,522
485,317,848,456,1271,525,538
485,317,795,509,1252,506,576
486,275,834,512,1252,506,577
517,275,828,518,1252,506,660
517,274,810,537,1229,454,683
532,228,842,551,1229,406,703
538,218,852,551,1229,382,901
578,218,852,420,1233,499,1050
578,216,854,414,1239,497,1017
578,216,843,425,1167,567,985
578,216,811,456,1081,654,1026
522,272,789,478,1053,682,1079
515,356,715,552,1056,682,1118
513,440,651,624,875,863,1127
506,344,742,645,836,900,1179
650,344,733,618,641,995,1086
650,344,594,757,641,927,1073
635,346,607,746,539,1010,1073
608,365,619,743,518,982,1050
562,402,629,724,537,982,1072
545,419,592,643,654,983,1080
545,419,592,638,620,1022,1102
545,395,616,598,562,1097,1026
530,411,499,715,539,1112,1016
528,411,481,713,549,1124,1017
530,411,440,753,453,1221,1017
525,433,438,753,427,1249,1049
500,441,457,695,456,1278,1091
516,428,452,713,456,1278,1091
513,433,399,766,456,1278,1091
513,433,326,839,456,1278,1091
461,485,317,848,456,1271,1075
461,485,317,795,509,1252,1042
460,486,275,834,512,1252,1082
429,517,275,828,518,1252,1059
429,517,274,810,537,1229,1036
479,532,228,842,551,1229,1021
518,538,218,852,551,1229,817
593,578,218,852,420,1233,650
726,578,216,854,414,1239,549
745,578,216,843,425,1167,482
746,578,216,811,456,1081,440
746,522,272,789,478,1053,387
666,515,356,715,552,1056,348
605,513,440,651,624,875,339
609,506,344,742,645,836,279
526,650,344,733,618,641,273
558,650,344,594,757,641,273
558,635,346,607,746,539,293
555,608,365,619,743,518,293
555,562,402,629,724,537,273
555,545,419,592,643,654,292
568,545,419,592,638,620,271
568,545,395,616,598,562,271
567,530,411,499,715,539,314
567,528,411,481,713,549,313
565,530,411,440,753,453,313
548,525,433,438,753,427,281
553,500,441,457,695,456,230
543,516,428,452,713,456,235
544,513,433,399,766,456,241
550,513,433,326,839,456,266
554,461,485,317,848,456,266
560,461,485,317,795,509,263
560,460,486,275,834,512,228
573,429,517,275,828,518,168
594,429,517,274,810,537,255
529,479,532,228,842,551,251
484,518,538,218,852,551,251
369,593,578,218,852,420,251
236,726,578,216,854,414,251
217,745,578,216,843,425,251
216,746,578,216,811,456,251
216,746,522,272,789,478,290
216,666,515,356,715,552,362
187,605,513,440,651,624,396
190,609,506,344,742,645,443
129,526,650,344,733,618,447
106,558,650,344,594,757,447
106,558,635,346,607,746,427
162,555,608,365,619,743,427
184,555,562,402,629,724,425
189,555,545,419,592,643,394
227,568,545,419,592,638,393
252,568,545,395,616,598,385
252,567,530,411,499,715,329
252,567,528,411,481,713,329
252,565,530,411,440,753,415
252,548,525,433,438,753,417
263,553,500,441,457,695,453
265,543,516,428,452,713,517
318,544,513,433,399,766,526
340,550,513,433,326,839,512
342,554,461,485,317,848,529
336,560,461,485,317,795,527
336,560,460,486,275,834,523
323,573,429,517,275,828,523
302,594,429,517,274,810,436
302,529,479,532,228,842,435
302,484,518,538,218,852,435
342,369,593,578,218,852,435
383,236,726,578,216,854,435
383,217,745,578,216,843,443
406,216,746,578,216,811,472
470,216,746,522,272,789,515
476,216,666,515,356,715,446
476,187,605,513,440,651,412
460,190,609,506,344,742,514
463,129,526,650,344,733,510
455,106,558,650,344,594,510
564,106,558,635,346,607,510
568,162,555,608,365,619,510
545,184,555,562,402,629,542
551,189,555,545,419,592,563
500,227,568,545,419,592,569
475,252,568,545,395,616,569
475,252,567,530,411,499,571
475,252,567,528,411,481,571
545,252,565,530,411,440,523
568,252,548,525,433,438,538
559,263,553,500,441,457,503
565,265,543,516,428,452,502
607,318,544,513,433,399,694
590,340,550,513,433,326,892
584,342,554,461,485,317,877
584,336,560,461,485,317,877
584,336,560,460,486,275,984
584,323,573,429,517,275,984
677,302,594,429,517,274,992
766,302,529,479,532,228,992
766,302,484,518,538,218,992
726,342,369,593,578,218,992
685,383,236,726,578,216,992
685,383,217,745,578,216,984
662,406,216,746,578,216,955
723,470,216,746,522,272,873
721,476,216,666,515,356,870
722,476,187,605,513,440,870
737,460,190,609,506,344,721
734,463,129,526,650,344,721
733,455,106,558,650,344,721
624,564,106,558,635,346,721
563,568,162,555,608,365,721
563,545,184,555,562,402,689
796,551,189,555,545,419,668
796,500,227,568,545,419,675
796,475,252,568,545,395,675
796,475,252,567,530,411,673
796,475,252,567,528,411,707
772,545,252,565,530,411,669
749,568,252,548,525,433,710
740,559,263,553,500,441,709
758,565,265,543,516,428,640
660,607,318,544,513,433,433
649,590,340,550,513,433,224
649,584,342,554,461,485,222
649,584,336,560,461,485,295
649,584,336,560,460,486,208
649,584,323,573,429,517,299
556,677,302,594,429,517,291
468,766,302,529,479,532,291
468,766,302,484,518,538,291
468,726,342,369,593,578,291
468,685,383,236,726,578,291
468,685,383,217,745,578,305
468,662,406,216,746,578,326
343,723,470,216,746,522,326
339,721,476,216,666,515,327
338,722,476,187,605,513,423
323,737,460,190,609,506,423
323,734,463,129,526,650,444
325,733,455,106,558,650,444
326,624,564,106,558,635,444
326,563,568,162,555,608,444
376,563,545,184,555,562,444
334,796,551,189,555,545,444
392,796,500,227,568,545,431
456,796,475,252,568,545,484
505,796,475,252,567,530,587
505,796,475,252,567,528,568
493,772,545,252,565,530,606
507,749,568,252,548,525,548
759,740,559,263,553,500,548
772,758,565,265,543,516,623
848,660,607,318,544,513,671
848,649,590,340,550,513,695
848,649,584,342,554,461,705
848,649,584,336,560,461,634
848,649,584,336,560,460,614
848,649,584,323,573,429,523
848,556,677,302,594,429,523
847,468,766,302,529,479,523
847,468,766,302,484,518,523
847,468,726,342,369,593,525
957,468,685,383,236,726,661
957,468,685,383,217,745,715
1024,468,662,406,216,746,724
1024,343,723,470,216,746,776
1024,339,721,476,216,666,775
1027,338,722,476,187,605,679
1076,323,737,460,190,609,679
1093,323,734,463,129,526,681
1091,325,733,455,106,558,689
1134,326,624,564,106,558,689
1273,326,563,568,162,555,689
1657,376,563,545,184,555,689
1456,334,796,551,189,555,689
1398,392,796,500,227,568,689
1334,456,796,475,252,568,636
1285,505,796,475,252,567,533
1286,505,796,475,252,567,525
1252,493,772,545,252,565,506
1297,507,749,568,252,548,506
1045,759,740,559,263,553,506
1055,772,758,565,265,543,454
1007,848,660,607,318,544,406
1007,848,649,590,340,550,382
1007,848,649,584,342,554,499
1019,848,649,584,336,560,497
1032,848,649,584,336,560,567
1135,848,649,584,323,573,654
1249,848,556,677,302,594,682
1249,847,468,766,302,529,682
1249,847,468,766,302,484,863
1249,847,468,726,342,369,900
1139,957,468,685,383,236,995
1160,957,468,685,383,217,927
1093,1024,468,662,406,216,1010
1093,1024,343,723,470,216,982
1093,1024,339,721,476,216,982
1092,1027,338,722,476,187,983
1044,1076,323,737,460,190,1022
1087,1093,323,734,463,129,1097
1087,1091,325,733,455,106,1112
1043,1134,326,624,564,106,1124
904,1273,326,563,568,162,1221
470,1657,376,563,545,184,1249
469,1456,334,796,551,189,1278
469,1398,392,796,500,227,1278
469,1334,456,796,475,252,1278
469,1285,505,796,475,252,1278
468,1286,505,796,475,252,1271
468,1252,493,772,545,252,1252
409,1297,507,749,568,252,1252
409,1045,759,740,559,263,1252
354,1055,772,758,565,265,1229
326,1007,848,660,607,318,1229
327,1007,848,649,590,340,1229
658,1007,848,649,584,342,1233
759,1019,848,649,584,336,1239
776,1032,848,649,584,336,1167
673,1135,848,649,584,323,1081
560,1249,848,556,677,302,1053
610,1249,847,468,766,302,1056
652,1249,847,468,766,302,875
652,1249,847,468,726,342,836
652,1139,957,468,685,383,641
631,1160,957,468,685,383,641
631,1093,1024,468,662,406,539
631,1093,1024,343,723,470,518
631,1093,1024,339,721,476,537
629,1092,1027,338,722,476,654
628,1044,1076,323,737,460,620
575,1087,1093,323,734,463,562
575,1087,1091,325,733,455,539
586,1043,1134,326,624,564,549
596,904,1273,326,563,568,453
613,470,1657,376,563,545,427
652,469,1456,334,796,551,456
825,469,1398,392,796,500,456
842,469,1334,456,796,475,456
842,469,1285,505,796,475,456
842,468,1286,505,796,475,456
842,468,1252,493,772,545,509
842,409,1297,507,749,568,512
842,409,1045,759,740,559,518
842,354,1055,772,758,565,537
843,326,1007,848,660,607,551
842,327,1007,848,649,590,551
511,658,1007,848,649,584,420
398,759,1019,848,649,584,414
368,776,1032,848,649,584,425
368,673,1135,848,649,584,456
367,560,1249,848,556,677,478
317,610,1249,847,468,766,552
275,652,1249,847,468,766,624
280,652,1249,847,468,726,645
323,652,1139,957,468,685,618
383,631,1160,957,468,685,757
