Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6
291,716,1358,776,815,1088,873,375,1183,1487,796,668,1179,646
354,724,1299,835,793,1090,893,318,1123,1512,796,675,1135,634
341,730,1306,835,792,1047,937,318,1195,1428,796,675,956,609
318,747,1233,914,790,1040,946,318,1443,1468,796,673,949,574
330,747,1068,1079,722,1108,946,151,1443,1468,796,707,984,573
345,747,1040,1071,746,1111,716,380,1443,1468,772,669,1005,559
345,747,989,1087,780,1108,707,352,1419,1470,749,710,1022,382
567,747,945,920,991,989,826,352,1417,1456,740,709,1046,334
653,715,977,917,994,657,1158,352,1417,1456,758,640,1046,461
658,598,1094,917,978,610,1221,338,1311,1456,660,433,1046,461
658,579,1112,846,1049,580,1252,333,1261,1346,649,224,1131,465
658,579,1112,704,1086,667,1270,333,1204,1341,649,222,1123,488
658,532,1158,463,1304,588,1373,333,1278,1341,649,295,1161,504
658,532,1108,513,1243,546,1403,406,1250,1341,649,208,1161,517
746,521,917,715,1240,497,1452,409,1235,1213,649,299,1120,523
746,515,852,786,1200,389,1500,509,1220,1191,556,291,1108,510
824,453,888,812,1199,367,1412,615,1237,1288,468,291,1240,474
841,360,930,863,1145,411,1394,592,1290,1338,468,291,1240,476
836,392,927,892,1126,430,1362,624,1175,941,468,291,1234,476
810,418,811,1008,1126,430,1362,624,1213,941,468,291,1230,476
805,423,801,1018,1122,434,1306,680,1267,1017,468,305,983,367
846,437,803,1018,1108,448,1296,690,1230,1114,468,326,713,367
848,379,857,1022,1022,534,1296,690,1122,929,343,326,713,367
848,378,825,1055,902,654,1296,690,1173,898,339,327,683,367
876,331,696,1231,873,683,1296,680,1266,879,338,423,645,351
876,331,673,1254,866,690,1296,680,1383,866,323,423,645,339
869,326,685,1232,884,694,1150,826,1425,842,323,444,555,333
1109,321,674,1251,830,748,1144,832,1448,933,325,444,555,322
1100,330,674,1251,775,803,1106,856,1409,803,326,444,555,311
1063,367,669,1256,775,803,1106,855,1376,782,326,444,555,311
1044,386,598,1327,763,815,1088,873,1399,782,376,444,555,330
977,291,716,1358,776,815,1088,873,1401,681,334,444,458,330
906,354,724,1299,835,793,1090,893,1398,656,392,431,484,330
906,341,730,1306,835,792,1047,937,1374,642,456,484,523,340
1077,318,747,1233,914,790,1040,946,1320,591,505,587,549,408
1153,330,747,1068,1079,722,1108,946,1495,591,505,568,537,492
1138,345,747,1040,1071,746,1111,716,1529,591,493,606,611,474
1138,345,747,989,1087,780,1108,707,1589,608,507,548,594,415
916,567,747,945,920,991,989,826,1618,624,759,548,570,406
870,653,715,977,917,994,657,1158,1618,625,772,623,570,270
895,658,598,1094,917,978,610,1221,1713,629,848,671,570,270
895,658,579,1112,846,1049,580,1252,1689,629,848,695,481,274
900,658,579,1112,704,1086,667,1270,1656,629,848,705,481,465
967,658,532,1158,463,1304,588,1373,1583,629,848,634,443,449
971,658,532,1108,513,1243,546,1403,1591,629,848,614,443,436
883,746,521,917,715,1240,497,1452,1593,629,848,523,442,524
883,746,515,852,786,1200,389,1500,1588,629,848,523,442,538
805,824,453,888,812,1199,367,1412,1560,532,847,523,274,541
808,841,360,930,863,1145,411,1394,1472,482,847,523,281,539
765,836,392,927,892,1126,430,1362,1428,482,847,525,281,561
766,810,418,811,1008,1126,430,1362,1304,482,957,661,217,561
832,805,423,801,1018,1122,434,1306,1307,367,957,715,217,561
820,846,437,803,1018,1108,448,1296,1382,219,1024,724,232,561
821,848,379,857,1022,1022,534,1296,1417,219,1024,776,392,561
821,848,378,825,1055,902,654,1296,1369,223,1024,775,392,561
793,876,331,696,1231,873,683,1296,1313,223,1027,679,392,564
793,876,331,673,1254,866,690,1296,1197,223,1076,679,396,569
793,869,326,685,1232,884,694,1150,1155,223,1093,681,398,571
622,1109,321,674,1251,830,748,1144,1084,82,1091,689,471,571
801,1100,330,674,1251,775,803,1106,962,88,1134,689,493,571
854,1063,367,669,1256,775,803,1106,992,124,1273,689,493,571
854,1044,386,598,1327,763,815,1088,995,124,1657,689,493,547
854,977,291,716,1358,776,815,1088,987,122,1456,689,532,557
854,906,354,724,1299,835,793,1090,984,122,1398,689,506,598
869,906,341,730,1306,835,792,1047,936,134,1334,636,467,605
704,1077,318,747,1233,914,790,1040,834,188,1285,533,441,600
690,1153,330,747,1068,1079,722,1108,659,222,1286,525,417,555
904,1138,345,747,1040,1071,746,1111,625,501,1252,506,322,593
904,1138,345,747,989,1087,780,1108,565,482,1297,506,322,577
904,916,567,747,945,920,991,989,840,465,1045,506,322,594
864,870,653,715,977,917,994,657,881,465,1055,454,322,594
879,895,658,598,1094,917,978,610,810,461,1007,406,322,596
879,895,658,579,1112,846,1049,580,899,475,1007,382,322,622
874,900,658,579,1112,704,1086,667,907,531,1007,499,322,466
828,967,658,532,1158,463,1304,588,906,612,1019,497,322,469
877,971,658,532,1108,513,1243,546,903,617,1032,567,322,467
880,883,746,521,917,715,1240,497,901,713,1135,654,322,373
880,883,746,515,852,786,1200,389,901,831,1249,682,322,359
888,805,824,453,888,812,1199,367,952,832,1249,682,322,356
869,808,841,360,930,863,1145,411,1009,834,1249,863,315,356
865,765,836,392,927,892,1126,430,1035,1012,1249,900,494,334
864,766,810,418,811,1008,1126,430,1035,1021,1139,995,623,334
839,832,805,423,801,1018,1122,434,1028,1044,1160,927,623,363
812,820,846,437,803,1018,1108,448,963,1062,1093,1010,608,371
809,821,848,379,857,1022,1022,534,974,1132,1093,982,448,424
922,821,848,378,825,1055,902,654,1304,1113,1093,982,448,427
922,793,876,331,696,1231,873,683,1268,1113,1092,983,448,464
941,793,876,331,673,1254,866,690,1267,1363,1044,1022,444,542
943,793,869,326,685,1232,884,694,1267,1469,1087,1097,442,544
871,622,1109,321,674,1251,830,748,1267,1553,1087,1112,369,663
692,801,1100,330,674,1251,775,803,1267,1539,1043,1124,347,956
639,854,1063,367,669,1256,775,803,1223,1666,904,1221,356,967
639,854,1044,386,598,1327,763,815,1179,1748,470,1249,506,1206
639,854,977,291,716,1358,776,815,1179,1748,469,1278,473,1196
639,854,906,354,724,1299,835,793,1179,1748,469,1278,473,1155
627,869,906,341,730,1306,835,792,1179,1736,469,1278,473,1138
685,704,1077,318,747,1233,914,790,1087,1682,469,1278,473,1075
687,690,1153,330,747,1068,1079,722,1196,1670,468,1271,473,1055
473,904,1138,345,747,1040,1071,746,1202,1391,468,1252,473,1043
683,904,1138,345,747,989,1087,780,1207,1391,409,1252,473,1043
741,904,916,567,747,945,920,991,912,1391,409,1252,482,1024
758,864,870,653,715,977,917,994,871,1390,354,1229,629,1024
713,879,895,658,598,1094,917,978,847,1390,326,1229,629,1022
713,879,895,658,579,1112,846,1049,751,1376,327,1229,629,989
713,874,900,658,579,1112,704,1086,771,1320,658,1233,658,1126
707,828,967,658,532,1158,463,1304,772,1239,759,1239,658,1123
1057,877,971,658,532,1108,513,1243,767,1234,776,1167,658,1123
1283,880,883,746,521,917,715,1240,767,1138,673,1081,658,1123
1283,880,883,746,515,852,786,1200,767,1020,560,1053,658,1123
1275,888,805,824,453,888,812,1199,716,1022,610,1056,658,1123
1274,869,808,841,360,930,863,1145,659,1020,652,875,658,1123
1268,865,765,836,392,927,892,1126,710,867,652,836,479,1123
1268,864,766,810,418,811,1008,1126,729,878,652,641,350,1123
1227,839,832,805,423,801,1018,1122,679,860,631,641,350,1094
1209,812,820,846,437,803,1018,1108,668,842,631,539,350,1086
1209,809,821,848,379,857,1022,1022,590,772,631,518,350,1033
1096,922,821,848,378,825,1055,902,256,771,631,537,382,1144
1100,922,793,876,331,696,1231,873,255,771,629,654,388,1112
1081,941,793,876,331,673,1254,866,312,527,628,620,388,1029
1079,943,793,869,326,685,1232,884,312,434,575,562,388,1060
1079,871,622,1109,321,674,1251,830,312,358,575,539,388,1025
1079,692,801,1100,330,674,1251,775,479,358,586,549,390,742
1079,639,854,1063,367,669,1256,775,489,184,596,453,400,731
1079,639,854,1044,386,598,1327,763,530,118,613,427,250,492
1155,639,854,977,291,716,1358,776,530,174,652,456,244,492
1253,639,854,906,354,724,1299,835,530,193,825,456,285,492
1302,627,869,906,341,730,1306,835,544,381,842,456,369,492
1264,685,704,1077,318,747,1233,914,549,630,842,456,399,493
1190,687,690,1153,330,747,1068,1079,440,609,842,456,399,474
1257,473,904,1138,345,747,1040,1071,434,613,842,509,410,502
1091,683,904,1138,345,747,989,1087,429,677,842,512,481,515
1033,741,904,916,567,747,945,920,420,682,842,518,627,515
1065,758,864,870,653,715,977,917,420,682,842,537,517,515
1065,713,879,895,658,598,1094,917,425,683,843,551,517,515
1065,713,879,895,658,579,1112,846,476,683,842,551,518,514
1065,713,874,900,658,579,1112,704,447,683,511,420,491,319
1052,707,828,967,658,532,1158,463,446,683,398,414,491,337
649,1057,877,971,658,532,1108,513,446,683,368,425,491,340
420,1283,880,883,746,521,917,715,446,683,368,456,491,340
428,1283,880,883,746,515,852,786,446,683,367,478,491,370
491,1275,888,805,824,453,888,812,446,680,317,552,491,496
491,1274,869,808,841,360,930,863,456,680,275,624,491,550
491,1268,865,765,836,392,927,892,379,655,280,645,491,581
491,1268,864,766,810,418,811,1008,360,715,323,618,491,581
491,1227,839,832,805,423,801,1018,360,747,383,757,491,596
510,1209,812,820,846,437,803,1018,374,752,424,746,491,703
510,1209,809,821,848,379,857,1022,375,784,477,743,491,950
511,1096,922,821,848,378,825,1055,375,934,481,724,459,871
515,1100,922,793,876,331,696,1231,375,995,481,643,453,905
515,1081,941,793,876,331,673,1254,318,990,483,638,453,1257
515,1079,943,793,869,326,685,1232,318,977,476,598,453,1400
679,1079,871,622,1109,321,674,1251,318,969,476,715,453,1421
682,1079,692,801,1100,330,674,1251,151,976,465,713,473,1411
702,1079,639,854,1063,367,669,1256,380,977,455,753,471,1412
760,1079,639,854,1044,386,598,1327,352,961,438,753,517,1413
734,1155,639,854,977,291,716,1358,352,928,493,695,703,1416
689,1253,639,854,906,354,724,1299,352,927,338,713,671,1465
637,1302,627,869,906,341,730,1306,338,739,402,766,647,1651
611,1264,685,704,1077,318,747,1233,333,490,471,839,640,1702
609,1190,687,690,1153,330,747,1068,333,489,522,848,640,1720
542,1257,473,904,1138,345,747,1040,333,485,547,795,629,1666
505,1091,683,904,1138,345,747,989,406,421,547,834,558,1716
506,1033,741,904,916,567,747,945,409,416,552,828,403,1739
457,1065,758,864,870,653,715,977,509,423,552,810,366,1857
569,1065,713,879,895,658,598,1094,615,422,561,842,366,1886
618,1065,713,879,895,658,579,1112,592,422,561,852,365,2073
668,1065,713,874,900,658,579,1112,624,485,563,852,363,2089
674,1052,707,828,967,658,532,1158,624,485,573,854,381,2072
674,649,1057,877,971,658,532,1108,680,565,573,843,381,2111
674,420,1283,880,883,746,521,917,690,580,573,811,418,2138
670,428,1283,880,883,746,515,852,690,580,647,789,418,2154
634,491,1275,888,805,824,453,888,690,628,665,715,496,2127
634,491,1274,869,808,841,360,930,680,636,680,651,555,2080
640,491,1268,865,765,836,392,927,680,695,675,742,561,2049
642,491,1268,864,766,810,418,811,826,697,632,733,563,2049
648,491,1227,839,832,805,423,801,832,758,572,594,563,2034
657,510,1209,812,820,846,437,803,856,782,539,607,563,1984
720,510,1209,809,821,848,379,857,855,776,486,619,565,1742
729,511,1096,922,821,848,378,825,873,885,482,629,592,1731
737,515,1100,922,793,876,331,696,873,851,520,592,592,1697
737,515,1081,941,793,876,331,673,893,927,518,592,624,1406
737,515,1079,943,793,869,326,685,937,929,542,616,673,1228
573,679,1079,871,622,1109,321,674,946,929,569,499,717,1123
570,682,1079,692,801,1100,330,674,946,947,593,481,695,1132
550,702,1079,639,854,1063,367,669,716,946,593,440,680,1141
527,760,1079,639,854,1044,386,598,707,947,593,438,678,1144
553,734,1155,639,854,977,291,716,826,924,499,457,501,1209
508,689,1253,639,854,906,354,724,1158,906,607,452,492,1188
561,637,1302,627,869,906,341,730,1221,993,619,399,432,1005
654,611,1264,685,704,1077,318,747,1252,1105,666,326,409,953
778,609,1190,687,690,1153,330,747,1270,1122,671,317,409,935
848,542,1257,473,904,1138,345,747,1373,1128,668,317,409,935
842,505,1091,683,904,1138,345,747,1403,1196,668,275,409,872
841,506,1033,741,904,916,567,747,1452,1279,699,275,409,849
854,457,1065,758,864,870,653,715,1500,1278,699,274,409,731
743,569,1065,713,879,895,658,598,1412,1278,689,228,409,702
694,618,1065,713,879,895,658,579,1394,1320,689,218,415,515
644,668,1065,713,874,900,658,579,1362,1292,687,218,433,504
636,674,1052,707,828,967,658,532,1362,1293,677,216,549,504
641,674,649,1057,877,971,658,532,1306,1213,677,216,648,469
641,674,420,1283,880,883,746,521,1296,1198,689,216,612,479
637,670,428,1283,880,883,746,515,1296,1242,680,272,612,437
637,634,491,1275,888,805,824,453,1296,1194,667,356,534,338
643,634,491,1274,869,808,841,360,1296,1186,660,440,475,331
642,640,491,1268,865,765,836,392,1296,1127,680,344,477,331
661,642,491,1268,864,766,810,418,1150,1045,680,344,574,387
657,648,491,1227,839,832,805,423,1144,947,680,344,587,412
630,657,510,1209,812,820,846,437,1106,918,672,346,587,511
567,720,510,1209,809,821,848,379,1106,892,672,365,608,509
557,729,511,1096,922,821,848,378,1088,633,672,402,581,524
541,737,515,1100,922,793,876,331,1088,606,634,419,585,530
541,737,515,1081,941,793,876,331,1090,529,642,419,553,572
541,737,515,1079,943,793,869,326,1047,527,645,395,588,619
541,573,679,1079,871,622,1109,321,1040,527,629,411,567,624
541,570,682,1079,692,801,1100,330,1108,502,606,411,567,758
541,550,702,1079,639,854,1063,367,1111,627,640,411,565,841
520,527,760,1079,639,854,1044,386,1108,705,704,433,521,875
444,553,734,1155,639,854,977,291,989,803,721,441,521,1048
436,508,689,1253,639,854,906,354,657,832,595,428,522,1354
383,561,637,1302,627,869,906,341,610,757,502,433,522,1398
290,654,611,1264,685,704,1077,318,580,714,386,433,522,1532
169,778,609,1190,687,690,1153,330,667,707,336,485,538,1532
99,848,542,1257,473,904,1138,345,588,777,314,485,576,1532
98,842,505,1091,683,904,1138,345,546,709,314,486,577,1532
98,841,506,1033,741,904,916,567,497,704,278,517,660,1532
85,854,457,1065,758,864,870,653,389,706,278,517,683,1532
84,743,569,1065,713,879,895,658,367,735,278,532,703,1532
84,694,618,1065,713,879,895,658,411,731,319,538,901,1532
84,644,668,1065,713,874,900,658,430,698,319,578,1050,1527
84,636,674,1052,707,828,967,658,430,704,319,578,1017,1528
88,641,674,649,1057,877,971,658,434,712,319,578,985,1521
88,641,674,420,1283,880,883,746,448,712,307,578,1026,1493
88,637,670,428,1283,880,883,746,534,668,247,522,1079,1489
81,637,634,491,1275,888,805,824,654,746,374,515,1118,1489
263,643,634,491,1274,869,808,841,683,904,374,513,1127,1489
365,642,640,491,1268,865,765,836,690,959,354,506,1179,1517
356,661,642,491,1268,864,766,810,694,1014,380,650,1086,1506
354,657,648,491,1227,839,832,805,748,1015,387,650,1073,1500
381,630,657,510,1209,812,820,846,803,1015,387,635,1073,1372
750,567,720,510,1209,809,821,848,803,1015,387,608,1050,1371
750,557,729,511,1096,922,821,848,815,1015,387,562,1072,1332
750,541,737,515,1100,922,793,876,815,1015,391,545,1080,1318
750,541,737,515,1081,941,793,876,793,1015,384,545,1102,1241
750,541,737,515,1079,943,793,869,792,1036,357,545,1026,1213
750,541,573,679,1079,871,622,1109,790,1036,346,530,1016,1279
750,541,570,682,1079,692,801,1100,722,1039,345,528,1017,1151
750,541,550,702,1079,639,854,1063,746,914,311,530,1017,1058
736,520,527,760,1079,639,854,1044,780,836,247,525,1049,1020
736,444,553,734,1155,639,854,977,991,738,230,500,1091,782
764,436,508,689,1253,639,854,906,994,709,230,516,1091,550
771,383,561,637,1302,627,869,906,978,697,230,513,1091,564
778,290,654,611,1264,685,704,1077,1049,628,230,513,1091,437
775,169,778,609,1190,687,690,1153,1086,622,224,461,1075,438
775,99,848,542,1257,473,904,1138,1304,591,224,461,1042,438
786,98,842,505,1091,683,904,1138,1243,601,225,460,1082,443
786,98,841,506,1033,741,904,916,1240,707,246,429,1059,445
888,85,854,457,1065,758,864,870,1200,706,258,429,1036,445
1042,84,743,569,1065,713,879,895,1199,704,270,479,1021,445
1063,84,694,618,1065,713,879,895,1145,801,229,518,817,445
1083,84,644,668,1065,713,874,900,1126,914,239,593,650,445
1086,84,636,674,1052,707,828,967,1126,930,239,726,549,443
1077,88,641,674,649,1057,877,971,1122,1066,240,745,482,443
1080,88,641,674,420,1283,880,883,1108,1066,431,746,440,434
1148,88,637,670,428,1283,880,883,1022,1066,444,746,387,434
1139,81,637,634,491,1275,888,805,902,988,339,666,348,434
951,263,643,634,491,1274,869,808,873,830,427,605,339,434
848,365,642,640,491,1268,865,765,866,775,433,609,279,406
837,356,661,642,491,1268,864,766,884,720,417,526,273,361
837,354,657,648,491,1227,839,832,830,732,446,558,273,342
835,381,630,657,510,1209,812,820,775,732,446,558,293,314
485,750,567,720,510,1209,809,821,775,777,446,555,293,312
485,750,557,729,511,1096,922,821,763,880,446,555,273,312
485,750,541,737,515,1100,922,793,776,999,442,555,292,312
485,750,541,737,515,1081,941,793,835,1016,441,568,271,286
489,750,541,737,515,1079,943,793,835,1042,464,568,271,267
489,750,541,573,679,1079,871,622,914,1206,486,567,314,198
508,750,541,570,682,1079,692,801,1079,1294,515,567,313,324
510,750,541,550,702,1079,639,854,1071,1328,522,565,313,366
510,736,520,527,760,1079,639,854,1087,1412,674,548,281,367
632,736,444,553,734,1155,639,854,920,1412,674,553,230,364
672,764,436,508,689,1253,639,854,917,1429,675,543,235,262
720,771,383,561,637,1302,627,869,917,1499,687,544,241,329
713,778,290,654,611,1264,685,704,846,1523,691,550,266,322
765,775,169,778,609,1190,687,690,704,1519,762,554,266,321
780,775,99,848,542,1257,473,904,463,1509,822,560,263,321
837,786,98,842,505,1091,683,904,513,1499,832,560,228,316
838,786,98,841,506,1033,741,904,715,1315,817,573,168,317
743,888,85,854,457,1065,758,864,786,1308,805,594,255,317
592,1042,84,743,569,1065,713,879,812,1281,793,529,251,317
571,1063,84,694,618,1065,713,879,863,1146,793,484,251,317
551,1083,84,644,668,1065,713,874,892,1031,783,369,251,317
548,1086,84,636,674,1052,707,828,1008,1008,783,236,251,317
548,1077,88,641,674,649,1057,877,1018,870,782,217,251,317
545,1080,88,641,674,420,1283,880,1018,920,591,216,251,317
477,1148,88,637,670,428,1283,880,1022,955,573,216,290,317
466,1139,81,637,634,491,1275,888,1055,992,591,216,362,317
466,951,263,643,634,491,1274,869,1231,992,516,187,396,317
462,848,365,642,640,491,1268,865,1254,1207,510,190,443,317
534,837,356,661,642,491,1268,864,1232,1211,500,129,447,317
547,837,354,657,648,491,1227,839,1251,1219,634,106,447,317
571,835,381,630,657,510,1209,812,1251,1224,717,106,427,402
600,485,750,567,720,510,1209,809,1256,1179,721,162,427,438
622,485,750,557,729,511,1096,922,1327,1076,768,184,425,438
648,485,750,541,737,515,1100,922,1358,976,805,189,394,440
654,485,750,541,737,515,1081,941,1299,972,875,227,393,440
650,489,750,541,737,515,1079,943,1306,954,958,252,385,471
650,489,750,541,573,679,1079,871,1233,831,950,252,329,469
631,508,750,541,570,682,1079,692,1068,740,1056,252,329,422
629,510,750,541,550,702,1079,639,1040,706,1104,252,415,409
629,510,736,520,527,760,1079,639,989,621,977,252,417,409
507,632,736,444,553,734,1155,639,945,621,977,263,453,409
439,672,764,436,508,689,1253,639,977,604,976,265,517,410
384,720,771,383,561,637,1302,627,1094,534,964,318,526,282
388,713,778,290,654,611,1264,685,1112,510,960,340,512,282
340,765,775,169,778,609,1190,687,1112,510,889,342,529,282
326,780,775,99,848,542,1257,473,1158,475,829,336,527,282
258,837,786,98,842,505,1091,683,1108,475,818,336,523,285
257,838,786,98,841,506,1033,741,917,475,815,323,523,282
250,743,888,85,854,457,1065,758,852,475,823,302,436,282
247,592,1042,84,743,569,1065,713,888,475,846,302,435,282
247,571,1063,84,694,618,1065,713,930,475,856,302,435,282
247,551,1083,84,644,668,1065,713,927,475,915,342,435,282
290,548,1086,84,636,674,1052,707,811,475,922,383,435,282
492,548,1077,88,641,674,649,1057,801,469,922,383,443,282
578,545,1080,88,641,674,420,1283,803,419,922,406,472,282
578,477,1148,88,637,670,428,1283,857,384,922,470,515,282
578,466,1139,81,637,634,491,1275,825,347,877,476,446,282
578,466,951,263,643,634,491,1274,696,347,906,476,412,283
578,462,848,365,642,640,491,1268,673,132,906,460,514,284
505,534,837,356,661,642,491,1268,685,128,906,463,510,284
492,547,837,354,657,648,491,1227,674,107,736,455,510,284
448,571,835,381,630,657,510,1209,674,102,653,564,510,202
471,600,485,750,567,720,510,1209,669,102,682,568,510,287
451,622,485,750,557,729,511,1096,598,102,635,545,542,299
479,648,485,750,541,737,515,1100,716,83,598,551,563,326
473,654,485,750,541,737,515,1081,724,136,528,500,569,370
473,650,489,750,541,737,515,1079,730,107,520,475,569,518
473,650,489,750,541,573,679,1079,747,66,517,475,571,525
473,631,508,750,541,570,682,1079,747,66,382,475,571,432
473,629,510,750,541,550,702,1079,747,66,327,545,523,403
473,629,510,736,520,527,760,1079,747,90,302,568,538,402
475,507,632,736,444,553,734,1155,747,92,317,559,503,402
475,439,672,764,436,508,689,1253,715,92,317,565,502,401
475,384,720,771,383,561,637,1302,598,198,317,607,694,401
476,388,713,778,290,654,611,1264,579,279,427,590,892,405
540,340,765,775,169,778,609,1190,579,370,432,584,877,413
683,326,780,775,99,848,542,1257,532,370,432,584,877,413
721,258,837,786,98,842,505,1091,532,398,432,584,984,410
776,257,838,786,98,841,506,1033,521,413,557,584,984,452
776,250,743,888,85,854,457,1065,515,433,571,677,992,464
935,247,592,1042,84,743,569,1065,453,444,548,766,992,500
983,247,571,1063,84,694,618,1065,360,479,538,766,992,500
983,247,551,1083,84,644,668,1065,392,638,876,726,992,506
945,290,548,1086,84,636,674,1052,418,724,869,685,992,574
743,492,548,1077,88,641,674,649,423,724,908,685,984,821
662,578,545,1080,88,641,674,420,437,762,959,662,955,1091
662,578,477,1148,88,637,670,428,379,902,1144,723,873,1091
703,578,466,1139,81,637,634,491,378,903,1191,721,870,1121
703,578,466,951,263,643,634,491,331,903,1160,722,870,1158
703,578,462,848,365,642,640,491,331,903,1173,737,721,1157
703,505,534,837,356,661,642,491,326,903,1197,734,721,1247
703,492,547,837,354,657,648,491,321,951,1247,733,721,1247
709,448,571,835,381,630,657,510,330,1112,1385,624,721,1244
639,471,600,485,750,567,720,510,367,1159,1384,563,721,1123
648,451,622,485,750,557,729,511,386,1177,1384,563,689,1111
594,479,648,485,750,541,737,515,291,1183,1487,796,668,1179
594,473,654,485,750,541,737,515,354,1123,1512,796,675,1135
594,473,650,489,750,541,737,515,341,1195,1428,796,675,956
594,473,650,489,750,541,573,679,318,1443,1468,796,673,949
594,473,631,508,750,541,570,682,330,1443,1468,796,707,984
594,473,629,510,750,541,550,702,345,1443,1468,772,669,1005
594,473,629,510,736,520,527,760,345,1419,1470,749,710,1022
592,475,507,632,736,444,553,734,567,1417,1456,740,709,1046
650,475,439,672,764,436,508,689,653,1417,1456,758,640,1046
685,475,384,720,771,383,561,637,658,1311,1456,660,433,1046
684,476,388,713,778,290,654,611,658,1261,1346,649,224,1131
661,540,340,765,775,169,778,609,658,1204,1341,649,222,1123
711,683,326,780,775,99,848,542,658,1278,1341,649,295,1161
757,721,258,837,786,98,842,505,658,1250,1341,649,208,1161
702,776,257,838,786,98,841,506,746,1235,1213,649,299,1120
702,776,250,743,888,85,854,457,746,1220,1191,556,291,1108
543,935,247,592,1042,84,743,569,824,1237,1288,468,291,1240
879,983,247,571,1063,84,694,618,841,1290,1338,468,291,1240
879,983,247,551,1083,84,644,668,836,1175,941,468,291,1234
874,945,290,548,1086,84,636,674,810,1213,941,468,291,1230
874,743,492,548,1077,88,641,674,805,1267,1017,468,305,983
869,662,578,545,1080,88,641,674,846,1230,1114,468,326,713
882,662,578,477,1148,88,637,670,848,1122,929,343,326,713
889,703,578,466,1139,81,637,634,848,1173,898,339,327,683
889,703,578,466,951,263,643,634,876,1266,879,338,423,645
889,703,578,462,848,365,642,640,876,1383,866,323,423,645
889,703,505,534,837,356,661,642,869,1425,842,323,444,555
905,703,492,547,837,354,657,648,1109,1448,933,325,444,555
893,709,448,571,835,381,630,657,1100,1409,803,326,444,555
892,639,471,600,485,750,567,720,1063,1376,782,326,444,555
881,648,451,622,485,750,557,729,1044,1399,782,376,444,555
888,594,479,648,485,750,541,737,977,1401,681,334,444,458
888,594,473,654,485,750,541,737,906,1398,656,392,431,484
888,594,473,650,489,750,541,737,906,1374,642,456,484,523
888,594,473,650,489,750,541,573,1077,1320,591,505,587,549
888,594,473,631,508,750,541,570,1153,1495,591,505,568,537
888,594,473,629,510,750,541,550,1138,1529,591,493,606,611
888,594,473,629,510,736,520,527,1138,1589,608,507,548,594
898,592,475,507,632,736,444,553,916,1618,624,759,548,570
892,650,475,439,672,764,436,508,870,1618,625,772,623,570
896,685,475,384,720,771,383,561,895,1713,629,848,671,570
933,684,476,388,713,778,290,654,895,1689,629,848,695,481
888,661,540,340,765,775,169,778,900,1656,629,848,705,481
694,711,683,326,780,775,99,848,967,1583,629,848,634,443
655,757,721,258,837,786,98,842,971,1591,629,848,614,443
750,702,776,257,838,786,98,841,883,1593,629,848,523,442
750,702,776,250,743,888,85,854,883,1588,629,848,523,442
750,543,935,247,592,1042,84,743,805,1560,532,847,523,274
366,879,983,247,571,1063,84,694,808,1472,482,847,523,281
471,879,983,247,551,1083,84,644,765,1428,482,847,525,281
490,874,945,290,548,1086,84,636,766,1304,482,957,661,217
508,874,743,492,548,1077,88,641,832,1307,367,957,715,217
511,869,662,578,545,1080,88,641,820,1382,219,1024,724,232
498,882,662,578,477,1148,88,637,821,1417,219,1024,776,392
508,889,703,578,466,1139,81,637,821,1369,223,1024,775,392
705,889,703,578,466,951,263,643,793,1313,223,1027,679,392
727,889,703,578,462,848,365,642,793,1197,223,1076,679,396
727,889,703,505,534,837,356,661,793,1155,223,1093,681,398
711,905,703,492,547,837,354,657,622,1084,82,1091,689,471
749,893,709,448,571,835,381,630,801,962,88,1134,689,493
749,892,639,471,600,485,750,567,854,992,124,1273,689,493
754,881,648,451,622,485,750,557,854,995,124,1657,689,493
747,888,594,479,648,485,750,541,854,987,122,1456,689,532
747,888,594,473,654,485,750,541,854,984,122,1398,689,506
747,888,594,473,650,489,750,541,869,936,134,1334,636,467
786,888,594,473,650,489,750,541,704,834,188,1285,533,441
786,888,594,473,631,508,750,541,690,659,222,1286,525,417
786,888,594,473,629,510,750,541,904,625,501,1252,506,322
786,888,594,473,629,510,736,520,904,565,482,1297,506,322
776,898,592,475,507,632,736,444,904,840,465,1045,506,322
743,892,650,475,439,672,764,436,864,881,465,1055,454,322
704,896,685,475,384,720,771,383,879,810,461,1007,406,322
663,933,684,476,388,713,778,290,879,899,475,1007,382,322
832,888,661,540,340,765,775,169,874,907,531,1007,499,322
855,694,711,683,326,780,775,99,828,906,612,1019,497,322
810,655,757,721,258,837,786,98,877,903,617,1032,567,322
935,750,702,776,257,838,786,98,880,901,713,1135,654,322
935,750,702,776,250,743,888,85,880,901,831,1249,682,322
935,750,543,935,247,592,1042,84,888,952,832,1249,682,322
935,366,879,983,247,571,1063,84,869,1009,834,1249,863,315
830,471,879,983,247,551,1083,84,865,1035,1012,1249,900,494
811,490,874,945,290,548,1086,84,864,1035,1021,1139,995,623
793,508,874,743,492,548,1077,88,839,1028,1044,1160,927,623
790,511,869,662,578,545,1080,88,812,963,1062,1093,1010,608
793,498,882,662,578,477,1148,88,809,974,1132,1093,982,448
735,508,889,703,578,466,1139,81,922,1304,1113,1093,982,448
