Accum_y-0,T-1,T-2,T-3,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4
419,1766,1077,653,438,436,630,955
419,1727,1116,653,438,398,630,1028
419,1727,1090,678,438,398,630,1015
292,1821,1092,710,438,386,647,1015
288,1628,1310,710,438,386,647,1014
237,1679,1171,849,438,386,852,862
206,1701,1178,851,559,386,853,820
206,1659,1144,927,606,386,853,795
206,1578,1098,1054,607,391,853,795
207,1496,1180,1054,568,472,864,796
190,1283,1410,1054,622,539,809,796
178,1189,1516,1054,622,539,830,756
236,1099,1606,1054,660,455,832,738
263,959,1747,1027,763,440,833,601
401,863,1843,930,804,439,829,457
416,863,1843,883,846,474,829,457
473,848,1871,872,900,474,786,245
416,866,1911,861,902,474,695,218
656,866,1921,861,902,474,619,218
584,870,1989,861,902,475,619,218
583,801,2059,861,902,581,619,242
583,546,2314,861,902,581,619,242
583,543,2317,860,902,656,630,245
583,538,2322,657,870,656,709,245
586,529,2331,557,860,620,689,269
586,529,2139,731,860,740,793,376
586,529,2003,866,860,742,825,330
586,529,2003,796,738,780,877,418
586,529,2003,766,700,814,816,535
651,524,1868,885,678,820,832,546
679,524,1868,870,614,863,832,787
679,419,1766,1077,624,863,953,801
679,419,1727,1116,624,865,964,996
679,419,1727,1090,624,953,968,1001
678,292,1821,1092,624,955,965,1001
657,288,1628,1310,624,956,1015,1001
657,237,1679,1171,624,956,900,1001
657,206,1701,1178,569,956,950,1001
657,206,1659,1144,526,956,951,1040
657,206,1578,1098,525,873,951,1204
656,207,1496,1180,521,792,940,1288
656,190,1283,1410,466,801,1086,1378
656,178,1189,1516,466,802,1067,1442
598,236,1099,1606,428,803,1065,1442
570,263,959,1747,484,892,1064,1442
432,401,863,1843,443,885,1058,1442
417,416,863,1843,395,850,1058,1442
347,473,848,1871,341,850,1058,1457
346,416,866,1911,801,902,1058,1509
96,656,866,1921,801,903,1058,1509
96,584,870,1989,801,1132,1071,1512
96,583,801,2059,823,1042,1078,1513
96,583,546,2314,838,1079,1078,1933
96,583,543,2317,838,1006,1067,1967
276,583,538,2322,838,1008,988,1972
355,586,529,2331,838,947,915,1958
372,586,529,2139,838,766,789,1923
443,586,529,2003,838,764,757,1917
558,586,529,2003,838,726,591,1823
646,586,529,2003,838,692,591,1741
601,651,524,1868,755,685,512,1793
597,679,524,1868,744,642,512,1664
684,679,419,1766,743,642,391,1588
689,679,419,1727,763,640,380,1315
689,679,419,1727,807,552,376,1310
689,678,292,1821,810,569,362,1310
689,657,288,1628,834,568,312,1310
689,657,237,1679,926,568,220,1310
689,657,206,1701,884,568,169,1349
689,657,206,1659,880,568,239,1310
689,657,206,1578,880,568,333,1153
689,656,207,1496,874,568,416,1069
689,656,190,1283,874,494,310,979
689,656,178,1189,876,493,320,915
689,598,236,1099,884,500,377,915
689,570,263,959,744,414,387,915
689,432,401,863,816,457,452,915
689,417,416,863,816,457,580,915
689,347,473,848,831,457,637,900
689,346,416,866,398,469,637,848
689,96,656,866,402,468,637,848
689,96,584,870,403,296,624,845
718,96,583,801,502,280,617,820
822,96,583,546,569,243,617,400
1028,96,583,543,637,241,622,364
849,276,583,538,671,239,681,384
779,355,586,529,706,251,681,383
899,372,586,529,706,251,716,311
844,443,586,529,713,251,790,319
750,558,586,529,967,251,790,328
735,646,586,529,1073,251,790,294
717,601,651,524,1124,251,803,231
693,597,679,524,1124,266,815,186
611,684,679,419,1115,336,885,219
615,689,679,419,1095,369,889,219
615,689,679,419,1051,404,892,219
615,689,678,292,1176,385,931,219
630,689,657,288,1176,398,958,219
673,689,657,237,1194,411,963,219
675,689,657,206,1170,411,963,181
675,689,657,206,1170,411,1002,183
675,689,657,206,1180,411,908,176
675,689,656,207,1188,411,825,175
675,689,656,190,1291,409,785,175
675,689,656,178,1291,411,788,175
694,689,598,236,1283,425,731,176
743,689,570,263,1264,380,721,176
847,689,432,401,1259,337,656,176
877,689,417,416,1266,337,528,176
878,689,347,473,1254,337,471,191
977,689,346,416,1246,295,471,197
982,689,96,656,1303,296,492,201
982,689,96,584,1349,238,553,243
953,718,96,583,1252,238,587,243
849,822,96,583,1170,238,631,243
645,1028,96,583,1102,247,651,299
644,849,276,583,1068,247,622,406
641,779,355,586,1033,235,681,456
571,899,372,586,1033,235,648,649
686,844,443,586,1026,235,576,689
714,750,558,586,772,235,576,750
642,735,646,586,719,235,603,886
644,717,601,651,668,235,609,916
644,693,597,679,668,220,597,887
639,611,684,679,668,150,530,926
753,615,689,679,723,117,526,989
806,615,689,679,729,86,529,995
833,615,689,678,613,86,491,1215
915,630,689,657,657,191,471,1646
990,673,689,657,549,249,466,1738
988,675,689,657,561,331,466,1845
990,675,689,657,665,530,356,1900
1051,675,689,657,655,561,356,1975
1148,675,689,656,647,561,357,1975
1192,675,689,656,544,561,366,1988
1200,675,689,656,542,559,546,1993
1182,694,689,598,542,537,618,2009
1162,743,689,570,548,537,710,2080
1058,847,689,432,517,542,753,2144
1041,877,689,417,512,547,801,2322
1049,878,689,347,509,547,809,2307
1091,977,689,346,488,525,820,2337
1168,982,689,96,457,524,800,2432
1240,982,689,96,410,524,739,2431
1339,953,718,96,403,524,705,2560
1360,849,822,96,403,525,665,2721
1391,645,1028,96,403,522,640,2685
1391,644,849,276,403,522,657,2553
1382,641,779,355,403,531,614,2494
1315,571,899,372,403,549,682,2301
1184,686,844,443,403,549,711,2250
1135,714,750,558,403,550,747,2230
1141,642,735,646,350,550,720,2134
1142,644,717,601,350,550,711,2158
1169,644,693,597,350,550,712,2120
1242,639,611,684,350,550,709,2038
1123,753,615,689,295,550,709,1975
1160,806,615,689,315,546,808,1969
1229,833,615,689,389,546,807,1773
1139,915,630,689,321,428,823,1348
1021,990,673,689,319,357,853,1256
1021,988,675,689,346,275,1387,1152
1019,990,675,689,244,78,1509,1126
962,1051,675,689,248,52,1525,1057
867,1148,675,689,248,52,1816,1107
823,1192,675,689,250,73,1921,1153
815,1200,675,689,253,73,1762,1253
814,1182,694,689,253,73,1930,1253
785,1162,743,689,247,73,2053,1185
785,1058,847,689,211,68,2024,1129
772,1041,877,689,209,63,1976,951
763,1049,878,689,209,63,1983,958
622,1091,977,689,209,123,2023,994
540,1168,982,689,179,124,2022,994
468,1240,982,689,185,124,2035,968
369,1339,953,718,228,124,2035,839
348,1360,849,822,228,123,2036,695
320,1391,645,1028,228,117,2036,674
320,1391,644,849,228,122,2008,677
320,1382,641,779,228,113,1997,681
320,1315,571,899,246,121,1967,681
320,1184,686,844,259,124,1992,681
320,1135,714,750,380,297,1991,626
313,1141,642,735,538,304,2022,586
308,1142,644,717,627,308,2019,531
281,1169,644,693,636,308,2226,531
208,1242,639,611,636,353,2271,531
204,1123,753,615,643,378,2320,531
114,1160,806,615,790,534,2221,531
18,1229,833,615,709,569,2298,507
11,1139,915,630,717,723,2325,501
20,1021,990,673,731,723,2312,501
44,1021,988,675,692,723,1778,528
44,1019,990,675,703,724,1715,513
40,962,1051,675,847,719,1732,532
38,867,1148,675,1129,719,1464,482
38,823,1192,675,1244,733,1356,423
38,815,1200,675,1244,733,1320,320
59,814,1182,694,1244,735,1080,351
60,785,1162,743,1245,751,874,350
61,785,1058,847,1245,751,935,390
80,772,1041,877,1299,751,978,441
281,763,1049,878,1321,751,963,434
322,622,1091,977,1334,691,970,362
364,540,1168,982,1334,690,994,266
496,468,1240,982,1328,697,981,253
625,369,1339,953,1268,697,1003,283
625,348,1360,849,1268,697,998,266
620,320,1391,645,1268,697,998,266
625,320,1391,644,1268,692,979,263
626,320,1382,641,1268,692,974,269
628,320,1315,571,1250,666,934,298
629,320,1184,686,1253,663,878,298
631,320,1135,714,1133,489,888,360
631,313,1141,642,975,482,884,366
631,308,1142,644,886,478,1047,383
631,281,1169,644,882,478,952,426
631,208,1242,639,925,433,1012,526
632,204,1123,753,926,423,969,526
635,114,1160,806,753,339,967,582
635,18,1229,833,748,345,890,594
655,11,1139,915,759,205,840,599
646,20,1021,990,745,205,823,620
622,44,1021,988,757,205,854,638
627,44,1019,990,744,239,806,626
629,40,962,1051,596,240,834,601
629,38,867,1148,347,240,834,614
629,38,823,1192,232,224,859,615
629,38,815,1200,229,236,859,613
608,59,814,1182,229,234,918,644
607,60,785,1162,228,218,910,743
650,61,785,1058,228,218,835,734
895,80,772,1041,177,218,792,683
809,281,763,1049,158,229,792,763
800,322,622,1091,155,229,734,785
892,364,540,1168,174,229,711,787
856,496,468,1240,174,222,711,788
729,625,369,1339,174,222,689,786
782,625,348,1360,174,222,689,921
813,620,320,1391,174,222,731,931
813,625,320,1391,174,228,731,996
815,626,320,1382,174,240,731,992
813,628,320,1315,174,240,731,983
815,629,320,1184,159,240,731,983
926,631,320,1135,158,240,724,921
927,631,313,1141,158,240,700,914
975,631,308,1142,158,240,609,897
1042,631,281,1169,153,240,683,854
1042,631,208,1242,110,240,679,754
1119,632,204,1123,102,225,719,754
1123,635,114,1160,102,153,716,698
1123,635,18,1229,102,112,716,686
1103,655,11,1139,83,106,716,681
1105,646,20,1021,83,110,716,723
1114,622,44,1021,98,110,745,682
1245,627,44,1019,195,73,772,679
1385,629,40,962,242,72,711,693
1423,629,38,867,220,80,687,680
1423,629,38,823,229,61,708,679
1423,629,38,815,229,49,726,679
1450,608,59,814,229,53,667,600
1519,607,60,785,229,160,666,499
1475,650,61,785,229,183,666,460
1211,895,80,772,227,183,666,523
1097,809,281,763,427,172,666,453
1069,800,322,622,517,177,666,482
937,892,364,540,516,207,665,477
841,856,496,468,517,207,665,534
839,729,625,369,587,207,665,506
786,782,625,348,617,207,665,371
755,813,620,320,638,207,623,361
750,813,625,320,653,201,623,297
747,815,626,320,653,189,623,297
747,813,628,320,653,189,623,329
744,815,629,320,678,190,623,329
631,926,631,320,710,212,653,329
630,927,631,313,710,329,757,329
582,975,631,308,849,430,806,362
515,1042,631,281,851,495,621,369
515,1042,631,208,927,495,520,464
437,1119,632,204,1054,498,474,577
430,1123,635,114,1054,528,473,583
430,1123,635,18,1054,531,473,698
430,1103,655,11,1054,523,473,718
448,1105,646,20,1054,568,509,655
454,1114,622,44,1027,641,449,672
369,1245,627,44,930,713,421,674
460,1385,629,40,883,713,438,660
430,1423,629,38,872,705,470,660
431,1423,629,38,861,705,448,660
553,1423,629,38,861,705,449,660
526,1450,608,59,861,840,472,660
513,1519,607,60,861,749,512,794
513,1475,650,61,861,726,552,825
513,1211,895,80,860,726,599,926
512,1097,809,281,657,726,610,938
512,1069,800,322,557,721,610,898
620,937,892,364,731,691,645,900
620,841,856,496,866,691,645,840
628,839,729,625,796,691,645,840
628,786,782,625,766,691,646,859
644,755,813,620,885,691,646,864
676,750,813,625,870,691,658,863
680,747,815,626,1077,691,689,857
732,747,813,628,1116,691,689,805
756,744,815,629,1090,690,705,805
771,631,926,631,1092,668,649,805
775,630,927,631,1310,551,577,805
776,582,975,631,1171,450,508,772
776,515,1042,631,1178,385,506,765
776,515,1042,631,1144,480,506,670
776,437,1119,632,1098,484,533,557
776,430,1123,635,1180,464,533,551
776,430,1123,635,1410,461,533,436
776,430,1103,655,1516,466,533,416
764,448,1105,646,1606,417,497,416
749,454,1114,622,1747,344,497,391
716,369,1245,627,1843,272,487,388
485,460,1385,629,1843,273,470,388
477,430,1423,629,1871,286,438,388
514,431,1423,629,1911,295,408,388
410,553,1423,629,1921,316,389,388
410,526,1450,608,1989,251,400,388
354,513,1519,607,2059,250,384,254
354,513,1475,650,2314,295,359,223
354,513,1211,895,2317,366,312,59
354,512,1097,809,2322,383,301,37
410,512,1069,800,2331,395,301,65
301,620,937,892,2139,395,266,96
314,620,841,856,2003,419,266,97
339,628,839,729,2003,426,266,97
356,628,786,782,2003,426,272,78
360,644,755,813,1868,426,273,73
424,676,750,813,1868,426,261,73
421,680,747,815,1766,426,230,75
391,732,747,813,1727,426,268,75
454,756,744,815,1727,426,252,75
543,771,631,926,1821,426,252,75
540,775,630,927,1628,426,217,75
539,776,582,975,1679,426,158,77
539,776,515,1042,1701,426,158,77
539,776,515,1042,1659,331,158,77
539,776,437,1119,1578,324,209,77
552,776,430,1123,1496,363,209,77
552,776,430,1123,1283,364,209,132
552,776,430,1103,1189,359,209,132
544,764,448,1105,1099,359,293,132
544,749,454,1114,959,359,350,132
526,716,369,1245,863,359,358,142
587,485,460,1385,863,364,358,142
587,477,430,1423,848,351,358,185
549,514,431,1423,866,342,358,276
560,410,553,1423,866,321,358,352
603,410,526,1450,870,247,324,352
604,354,513,1519,801,232,300,352
605,354,513,1475,546,187,285,352
605,354,513,1211,543,116,285,352
605,354,512,1097,538,131,285,352
545,410,512,1069,529,129,382,406
544,301,620,937,529,129,443,395
531,314,620,841,529,105,443,394
498,339,628,839,529,220,443,508
481,356,628,786,529,258,436,569
461,360,644,755,524,363,436,632
365,424,676,750,524,438,436,632
364,421,680,747,419,438,436,630
342,391,732,747,419,438,398,630
255,454,756,744,419,438,398,630
151,543,771,631,292,438,386,647
150,540,775,630,288,438,386,647
150,539,776,582,237,438,386,852
150,539,776,515,206,559,386,853
228,539,776,515,206,606,386,853
258,539,776,437,206,607,391,853
246,552,776,430,207,568,472,864
326,552,776,430,190,622,539,809
326,552,776,430,178,622,539,830
326,544,764,448,236,660,455,832
326,544,749,454,263,763,440,833
326,526,716,369,401,804,439,829
263,587,485,460,416,846,474,829
263,587,477,430,473,900,474,786
263,549,514,431,416,902,474,695
236,560,410,553,656,902,474,619
376,603,410,526,584,902,475,619
486,604,354,513,583,902,581,619
491,605,354,513,583,902,581,619
534,605,354,513,583,902,656,630
534,605,354,512,583,870,656,709
598,545,410,512,586,860,620,689
603,544,301,620,586,860,740,793
626,531,314,620,586,860,742,825
654,498,339,628,586,738,780,877
655,481,356,628,586,700,814,816
1015,461,360,644,651,678,820,832
1042,365,424,676,679,614,863,832
1138,364,421,680,679,624,863,953
1149,342,391,732,679,624,865,964
1164,255,454,756,679,624,953,968
1164,151,543,771,678,624,955,965
1164,150,540,775,657,624,956,1015
1164,150,539,776,657,624,956,900
1164,150,539,776,657,569,956,950
1086,228,539,776,657,526,956,951
1056,258,539,776,657,525,873,951
1055,246,552,776,656,521,792,940
975,326,552,776,656,466,801,1086
975,326,552,776,656,466,802,1067
991,326,544,764,598,428,803,1065
1045,326,544,749,570,484,892,1064
1107,326,526,716,432,443,885,1058
1109,263,587,485,417,395,850,1058
1140,263,587,477,347,341,850,1058
1140,263,549,514,346,801,902,1058
1200,236,560,410,96,801,903,1058
1041,376,603,410,96,801,1132,1071
930,486,604,354,96,823,1042,1078
924,491,605,354,96,838,1079,1078
968,534,605,354,96,838,1006,1067
968,534,605,354,276,838,1008,988
918,598,545,410,355,838,947,915
913,603,544,301,372,838,766,789
958,626,531,314,443,838,764,757
976,654,498,339,558,838,726,591
981,655,481,356,646,838,692,591
621,1015,461,360,601,755,685,512
665,1042,365,424,597,744,642,512
573,1138,364,421,684,743,642,391
562,1149,342,391,689,763,640,380
578,1164,255,454,689,807,552,376
594,1164,151,543,689,810,569,362
594,1164,150,540,689,834,568,312
594,1164,150,539,689,926,568,220
595,1164,150,539,689,884,568,169
651,1086,228,539,689,880,568,239
873,1056,258,539,689,880,568,333
1187,1055,246,552,689,874,568,416
1353,975,326,552,689,874,494,310
1417,975,326,552,689,876,493,320
1445,991,326,544,689,884,500,377
1765,1045,326,544,689,744,414,387
1795,1107,326,526,689,816,457,452
1853,1109,263,587,689,816,457,580
2031,1140,263,587,689,831,457,637
2130,1140,263,549,689,398,469,637
2088,1200,236,560,689,402,468,637
2086,1041,376,603,689,403,296,624
2089,930,486,604,718,502,280,617
2089,924,491,605,822,569,243,617
2008,968,534,605,1028,637,241,622
2008,968,534,605,849,671,239,681
2038,918,598,545,779,706,251,681
2069,913,603,544,899,706,251,716
2017,958,626,531,844,713,251,790
1971,976,654,498,750,967,251,790
1965,981,655,481,735,1073,251,790
1966,621,1015,461,717,1124,251,803
1940,665,1042,365,693,1124,266,815
1956,573,1138,364,611,1115,336,885
1986,562,1149,342,615,1095,369,889
1955,578,1164,255,615,1051,404,892
1939,594,1164,151,615,1176,385,931
1940,594,1164,150,630,1176,398,958
1940,594,1164,150,673,1194,411,963
1939,595,1164,150,675,1170,411,963
1883,651,1086,228,675,1170,411,1002
1661,873,1056,258,675,1180,411,908
1347,1187,1055,246,675,1188,411,825
1181,1353,975,326,675,1291,409,785
1182,1417,975,326,675,1291,411,788
1139,1445,991,326,694,1283,425,731
765,1765,1045,326,743,1264,380,721
683,1795,1107,326,847,1259,337,656
624,1853,1109,263,877,1266,337,528
415,2031,1140,263,878,1254,337,471
316,2130,1140,263,977,1246,295,471
296,2088,1200,236,982,1303,296,492
274,2086,1041,376,982,1349,238,553
293,2089,930,486,953,1252,238,587
293,2089,924,491,849,1170,238,631
291,2008,968,534,645,1102,247,651
291,2008,968,534,644,1068,247,622
281,2038,918,598,641,1033,235,681
255,2069,913,603,571,1033,235,648
279,2017,958,626,686,1026,235,576
330,1971,976,654,714,772,235,576
343,1965,981,655,642,719,235,603
355,1966,621,1015,644,668,235,609
311,1940,665,1042,644,668,220,597
295,1956,573,1138,639,668,150,530
265,1986,562,1149,753,723,117,526
290,1955,578,1164,806,729,86,529
382,1939,594,1164,833,613,86,491
384,1940,594,1164,915,657,191,471
384,1940,594,1164,990,549,249,466
385,1939,595,1164,988,561,331,466
385,1883,651,1086,990,665,530,356
390,1661,873,1056,1051,655,561,356
393,1347,1187,1055,1148,647,561,357
482,1181,1353,975,1192,544,561,366
516,1182,1417,975,1200,542,559,546
523,1139,1445,991,1182,542,537,618
523,765,1765,1045,1162,548,537,710
513,683,1795,1107,1058,517,542,753
512,624,1853,1109,1041,512,547,801
512,415,2031,1140,1049,509,547,809
543,316,2130,1140,1091,488,525,820
590,296,2088,1200,1168,457,524,800
633,274,2086,1041,1240,410,524,739
611,293,2089,930,1339,403,524,705
611,293,2089,924,1360,403,525,665
628,291,2008,968,1391,403,522,640
665,291,2008,968,1391,403,522,657
680,281,2038,918,1382,403,531,614
675,255,2069,913,1315,403,549,682
635,279,2017,958,1184,403,549,711
589,330,1971,976,1135,403,550,747
582,343,1965,981,1141,350,550,720
588,355,1966,621,1142,350,550,711
592,311,1940,665,1169,350,550,712
590,295,1956,573,1242,350,550,709
607,265,1986,562,1123,295,550,709
582,290,1955,578,1160,315,546,808
490,382,1939,594,1229,389,546,807
487,384,1940,594,1139,321,428,823
487,384,1940,594,1021,319,357,853
486,385,1939,595,1021,346,275,1387
486,385,1883,651,1019,244,78,1509
486,390,1661,873,962,248,52,1525
530,393,1347,1187,867,248,52,1816
526,482,1181,1353,823,250,73,1921
473,516,1182,1417,815,253,73,1762
536,523,1139,1445,814,253,73,1930
536,523,765,1765,785,247,73,2053
536,513,683,1795,785,211,68,2024
536,512,624,1853,772,209,63,1976
536,512,415,2031,763,209,63,1983
505,543,316,2130,622,209,123,2023
458,590,296,2088,540,179,124,2022
438,633,274,2086,468,185,124,2035
468,611,293,2089,369,228,124,2035
519,611,293,2089,348,228,123,2036
549,628,291,2008,320,228,117,2036
514,665,291,2008,320,228,122,2008
466,680,281,2038,320,228,113,1997
466,675,255,2069,320,246,121,1967
467,635,279,2017,320,259,124,1992
462,589,330,1971,320,380,297,1991
456,582,343,1965,313,538,304,2022
437,588,355,1966,308,627,308,2019
434,592,311,1940,281,636,308,2226
439,590,295,1956,208,636,353,2271
426,607,265,1986,204,643,378,2320
457,582,290,1955,114,790,534,2221
511,490,382,1939,18,709,569,2298
581,487,384,1940,11,717,723,2325
640,487,384,1940,20,731,723,2312
720,486,385,1939,44,692,723,1778
733,486,385,1883,44,703,724,1715
743,486,390,1661,40,847,719,1732
696,530,393,1347,38,1129,719,1464
611,526,482,1181,38,1244,733,1356
565,473,516,1182,38,1244,733,1320
494,536,523,1139,59,1244,735,1080
546,536,523,765,60,1245,751,874
604,536,513,683,61,1245,751,935
683,536,512,624,80,1299,751,978
744,536,512,415,281,1321,751,963
761,505,543,316,322,1334,691,970
761,458,590,296,364,1334,690,994
745,438,633,274,496,1328,697,981
744,468,611,293,625,1268,697,1003
707,519,611,293,625,1268,697,998
694,549,628,291,620,1268,697,998
692,514,665,291,625,1268,692,979
691,466,680,281,626,1268,692,974
691,466,675,255,628,1250,666,934
690,467,635,279,629,1253,663,878
690,462,589,330,631,1133,489,888
690,456,582,343,631,975,482,884
690,437,588,355,631,886,478,1047
710,434,592,311,631,882,478,952
710,439,590,295,631,925,433,1012
708,426,607,265,632,926,423,969
705,457,582,290,635,753,339,967
692,511,490,382,635,748,345,890
648,581,487,384,655,759,205,840
589,640,487,384,646,745,205,823
525,720,486,385,622,757,205,854
539,733,486,385,627,744,239,806
543,743,486,390,629,596,240,834
636,696,530,393,629,347,240,834
636,611,526,482,629,232,224,859
636,565,473,516,629,229,236,859
636,494,536,523,608,229,234,918
584,546,536,523,607,228,218,910
533,604,536,513,650,228,218,835
473,683,536,512,895,177,218,792
413,744,536,512,809,158,229,792
396,761,505,543,800,155,229,734
402,761,458,590,892,174,229,711
462,745,438,633,856,174,222,711
433,744,468,611,729,174,222,689
419,707,519,611,782,174,222,689
381,694,549,628,813,174,222,731
395,692,514,665,813,174,228,731
511,691,466,680,815,174,240,731
555,691,466,675,813,174,240,731
774,690,467,635,815,159,240,731
787,690,462,589,926,158,240,724
787,690,456,582,927,158,240,700
787,690,437,588,975,158,240,609
767,710,434,592,1042,153,240,683
762,710,439,590,1042,110,240,679
784,708,426,607,1119,102,225,719
789,705,457,582,1123,102,153,716
773,692,511,490,1123,102,112,716
773,648,581,487,1103,83,106,716
773,589,640,487,1105,83,110,716
757,525,720,486,1114,98,110,745
731,539,733,486,1245,195,73,772
712,543,743,486,1385,242,72,711
619,636,696,530,1423,220,80,687
619,636,611,526,1423,229,61,708
619,636,565,473,1423,229,49,726
685,636,494,536,1450,229,53,667
685,584,546,536,1519,229,160,666
678,533,604,536,1475,229,183,666
661,473,683,536,1211,227,183,666
663,413,744,536,1097,427,172,666
668,396,761,505,1069,517,177,666
693,402,761,458,937,516,207,665
626,462,745,438,841,517,207,665
626,433,744,468,839,587,207,665
675,419,707,519,786,617,207,665
681,381,694,549,755,638,207,623
673,395,692,514,750,653,201,623
595,511,691,466,747,653,189,623
551,555,691,466,747,653,189,623
332,774,690,467,744,678,190,623
319,787,690,462,631,710,212,653
327,787,690,456,630,710,329,757
368,787,690,437,582,849,430,806
369,767,710,434,515,851,495,621
367,762,710,439,515,927,495,520
343,784,708,426,437,1054,498,474
311,789,705,457,430,1054,528,473
286,773,692,511,430,1054,531,473
260,773,648,581,430,1054,523,473
260,773,589,640,448,1054,568,509
260,757,525,720,454,1027,641,449
259,731,539,733,369,930,713,421
293,712,543,743,460,883,713,438
293,619,636,696,430,872,705,470
316,619,636,611,431,861,705,448
316,619,636,565,553,861,705,449
250,685,636,494,526,861,840,472
285,685,584,546,513,861,749,512
396,678,533,604,513,861,726,552
443,661,473,683,513,860,726,599
487,663,413,744,512,657,726,610
488,668,396,761,512,557,721,610
517,693,402,761,620,731,691,645
540,626,462,745,620,866,691,645
540,626,433,744,628,796,691,645
491,675,419,707,628,766,691,646
485,681,381,694,644,885,691,646
492,673,395,692,676,870,691,658
822,595,511,691,680,1077,691,689
822,551,555,691,732,1116,691,689
822,332,774,690,756,1090,690,705
822,319,787,690,771,1092,668,649
814,327,787,690,775,1310,551,577
773,368,787,690,776,1171,450,508
770,369,767,710,776,1178,385,506
779,367,762,710,776,1144,480,506
813,343,784,708,776,1098,484,533
812,311,789,705,776,1180,464,533
812,286,773,692,776,1410,461,533
812,260,773,648,776,1516,466,533
812,260,773,589,764,1606,417,497
930,260,757,525,749,1747,344,497
1024,259,731,539,716,1843,272,487
991,293,712,543,485,1843,273,470
1016,293,619,636,477,1871,286,438
1053,316,619,636,514,1911,295,408
1053,316,619,636,410,1921,316,389
1053,250,685,636,410,1989,251,400
1018,285,685,584,354,2059,250,384
907,396,678,533,354,2314,295,359
858,443,661,473,354,2317,366,312
1022,487,663,413,354,2322,383,301
1062,488,668,396,410,2331,395,301
1003,517,693,402,301,2139,395,266
980,540,626,462,314,2003,419,266
980,540,626,433,339,2003,426,266
980,491,675,419,356,2003,426,272
1190,485,681,381,360,1868,426,273
1177,492,673,395,424,1868,426,261
809,822,595,511,421,1766,426,230
824,822,551,555,391,1727,426,268
824,822,332,774,454,1727,426,252
824,822,319,787,543,1821,426,252
824,814,327,787,540,1628,426,217
824,773,368,787,539,1679,426,158
824,770,369,767,539,1701,426,158
826,779,367,762,539,1659,331,158
792,813,343,784,539,1578,324,209
792,812,311,789,552,1496,363,209
792,812,286,773,552,1283,364,209
792,812,260,773,552,1189,359,209
792,812,260,773,544,1099,359,293
674,930,260,757,544,959,359,350
580,1024,259,731,526,863,359,358
579,991,293,712,587,863,364,358
554,1016,293,619,587,848,351,358
494,1053,316,619,549,866,342,358
494,1053,316,619,560,866,321,358
494,1053,250,685,603,870,247,324
510,1018,285,685,604,801,232,300
523,907,396,678,605,546,187,285
561,858,443,661,605,543,116,285
354,1022,487,663,605,538,131,285
323,1062,488,668,545,529,129,382
332,1003,517,693,544,529,129,443
392,980,540,626,531,529,105,443
400,980,540,626,498,529,220,443
400,980,491,675,481,529,258,436
190,1190,485,681,461,524,363,436
190,1177,492,673,365,524,438,436
265,809,822,595,364,419,438,436
254,824,822,551,342,419,438,398
326,824,822,332,255,419,438,398
326,824,822,319,151,292,438,386
384,824,814,327,150,288,438,386
384,824,773,368,150,237,438,386
384,824,770,369,150,206,559,386
373,826,779,367,228,206,606,386
373,792,813,343,258,206,607,391
373,792,812,311,246,207,568,472
373,792,812,286,326,190,622,539
406,792,812,260,326,178,622,539
730,792,812,260,326,236,660,455
731,674,930,260,326,263,763,440
731,580,1024,259,326,401,804,439
731,579,991,293,263,416,846,474
731,554,1016,293,263,473,900,474
731,494,1053,316,263,416,902,474
731,494,1053,316,236,656,902,474
731,494,1053,250,376,584,902,475
715,510,1018,285,486,583,902,581
702,523,907,396,491,583,902,581
664,561,858,443,534,583,902,656
660,354,1022,487,534,583,870,656
645,323,1062,488,598,586,860,620
635,332,1003,517,603,586,860,740
575,392,980,540,626,586,860,742
567,400,980,540,654,586,738,780
567,400,980,491,655,586,700,814
567,190,1190,485,1015,651,678,820
567,190,1177,492,1042,679,614,863
492,265,809,822,1138,679,624,863
567,254,824,822,1149,679,624,865
495,326,824,822,1164,679,624,953
546,326,824,822,1164,678,624,955
488,384,824,814,1164,657,624,956
489,384,824,773,1164,657,624,956
532,384,824,770,1164,657,569,956
579,373,826,779,1086,657,526,956
621,373,792,813,1056,657,525,873
647,373,792,812,1055,656,521,792
648,373,792,812,975,656,466,801
630,406,792,812,975,656,466,802
368,730,792,812,991,598,428,803
380,731,674,930,1045,570,484,892
411,731,580,1024,1107,432,443,885
554,731,579,991,1109,417,395,850
688,731,554,1016,1140,347,341,850
705,731,494,1053,1140,346,801,902
813,731,494,1053,1200,96,801,903
838,731,494,1053,1041,96,801,1132
898,715,510,1018,930,96,823,1042
899,702,523,907,924,96,838,1079
899,664,561,858,968,96,838,1006
899,660,354,1022,968,276,838,1008
933,645,323,1062,918,355,838,947
946,635,332,1003,913,372,838,766
948,575,392,980,958,443,838,764
952,567,400,980,976,558,838,726
952,567,400,980,981,646,838,692
952,567,190,1190,621,601,755,685
952,567,190,1177,665,597,744,642
952,492,265,809,573,684,743,642
873,567,254,824,562,689,763,640
873,495,326,824,578,689,807,552
822,546,326,824,594,689,810,569
822,488,384,824,594,689,834,568
834,489,384,824,594,689,926,568
791,532,384,824,595,689,884,568
829,579,373,826,651,689,880,568
796,621,373,792,873,689,880,568
936,647,373,792,1187,689,874,568
944,648,373,792,1353,689,874,494
929,630,406,792,1417,689,876,493
867,368,730,792,1445,689,884,500
