Accum_y-0,T-1,T-2,T-3,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4
475,820,556,845,578,696,347,906
471,824,556,840,578,673,132,906
471,824,556,833,505,685,128,906
471,804,570,815,492,674,107,736
500,797,574,645,448,674,102,653
373,790,708,634,471,669,102,682
311,807,708,602,451,598,102,635
289,784,749,549,479,716,83,598
228,816,778,549,473,724,136,528
198,821,804,519,473,730,107,520
190,645,982,535,473,747,66,517
275,628,935,468,473,747,66,382
276,688,931,417,473,747,66,327
267,697,910,351,473,747,90,302
228,736,901,357,475,747,92,317
486,739,816,441,475,715,92,317
507,700,692,604,475,598,198,317
507,700,689,607,476,579,279,427
533,725,652,644,540,579,370,432
533,725,652,644,683,532,370,432
632,725,652,641,721,532,398,432
632,725,652,641,776,521,413,557
626,731,652,628,776,515,433,571
627,735,652,621,935,453,444,548
627,735,651,622,983,360,479,538
627,735,651,622,983,392,638,876
693,735,651,601,945,418,724,869
693,735,632,620,743,423,724,908
693,735,625,627,662,437,762,959
693,732,628,562,662,379,902,1144
693,552,782,517,703,378,903,1191
693,475,820,556,703,331,903,1160
693,471,824,556,703,331,903,1173
693,471,824,556,703,326,903,1197
765,471,804,570,703,321,951,1247
866,500,797,574,709,330,1112,1385
871,373,790,708,639,367,1159,1384
893,311,807,708,648,386,1177,1384
972,289,784,749,594,291,1183,1487
1100,228,816,778,594,354,1123,1512
1106,198,821,804,594,341,1195,1428
1096,190,645,982,594,318,1443,1468
1008,275,628,935,594,330,1443,1468
947,276,688,931,594,345,1443,1468
947,267,697,910,594,345,1419,1470
947,228,736,901,592,567,1417,1456
940,486,739,816,650,653,1417,1456
919,507,700,692,685,658,1311,1456
1062,507,700,689,684,658,1261,1346
1073,533,725,652,661,658,1204,1341
1164,533,725,652,711,658,1278,1341
1100,632,725,652,757,658,1250,1341
1129,632,725,652,702,746,1235,1213
1129,626,731,652,702,746,1220,1191
1151,627,735,652,543,824,1237,1288
1151,627,735,651,879,841,1290,1338
1151,627,735,651,879,836,1175,941
1151,693,735,651,874,810,1213,941
1151,693,735,632,874,805,1267,1017
1158,693,735,625,869,846,1230,1114
1160,693,732,628,882,848,1122,929
1160,693,552,782,889,848,1173,898
1160,693,475,820,889,876,1266,879
1160,693,471,824,889,876,1383,866
1160,693,471,824,889,869,1425,842
1088,765,471,804,905,1109,1448,933
958,866,500,797,893,1100,1409,803
953,871,373,790,892,1063,1376,782
931,893,311,807,881,1044,1399,782
852,972,289,784,888,977,1401,681
724,1100,228,816,888,906,1398,656
716,1106,198,821,888,906,1374,642
716,1096,190,645,888,1077,1320,591
716,1008,275,628,888,1153,1495,591
716,947,276,688,888,1138,1529,591
716,947,267,697,888,1138,1589,608
716,947,228,736,898,916,1618,624
462,940,486,739,892,870,1618,625
462,919,507,700,896,895,1713,629
319,1062,507,700,933,895,1689,629
340,1073,533,725,888,900,1656,629
378,1164,533,725,694,967,1583,629
344,1100,632,725,655,971,1591,629
315,1129,632,725,750,883,1593,629
319,1129,626,731,750,883,1588,629
299,1151,627,735,750,805,1560,532
304,1151,627,735,366,808,1472,482
304,1151,627,735,471,765,1428,482
238,1151,693,735,490,766,1304,482
238,1151,693,735,508,832,1307,367
231,1158,693,735,511,820,1382,219
267,1160,693,732,498,821,1417,219
272,1160,693,552,508,821,1369,223
276,1160,693,475,705,793,1313,223
276,1160,693,471,727,793,1197,223
276,1160,693,471,727,793,1155,223
317,1088,765,471,711,622,1084,82
317,958,866,500,749,801,962,88
447,953,871,373,749,854,992,124
468,931,893,311,754,854,995,124
468,852,972,289,747,854,987,122
471,724,1100,228,747,854,984,122
471,716,1106,198,747,869,936,134
494,716,1096,190,786,704,834,188
494,716,1008,275,786,690,659,222
536,716,947,276,786,904,625,501
597,716,947,267,786,904,565,482
597,716,947,228,776,904,840,465
597,462,940,486,743,864,881,465
605,462,919,507,704,879,810,461
605,319,1062,507,663,879,899,475
522,340,1073,533,832,874,907,531
433,378,1164,533,855,828,906,612
777,344,1100,632,810,877,903,617
777,315,1129,632,935,880,901,713
885,319,1129,626,935,880,901,831
1024,299,1151,627,935,888,952,832
1110,304,1151,627,935,869,1009,834
1225,304,1151,627,830,865,1035,1012
1237,238,1151,693,811,864,1035,1021
1237,238,1151,693,793,839,1028,1044
1237,231,1158,693,790,812,963,1062
1199,267,1160,693,793,809,974,1132
1196,272,1160,693,735,922,1304,1113
1302,276,1160,693,538,922,1268,1113
1326,276,1160,693,516,941,1267,1363
1326,276,1160,693,533,943,1267,1469
1474,317,1088,765,533,871,1267,1553
1829,317,958,866,495,692,1267,1539
1722,447,953,871,495,639,1223,1666
1777,468,931,893,490,639,1179,1748
1787,468,852,972,490,639,1179,1748
1784,471,724,1100,490,639,1179,1748
1784,471,716,1106,591,627,1179,1736
1761,494,716,1096,552,685,1087,1682
1761,494,716,1008,626,687,1196,1670
1719,536,716,947,816,473,1202,1391
1658,597,716,947,819,683,1207,1391
1696,597,716,947,819,741,912,1391
1877,597,462,940,800,758,871,1390
1921,605,462,919,800,713,847,1390
1922,605,319,1062,800,713,751,1376
1922,522,340,1073,631,713,771,1320
1882,433,378,1164,608,707,772,1239
1565,777,344,1100,608,1057,767,1234
1565,777,315,1129,389,1283,767,1138
1453,885,319,1129,482,1283,767,1020
1379,1024,299,1151,482,1275,716,1022
1376,1110,304,1151,482,1274,659,1020
1261,1225,304,1151,482,1268,710,867
1249,1237,238,1151,482,1268,729,878
1249,1237,238,1151,482,1227,679,860
1249,1237,231,1158,576,1209,668,842
1249,1199,267,1160,573,1209,590,772
1247,1196,272,1160,573,1096,256,771
1206,1302,276,1160,573,1100,255,771
1386,1326,276,1160,573,1081,312,527
1387,1326,276,1160,556,1079,312,434
1212,1474,317,1088,556,1079,312,358
858,1829,317,958,556,1079,479,358
839,1722,447,953,556,1079,489,184
763,1777,468,931,556,1079,530,118
812,1787,468,852,556,1155,530,174
825,1784,471,724,556,1253,530,193
959,1784,471,716,455,1302,544,381
959,1761,494,716,455,1264,549,630
959,1761,494,716,381,1190,440,609
988,1719,536,716,396,1257,434,613
989,1658,597,716,432,1091,429,677
951,1696,597,716,458,1033,420,682
770,1877,597,462,476,1065,420,682
718,1921,605,462,476,1065,425,683
717,1922,605,319,568,1065,476,683
717,1922,522,340,694,1065,447,683
717,1882,433,378,740,1052,446,683
689,1565,777,344,740,649,446,683
689,1565,777,315,739,420,446,683
720,1453,885,319,646,428,446,683
722,1379,1024,299,648,491,446,680
634,1376,1110,304,650,491,456,680
634,1261,1225,304,650,491,379,655
727,1249,1237,238,650,491,360,715
762,1249,1237,238,650,491,360,747
762,1249,1237,231,556,510,374,752
762,1249,1199,267,556,510,375,784
799,1247,1196,272,558,511,375,934
730,1206,1302,276,600,515,375,995
526,1386,1326,276,605,515,318,990
525,1387,1326,276,605,515,318,977
512,1212,1474,317,605,679,318,969
511,858,1829,317,605,682,151,976
507,839,1722,447,605,702,380,977
523,763,1777,468,605,760,352,961
531,812,1787,468,605,734,352,928
518,825,1784,471,639,689,352,927
385,959,1784,471,684,637,338,739
406,959,1761,494,761,611,333,490
423,959,1761,494,942,609,333,489
394,988,1719,536,771,542,333,485
519,989,1658,597,740,505,406,421
627,951,1696,597,806,506,409,416
708,770,1877,597,788,457,509,423
804,718,1921,605,845,569,615,422
858,717,1922,605,797,618,592,422
1013,717,1922,522,671,668,624,485
1046,717,1882,433,628,674,624,485
1134,689,1565,777,629,674,680,565
1138,689,1565,777,639,674,690,580
1108,720,1453,885,642,670,690,580
1034,722,1379,1024,802,634,690,628
1034,634,1376,1110,955,634,680,636
1035,634,1261,1225,955,640,680,695
944,727,1249,1237,955,642,826,697
909,762,1249,1237,955,648,832,758
909,762,1249,1237,955,657,856,782
924,762,1249,1199,959,720,855,776
888,799,1247,1196,1143,729,873,885
888,730,1206,1302,1155,737,873,851
890,526,1386,1326,1187,737,893,927
891,525,1387,1326,1189,737,937,929
893,512,1212,1474,1349,573,946,929
893,511,858,1829,1453,570,946,947
930,507,839,1722,1547,550,716,946
915,523,763,1777,1547,527,707,947
848,531,812,1787,1558,553,826,924
850,518,825,1784,1538,508,1158,906
849,385,959,1784,1549,561,1221,993
832,406,959,1761,1473,654,1252,1105
820,423,959,1761,1367,778,1270,1122
821,394,988,1719,1388,848,1373,1128
722,519,989,1658,1416,842,1403,1196
754,627,951,1696,1408,841,1452,1279
702,708,770,1877,1425,854,1500,1278
612,804,718,1921,1467,743,1412,1278
559,858,717,1922,1437,694,1394,1320
410,1013,717,1922,1438,644,1362,1292
388,1046,717,1882,1438,636,1362,1293
306,1134,689,1565,1437,641,1306,1213
302,1138,689,1565,1427,641,1296,1198
332,1108,720,1453,1424,637,1296,1242
347,1034,722,1379,1262,637,1296,1194
377,1034,634,1376,1107,643,1296,1186
480,1035,634,1261,1112,642,1296,1127
495,944,727,1249,1119,661,1150,1045
577,909,762,1249,1143,657,1144,947
717,909,762,1249,1316,630,1106,918
809,924,762,1249,1323,567,1106,892
883,888,799,1247,1214,557,1088,633
884,888,730,1206,1217,541,1088,606
882,890,526,1386,1180,541,1090,529
883,891,525,1387,1209,541,1047,527
887,893,512,1212,1049,541,1040,527
889,893,511,858,1079,541,1108,502
852,930,507,839,1040,541,1111,627
851,915,523,763,1127,520,1108,705
901,848,531,812,1119,444,989,803
1010,850,518,825,1106,436,657,832
1092,849,385,959,1050,383,610,757
1091,832,406,959,1049,290,580,714
1086,820,423,959,974,169,667,707
1314,821,394,988,919,99,588,777
1335,722,519,989,886,98,546,709
1203,754,627,951,802,98,497,704
1293,702,708,770,798,85,389,706
1287,612,804,718,706,84,367,735
1306,559,858,717,692,84,411,731
1325,410,1013,717,691,84,430,698
1365,388,1046,717,709,84,430,704
1364,306,1134,689,709,88,434,712
1415,302,1138,689,709,88,448,712
1384,332,1108,720,774,88,534,668
1369,347,1034,722,845,81,654,746
1359,377,1034,634,845,263,683,904
1255,480,1035,634,840,365,690,959
1248,495,944,727,833,356,694,1014
1166,577,909,762,815,354,748,1015
1026,717,909,762,645,381,803,1015
919,809,924,762,634,750,803,1015
844,883,888,799,602,750,815,1015
868,884,888,730,549,750,815,1015
898,882,890,526,549,750,793,1015
896,883,891,525,519,750,792,1036
900,887,893,512,535,750,790,1036
928,889,893,511,468,750,722,1039
928,852,930,507,417,750,746,914
928,851,915,523,351,736,780,836
878,901,848,531,357,736,991,738
770,1010,850,518,441,764,994,709
708,1092,849,385,604,771,978,697
705,1091,832,406,607,778,1049,628
705,1086,820,423,644,775,1086,622
476,1314,821,394,644,775,1304,591
428,1335,722,519,641,786,1243,601
428,1203,754,627,641,786,1240,707
309,1293,702,708,628,888,1200,706
311,1287,612,804,621,1042,1199,704
309,1306,559,858,622,1063,1145,801
347,1325,410,1013,622,1083,1126,914
316,1365,388,1046,601,1086,1126,930
321,1364,306,1134,620,1077,1122,1066
351,1415,302,1138,627,1080,1108,1066
359,1384,332,1108,562,1148,1022,1066
359,1369,347,1034,517,1139,902,988
339,1359,377,1034,556,951,873,830
339,1255,480,1035,556,848,866,775
337,1248,495,944,556,837,884,720
337,1166,577,909,570,837,830,732
337,1026,717,909,574,835,775,732
337,919,809,924,708,485,775,777
367,844,883,888,708,485,763,880
342,868,884,888,749,485,776,999
391,898,882,890,778,485,835,1016
399,896,883,891,804,489,835,1042
388,900,887,893,982,489,914,1206
358,928,889,893,935,508,1079,1294
358,928,852,930,931,510,1071,1328
358,928,851,915,910,510,1087,1412
358,878,901,848,901,632,920,1412
355,770,1010,850,816,672,917,1429
378,708,1092,849,692,720,917,1499
378,705,1091,832,689,713,846,1523
378,705,1086,820,652,765,704,1519
378,476,1314,821,652,780,463,1509
378,428,1335,722,652,837,513,1499
370,428,1203,754,652,838,715,1315
370,309,1293,702,652,743,786,1308
388,311,1287,612,652,592,812,1281
375,309,1306,559,651,571,863,1146
312,347,1325,410,651,551,892,1031
297,316,1365,388,651,548,1008,1008
296,321,1364,306,632,548,1018,870
215,351,1415,302,625,545,1018,920
219,359,1384,332,628,477,1022,955
219,359,1369,347,782,466,1055,992
219,339,1359,377,820,466,1231,992
219,339,1255,480,824,462,1254,1207
211,337,1248,495,824,534,1232,1211
211,337,1166,577,804,547,1251,1219
211,337,1026,717,797,571,1251,1224
211,337,919,809,790,600,1256,1179
181,367,844,883,807,622,1327,1076
181,342,868,884,784,648,1358,976
102,391,898,882,816,654,1299,972
94,399,896,883,821,650,1306,954
124,388,900,887,645,650,1233,831
154,358,928,889,628,631,1068,740
197,358,928,852,688,629,1040,706
259,358,928,851,697,629,989,621
330,358,878,901,736,507,945,621
330,355,770,1010,739,439,977,604
297,378,708,1092,700,384,1094,534
297,378,705,1091,700,388,1112,510
297,378,705,1086,725,340,1112,510
297,378,476,1314,725,326,1158,475
297,378,428,1335,725,258,1108,475
297,370,428,1203,725,257,917,475
317,370,309,1293,731,250,852,475
297,388,311,1287,735,247,888,475
292,375,309,1306,735,247,930,475
292,312,347,1325,735,247,927,475
287,297,316,1365,735,290,811,475
295,296,321,1364,735,492,801,469
295,215,351,1415,735,578,803,419
283,219,359,1384,732,578,857,384
283,219,359,1369,552,578,825,347
283,219,339,1359,475,578,696,347
283,219,339,1255,471,578,673,132
288,211,337,1248,471,505,685,128
314,211,337,1166,471,492,674,107
314,211,337,1026,500,448,674,102
314,211,337,919,373,471,669,102
314,181,367,844,311,451,598,102
352,181,342,868,289,479,716,83
360,102,391,898,228,473,724,136
390,94,399,896,198,473,730,107
360,124,388,900,190,473,747,66
330,154,358,928,275,473,747,66
287,197,358,928,276,473,747,66
225,259,358,928,267,473,747,90
154,330,358,878,228,475,747,92
154,330,355,770,486,475,715,92
144,297,378,708,507,475,598,198
144,297,378,705,507,476,579,279
186,297,378,705,533,540,579,370
186,297,378,476,533,683,532,370
186,297,378,428,632,721,532,398
186,297,370,428,632,776,521,413
179,317,370,309,626,776,515,433
187,297,388,311,627,935,453,444
187,292,375,309,627,983,360,479
187,292,312,347,627,983,392,638
218,287,297,316,693,945,418,724
255,295,296,321,693,743,423,724
364,295,215,351,693,662,437,762
425,283,219,359,693,662,379,902
425,283,219,359,693,703,378,903
433,283,219,339,693,703,331,903
433,283,219,339,693,703,331,903
428,288,211,337,693,703,326,903
402,314,211,337,765,703,321,951
402,314,211,337,866,709,330,1112
402,314,211,337,871,639,367,1159
402,314,181,367,893,648,386,1177
364,352,181,342,972,594,291,1183
356,360,102,391,1100,594,354,1123
435,390,94,399,1106,594,341,1195
435,360,124,388,1096,594,318,1443
435,330,154,358,1008,594,330,1443
488,287,197,358,947,594,345,1443
488,225,259,358,947,594,345,1419
528,154,330,358,947,592,567,1417
630,154,330,355,940,650,653,1417
633,144,297,378,919,685,658,1311
648,144,297,378,1062,684,658,1261
611,186,297,378,1073,661,658,1204
674,186,297,378,1164,711,658,1278
674,186,297,378,1100,757,658,1250
711,186,297,370,1129,702,746,1235
698,179,317,370,1129,702,746,1220
690,187,297,388,1151,543,824,1237
726,187,292,375,1151,879,841,1290
741,187,292,312,1151,879,836,1175
760,218,287,297,1151,874,810,1213
754,255,295,296,1151,874,805,1267
864,364,295,215,1158,869,846,1230
811,425,283,219,1160,882,848,1122
1097,425,283,219,1160,889,848,1173
1101,433,283,219,1160,889,876,1266
1102,433,283,219,1160,889,876,1383
1104,428,288,211,1160,889,869,1425
1104,402,314,211,1088,905,1109,1448
1105,402,314,211,958,893,1100,1409
1105,402,314,211,953,892,1063,1376
1164,402,314,181,931,881,1044,1399
1164,364,352,181,852,888,977,1401
1164,356,360,102,724,888,906,1398
1055,435,390,94,716,888,906,1374
1055,435,360,124,716,888,1077,1320
1055,435,330,154,716,888,1153,1495
1002,488,287,197,716,888,1138,1529
1002,488,225,259,716,888,1138,1589
962,528,154,330,716,898,916,1618
860,630,154,330,462,892,870,1618
857,633,144,297,462,896,895,1713
859,648,144,297,319,933,895,1689
854,611,186,297,340,888,900,1656
812,674,186,297,378,694,967,1583
833,674,186,297,344,655,971,1591
811,711,186,297,315,750,883,1593
811,698,179,317,319,750,883,1588
937,690,187,297,299,750,805,1560
1032,726,187,292,304,366,808,1472
1032,741,187,292,304,471,765,1428
989,760,218,287,238,490,766,1304
946,754,255,295,238,508,832,1307
729,864,364,295,231,511,820,1382
735,811,425,283,267,498,821,1417
451,1097,425,283,272,508,821,1369
458,1101,433,283,276,705,793,1313
457,1102,433,283,276,727,793,1197
467,1104,428,288,276,727,793,1155
552,1104,402,314,317,711,622,1084
590,1105,402,314,317,749,801,962
590,1105,402,314,447,749,854,992
531,1164,402,314,468,754,854,995
536,1164,364,352,468,747,854,987
536,1164,356,360,471,747,854,984
536,1055,435,390,471,747,869,936
542,1055,435,360,494,786,704,834
598,1055,435,330,494,786,690,659
729,1002,488,287,536,786,904,625
829,1002,488,225,597,786,904,565
832,962,528,154,597,776,904,840
971,860,630,154,597,743,864,881
1021,857,633,144,605,704,879,810
1004,859,648,144,605,663,879,899
1004,854,611,186,522,832,874,907
997,812,674,186,433,855,828,906
977,833,674,186,777,810,877,903
980,811,711,186,777,935,880,901
980,811,698,179,885,935,880,901
854,937,690,187,1024,935,888,952
725,1032,726,187,1110,935,869,1009
710,1032,741,187,1225,830,865,1035
705,989,760,218,1237,811,864,1035
700,946,754,255,1237,793,839,1028
728,729,864,364,1237,790,812,963
714,735,811,425,1199,793,809,974
712,451,1097,425,1196,735,922,1304
718,458,1101,433,1302,538,922,1268
753,457,1102,433,1326,516,941,1267
805,467,1104,428,1326,533,943,1267
861,552,1104,402,1474,533,871,1267
822,590,1105,402,1829,495,692,1267
822,590,1105,402,1722,495,639,1223
822,531,1164,402,1777,490,639,1179
817,536,1164,364,1787,490,639,1179
817,536,1164,356,1784,490,639,1179
817,536,1055,435,1784,591,627,1179
811,542,1055,435,1761,552,685,1087
770,598,1055,435,1761,626,687,1196
639,729,1002,488,1719,816,473,1202
540,829,1002,488,1658,819,683,1207
579,832,962,528,1696,819,741,912
440,971,860,630,1877,800,758,871
401,1021,857,633,1921,800,713,847
402,1004,859,648,1922,800,713,751
656,1004,854,611,1922,631,713,771
642,997,812,674,1882,608,707,772
651,977,833,674,1565,608,1057,767
633,980,811,711,1565,389,1283,767
633,980,811,698,1453,482,1283,767
633,854,937,690,1379,482,1275,716
676,725,1032,726,1376,482,1274,659
734,710,1032,741,1261,482,1268,710
753,705,989,760,1249,482,1268,729
753,700,946,754,1249,482,1227,679
723,728,729,864,1249,576,1209,668
723,714,735,811,1249,573,1209,590
723,712,451,1097,1247,573,1096,256
698,718,458,1101,1206,573,1100,255
663,753,457,1102,1386,573,1081,312
599,805,467,1104,1387,556,1079,312
458,861,552,1104,1212,556,1079,312
458,822,590,1105,858,556,1079,479
458,822,590,1105,839,556,1079,489
458,822,531,1164,763,556,1079,530
458,817,536,1164,812,556,1155,530
458,817,536,1164,825,556,1253,530
458,817,536,1055,959,455,1302,544
458,811,542,1055,959,455,1264,549
443,770,598,1055,959,381,1190,440
501,639,729,1002,988,396,1257,434
505,540,829,1002,989,432,1091,429
478,579,832,962,951,458,1033,420
500,440,971,860,770,476,1065,420
490,401,1021,857,718,476,1065,425
490,402,1004,859,717,568,1065,476
237,656,1004,854,717,694,1065,447
239,642,997,812,717,740,1052,446
229,651,977,833,689,740,649,446
229,633,980,811,689,739,420,446
229,633,980,811,720,646,428,446
229,633,854,937,722,648,491,446
245,676,725,1032,634,650,491,456
270,734,710,1032,634,650,491,379
251,753,705,989,727,650,491,360
251,753,700,946,762,650,491,360
251,723,728,729,762,556,510,374
251,723,714,735,762,556,510,375
255,723,712,451,799,558,511,375
279,698,718,458,730,600,515,375
279,663,753,457,526,605,515,318
279,599,805,467,525,605,515,318
279,458,861,552,512,605,679,318
283,458,822,590,511,605,682,151
295,458,822,590,507,605,702,380
295,458,822,531,523,605,760,352
295,458,817,536,531,605,734,352
299,458,817,536,518,639,689,352
310,458,817,536,385,684,637,338
336,458,811,542,406,761,611,333
369,443,770,598,423,942,609,333
311,501,639,729,394,771,542,333
306,505,540,829,519,740,505,406
293,478,579,832,627,806,506,409
271,500,440,971,708,788,457,509
270,490,401,1021,804,845,569,615
269,490,402,1004,858,797,618,592
268,237,656,1004,1013,671,668,624
266,239,642,997,1046,628,674,624
266,229,651,977,1134,629,674,680
266,229,633,980,1138,639,674,690
266,229,633,980,1108,642,670,690
266,229,633,854,1034,802,634,690
207,245,676,725,1034,955,634,680
126,270,734,710,1035,955,640,680
124,251,753,705,944,955,642,826
124,251,753,700,909,955,648,832
124,251,723,728,909,955,657,856
124,251,723,714,924,959,720,855
120,255,723,712,888,1143,729,873
96,279,698,718,888,1155,737,873
97,279,663,753,890,1187,737,893
97,279,599,805,891,1189,737,937
97,279,458,861,893,1349,573,946
93,283,458,822,893,1453,570,946
87,295,458,822,930,1547,550,716
95,295,458,822,915,1547,527,707
116,295,458,817,848,1558,553,826
167,299,458,817,850,1538,508,1158
579,310,458,817,849,1549,561,1221
589,336,458,811,832,1473,654,1252
564,369,443,770,820,1367,778,1270
698,311,501,639,821,1388,848,1373
708,306,505,540,722,1416,842,1403
784,293,478,579,754,1408,841,1452
784,271,500,440,702,1425,854,1500
788,270,490,401,612,1467,743,1412
860,269,490,402,559,1437,694,1394
1055,268,237,656,410,1438,644,1362
1208,266,239,642,388,1438,636,1362
1302,266,229,651,306,1437,641,1306
1608,266,229,633,302,1427,641,1296
1659,266,229,633,332,1424,637,1296
1671,266,229,633,347,1262,637,1296
1669,207,245,676,377,1107,643,1296
1690,126,270,734,480,1112,642,1296
1719,124,251,753,495,1119,661,1150
1737,124,251,753,577,1143,657,1144
1758,124,251,723,717,1316,630,1106
1776,124,251,723,809,1323,567,1106
1779,120,255,723,883,1214,557,1088
1779,96,279,698,884,1217,541,1088
1778,97,279,663,882,1180,541,1090
1783,97,279,599,883,1209,541,1047
1826,97,279,458,887,1049,541,1040
1841,93,283,458,889,1079,541,1108
1872,87,295,458,852,1040,541,1111
1883,95,295,458,851,1127,520,1108
2057,116,295,458,901,1119,444,989
2057,167,299,458,1010,1106,436,657
1690,579,310,458,1092,1050,383,610
1871,589,336,458,1091,1049,290,580
1902,564,369,443,1086,974,169,667
1787,698,311,501,1314,919,99,588
1792,708,306,505,1335,886,98,546
1719,784,293,478,1203,802,98,497
1719,784,271,500,1293,798,85,389
1715,788,270,490,1287,706,84,367
1654,860,269,490,1306,692,84,411
1464,1055,268,237,1325,691,84,430
1311,1208,266,239,1365,709,84,430
1217,1302,266,229,1364,709,88,434
911,1608,266,229,1415,709,88,448
860,1659,266,229,1384,774,88,534
852,1671,266,229,1369,845,81,654
897,1669,207,245,1359,845,263,683
948,1690,126,270,1255,840,365,690
1015,1719,124,251,1248,833,356,694
1006,1737,124,251,1166,815,354,748
985,1758,124,251,1026,645,381,803
967,1776,124,251,919,634,750,803
964,1779,120,255,844,602,750,815
973,1779,96,279,868,549,750,815
973,1778,97,279,898,549,750,793
968,1783,97,279,896,519,750,792
925,1826,97,279,900,535,750,790
941,1841,93,283,928,468,750,722
904,1872,87,295,928,417,750,746
903,1883,95,295,928,351,736,780
708,2057,116,295,878,357,736,991
653,2057,167,299,770,441,764,994
597,1690,579,310,708,604,771,978
380,1871,589,336,705,607,778,1049
341,1902,564,369,705,644,775,1086
323,1787,698,311,476,644,775,1304
308,1792,708,306,428,641,786,1243
303,1719,784,293,428,641,786,1240
303,1719,784,271,309,628,888,1200
303,1715,788,270,311,621,1042,1199
292,1654,860,269,309,622,1063,1145
290,1464,1055,268,347,622,1083,1126
309,1311,1208,266,316,601,1086,1126
341,1217,1302,266,321,620,1077,1122
343,911,1608,266,351,627,1080,1108
344,860,1659,266,359,562,1148,1022
357,852,1671,266,359,517,1139,902
357,897,1669,207,339,556,951,873
283,948,1690,126,339,556,848,866
187,1015,1719,124,337,556,837,884
178,1006,1737,124,337,570,837,830
181,985,1758,124,337,574,835,775
186,967,1776,124,337,708,485,775
192,964,1779,120,367,708,485,763
183,973,1779,96,342,749,485,776
183,973,1778,97,391,778,485,835
183,968,1783,97,399,804,489,835
183,925,1826,97,388,982,489,914
154,941,1841,93,358,935,508,1079
155,904,1872,87,358,931,510,1071
174,903,1883,95,358,910,510,1087
202,708,2057,116,358,901,632,920
202,653,2057,167,355,816,672,917
221,597,1690,579,378,692,720,917
221,380,1871,589,378,689,713,846
221,341,1902,564,378,652,765,704
224,323,1787,698,378,652,780,463
226,308,1792,708,378,652,837,513
226,303,1719,784,370,652,838,715
226,303,1719,784,370,652,743,786
227,303,1715,788,388,652,592,812
227,292,1654,860,375,651,571,863
224,290,1464,1055,312,651,551,892
221,309,1311,1208,297,651,548,1008
272,341,1217,1302,296,632,548,1018
271,343,911,1608,215,625,545,1018
270,344,860,1659,219,628,477,1022
253,357,852,1671,219,782,466,1055
208,357,897,1669,219,820,466,1231
208,283,948,1690,219,824,462,1254
208,187,1015,1719,211,824,534,1232
208,178,1006,1737,211,804,547,1251
205,181,985,1758,211,797,571,1251
200,186,967,1776,211,790,600,1256
194,192,964,1779,181,807,622,1327
194,183,973,1779,181,784,648,1358
194,183,973,1778,102,816,654,1299
194,183,968,1783,94,821,650,1306
194,183,925,1826,124,645,650,1233
192,154,941,1841,154,628,631,1068
198,155,904,1872,197,688,629,1040
161,174,903,1883,259,697,629,989
133,202,708,2057,330,736,507,945
133,202,653,2057,330,739,439,977
119,221,597,1690,297,700,384,1094
119,221,380,1871,297,700,388,1112
174,221,341,1902,297,725,340,1112
218,224,323,1787,297,725,326,1158
238,226,308,1792,297,725,258,1108
317,226,303,1719,297,725,257,917
317,226,303,1719,317,731,250,852
316,227,303,1715,297,735,247,888
316,227,292,1654,292,735,247,930
316,224,290,1464,292,735,247,927
312,221,309,1311,287,735,290,811
252,272,341,1217,295,735,492,801
318,271,343,911,295,735,578,803
358,270,344,860,283,732,578,857
402,253,357,852,283,552,578,825
423,208,357,897,283,475,578,696
517,208,283,948,283,471,578,673
612,208,187,1015,288,471,505,685
690,208,178,1006,314,471,492,674
846,205,181,985,314,500,448,674
915,200,186,967,314,373,471,669
917,194,192,964,314,311,451,598
917,194,183,973,352,289,479,716
961,194,183,973,360,228,473,724
961,194,183,968,390,198,473,730
1193,194,183,925,360,190,473,747
1193,192,154,941,330,275,473,747
1186,198,155,904,287,276,473,747
1264,161,174,903,225,267,473,747
1330,133,202,708,154,228,475,747
1330,133,202,653,154,486,475,715
1327,119,221,597,144,507,475,598
1358,119,221,380,144,507,476,579
1303,174,221,341,186,533,540,579
1297,218,224,323,186,533,683,532
1275,238,226,308,186,632,721,532
1196,317,226,303,186,632,776,521
1196,317,226,303,179,626,776,515
1238,316,227,303,187,627,935,453
1262,316,227,292,187,627,983,360
1265,316,224,290,187,627,983,392
1260,312,221,309,218,693,945,418
1238,252,272,341,255,693,743,423
1182,318,271,343,364,693,662,437
1258,358,270,344,425,693,662,379
1214,402,253,357,425,693,703,378
1193,423,208,357,433,693,703,331
1099,517,208,283,433,693,703,331
1004,612,208,187,428,693,703,326
926,690,208,178,402,765,703,321
770,846,205,181,402,866,709,330
701,915,200,186,402,871,639,367
700,917,194,192,402,893,648,386
700,917,194,183,364,972,594,291
701,961,194,183,356,1100,594,354
704,961,194,183,435,1106,594,341
472,1193,194,183,435,1096,594,318
754,1193,192,154,435,1008,594,330
772,1186,198,155,488,947,594,345
695,1264,161,174,488,947,594,345
708,1330,133,202,528,947,592,567
750,1330,133,202,630,940,650,653
748,1327,119,221,633,919,685,658
717,1358,119,221,648,1062,684,658
717,1303,174,221,611,1073,661,658
819,1297,218,224,674,1164,711,658
822,1275,238,226,674,1100,757,658
889,1196,317,226,711,1129,702,746
889,1196,317,226,698,1129,702,746
857,1238,316,227,690,1151,543,824
963,1262,316,227,726,1151,879,841
960,1265,316,224,741,1151,879,836
