Accum_y-0,T-1,T-2,T-3,T-4,Accum_y-1
1123,469,449,504,818,575
1123,467,436,517,820,577
1123,373,524,523,820,709
1123,359,538,510,833,711
1123,356,541,474,869,794
1123,356,539,476,841,782
1123,334,561,476,780,778
1123,334,561,476,720,745
1094,363,561,367,827,1020
1086,371,561,367,771,1022
1033,424,561,367,711,1024
1144,427,561,367,711,1024
1112,464,564,351,727,1024
1029,542,569,339,739,1024
1060,544,571,333,745,1024
1025,663,571,322,756,1123
742,956,571,311,767,1123
731,967,571,311,739,1123
492,1206,547,330,711,1158
492,1196,557,330,646,1143
492,1155,598,330,634,1203
492,1138,605,340,609,1372
493,1075,600,408,574,1419
474,1055,555,492,573,1309
502,1043,593,474,559,1241
515,1043,577,415,382,1272
515,1024,594,406,334,1114
515,1024,594,270,461,1096
515,1022,596,270,461,1069
514,989,622,274,465,1039
319,1126,466,465,488,1034
337,1123,469,449,504,1027
340,1123,467,436,517,1025
340,1123,373,524,523,901
370,1123,359,538,510,904
496,1123,356,541,474,821
550,1123,356,539,476,784
581,1123,334,561,476,819
581,1123,334,561,476,819
596,1094,363,561,367,541
703,1086,371,561,367,553
950,1033,424,561,367,552
871,1144,427,561,367,598
905,1112,464,564,351,616
1257,1029,542,569,339,616
1400,1060,544,571,333,616
1421,1025,663,571,322,529
1411,742,956,571,311,530
1412,731,967,571,311,530
1413,492,1206,547,330,495
1416,492,1196,557,330,519
1465,492,1155,598,330,444
1651,492,1138,605,340,275
1702,493,1075,600,408,228
1720,474,1055,555,492,227
1666,502,1043,593,474,225
1716,515,1043,577,415,247
1739,515,1024,594,406,356
1857,515,1024,594,270,502
1886,515,1022,596,270,505
2073,514,989,622,274,505
2089,319,1126,466,465,504
2072,337,1123,469,449,527
2111,340,1123,467,436,527
2138,340,1123,373,524,520
2154,370,1123,359,538,515
2127,496,1123,356,541,515
2080,550,1123,356,539,515
2049,581,1123,334,561,480
2049,581,1123,334,561,480
2034,596,1094,363,561,479
1984,703,1086,371,561,465
1742,950,1033,424,561,535
1731,871,1144,427,561,494
1697,905,1112,464,564,512
1406,1257,1029,542,569,551
1228,1400,1060,544,571,611
1123,1421,1025,663,571,631
1132,1411,742,956,571,631
1141,1412,731,967,571,713
1144,1413,492,1206,547,796
1209,1416,492,1196,557,788
1188,1465,492,1155,598,801
1005,1651,492,1138,605,812
953,1702,493,1075,600,856
935,1720,474,1055,555,898
935,1666,502,1043,593,898
872,1716,515,1043,577,844
849,1739,515,1024,594,715
731,1857,515,1024,594,562
702,1886,515,1022,596,559
515,2073,514,989,622,559
504,2089,319,1126,466,559
504,2072,337,1123,469,536
469,2111,340,1123,467,536
479,2138,340,1123,373,535
437,2154,370,1123,359,535
338,2127,496,1123,356,535
331,2080,550,1123,356,535
331,2049,581,1123,334,537
387,2049,581,1123,334,537
412,2034,596,1094,363,552
511,1984,703,1086,371,564
509,1742,950,1033,424,493
524,1731,871,1144,427,496
530,1697,905,1112,464,547
572,1406,1257,1029,542,508
619,1228,1400,1060,544,496
624,1123,1421,1025,663,609
758,1132,1411,742,956,763
841,1141,1412,731,967,681
875,1144,1413,492,1206,598
1048,1209,1416,492,1196,582
1354,1188,1465,492,1155,569
1398,1005,1651,492,1138,558
1532,953,1702,493,1075,514
1532,935,1720,474,1055,472
1532,935,1666,502,1043,472
1532,872,1716,515,1043,472
1532,849,1739,515,1024,472
1532,731,1857,515,1024,472
1532,702,1886,515,1022,472
1532,515,2073,514,989,472
1527,504,2089,319,1126,472
1528,504,2072,337,1123,472
1521,469,2111,340,1123,472
1493,479,2138,340,1123,507
1489,437,2154,370,1123,517
1489,338,2127,496,1123,517
1489,331,2080,550,1123,517
1517,331,2049,581,1123,563
1506,387,2049,581,1123,586
1500,412,2034,596,1094,573
1372,511,1984,703,1086,572
1371,509,1742,950,1033,650
1332,524,1731,871,1144,701
1318,530,1697,905,1112,650
1241,572,1406,1257,1029,767
1213,619,1228,1400,1060,777
1279,624,1123,1421,1025,642
1151,758,1132,1411,742,487
1058,841,1141,1412,731,487
1020,875,1144,1413,492,490
782,1048,1209,1416,492,491
550,1354,1188,1465,492,491
564,1398,1005,1651,492,491
437,1532,953,1702,493,495
438,1532,935,1720,474,541
438,1532,935,1666,502,546
443,1532,872,1716,515,592
445,1532,849,1739,515,607
445,1532,731,1857,515,870
445,1532,702,1886,515,925
445,1532,515,2073,514,980
445,1527,504,2089,319,1012
443,1528,504,2072,337,1212
443,1521,469,2111,340,1216
434,1493,479,2138,340,1181
434,1489,437,2154,370,1171
434,1489,338,2127,496,1171
434,1489,331,2080,550,1211
406,1517,331,2049,581,1275
361,1506,387,2049,581,1382
342,1500,412,2034,596,1380
314,1372,511,1984,703,1419
312,1371,509,1742,950,1435
312,1332,524,1731,871,1402
312,1318,530,1697,905,1469
286,1241,572,1406,1257,1491
267,1213,619,1228,1400,1457
198,1279,624,1123,1421,1448
324,1151,758,1132,1411,1448
366,1058,841,1141,1412,1448
367,1020,875,1144,1413,1445
364,782,1048,1209,1416,1444
262,550,1354,1188,1465,1444
329,564,1398,1005,1651,1469
322,437,1532,953,1702,1479
321,438,1532,935,1720,1433
321,438,1532,935,1666,1428
316,443,1532,872,1716,1382
317,445,1532,849,1739,1367
317,445,1532,731,1857,1105
317,445,1532,702,1886,1050
317,445,1532,515,2073,1091
317,445,1527,504,2089,1059
317,443,1528,504,2072,859
317,443,1521,469,2111,855
317,434,1493,479,2138,1089
317,434,1489,437,2154,1246
317,434,1489,338,2127,1349
317,434,1489,331,2080,1368
317,406,1517,331,2049,1260
317,361,1506,387,2049,1130
317,342,1500,412,2034,1130
402,314,1372,511,1984,1080
438,312,1371,509,1742,986
438,312,1332,524,1731,960
440,312,1318,530,1697,857
440,286,1241,572,1406,718
471,267,1213,619,1228,694
469,198,1279,624,1123,693
422,324,1151,758,1132,693
409,366,1058,841,1141,693
409,367,1020,875,1144,693
409,364,782,1048,1209,693
410,262,550,1354,1188,693
282,329,564,1398,1005,668
282,322,437,1532,953,654
282,321,438,1532,935,654
282,321,438,1532,935,654
285,316,443,1532,872,654
282,317,445,1532,849,654
282,317,445,1532,731,653
282,317,445,1532,702,653
282,317,445,1532,515,585
282,317,445,1527,504,646
282,317,443,1528,504,706
282,317,443,1521,469,708
282,317,434,1493,479,530
282,317,434,1489,437,433
282,317,434,1489,338,330
283,317,434,1489,331,271
284,317,406,1517,331,267
284,317,361,1506,387,267
284,317,342,1500,412,267
202,402,314,1372,511,267
287,438,312,1371,509,295
299,438,312,1332,524,328
326,440,312,1318,530,393
370,440,286,1241,572,405
518,471,267,1213,619,430
525,469,198,1279,624,465
432,422,324,1151,758,466
403,409,366,1058,841,498
402,409,367,1020,875,750
402,409,364,782,1048,809
401,410,262,550,1354,818
401,282,329,564,1398,818
405,282,322,437,1532,818
413,282,321,438,1532,818
413,282,321,438,1532,818
410,285,316,443,1532,820
452,282,317,445,1532,820
464,282,317,445,1532,833
500,282,317,445,1532,869
500,282,317,445,1532,841
506,282,317,445,1527,780
574,282,317,443,1528,720
821,282,317,443,1521,827
1091,282,317,434,1493,771
1091,282,317,434,1489,711
1121,282,317,434,1489,711
1158,283,317,434,1489,727
1157,284,317,406,1517,739
1247,284,317,361,1506,745
1247,284,317,342,1500,756
1244,202,402,314,1372,767
1123,287,438,312,1371,739
1111,299,438,312,1332,711
1179,326,440,312,1318,646
1135,370,440,286,1241,634
956,518,471,267,1213,609
949,525,469,198,1279,574
984,432,422,324,1151,573
1005,403,409,366,1058,559
1022,402,409,367,1020,382
1046,402,409,364,782,334
1046,401,410,262,550,461
1046,401,282,329,564,461
1131,405,282,322,437,465
1123,413,282,321,438,488
1161,413,282,321,438,504
1161,410,285,316,443,517
1120,452,282,317,445,523
1108,464,282,317,445,510
1240,500,282,317,445,474
1240,500,282,317,445,476
1234,506,282,317,445,476
1230,574,282,317,443,476
983,821,282,317,443,367
713,1091,282,317,434,367
713,1091,282,317,434,367
683,1121,282,317,434,367
645,1158,283,317,434,351
645,1157,284,317,406,339
555,1247,284,317,361,333
555,1247,284,317,342,322
555,1244,202,402,314,311
555,1123,287,438,312,311
555,1111,299,438,312,330
458,1179,326,440,312,330
484,1135,370,440,286,330
523,956,518,471,267,340
549,949,525,469,198,408
537,984,432,422,324,492
611,1005,403,409,366,474
594,1022,402,409,367,415
570,1046,402,409,364,406
570,1046,401,410,262,270
570,1046,401,282,329,270
481,1131,405,282,322,274
481,1123,413,282,321,465
443,1161,413,282,321,449
443,1161,410,285,316,436
442,1120,452,282,317,524
442,1108,464,282,317,538
274,1240,500,282,317,541
281,1240,500,282,317,539
281,1234,506,282,317,561
217,1230,574,282,317,561
217,983,821,282,317,561
232,713,1091,282,317,561
392,713,1091,282,317,561
392,683,1121,282,317,561
392,645,1158,283,317,564
396,645,1157,284,317,569
398,555,1247,284,317,571
471,555,1247,284,317,571
493,555,1244,202,402,571
493,555,1123,287,438,571
493,555,1111,299,438,547
532,458,1179,326,440,557
506,484,1135,370,440,598
467,523,956,518,471,605
441,549,949,525,469,600
417,537,984,432,422,555
322,611,1005,403,409,593
322,594,1022,402,409,577
322,570,1046,402,409,594
322,570,1046,401,410,594
322,570,1046,401,282,596
322,481,1131,405,282,622
322,481,1123,413,282,466
322,443,1161,413,282,469
322,443,1161,410,285,467
322,442,1120,452,282,373
322,442,1108,464,282,359
322,274,1240,500,282,356
315,281,1240,500,282,356
494,281,1234,506,282,334
623,217,1230,574,282,334
623,217,983,821,282,363
608,232,713,1091,282,371
448,392,713,1091,282,424
448,392,683,1121,282,427
448,392,645,1158,283,464
444,396,645,1157,284,542
442,398,555,1247,284,544
369,471,555,1247,284,663
347,493,555,1244,202,956
356,493,555,1123,287,967
506,493,555,1111,299,1206
473,532,458,1179,326,1196
473,506,484,1135,370,1155
473,467,523,956,518,1138
473,441,549,949,525,1075
473,417,537,984,432,1055
473,322,611,1005,403,1043
473,322,594,1022,402,1043
482,322,570,1046,402,1024
629,322,570,1046,401,1024
629,322,570,1046,401,1022
629,322,481,1131,405,989
658,322,481,1123,413,1126
658,322,443,1161,413,1123
658,322,443,1161,410,1123
658,322,442,1120,452,1123
658,322,442,1108,464,1123
658,322,274,1240,500,1123
658,315,281,1240,500,1123
479,494,281,1234,506,1123
350,623,217,1230,574,1123
350,623,217,983,821,1094
350,608,232,713,1091,1086
350,448,392,713,1091,1033
382,448,392,683,1121,1144
388,448,392,645,1158,1112
388,444,396,645,1157,1029
388,442,398,555,1247,1060
388,369,471,555,1247,1025
390,347,493,555,1244,742
400,356,493,555,1123,731
250,506,493,555,1111,492
244,473,532,458,1179,492
285,473,506,484,1135,492
369,473,467,523,956,492
399,473,441,549,949,493
399,473,417,537,984,474
410,473,322,611,1005,502
481,473,322,594,1022,515
627,482,322,570,1046,515
517,629,322,570,1046,515
517,629,322,570,1046,515
518,629,322,481,1131,514
491,658,322,481,1123,319
491,658,322,443,1161,337
491,658,322,443,1161,340
491,658,322,442,1120,340
491,658,322,442,1108,370
491,658,322,274,1240,496
491,658,315,281,1240,550
491,479,494,281,1234,581
491,350,623,217,1230,581
491,350,623,217,983,596
491,350,608,232,713,703
491,350,448,392,713,950
459,382,448,392,683,871
453,388,448,392,645,905
453,388,444,396,645,1257
453,388,442,398,555,1400
453,388,369,471,555,1421
473,390,347,493,555,1411
471,400,356,493,555,1412
517,250,506,493,555,1413
703,244,473,532,458,1416
671,285,473,506,484,1465
647,369,473,467,523,1651
640,399,473,441,549,1702
640,399,473,417,537,1720
629,410,473,322,611,1666
558,481,473,322,594,1716
403,627,482,322,570,1739
366,517,629,322,570,1857
366,517,629,322,570,1886
365,518,629,322,481,2073
363,491,658,322,481,2089
381,491,658,322,443,2072
381,491,658,322,443,2111
418,491,658,322,442,2138
418,491,658,322,442,2154
496,491,658,322,274,2127
555,491,658,315,281,2080
561,491,479,494,281,2049
563,491,350,623,217,2049
563,491,350,623,217,2034
563,491,350,608,232,1984
565,491,350,448,392,1742
592,459,382,448,392,1731
592,453,388,448,392,1697
624,453,388,444,396,1406
673,453,388,442,398,1228
717,453,388,369,471,1123
695,473,390,347,493,1132
680,471,400,356,493,1141
678,517,250,506,493,1144
501,703,244,473,532,1209
492,671,285,473,506,1188
432,647,369,473,467,1005
409,640,399,473,441,953
409,640,399,473,417,935
409,629,410,473,322,935
409,558,481,473,322,872
409,403,627,482,322,849
409,366,517,629,322,731
409,366,517,629,322,702
415,365,518,629,322,515
433,363,491,658,322,504
549,381,491,658,322,504
648,381,491,658,322,469
612,418,491,658,322,479
612,418,491,658,322,437
534,496,491,658,322,338
475,555,491,658,315,331
477,561,491,479,494,331
574,563,491,350,623,387
587,563,491,350,623,412
587,563,491,350,608,511
608,565,491,350,448,509
581,592,459,382,448,524
585,592,453,388,448,530
553,624,453,388,444,572
588,673,453,388,442,619
567,717,453,388,369,624
567,695,473,390,347,758
565,680,471,400,356,841
521,678,517,250,506,875
521,501,703,244,473,1048
522,492,671,285,473,1354
522,432,647,369,473,1398
522,409,640,399,473,1532
538,409,640,399,473,1532
576,409,629,410,473,1532
577,409,558,481,473,1532
660,409,403,627,482,1532
683,409,366,517,629,1532
703,409,366,517,629,1532
901,415,365,518,629,1532
1050,433,363,491,658,1527
1017,549,381,491,658,1528
985,648,381,491,658,1521
1026,612,418,491,658,1493
1079,612,418,491,658,1489
1118,534,496,491,658,1489
1127,475,555,491,658,1489
1179,477,561,491,479,1517
1086,574,563,491,350,1506
1073,587,563,491,350,1500
1073,587,563,491,350,1372
1050,608,565,491,350,1371
1072,581,592,459,382,1332
1080,585,592,453,388,1318
1102,553,624,453,388,1241
1026,588,673,453,388,1213
1016,567,717,453,388,1279
1017,567,695,473,390,1151
1017,565,680,471,400,1058
1049,521,678,517,250,1020
1091,521,501,703,244,782
1091,522,492,671,285,550
1091,522,432,647,369,564
1091,522,409,640,399,437
1075,538,409,640,399,438
1042,576,409,629,410,438
1082,577,409,558,481,443
1059,660,409,403,627,445
1036,683,409,366,517,445
1021,703,409,366,517,445
817,901,415,365,518,445
650,1050,433,363,491,445
549,1017,549,381,491,443
482,985,648,381,491,443
440,1026,612,418,491,434
387,1079,612,418,491,434
348,1118,534,496,491,434
339,1127,475,555,491,434
279,1179,477,561,491,406
273,1086,574,563,491,361
273,1073,587,563,491,342
293,1073,587,563,491,314
293,1050,608,565,491,312
273,1072,581,592,459,312
292,1080,585,592,453,312
271,1102,553,624,453,286
271,1026,588,673,453,267
314,1016,567,717,453,198
313,1017,567,695,473,324
313,1017,565,680,471,366
281,1049,521,678,517,367
230,1091,521,501,703,364
235,1091,522,492,671,262
241,1091,522,432,647,329
266,1091,522,409,640,322
266,1075,538,409,640,321
263,1042,576,409,629,321
228,1082,577,409,558,316
168,1059,660,409,403,317
255,1036,683,409,366,317
251,1021,703,409,366,317
251,817,901,415,365,317
251,650,1050,433,363,317
251,549,1017,549,381,317
251,482,985,648,381,317
251,440,1026,612,418,317
290,387,1079,612,418,317
362,348,1118,534,496,317
396,339,1127,475,555,317
443,279,1179,477,561,317
447,273,1086,574,563,317
447,273,1073,587,563,317
427,293,1073,587,563,402
427,293,1050,608,565,438
425,273,1072,581,592,438
394,292,1080,585,592,440
393,271,1102,553,624,440
385,271,1026,588,673,471
329,314,1016,567,717,469
329,313,1017,567,695,422
415,313,1017,565,680,409
417,281,1049,521,678,409
453,230,1091,521,501,409
517,235,1091,522,492,410
526,241,1091,522,432,282
512,266,1091,522,409,282
529,266,1075,538,409,282
527,263,1042,576,409,282
523,228,1082,577,409,285
523,168,1059,660,409,282
436,255,1036,683,409,282
435,251,1021,703,409,282
435,251,817,901,415,282
435,251,650,1050,433,282
435,251,549,1017,549,282
443,251,482,985,648,282
472,251,440,1026,612,282
515,290,387,1079,612,282
446,362,348,1118,534,282
412,396,339,1127,475,283
514,443,279,1179,477,284
510,447,273,1086,574,284
510,447,273,1073,587,284
510,427,293,1073,587,202
510,427,293,1050,608,287
542,425,273,1072,581,299
563,394,292,1080,585,326
569,393,271,1102,553,370
569,385,271,1026,588,518
571,329,314,1016,567,525
571,329,313,1017,567,432
523,415,313,1017,565,403
538,417,281,1049,521,402
503,453,230,1091,521,402
502,517,235,1091,522,401
694,526,241,1091,522,401
892,512,266,1091,522,405
877,529,266,1075,538,413
877,527,263,1042,576,413
984,523,228,1082,577,410
984,523,168,1059,660,452
992,436,255,1036,683,464
992,435,251,1021,703,500
992,435,251,817,901,500
992,435,251,650,1050,506
992,435,251,549,1017,574
984,443,251,482,985,821
955,472,251,440,1026,1091
873,515,290,387,1079,1091
870,446,362,348,1118,1121
870,412,396,339,1127,1158
721,514,443,279,1179,1157
721,510,447,273,1086,1247
721,510,447,273,1073,1247
721,510,427,293,1073,1244
721,510,427,293,1050,1123
689,542,425,273,1072,1111
668,563,394,292,1080,1179
675,569,393,271,1102,1135
675,569,385,271,1026,956
673,571,329,314,1016,949
707,571,329,313,1017,984
669,523,415,313,1017,1005
710,538,417,281,1049,1022
709,503,453,230,1091,1046
640,502,517,235,1091,1046
433,694,526,241,1091,1046
224,892,512,266,1091,1131
222,877,529,266,1075,1123
295,877,527,263,1042,1161
208,984,523,228,1082,1161
299,984,523,168,1059,1120
291,992,436,255,1036,1108
291,992,435,251,1021,1240
291,992,435,251,817,1240
291,992,435,251,650,1234
291,992,435,251,549,1230
305,984,443,251,482,983
326,955,472,251,440,713
326,873,515,290,387,713
327,870,446,362,348,683
423,870,412,396,339,645
423,721,514,443,279,645
444,721,510,447,273,555
444,721,510,447,273,555
444,721,510,427,293,555
444,721,510,427,293,555
444,689,542,425,273,555
444,668,563,394,292,458
431,675,569,393,271,484
484,675,569,385,271,523
587,673,571,329,314,549
568,707,571,329,313,537
606,669,523,415,313,611
548,710,538,417,281,594
548,709,503,453,230,570
623,640,502,517,235,570
671,433,694,526,241,570
695,224,892,512,266,481
705,222,877,529,266,481
634,295,877,527,263,443
614,208,984,523,228,443
523,299,984,523,168,442
523,291,992,436,255,442
523,291,992,435,251,274
523,291,992,435,251,281
525,291,992,435,251,281
661,291,992,435,251,217
715,305,984,443,251,217
724,326,955,472,251,232
776,326,873,515,290,392
775,327,870,446,362,392
679,423,870,412,396,392
679,423,721,514,443,396
681,444,721,510,447,398
689,444,721,510,447,471
689,444,721,510,427,493
689,444,721,510,427,493
689,444,689,542,425,493
689,444,668,563,394,532
689,431,675,569,393,506
636,484,675,569,385,467
533,587,673,571,329,441
525,568,707,571,329,417
506,606,669,523,415,322
506,548,710,538,417,322
506,548,709,503,453,322
454,623,640,502,517,322
406,671,433,694,526,322
382,695,224,892,512,322
499,705,222,877,529,322
497,634,295,877,527,322
567,614,208,984,523,322
654,523,299,984,523,322
682,523,291,992,436,322
682,523,291,992,435,322
863,523,291,992,435,315
900,525,291,992,435,494
995,661,291,992,435,623
927,715,305,984,443,623
1010,724,326,955,472,608
982,776,326,873,515,448
982,775,327,870,446,448
983,679,423,870,412,448
1022,679,423,721,514,444
1097,681,444,721,510,442
1112,689,444,721,510,369
1124,689,444,721,510,347
1221,689,444,721,510,356
1249,689,444,689,542,506
1278,689,444,668,563,473
1278,689,431,675,569,473
1278,636,484,675,569,473
1278,533,587,673,571,473
1271,525,568,707,571,473
1252,506,606,669,523,473
1252,506,548,710,538,473
1252,506,548,709,503,482
1229,454,623,640,502,629
1229,406,671,433,694,629
1229,382,695,224,892,629
1233,499,705,222,877,658
1239,497,634,295,877,658
1167,567,614,208,984,658
1081,654,523,299,984,658
1053,682,523,291,992,658
1056,682,523,291,992,658
875,863,523,291,992,658
836,900,525,291,992,479
641,995,661,291,992,350
641,927,715,305,984,350
539,1010,724,326,955,350
518,982,776,326,873,350
537,982,775,327,870,382
654,983,679,423,870,388
620,1022,679,423,721,388
562,1097,681,444,721,388
539,1112,689,444,721,388
549,1124,689,444,721,390
453,1221,689,444,721,400
427,1249,689,444,689,250
456,1278,689,444,668,244
456,1278,689,431,675,285
456,1278,636,484,675,369
456,1278,533,587,673,399
456,1271,525,568,707,399
509,1252,506,606,669,410
512,1252,506,548,710,481
518,1252,506,548,709,627
537,1229,454,623,640,517
551,1229,406,671,433,517
551,1229,382,695,224,518
420,1233,499,705,222,491
414,1239,497,634,295,491
425,1167,567,614,208,491
456,1081,654,523,299,491
478,1053,682,523,291,491
552,1056,682,523,291,491
624,875,863,523,291,491
645,836,900,525,291,491
618,641,995,661,291,491
757,641,927,715,305,491
746,539,1010,724,326,491
743,518,982,776,326,491
724,537,982,775,327,459
643,654,983,679,423,453
638,620,1022,679,423,453
598,562,1097,681,444,453
715,539,1112,689,444,453
713,549,1124,689,444,473
753,453,1221,689,444,471
753,427,1249,689,444,517
695,456,1278,689,444,703
713,456,1278,689,431,671
766,456,1278,636,484,647
839,456,1278,533,587,640
848,456,1271,525,568,640
795,509,1252,506,606,629
834,512,1252,506,548,558
828,518,1252,506,548,403
810,537,1229,454,623,366
842,551,1229,406,671,366
852,551,1229,382,695,365
852,420,1233,499,705,363
854,414,1239,497,634,381
843,425,1167,567,614,381
811,456,1081,654,523,418
789,478,1053,682,523,418
715,552,1056,682,523,496
651,624,875,863,523,555
742,645,836,900,525,561
733,618,641,995,661,563
594,757,641,927,715,563
607,746,539,1010,724,563
619,743,518,982,776,565
629,724,537,982,775,592
592,643,654,983,679,592
592,638,620,1022,679,624
616,598,562,1097,681,673
499,715,539,1112,689,717
481,713,549,1124,689,695
440,753,453,1221,689,680
438,753,427,1249,689,678
457,695,456,1278,689,501
452,713,456,1278,689,492
399,766,456,1278,636,432
326,839,456,1278,533,409
317,848,456,1271,525,409
317,795,509,1252,506,409
275,834,512,1252,506,409
275,828,518,1252,506,409
274,810,537,1229,454,409
228,842,551,1229,406,409
218,852,551,1229,382,415
218,852,420,1233,499,433
216,854,414,1239,497,549
216,843,425,1167,567,648
216,811,456,1081,654,612
272,789,478,1053,682,612
356,715,552,1056,682,534
440,651,624,875,863,475
344,742,645,836,900,477
344,733,618,641,995,574
344,594,757,641,927,587
346,607,746,539,1010,587
365,619,743,518,982,608
402,629,724,537,982,581
419,592,643,654,983,585
419,592,638,620,1022,553
395,616,598,562,1097,588
411,499,715,539,1112,567
411,481,713,549,1124,567
411,440,753,453,1221,565
433,438,753,427,1249,521
441,457,695,456,1278,521
428,452,713,456,1278,522
433,399,766,456,1278,522
433,326,839,456,1278,522
485,317,848,456,1271,538
485,317,795,509,1252,576
486,275,834,512,1252,577
517,275,828,518,1252,660
517,274,810,537,1229,683
532,228,842,551,1229,703
538,218,852,551,1229,901
578,218,852,420,1233,1050
578,216,854,414,1239,1017
578,216,843,425,1167,985
578,216,811,456,1081,1026
522,272,789,478,1053,1079
515,356,715,552,1056,1118
513,440,651,624,875,1127
506,344,742,645,836,1179
650,344,733,618,641,1086
650,344,594,757,641,1073
635,346,607,746,539,1073
608,365,619,743,518,1050
562,402,629,724,537,1072
545,419,592,643,654,1080
545,419,592,638,620,1102
545,395,616,598,562,1026
530,411,499,715,539,1016
528,411,481,713,549,1017
530,411,440,753,453,1017
525,433,438,753,427,1049
500,441,457,695,456,1091
516,428,452,713,456,1091
513,433,399,766,456,1091
513,433,326,839,456,1091
461,485,317,848,456,1075
461,485,317,795,509,1042
460,486,275,834,512,1082
429,517,275,828,518,1059
429,517,274,810,537,1036
479,532,228,842,551,1021
518,538,218,852,551,817
593,578,218,852,420,650
726,578,216,854,414,549
745,578,216,843,425,482
746,578,216,811,456,440
746,522,272,789,478,387
666,515,356,715,552,348
605,513,440,651,624,339
609,506,344,742,645,279
526,650,344,733,618,273
558,650,344,594,757,273
558,635,346,607,746,293
555,608,365,619,743,293
555,562,402,629,724,273
555,545,419,592,643,292
568,545,419,592,638,271
568,545,395,616,598,271
567,530,411,499,715,314
567,528,411,481,713,313
565,530,411,440,753,313
548,525,433,438,753,281
553,500,441,457,695,230
543,516,428,452,713,235
544,513,433,399,766,241
550,513,433,326,839,266
554,461,485,317,848,266
560,461,485,317,795,263
560,460,486,275,834,228
573,429,517,275,828,168
594,429,517,274,810,255
529,479,532,228,842,251
484,518,538,218,852,251
369,593,578,218,852,251
236,726,578,216,854,251
217,745,578,216,843,251
216,746,578,216,811,251
216,746,522,272,789,290
216,666,515,356,715,362
187,605,513,440,651,396
190,609,506,344,742,443
129,526,650,344,733,447
106,558,650,344,594,447
106,558,635,346,607,427
162,555,608,365,619,427
184,555,562,402,629,425
189,555,545,419,592,394
227,568,545,419,592,393
252,568,545,395,616,385
252,567,530,411,499,329
252,567,528,411,481,329
252,565,530,411,440,415
252,548,525,433,438,417
263,553,500,441,457,453
265,543,516,428,452,517
318,544,513,433,399,526
340,550,513,433,326,512
342,554,461,485,317,529
336,560,461,485,317,527
336,560,460,486,275,523
323,573,429,517,275,523
302,594,429,517,274,436
302,529,479,532,228,435
302,484,518,538,218,435
342,369,593,578,218,435
383,236,726,578,216,435
383,217,745,578,216,443
406,216,746,578,216,472
470,216,746,522,272,515
476,216,666,515,356,446
476,187,605,513,440,412
460,190,609,506,344,514
463,129,526,650,344,510
455,106,558,650,344,510
564,106,558,635,346,510
568,162,555,608,365,510
545,184,555,562,402,542
551,189,555,545,419,563
500,227,568,545,419,569
475,252,568,545,395,569
475,252,567,530,411,571
475,252,567,528,411,571
545,252,565,530,411,523
568,252,548,525,433,538
559,263,553,500,441,503
565,265,543,516,428,502
607,318,544,513,433,694
590,340,550,513,433,892
584,342,554,461,485,877
584,336,560,461,485,877
584,336,560,460,486,984
584,323,573,429,517,984
677,302,594,429,517,992
766,302,529,479,532,992
766,302,484,518,538,992
726,342,369,593,578,992
685,383,236,726,578,992
685,383,217,745,578,984
662,406,216,746,578,955
723,470,216,746,522,873
721,476,216,666,515,870
722,476,187,605,513,870
737,460,190,609,506,721
734,463,129,526,650,721
733,455,106,558,650,721
624,564,106,558,635,721
563,568,162,555,608,721
563,545,184,555,562,689
796,551,189,555,545,668
796,500,227,568,545,675
796,475,252,568,545,675
796,475,252,567,530,673
796,475,252,567,528,707
772,545,252,565,530,669
749,568,252,548,525,710
740,559,263,553,500,709
758,565,265,543,516,640
660,607,318,544,513,433
649,590,340,550,513,224
649,584,342,554,461,222
649,584,336,560,461,295
649,584,336,560,460,208
649,584,323,573,429,299
556,677,302,594,429,291
468,766,302,529,479,291
468,766,302,484,518,291
468,726,342,369,593,291
468,685,383,236,726,291
468,685,383,217,745,305
468,662,406,216,746,326
343,723,470,216,746,326
339,721,476,216,666,327
338,722,476,187,605,423
323,737,460,190,609,423
323,734,463,129,526,444
325,733,455,106,558,444
326,624,564,106,558,444
326,563,568,162,555,444
376,563,545,184,555,444
334,796,551,189,555,444
392,796,500,227,568,431
456,796,475,252,568,484
505,796,475,252,567,587
505,796,475,252,567,568
493,772,545,252,565,606
507,749,568,252,548,548
759,740,559,263,553,548
772,758,565,265,543,623
848,660,607,318,544,671
848,649,590,340,550,695
848,649,584,342,554,705
848,649,584,336,560,634
848,649,584,336,560,614
848,649,584,323,573,523
848,556,677,302,594,523
847,468,766,302,529,523
847,468,766,302,484,523
847,468,726,342,369,525
957,468,685,383,236,661
957,468,685,383,217,715
1024,468,662,406,216,724
1024,343,723,470,216,776
1024,339,721,476,216,775
1027,338,722,476,187,679
1076,323,737,460,190,679
1093,323,734,463,129,681
1091,325,733,455,106,689
1134,326,624,564,106,689
1273,326,563,568,162,689
1657,376,563,545,184,689
1456,334,796,551,189,689
1398,392,796,500,227,689
1334,456,796,475,252,636
1285,505,796,475,252,533
1286,505,796,475,252,525
1252,493,772,545,252,506
1297,507,749,568,252,506
1045,759,740,559,263,506
1055,772,758,565,265,454
1007,848,660,607,318,406
1007,848,649,590,340,382
1007,848,649,584,342,499
1019,848,649,584,336,497
1032,848,649,584,336,567
1135,848,649,584,323,654
1249,848,556,677,302,682
1249,847,468,766,302,682
