Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,Accum_y-1,Accum_y-2
317,445,1527,504,2089,319,1126,1059,717
317,443,1528,504,2072,337,1123,859,723
317,443,1521,469,2111,340,1123,855,794
317,434,1493,479,2138,340,1123,1089,819
317,434,1489,437,2154,370,1123,1246,815
317,434,1489,338,2127,496,1123,1349,923
317,434,1489,331,2080,550,1123,1368,1135
317,406,1517,331,2049,581,1123,1260,1167
317,361,1506,387,2049,581,1123,1130,1219
317,342,1500,412,2034,596,1094,1130,1280
402,314,1372,511,1984,703,1086,1080,1305
438,312,1371,509,1742,950,1033,986,1272
438,312,1332,524,1731,871,1144,960,1285
440,312,1318,530,1697,905,1112,857,1404
440,286,1241,572,1406,1257,1029,718,1400
471,267,1213,619,1228,1400,1060,694,1400
469,198,1279,624,1123,1421,1025,693,1378
422,324,1151,758,1132,1411,742,693,1338
409,366,1058,841,1141,1412,731,693,1355
409,367,1020,875,1144,1413,492,693,1322
409,364,782,1048,1209,1416,492,693,1341
410,262,550,1354,1188,1465,492,693,1375
282,329,564,1398,1005,1651,492,668,1426
282,322,437,1532,953,1702,493,654,1424
282,321,438,1532,935,1720,474,654,1374
282,321,438,1532,935,1666,502,654,1441
285,316,443,1532,872,1716,515,654,1452
282,317,445,1532,849,1739,515,654,1384
282,317,445,1532,731,1857,515,653,1331
282,317,445,1532,702,1886,515,653,1309
282,317,445,1532,515,2073,514,585,1336
282,317,445,1527,504,2089,319,646,1330
282,317,443,1528,504,2072,337,706,1334
282,317,443,1521,469,2111,340,708,1263
282,317,434,1493,479,2138,340,530,1263
282,317,434,1489,437,2154,370,433,1267
282,317,434,1489,338,2127,496,330,1161
283,317,434,1489,331,2080,550,271,952
284,317,406,1517,331,2049,581,267,920
284,317,361,1506,387,2049,581,267,868
284,317,342,1500,412,2034,596,267,1064
202,402,314,1372,511,1984,703,267,1087
287,438,312,1371,509,1742,950,295,1117
299,438,312,1332,524,1731,871,328,1123
326,440,312,1318,530,1697,905,393,1057
370,440,286,1241,572,1406,1257,405,1209
518,471,267,1213,619,1228,1400,430,1209
525,469,198,1279,624,1123,1421,465,1209
432,422,324,1151,758,1132,1411,466,1288
403,409,366,1058,841,1141,1412,498,1271
402,409,367,1020,875,1144,1413,750,1253
402,409,364,782,1048,1209,1416,809,1157
401,410,262,550,1354,1188,1465,818,1123
401,282,329,564,1398,1005,1651,818,1058
405,282,322,437,1532,953,1702,818,1021
413,282,321,438,1532,935,1720,818,1013
413,282,321,438,1532,935,1666,818,929
410,285,316,443,1532,872,1716,820,871
452,282,317,445,1532,849,1739,820,870
464,282,317,445,1532,731,1857,833,870
500,282,317,445,1532,702,1886,869,881
500,282,317,445,1532,515,2073,841,787
506,282,317,445,1527,504,2089,780,779
574,282,317,443,1528,504,2072,720,769
821,282,317,443,1521,469,2111,827,785
1091,282,317,434,1493,479,2138,771,760
1091,282,317,434,1489,437,2154,711,750
1121,282,317,434,1489,338,2127,711,748
1158,283,317,434,1489,331,2080,727,745
1157,284,317,406,1517,331,2049,739,745
1247,284,317,361,1506,387,2049,745,745
1247,284,317,342,1500,412,2034,756,474
1244,202,402,314,1372,511,1984,767,415
1123,287,438,312,1371,509,1742,739,385
1111,299,438,312,1332,524,1731,711,366
1179,326,440,312,1318,530,1697,646,312
1135,370,440,286,1241,572,1406,634,157
956,518,471,267,1213,619,1228,609,157
949,525,469,198,1279,624,1123,574,159
984,432,422,324,1151,758,1132,573,90
1005,403,409,366,1058,841,1141,559,117
1022,402,409,367,1020,875,1144,382,117
1046,402,409,364,782,1048,1209,334,117
1046,401,410,262,550,1354,1188,461,117
1046,401,282,329,564,1398,1005,461,208
1131,405,282,322,437,1532,953,465,222
1123,413,282,321,438,1532,935,488,222
1161,413,282,321,438,1532,935,504,356
1161,410,285,316,443,1532,872,517,364
1120,452,282,317,445,1532,849,523,364
1108,464,282,317,445,1532,731,510,364
1240,500,282,317,445,1532,702,474,353
1240,500,282,317,445,1532,515,476,666
1234,506,282,317,445,1527,504,476,678
1230,574,282,317,443,1528,504,476,748
983,821,282,317,443,1521,469,367,733
713,1091,282,317,434,1493,479,367,733
713,1091,282,317,434,1489,437,367,733
683,1121,282,317,434,1489,338,367,733
645,1158,283,317,434,1489,331,351,733
645,1157,284,317,406,1517,331,339,733
555,1247,284,317,361,1506,387,333,733
555,1247,284,317,342,1500,412,322,733
555,1244,202,402,314,1372,511,311,757
555,1123,287,438,312,1371,509,311,791
555,1111,299,438,312,1332,524,330,791
458,1179,326,440,312,1318,530,330,791
484,1135,370,440,286,1241,572,330,793
523,956,518,471,267,1213,619,340,793
549,949,525,469,198,1279,624,408,791
537,984,432,422,324,1151,758,492,781
611,1005,403,409,366,1058,841,474,754
594,1022,402,409,367,1020,875,415,772
570,1046,402,409,364,782,1048,406,929
570,1046,401,410,262,550,1354,270,937
570,1046,401,282,329,564,1398,270,846
481,1131,405,282,322,437,1532,274,832
481,1123,413,282,321,438,1532,465,854
443,1161,413,282,321,438,1532,449,721
443,1161,410,285,316,443,1532,436,759
442,1120,452,282,317,445,1532,524,1039
442,1108,464,282,317,445,1532,538,1156
274,1240,500,282,317,445,1532,541,1165
281,1240,500,282,317,445,1532,539,848
281,1234,506,282,317,445,1527,561,834
217,1230,574,282,317,443,1528,561,820
217,983,821,282,317,443,1521,561,890
232,713,1091,282,317,434,1493,561,893
392,713,1091,282,317,434,1489,561,893
392,683,1121,282,317,434,1489,561,893
392,645,1158,283,317,434,1489,564,909
396,645,1157,284,317,406,1517,569,909
398,555,1247,284,317,361,1506,571,909
471,555,1247,284,317,342,1500,571,909
493,555,1244,202,402,314,1372,571,885
493,555,1123,287,438,312,1371,571,851
493,555,1111,299,438,312,1332,547,851
532,458,1179,326,440,312,1318,557,851
506,484,1135,370,440,286,1241,598,849
467,523,956,518,471,267,1213,605,849
441,549,949,525,469,198,1279,600,853
417,537,984,432,422,324,1151,555,902
322,611,1005,403,409,366,1058,593,930
322,594,1022,402,409,367,1020,577,947
322,570,1046,402,409,364,782,594,856
322,570,1046,401,410,262,550,594,1001
322,570,1046,401,282,329,564,596,1002
322,481,1131,405,282,322,437,622,1003
322,481,1123,413,282,321,438,466,993
322,443,1161,413,282,321,438,469,992
322,443,1161,410,285,316,443,467,946
322,442,1120,452,282,317,445,373,666
322,442,1108,464,282,317,445,359,549
322,274,1240,500,282,317,445,356,540
315,281,1240,500,282,317,445,356,589
494,281,1234,506,282,317,445,334,551
623,217,1230,574,282,317,443,334,525
623,217,983,821,282,317,443,363,458
608,232,713,1091,282,317,434,371,455
448,392,713,1091,282,317,434,424,455
448,392,683,1121,282,317,434,427,455
448,392,645,1158,283,317,434,464,439
444,396,645,1157,284,317,406,542,439
442,398,555,1247,284,317,361,544,439
369,471,555,1247,284,317,342,663,439
347,493,555,1244,202,402,314,956,439
356,493,555,1123,287,438,312,967,439
506,493,555,1111,299,438,312,1206,439
473,532,458,1179,326,440,312,1196,454
473,506,484,1135,370,440,286,1155,469
473,467,523,956,518,471,267,1138,469
473,441,549,949,525,469,198,1075,465
473,417,537,984,432,422,324,1055,527
473,322,611,1005,403,409,366,1043,569
473,322,594,1022,402,409,367,1043,535
482,322,570,1046,402,409,364,1024,647
629,322,570,1046,401,410,262,1024,519
629,322,570,1046,401,282,329,1022,545
629,322,481,1131,405,282,322,989,574
658,322,481,1123,413,282,321,1126,568
658,322,443,1161,413,282,321,1123,575
658,322,443,1161,410,285,316,1123,577
658,322,442,1120,452,282,317,1123,709
658,322,442,1108,464,282,317,1123,711
658,322,274,1240,500,282,317,1123,794
658,315,281,1240,500,282,317,1123,782
479,494,281,1234,506,282,317,1123,778
350,623,217,1230,574,282,317,1123,745
350,623,217,983,821,282,317,1094,1020
350,608,232,713,1091,282,317,1086,1022
350,448,392,713,1091,282,317,1033,1024
382,448,392,683,1121,282,317,1144,1024
388,448,392,645,1158,283,317,1112,1024
388,444,396,645,1157,284,317,1029,1024
388,442,398,555,1247,284,317,1060,1024
388,369,471,555,1247,284,317,1025,1123
390,347,493,555,1244,202,402,742,1123
400,356,493,555,1123,287,438,731,1123
250,506,493,555,1111,299,438,492,1158
244,473,532,458,1179,326,440,492,1143
285,473,506,484,1135,370,440,492,1203
369,473,467,523,956,518,471,492,1372
399,473,441,549,949,525,469,493,1419
399,473,417,537,984,432,422,474,1309
410,473,322,611,1005,403,409,502,1241
481,473,322,594,1022,402,409,515,1272
627,482,322,570,1046,402,409,515,1114
517,629,322,570,1046,401,410,515,1096
517,629,322,570,1046,401,282,515,1069
518,629,322,481,1131,405,282,514,1039
491,658,322,481,1123,413,282,319,1034
491,658,322,443,1161,413,282,337,1027
491,658,322,443,1161,410,285,340,1025
491,658,322,442,1120,452,282,340,901
491,658,322,442,1108,464,282,370,904
491,658,322,274,1240,500,282,496,821
491,658,315,281,1240,500,282,550,784
491,479,494,281,1234,506,282,581,819
491,350,623,217,1230,574,282,581,819
491,350,623,217,983,821,282,596,541
491,350,608,232,713,1091,282,703,553
491,350,448,392,713,1091,282,950,552
459,382,448,392,683,1121,282,871,598
453,388,448,392,645,1158,283,905,616
453,388,444,396,645,1157,284,1257,616
453,388,442,398,555,1247,284,1400,616
453,388,369,471,555,1247,284,1421,529
473,390,347,493,555,1244,202,1411,530
471,400,356,493,555,1123,287,1412,530
517,250,506,493,555,1111,299,1413,495
703,244,473,532,458,1179,326,1416,519
671,285,473,506,484,1135,370,1465,444
647,369,473,467,523,956,518,1651,275
640,399,473,441,549,949,525,1702,228
640,399,473,417,537,984,432,1720,227
629,410,473,322,611,1005,403,1666,225
558,481,473,322,594,1022,402,1716,247
403,627,482,322,570,1046,402,1739,356
366,517,629,322,570,1046,401,1857,502
366,517,629,322,570,1046,401,1886,505
365,518,629,322,481,1131,405,2073,505
363,491,658,322,481,1123,413,2089,504
381,491,658,322,443,1161,413,2072,527
381,491,658,322,443,1161,410,2111,527
418,491,658,322,442,1120,452,2138,520
418,491,658,322,442,1108,464,2154,515
496,491,658,322,274,1240,500,2127,515
555,491,658,315,281,1240,500,2080,515
561,491,479,494,281,1234,506,2049,480
563,491,350,623,217,1230,574,2049,480
563,491,350,623,217,983,821,2034,479
563,491,350,608,232,713,1091,1984,465
565,491,350,448,392,713,1091,1742,535
592,459,382,448,392,683,1121,1731,494
592,453,388,448,392,645,1158,1697,512
624,453,388,444,396,645,1157,1406,551
673,453,388,442,398,555,1247,1228,611
717,453,388,369,471,555,1247,1123,631
695,473,390,347,493,555,1244,1132,631
680,471,400,356,493,555,1123,1141,713
678,517,250,506,493,555,1111,1144,796
501,703,244,473,532,458,1179,1209,788
492,671,285,473,506,484,1135,1188,801
432,647,369,473,467,523,956,1005,812
409,640,399,473,441,549,949,953,856
409,640,399,473,417,537,984,935,898
409,629,410,473,322,611,1005,935,898
409,558,481,473,322,594,1022,872,844
409,403,627,482,322,570,1046,849,715
409,366,517,629,322,570,1046,731,562
409,366,517,629,322,570,1046,702,559
415,365,518,629,322,481,1131,515,559
433,363,491,658,322,481,1123,504,559
549,381,491,658,322,443,1161,504,536
648,381,491,658,322,443,1161,469,536
612,418,491,658,322,442,1120,479,535
612,418,491,658,322,442,1108,437,535
534,496,491,658,322,274,1240,338,535
475,555,491,658,315,281,1240,331,535
477,561,491,479,494,281,1234,331,537
574,563,491,350,623,217,1230,387,537
587,563,491,350,623,217,983,412,552
587,563,491,350,608,232,713,511,564
608,565,491,350,448,392,713,509,493
581,592,459,382,448,392,683,524,496
585,592,453,388,448,392,645,530,547
553,624,453,388,444,396,645,572,508
588,673,453,388,442,398,555,619,496
567,717,453,388,369,471,555,624,609
567,695,473,390,347,493,555,758,763
565,680,471,400,356,493,555,841,681
521,678,517,250,506,493,555,875,598
521,501,703,244,473,532,458,1048,582
522,492,671,285,473,506,484,1354,569
522,432,647,369,473,467,523,1398,558
522,409,640,399,473,441,549,1532,514
538,409,640,399,473,417,537,1532,472
576,409,629,410,473,322,611,1532,472
577,409,558,481,473,322,594,1532,472
660,409,403,627,482,322,570,1532,472
683,409,366,517,629,322,570,1532,472
703,409,366,517,629,322,570,1532,472
901,415,365,518,629,322,481,1532,472
1050,433,363,491,658,322,481,1527,472
1017,549,381,491,658,322,443,1528,472
985,648,381,491,658,322,443,1521,472
1026,612,418,491,658,322,442,1493,507
1079,612,418,491,658,322,442,1489,517
1118,534,496,491,658,322,274,1489,517
1127,475,555,491,658,315,281,1489,517
1179,477,561,491,479,494,281,1517,563
1086,574,563,491,350,623,217,1506,586
1073,587,563,491,350,623,217,1500,573
1073,587,563,491,350,608,232,1372,572
1050,608,565,491,350,448,392,1371,650
1072,581,592,459,382,448,392,1332,701
1080,585,592,453,388,448,392,1318,650
1102,553,624,453,388,444,396,1241,767
1026,588,673,453,388,442,398,1213,777
1016,567,717,453,388,369,471,1279,642
1017,567,695,473,390,347,493,1151,487
1017,565,680,471,400,356,493,1058,487
1049,521,678,517,250,506,493,1020,490
1091,521,501,703,244,473,532,782,491
1091,522,492,671,285,473,506,550,491
1091,522,432,647,369,473,467,564,491
1091,522,409,640,399,473,441,437,495
1075,538,409,640,399,473,417,438,541
1042,576,409,629,410,473,322,438,546
1082,577,409,558,481,473,322,443,592
1059,660,409,403,627,482,322,445,607
1036,683,409,366,517,629,322,445,870
1021,703,409,366,517,629,322,445,925
817,901,415,365,518,629,322,445,980
650,1050,433,363,491,658,322,445,1012
549,1017,549,381,491,658,322,443,1212
482,985,648,381,491,658,322,443,1216
440,1026,612,418,491,658,322,434,1181
387,1079,612,418,491,658,322,434,1171
348,1118,534,496,491,658,322,434,1171
339,1127,475,555,491,658,315,434,1211
279,1179,477,561,491,479,494,406,1275
273,1086,574,563,491,350,623,361,1382
273,1073,587,563,491,350,623,342,1380
293,1073,587,563,491,350,608,314,1419
293,1050,608,565,491,350,448,312,1435
273,1072,581,592,459,382,448,312,1402
292,1080,585,592,453,388,448,312,1469
271,1102,553,624,453,388,444,286,1491
271,1026,588,673,453,388,442,267,1457
314,1016,567,717,453,388,369,198,1448
313,1017,567,695,473,390,347,324,1448
313,1017,565,680,471,400,356,366,1448
281,1049,521,678,517,250,506,367,1445
230,1091,521,501,703,244,473,364,1444
235,1091,522,492,671,285,473,262,1444
241,1091,522,432,647,369,473,329,1469
266,1091,522,409,640,399,473,322,1479
266,1075,538,409,640,399,473,321,1433
263,1042,576,409,629,410,473,321,1428
228,1082,577,409,558,481,473,316,1382
168,1059,660,409,403,627,482,317,1367
255,1036,683,409,366,517,629,317,1105
251,1021,703,409,366,517,629,317,1050
251,817,901,415,365,518,629,317,1091
251,650,1050,433,363,491,658,317,1059
251,549,1017,549,381,491,658,317,859
251,482,985,648,381,491,658,317,855
251,440,1026,612,418,491,658,317,1089
290,387,1079,612,418,491,658,317,1246
362,348,1118,534,496,491,658,317,1349
396,339,1127,475,555,491,658,317,1368
443,279,1179,477,561,491,479,317,1260
447,273,1086,574,563,491,350,317,1130
447,273,1073,587,563,491,350,317,1130
427,293,1073,587,563,491,350,402,1080
427,293,1050,608,565,491,350,438,986
425,273,1072,581,592,459,382,438,960
394,292,1080,585,592,453,388,440,857
393,271,1102,553,624,453,388,440,718
385,271,1026,588,673,453,388,471,694
329,314,1016,567,717,453,388,469,693
329,313,1017,567,695,473,390,422,693
415,313,1017,565,680,471,400,409,693
417,281,1049,521,678,517,250,409,693
453,230,1091,521,501,703,244,409,693
517,235,1091,522,492,671,285,410,693
526,241,1091,522,432,647,369,282,668
512,266,1091,522,409,640,399,282,654
529,266,1075,538,409,640,399,282,654
527,263,1042,576,409,629,410,282,654
523,228,1082,577,409,558,481,285,654
523,168,1059,660,409,403,627,282,654
436,255,1036,683,409,366,517,282,653
435,251,1021,703,409,366,517,282,653
435,251,817,901,415,365,518,282,585
435,251,650,1050,433,363,491,282,646
435,251,549,1017,549,381,491,282,706
443,251,482,985,648,381,491,282,708
472,251,440,1026,612,418,491,282,530
515,290,387,1079,612,418,491,282,433
446,362,348,1118,534,496,491,282,330
412,396,339,1127,475,555,491,283,271
514,443,279,1179,477,561,491,284,267
510,447,273,1086,574,563,491,284,267
510,447,273,1073,587,563,491,284,267
510,427,293,1073,587,563,491,202,267
510,427,293,1050,608,565,491,287,295
542,425,273,1072,581,592,459,299,328
563,394,292,1080,585,592,453,326,393
569,393,271,1102,553,624,453,370,405
569,385,271,1026,588,673,453,518,430
571,329,314,1016,567,717,453,525,465
571,329,313,1017,567,695,473,432,466
523,415,313,1017,565,680,471,403,498
538,417,281,1049,521,678,517,402,750
503,453,230,1091,521,501,703,402,809
502,517,235,1091,522,492,671,401,818
694,526,241,1091,522,432,647,401,818
892,512,266,1091,522,409,640,405,818
877,529,266,1075,538,409,640,413,818
877,527,263,1042,576,409,629,413,818
984,523,228,1082,577,409,558,410,820
984,523,168,1059,660,409,403,452,820
992,436,255,1036,683,409,366,464,833
992,435,251,1021,703,409,366,500,869
992,435,251,817,901,415,365,500,841
992,435,251,650,1050,433,363,506,780
992,435,251,549,1017,549,381,574,720
984,443,251,482,985,648,381,821,827
955,472,251,440,1026,612,418,1091,771
873,515,290,387,1079,612,418,1091,711
870,446,362,348,1118,534,496,1121,711
870,412,396,339,1127,475,555,1158,727
721,514,443,279,1179,477,561,1157,739
721,510,447,273,1086,574,563,1247,745
721,510,447,273,1073,587,563,1247,756
721,510,427,293,1073,587,563,1244,767
721,510,427,293,1050,608,565,1123,739
689,542,425,273,1072,581,592,1111,711
668,563,394,292,1080,585,592,1179,646
675,569,393,271,1102,553,624,1135,634
675,569,385,271,1026,588,673,956,609
673,571,329,314,1016,567,717,949,574
707,571,329,313,1017,567,695,984,573
669,523,415,313,1017,565,680,1005,559
710,538,417,281,1049,521,678,1022,382
709,503,453,230,1091,521,501,1046,334
640,502,517,235,1091,522,492,1046,461
433,694,526,241,1091,522,432,1046,461
224,892,512,266,1091,522,409,1131,465
222,877,529,266,1075,538,409,1123,488
295,877,527,263,1042,576,409,1161,504
208,984,523,228,1082,577,409,1161,517
299,984,523,168,1059,660,409,1120,523
291,992,436,255,1036,683,409,1108,510
291,992,435,251,1021,703,409,1240,474
291,992,435,251,817,901,415,1240,476
291,992,435,251,650,1050,433,1234,476
291,992,435,251,549,1017,549,1230,476
305,984,443,251,482,985,648,983,367
326,955,472,251,440,1026,612,713,367
326,873,515,290,387,1079,612,713,367
327,870,446,362,348,1118,534,683,367
423,870,412,396,339,1127,475,645,351
423,721,514,443,279,1179,477,645,339
444,721,510,447,273,1086,574,555,333
444,721,510,447,273,1073,587,555,322
444,721,510,427,293,1073,587,555,311
444,721,510,427,293,1050,608,555,311
444,689,542,425,273,1072,581,555,330
444,668,563,394,292,1080,585,458,330
431,675,569,393,271,1102,553,484,330
484,675,569,385,271,1026,588,523,340
587,673,571,329,314,1016,567,549,408
568,707,571,329,313,1017,567,537,492
606,669,523,415,313,1017,565,611,474
548,710,538,417,281,1049,521,594,415
548,709,503,453,230,1091,521,570,406
623,640,502,517,235,1091,522,570,270
671,433,694,526,241,1091,522,570,270
695,224,892,512,266,1091,522,481,274
705,222,877,529,266,1075,538,481,465
634,295,877,527,263,1042,576,443,449
614,208,984,523,228,1082,577,443,436
523,299,984,523,168,1059,660,442,524
523,291,992,436,255,1036,683,442,538
523,291,992,435,251,1021,703,274,541
523,291,992,435,251,817,901,281,539
525,291,992,435,251,650,1050,281,561
661,291,992,435,251,549,1017,217,561
715,305,984,443,251,482,985,217,561
724,326,955,472,251,440,1026,232,561
776,326,873,515,290,387,1079,392,561
775,327,870,446,362,348,1118,392,561
679,423,870,412,396,339,1127,392,564
679,423,721,514,443,279,1179,396,569
681,444,721,510,447,273,1086,398,571
689,444,721,510,447,273,1073,471,571
689,444,721,510,427,293,1073,493,571
689,444,721,510,427,293,1050,493,571
689,444,689,542,425,273,1072,493,547
689,444,668,563,394,292,1080,532,557
689,431,675,569,393,271,1102,506,598
636,484,675,569,385,271,1026,467,605
533,587,673,571,329,314,1016,441,600
525,568,707,571,329,313,1017,417,555
506,606,669,523,415,313,1017,322,593
506,548,710,538,417,281,1049,322,577
506,548,709,503,453,230,1091,322,594
454,623,640,502,517,235,1091,322,594
406,671,433,694,526,241,1091,322,596
382,695,224,892,512,266,1091,322,622
499,705,222,877,529,266,1075,322,466
497,634,295,877,527,263,1042,322,469
567,614,208,984,523,228,1082,322,467
654,523,299,984,523,168,1059,322,373
682,523,291,992,436,255,1036,322,359
682,523,291,992,435,251,1021,322,356
863,523,291,992,435,251,817,315,356
900,525,291,992,435,251,650,494,334
995,661,291,992,435,251,549,623,334
927,715,305,984,443,251,482,623,363
1010,724,326,955,472,251,440,608,371
982,776,326,873,515,290,387,448,424
982,775,327,870,446,362,348,448,427
983,679,423,870,412,396,339,448,464
1022,679,423,721,514,443,279,444,542
1097,681,444,721,510,447,273,442,544
1112,689,444,721,510,447,273,369,663
1124,689,444,721,510,427,293,347,956
1221,689,444,721,510,427,293,356,967
1249,689,444,689,542,425,273,506,1206
1278,689,444,668,563,394,292,473,1196
1278,689,431,675,569,393,271,473,1155
1278,636,484,675,569,385,271,473,1138
1278,533,587,673,571,329,314,473,1075
1271,525,568,707,571,329,313,473,1055
1252,506,606,669,523,415,313,473,1043
1252,506,548,710,538,417,281,473,1043
1252,506,548,709,503,453,230,482,1024
1229,454,623,640,502,517,235,629,1024
1229,406,671,433,694,526,241,629,1022
1229,382,695,224,892,512,266,629,989
1233,499,705,222,877,529,266,658,1126
1239,497,634,295,877,527,263,658,1123
1167,567,614,208,984,523,228,658,1123
1081,654,523,299,984,523,168,658,1123
1053,682,523,291,992,436,255,658,1123
1056,682,523,291,992,435,251,658,1123
875,863,523,291,992,435,251,658,1123
836,900,525,291,992,435,251,479,1123
641,995,661,291,992,435,251,350,1123
641,927,715,305,984,443,251,350,1094
539,1010,724,326,955,472,251,350,1086
518,982,776,326,873,515,290,350,1033
537,982,775,327,870,446,362,382,1144
654,983,679,423,870,412,396,388,1112
620,1022,679,423,721,514,443,388,1029
562,1097,681,444,721,510,447,388,1060
539,1112,689,444,721,510,447,388,1025
549,1124,689,444,721,510,427,390,742
453,1221,689,444,721,510,427,400,731
427,1249,689,444,689,542,425,250,492
456,1278,689,444,668,563,394,244,492
456,1278,689,431,675,569,393,285,492
456,1278,636,484,675,569,385,369,492
456,1278,533,587,673,571,329,399,493
456,1271,525,568,707,571,329,399,474
509,1252,506,606,669,523,415,410,502
512,1252,506,548,710,538,417,481,515
518,1252,506,548,709,503,453,627,515
537,1229,454,623,640,502,517,517,515
551,1229,406,671,433,694,526,517,515
551,1229,382,695,224,892,512,518,514
420,1233,499,705,222,877,529,491,319
414,1239,497,634,295,877,527,491,337
425,1167,567,614,208,984,523,491,340
456,1081,654,523,299,984,523,491,340
478,1053,682,523,291,992,436,491,370
552,1056,682,523,291,992,435,491,496
624,875,863,523,291,992,435,491,550
645,836,900,525,291,992,435,491,581
618,641,995,661,291,992,435,491,581
757,641,927,715,305,984,443,491,596
746,539,1010,724,326,955,472,491,703
743,518,982,776,326,873,515,491,950
724,537,982,775,327,870,446,459,871
643,654,983,679,423,870,412,453,905
638,620,1022,679,423,721,514,453,1257
598,562,1097,681,444,721,510,453,1400
715,539,1112,689,444,721,510,453,1421
713,549,1124,689,444,721,510,473,1411
753,453,1221,689,444,721,510,471,1412
753,427,1249,689,444,689,542,517,1413
695,456,1278,689,444,668,563,703,1416
713,456,1278,689,431,675,569,671,1465
766,456,1278,636,484,675,569,647,1651
839,456,1278,533,587,673,571,640,1702
848,456,1271,525,568,707,571,640,1720
795,509,1252,506,606,669,523,629,1666
834,512,1252,506,548,710,538,558,1716
828,518,1252,506,548,709,503,403,1739
810,537,1229,454,623,640,502,366,1857
842,551,1229,406,671,433,694,366,1886
852,551,1229,382,695,224,892,365,2073
852,420,1233,499,705,222,877,363,2089
854,414,1239,497,634,295,877,381,2072
843,425,1167,567,614,208,984,381,2111
811,456,1081,654,523,299,984,418,2138
789,478,1053,682,523,291,992,418,2154
715,552,1056,682,523,291,992,496,2127
651,624,875,863,523,291,992,555,2080
742,645,836,900,525,291,992,561,2049
733,618,641,995,661,291,992,563,2049
594,757,641,927,715,305,984,563,2034
607,746,539,1010,724,326,955,563,1984
619,743,518,982,776,326,873,565,1742
629,724,537,982,775,327,870,592,1731
592,643,654,983,679,423,870,592,1697
592,638,620,1022,679,423,721,624,1406
616,598,562,1097,681,444,721,673,1228
499,715,539,1112,689,444,721,717,1123
481,713,549,1124,689,444,721,695,1132
440,753,453,1221,689,444,721,680,1141
438,753,427,1249,689,444,689,678,1144
457,695,456,1278,689,444,668,501,1209
452,713,456,1278,689,431,675,492,1188
399,766,456,1278,636,484,675,432,1005
326,839,456,1278,533,587,673,409,953
317,848,456,1271,525,568,707,409,935
317,795,509,1252,506,606,669,409,935
275,834,512,1252,506,548,710,409,872
275,828,518,1252,506,548,709,409,849
274,810,537,1229,454,623,640,409,731
228,842,551,1229,406,671,433,409,702
218,852,551,1229,382,695,224,415,515
218,852,420,1233,499,705,222,433,504
216,854,414,1239,497,634,295,549,504
216,843,425,1167,567,614,208,648,469
216,811,456,1081,654,523,299,612,479
272,789,478,1053,682,523,291,612,437
356,715,552,1056,682,523,291,534,338
440,651,624,875,863,523,291,475,331
344,742,645,836,900,525,291,477,331
344,733,618,641,995,661,291,574,387
344,594,757,641,927,715,305,587,412
346,607,746,539,1010,724,326,587,511
365,619,743,518,982,776,326,608,509
402,629,724,537,982,775,327,581,524
419,592,643,654,983,679,423,585,530
419,592,638,620,1022,679,423,553,572
395,616,598,562,1097,681,444,588,619
411,499,715,539,1112,689,444,567,624
411,481,713,549,1124,689,444,567,758
411,440,753,453,1221,689,444,565,841
433,438,753,427,1249,689,444,521,875
441,457,695,456,1278,689,444,521,1048
428,452,713,456,1278,689,431,522,1354
433,399,766,456,1278,636,484,522,1398
433,326,839,456,1278,533,587,522,1532
485,317,848,456,1271,525,568,538,1532
485,317,795,509,1252,506,606,576,1532
486,275,834,512,1252,506,548,577,1532
517,275,828,518,1252,506,548,660,1532
517,274,810,537,1229,454,623,683,1532
532,228,842,551,1229,406,671,703,1532
538,218,852,551,1229,382,695,901,1532
578,218,852,420,1233,499,705,1050,1527
578,216,854,414,1239,497,634,1017,1528
578,216,843,425,1167,567,614,985,1521
578,216,811,456,1081,654,523,1026,1493
522,272,789,478,1053,682,523,1079,1489
515,356,715,552,1056,682,523,1118,1489
513,440,651,624,875,863,523,1127,1489
506,344,742,645,836,900,525,1179,1517
650,344,733,618,641,995,661,1086,1506
650,344,594,757,641,927,715,1073,1500
635,346,607,746,539,1010,724,1073,1372
608,365,619,743,518,982,776,1050,1371
562,402,629,724,537,982,775,1072,1332
545,419,592,643,654,983,679,1080,1318
545,419,592,638,620,1022,679,1102,1241
545,395,616,598,562,1097,681,1026,1213
530,411,499,715,539,1112,689,1016,1279
528,411,481,713,549,1124,689,1017,1151
530,411,440,753,453,1221,689,1017,1058
525,433,438,753,427,1249,689,1049,1020
500,441,457,695,456,1278,689,1091,782
516,428,452,713,456,1278,689,1091,550
513,433,399,766,456,1278,636,1091,564
513,433,326,839,456,1278,533,1091,437
461,485,317,848,456,1271,525,1075,438
461,485,317,795,509,1252,506,1042,438
460,486,275,834,512,1252,506,1082,443
429,517,275,828,518,1252,506,1059,445
429,517,274,810,537,1229,454,1036,445
479,532,228,842,551,1229,406,1021,445
518,538,218,852,551,1229,382,817,445
593,578,218,852,420,1233,499,650,445
726,578,216,854,414,1239,497,549,443
745,578,216,843,425,1167,567,482,443
746,578,216,811,456,1081,654,440,434
746,522,272,789,478,1053,682,387,434
666,515,356,715,552,1056,682,348,434
605,513,440,651,624,875,863,339,434
609,506,344,742,645,836,900,279,406
526,650,344,733,618,641,995,273,361
558,650,344,594,757,641,927,273,342
