Accum_y-0,T-1,T-2,T-3,Accum_y-1,Accum_y-2,Accum_y-3
251,840,53,234,400,388,431
250,749,160,218,384,254,342
295,726,183,218,359,223,316
366,726,183,218,312,59,320
383,726,172,229,301,37,320
395,721,177,229,301,65,320
395,691,207,229,266,96,320
419,691,207,222,266,97,320
426,691,207,222,266,97,381
426,691,207,222,272,78,322
426,691,207,222,273,73,374
426,691,201,228,261,73,351
426,691,189,240,230,75,541
426,691,189,240,268,75,512
426,690,190,240,252,75,510
426,668,212,240,252,75,494
426,551,329,240,217,75,488
426,450,430,240,158,77,640
426,385,495,240,158,77,682
331,480,495,240,158,77,707
324,484,498,225,209,77,568
363,464,528,153,209,77,568
364,461,531,112,209,132,568
359,466,523,106,209,132,608
359,417,568,110,293,132,626
359,344,641,110,350,132,763
359,272,713,73,358,142,900
364,273,713,72,358,142,900
351,286,705,80,358,185,1112
342,295,705,61,358,276,1139
321,316,705,49,358,352,1139
247,251,840,53,324,352,1139
232,250,749,160,300,352,1139
187,295,726,183,285,352,1139
116,366,726,183,285,352,1135
131,383,726,172,285,352,1135
129,395,721,177,382,406,1135
129,395,691,207,443,395,1135
105,419,691,207,443,394,1190
220,426,691,207,443,508,1140
258,426,691,207,436,569,1140
363,426,691,207,436,632,1086
438,426,691,201,436,632,1083
438,426,691,189,436,630,955
438,426,691,189,398,630,1028
438,426,690,190,398,630,1015
438,426,668,212,386,647,1015
438,426,551,329,386,647,1014
438,426,450,430,386,852,862
559,426,385,495,386,853,820
606,331,480,495,386,853,795
607,324,484,498,391,853,795
568,363,464,528,472,864,796
622,364,461,531,539,809,796
622,359,466,523,539,830,756
660,359,417,568,455,832,738
763,359,344,641,440,833,601
804,359,272,713,439,829,457
846,364,273,713,474,829,457
900,351,286,705,474,786,245
902,342,295,705,474,695,218
902,321,316,705,474,619,218
902,247,251,840,475,619,218
902,232,250,749,581,619,242
902,187,295,726,581,619,242
902,116,366,726,656,630,245
870,131,383,726,656,709,245
860,129,395,721,620,689,269
860,129,395,691,740,793,376
860,105,419,691,742,825,330
738,220,426,691,780,877,418
700,258,426,691,814,816,535
678,363,426,691,820,832,546
614,438,426,691,863,832,787
624,438,426,691,863,953,801
624,438,426,691,865,964,996
624,438,426,690,953,968,1001
624,438,426,668,955,965,1001
624,438,426,551,956,1015,1001
624,438,426,450,956,900,1001
569,559,426,385,956,950,1001
526,606,331,480,956,951,1040
525,607,324,484,873,951,1204
521,568,363,464,792,940,1288
466,622,364,461,801,1086,1378
466,622,359,466,802,1067,1442
428,660,359,417,803,1065,1442
484,763,359,344,892,1064,1442
443,804,359,272,885,1058,1442
395,846,364,273,850,1058,1442
341,900,351,286,850,1058,1457
801,902,342,295,902,1058,1509
801,902,321,316,903,1058,1509
801,902,247,251,1132,1071,1512
823,902,232,250,1042,1078,1513
838,902,187,295,1079,1078,1933
838,902,116,366,1006,1067,1967
838,870,131,383,1008,988,1972
838,860,129,395,947,915,1958
838,860,129,395,766,789,1923
838,860,105,419,764,757,1917
838,738,220,426,726,591,1823
838,700,258,426,692,591,1741
755,678,363,426,685,512,1793
744,614,438,426,642,512,1664
743,624,438,426,642,391,1588
763,624,438,426,640,380,1315
807,624,438,426,552,376,1310
810,624,438,426,569,362,1310
834,624,438,426,568,312,1310
926,624,438,426,568,220,1310
884,569,559,426,568,169,1349
880,526,606,331,568,239,1310
880,525,607,324,568,333,1153
874,521,568,363,568,416,1069
874,466,622,364,494,310,979
876,466,622,359,493,320,915
884,428,660,359,500,377,915
744,484,763,359,414,387,915
816,443,804,359,457,452,915
816,395,846,364,457,580,915
831,341,900,351,457,637,900
398,801,902,342,469,637,848
402,801,902,321,468,637,848
403,801,902,247,296,624,845
502,823,902,232,280,617,820
569,838,902,187,243,617,400
637,838,902,116,241,622,364
671,838,870,131,239,681,384
706,838,860,129,251,681,383
706,838,860,129,251,716,311
713,838,860,105,251,790,319
967,838,738,220,251,790,328
1073,838,700,258,251,790,294
1124,755,678,363,251,803,231
1124,744,614,438,266,815,186
1115,743,624,438,336,885,219
1095,763,624,438,369,889,219
1051,807,624,438,404,892,219
1176,810,624,438,385,931,219
1176,834,624,438,398,958,219
1194,926,624,438,411,963,219
1170,884,569,559,411,963,181
1170,880,526,606,411,1002,183
1180,880,525,607,411,908,176
1188,874,521,568,411,825,175
1291,874,466,622,409,785,175
1291,876,466,622,411,788,175
1283,884,428,660,425,731,176
1264,744,484,763,380,721,176
1259,816,443,804,337,656,176
1266,816,395,846,337,528,176
1254,831,341,900,337,471,191
1246,398,801,902,295,471,197
1303,402,801,902,296,492,201
1349,403,801,902,238,553,243
1252,502,823,902,238,587,243
1170,569,838,902,238,631,243
1102,637,838,902,247,651,299
1068,671,838,870,247,622,406
1033,706,838,860,235,681,456
1033,706,838,860,235,648,649
1026,713,838,860,235,576,689
772,967,838,738,235,576,750
719,1073,838,700,235,603,886
668,1124,755,678,235,609,916
668,1124,744,614,220,597,887
668,1115,743,624,150,530,926
723,1095,763,624,117,526,989
729,1051,807,624,86,529,995
613,1176,810,624,86,491,1215
657,1176,834,624,191,471,1646
549,1194,926,624,249,466,1738
561,1170,884,569,331,466,1845
665,1170,880,526,530,356,1900
655,1180,880,525,561,356,1975
647,1188,874,521,561,357,1975
544,1291,874,466,561,366,1988
542,1291,876,466,559,546,1993
542,1283,884,428,537,618,2009
548,1264,744,484,537,710,2080
517,1259,816,443,542,753,2144
512,1266,816,395,547,801,2322
509,1254,831,341,547,809,2307
488,1246,398,801,525,820,2337
457,1303,402,801,524,800,2432
410,1349,403,801,524,739,2431
403,1252,502,823,524,705,2560
403,1170,569,838,525,665,2721
403,1102,637,838,522,640,2685
403,1068,671,838,522,657,2553
403,1033,706,838,531,614,2494
403,1033,706,838,549,682,2301
403,1026,713,838,549,711,2250
403,772,967,838,550,747,2230
350,719,1073,838,550,720,2134
350,668,1124,755,550,711,2158
350,668,1124,744,550,712,2120
350,668,1115,743,550,709,2038
295,723,1095,763,550,709,1975
315,729,1051,807,546,808,1969
389,613,1176,810,546,807,1773
321,657,1176,834,428,823,1348
319,549,1194,926,357,853,1256
346,561,1170,884,275,1387,1152
244,665,1170,880,78,1509,1126
248,655,1180,880,52,1525,1057
248,647,1188,874,52,1816,1107
250,544,1291,874,73,1921,1153
253,542,1291,876,73,1762,1253
253,542,1283,884,73,1930,1253
247,548,1264,744,73,2053,1185
211,517,1259,816,68,2024,1129
209,512,1266,816,63,1976,951
209,509,1254,831,63,1983,958
209,488,1246,398,123,2023,994
179,457,1303,402,124,2022,994
185,410,1349,403,124,2035,968
228,403,1252,502,124,2035,839
228,403,1170,569,123,2036,695
228,403,1102,637,117,2036,674
228,403,1068,671,122,2008,677
228,403,1033,706,113,1997,681
246,403,1033,706,121,1967,681
259,403,1026,713,124,1992,681
380,403,772,967,297,1991,626
538,350,719,1073,304,2022,586
627,350,668,1124,308,2019,531
636,350,668,1124,308,2226,531
636,350,668,1115,353,2271,531
643,295,723,1095,378,2320,531
790,315,729,1051,534,2221,531
709,389,613,1176,569,2298,507
717,321,657,1176,723,2325,501
731,319,549,1194,723,2312,501
692,346,561,1170,723,1778,528
703,244,665,1170,724,1715,513
847,248,655,1180,719,1732,532
1129,248,647,1188,719,1464,482
1244,250,544,1291,733,1356,423
1244,253,542,1291,733,1320,320
1244,253,542,1283,735,1080,351
1245,247,548,1264,751,874,350
1245,211,517,1259,751,935,390
1299,209,512,1266,751,978,441
1321,209,509,1254,751,963,434
1334,209,488,1246,691,970,362
1334,179,457,1303,690,994,266
1328,185,410,1349,697,981,253
1268,228,403,1252,697,1003,283
1268,228,403,1170,697,998,266
1268,228,403,1102,697,998,266
1268,228,403,1068,692,979,263
1268,228,403,1033,692,974,269
1250,246,403,1033,666,934,298
1253,259,403,1026,663,878,298
1133,380,403,772,489,888,360
975,538,350,719,482,884,366
886,627,350,668,478,1047,383
882,636,350,668,478,952,426
925,636,350,668,433,1012,526
926,643,295,723,423,969,526
753,790,315,729,339,967,582
748,709,389,613,345,890,594
759,717,321,657,205,840,599
745,731,319,549,205,823,620
757,692,346,561,205,854,638
744,703,244,665,239,806,626
596,847,248,655,240,834,601
347,1129,248,647,240,834,614
232,1244,250,544,224,859,615
229,1244,253,542,236,859,613
229,1244,253,542,234,918,644
228,1245,247,548,218,910,743
228,1245,211,517,218,835,734
177,1299,209,512,218,792,683
158,1321,209,509,229,792,763
155,1334,209,488,229,734,785
174,1334,179,457,229,711,787
174,1328,185,410,222,711,788
174,1268,228,403,222,689,786
174,1268,228,403,222,689,921
174,1268,228,403,222,731,931
174,1268,228,403,228,731,996
174,1268,228,403,240,731,992
174,1250,246,403,240,731,983
159,1253,259,403,240,731,983
158,1133,380,403,240,724,921
158,975,538,350,240,700,914
158,886,627,350,240,609,897
153,882,636,350,240,683,854
110,925,636,350,240,679,754
102,926,643,295,225,719,754
102,753,790,315,153,716,698
102,748,709,389,112,716,686
83,759,717,321,106,716,681
83,745,731,319,110,716,723
98,757,692,346,110,745,682
195,744,703,244,73,772,679
242,596,847,248,72,711,693
220,347,1129,248,80,687,680
229,232,1244,250,61,708,679
229,229,1244,253,49,726,679
229,229,1244,253,53,667,600
229,228,1245,247,160,666,499
229,228,1245,211,183,666,460
227,177,1299,209,183,666,523
427,158,1321,209,172,666,453
517,155,1334,209,177,666,482
516,174,1334,179,207,665,477
517,174,1328,185,207,665,534
587,174,1268,228,207,665,506
617,174,1268,228,207,665,371
638,174,1268,228,207,623,361
653,174,1268,228,201,623,297
653,174,1268,228,189,623,297
653,174,1250,246,189,623,329
678,159,1253,259,190,623,329
710,158,1133,380,212,653,329
710,158,975,538,329,757,329
849,158,886,627,430,806,362
851,153,882,636,495,621,369
927,110,925,636,495,520,464
1054,102,926,643,498,474,577
1054,102,753,790,528,473,583
1054,102,748,709,531,473,698
1054,83,759,717,523,473,718
1054,83,745,731,568,509,655
1027,98,757,692,641,449,672
930,195,744,703,713,421,674
883,242,596,847,713,438,660
872,220,347,1129,705,470,660
861,229,232,1244,705,448,660
861,229,229,1244,705,449,660
861,229,229,1244,840,472,660
861,229,228,1245,749,512,794
861,229,228,1245,726,552,825
860,227,177,1299,726,599,926
657,427,158,1321,726,610,938
557,517,155,1334,721,610,898
731,516,174,1334,691,645,900
866,517,174,1328,691,645,840
796,587,174,1268,691,645,840
766,617,174,1268,691,646,859
885,638,174,1268,691,646,864
870,653,174,1268,691,658,863
1077,653,174,1268,691,689,857
1116,653,174,1250,691,689,805
1090,678,159,1253,690,705,805
1092,710,158,1133,668,649,805
1310,710,158,975,551,577,805
1171,849,158,886,450,508,772
1178,851,153,882,385,506,765
1144,927,110,925,480,506,670
1098,1054,102,926,484,533,557
1180,1054,102,753,464,533,551
1410,1054,102,748,461,533,436
1516,1054,83,759,466,533,416
1606,1054,83,745,417,497,416
1747,1027,98,757,344,497,391
1843,930,195,744,272,487,388
1843,883,242,596,273,470,388
1871,872,220,347,286,438,388
1911,861,229,232,295,408,388
1921,861,229,229,316,389,388
1989,861,229,229,251,400,388
2059,861,229,228,250,384,254
2314,861,229,228,295,359,223
2317,860,227,177,366,312,59
2322,657,427,158,383,301,37
2331,557,517,155,395,301,65
2139,731,516,174,395,266,96
2003,866,517,174,419,266,97
2003,796,587,174,426,266,97
2003,766,617,174,426,272,78
1868,885,638,174,426,273,73
1868,870,653,174,426,261,73
1766,1077,653,174,426,230,75
1727,1116,653,174,426,268,75
1727,1090,678,159,426,252,75
1821,1092,710,158,426,252,75
1628,1310,710,158,426,217,75
1679,1171,849,158,426,158,77
1701,1178,851,153,426,158,77
1659,1144,927,110,331,158,77
1578,1098,1054,102,324,209,77
1496,1180,1054,102,363,209,77
1283,1410,1054,102,364,209,132
1189,1516,1054,83,359,209,132
1099,1606,1054,83,359,293,132
959,1747,1027,98,359,350,132
863,1843,930,195,359,358,142
863,1843,883,242,364,358,142
848,1871,872,220,351,358,185
866,1911,861,229,342,358,276
866,1921,861,229,321,358,352
870,1989,861,229,247,324,352
801,2059,861,229,232,300,352
546,2314,861,229,187,285,352
543,2317,860,227,116,285,352
538,2322,657,427,131,285,352
529,2331,557,517,129,382,406
529,2139,731,516,129,443,395
529,2003,866,517,105,443,394
529,2003,796,587,220,443,508
529,2003,766,617,258,436,569
524,1868,885,638,363,436,632
524,1868,870,653,438,436,632
419,1766,1077,653,438,436,630
419,1727,1116,653,438,398,630
419,1727,1090,678,438,398,630
292,1821,1092,710,438,386,647
288,1628,1310,710,438,386,647
237,1679,1171,849,438,386,852
206,1701,1178,851,559,386,853
206,1659,1144,927,606,386,853
206,1578,1098,1054,607,391,853
207,1496,1180,1054,568,472,864
190,1283,1410,1054,622,539,809
178,1189,1516,1054,622,539,830
236,1099,1606,1054,660,455,832
263,959,1747,1027,763,440,833
401,863,1843,930,804,439,829
416,863,1843,883,846,474,829
473,848,1871,872,900,474,786
416,866,1911,861,902,474,695
656,866,1921,861,902,474,619
584,870,1989,861,902,475,619
583,801,2059,861,902,581,619
583,546,2314,861,902,581,619
583,543,2317,860,902,656,630
583,538,2322,657,870,656,709
586,529,2331,557,860,620,689
586,529,2139,731,860,740,793
586,529,2003,866,860,742,825
586,529,2003,796,738,780,877
586,529,2003,766,700,814,816
651,524,1868,885,678,820,832
679,524,1868,870,614,863,832
679,419,1766,1077,624,863,953
679,419,1727,1116,624,865,964
679,419,1727,1090,624,953,968
678,292,1821,1092,624,955,965
657,288,1628,1310,624,956,1015
657,237,1679,1171,624,956,900
657,206,1701,1178,569,956,950
657,206,1659,1144,526,956,951
657,206,1578,1098,525,873,951
656,207,1496,1180,521,792,940
656,190,1283,1410,466,801,1086
656,178,1189,1516,466,802,1067
598,236,1099,1606,428,803,1065
570,263,959,1747,484,892,1064
432,401,863,1843,443,885,1058
417,416,863,1843,395,850,1058
347,473,848,1871,341,850,1058
346,416,866,1911,801,902,1058
96,656,866,1921,801,903,1058
96,584,870,1989,801,1132,1071
96,583,801,2059,823,1042,1078
96,583,546,2314,838,1079,1078
96,583,543,2317,838,1006,1067
276,583,538,2322,838,1008,988
355,586,529,2331,838,947,915
372,586,529,2139,838,766,789
443,586,529,2003,838,764,757
558,586,529,2003,838,726,591
646,586,529,2003,838,692,591
601,651,524,1868,755,685,512
597,679,524,1868,744,642,512
684,679,419,1766,743,642,391
689,679,419,1727,763,640,380
689,679,419,1727,807,552,376
689,678,292,1821,810,569,362
689,657,288,1628,834,568,312
689,657,237,1679,926,568,220
689,657,206,1701,884,568,169
689,657,206,1659,880,568,239
689,657,206,1578,880,568,333
689,656,207,1496,874,568,416
689,656,190,1283,874,494,310
689,656,178,1189,876,493,320
689,598,236,1099,884,500,377
689,570,263,959,744,414,387
689,432,401,863,816,457,452
689,417,416,863,816,457,580
689,347,473,848,831,457,637
689,346,416,866,398,469,637
689,96,656,866,402,468,637
689,96,584,870,403,296,624
718,96,583,801,502,280,617
822,96,583,546,569,243,617
1028,96,583,543,637,241,622
849,276,583,538,671,239,681
779,355,586,529,706,251,681
899,372,586,529,706,251,716
844,443,586,529,713,251,790
750,558,586,529,967,251,790
735,646,586,529,1073,251,790
717,601,651,524,1124,251,803
693,597,679,524,1124,266,815
611,684,679,419,1115,336,885
615,689,679,419,1095,369,889
615,689,679,419,1051,404,892
615,689,678,292,1176,385,931
630,689,657,288,1176,398,958
673,689,657,237,1194,411,963
675,689,657,206,1170,411,963
675,689,657,206,1170,411,1002
675,689,657,206,1180,411,908
675,689,656,207,1188,411,825
675,689,656,190,1291,409,785
675,689,656,178,1291,411,788
694,689,598,236,1283,425,731
743,689,570,263,1264,380,721
847,689,432,401,1259,337,656
877,689,417,416,1266,337,528
878,689,347,473,1254,337,471
977,689,346,416,1246,295,471
982,689,96,656,1303,296,492
982,689,96,584,1349,238,553
953,718,96,583,1252,238,587
849,822,96,583,1170,238,631
645,1028,96,583,1102,247,651
644,849,276,583,1068,247,622
641,779,355,586,1033,235,681
571,899,372,586,1033,235,648
686,844,443,586,1026,235,576
714,750,558,586,772,235,576
642,735,646,586,719,235,603
644,717,601,651,668,235,609
644,693,597,679,668,220,597
639,611,684,679,668,150,530
753,615,689,679,723,117,526
806,615,689,679,729,86,529
833,615,689,678,613,86,491
915,630,689,657,657,191,471
990,673,689,657,549,249,466
988,675,689,657,561,331,466
990,675,689,657,665,530,356
1051,675,689,657,655,561,356
1148,675,689,656,647,561,357
1192,675,689,656,544,561,366
1200,675,689,656,542,559,546
1182,694,689,598,542,537,618
1162,743,689,570,548,537,710
1058,847,689,432,517,542,753
1041,877,689,417,512,547,801
1049,878,689,347,509,547,809
1091,977,689,346,488,525,820
1168,982,689,96,457,524,800
1240,982,689,96,410,524,739
1339,953,718,96,403,524,705
1360,849,822,96,403,525,665
1391,645,1028,96,403,522,640
1391,644,849,276,403,522,657
1382,641,779,355,403,531,614
1315,571,899,372,403,549,682
1184,686,844,443,403,549,711
1135,714,750,558,403,550,747
1141,642,735,646,350,550,720
1142,644,717,601,350,550,711
1169,644,693,597,350,550,712
1242,639,611,684,350,550,709
1123,753,615,689,295,550,709
1160,806,615,689,315,546,808
1229,833,615,689,389,546,807
1139,915,630,689,321,428,823
1021,990,673,689,319,357,853
1021,988,675,689,346,275,1387
1019,990,675,689,244,78,1509
962,1051,675,689,248,52,1525
867,1148,675,689,248,52,1816
823,1192,675,689,250,73,1921
815,1200,675,689,253,73,1762
814,1182,694,689,253,73,1930
785,1162,743,689,247,73,2053
785,1058,847,689,211,68,2024
772,1041,877,689,209,63,1976
763,1049,878,689,209,63,1983
622,1091,977,689,209,123,2023
540,1168,982,689,179,124,2022
468,1240,982,689,185,124,2035
369,1339,953,718,228,124,2035
348,1360,849,822,228,123,2036
320,1391,645,1028,228,117,2036
320,1391,644,849,228,122,2008
320,1382,641,779,228,113,1997
320,1315,571,899,246,121,1967
320,1184,686,844,259,124,1992
320,1135,714,750,380,297,1991
313,1141,642,735,538,304,2022
308,1142,644,717,627,308,2019
281,1169,644,693,636,308,2226
208,1242,639,611,636,353,2271
204,1123,753,615,643,378,2320
114,1160,806,615,790,534,2221
18,1229,833,615,709,569,2298
11,1139,915,630,717,723,2325
20,1021,990,673,731,723,2312
44,1021,988,675,692,723,1778
44,1019,990,675,703,724,1715
40,962,1051,675,847,719,1732
38,867,1148,675,1129,719,1464
38,823,1192,675,1244,733,1356
38,815,1200,675,1244,733,1320
59,814,1182,694,1244,735,1080
60,785,1162,743,1245,751,874
61,785,1058,847,1245,751,935
80,772,1041,877,1299,751,978
281,763,1049,878,1321,751,963
322,622,1091,977,1334,691,970
364,540,1168,982,1334,690,994
496,468,1240,982,1328,697,981
625,369,1339,953,1268,697,1003
625,348,1360,849,1268,697,998
620,320,1391,645,1268,697,998
625,320,1391,644,1268,692,979
626,320,1382,641,1268,692,974
628,320,1315,571,1250,666,934
629,320,1184,686,1253,663,878
631,320,1135,714,1133,489,888
631,313,1141,642,975,482,884
631,308,1142,644,886,478,1047
631,281,1169,644,882,478,952
631,208,1242,639,925,433,1012
632,204,1123,753,926,423,969
635,114,1160,806,753,339,967
635,18,1229,833,748,345,890
655,11,1139,915,759,205,840
646,20,1021,990,745,205,823
622,44,1021,988,757,205,854
627,44,1019,990,744,239,806
629,40,962,1051,596,240,834
629,38,867,1148,347,240,834
629,38,823,1192,232,224,859
629,38,815,1200,229,236,859
608,59,814,1182,229,234,918
607,60,785,1162,228,218,910
650,61,785,1058,228,218,835
895,80,772,1041,177,218,792
809,281,763,1049,158,229,792
