Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,Accum_y-1
775,327,870,446,362,348,1118,534,496,491,392
679,423,870,412,396,339,1127,475,555,491,392
679,423,721,514,443,279,1179,477,561,491,396
681,444,721,510,447,273,1086,574,563,491,398
689,444,721,510,447,273,1073,587,563,491,471
689,444,721,510,427,293,1073,587,563,491,493
689,444,721,510,427,293,1050,608,565,491,493
689,444,689,542,425,273,1072,581,592,459,493
689,444,668,563,394,292,1080,585,592,453,532
689,431,675,569,393,271,1102,553,624,453,506
636,484,675,569,385,271,1026,588,673,453,467
533,587,673,571,329,314,1016,567,717,453,441
525,568,707,571,329,313,1017,567,695,473,417
506,606,669,523,415,313,1017,565,680,471,322
506,548,710,538,417,281,1049,521,678,517,322
506,548,709,503,453,230,1091,521,501,703,322
454,623,640,502,517,235,1091,522,492,671,322
406,671,433,694,526,241,1091,522,432,647,322
382,695,224,892,512,266,1091,522,409,640,322
499,705,222,877,529,266,1075,538,409,640,322
497,634,295,877,527,263,1042,576,409,629,322
567,614,208,984,523,228,1082,577,409,558,322
654,523,299,984,523,168,1059,660,409,403,322
682,523,291,992,436,255,1036,683,409,366,322
682,523,291,992,435,251,1021,703,409,366,322
863,523,291,992,435,251,817,901,415,365,315
900,525,291,992,435,251,650,1050,433,363,494
995,661,291,992,435,251,549,1017,549,381,623
927,715,305,984,443,251,482,985,648,381,623
1010,724,326,955,472,251,440,1026,612,418,608
982,776,326,873,515,290,387,1079,612,418,448
982,775,327,870,446,362,348,1118,534,496,448
983,679,423,870,412,396,339,1127,475,555,448
1022,679,423,721,514,443,279,1179,477,561,444
1097,681,444,721,510,447,273,1086,574,563,442
1112,689,444,721,510,447,273,1073,587,563,369
1124,689,444,721,510,427,293,1073,587,563,347
1221,689,444,721,510,427,293,1050,608,565,356
1249,689,444,689,542,425,273,1072,581,592,506
1278,689,444,668,563,394,292,1080,585,592,473
1278,689,431,675,569,393,271,1102,553,624,473
1278,636,484,675,569,385,271,1026,588,673,473
1278,533,587,673,571,329,314,1016,567,717,473
1271,525,568,707,571,329,313,1017,567,695,473
1252,506,606,669,523,415,313,1017,565,680,473
1252,506,548,710,538,417,281,1049,521,678,473
1252,506,548,709,503,453,230,1091,521,501,482
1229,454,623,640,502,517,235,1091,522,492,629
1229,406,671,433,694,526,241,1091,522,432,629
1229,382,695,224,892,512,266,1091,522,409,629
1233,499,705,222,877,529,266,1075,538,409,658
1239,497,634,295,877,527,263,1042,576,409,658
1167,567,614,208,984,523,228,1082,577,409,658
1081,654,523,299,984,523,168,1059,660,409,658
1053,682,523,291,992,436,255,1036,683,409,658
1056,682,523,291,992,435,251,1021,703,409,658
875,863,523,291,992,435,251,817,901,415,658
836,900,525,291,992,435,251,650,1050,433,479
641,995,661,291,992,435,251,549,1017,549,350
641,927,715,305,984,443,251,482,985,648,350
539,1010,724,326,955,472,251,440,1026,612,350
518,982,776,326,873,515,290,387,1079,612,350
537,982,775,327,870,446,362,348,1118,534,382
654,983,679,423,870,412,396,339,1127,475,388
620,1022,679,423,721,514,443,279,1179,477,388
562,1097,681,444,721,510,447,273,1086,574,388
539,1112,689,444,721,510,447,273,1073,587,388
549,1124,689,444,721,510,427,293,1073,587,390
453,1221,689,444,721,510,427,293,1050,608,400
427,1249,689,444,689,542,425,273,1072,581,250
456,1278,689,444,668,563,394,292,1080,585,244
456,1278,689,431,675,569,393,271,1102,553,285
456,1278,636,484,675,569,385,271,1026,588,369
456,1278,533,587,673,571,329,314,1016,567,399
456,1271,525,568,707,571,329,313,1017,567,399
509,1252,506,606,669,523,415,313,1017,565,410
512,1252,506,548,710,538,417,281,1049,521,481
518,1252,506,548,709,503,453,230,1091,521,627
537,1229,454,623,640,502,517,235,1091,522,517
551,1229,406,671,433,694,526,241,1091,522,517
551,1229,382,695,224,892,512,266,1091,522,518
420,1233,499,705,222,877,529,266,1075,538,491
414,1239,497,634,295,877,527,263,1042,576,491
425,1167,567,614,208,984,523,228,1082,577,491
456,1081,654,523,299,984,523,168,1059,660,491
478,1053,682,523,291,992,436,255,1036,683,491
552,1056,682,523,291,992,435,251,1021,703,491
624,875,863,523,291,992,435,251,817,901,491
645,836,900,525,291,992,435,251,650,1050,491
618,641,995,661,291,992,435,251,549,1017,491
757,641,927,715,305,984,443,251,482,985,491
746,539,1010,724,326,955,472,251,440,1026,491
743,518,982,776,326,873,515,290,387,1079,491
724,537,982,775,327,870,446,362,348,1118,459
643,654,983,679,423,870,412,396,339,1127,453
638,620,1022,679,423,721,514,443,279,1179,453
598,562,1097,681,444,721,510,447,273,1086,453
715,539,1112,689,444,721,510,447,273,1073,453
713,549,1124,689,444,721,510,427,293,1073,473
753,453,1221,689,444,721,510,427,293,1050,471
753,427,1249,689,444,689,542,425,273,1072,517
695,456,1278,689,444,668,563,394,292,1080,703
713,456,1278,689,431,675,569,393,271,1102,671
766,456,1278,636,484,675,569,385,271,1026,647
839,456,1278,533,587,673,571,329,314,1016,640
848,456,1271,525,568,707,571,329,313,1017,640
795,509,1252,506,606,669,523,415,313,1017,629
834,512,1252,506,548,710,538,417,281,1049,558
828,518,1252,506,548,709,503,453,230,1091,403
810,537,1229,454,623,640,502,517,235,1091,366
842,551,1229,406,671,433,694,526,241,1091,366
852,551,1229,382,695,224,892,512,266,1091,365
852,420,1233,499,705,222,877,529,266,1075,363
854,414,1239,497,634,295,877,527,263,1042,381
843,425,1167,567,614,208,984,523,228,1082,381
811,456,1081,654,523,299,984,523,168,1059,418
789,478,1053,682,523,291,992,436,255,1036,418
715,552,1056,682,523,291,992,435,251,1021,496
651,624,875,863,523,291,992,435,251,817,555
742,645,836,900,525,291,992,435,251,650,561
733,618,641,995,661,291,992,435,251,549,563
594,757,641,927,715,305,984,443,251,482,563
607,746,539,1010,724,326,955,472,251,440,563
619,743,518,982,776,326,873,515,290,387,565
629,724,537,982,775,327,870,446,362,348,592
592,643,654,983,679,423,870,412,396,339,592
592,638,620,1022,679,423,721,514,443,279,624
616,598,562,1097,681,444,721,510,447,273,673
499,715,539,1112,689,444,721,510,447,273,717
481,713,549,1124,689,444,721,510,427,293,695
440,753,453,1221,689,444,721,510,427,293,680
438,753,427,1249,689,444,689,542,425,273,678
457,695,456,1278,689,444,668,563,394,292,501
452,713,456,1278,689,431,675,569,393,271,492
399,766,456,1278,636,484,675,569,385,271,432
326,839,456,1278,533,587,673,571,329,314,409
317,848,456,1271,525,568,707,571,329,313,409
317,795,509,1252,506,606,669,523,415,313,409
275,834,512,1252,506,548,710,538,417,281,409
275,828,518,1252,506,548,709,503,453,230,409
274,810,537,1229,454,623,640,502,517,235,409
228,842,551,1229,406,671,433,694,526,241,409
218,852,551,1229,382,695,224,892,512,266,415
218,852,420,1233,499,705,222,877,529,266,433
216,854,414,1239,497,634,295,877,527,263,549
216,843,425,1167,567,614,208,984,523,228,648
216,811,456,1081,654,523,299,984,523,168,612
272,789,478,1053,682,523,291,992,436,255,612
356,715,552,1056,682,523,291,992,435,251,534
440,651,624,875,863,523,291,992,435,251,475
344,742,645,836,900,525,291,992,435,251,477
344,733,618,641,995,661,291,992,435,251,574
344,594,757,641,927,715,305,984,443,251,587
346,607,746,539,1010,724,326,955,472,251,587
365,619,743,518,982,776,326,873,515,290,608
402,629,724,537,982,775,327,870,446,362,581
419,592,643,654,983,679,423,870,412,396,585
419,592,638,620,1022,679,423,721,514,443,553
395,616,598,562,1097,681,444,721,510,447,588
411,499,715,539,1112,689,444,721,510,447,567
411,481,713,549,1124,689,444,721,510,427,567
411,440,753,453,1221,689,444,721,510,427,565
433,438,753,427,1249,689,444,689,542,425,521
441,457,695,456,1278,689,444,668,563,394,521
428,452,713,456,1278,689,431,675,569,393,522
433,399,766,456,1278,636,484,675,569,385,522
433,326,839,456,1278,533,587,673,571,329,522
485,317,848,456,1271,525,568,707,571,329,538
485,317,795,509,1252,506,606,669,523,415,576
486,275,834,512,1252,506,548,710,538,417,577
517,275,828,518,1252,506,548,709,503,453,660
517,274,810,537,1229,454,623,640,502,517,683
532,228,842,551,1229,406,671,433,694,526,703
538,218,852,551,1229,382,695,224,892,512,901
578,218,852,420,1233,499,705,222,877,529,1050
578,216,854,414,1239,497,634,295,877,527,1017
578,216,843,425,1167,567,614,208,984,523,985
578,216,811,456,1081,654,523,299,984,523,1026
522,272,789,478,1053,682,523,291,992,436,1079
515,356,715,552,1056,682,523,291,992,435,1118
513,440,651,624,875,863,523,291,992,435,1127
506,344,742,645,836,900,525,291,992,435,1179
650,344,733,618,641,995,661,291,992,435,1086
650,344,594,757,641,927,715,305,984,443,1073
635,346,607,746,539,1010,724,326,955,472,1073
608,365,619,743,518,982,776,326,873,515,1050
562,402,629,724,537,982,775,327,870,446,1072
545,419,592,643,654,983,679,423,870,412,1080
545,419,592,638,620,1022,679,423,721,514,1102
545,395,616,598,562,1097,681,444,721,510,1026
530,411,499,715,539,1112,689,444,721,510,1016
528,411,481,713,549,1124,689,444,721,510,1017
530,411,440,753,453,1221,689,444,721,510,1017
525,433,438,753,427,1249,689,444,689,542,1049
500,441,457,695,456,1278,689,444,668,563,1091
516,428,452,713,456,1278,689,431,675,569,1091
513,433,399,766,456,1278,636,484,675,569,1091
513,433,326,839,456,1278,533,587,673,571,1091
461,485,317,848,456,1271,525,568,707,571,1075
461,485,317,795,509,1252,506,606,669,523,1042
460,486,275,834,512,1252,506,548,710,538,1082
429,517,275,828,518,1252,506,548,709,503,1059
429,517,274,810,537,1229,454,623,640,502,1036
479,532,228,842,551,1229,406,671,433,694,1021
518,538,218,852,551,1229,382,695,224,892,817
593,578,218,852,420,1233,499,705,222,877,650
726,578,216,854,414,1239,497,634,295,877,549
745,578,216,843,425,1167,567,614,208,984,482
746,578,216,811,456,1081,654,523,299,984,440
746,522,272,789,478,1053,682,523,291,992,387
666,515,356,715,552,1056,682,523,291,992,348
605,513,440,651,624,875,863,523,291,992,339
609,506,344,742,645,836,900,525,291,992,279
526,650,344,733,618,641,995,661,291,992,273
558,650,344,594,757,641,927,715,305,984,273
558,635,346,607,746,539,1010,724,326,955,293
555,608,365,619,743,518,982,776,326,873,293
555,562,402,629,724,537,982,775,327,870,273
555,545,419,592,643,654,983,679,423,870,292
568,545,419,592,638,620,1022,679,423,721,271
568,545,395,616,598,562,1097,681,444,721,271
567,530,411,499,715,539,1112,689,444,721,314
567,528,411,481,713,549,1124,689,444,721,313
565,530,411,440,753,453,1221,689,444,721,313
548,525,433,438,753,427,1249,689,444,689,281
553,500,441,457,695,456,1278,689,444,668,230
543,516,428,452,713,456,1278,689,431,675,235
544,513,433,399,766,456,1278,636,484,675,241
550,513,433,326,839,456,1278,533,587,673,266
554,461,485,317,848,456,1271,525,568,707,266
560,461,485,317,795,509,1252,506,606,669,263
560,460,486,275,834,512,1252,506,548,710,228
573,429,517,275,828,518,1252,506,548,709,168
594,429,517,274,810,537,1229,454,623,640,255
529,479,532,228,842,551,1229,406,671,433,251
484,518,538,218,852,551,1229,382,695,224,251
369,593,578,218,852,420,1233,499,705,222,251
236,726,578,216,854,414,1239,497,634,295,251
217,745,578,216,843,425,1167,567,614,208,251
216,746,578,216,811,456,1081,654,523,299,251
216,746,522,272,789,478,1053,682,523,291,290
216,666,515,356,715,552,1056,682,523,291,362
187,605,513,440,651,624,875,863,523,291,396
190,609,506,344,742,645,836,900,525,291,443
129,526,650,344,733,618,641,995,661,291,447
106,558,650,344,594,757,641,927,715,305,447
106,558,635,346,607,746,539,1010,724,326,427
162,555,608,365,619,743,518,982,776,326,427
184,555,562,402,629,724,537,982,775,327,425
189,555,545,419,592,643,654,983,679,423,394
227,568,545,419,592,638,620,1022,679,423,393
252,568,545,395,616,598,562,1097,681,444,385
252,567,530,411,499,715,539,1112,689,444,329
252,567,528,411,481,713,549,1124,689,444,329
252,565,530,411,440,753,453,1221,689,444,415
252,548,525,433,438,753,427,1249,689,444,417
263,553,500,441,457,695,456,1278,689,444,453
265,543,516,428,452,713,456,1278,689,431,517
318,544,513,433,399,766,456,1278,636,484,526
340,550,513,433,326,839,456,1278,533,587,512
342,554,461,485,317,848,456,1271,525,568,529
336,560,461,485,317,795,509,1252,506,606,527
336,560,460,486,275,834,512,1252,506,548,523
323,573,429,517,275,828,518,1252,506,548,523
302,594,429,517,274,810,537,1229,454,623,436
302,529,479,532,228,842,551,1229,406,671,435
302,484,518,538,218,852,551,1229,382,695,435
342,369,593,578,218,852,420,1233,499,705,435
383,236,726,578,216,854,414,1239,497,634,435
383,217,745,578,216,843,425,1167,567,614,443
406,216,746,578,216,811,456,1081,654,523,472
470,216,746,522,272,789,478,1053,682,523,515
476,216,666,515,356,715,552,1056,682,523,446
476,187,605,513,440,651,624,875,863,523,412
460,190,609,506,344,742,645,836,900,525,514
463,129,526,650,344,733,618,641,995,661,510
455,106,558,650,344,594,757,641,927,715,510
564,106,558,635,346,607,746,539,1010,724,510
568,162,555,608,365,619,743,518,982,776,510
545,184,555,562,402,629,724,537,982,775,542
551,189,555,545,419,592,643,654,983,679,563
500,227,568,545,419,592,638,620,1022,679,569
475,252,568,545,395,616,598,562,1097,681,569
475,252,567,530,411,499,715,539,1112,689,571
475,252,567,528,411,481,713,549,1124,689,571
545,252,565,530,411,440,753,453,1221,689,523
568,252,548,525,433,438,753,427,1249,689,538
559,263,553,500,441,457,695,456,1278,689,503
565,265,543,516,428,452,713,456,1278,689,502
607,318,544,513,433,399,766,456,1278,636,694
590,340,550,513,433,326,839,456,1278,533,892
584,342,554,461,485,317,848,456,1271,525,877
584,336,560,461,485,317,795,509,1252,506,877
584,336,560,460,486,275,834,512,1252,506,984
584,323,573,429,517,275,828,518,1252,506,984
677,302,594,429,517,274,810,537,1229,454,992
766,302,529,479,532,228,842,551,1229,406,992
766,302,484,518,538,218,852,551,1229,382,992
726,342,369,593,578,218,852,420,1233,499,992
685,383,236,726,578,216,854,414,1239,497,992
685,383,217,745,578,216,843,425,1167,567,984
662,406,216,746,578,216,811,456,1081,654,955
723,470,216,746,522,272,789,478,1053,682,873
721,476,216,666,515,356,715,552,1056,682,870
722,476,187,605,513,440,651,624,875,863,870
737,460,190,609,506,344,742,645,836,900,721
734,463,129,526,650,344,733,618,641,995,721
733,455,106,558,650,344,594,757,641,927,721
624,564,106,558,635,346,607,746,539,1010,721
563,568,162,555,608,365,619,743,518,982,721
563,545,184,555,562,402,629,724,537,982,689
796,551,189,555,545,419,592,643,654,983,668
796,500,227,568,545,419,592,638,620,1022,675
796,475,252,568,545,395,616,598,562,1097,675
796,475,252,567,530,411,499,715,539,1112,673
796,475,252,567,528,411,481,713,549,1124,707
772,545,252,565,530,411,440,753,453,1221,669
749,568,252,548,525,433,438,753,427,1249,710
740,559,263,553,500,441,457,695,456,1278,709
758,565,265,543,516,428,452,713,456,1278,640
660,607,318,544,513,433,399,766,456,1278,433
649,590,340,550,513,433,326,839,456,1278,224
649,584,342,554,461,485,317,848,456,1271,222
649,584,336,560,461,485,317,795,509,1252,295
649,584,336,560,460,486,275,834,512,1252,208
649,584,323,573,429,517,275,828,518,1252,299
556,677,302,594,429,517,274,810,537,1229,291
468,766,302,529,479,532,228,842,551,1229,291
468,766,302,484,518,538,218,852,551,1229,291
468,726,342,369,593,578,218,852,420,1233,291
468,685,383,236,726,578,216,854,414,1239,291
468,685,383,217,745,578,216,843,425,1167,305
468,662,406,216,746,578,216,811,456,1081,326
343,723,470,216,746,522,272,789,478,1053,326
339,721,476,216,666,515,356,715,552,1056,327
338,722,476,187,605,513,440,651,624,875,423
323,737,460,190,609,506,344,742,645,836,423
323,734,463,129,526,650,344,733,618,641,444
325,733,455,106,558,650,344,594,757,641,444
326,624,564,106,558,635,346,607,746,539,444
326,563,568,162,555,608,365,619,743,518,444
376,563,545,184,555,562,402,629,724,537,444
334,796,551,189,555,545,419,592,643,654,444
392,796,500,227,568,545,419,592,638,620,431
456,796,475,252,568,545,395,616,598,562,484
505,796,475,252,567,530,411,499,715,539,587
505,796,475,252,567,528,411,481,713,549,568
493,772,545,252,565,530,411,440,753,453,606
507,749,568,252,548,525,433,438,753,427,548
759,740,559,263,553,500,441,457,695,456,548
772,758,565,265,543,516,428,452,713,456,623
848,660,607,318,544,513,433,399,766,456,671
848,649,590,340,550,513,433,326,839,456,695
848,649,584,342,554,461,485,317,848,456,705
848,649,584,336,560,461,485,317,795,509,634
848,649,584,336,560,460,486,275,834,512,614
848,649,584,323,573,429,517,275,828,518,523
848,556,677,302,594,429,517,274,810,537,523
847,468,766,302,529,479,532,228,842,551,523
847,468,766,302,484,518,538,218,852,551,523
847,468,726,342,369,593,578,218,852,420,525
957,468,685,383,236,726,578,216,854,414,661
957,468,685,383,217,745,578,216,843,425,715
1024,468,662,406,216,746,578,216,811,456,724
1024,343,723,470,216,746,522,272,789,478,776
1024,339,721,476,216,666,515,356,715,552,775
1027,338,722,476,187,605,513,440,651,624,679
1076,323,737,460,190,609,506,344,742,645,679
1093,323,734,463,129,526,650,344,733,618,681
1091,325,733,455,106,558,650,344,594,757,689
1134,326,624,564,106,558,635,346,607,746,689
1273,326,563,568,162,555,608,365,619,743,689
1657,376,563,545,184,555,562,402,629,724,689
1456,334,796,551,189,555,545,419,592,643,689
1398,392,796,500,227,568,545,419,592,638,689
1334,456,796,475,252,568,545,395,616,598,636
1285,505,796,475,252,567,530,411,499,715,533
1286,505,796,475,252,567,528,411,481,713,525
1252,493,772,545,252,565,530,411,440,753,506
1297,507,749,568,252,548,525,433,438,753,506
1045,759,740,559,263,553,500,441,457,695,506
1055,772,758,565,265,543,516,428,452,713,454
1007,848,660,607,318,544,513,433,399,766,406
1007,848,649,590,340,550,513,433,326,839,382
1007,848,649,584,342,554,461,485,317,848,499
1019,848,649,584,336,560,461,485,317,795,497
1032,848,649,584,336,560,460,486,275,834,567
1135,848,649,584,323,573,429,517,275,828,654
1249,848,556,677,302,594,429,517,274,810,682
1249,847,468,766,302,529,479,532,228,842,682
1249,847,468,766,302,484,518,538,218,852,863
1249,847,468,726,342,369,593,578,218,852,900
1139,957,468,685,383,236,726,578,216,854,995
1160,957,468,685,383,217,745,578,216,843,927
1093,1024,468,662,406,216,746,578,216,811,1010
1093,1024,343,723,470,216,746,522,272,789,982
1093,1024,339,721,476,216,666,515,356,715,982
1092,1027,338,722,476,187,605,513,440,651,983
1044,1076,323,737,460,190,609,506,344,742,1022
1087,1093,323,734,463,129,526,650,344,733,1097
1087,1091,325,733,455,106,558,650,344,594,1112
1043,1134,326,624,564,106,558,635,346,607,1124
904,1273,326,563,568,162,555,608,365,619,1221
470,1657,376,563,545,184,555,562,402,629,1249
469,1456,334,796,551,189,555,545,419,592,1278
469,1398,392,796,500,227,568,545,419,592,1278
469,1334,456,796,475,252,568,545,395,616,1278
469,1285,505,796,475,252,567,530,411,499,1278
468,1286,505,796,475,252,567,528,411,481,1271
468,1252,493,772,545,252,565,530,411,440,1252
409,1297,507,749,568,252,548,525,433,438,1252
409,1045,759,740,559,263,553,500,441,457,1252
354,1055,772,758,565,265,543,516,428,452,1229
326,1007,848,660,607,318,544,513,433,399,1229
327,1007,848,649,590,340,550,513,433,326,1229
658,1007,848,649,584,342,554,461,485,317,1233
759,1019,848,649,584,336,560,461,485,317,1239
776,1032,848,649,584,336,560,460,486,275,1167
673,1135,848,649,584,323,573,429,517,275,1081
560,1249,848,556,677,302,594,429,517,274,1053
610,1249,847,468,766,302,529,479,532,228,1056
652,1249,847,468,766,302,484,518,538,218,875
652,1249,847,468,726,342,369,593,578,218,836
652,1139,957,468,685,383,236,726,578,216,641
631,1160,957,468,685,383,217,745,578,216,641
631,1093,1024,468,662,406,216,746,578,216,539
631,1093,1024,343,723,470,216,746,522,272,518
631,1093,1024,339,721,476,216,666,515,356,537
629,1092,1027,338,722,476,187,605,513,440,654
628,1044,1076,323,737,460,190,609,506,344,620
575,1087,1093,323,734,463,129,526,650,344,562
575,1087,1091,325,733,455,106,558,650,344,539
586,1043,1134,326,624,564,106,558,635,346,549
596,904,1273,326,563,568,162,555,608,365,453
613,470,1657,376,563,545,184,555,562,402,427
652,469,1456,334,796,551,189,555,545,419,456
825,469,1398,392,796,500,227,568,545,419,456
842,469,1334,456,796,475,252,568,545,395,456
842,469,1285,505,796,475,252,567,530,411,456
842,468,1286,505,796,475,252,567,528,411,456
842,468,1252,493,772,545,252,565,530,411,509
842,409,1297,507,749,568,252,548,525,433,512
842,409,1045,759,740,559,263,553,500,441,518
842,354,1055,772,758,565,265,543,516,428,537
843,326,1007,848,660,607,318,544,513,433,551
842,327,1007,848,649,590,340,550,513,433,551
511,658,1007,848,649,584,342,554,461,485,420
398,759,1019,848,649,584,336,560,461,485,414
368,776,1032,848,649,584,336,560,460,486,425
368,673,1135,848,649,584,323,573,429,517,456
367,560,1249,848,556,677,302,594,429,517,478
317,610,1249,847,468,766,302,529,479,532,552
275,652,1249,847,468,766,302,484,518,538,624
280,652,1249,847,468,726,342,369,593,578,645
323,652,1139,957,468,685,383,236,726,578,618
383,631,1160,957,468,685,383,217,745,578,757
424,631,1093,1024,468,662,406,216,746,578,746
477,631,1093,1024,343,723,470,216,746,522,743
481,631,1093,1024,339,721,476,216,666,515,724
481,629,1092,1027,338,722,476,187,605,513,643
483,628,1044,1076,323,737,460,190,609,506,638
476,575,1087,1093,323,734,463,129,526,650,598
476,575,1087,1091,325,733,455,106,558,650,715
465,586,1043,1134,326,624,564,106,558,635,713
455,596,904,1273,326,563,568,162,555,608,753
438,613,470,1657,376,563,545,184,555,562,753
493,652,469,1456,334,796,551,189,555,545,695
338,825,469,1398,392,796,500,227,568,545,713
402,842,469,1334,456,796,475,252,568,545,766
471,842,469,1285,505,796,475,252,567,530,839
522,842,468,1286,505,796,475,252,567,528,848
547,842,468,1252,493,772,545,252,565,530,795
547,842,409,1297,507,749,568,252,548,525,834
552,842,409,1045,759,740,559,263,553,500,828
552,842,354,1055,772,758,565,265,543,516,810
561,843,326,1007,848,660,607,318,544,513,842
561,842,327,1007,848,649,590,340,550,513,852
563,511,658,1007,848,649,584,342,554,461,852
573,398,759,1019,848,649,584,336,560,461,854
573,368,776,1032,848,649,584,336,560,460,843
573,368,673,1135,848,649,584,323,573,429,811
647,367,560,1249,848,556,677,302,594,429,789
665,317,610,1249,847,468,766,302,529,479,715
680,275,652,1249,847,468,766,302,484,518,651
675,280,652,1249,847,468,726,342,369,593,742
632,323,652,1139,957,468,685,383,236,726,733
572,383,631,1160,957,468,685,383,217,745,594
539,424,631,1093,1024,468,662,406,216,746,607
486,477,631,1093,1024,343,723,470,216,746,619
482,481,631,1093,1024,339,721,476,216,666,629
520,481,629,1092,1027,338,722,476,187,605,592
518,483,628,1044,1076,323,737,460,190,609,592
542,476,575,1087,1093,323,734,463,129,526,616
569,476,575,1087,1091,325,733,455,106,558,499
593,465,586,1043,1134,326,624,564,106,558,481
593,455,596,904,1273,326,563,568,162,555,440
593,438,613,470,1657,376,563,545,184,555,438
499,493,652,469,1456,334,796,551,189,555,457
607,338,825,469,1398,392,796,500,227,568,452
619,402,842,469,1334,456,796,475,252,568,399
666,471,842,469,1285,505,796,475,252,567,326
671,522,842,468,1286,505,796,475,252,567,317
668,547,842,468,1252,493,772,545,252,565,317
668,547,842,409,1297,507,749,568,252,548,275
699,552,842,409,1045,759,740,559,263,553,275
699,552,842,354,1055,772,758,565,265,543,274
689,561,843,326,1007,848,660,607,318,544,228
689,561,842,327,1007,848,649,590,340,550,218
687,563,511,658,1007,848,649,584,342,554,218
677,573,398,759,1019,848,649,584,336,560,216
677,573,368,776,1032,848,649,584,336,560,216
689,573,368,673,1135,848,649,584,323,573,216
680,647,367,560,1249,848,556,677,302,594,272
667,665,317,610,1249,847,468,766,302,529,356
660,680,275,652,1249,847,468,766,302,484,440
680,675,280,652,1249,847,468,726,342,369,344
680,632,323,652,1139,957,468,685,383,236,344
680,572,383,631,1160,957,468,685,383,217,344
672,539,424,631,1093,1024,468,662,406,216,346
672,486,477,631,1093,1024,343,723,470,216,365
672,482,481,631,1093,1024,339,721,476,216,402
634,520,481,629,1092,1027,338,722,476,187,419
642,518,483,628,1044,1076,323,737,460,190,419
645,542,476,575,1087,1093,323,734,463,129,395
629,569,476,575,1087,1091,325,733,455,106,411
606,593,465,586,1043,1134,326,624,564,106,411
640,593,455,596,904,1273,326,563,568,162,411
704,593,438,613,470,1657,376,563,545,184,433
721,499,493,652,469,1456,334,796,551,189,441
595,607,338,825,469,1398,392,796,500,227,428
502,619,402,842,469,1334,456,796,475,252,433
386,666,471,842,469,1285,505,796,475,252,433
336,671,522,842,468,1286,505,796,475,252,485
314,668,547,842,468,1252,493,772,545,252,485
314,668,547,842,409,1297,507,749,568,252,486
278,699,552,842,409,1045,759,740,559,263,517
278,699,552,842,354,1055,772,758,565,265,517
278,689,561,843,326,1007,848,660,607,318,532
319,689,561,842,327,1007,848,649,590,340,538
319,687,563,511,658,1007,848,649,584,342,578
319,677,573,398,759,1019,848,649,584,336,578
319,677,573,368,776,1032,848,649,584,336,578
307,689,573,368,673,1135,848,649,584,323,578
247,680,647,367,560,1249,848,556,677,302,522
374,667,665,317,610,1249,847,468,766,302,515
374,660,680,275,652,1249,847,468,766,302,513
354,680,675,280,652,1249,847,468,726,342,506
380,680,632,323,652,1139,957,468,685,383,650
387,680,572,383,631,1160,957,468,685,383,650
387,672,539,424,631,1093,1024,468,662,406,635
387,672,486,477,631,1093,1024,343,723,470,608
387,672,482,481,631,1093,1024,339,721,476,562
391,634,520,481,629,1092,1027,338,722,476,545
384,642,518,483,628,1044,1076,323,737,460,545
357,645,542,476,575,1087,1093,323,734,463,545
346,629,569,476,575,1087,1091,325,733,455,530
345,606,593,465,586,1043,1134,326,624,564,528
311,640,593,455,596,904,1273,326,563,568,530
247,704,593,438,613,470,1657,376,563,545,525
230,721,499,493,652,469,1456,334,796,551,500
230,595,607,338,825,469,1398,392,796,500,516
230,502,619,402,842,469,1334,456,796,475,513
230,386,666,471,842,469,1285,505,796,475,513
224,336,671,522,842,468,1286,505,796,475,461
224,314,668,547,842,468,1252,493,772,545,461
225,314,668,547,842,409,1297,507,749,568,460
246,278,699,552,842,409,1045,759,740,559,429
258,278,699,552,842,354,1055,772,758,565,429
270,278,689,561,843,326,1007,848,660,607,479
229,319,689,561,842,327,1007,848,649,590,518
239,319,687,563,511,658,1007,848,649,584,593
239,319,677,573,398,759,1019,848,649,584,726
240,319,677,573,368,776,1032,848,649,584,745
431,307,689,573,368,673,1135,848,649,584,746
444,247,680,647,367,560,1249,848,556,677,746
339,374,667,665,317,610,1249,847,468,766,666
427,374,660,680,275,652,1249,847,468,766,605
433,354,680,675,280,652,1249,847,468,726,609
417,380,680,632,323,652,1139,957,468,685,526
446,387,680,572,383,631,1160,957,468,685,558
446,387,672,539,424,631,1093,1024,468,662,558
446,387,672,486,477,631,1093,1024,343,723,555
446,387,672,482,481,631,1093,1024,339,721,555
442,391,634,520,481,629,1092,1027,338,722,555
441,384,642,518,483,628,1044,1076,323,737,568
464,357,645,542,476,575,1087,1093,323,734,568
486,346,629,569,476,575,1087,1091,325,733,567
515,345,606,593,465,586,1043,1134,326,624,567
522,311,640,593,455,596,904,1273,326,563,565
674,247,704,593,438,613,470,1657,376,563,548
674,230,721,499,493,652,469,1456,334,796,553
675,230,595,607,338,825,469,1398,392,796,543
687,230,502,619,402,842,469,1334,456,796,544
691,230,386,666,471,842,469,1285,505,796,550
762,224,336,671,522,842,468,1286,505,796,554
822,224,314,668,547,842,468,1252,493,772,560
832,225,314,668,547,842,409,1297,507,749,560
817,246,278,699,552,842,409,1045,759,740,573
805,258,278,699,552,842,354,1055,772,758,594
793,270,278,689,561,843,326,1007,848,660,529
793,229,319,689,561,842,327,1007,848,649,484
783,239,319,687,563,511,658,1007,848,649,369
