Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,Accum_y-1
750,702,776,250,743,888,85,854,457,1065,883
750,543,935,247,592,1042,84,743,569,1065,805
366,879,983,247,571,1063,84,694,618,1065,808
471,879,983,247,551,1083,84,644,668,1065,765
490,874,945,290,548,1086,84,636,674,1052,766
508,874,743,492,548,1077,88,641,674,649,832
511,869,662,578,545,1080,88,641,674,420,820
498,882,662,578,477,1148,88,637,670,428,821
508,889,703,578,466,1139,81,637,634,491,821
705,889,703,578,466,951,263,643,634,491,793
727,889,703,578,462,848,365,642,640,491,793
727,889,703,505,534,837,356,661,642,491,793
711,905,703,492,547,837,354,657,648,491,622
749,893,709,448,571,835,381,630,657,510,801
749,892,639,471,600,485,750,567,720,510,854
754,881,648,451,622,485,750,557,729,511,854
747,888,594,479,648,485,750,541,737,515,854
747,888,594,473,654,485,750,541,737,515,854
747,888,594,473,650,489,750,541,737,515,869
786,888,594,473,650,489,750,541,573,679,704
786,888,594,473,631,508,750,541,570,682,690
786,888,594,473,629,510,750,541,550,702,904
786,888,594,473,629,510,736,520,527,760,904
776,898,592,475,507,632,736,444,553,734,904
743,892,650,475,439,672,764,436,508,689,864
704,896,685,475,384,720,771,383,561,637,879
663,933,684,476,388,713,778,290,654,611,879
832,888,661,540,340,765,775,169,778,609,874
855,694,711,683,326,780,775,99,848,542,828
810,655,757,721,258,837,786,98,842,505,877
935,750,702,776,257,838,786,98,841,506,880
935,750,702,776,250,743,888,85,854,457,880
935,750,543,935,247,592,1042,84,743,569,888
935,366,879,983,247,571,1063,84,694,618,869
830,471,879,983,247,551,1083,84,644,668,865
811,490,874,945,290,548,1086,84,636,674,864
793,508,874,743,492,548,1077,88,641,674,839
790,511,869,662,578,545,1080,88,641,674,812
793,498,882,662,578,477,1148,88,637,670,809
735,508,889,703,578,466,1139,81,637,634,922
538,705,889,703,578,466,951,263,643,634,922
516,727,889,703,578,462,848,365,642,640,941
533,727,889,703,505,534,837,356,661,642,943
533,711,905,703,492,547,837,354,657,648,871
495,749,893,709,448,571,835,381,630,657,692
495,749,892,639,471,600,485,750,567,720,639
490,754,881,648,451,622,485,750,557,729,639
490,747,888,594,479,648,485,750,541,737,639
490,747,888,594,473,654,485,750,541,737,639
591,747,888,594,473,650,489,750,541,737,627
552,786,888,594,473,650,489,750,541,573,685
626,786,888,594,473,631,508,750,541,570,687
816,786,888,594,473,629,510,750,541,550,473
819,786,888,594,473,629,510,736,520,527,683
819,776,898,592,475,507,632,736,444,553,741
800,743,892,650,475,439,672,764,436,508,758
800,704,896,685,475,384,720,771,383,561,713
800,663,933,684,476,388,713,778,290,654,713
631,832,888,661,540,340,765,775,169,778,713
608,855,694,711,683,326,780,775,99,848,707
608,810,655,757,721,258,837,786,98,842,1057
389,935,750,702,776,257,838,786,98,841,1283
482,935,750,702,776,250,743,888,85,854,1283
482,935,750,543,935,247,592,1042,84,743,1275
482,935,366,879,983,247,571,1063,84,694,1274
482,830,471,879,983,247,551,1083,84,644,1268
482,811,490,874,945,290,548,1086,84,636,1268
482,793,508,874,743,492,548,1077,88,641,1227
576,790,511,869,662,578,545,1080,88,641,1209
573,793,498,882,662,578,477,1148,88,637,1209
573,735,508,889,703,578,466,1139,81,637,1096
573,538,705,889,703,578,466,951,263,643,1100
573,516,727,889,703,578,462,848,365,642,1081
556,533,727,889,703,505,534,837,356,661,1079
556,533,711,905,703,492,547,837,354,657,1079
556,495,749,893,709,448,571,835,381,630,1079
556,495,749,892,639,471,600,485,750,567,1079
556,490,754,881,648,451,622,485,750,557,1079
556,490,747,888,594,479,648,485,750,541,1155
556,490,747,888,594,473,654,485,750,541,1253
455,591,747,888,594,473,650,489,750,541,1302
455,552,786,888,594,473,650,489,750,541,1264
381,626,786,888,594,473,631,508,750,541,1190
396,816,786,888,594,473,629,510,750,541,1257
432,819,786,888,594,473,629,510,736,520,1091
458,819,776,898,592,475,507,632,736,444,1033
476,800,743,892,650,475,439,672,764,436,1065
476,800,704,896,685,475,384,720,771,383,1065
568,800,663,933,684,476,388,713,778,290,1065
694,631,832,888,661,540,340,765,775,169,1065
740,608,855,694,711,683,326,780,775,99,1052
740,608,810,655,757,721,258,837,786,98,649
739,389,935,750,702,776,257,838,786,98,420
646,482,935,750,702,776,250,743,888,85,428
648,482,935,750,543,935,247,592,1042,84,491
650,482,935,366,879,983,247,571,1063,84,491
650,482,830,471,879,983,247,551,1083,84,491
650,482,811,490,874,945,290,548,1086,84,491
650,482,793,508,874,743,492,548,1077,88,491
556,576,790,511,869,662,578,545,1080,88,510
556,573,793,498,882,662,578,477,1148,88,510
558,573,735,508,889,703,578,466,1139,81,511
600,573,538,705,889,703,578,466,951,263,515
605,573,516,727,889,703,578,462,848,365,515
605,556,533,727,889,703,505,534,837,356,515
605,556,533,711,905,703,492,547,837,354,679
605,556,495,749,893,709,448,571,835,381,682
605,556,495,749,892,639,471,600,485,750,702
605,556,490,754,881,648,451,622,485,750,760
605,556,490,747,888,594,479,648,485,750,734
639,556,490,747,888,594,473,654,485,750,689
684,455,591,747,888,594,473,650,489,750,637
761,455,552,786,888,594,473,650,489,750,611
942,381,626,786,888,594,473,631,508,750,609
771,396,816,786,888,594,473,629,510,750,542
740,432,819,786,888,594,473,629,510,736,505
806,458,819,776,898,592,475,507,632,736,506
788,476,800,743,892,650,475,439,672,764,457
845,476,800,704,896,685,475,384,720,771,569
797,568,800,663,933,684,476,388,713,778,618
671,694,631,832,888,661,540,340,765,775,668
628,740,608,855,694,711,683,326,780,775,674
629,740,608,810,655,757,721,258,837,786,674
639,739,389,935,750,702,776,257,838,786,674
642,646,482,935,750,702,776,250,743,888,670
802,648,482,935,750,543,935,247,592,1042,634
955,650,482,935,366,879,983,247,571,1063,634
955,650,482,830,471,879,983,247,551,1083,640
955,650,482,811,490,874,945,290,548,1086,642
955,650,482,793,508,874,743,492,548,1077,648
955,556,576,790,511,869,662,578,545,1080,657
959,556,573,793,498,882,662,578,477,1148,720
1143,558,573,735,508,889,703,578,466,1139,729
1155,600,573,538,705,889,703,578,466,951,737
1187,605,573,516,727,889,703,578,462,848,737
1189,605,556,533,727,889,703,505,534,837,737
1349,605,556,533,711,905,703,492,547,837,573
1453,605,556,495,749,893,709,448,571,835,570
1547,605,556,495,749,892,639,471,600,485,550
1547,605,556,490,754,881,648,451,622,485,527
1558,605,556,490,747,888,594,479,648,485,553
1538,639,556,490,747,888,594,473,654,485,508
1549,684,455,591,747,888,594,473,650,489,561
1473,761,455,552,786,888,594,473,650,489,654
1367,942,381,626,786,888,594,473,631,508,778
1388,771,396,816,786,888,594,473,629,510,848
1416,740,432,819,786,888,594,473,629,510,842
1408,806,458,819,776,898,592,475,507,632,841
1425,788,476,800,743,892,650,475,439,672,854
1467,845,476,800,704,896,685,475,384,720,743
1437,797,568,800,663,933,684,476,388,713,694
1438,671,694,631,832,888,661,540,340,765,644
1438,628,740,608,855,694,711,683,326,780,636
1437,629,740,608,810,655,757,721,258,837,641
1427,639,739,389,935,750,702,776,257,838,641
1424,642,646,482,935,750,702,776,250,743,637
1262,802,648,482,935,750,543,935,247,592,637
1107,955,650,482,935,366,879,983,247,571,643
1112,955,650,482,830,471,879,983,247,551,642
1119,955,650,482,811,490,874,945,290,548,661
1143,955,650,482,793,508,874,743,492,548,657
1316,955,556,576,790,511,869,662,578,545,630
1323,959,556,573,793,498,882,662,578,477,567
1214,1143,558,573,735,508,889,703,578,466,557
1217,1155,600,573,538,705,889,703,578,466,541
1180,1187,605,573,516,727,889,703,578,462,541
1209,1189,605,556,533,727,889,703,505,534,541
1049,1349,605,556,533,711,905,703,492,547,541
1079,1453,605,556,495,749,893,709,448,571,541
1040,1547,605,556,495,749,892,639,471,600,541
1127,1547,605,556,490,754,881,648,451,622,520
1119,1558,605,556,490,747,888,594,479,648,444
1106,1538,639,556,490,747,888,594,473,654,436
1050,1549,684,455,591,747,888,594,473,650,383
1049,1473,761,455,552,786,888,594,473,650,290
974,1367,942,381,626,786,888,594,473,631,169
919,1388,771,396,816,786,888,594,473,629,99
886,1416,740,432,819,786,888,594,473,629,98
802,1408,806,458,819,776,898,592,475,507,98
798,1425,788,476,800,743,892,650,475,439,85
706,1467,845,476,800,704,896,685,475,384,84
692,1437,797,568,800,663,933,684,476,388,84
691,1438,671,694,631,832,888,661,540,340,84
709,1438,628,740,608,855,694,711,683,326,84
709,1437,629,740,608,810,655,757,721,258,88
709,1427,639,739,389,935,750,702,776,257,88
774,1424,642,646,482,935,750,702,776,250,88
845,1262,802,648,482,935,750,543,935,247,81
845,1107,955,650,482,935,366,879,983,247,263
840,1112,955,650,482,830,471,879,983,247,365
833,1119,955,650,482,811,490,874,945,290,356
815,1143,955,650,482,793,508,874,743,492,354
645,1316,955,556,576,790,511,869,662,578,381
634,1323,959,556,573,793,498,882,662,578,750
602,1214,1143,558,573,735,508,889,703,578,750
549,1217,1155,600,573,538,705,889,703,578,750
549,1180,1187,605,573,516,727,889,703,578,750
519,1209,1189,605,556,533,727,889,703,505,750
535,1049,1349,605,556,533,711,905,703,492,750
468,1079,1453,605,556,495,749,893,709,448,750
417,1040,1547,605,556,495,749,892,639,471,750
351,1127,1547,605,556,490,754,881,648,451,736
357,1119,1558,605,556,490,747,888,594,479,736
441,1106,1538,639,556,490,747,888,594,473,764
604,1050,1549,684,455,591,747,888,594,473,771
607,1049,1473,761,455,552,786,888,594,473,778
644,974,1367,942,381,626,786,888,594,473,775
644,919,1388,771,396,816,786,888,594,473,775
641,886,1416,740,432,819,786,888,594,473,786
641,802,1408,806,458,819,776,898,592,475,786
628,798,1425,788,476,800,743,892,650,475,888
621,706,1467,845,476,800,704,896,685,475,1042
622,692,1437,797,568,800,663,933,684,476,1063
622,691,1438,671,694,631,832,888,661,540,1083
601,709,1438,628,740,608,855,694,711,683,1086
620,709,1437,629,740,608,810,655,757,721,1077
627,709,1427,639,739,389,935,750,702,776,1080
562,774,1424,642,646,482,935,750,702,776,1148
517,845,1262,802,648,482,935,750,543,935,1139
556,845,1107,955,650,482,935,366,879,983,951
556,840,1112,955,650,482,830,471,879,983,848
556,833,1119,955,650,482,811,490,874,945,837
570,815,1143,955,650,482,793,508,874,743,837
574,645,1316,955,556,576,790,511,869,662,835
708,634,1323,959,556,573,793,498,882,662,485
708,602,1214,1143,558,573,735,508,889,703,485
749,549,1217,1155,600,573,538,705,889,703,485
778,549,1180,1187,605,573,516,727,889,703,485
804,519,1209,1189,605,556,533,727,889,703,489
982,535,1049,1349,605,556,533,711,905,703,489
935,468,1079,1453,605,556,495,749,893,709,508
931,417,1040,1547,605,556,495,749,892,639,510
910,351,1127,1547,605,556,490,754,881,648,510
901,357,1119,1558,605,556,490,747,888,594,632
816,441,1106,1538,639,556,490,747,888,594,672
692,604,1050,1549,684,455,591,747,888,594,720
689,607,1049,1473,761,455,552,786,888,594,713
652,644,974,1367,942,381,626,786,888,594,765
652,644,919,1388,771,396,816,786,888,594,780
652,641,886,1416,740,432,819,786,888,594,837
652,641,802,1408,806,458,819,776,898,592,838
652,628,798,1425,788,476,800,743,892,650,743
652,621,706,1467,845,476,800,704,896,685,592
651,622,692,1437,797,568,800,663,933,684,571
651,622,691,1438,671,694,631,832,888,661,551
651,601,709,1438,628,740,608,855,694,711,548
632,620,709,1437,629,740,608,810,655,757,548
625,627,709,1427,639,739,389,935,750,702,545
628,562,774,1424,642,646,482,935,750,702,477
782,517,845,1262,802,648,482,935,750,543,466
820,556,845,1107,955,650,482,935,366,879,466
824,556,840,1112,955,650,482,830,471,879,462
824,556,833,1119,955,650,482,811,490,874,534
804,570,815,1143,955,650,482,793,508,874,547
797,574,645,1316,955,556,576,790,511,869,571
790,708,634,1323,959,556,573,793,498,882,600
807,708,602,1214,1143,558,573,735,508,889,622
784,749,549,1217,1155,600,573,538,705,889,648
816,778,549,1180,1187,605,573,516,727,889,654
821,804,519,1209,1189,605,556,533,727,889,650
645,982,535,1049,1349,605,556,533,711,905,650
628,935,468,1079,1453,605,556,495,749,893,631
688,931,417,1040,1547,605,556,495,749,892,629
697,910,351,1127,1547,605,556,490,754,881,629
736,901,357,1119,1558,605,556,490,747,888,507
739,816,441,1106,1538,639,556,490,747,888,439
700,692,604,1050,1549,684,455,591,747,888,384
700,689,607,1049,1473,761,455,552,786,888,388
725,652,644,974,1367,942,381,626,786,888,340
725,652,644,919,1388,771,396,816,786,888,326
725,652,641,886,1416,740,432,819,786,888,258
725,652,641,802,1408,806,458,819,776,898,257
731,652,628,798,1425,788,476,800,743,892,250
735,652,621,706,1467,845,476,800,704,896,247
735,651,622,692,1437,797,568,800,663,933,247
735,651,622,691,1438,671,694,631,832,888,247
735,651,601,709,1438,628,740,608,855,694,290
735,632,620,709,1437,629,740,608,810,655,492
735,625,627,709,1427,639,739,389,935,750,578
732,628,562,774,1424,642,646,482,935,750,578
552,782,517,845,1262,802,648,482,935,750,578
475,820,556,845,1107,955,650,482,935,366,578
471,824,556,840,1112,955,650,482,830,471,578
471,824,556,833,1119,955,650,482,811,490,505
471,804,570,815,1143,955,650,482,793,508,492
500,797,574,645,1316,955,556,576,790,511,448
373,790,708,634,1323,959,556,573,793,498,471
311,807,708,602,1214,1143,558,573,735,508,451
289,784,749,549,1217,1155,600,573,538,705,479
228,816,778,549,1180,1187,605,573,516,727,473
198,821,804,519,1209,1189,605,556,533,727,473
190,645,982,535,1049,1349,605,556,533,711,473
275,628,935,468,1079,1453,605,556,495,749,473
276,688,931,417,1040,1547,605,556,495,749,473
267,697,910,351,1127,1547,605,556,490,754,473
228,736,901,357,1119,1558,605,556,490,747,475
486,739,816,441,1106,1538,639,556,490,747,475
507,700,692,604,1050,1549,684,455,591,747,475
507,700,689,607,1049,1473,761,455,552,786,476
533,725,652,644,974,1367,942,381,626,786,540
533,725,652,644,919,1388,771,396,816,786,683
632,725,652,641,886,1416,740,432,819,786,721
632,725,652,641,802,1408,806,458,819,776,776
626,731,652,628,798,1425,788,476,800,743,776
627,735,652,621,706,1467,845,476,800,704,935
627,735,651,622,692,1437,797,568,800,663,983
627,735,651,622,691,1438,671,694,631,832,983
693,735,651,601,709,1438,628,740,608,855,945
693,735,632,620,709,1437,629,740,608,810,743
693,735,625,627,709,1427,639,739,389,935,662
693,732,628,562,774,1424,642,646,482,935,662
693,552,782,517,845,1262,802,648,482,935,703
693,475,820,556,845,1107,955,650,482,935,703
693,471,824,556,840,1112,955,650,482,830,703
693,471,824,556,833,1119,955,650,482,811,703
765,471,804,570,815,1143,955,650,482,793,703
866,500,797,574,645,1316,955,556,576,790,709
871,373,790,708,634,1323,959,556,573,793,639
893,311,807,708,602,1214,1143,558,573,735,648
972,289,784,749,549,1217,1155,600,573,538,594
1100,228,816,778,549,1180,1187,605,573,516,594
1106,198,821,804,519,1209,1189,605,556,533,594
1096,190,645,982,535,1049,1349,605,556,533,594
1008,275,628,935,468,1079,1453,605,556,495,594
947,276,688,931,417,1040,1547,605,556,495,594
947,267,697,910,351,1127,1547,605,556,490,594
947,228,736,901,357,1119,1558,605,556,490,592
940,486,739,816,441,1106,1538,639,556,490,650
919,507,700,692,604,1050,1549,684,455,591,685
1062,507,700,689,607,1049,1473,761,455,552,684
1073,533,725,652,644,974,1367,942,381,626,661
1164,533,725,652,644,919,1388,771,396,816,711
1100,632,725,652,641,886,1416,740,432,819,757
1129,632,725,652,641,802,1408,806,458,819,702
1129,626,731,652,628,798,1425,788,476,800,702
1151,627,735,652,621,706,1467,845,476,800,543
1151,627,735,651,622,692,1437,797,568,800,879
1151,627,735,651,622,691,1438,671,694,631,879
1151,693,735,651,601,709,1438,628,740,608,874
1151,693,735,632,620,709,1437,629,740,608,874
1158,693,735,625,627,709,1427,639,739,389,869
1160,693,732,628,562,774,1424,642,646,482,882
1160,693,552,782,517,845,1262,802,648,482,889
1160,693,475,820,556,845,1107,955,650,482,889
1160,693,471,824,556,840,1112,955,650,482,889
1160,693,471,824,556,833,1119,955,650,482,889
1088,765,471,804,570,815,1143,955,650,482,905
958,866,500,797,574,645,1316,955,556,576,893
953,871,373,790,708,634,1323,959,556,573,892
931,893,311,807,708,602,1214,1143,558,573,881
852,972,289,784,749,549,1217,1155,600,573,888
724,1100,228,816,778,549,1180,1187,605,573,888
716,1106,198,821,804,519,1209,1189,605,556,888
716,1096,190,645,982,535,1049,1349,605,556,888
716,1008,275,628,935,468,1079,1453,605,556,888
716,947,276,688,931,417,1040,1547,605,556,888
716,947,267,697,910,351,1127,1547,605,556,888
716,947,228,736,901,357,1119,1558,605,556,898
462,940,486,739,816,441,1106,1538,639,556,892
462,919,507,700,692,604,1050,1549,684,455,896
319,1062,507,700,689,607,1049,1473,761,455,933
340,1073,533,725,652,644,974,1367,942,381,888
378,1164,533,725,652,644,919,1388,771,396,694
344,1100,632,725,652,641,886,1416,740,432,655
315,1129,632,725,652,641,802,1408,806,458,750
319,1129,626,731,652,628,798,1425,788,476,750
299,1151,627,735,652,621,706,1467,845,476,750
304,1151,627,735,651,622,692,1437,797,568,366
304,1151,627,735,651,622,691,1438,671,694,471
238,1151,693,735,651,601,709,1438,628,740,490
238,1151,693,735,632,620,709,1437,629,740,508
231,1158,693,735,625,627,709,1427,639,739,511
267,1160,693,732,628,562,774,1424,642,646,498
272,1160,693,552,782,517,845,1262,802,648,508
276,1160,693,475,820,556,845,1107,955,650,705
276,1160,693,471,824,556,840,1112,955,650,727
276,1160,693,471,824,556,833,1119,955,650,727
317,1088,765,471,804,570,815,1143,955,650,711
317,958,866,500,797,574,645,1316,955,556,749
447,953,871,373,790,708,634,1323,959,556,749
468,931,893,311,807,708,602,1214,1143,558,754
468,852,972,289,784,749,549,1217,1155,600,747
471,724,1100,228,816,778,549,1180,1187,605,747
471,716,1106,198,821,804,519,1209,1189,605,747
494,716,1096,190,645,982,535,1049,1349,605,786
494,716,1008,275,628,935,468,1079,1453,605,786
536,716,947,276,688,931,417,1040,1547,605,786
597,716,947,267,697,910,351,1127,1547,605,786
597,716,947,228,736,901,357,1119,1558,605,776
597,462,940,486,739,816,441,1106,1538,639,743
605,462,919,507,700,692,604,1050,1549,684,704
605,319,1062,507,700,689,607,1049,1473,761,663
522,340,1073,533,725,652,644,974,1367,942,832
433,378,1164,533,725,652,644,919,1388,771,855
777,344,1100,632,725,652,641,886,1416,740,810
777,315,1129,632,725,652,641,802,1408,806,935
885,319,1129,626,731,652,628,798,1425,788,935
1024,299,1151,627,735,652,621,706,1467,845,935
1110,304,1151,627,735,651,622,692,1437,797,935
1225,304,1151,627,735,651,622,691,1438,671,830
1237,238,1151,693,735,651,601,709,1438,628,811
1237,238,1151,693,735,632,620,709,1437,629,793
1237,231,1158,693,735,625,627,709,1427,639,790
1199,267,1160,693,732,628,562,774,1424,642,793
1196,272,1160,693,552,782,517,845,1262,802,735
1302,276,1160,693,475,820,556,845,1107,955,538
1326,276,1160,693,471,824,556,840,1112,955,516
1326,276,1160,693,471,824,556,833,1119,955,533
1474,317,1088,765,471,804,570,815,1143,955,533
1829,317,958,866,500,797,574,645,1316,955,495
1722,447,953,871,373,790,708,634,1323,959,495
1777,468,931,893,311,807,708,602,1214,1143,490
1787,468,852,972,289,784,749,549,1217,1155,490
1784,471,724,1100,228,816,778,549,1180,1187,490
1784,471,716,1106,198,821,804,519,1209,1189,591
1761,494,716,1096,190,645,982,535,1049,1349,552
1761,494,716,1008,275,628,935,468,1079,1453,626
1719,536,716,947,276,688,931,417,1040,1547,816
1658,597,716,947,267,697,910,351,1127,1547,819
1696,597,716,947,228,736,901,357,1119,1558,819
1877,597,462,940,486,739,816,441,1106,1538,800
1921,605,462,919,507,700,692,604,1050,1549,800
1922,605,319,1062,507,700,689,607,1049,1473,800
1922,522,340,1073,533,725,652,644,974,1367,631
1882,433,378,1164,533,725,652,644,919,1388,608
1565,777,344,1100,632,725,652,641,886,1416,608
1565,777,315,1129,632,725,652,641,802,1408,389
1453,885,319,1129,626,731,652,628,798,1425,482
1379,1024,299,1151,627,735,652,621,706,1467,482
1376,1110,304,1151,627,735,651,622,692,1437,482
1261,1225,304,1151,627,735,651,622,691,1438,482
1249,1237,238,1151,693,735,651,601,709,1438,482
1249,1237,238,1151,693,735,632,620,709,1437,482
1249,1237,231,1158,693,735,625,627,709,1427,576
1249,1199,267,1160,693,732,628,562,774,1424,573
1247,1196,272,1160,693,552,782,517,845,1262,573
1206,1302,276,1160,693,475,820,556,845,1107,573
1386,1326,276,1160,693,471,824,556,840,1112,573
1387,1326,276,1160,693,471,824,556,833,1119,556
1212,1474,317,1088,765,471,804,570,815,1143,556
858,1829,317,958,866,500,797,574,645,1316,556
839,1722,447,953,871,373,790,708,634,1323,556
763,1777,468,931,893,311,807,708,602,1214,556
812,1787,468,852,972,289,784,749,549,1217,556
825,1784,471,724,1100,228,816,778,549,1180,556
959,1784,471,716,1106,198,821,804,519,1209,455
959,1761,494,716,1096,190,645,982,535,1049,455
959,1761,494,716,1008,275,628,935,468,1079,381
988,1719,536,716,947,276,688,931,417,1040,396
989,1658,597,716,947,267,697,910,351,1127,432
951,1696,597,716,947,228,736,901,357,1119,458
770,1877,597,462,940,486,739,816,441,1106,476
718,1921,605,462,919,507,700,692,604,1050,476
717,1922,605,319,1062,507,700,689,607,1049,568
717,1922,522,340,1073,533,725,652,644,974,694
717,1882,433,378,1164,533,725,652,644,919,740
689,1565,777,344,1100,632,725,652,641,886,740
689,1565,777,315,1129,632,725,652,641,802,739
720,1453,885,319,1129,626,731,652,628,798,646
722,1379,1024,299,1151,627,735,652,621,706,648
634,1376,1110,304,1151,627,735,651,622,692,650
634,1261,1225,304,1151,627,735,651,622,691,650
727,1249,1237,238,1151,693,735,651,601,709,650
762,1249,1237,238,1151,693,735,632,620,709,650
762,1249,1237,231,1158,693,735,625,627,709,556
762,1249,1199,267,1160,693,732,628,562,774,556
799,1247,1196,272,1160,693,552,782,517,845,558
730,1206,1302,276,1160,693,475,820,556,845,600
526,1386,1326,276,1160,693,471,824,556,840,605
525,1387,1326,276,1160,693,471,824,556,833,605
512,1212,1474,317,1088,765,471,804,570,815,605
511,858,1829,317,958,866,500,797,574,645,605
507,839,1722,447,953,871,373,790,708,634,605
523,763,1777,468,931,893,311,807,708,602,605
531,812,1787,468,852,972,289,784,749,549,605
518,825,1784,471,724,1100,228,816,778,549,639
385,959,1784,471,716,1106,198,821,804,519,684
406,959,1761,494,716,1096,190,645,982,535,761
423,959,1761,494,716,1008,275,628,935,468,942
394,988,1719,536,716,947,276,688,931,417,771
519,989,1658,597,716,947,267,697,910,351,740
627,951,1696,597,716,947,228,736,901,357,806
708,770,1877,597,462,940,486,739,816,441,788
804,718,1921,605,462,919,507,700,692,604,845
858,717,1922,605,319,1062,507,700,689,607,797
1013,717,1922,522,340,1073,533,725,652,644,671
1046,717,1882,433,378,1164,533,725,652,644,628
1134,689,1565,777,344,1100,632,725,652,641,629
1138,689,1565,777,315,1129,632,725,652,641,639
1108,720,1453,885,319,1129,626,731,652,628,642
1034,722,1379,1024,299,1151,627,735,652,621,802
1034,634,1376,1110,304,1151,627,735,651,622,955
1035,634,1261,1225,304,1151,627,735,651,622,955
944,727,1249,1237,238,1151,693,735,651,601,955
909,762,1249,1237,238,1151,693,735,632,620,955
909,762,1249,1237,231,1158,693,735,625,627,955
924,762,1249,1199,267,1160,693,732,628,562,959
888,799,1247,1196,272,1160,693,552,782,517,1143
888,730,1206,1302,276,1160,693,475,820,556,1155
890,526,1386,1326,276,1160,693,471,824,556,1187
891,525,1387,1326,276,1160,693,471,824,556,1189
893,512,1212,1474,317,1088,765,471,804,570,1349
893,511,858,1829,317,958,866,500,797,574,1453
930,507,839,1722,447,953,871,373,790,708,1547
915,523,763,1777,468,931,893,311,807,708,1547
848,531,812,1787,468,852,972,289,784,749,1558
850,518,825,1784,471,724,1100,228,816,778,1538
849,385,959,1784,471,716,1106,198,821,804,1549
832,406,959,1761,494,716,1096,190,645,982,1473
820,423,959,1761,494,716,1008,275,628,935,1367
821,394,988,1719,536,716,947,276,688,931,1388
722,519,989,1658,597,716,947,267,697,910,1416
754,627,951,1696,597,716,947,228,736,901,1408
702,708,770,1877,597,462,940,486,739,816,1425
612,804,718,1921,605,462,919,507,700,692,1467
559,858,717,1922,605,319,1062,507,700,689,1437
410,1013,717,1922,522,340,1073,533,725,652,1438
388,1046,717,1882,433,378,1164,533,725,652,1438
306,1134,689,1565,777,344,1100,632,725,652,1437
302,1138,689,1565,777,315,1129,632,725,652,1427
332,1108,720,1453,885,319,1129,626,731,652,1424
347,1034,722,1379,1024,299,1151,627,735,652,1262
377,1034,634,1376,1110,304,1151,627,735,651,1107
480,1035,634,1261,1225,304,1151,627,735,651,1112
495,944,727,1249,1237,238,1151,693,735,651,1119
577,909,762,1249,1237,238,1151,693,735,632,1143
717,909,762,1249,1237,231,1158,693,735,625,1316
809,924,762,1249,1199,267,1160,693,732,628,1323
883,888,799,1247,1196,272,1160,693,552,782,1214
884,888,730,1206,1302,276,1160,693,475,820,1217
882,890,526,1386,1326,276,1160,693,471,824,1180
883,891,525,1387,1326,276,1160,693,471,824,1209
887,893,512,1212,1474,317,1088,765,471,804,1049
889,893,511,858,1829,317,958,866,500,797,1079
852,930,507,839,1722,447,953,871,373,790,1040
851,915,523,763,1777,468,931,893,311,807,1127
901,848,531,812,1787,468,852,972,289,784,1119
1010,850,518,825,1784,471,724,1100,228,816,1106
1092,849,385,959,1784,471,716,1106,198,821,1050
1091,832,406,959,1761,494,716,1096,190,645,1049
1086,820,423,959,1761,494,716,1008,275,628,974
1314,821,394,988,1719,536,716,947,276,688,919
1335,722,519,989,1658,597,716,947,267,697,886
1203,754,627,951,1696,597,716,947,228,736,802
1293,702,708,770,1877,597,462,940,486,739,798
1287,612,804,718,1921,605,462,919,507,700,706
1306,559,858,717,1922,605,319,1062,507,700,692
1325,410,1013,717,1922,522,340,1073,533,725,691
1365,388,1046,717,1882,433,378,1164,533,725,709
1364,306,1134,689,1565,777,344,1100,632,725,709
1415,302,1138,689,1565,777,315,1129,632,725,709
1384,332,1108,720,1453,885,319,1129,626,731,774
1369,347,1034,722,1379,1024,299,1151,627,735,845
1359,377,1034,634,1376,1110,304,1151,627,735,845
1255,480,1035,634,1261,1225,304,1151,627,735,840
1248,495,944,727,1249,1237,238,1151,693,735,833
1166,577,909,762,1249,1237,238,1151,693,735,815
1026,717,909,762,1249,1237,231,1158,693,735,645
919,809,924,762,1249,1199,267,1160,693,732,634
844,883,888,799,1247,1196,272,1160,693,552,602
868,884,888,730,1206,1302,276,1160,693,475,549
898,882,890,526,1386,1326,276,1160,693,471,549
896,883,891,525,1387,1326,276,1160,693,471,519
900,887,893,512,1212,1474,317,1088,765,471,535
928,889,893,511,858,1829,317,958,866,500,468
928,852,930,507,839,1722,447,953,871,373,417
928,851,915,523,763,1777,468,931,893,311,351
878,901,848,531,812,1787,468,852,972,289,357
770,1010,850,518,825,1784,471,724,1100,228,441
708,1092,849,385,959,1784,471,716,1106,198,604
705,1091,832,406,959,1761,494,716,1096,190,607
705,1086,820,423,959,1761,494,716,1008,275,644
476,1314,821,394,988,1719,536,716,947,276,644
428,1335,722,519,989,1658,597,716,947,267,641
428,1203,754,627,951,1696,597,716,947,228,641
309,1293,702,708,770,1877,597,462,940,486,628
311,1287,612,804,718,1921,605,462,919,507,621
309,1306,559,858,717,1922,605,319,1062,507,622
347,1325,410,1013,717,1922,522,340,1073,533,622
316,1365,388,1046,717,1882,433,378,1164,533,601
321,1364,306,1134,689,1565,777,344,1100,632,620
351,1415,302,1138,689,1565,777,315,1129,632,627
359,1384,332,1108,720,1453,885,319,1129,626,562
359,1369,347,1034,722,1379,1024,299,1151,627,517
339,1359,377,1034,634,1376,1110,304,1151,627,556
